Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE
Mix_26	0.334839979961075	0.133881130881262	0.0750667213434075	0	0	0.21972210977729	0.236490058036965	9999	0.658875694151141	0.799908105679238
Mix_27	0.30625161492888	0.230033344551605	0.0943173361694828	0	0	0.184346409236296	0.185051295113737	9999	0.651829792097255	0.807650923726918
Mix_28	0.299672032309295	0.285666300785341	0.06986837533359	0.0152272198481745	0	0.129313109504566	0.200252962219032	9999	0.657246696798111	0.801629433370354
Mix_29	0.37499447067135	0.127039586500159	0.0738338426394774	0.001050243282842	0	0.217299848392162	0.205782008514009	9999	0.657424168633308	0.801130225757004
Mix_30	0.32372738362315	0.0843810434188723	0.0803576420250283	0.0219570769157313	0	0.156562512874574	0.333014341142644	9999	0.64754565997897	0.81405697372288
Mix_31	0.338463470165318	0.189013855248851	0.0787600753854503	0.00894402693729366	0	0.174221436454624	0.210597135808464	9999	0.656628913082819	0.801885999385039
Mix_32	0.2367888138783	0.205649432158484	0.0981334665809951	0	0	0.269849895762505	0.189578391619716	9999	0.661875176370507	0.797135016573327
Mix_33	0.212959880154767	0.232205793255014	0.0873138594247666	0.00631856323271247	0	0.234021970960162	0.227179932972578	9999	0.65957910077058	0.800152377224375
Mix_34	0.330281403444493	0.304123829387929	0.0753641306602084	0.028792421558269	0	0.0794895116042389	0.181948703344862	9999	0.65419788516768	0.804958180678517
Mix_35	0.324177511335557	0.15583608553122	0.0739310388134273	0.016354001387902	0	0.173312835438799	0.256388527493094	9999	0.656491691008664	0.802597653953963
Mix_36	0.332691332169972	0.167212693804599	0.082748050282224	0.0148805480532672	0	0.154132864543559	0.248334511146379	9999	0.654671072386125	0.804400131879186
Mix_37	0.254764175517006	0.19488091443466	0.0749991201673264	0.0147513727387834	0	0.128945437011831	0.331658980130394	9999	0.649257641686818	0.811840613637267
Mix_38	0.205715525413097	0.293452563856031	0.0564474140473203	0	0	0.154576552928342	0.28980794375521	9999	0.659513701770528	0.800475866653924
Mix_39	0.396313261548551	0.297837805024867	0.0734362342859194	0.00975047063858281	0	0.122235982146661	0.100426246355419	9999	0.657066479775315	0.800901956285811
Mix_40	0.333389413256439	0.142092020705897	0.0776467103885999	0.0278007918259181	0	0.107993783281892	0.311077280541254	9999	0.646890355775388	0.813850907157394
Mix_41	0.312360783249207	0.196047214756707	0.0765790811586423	0.0326268599491288	0	0.102901838183668	0.279484222702647	9999	0.650725380854343	0.809190348305637
Mix_42	0.352137489594027	0.125062433008393	0.0796249330757018	0	0	0.229769457931802	0.213405686390077	9999	0.658402605395204	0.800238591098199
Mix_43	0.350170487564783	0.249119308954854	0.0662468753251416	0.0284486389476262	0	0.0964621366579455	0.20955255254965	9999	0.649874290035821	0.809497618933311
Mix_44	0.247406225280928	0.279587483296695	0.0661080652018311	0.0146887412052992	0	0.130899251825109	0.261310233190138	9999	0.656738246029832	0.802984901965397
Mix_45	0.250463221366539	0.216366731163879	0.091401982310572	0.0165613451795813	0	0.188922673109351	0.236284046870078	9999	0.653689320999379	0.806356772455119
Mix_46	0.307381897390512	0.180352364063354	0.095077026471167	0	0	0.220892998467704	0.196295713607263	9999	0.654452919316545	0.804744282299548
Mix_47	0.29697485007057	0.293405199266044	0.0695517570826853	0.0246958030930566	0	0.0890004679808752	0.226371922506769	9999	0.654074226402305	0.805446328871563
Mix_48	0.338942133139475	0.173987432691306	0.0734578568754457	0.0113696251125612	0	0.163129406010401	0.239113546170811	9999	0.657074983451009	0.801561004145975
Mix_49	0.297591094881197	0.108594709012596	0.0714657915639103	0.0170795245003707	0	0.160839671965219	0.344429208076707	9999	0.652008108823063	0.809101209055586
Mix_50	0.239952084814891	0.195855267251525	0.0842108217245589	0	0	0.243266271491054	0.236715554717972	9999	0.658014201858843	0.801690870103304
Mix_51	0.312726993286441	0.203066773494945	0.0741893025102247	0.00536707708615725	0	0.187184292222615	0.217465561399618	9999	0.658414427252457	0.80011833887296
Mix_52	0.227004993931243	0.147762210444238	0.100869964584397	0.0188380460234706	0	0.217693005895077	0.287831779121575	9999	0.653826212594243	0.807050878670609
Mix_53	0.306003630629265	0.280144041820225	0.0667949990901817	0.0102699522884935	0	0.130619637946491	0.206167738225343	9999	0.655263433376349	0.803841174100833
Mix_54	0.257723162831082	0.308077193621982	0.0658950902846687	0.0452454860725987	0	0.0474588703286482	0.27560019686102	9999	0.646411176374047	0.815022961125848
Mix_55	0.2270315730499	0.165153426597285	0.095022821397711	0.04173122266745	0	0.169355583927519	0.301705372360135	9999	0.649997257536463	0.811401509551223
Mix_56	0.237635798191619	0.229731145697635	0.0825414029642631	0.00082441802210348	0	0.213963909817054	0.235303325307326	9999	0.656596737384052	0.803224605173551
Mix_57	0.208188291744226	0.230307373351045	0.0627384139175969	0.013540099396466	0	0.127926149339087	0.357299672251579	9999	0.650235583220952	0.811440618025565
Mix_58	0.260230691416591	0.166930314865714	0.0668856491085369	0	0	0.224359313235064	0.281594031374094	9999	0.662025150236179	0.797140516129986
Mix_59	0.287767122888049	0.165844677763623	0.0843878627632126	0.0273559963481032	0	0.10695776693108	0.327686573305933	9999	0.642455444408367	0.819267456883157
Mix_60	0.468447126679742	0.0448511981130925	0.0784961730729775	0.0104989143676082	0	0.19196573618237	0.205740851584209	9999	0.652406171509165	0.807157926261539
Mix_61	0.383789631888997	0.20077383024663	0.0842367656131504	0.0356202662531516	0	0.102218473703296	0.193361032294776	9999	0.649214255024455	0.809822757369222
Mix_62	0.477549454020303	0.0496816212407271	0.0757928208753186	0.0457793781379367	0	0.125449598404407	0.225747127321307	9999	0.647147293818877	0.813077554814065
Mix_63	0.2150963116983	0.310987242954979	0.0637021852126433	0.0197493153119566	0	0.0782700452527394	0.312194899569382	9999	0.64969640592176	0.811885993831821
Mix_64	0.314599920113612	0.307655438398531	0.070524929764548	0.0220498366342032	0	0.0776837734539124	0.207486101635193	9999	0.65462008022623	0.804695034833037
Mix_65	0.272000071959883	0.260840010925135	0.0903652358736828	0.0270782169898631	0	0.167346759277328	0.182369704974108	9999	0.655062517459379	0.804409135962998
Mix_66	0.357681316879673	0.110341167008102	0.0786889300907155	0.0155799077315705	0	0.176163715207477	0.261544963082461	9999	0.655194180497796	0.804166692797533
Mix_67	0.438879046872585	0.261915103753693	0.0689717626468007	0.0374740672858862	0	0.0923770658687132	0.100382953572322	9999	0.653096922517102	0.804878918862535
Mix_68	0.249665287352038	0.220739676512503	0.0867875560948703	0	0	0.232458651871973	0.210348828168615	9999	0.656016261548429	0.803705179391712
Mix_69	0.433656085046828	0.137707868863744	0.0798533502808916	0.0292365930287793	0	0.124395553255009	0.195150549524748	9999	0.650459436992251	0.80831665828098
Mix_70	0.246564752387536	0.170338593743292	0.101252434323668	0	0	0.249874806297004	0.2319694132485	9999	0.658632878210324	0.800903362696927
Mix_71	0.306606456723552	0.171263869612433	0.0768774738685771	0.0245529254615158	0	0.123715437370232	0.296983836963691	9999	0.648401541857416	0.81212553927125
Mix_72	0.251313455592752	0.326808448539888	0.0524845182468583	0	0	0.201282658681684	0.168110918938818	9999	0.66208807945647	0.796817028035084
Mix_73	0.235807414278657	0.167572405596983	0.0747314784182788	0.0120955160302782	0	0.151261044379548	0.358532141296255	9999	0.649658162804034	0.811994649887586
Mix_74	0.379373309752112	0.23795452373629	0.0681178764023287	0.0356049798690142	0	0.081766371400762	0.197182938839493	9999	0.648694609650725	0.810532477571145
Mix_75	0.323470309496156	0.139911731141286	0.0707026283632465	0.0241894414216887	0	0.148293453340207	0.293432436237416	9999	0.651293314367142	0.808936672365561
Mix_76	0.325946785691213	0.122975797682014	0.075069370013807	0.026358025069838	0	0.130840912569243	0.318809108973886	9999	0.648437631588094	0.812448920751478
Mix_77	0.278613497614058	0.301545974829419	0.0668488876105254	0.0227473206521659	0	0.112215355156976	0.218028964136856	9999	0.65901494382421	0.79994400734105
Mix_78	0.245923691152638	0.0833342722180536	0.0788769444604197	0.00527656343698796	0	0.230073103319806	0.356515425412095	9999	0.656403616755515	0.805213366838103
Mix_79	0.250065844546716	0.28775569137015	0.0571649410366663	0.039972817752408	0	0.0689587756632613	0.296081929630799	9999	0.640829870699951	0.821408003375027
Mix_80	0.271805141026598	0.207806579227242	0.0737266113195352	0	0	0.207915914562815	0.23874575386381	9999	0.661675930976446	0.796911815581016
Mix_81	0.258417812045435	0.224389414372995	0.0921591120850738	0.0417325023263375	0	0.155776193943226	0.227524965226932	9999	0.650207590296343	0.810221298071706
Mix_82	0.374350989984661	0.0291914592949301	0.0787023876222175	0.0190489517923138	0	0.187683447219347	0.311022764086531	9999	0.652467086980098	0.808783169413053
Mix_83	0.352723972778567	0.222479865053578	0.0723220045469944	0.0237817171024888	0	0.112282910620165	0.216409529898208	9999	0.651722801433133	0.807337569357953
Mix_84	0.285174237553929	0.258651926999773	0.0635443721659919	0.000645954380606243	0	0.177721266450014	0.214262242449686	9999	0.656476542944312	0.802669984349614
Mix_85	0.331705661472171	0.0989575006603496	0.081883226583216	0.0140134870856367	0	0.175536421609896	0.29790370258873	9999	0.653992463600544	0.806128014570293
Mix_86	0.237667096025364	0.230346727280358	0.0967451275017359	0.0423951408547875	0	0.138936778952982	0.253909129384773	9999	0.649125829297734	0.811828042089533
Mix_87	0.489341382661785	0.227233288362199	0.0699025917040122	0.0468117550947025	0	0.0708582608001036	0.0958527213771979	9999	0.647553098728189	0.810816919058941
Mix_88	0.362595350771072	0.166983609442309	0.0770773828789604	0	0	0.221748474037792	0.171595182869866	9999	0.657862493024069	0.800293991986335
Mix_89	0.198443453996174	0.323792890698978	0.0586766475171443	0.00532099143850519	0	0.12092561281937	0.292840403529828	9999	0.657802974980274	0.802720981539721
Mix_90	0.366955019380645	0.103383693808371	0.0682781625958016	0.0427896436788472	0	0.121209125266835	0.297384355269499	9999	0.644772231165891	0.816423205526904
Mix_91	0.506787123331403	0.111045887353664	0.0743339991841177	0.0268853614398475	0	0.159269832832043	0.121677795858925	9999	0.652378215698432	0.805695288901126
Mix_92	0.339354053722193	0.215074402238677	0.0728772799503884	0.0340231416496878	0	0.120224862419556	0.218446260019498	9999	0.652429078580495	0.806666979981567
Mix_93	0.23258810782788	0.277308306361607	0.0854349893824222	0	0	0.253363799977212	0.151304796450879	9999	0.662817473623586	0.796127007289385
Mix_94	0.414468499447876	0.15058037352261	0.0827144211442091	0.00268445918067129	0	0.197021877459324	0.152530369245311	9999	0.657380258112598	0.800342204969203
Mix_95	0.286994739984174	0.186428436261714	0.0666657897150012	0.0100897258122226	0	0.19867603678003	0.251145271446857	9999	0.659480804637379	0.799441588778037
Mix_96	0.224548230069848	0.176682426524914	0.0949012079290136	0.00486261763402822	0	0.255952828952251	0.243052688889945	9999	0.660561037800344	0.799048001655511
Mix_97	0.33430207235907	0.258576708244888	0.0672530608701914	0.0297247336785087	0	0.0833866975293129	0.226756727318029	9999	0.651327393431035	0.808069140407066
Mix_98	0.347973740327633	0.333858635800298	0.109739293349651	0.00104634442775816	0	0.135824085668872	0.0715579004257878	9999	0.656727294747026	0.802447907952613
Mix_99	0.193818285296208	0.137981086979929	0.0847765487758501	0	0	0.316783139921775	0.266640939026238	9999	0.663688410125787	0.796599170214656
Mix_100	0.321741370480239	0.298366023026238	0.0713854623822497	0.029309927897442	0	0.103821915497057	0.175375300716774	9999	0.659578342084996	0.798718446777894
