Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE
mix_18	0	0	0.0911460016580774	0	0	0.696827979475961	0.128890144521929	0.0831358743440326	9999	0.0579215914860016	1.21205364670821
mix_19	0	0	0.174319962663419	0	0	0.393278287707633	0.147052070794003	0.285349678834945	9999	0.057360609098251	1.23418482042632
mix_20	0	0	0.0770582579673675	0	0	0.668058056952061	0.183714920449421	0.0711687646311505	9999	0.0627549879676015	1.22053120360534
mix_21	0	0	0.0751293717273195	0	0	0.696535802672302	0.163602257916186	0.064732567684192	9999	0.0609418729109144	1.21589235509056
mix_22	0	0	0.159813297020702	0	0	0.323792954663527	0.0978878127509819	0.41850593556479	9999	0.0533645776865887	1.23685985698691
mix_23	0	0	0.0862869874369543	0	0	0.554029590354052	0.135169607819894	0.2245138143891	9999	0.0576434924620892	1.22264837238097
mix_24	0	0	0.075278126622295	0	0	0.610913846389172	0.212782483874789	0.101025543113744	9999	0.0649088099963311	1.22975345028092
mix_25	0	0	0.0943881425019571	0	0	0.654010221533295	0.197501099315157	0.0541005366495913	9999	0.0648781690946122	1.22320310789714
mix_26	0	0	0.112306839956114	0	0	0.71614716757049	0.140456510384778	0.0310894820886173	9999	0.0595115016239418	1.21104406384325
mix_27	0	0	0.126114848884109	0	0	0.51053177135038	0.128334895632917	0.235018484132595	9999	0.0574338405480443	1.22390763935929
mix_28	0	0	0.0916857958304032	0	0	0.515586945149095	0.146245377483933	0.246481881536568	9999	0.0580077504214638	1.22646465960904
mix_29	0	0	0.146461336409988	0	0	0.41617505961167	0.123511641606272	0.31385196237207	9999	0.0560212160089653	1.23061412034819
mix_30	0	0	0.0472080525131023	0	0	0.58849049247961	0.145088651647879	0.219212803359409	9999	0.0580056238314666	1.22245111675555
mix_31	0	0	0.127874007503822	0	0	0.515143140074445	0.123942722699839	0.233040129721894	9999	0.0570409087375854	1.22325368703293
mix_32	0	0	0.091892338438108	0	0	0.533253711750914	0.137993328813767	0.236860620997211	9999	0.0574992375894531	1.22439896945008
mix_33	0	0	0.119442196156043	0	0	0.545752395786088	0.120470189621285	0.214335218436585	9999	0.0562861169550667	1.22140459604309
mix_34	0	0	0.161246161879554	0	0	0.540068017134378	0.0937245711313568	0.204961249854711	9999	0.0529610128752053	1.22015190872007
mix_35	0	0	0.111673518417818	0	0	0.511884523894214	0.131190558661164	0.245251399026803	9999	0.0574355245014095	1.22455205319831
mix_36	0	0	0.152113463909664	0	0	0.450715988751922	0.115904957822711	0.281265589515703	9999	0.0561665388475272	1.22693348934225
mix_37	0	0	0.105160868003729	0	0	0.624868829132946	0.130734651504037	0.139235651359287	9999	0.0571883362429689	1.21703543005698
mix_38	0	0	0.14513047705993	0	0	0.572296081577815	0.245215924042668	0.0373575173195879	9999	0.067226525176488	1.24135847683619
mix_39	0	0	0.117634961642984	0	0	0.519993478770447	0.145290267989702	0.217081291596867	9999	0.0594209686962949	1.22452496502997
mix_40	0	0	0.129053821815694	0	0	0.527889634379936	0.122869438254553	0.220187105549817	9999	0.056800208644757	1.22234038867531
mix_41	0	0	0.13092808215995	0	0	0.498027490391121	0.0962336329464828	0.274810794502446	9999	0.0529936627697729	1.22446055844303
mix_42	0	0	0.071215424222806	0	0	0.718791469269788	0.196294022023636	0.0136990844837707	9999	0.0643489866999242	1.21950322130726
mix_43	0	0	0.149284704864897	0	0	0.54959801839721	0.0865127513682677	0.214604525369625	9999	0.0536423893040885	1.21901112588173
mix_44	0	0	0.133698366498657	0	0	0.504457932743327	0.132444396606563	0.229399304151453	9999	0.0583546547482273	1.22409692032923
mix_45	0	0	0.165180553044384	0	0	0.340311691391572	0.118140768870266	0.376366986693778	9999	0.0553502243759074	1.23579613052999
mix_46	0	0	0.157414893668065	0	0	0.419492776422721	0.0968979973209228	0.326194332588291	9999	0.0537501943487673	1.22901081614643
mix_47	0	0	0.212174597059447	0	0	0.135933691081419	0.13185360653621	0.520038105322925	9999	0.0527176179357389	1.25485045095289
mix_48	0	0	0.11563594117463	0	0	0.548341608166161	0.12537856841879	0.210643882240419	9999	0.0571003692506288	1.22137437261916
mix_49	0	0	0.219602759445497	0	0	0.236653187407801	0.148044021294526	0.395700031852176	9999	0.0585404656362751	1.24503154575323
mix_50	0	0	0.0686439010010343	0	0	0.494758534920283	0.147892103452437	0.288705460626246	9999	0.0576336079894782	1.22904707060422
mix_51	0	0	0.113902331124757	0	0	0.701975279859226	0.143448292894864	0.040674096121153	9999	0.0592345055725511	1.21252251828704
mix_52	0	0	0.150672038861685	0	0	0.430482427111354	0.144613250517348	0.274232283509613	9999	0.0580505231277913	1.23102129169269
mix_53	0	0	0.142541759199874	0	0	0.632438161170401	0.225020079629725	0	9999	0.0669069541631129	1.23134402965307
mix_54	0	0	0.124825700599101	0	0	0.521246064403054	0.125523074211606	0.228405160786239	9999	0.0576968985581971	1.22267705454429
mix_55	0	0	0.0843716123148537	0	0	0.643175658182739	0.128857537147195	0.143595192355212	9999	0.0569902076120252	1.21627777940792
mix_56	0	0	0.0780326632733143	0	0	0.545141691510841	0.137836540926826	0.238989104289019	9999	0.0573344824886381	1.22403949206576
mix_57	0	0	0.0597220242297442	0	0	0.572237299292294	0.147932444285753	0.220108232192208	9999	0.0588898642317656	1.22303708558378
mix_58	0	0	0.137879537176202	0	0	0.4556339605585	0.127709946704727	0.278776555560572	9999	0.0572327231695663	1.22762972225799
mix_59	0	0	0.171578817903669	0	0	0.584754259800068	0.19535006563167	0.0483168566645923	9999	0.0647058387554475	1.22719437113283
mix_60	0	0	0.113608336360184	0	0	0.543778219584461	0.124436328926051	0.218177115129305	9999	0.0568193264833327	1.2218203262865
mix_61	0	0	0.13785080807439	0	0	0.455151106867713	0.125191525789924	0.281806559267973	9999	0.0570388802810032	1.22748767105239
mix_62	0	0	0.169308654915835	0	0	0.492015448659374	0.233020869435406	0.105655026989385	9999	0.0659477472994055	1.24335618844945
mix_63	0	0	0.114230677487229	0	0	0.522067540388167	0.127314108939212	0.236387673185392	9999	0.0571342204043446	1.22347642797044
mix_64	0	0	0.215209953457972	0	0	0.413281343792394	0.187345602716896	0.184163100032739	9999	0.0617523245167671	1.23834591156785
mix_65	0	0	0.19294058188139	0	0	0.359789910078286	0.0884999526955685	0.358769555344756	9999	0.0518802802004345	1.23306130817036
mix_66	0	0	0.179881915219983	0	0	0.582667946124508	0.23745013865551	0	9999	0.0683490561459218	1.23813913273441
mix_67	0	0	0.199666441837006	0	0	0.242083974545877	0.12467952268247	0.433570060934647	9999	0.0567963374864934	1.24262731927137
mix_68	0	0	0.128938806794445	0	0	0.485247632460685	0.140248916566812	0.245564644178057	9999	0.0581413791349614	1.22679212612753
mix_69	0	0	0.0770765565266373	0	0	0.669455383901807	0.186477872447371	0.0669901871241839	9999	0.0633420215928944	1.22069342152878
mix_70	0	0	0.100505945230885	0	0	0.697481415586121	0.126401339433449	0.0756112997495446	9999	0.0574095753907011	1.21177893688516
mix_71	0	0	0.1368018073361	0	0	0.628378923101529	0.199148978162779	0.0356702913995917	9999	0.0644316615361985	1.22553383085386
mix_72	0	0	0.165753014005723	0	0	0.512292669565369	0.172266849839131	0.149687466589777	9999	0.0622738023747871	1.22766988481012
mix_73	0	0	0.0912857950797485	0	0	0.699015386234154	0.134150842781934	0.0755479759041635	9999	0.0587584962631015	1.2120793324523
mix_74	0	0	0.0333781058004387	0	0	0.592438528468003	0.147096112767198	0.227087252964361	9999	0.0573673730312554	1.22326811095373
mix_75	0	0	0.103348412483259	0	0	0.536248474897638	0.145031828169263	0.215371284449839	9999	0.0582737290652892	1.22438935556954
mix_76	0	0	0.200525122945506	0	0	0.458939901097208	0.194059954471764	0.146475021485522	9999	0.0643429034078329	1.23527576879672
mix_77	0	0	0.136239506266461	0	0	0.51980890343795	0.130328266714555	0.213623323581035	9999	0.0583737342197618	1.22265949795333
mix_78	0	0	0.120755600840258	0	0	0.524622403955682	0.124259275355125	0.230362719848935	9999	0.0567180460485576	1.22301546348579
mix_79	0	0	0.195800976303268	0	0	0.555273754354802	0.225157436813786	0.0237678325281446	9999	0.0668437135726452	1.23689691013592
mix_80	0	0	0.144765804652904	0	0	0.454911327784837	0.143113044865013	0.257209822697246	9999	0.0595126617911771	1.22820270561199
mix_81	0	0	0.21056633534936	0	0	0.487224611664887	0.209398451325118	0.0928106016606346	9999	0.0649441410180122	1.23756216627163
mix_82	0	0	0.316051225910336	0	0	0.104246807972586	0.115051934614796	0.464650031502283	9999	0.0536728330628798	1.25271969198991
mix_83	0	0	0.070879298732677	0	0	0.589851697294926	0.141551416016637	0.19771758795576	9999	0.0575846783407846	1.22146567419313
mix_84	0	0	0.134196867142161	0	0	0.540041520080524	0.258294178270842	0.0674674345064738	9999	0.067801054169025	1.24729179168932
mix_85	0	0	0.184300950213961	0	0	0.439912866193305	0.178381174788853	0.197405008803881	9999	0.0615560646061122	1.23435768188597
mix_86	0	0	0.136590360634256	0	0	0.484296679553644	0.131114754047932	0.247998205764168	9999	0.0582803123300389	1.2253421511004
mix_87	0	0	0.037937154010945	0	0	0.56415983826826	0.167142396870076	0.230760610850719	9999	0.0581297293846966	1.22757799634011
mix_88	0	0	0.100310733899713	0	0	0.553521738453761	0.116751736059181	0.229415791587345	9999	0.0558548134358378	1.22135174026639
mix_89	0	0	0.152669826611697	0	0	0.647350410941098	0.127516652057053	0.0724631103901515	9999	0.0573251524778861	1.21402451609322
mix_90	0	0	0.0408654842254024	0	0	0.593479045086824	0.152284635658482	0.213370835029291	9999	0.0578132818997223	1.22339750093696
mix_91	0	0	0.130485686262668	0	0	0.484449732226197	0.130107663066138	0.254956918444997	9999	0.0571420961858992	1.2260712020391
mix_92	0	0	0.070285886370789	0	0	0.571731547525541	0.14274294799726	0.21523961810641	9999	0.0578981766128001	1.2226892256904
mix_93	0	0	0.0771503985641611	0	0	0.710048305685253	0.152289408801241	0.0605118869493447	9999	0.0590822362570707	1.21421348264694
mix_94	0	0	0.0427061241581486	0	0	0.582968945741541	0.146800263698669	0.227524666401641	9999	0.0576216342145174	1.22343332980911
mix_95	0	0	0.06741340366603	0	0	0.579679128512926	0.145746427863588	0.207161039957456	9999	0.0578374150172515	1.22266865127848
mix_96	0	0	0.127628290877724	0	0	0.520889177586564	0.137231691109165	0.214250840426547	9999	0.0577910364791359	1.22408540833286
mix_97	0	0	0.0663071122482086	0	0	0.544742854090905	0.150443574390586	0.2385064592703	9999	0.0580751701195717	1.22563316874668
mix_98	0	0	0.126522806805076	0	0	0.530657681890731	0.120702658014368	0.222116853289825	9999	0.0568721039582208	1.22192731367587
mix_99	0	0	0.190689533215692	0	0	0.513794809203829	0.139357833769907	0.156157823810572	9999	0.058425450727211	1.22341878377387
mix_100	0	0	0.114511453547686	0	0	0.532512322946049	0.127690792406982	0.225285431099283	9999	0.0574211030386981	1.22259187613375
