Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE
mix_43	0.0402047270676999	0.0244275044127013	0.0979877601743629	0.00459670487633611	0	0.519209985707997	0	0.313573317760903	9999	0.35520029294371	0.938250329337716
mix_44	0.0697213464709052	0.0129453630073647	0.0883265885711619	0	0	0.57016797494243	0	0.258838727008138	9999	0.357870858878982	0.93776026096855
mix_45	0.0368026589323647	0.026678067596425	0.129215698771352	0	0	0.549716266787482	0	0.257587307912376	9999	0.34654434036109	0.939788517765229
mix_46	0.0770649943404502	0.0604049918805074	0.0491030421497766	0	0	0.454150595367596	0	0.359276376261669	9999	0.372501493192474	0.936069161982182
mix_47	0.0862727929959352	0.0653133223396439	0.153903399369555	0	0	0.463274653934336	0	0.23123583136053	9999	0.343882152408791	0.940393149751419
mix_48	0.0798102357315521	0.092875273344146	0.281689264912859	0.0258771381145955	0	0.312164606921307	0	0.20758348097554	9999	0.331450193233057	0.943535791222941
mix_49	0.0848522959335055	0.0781834623055427	0.189120715642507	0.0161192697784703	0	0.405459505122439	0	0.226264751217536	9999	0.340055295328025	0.941035885588173
mix_50	0.107965285282569	0.0697048478778797	0.0454762285404867	0	0	0.491528699010535	0	0.28532493928853	9999	0.371856616733167	0.936468263381561
mix_51	0.0808050807449602	0.0918382580339776	0.230535964144531	0.0235121111930313	0	0.366217909961513	0	0.207090675921988	9999	0.337043237259835	0.941596100675578
mix_52	0.160236626424822	0.0764207879099438	0.034706785972911	0	0	0.459534578605924	0	0.269101221086399	9999	0.377309715358833	0.936197795280056
mix_53	0.08653388509849	0.090321665550189	0.198226764877377	0.00704687216155247	0	0.411854466510811	0	0.20601634580158	9999	0.338283898311546	0.941473683489437
mix_54	0.128420749760923	0.0725369493534487	0.0310398050829655	0	0	0.429486551649029	0	0.338515944153634	9999	0.382844709972472	0.934906674650326
mix_55	0.0810296105404426	0.0824076486052358	0.193740526562444	0	0	0.427881014638157	0	0.214941199653721	9999	0.338923210061632	0.941287818717295
mix_56	0.0741400728888464	0.0411972350803329	0.0902534084509965	0	0	0.53203371631909	0	0.262375567260734	9999	0.357272341659747	0.938066821108533
mix_57	0.0200077352505935	0.0418317973603252	0.18412528144924	0	0	0.510250177252972	0	0.243785008686869	9999	0.339363214824125	0.941052333804147
mix_58	0.0801179951004004	0.0575279278749806	0.0893352280031318	0	0	0.485638983520335	0	0.287379865501152	9999	0.358770559126927	0.937904468996822
mix_59	0.0198418409330715	0.041714401977463	0.209403542391112	0	0	0.424725269216317	0	0.304314945482037	9999	0.339171320853513	0.94091619491674
mix_60	0.110142443110658	0.0903597421461167	0.109528986210094	0	0	0.43171327715758	0	0.258255551375551	9999	0.353766649555448	0.938968364241444
mix_61	0.124363055004816	0.0447694520219479	0.018830962401272	0	0	0.538611047393986	0	0.273425483177978	9999	0.380447500631289	0.935450542236789
mix_62	0.115650744786291	0.0396369245699391	0.0404640181067258	0	0	0.53087460475903	0	0.273373707778014	9999	0.373781656092806	0.93599317945941
mix_63	0.0351350537184104	0.0455351885388923	0.186619661345303	0	0	0.482171542288528	0	0.250538554108867	9999	0.340068442581104	0.940845156343966
mix_64	0.0840222369367154	0.069105837701706	0.176464028051564	0	0	0.475870640657555	0	0.19453725665246	9999	0.339550089363696	0.941285789102517
mix_65	0.0737954452830158	0.0521989444754649	0.11424129725561	0.0507684445244195	0	0.429212617624658	0	0.279783250836832	9999	0.355257359762856	0.938254594433339
mix_66	0.0766207600306859	0.0958254491017076	0.22832117678988	0.0251366820331128	0	0.36549164369223	0	0.208604288352383	9999	0.337011393077129	0.941621857904927
mix_67	0.138374030305493	0.066150130878401	0.033470985705656	0	0	0.461268844842874	0	0.300736008267576	9999	0.37814217776908	0.935849134701932
mix_68	0.0622212993548987	0.0384170973953436	0.0568407115835567	0	0	0.460270053670506	0	0.382250837995694	9999	0.372736556812652	0.935434106246015
mix_69	0.0822236206006782	0.0721171253111974	0.183076884287026	0	0	0.469375737976851	0	0.193206631824247	9999	0.338823794063544	0.941421347474234
mix_70	0.11520153000809	0.0940861851390952	0.174654516738846	0.0897775515109712	0	0.259394918492014	0	0.266885298110983	9999	0.34858090470543	0.939105721396781
mix_71	0.0862977541973338	0.102803323325634	0.262839929219613	0	0	0.37723674682517	0	0.170822246432249	9999	0.330859457975194	0.94368979758227
mix_72	0.171384065533915	0.113871733219232	0.0522139178259552	0	0	0.438827622454649	0	0.223702660966249	9999	0.36930184858796	0.937611588557903
mix_73	0.116884984315448	0.0897400209889669	0.108999811273587	0.0466900560464227	0	0.371833612220974	0	0.265851515154601	9999	0.355302030053216	0.938897359708079
mix_74	0.110365713809724	0.0537479243784899	0.133051674147146	0	0	0.479564195893904	0	0.223270491770736	9999	0.347346375708084	0.939903816269511
mix_75	0.0733282288813855	0.0897161252447538	0.269206960772451	0	0	0.37251347818392	0	0.19523520691749	9999	0.332106600862474	0.943270343812797
mix_76	0.0702026695339508	0.0270055940679256	0.0878080979865741	0	0	0.524147652024868	0	0.290835986386682	9999	0.359397150560401	0.937535799808266
mix_77	0.0830826922691404	0.0257698281456211	0.0254774821423838	0	0	0.514012826872748	0	0.351657170570106	9999	0.382439452648062	0.93433663615003
mix_78	0.0742829528930875	0.0710371929964579	0.188228221745497	0	0	0.416263971620663	0	0.250187660744294	9999	0.340725727822571	0.940777169354393
mix_79	0.0286289630559577	0.053176525555812	0.21597629493158	0	0	0.478030899963426	0	0.224187316493225	9999	0.336222764198448	0.941852475875553
mix_80	0.113116080300923	0.0741228976527022	0.0835676821170377	0	0	0.459989131425684	0	0.269204208503653	9999	0.360704007580995	0.937907713450537
mix_81	0.0766538973534032	0.0428932880257678	0.0813006442081135	0	0	0.521070084144515	0	0.278082086268201	9999	0.360253603370837	0.937623835327698
mix_82	0.0899095205084609	0.0702573810629846	0.154424070128181	0	0	0.41642062842626	0	0.268988399874113	9999	0.345482455018725	0.940000072138926
mix_83	0.0684286125548117	0.0833063445364338	0.240133356225817	0	0	0.403215403662968	0	0.204916283019969	9999	0.335231587814074	0.942143368550837
mix_84	0.0893258386702133	0.0594067757908051	0.0988005445276039	0	0	0.495765985920207	0	0.256700855091171	9999	0.35579111056101	0.938408238453515
mix_85	0.0710636678816897	0.0515560211753206	0.090312231345145	0	0	0.52138748363998	0	0.265680595957864	9999	0.357018124458433	0.938177737276339
mix_86	0.0670928490590396	0.0278721025073197	0.0501670261815713	0	0	0.543801900317744	0	0.311066121934326	9999	0.369897551338521	0.936131111838962
mix_87	0.0702568387730208	0.0365287753709519	0.127050673058545	0	0	0.516082275366027	0	0.250081437431455	9999	0.348077658450691	0.939590871695526
mix_88	0.0960994596055555	0.0479834396628028	0.078820327425341	0	0	0.500885456856815	0	0.276211316449486	9999	0.36178045823532	0.93749533340785
mix_89	0.0898750604044384	0.0367959451769845	0.0423976663438208	0	0	0.491166772814228	0	0.339764555260528	9999	0.375233279767518	0.935528825607299
mix_90	0.0605533214134394	0.041913236749253	0.14162456209684	0	0	0.496197064261468	0	0.259711815478999	9999	0.345537979518268	0.940002035697963
mix_91	0.0649964709603043	0.081591436229147	0.215087021578703	0.0249940614408766	0	0.406030786429608	0	0.207300223361361	9999	0.337414058448257	0.941552408350584
mix_92	0.0781817081534164	0.051164776467378	0.1430003513685	0	0	0.496440920686952	0	0.231212243323753	9999	0.344597761332496	0.940323164061244
mix_93	0.013176162987106	0.102515846297186	0.329065054974609	0	0	0.417565705400723	0	0.137677230340376	9999	0.316225218551816	0.950382645381423
mix_94	0.00979555212282168	0.0527901684714631	0.280293758067043	0.0181057490626876	0	0.382651390012592	0	0.256363382263393	9999	0.331097859421996	0.943772453620814
mix_95	0.0790662650810204	0.0940354454634953	0.215461739446172	0.0352990399893189	0	0.349381741267402	0	0.226755768752592	9999	0.338824142230621	0.941152978652436
mix_96	0.0714999819698381	0.0719120849796496	0.210829413096967	0.0555108601115926	0	0.328941568054601	0	0.261306091787351	9999	0.340980705296126	0.940505251791342
mix_97	0.0625125301132509	0.0568514616018333	0.18021735440182	0	0	0.447983095513244	0	0.252435558369853	9999	0.342302628362621	0.9403186412958
mix_98	0.0819453725793767	0.0712403866534485	0.165849630144684	0	0	0.481662138815767	0	0.199302471806724	9999	0.340847048411656	0.941051183166118
mix_99	0.0968174049778512	0.0107671763425116	0.0113517694993175	0	0	0.543971074493394	0	0.337092574686926	9999	0.386219189285538	0.934052618756247
mix_100	0.0831231537606746	0.0484193989276848	0.131963598949686	0	0	0.497219120789069	0	0.239274727572886	9999	0.346955729312247	0.939902434956173
