Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE
mix_25	0.0937758738082552	0.823415179365656	0	0	0.0104520370282141	0.0723569097978751	9999	0.596141763310335	0.86260987632545
mix_26	0.101207111128783	0.897334274633077	0	0	0.0014586142381403	0	9999	0.612007747964812	0.85054576090139
mix_27	0.147486881060238	0.697753148332373	0	0	0.00124544241315061	0.153514528194239	9999	0.592555211390801	0.865261566986093
mix_28	0.15340901940545	0.845085101814667	0	0	0.00150587877988354	0	9999	0.608149651668552	0.853978061076425
mix_29	0.109599630679122	0.80704534668114	0	0	0.00712302784934257	0.0762319947903956	9999	0.599422949012108	0.859167867948701
mix_30	0.125072278761106	0.790365194384634	0	0	0.0109753874338712	0.073587139420389	9999	0.599039660783326	0.85915131951244
mix_31	0.0964848355658862	0.815587422174264	0	0	0.0111897532725963	0.0767379889872536	9999	0.597050788669412	0.86136471789151
mix_32	0.130923076760675	0.812930452237542	0	0	0.00686016588112245	0.0492863051206606	9999	0.602042890174142	0.857379143086799
mix_33	0.132378758224148	0.763898057156964	0	0	0.0101493625816472	0.09357382203724	9999	0.59373630501433	0.864118819355461
mix_34	0.0537751943086177	0.804253066580688	0	0	0.0105669972025733	0.131404741908121	9999	0.591731620152099	0.865818202060933
mix_35	0.102015371912045	0.79766545686478	0	0	0.00911083113113222	0.0912083400920432	9999	0.599043824022167	0.858894980124355
mix_36	0.190567973187037	0.770849007466869	0	0	0.00491023107438249	0.0336727882717115	9999	0.599497903901686	0.860674693300888
mix_37	0.183234835877888	0.773721318511668	0	0	0.0041888639351962	0.0388549816752471	9999	0.59823917660772	0.861865182075675
mix_38	0.129170418337615	0.865254043185347	0	0	0.00177770720489844	0.00379783127213947	9999	0.606508250029906	0.855769300304311
mix_39	0.198182688977415	0.783545106159497	0	0	0.00139901195467068	0.0168731929084174	9999	0.603848393504596	0.857243052499507
mix_40	0.135129329414255	0.77068975548471	0	0	0.00853921913341558	0.0856416959676197	9999	0.594982761268017	0.863203005558249
mix_41	0.077450363014168	0.788802442061705	0	0	0.0102556113073873	0.12349158361674	9999	0.596298973333789	0.860998390896925
mix_42	0.230266308106352	0.765310255723928	0	0	0.00143612307631435	0.00298731309340571	9999	0.602618776924301	0.859248328920767
mix_43	0.0887360114786569	0.863474656211853	0	0	0.00627645711068415	0.0415128751988056	9999	0.60589774644183	0.854215214566025
mix_44	0.10401532814469	0.853406236644718	0	0	0.00903328830021829	0.033545146910374	9999	0.602199071655177	0.858110473964665
mix_45	0.0829647004046507	0.843844405326255	0	0	0.0103000341338088	0.0628908601352857	9999	0.597612494703832	0.861620856339996
mix_46	0.13949464120005	0.837549731784467	0	0	0.00577074974605271	0.01718487726943	9999	0.604995348716701	0.855983893647336
mix_47	0.14248188829744	0.763893699541474	0	0	0.00916010338085585	0.0844643087802306	9999	0.594438700823674	0.863715973624321
mix_48	0.137358810543636	0.698037149645611	0	0	0.00122379955193852	0.163380240258814	9999	0.592105230657073	0.865693432133267
mix_49	0.139427365173036	0.74976284128778	0	0	0.00323966966141134	0.107570123877773	9999	0.600120335178449	0.857688533142245
mix_50	0.184940946326929	0.795421326153055	0	0	0.0069336045113213	0.012704123008694	9999	0.600871438235367	0.860150705627473
mix_51	0.144326379310597	0.723656405199158	0	0	0.00280886163371166	0.129208353856533	9999	0.595049995209489	0.862686667397841
mix_52	0.229709087604435	0.759272667894036	0	0	0.00136012096105811	0.00965812354047106	9999	0.603121524230841	0.858337901695336
mix_53	0.150182032053161	0.730061964125167	0	0	0.00823214452087732	0.111523859300794	9999	0.598328660352162	0.858980394379035
mix_54	0.224315034370065	0.770442304051639	0	0	0.00137713328596143	0.00386552829233425	9999	0.597715549832116	0.864456131844767
mix_55	0.144525734935809	0.74033747014446	0	0	0.00907139811064629	0.106065396809085	9999	0.598191434491809	0.859166360061969
mix_56	0.124399940050527	0.82527498739037	0	0	0.00702124252855297	0.0433038300305506	9999	0.597629268479635	0.862417420767136
mix_57	0.0533570875997722	0.846696321127224	0	0	0.00881444672433965	0.0911321445486643	9999	0.599231342958569	0.859278882201313
mix_58	0.13627467857637	0.816477643085371	0	0	0.00574126078473361	0.0415064175535263	9999	0.600553659284276	0.859418513897128
mix_59	0.0718223964819381	0.805754522253662	0	0	0.00999451263638326	0.112428568628017	9999	0.597497675972277	0.86008139814183
mix_60	0.191334228633382	0.744130175420421	0	0	0.00721856533179438	0.0573170306144031	9999	0.594255883675626	0.864943936185332
mix_61	0.190552116167363	0.808239496154718	0	0	0.00120838767791851	0	9999	0.596664848897735	0.865992039469967
mix_62	0.173685889807133	0.814864778472292	0	0	0.00433619917085388	0.00711313254972117	9999	0.603935137350287	0.857562216520859
mix_63	0.0648125713775928	0.821822558532874	0	0	0.0111070009668931	0.10225786912264	9999	0.598177065556181	0.85962299664526
mix_64	0.144644046087857	0.749571657151857	0	0	0.0102983118533621	0.0954859849069236	9999	0.592076475619515	0.865746533059203
mix_65	0.118757119906754	0.820192173509188	0	0	0.00723332122605527	0.0538173853580028	9999	0.61031724624578	0.848373462453926
mix_66	0.134980350000784	0.726949434862131	0	0	0.00272385561129707	0.135346359525787	9999	0.595883739437457	0.861741007419514
mix_67	0.212705860873006	0.778221015216668	0	0	0.00135677607656598	0.00771634783376042	9999	0.604734518525482	0.856757997081478
mix_68	0.103482552811132	0.871535396130908	0	0	0.00586734783582048	0.0191147032221396	9999	0.609654139298153	0.851306838100863
mix_69	0.139451250032983	0.748380182941513	0	0	0.0103798635673651	0.101788703458139	9999	0.591449394947383	0.866245374586332
mix_70	0.211304004718491	0.672673162727206	0	0	0.00145905841049158	0.114563774143811	9999	0.60471941053337	0.852978615557152
mix_71	0.155450023115208	0.698474453031273	0	0	0.00610080096201376	0.139974722891505	9999	0.589424298716566	0.868154753323127
mix_72	0.258378674630146	0.716288985726137	0	0	0.00133613890243632	0.0239962007412815	9999	0.599731858175246	0.861259494817862
mix_73	0.196063179011035	0.744222270630022	0	0	0.00650021953332425	0.0532143308256185	9999	0.604961215020495	0.853803581089699
mix_74	0.160825065523305	0.766714450678514	0	0	0.00603886779597819	0.0664216160022031	9999	0.598132094301967	0.860693261350682
mix_75	0.128132278525489	0.729593567640754	0	0	0.00258605285405461	0.139688100979703	9999	0.591914587533083	0.865884394903556
mix_76	0.107923286491371	0.848815516174313	0	0	0.00862148505422063	0.0346397122800962	9999	0.601906727357044	0.858352617414153
mix_77	0.122575154352544	0.874037664731295	0	0	0.00225879353867559	0.00112838737748507	9999	0.608403753061211	0.853945602667104
mix_78	0.126745703274275	0.752376657132983	0	0	0.0103408976887375	0.110536741904004	9999	0.599473182868417	0.857632571408096
mix_79	0.0749034379004117	0.795411741534539	0	0	0.0100547600607515	0.119630060504298	9999	0.595354573561494	0.862123846996635
mix_80	0.178989243364324	0.773386303095487	0	0	0.00473175822957847	0.0428926953106101	9999	0.597832896192226	0.862066751340441
mix_81	0.131659285405468	0.82650713247046	0	0	0.00691725308394323	0.034916329040129	9999	0.599152434942022	0.861176285957373
mix_82	0.158010078792065	0.74636720905366	0	0	0.0109932406029938	0.0846294715512814	9999	0.595637805805058	0.862208569078045
mix_83	0.116364651212012	0.749662743686555	0	0	0.0044947777554694	0.129477827345964	9999	0.593481405092961	0.864210289310399
mix_84	0.141049186002977	0.804089288059707	0	0	0.00715567717698823	0.0477058487603277	9999	0.597201799758189	0.862484439842256
mix_85	0.125167249844322	0.823864532540369	0	0	0.00679896523065432	0.0441692523846543	9999	0.597842017939024	0.862163054347897
mix_86	0.115427706953291	0.862017754907776	0	0	0.0103645838489291	0.0121899542900045	9999	0.604361793047907	0.856789386284131
mix_87	0.105840923697509	0.819319730948971	0	0	0.00857049944559648	0.0662688459079233	9999	0.597463655862178	0.861537460243125
mix_88	0.147214463008266	0.810376612730287	0	0	0.00891494470511695	0.0334939795563297	9999	0.600949413325357	0.858980186722329
mix_89	0.152641618273403	0.833744226238148	0	0	0.00557834834094873	0.00803580714750052	9999	0.603795294270229	0.857716720456004
mix_90	0.103865258440586	0.813302110203548	0	0	0.0087823225125267	0.0740503088433397	9999	0.595805805566045	0.862964170307447
mix_91	0.115658658507324	0.757094029681313	0	0	0.00220202068900923	0.125045291122353	9999	0.596102164448221	0.861762358474382
mix_92	0.116558975575412	0.799123313305691	0	0	0.00731757998246059	0.0770001311364359	9999	0.596059793929551	0.862619286429094
mix_93	0.0869747324282537	0.708820669832752	0	0	0.00336560840336579	0.200838989335629	9999	0.571440479579748	0.88703734137853
mix_94	0.0719473490705321	0.77764504340976	0	0	0.00143493555114756	0.14897267196856	9999	0.590323957805648	0.867783080085712
mix_95	0.140830583481501	0.723756847132084	0	0	0.00221297206954621	0.133199597316869	9999	0.596823008533204	0.860825366237026
mix_96	0.134108801040828	0.747514243745478	0	0	0.00133557067300644	0.117041384540688	9999	0.599668904566004	0.85817129147756
mix_97	0.106279264954849	0.784495205810264	0	0	0.00962778127137291	0.0995977479635148	9999	0.597175726347586	0.860524675835704
mix_98	0.137333409672086	0.764631126459465	0	0	0.0108061677141717	0.0872292961542777	9999	0.593844857210251	0.864107215573146
mix_99	0.149412247304633	0.848889201664001	0	0	0.00169855103136552	0	9999	0.594980835613008	0.868119708357624
mix_100	0.127126156173337	0.797458800167657	0	0	0.00711649308615465	0.0682985505728513	9999	0.598230791778849	0.860599471382758
