Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_12	0	0.0284388079120091	0	0.0424915709319739	0	0	0.0451556739132093	0	0.48289462060333	0	0	0.0398168288549498	0	0	0.0435053985390225	0.0728276137358298	0	0.625060188551217	0.0725513213176525	0	0	9999	0.287602185066422	1.15781869338226	1.45274202435919
mix_13	0.116491788191961	0	0	0.0375199820946792	0	0	0.0387725795340043	0	0.343596925132984	0	0	0.0356271412117265	0	0	0.0329698946375199	0.141249324916277	0	0.64267900512499	0.0647208269017775	0	0	9999	0.291593745104009	1.15323543442988	1.45362746774592
mix_14	0.133685363335429	0.00562776743312762	0	0.041266674548047	0	0	0.0418617506968842	0	0.367274123062898	0	0	0.0382462085611418	0	0	0.0372135946214778	0.0873999916903137	0	0.630078341346244	0.062483656440552	0	0	9999	0.290651324934813	1.15360330284932	1.44513747173612
mix_15	0.0913518355106191	0	0	0.0306444137362564	0	0	0.0592739028901004	0	0.274184870612203	0	0	0.0347640625266641	0	0	0.0205979897325692	0.156890120700551	0	0.71047663761081	0.0657485993694288	0	0	9999	0.294048115571595	1.15229581833836	1.4439324326892
mix_16	0.0398298910747385	0.00112942332093663	0	0.0433642376975286	0	0	0.0421125054831621	0	0.379116783472403	0	0	0.0416904957863972	0	0	0.0401933030876392	0.121368516852383	0	0.669824231506831	0.0662519509036007	0	0	9999	0.293335245787533	1.15187859224621	1.44488133918562
mix_17	0.222751131621466	0	0	0.0520811992335859	0	0	0.0364948760100084	0	0.2060422151785	0	0	0.0391401240019349	0	0	0.0247272215082168	0.095006203939693	0	0.68568762484257	0.0567024766846042	0	0	9999	0.294113355846704	1.15049587470435	1.41863307302058
mix_18	0	0.0287011057776028	0	0.0487092018963075	0	0	0.0430426492082103	0	0.575110910171425	0	0	0.0464413288066364	0	0	0.0520639160166168	0.0228845242154501	0	0.558647293758373	0.0764365399854	0	0	9999	0.282408354275984	1.16292237592916	1.45203746983602
mix_19	0.0550041816934459	0.0134772428869278	0	0.0451422322752366	0	0	0.0390778167716263	0	0.432306387610353	0	0	0.038103116066409	0	0	0.0452576181113895	0.0833430493232539	0	0.62579560528385	0.0676302217136238	0	0	9999	0.290094823185476	1.15470840111612	1.44513747173612
mix_20	0.0149542040523495	0	0	0.0387884452149955	0	0	0.0572541328464143	0	0.195719060836068	0	0	0.0415913584024905	0	0	0.0147348767657108	0.150910551636119	0	0.84818745925542	0.0691149224859948	0	0	9999	0.298574337960037	1.15027912628766	1.43125501149556
mix_21	0.0806826376792295	0	0	0.0434772759174233	0	0	0.0510511974417306	0	0.362385111766691	0	0	0.0394194030046442	0	0	0.0333437430416495	0.113736985528934	0	0.657696985671174	0.0639951035822621	0	0	9999	0.293062835865205	1.15187403051593	1.44578844363374
mix_22	0.0661153402334463	0	0	0.0418997940286238	0	0	0.0372409082008639	0	0.401539363347022	0	0	0.0345678819162193	0	0	0.0441598686978973	0.114257230940314	0	0.645605060642497	0.0695964061039684	0	0	9999	0.291252433209677	1.15392360125923	1.45498185411085
mix_23	0.0896313014481171	0.00892685321800579	0	0.051409660674279	0	0	0.0456026758234872	0	0.442036620178491	0	0	0.0366256425732802	0	0	0.0421460934282618	0.0877937475939806	0	0.587256206896682	0.0681277164348111	0	0	9999	0.289939245690943	1.15438016441692	1.4595565182694
mix_24	0	0.0247518785351856	0	0.0487888376860566	0	0	0.0444190917759765	0	0.577435893706729	0	0	0.042977827061031	0	0	0.0528070425992487	0.0443254071083096	0	0.56076789347669	0.0764852532479074	0	0	9999	0.2813071806191	1.16374129406873	1.47275912519713
mix_25	0	0.0223621298403092	0	0.0482628594264008	0	0	0.0447423134316674	0	0.46471343077246	0	0	0.0445164633435512	0	0	0.0462687724667016	0.0784395750011623	0	0.632251001999986	0.0671618409187341	0	0	9999	0.292023670863638	1.15330407441133	1.44871838720097
mix_26	0	0	0	0.039967991366636	0	0	0.0619163589757793	0	0.203636429466244	0	0	0.0446678540536579	0	0	0.0113869105725799	0.204430714989763	0	0.802419277451633	0.0556364821626398	0	0	9999	0.299838445189491	1.14811464499753	1.42406201903893
mix_27	0.0798903785258208	0.00942357471374788	0	0.0517158880337977	0	0	0.0351908930413048	0	0.491765041164459	0	0	0.036075498662572	0	0	0.0539683808577479	0.0736065560263877	0	0.558096804278297	0.076628116391318	0	0	9999	0.281690429841364	1.16169601060767	1.46636113169545
mix_28	0.0592320263965706	0	0	0.0387244324694957	0	0	0.0595902000528091	0	0.205198036269556	0	0	0.0377509370888443	0	0	0.0142628235909252	0.147005648881611	0	0.820294622300774	0.0619694703310858	0	0	9999	0.298555857528685	1.14955392495274	1.44402819738167
mix_29	0.0127640734054282	0.00614638466220349	0	0.0420845255345933	0	0	0.0436069588239588	0	0.421882881583302	0	0	0.0337633285748672	0	0	0.0406471343451765	0.126363043638851	0	0.65516053975463	0.0739508117914125	0	0	9999	0.291403566877329	1.15450522970771	1.45636968211442
mix_30	0.0315146313454994	0.00947100820531935	0	0.0443580071879721	0	0	0.0358198373816673	0	0.423177128900412	0	0	0.0395296368747105	0	0	0.0411759011112958	0.104414559724995	0	0.657508679369467	0.0734383698789015	0	0	9999	0.291698820798946	1.1538644026641	1.46040775998024
mix_31	0.00835851623260239	0.0106936147005661	0	0.0467346979333765	0	0	0.0474893372728962	0	0.462795471562108	0	0	0.0434228986364318	0	0	0.0418131902979423	0.0951644538343821	0	0.621385508893058	0.067751385481304	0	0	9999	0.291355811085112	1.15395601751018	1.44560907484467
mix_32	0.030595270998128	0	0	0.0418644357849377	0	0	0.0458872928316584	0	0.392025660965765	0	0	0.0429485966811765	0	0	0.039127336057234	0.119116437977914	0	0.675379687522663	0.0684277944336741	0	0	9999	0.293834392178264	1.15172928843245	1.45537251325315
mix_33	0.0355032634133368	0.00867244793157686	0	0.0507989168318293	0	0	0.0422031090701254	0	0.465214624446687	0	0	0.0388080247946353	0	0	0.0461375577214094	0.073379385337361	0	0.617275811598092	0.0714868033722293	0	0	9999	0.289360388871782	1.1556408320285	1.44947994451728
mix_34	0	0.0247236242338826	0	0.0457323325818709	0	0	0.0457484493158791	0	0.510310004401384	0	0	0.0360364587001205	0	0	0.0482711157850381	0.0660492013177178	0	0.601288887972943	0.0768217798020156	0	0	9999	0.284977262715077	1.16034620983598	1.45498185411085
mix_35	0.0075622942201369	0.0113300577438509	0	0.0422007578679403	0	0	0.0430077076197592	0	0.451923348507436	0	0	0.0389032173393486	0	0	0.0474743099393114	0.0882884577321278	0	0.645833380884702	0.0781733082905534	0	0	9999	0.289483881396596	1.15615452251735	1.45469684014517
mix_36	0.103611001568921	0	0	0.0427963244123558	0	0	0.0452177608704527	0	0.374125221438417	0	0	0.0385245781797929	0	0	0.0355145043229581	0.126091647210939	0	0.615383199872439	0.0604998085620001	0	0	9999	0.292975379946541	1.1515305295965	1.44176404643828
mix_37	0.0878069232683558	0.000160758846056286	0	0.0481942201435356	0	0	0.0427347620404136	0	0.389579947705117	0	0	0.0385353967920639	0	0	0.03669832388456	0.113412023135644	0	0.630079603249085	0.0585864845689079	0	0	9999	0.292439951681667	1.15198632163545	1.44578844363374
mix_38	0	0	0	0.0361884203406736	0	0	0.0577261879372171	0	0.280875433857104	0	0	0.0421068014720689	0	0	0.0214301198748126	0.17821609572227	0	0.76748800162868	0.0577329856054495	0	0	9999	0.298245978304227	1.14895262926685	1.44176404643828
mix_39	0.0967653060860514	0	0	0.0355917333377414	0	0	0.0480280498602619	0	0.292447325541143	0	0	0.0345348008028735	0	0	0.0250512394491943	0.141150852723265	0	0.693539144706737	0.0670673821086285	0	0	9999	0.294580369658835	1.15156905364934	1.4341758346159
mix_40	0.0426021817228222	0.011680252320278	0	0.0525607671671507	0	0	0.0495280906910897	0	0.465024792924201	0	0	0.0396909321987786	0	0	0.045057261669931	0.0815645021083316	0	0.596651244815261	0.070915202868352	0	0	9999	0.289863186012354	1.15481584009723	1.4552752284862
mix_41	0	0.0222959580957876	0	0.0435268932858154	0	0	0.0419416166009989	0	0.465531251187459	0	0	0.0430099202386707	0	0	0.0417752214104453	0.0851176224323931	0	0.638608059153113	0.0777499758647125	0	0	9999	0.286438626345039	1.15860608410921	1.4595565182694
mix_42	0.13079782562894	0	0	0.0369414441060658	0	0	0.0482833496194643	0	0.248518996429841	0	0	0.037422418452205	0	0	0.024385815273706	0.120634248004443	0	0.730988280639081	0.060893646281451	0	0	9999	0.296629338471538	1.14969989018526	1.4388660244352
mix_43	0	0.0026134010437278	0	0.037637015959245	0	0	0.0494899758223317	0	0.349449530492591	0	0	0.0463536126088382	0	0	0.0328934677462163	0.161987749690159	0	0.713074168382636	0.0647412120208099	0	0	9999	0.296569383539385	1.14961516602433	1.45824013376655
mix_44	0	0	0	0.0402216632699632	0	0	0.0583756920991418	0	0.35045073542348	0	0	0.0449367105049948	0	0	0.030108123210501	0.16196279879835	0	0.713428315088501	0.062074797988051	0	0	9999	0.295699169550386	1.15020513478847	1.46155883638298
mix_45	0	0.0207649842558826	0	0.0537471311632705	0	0	0.0463997632318612	0	0.450192456896496	0	0	0.046388590135827	0	0	0.0412048621843582	0.0977350970600071	0	0.643000402534227	0.0616421652352524	0	0	9999	0.293596196943183	1.15140937100892	1.46107545269718
mix_46	0.0315534390446881	0	0	0.0326553538914707	0	0	0.0453681534614517	0	0.302614917049207	0	0	0.0372940736309257	0	0	0.0275581802932104	0.159572128534368	0	0.73652880391056	0.0688416875342479	0	0	9999	0.296198231862593	1.1509447789552	1.44198673735013
mix_47	0.0472467807879635	0.0144078798467921	0	0.0483963395567697	0	0	0.0465953039187294	0	0.45812786976926	0	0	0.039642052351372	0	0	0.0456547688917081	0.0858619680149049	0	0.602317391316943	0.0698875543030868	0	0	9999	0.2899771198321	1.15473232050876	1.45813790875753
mix_48	0.0686530898230534	0.00578417211071609	0	0.0509166593062998	0	0	0.0443437134368292	0	0.504061390739526	0	0	0.0396753543418137	0	0	0.0521619243010935	0.0734211239861422	0	0.541589394750543	0.0770655631508948	0	0	9999	0.2808160010195	1.16246375217018	1.45767238594691
mix_49	0.0547183070335185	0.0133509050255762	0	0.0455700660215729	0	0	0.0407104518033033	0	0.437217462329167	0	0	0.0335104589125288	0	0	0.0480434888808858	0.101865027722038	0	0.601710773930195	0.0782849124520662	0	0	9999	0.287525411048342	1.15707345466273	1.45498185411085
mix_50	0.102981922590479	0	0	0.0394575478262171	0	0	0.0497029345354406	0	0.33468222051848	0	0	0.0400909749862657	0	0	0.0308420080298529	0.0999029478675355	0	0.684235401309079	0.057083692339501	0	0	9999	0.295387321382881	1.14999797096227	1.43897965000285
mix_51	0.0594133884654019	0.0110711262548311	0	0.0472167850675474	0	0	0.0417301362416329	0	0.476959007514978	0	0	0.0356167986392211	0	0	0.0529122532695637	0.0875459045617075	0	0.571977799546019	0.0771156368220798	0	0	9999	0.2840568757601	1.15987391569732	1.46155883638298
mix_52	0.135207588550708	0	0	0.0395107247295352	0	0	0.0398141422265908	0	0.264615906623402	0	0	0.0309534079612797	0	0	0.0273822943060588	0.14355503673844	0	0.690278731433225	0.0633885080414505	0	0	9999	0.295370941097469	1.15061720556707	1.43470634061069
mix_53	0.0636163152770884	0.0108425353029375	0	0.0455713175564789	0	0	0.0370998072093967	0	0.461103379659057	0	0	0.0391368921302302	0	0	0.0463505201167456	0.0887265267109138	0	0.581480783677907	0.0736418932878216	0	0	9999	0.287147872558072	1.15723768728394	1.44756997092858
mix_54	0.130662944079014	0	0	0.0390267823847457	0	0	0.0485314885906929	0	0.257846277358815	0	0	0.0372753955855373	0	0	0.0219088855570853	0.121563574930968	0	0.710011472736105	0.061414642608764	0	0	9999	0.295193457944654	1.15070497471033	1.42824146383173
mix_55	0.0550401330693962	0.00846012684350217	0	0.0482551259447076	0	0	0.0380321879016026	0	0.466795981844602	0	0	0.0329329009002235	0	0	0.0470144322649309	0.0864343944775084	0	0.595213370404802	0.0735802625356178	0	0	9999	0.287687982229052	1.15719938568917	1.45175891618689
mix_56	0.0176105131410806	0.0163380805874615	0	0.0488829001531683	0	0	0.0481685449693897	0	0.409686450194742	0	0	0.0413185096811722	0	0	0.0421311893213243	0.100756726413781	0	0.661675145367828	0.0660698394271155	0	0	9999	0.293339451178248	1.15180468798006	1.45263789925706
mix_57	0	0.0120198349987877	0	0.0400804822349726	0	0	0.0447747334433488	0	0.465180426551236	0	0	0.042595213538838	0	0	0.0420572748649114	0.107770663061568	0	0.64167086377857	0.06650037737139	0	0	9999	0.290567777756307	1.15496660573816	1.46264986984362
mix_58	0.0277065724686912	0	0	0.0424421661878512	0	0	0.0521364735829753	0	0.356573848740505	0	0	0.0411576388960645	0	0	0.0284455822104568	0.14134357376366	0	0.683934918798905	0.0634896496416805	0	0	9999	0.293653474991572	1.15187047437625	1.43723042429079
mix_59	0	0.0216776336809161	0	0.0429757283180364	0	0	0.0463537693470235	0	0.459741232396592	0	0	0.0390734992947182	0	0	0.0427345360603214	0.0971405342012074	0	0.635882328662992	0.073977256307588	0	0	9999	0.287678556088423	1.15748940066936	1.4595565182694
mix_60	0.105953102205137	0.0167843906145545	0	0.0495616473037232	0	0	0.0380843989322609	0	0.39878885359993	0	0	0.0418779581059651	0	0	0.046332674026938	0.0761570099441439	0	0.605059839119965	0.0670092009920505	0	0	9999	0.289814782433011	1.15379748026385	1.44560907484467
mix_61	0.102851725625124	0	0	0.0444541302534797	0	0	0.0526639220313899	0	0.229879013880987	0	0	0.0427447746553355	0	0	0.019285194072552	0.120538774061963	0.0728438396395096	0.698116242617812	0.053438967174465	0	0	9999	0.297410080537911	1.14893172187654	1.43681658401262
mix_62	0.0562739747211108	0	0	0.03458324898142	0	0	0.054359228348883	0	0.289801068568124	0	0	0.0375435680981816	0	0	0.0232925926123223	0.153309366366359	0	0.740139585983102	0.056306441165165	0	0	9999	0.297456335811643	1.14926664473318	1.44560907484467
mix_63	0	0.0240459739893079	0	0.0453855744799667	0	0	0.043595535325207	0	0.475221505051367	0	0	0.0390825473903798	0	0	0.0440802115229773	0.0915772075643983	0	0.624108552078086	0.071143026364865	0	0	9999	0.289156314612345	1.1562202015601	1.45824013376655
mix_64	0.0610096466930511	0.0190451131172706	0	0.0520723126726443	0	0	0.0449372877945275	0	0.490970440213411	0	0	0.0376558861908691	0	0	0.0497960021213488	0.0568690188657361	0	0.575090150141478	0.0707942759562178	0	0	9999	0.288410979847884	1.15625276982194	1.45824013376655
mix_65	0.0112845906522335	0	0	0.0368564039060328	0	0	0.0488171604979847	0	0.365543511621245	0	0	0.0407951004040702	0	0	0.0372622269709475	0.151972558958011	0	0.69872385618605	0.06830110907282	0	0	9999	0.294703040451692	1.15139015023759	1.4595565182694
mix_66	0.0539355051781151	0.0125384562366303	0	0.0440176423874	0	0	0.0409910476361594	0	0.471922426743877	0	0	0.0305609029908265	0	0	0.0514161451903457	0.081798436116478	0	0.584200577400079	0.0807779359148031	0	0	9999	0.283876468009921	1.16068601707662	1.45215907579471
mix_67	0.111249537389338	0	0	0.0358077190112025	0	0	0.0467917738679369	0	0.2511648964578	0	0	0.0307009756968328	0	0	0.0240264626560935	0.150763312220979	0	0.717787851398141	0.0664138119123653	0	0	9999	0.296375187898073	1.15045875842955	1.43470634061069
mix_68	0	0	0	0.0310607505017431	0	0	0.0610385293692931	0	0.289529352391856	0	0	0.0402907744348896	0	0	0.022923363289911	0.165596596928757	0	0.768893976576151	0.0643923590668249	0	0	9999	0.296790352769428	1.15066763946293	1.44372570255943
mix_69	0.0469853563546922	0.0187637111587675	0	0.0505785676347208	0	0	0.0429513326753125	0	0.488746222852891	0	0	0.0364285467558872	0	0	0.0482359926643985	0.0640368188052563	0	0.585801862659048	0.0728441016921755	0	0	9999	0.287713051284818	1.15713905429157	1.45537251325315
mix_70	0.11585537834972	0	0	0.0463615901349141	0	0	0.0522519695399413	0	0.386998657079297	0	0	0.0304041396151903	0	0	0.0431074321921176	0.13539363501725	0	0.564486629649726	0.0741257286946971	0	0	9999	0.285886184066013	1.15737108116092	1.44898516027285
mix_71	0.103141133509682	0.0170003902811042	0	0.0565429697109964	0	0	0.043569810333297	0	0.533117860937385	0	0	0.0406519874025592	0	0	0.0563278406488222	0.0237027438597718	0	0.511190731801457	0.074190583881492	0	0	9999	0.281796045184274	1.16168743796126	1.45943605236657
mix_72	0.204425953068533	0	0	0.0479903334643429	0	0	0.0301353282259321	0	0.297436672140434	0	0	0.0274357802994681	0	0	0.0259496533814911	0.0705228404801112	0	0.679004500801458	0.0501939997962518	0	0	9999	0.292792238729994	1.15226359419378	1.43309506165802
mix_73	0.0892052714185098	0	0	0.0406630074664945	0	0	0.0495719848266487	0	0.353672403074929	0	0	0.0361793771358903	0	0	0.0329606224544629	0.136639457077198	0	0.646464716817614	0.0669895847030765	0	0	9999	0.292036272999575	1.15286860025715	1.45234642497482
mix_74	0.0698010336189589	0	0	0.0470097888779813	0	0	0.0412113696473832	0	0.412698333455941	0	0	0.0394943785455872	0	0	0.0457277509588032	0.103973832956132	0	0.631358594666438	0.0700325613473351	0	0	9999	0.291291637154815	1.15334498485544	1.46130764407456
mix_75	0.0544866860909444	0.0123798820585915	0	0.051160421820418	0	0	0.040219973888057	0	0.50262464170615	0	0	0.0400843996857425	0	0	0.0545342214117323	0.0572901488553253	0	0.563704134954639	0.0764760245946191	0	0	9999	0.283533568462268	1.16042087202112	1.45296053506622
mix_76	0	0	0	0.0384315825240138	0	0	0.0534586659916969	0	0.350755690948709	0	0	0.0456143004310342	0	0	0.0266594282186208	0.152969171767827	0	0.727259143301982	0.0644085350855117	0	0	9999	0.295091188624389	1.15114899530192	1.4595565182694
mix_77	0.00710036037435373	0	0	0.0388580614165288	0	0	0.0652195332617038	0	0.249080916008955	0	0	0.0442810128805001	0	0	0.0165753232726142	0.155844157467622	0	0.798690750511214	0.0627762276973102	0	0	9999	0.298363073473024	1.14919374787847	1.4384263428908
mix_78	0.0302466415487593	0.0138455160145573	0	0.046449577261431	0	0	0.0429680164252961	0	0.454903987060258	0	0	0.0350637772897924	0	0	0.0473740393030072	0.0799386863524469	0	0.624972635958719	0.0763961985804476	0	0	9999	0.288143141848638	1.15699786333441	1.45215907579471
mix_79	0	0.0269972817365885	0	0.0432399273655367	0	0	0.0446705517139092	0	0.490800931863554	0	0	0.0394136012357334	0	0	0.0441798125648823	0.0735287103736141	0	0.61272791372584	0.0736932027650758	0	0	9999	0.287024037383122	1.15836655827627	1.44925193334473
mix_80	0.102990899014465	0.00781192668358275	0	0.0458976977647647	0	0	0.040360694342434	0	0.38538505977307	0	0	0.0430172407207773	0	0	0.0416491785082097	0.0886488083203057	0	0.634423730398325	0.0649927081933081	0	0	9999	0.292075870392382	1.15218575307599	1.45517794371924
mix_81	0.026626424791588	0.0132220432999275	0	0.0466360122899585	0	0	0.0492912060122905	0	0.386315533948432	0	0	0.0377175360972226	0	0	0.038778421431261	0.110319014963356	0	0.671677396445704	0.064048837709183	0	0	9999	0.294032324582808	1.15136885831936	1.44463242698892
mix_82	0.0533927065888349	0.015203825502172	0	0.0451288464749224	0	0	0.041957488607342	0	0.440679416891865	0	0	0.0380519512032967	0	0	0.0449689720308973	0.0720701900791636	0	0.615329493598175	0.0724836730849705	0	0	9999	0.289600277470316	1.15536974961883	1.43926656406164
mix_83	0.0417197753126851	0.0150221797759181	0	0.0483407108710789	0	0	0.0419559923861682	0	0.499674169496974	0	0	0.0351404536791395	0	0	0.0478459059176586	0.083536724543932	0	0.56823821831623	0.0738983829533659	0	0	9999	0.284378002960491	1.16006384009198	1.45537251325315
mix_84	0.0537680796182571	0.0078062892675172	0	0.0418212226272232	0	0	0.0374642919978797	0	0.389091424092783	0	0	0.0401079096837614	0	0	0.0467929781641964	0.102719195176729	0	0.658020415938101	0.0710007944710024	0	0	9999	0.292277699468159	1.15281170738828	1.44859260103745
mix_85	0.0226136206720851	0.0174026953068517	0	0.0452024429959807	0	0	0.0487634894183144	0	0.393670868468959	0	0	0.0396295238900953	0	0	0.0419543271592269	0.102737776613045	0	0.675314508897544	0.0677906454929456	0	0	9999	0.293335890102492	1.1520123365411	1.45507989891505
mix_86	0	0	0	0.0383909258612408	0	0	0.0544632164113432	0	0.315647672290188	0	0	0.0374595973680956	0	0	0.0257977605617463	0.158168435737566	0	0.749173225903539	0.0601657299279202	0	0	9999	0.297519287250466	1.14959315328596	1.43926656406164
mix_87	0.014225423172102	0.0198629023361415	0	0.0491426269922126	0	0	0.0431220372942346	0	0.45651445146474	0	0	0.0394337936699138	0	0	0.0473613178185723	0.0779171505283123	0	0.63962493256568	0.0691069034235148	0	0	9999	0.29255534134555	1.15298626504629	1.45631153926542
mix_88	0.0372487908477743	0	0	0.0392588603173211	0	0	0.0479769430241534	0	0.357024799316285	0	0	0.0377789913993789	0	0	0.0332607939998865	0.145463160956362	0	0.6970638668997	0.0600036921541855	0	0	9999	0.294463974117135	1.1512927515363	1.45507989891505
mix_89	0.0317718261623721	0	0	0.0361707593662145	0	0	0.0537548805748137	0	0.291284438090857	0	0	0.0408657261073577	0	0	0.021416101133937	0.144592846309057	0	0.760848097986746	0.0615047525306296	0	0	9999	0.297380617963717	1.1497030926207	1.44220942826198
mix_90	0.00340132814044152	0.0213137672865214	0	0.0437722180072688	0	0	0.0436703463606989	0	0.461835045936937	0	0	0.039845670438295	0	0	0.0430804764340633	0.0754347024849508	0	0.655785973366574	0.0729359242414311	0	0	9999	0.291358973719023	1.15463698108489	1.46107545269718
mix_91	0.0308950614820692	0.0104212646131357	0	0.0473421804354313	0	0	0.0419726324451929	0	0.473309140868278	0	0	0.0331742016714437	0	0	0.052883356536702	0.0919301340504827	0	0.596561737950562	0.0810668082160973	0	0	9999	0.284984883647918	1.1596221560993	1.4595565182694
mix_92	0.027339507364549	0.0105809650069132	0	0.0473196251779525	0	0	0.0391350716319959	0	0.456226185323146	0	0	0.0445745020822641	0	0	0.0446704045738809	0.0947614173309241	0	0.620133178524015	0.0684381887576029	0	0	9999	0.291087687685403	1.15386132211758	1.45317904577324
mix_93	0	0.0316954361974427	0	0.0471971644810306	0	0	0.0414243710429283	0	0.610420470634019	0	0	0.041489490804298	0	0	0.0570083426589579	0.025437428437219	0	0.536164666216161	0.0756803288952126	0	0	9999	0.280703125544131	1.16499584097707	1.46651769936727
mix_94	0	0.0190961527409149	0	0.0405527930632417	0	0	0.0428776811735389	0	0.478593396522723	0	0	0.0413703552228958	0	0	0.0473678173950749	0.0836649595705282	0	0.619126428451376	0.0791093320465992	0	0	9999	0.283787685727641	1.16095107581753	1.45175891618689
mix_95	0.0629919189638426	0.00363116081051792	0	0.0497235881982449	0	0	0.0392795453628414	0	0.461945170226557	0	0	0.0316303893821835	0	0	0.0527368609271129	0.101119636103143	0	0.576190160288808	0.080308088006144	0	0	9999	0.284221237305836	1.15977274829413	1.4595565182694
mix_96	0.0483933273994109	0	0	0.0351624278699286	0	0	0.0336426601791349	0	0.477461051791208	0	0	0.0313850611793592	0	0	0.0369683904483759	0.108466480295904	0	0.630467202912426	0.0596122343072353	0	0	9999	0.286914661078465	1.15862891056737	1.46155883638298
mix_97	0.0153566571294849	0.0207830454112636	0	0.0433577527757354	0	0	0.0468555415068373	0	0.472950539722604	0	0	0.0381122625552782	0	0	0.0444100906457668	0.0699837100527211	0	0.632969977321996	0.0728928088252239	0	0	9999	0.288836013449576	1.15669283224481	1.45767238594691
mix_98	0.0421184502976788	0.0144205405488898	0	0.0477853263323194	0	0	0.0440516216391419	0	0.468461476827579	0	0	0.0386493721968856	0	0	0.0468849985927958	0.083219398109671	0	0.603854603974148	0.0723642401722972	0	0	9999	0.289300495203636	1.15559989541647	1.46181002869141
mix_99	0.0286779120735437	0	0.00493946838554895	0.042528373971425	0	0	0.0493702550996906	0	0.197818734714463	0	0	0.0446164155731401	0	0	0.0167742046663718	0.12541405431384	0.0823582068292954	0.785138670114477	0.0521784451805102	0	0	9999	0.298678949091541	1.14944346057581	1.42981474092231
