Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
Mix_52	0	0	0.00605751704894623	0.0267170389321332	0	0	0.103930880024096	0	0.157212846770333	0	0	0.0546237045412039	0	0.00698777684168893	0	0.123376358892727	0	0.451798899872956	0.069294977075916	0	0	9999	0.366742726278004	1.08285932450977
Mix_53	0.0188163340379693	0	0.00341638279924899	0.0271957659845771	0	0	0.104339720665019	0	0.179818052081189	0	0	0.0517056747104825	0	0.0131485656228629	0.00274546205422382	0.101362362308842	0	0.421837387868531	0.0756142918670543	0	0	9999	0.369517781343542	1.07854897426776
Mix_54	0	0	0.00401318491648638	0.0292886407002384	0	0	0.111901698596217	0	0.171777231256	0	0	0.0479693330172619	0	0.0156500966905048	0.00846735792757204	0.14074195010895	0	0.395970435187015	0.0742200715997542	0	0	9999	0.37525258579157	1.07256622413896
Mix_55	0	0	0.00718075314089628	0.0276609330079153	0	0	0.109908158033748	0	0.146602007624853	0	0	0.0493284439298285	0	0.00863515871721175	0	0.1310800667459	0	0.447896996108437	0.0717074826912097	0	0	9999	0.369842130102819	1.08002987674046
Mix_56	0	2.43994298358842e-05	0.00113604008061489	0.0252612235923625	0	0	0.100232767104578	0	0.183038574312244	0	0	0.0525166227469024	0	0.0107384476015895	0.00195725162061768	0.100945270090003	0	0.449158542686987	0.0749908607342641	0	0	9999	0.367106893092987	1.08194499724557
Mix_57	0	0	0.001894445854794	0.0284868371847431	0	0	0.109557400593146	0	0.161637869963523	0	0	0.0527127827709967	0	0.0123280665488835	0.00313091511435509	0.155303336610182	0	0.402323263135739	0.0726250822236377	0	0	9999	0.377238050070024	1.07169818275804
Mix_58	0.00164591756660813	0	0	0.0260916916443736	0	0	0.103362622072346	0	0.164956116448503	0	0	0.0592195192695021	0	0.00739259638416918	0	0.119300474711079	0	0.439001813797657	0.0790292481057629	0	0	9999	0.37032306149692	1.07983967608491
Mix_59	0	0	0.000981187042006195	0.028722459599095	0	0	0.108438945486384	0	0.147523218977206	0	0	0.0484300293657553	0	0.0106236388103611	0.0018404388838874	0.146113573560371	0	0.435632092320658	0.0716944159542753	0	0	9999	0.367050548215504	1.08152241519526
Mix_60	0.0733486947497445	0	0.00746093836325583	0.0329152416711134	0	0	0.0963293432505459	0	0.127578440130034	0	0	0.0488170334651015	0	0.00565100767926512	0	0.0551280451312456	0	0.47671395751588	0.0760572980438142	0	0	9999	0.354860931515939	1.09337105333038
Mix_61	0.0445440453675473	0	0.00155095198336183	0.0258855251712877	0	0	0.106115839190204	0	0.162655077810481	0	0	0.0509293305878704	0	0.0153609163424995	0.00130442001504437	0.104559102943091	0	0.411908670036702	0.0751861205519103	0	0	9999	0.366574933584341	1.08000825998727
Mix_62	0.0683150602004556	0	0.0126219422006312	0.0281985244778252	0	0	0.103227518970235	0	0.12045016635045	0	0	0.0473108978418338	0	0.0120143056979822	0	0.107997252672019	0	0.426763137470802	0.0731011941177664	0	0	9999	0.361132226121004	1.08547430214186
Mix_63	0	0	0.001559980884819	0.0291510978174258	0	0	0.109749585036504	0	0.172980995055201	0	0	0.0471240639691252	0	0.0165282636644812	0.00409685910247418	0.138988690176877	0	0.406453387917532	0.0733670763755618	0	0	9999	0.376313203518125	1.0716119281612
Mix_64	0.0162815227509741	0.00609079206599776	0.00958957960087011	0.0260072718093989	0	0	0.10718947284968	0	0.184089227325987	0	0	0.0558135921550295	0	0.0123383631516161	0	0.10723347574959	0	0.401646695346696	0.0737200071941605	0	0	9999	0.371005091807386	1.07719129781903
Mix_65	0.0178805358467686	0.000406104029198178	0.00295918244557842	0.0279942370949023	0	0	0.103291423907938	0	0.183969472618428	0	0	0.0554967268628641	0	0.0115533218899958	0.00320410590726221	0.104092781148855	0	0.413390138066599	0.0757619701816106	0	0	9999	0.369839415320901	1.07844164686236
Mix_66	0.0295731855164464	0	0.00592761298532246	0.0276994226088517	0	0	0.1016726395693	0	0.137984464153037	0	0	0.0537669623852602	0	0.00782505824413339	9.77316221192503e-05	0.117387179096309	0	0.442771200009019	0.0752945438102016	0	0	9999	0.365571987807466	1.08339522245703
Mix_67	0.0570539073942998	0	0.00218885053418095	0.0285944261589434	0	0	0.104458427176944	0	0.178220215769331	0	0	0.0537256779979572	0	0.0141560508235693	0.00478994514884017	0.106435188239062	0	0.374770757177282	0.0756065535795911	0	0	9999	0.37022030688374	1.07650963002165
Mix_68	0.00680881299156581	0	0	0.0269425957605326	0	0	0.106319400508889	0	0.185583174731225	0	0	0.0554223218534433	0	0.0107087765974271	0.00343473824294785	0.0858476743959922	0	0.439227986132425	0.0797045187855529	0	0	9999	0.365594470463628	1.08310889546028
Mix_69	0.0547093980014705	0	0.00515087449153947	0.0282055623448253	0	0	0.0989510209645598	0	0.156590072757456	0	0	0.0476059955973644	0	0.0117499618819596	0.00230610857821224	0.100692956572185	0	0.420875608893856	0.0731624399165715	0	0	9999	0.362944100151852	1.08411529697452
Mix_70	0	0	0	0.0266918110552464	0	0	0.104442415655552	0	0.17509141421456	0	0	0.058773189777557	0	0.0074780877986467	0.003081456423501	0.0988937422519555	0	0.445357815856573	0.0801900669664083	0	0	9999	0.366746456066866	1.08304646897083
Mix_71	0.00566688601596476	0	0.0064586826512715	0.0260839497148586	0	0	0.10575462936265	0	0.151194001363738	0	0	0.0507562573910398	0	0.0109018567088439	0	0.114658859150058	0	0.45556370995363	0.0729611676879459	0	0	9999	0.365052096047571	1.08347562130465
Mix_72	0.00148377636044459	0	0.00219115532773358	0.0293423492695706	0	0	0.110855813075052	0	0.207286683187109	0	0	0.0554258948763373	0	0.0164317590986795	0.00392536630258163	0.0881735773308733	0	0.40524035039584	0.0796432747757785	0	0	9999	0.373693073551443	1.07416831769616
Mix_73	0	0	0.0106392353092775	0.028492593318926	0	0	0.109247194129738	0	0.142150439960924	0	0	0.0463544653712429	0	0.0118421021209934	0	0.140881992008324	0	0.440491508810519	0.0699004689700553	0	0	9999	0.369405479339759	1.07924123186334
Mix_74	0.0389732184151318	0	0.00477439350032637	0.0287445683628839	0	0	0.108755738463227	0	0.166505061968351	0	0	0.0495163784091504	0	0.0161914362712089	0.00368192894855444	0.104626541407355	0	0.404348220807377	0.0738825134464354	0	0	9999	0.368082908242526	1.07825843695584
Mix_75	0.00174897098779899	0	0.00382579232442899	0.0276022316400782	0	0	0.107917041780554	0	0.147488515714149	0	0	0.051175961618978	0	0.0118137024214315	0	0.150661740532169	0	0.426221014935065	0.0715450280453477	0	0	9999	0.369862514904818	1.0785194020039
Mix_76	0.00264362305190627	0	0.000836143560347404	0.0286772366850767	0	0	0.11286371622801	0	0.143960211284015	0	0	0.0496998741622242	0	0.00887711130726923	0	0.128530207160428	0	0.449724023499239	0.0741878530614849	0	0	9999	0.366034729830412	1.08328055902534
Mix_77	0.00111538014728491	0	0.00384013343743474	0.0250597499922761	0	0	0.109189923533903	0	0.190597007382713	0	0	0.0531383272523479	0	0.0178828643320095	0.0044014821516232	0.129567194929453	0	0.392108937937853	0.0730989989031011	0	0	9999	0.377675955531417	1.06986388029032
Mix_78	0	0	0.00896532443947762	0.0247214245227145	0	0	0.10542890391952	0	0.131618108573805	0	0	0.0501304933508633	0	0.00721353856838194	0	0.137331336417534	0	0.465053632360529	0.0695372378471737	0	0	9999	0.366345610898466	1.08362288319935
Mix_79	0	0	0	0.0269373481304825	0	0	0.11137643117512	0	0.164238033764444	0	0	0.0486937844033409	0	0.0157623993670971	0.00662543141758661	0.144570373497223	0	0.409501431838776	0.0722947664059297	0	0	9999	0.372772419240314	1.07477840832804
Mix_80	0.00858828232157408	0	0	0.0244096789702544	0	0	0.106118098977299	0	0.182841416592501	0	0	0.0558488797729911	0	0.012098635940133	0.000790672714706632	0.118605309028989	0	0.414072528732944	0.0766264969486077	0	0	9999	0.373363247280631	1.07564379492965
Mix_81	0.00452885349034612	0	0.00564717929237283	0.0269716258383693	0	0	0.103588442613719	0	0.166887613592598	0	0	0.0536624139862289	0	0.0117677081688056	0.0011021194870102	0.122263455125881	0	0.429091504181861	0.0744890842228079	0	0	9999	0.369062453102529	1.07933345711143
Mix_82	0.0324608207091724	0	0.0154442861933712	0.0277019910191639	0	0	0.108848176116314	0	0.114917591373295	0	0	0.0476595921025925	0	0.00793949680840825	0	0.112181065587963	0	0.457336953856937	0.0755100262327826	0	0	9999	0.360727260002082	1.08801304900466
Mix_83	0.0342559827010752	0	0.00137654022309152	0.0243651633155149	0	0	0.105322085545756	0	0.167564567853653	0	0	0.0521502236988517	0	0.0123042505715463	0.00192560396747503	0.111709785988739	0	0.416045478666208	0.0729803174680903	0	0	9999	0.368220520642395	1.07963354396514
Mix_84	0.00536341796650802	0.000742705504764988	0.00171545112395415	0.0251723379338792	0	0	0.101004558987335	0	0.183091493944586	0	0	0.0578467597899488	0	0.0112855266545866	0.00258976421114901	0.107655906131078	0	0.42928430518986	0.0742477725623498	0	0	9999	0.36907951604891	1.07939987973811
Mix_85	0.00784432019984475	0	0.00441589241234734	0.0282436029520639	0	0	0.10849106641672	0	0.136992013008744	0	0	0.0545743293304714	0	0.00853992915947744	0	0.12872886235713	0	0.450186435412715	0.0719835487504862	0	0	9999	0.367624054480869	1.08151243408671
Mix_86	0	0	0.000547269278339802	0.029555638062506	0	0	0.107332979387138	0	0.167872411269257	0	0	0.0516677374258544	0	0.0109055980045132	0.00221627768334489	0.123945901511837	0	0.432625445440003	0.0733307419372058	0	0	9999	0.369869279116427	1.07894902043136
Mix_87	0.077508961463177	0	0.000794495341543632	0.0280475108268948	0	0	0.103471412206695	0	0.172419440688368	0	0	0.0514101993338022	0	0.0182761052603189	0.00499478447992245	0.100370637656655	0	0.372222347279957	0.0704841054626658	0	0	9999	0.36651547213592	1.0780140128096
