Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE
S10067	0.0608867360357634	0.1350019718752	0	0.0642506945984477	0.356444739379783	0.357557387872224	0.0258584702385814	9999	0.555778833226437	0.892504258613192
S1007	0.0565822452476813	0.189125560778234	0	0.0411026000949104	0.42506677895415	0.288122814925025	0	9999	0.541992517274813	0.915488476878247
S10073	0.0452929490214722	0.165554489246866	0	0.0161497876155375	0.378685609014771	0.359552106152317	0.0347650589490365	9999	0.574486027595425	0.876796727799572
S10077	0.01805179083578	0.140669554297077	0.0915906902003587	0.0172639356176863	0.405260701452781	0.327163327596316	0	9999	0.568859714522628	0.890626406314627
S10080	0.0426934346969691	0.261394190213958	0	0.0380580873507646	0.401817338719492	0.256036949018816	0	9999	0.582278344385198	0.877996922509699
S10082	0.0696716822357448	0.181560152383938	0	0.0329130238020357	0.370882302087947	0.344972839490334	0	9999	0.57709375688406	0.874316673256136
S10087	0.0747482614684788	0.156224431927537	0	0.0585106925723704	0.360271293532639	0.350245320498974	0	9999	0.553567070368448	0.895833196001583
S10089	0.0247515960032897	0.0721396130168835	0.00560789445528866	0.0105104656852786	0.537167351145254	0.349823079694006	0	9999	0.592900210581814	0.870145791110206
S1009	0.109481756818196	0.189070063980629	0	0	0.301354848504986	0.400093330696188	0	9999	0.576187155700179	0.869967615350056
S10090	0.0293583677342921	0.029178883711067	0.000688070863999939	0.039255542025321	0.518732911161185	0.382786224504135	0	9999	0.54537092040945	0.913827159305888
S10093	0.0401250441199305	0.334380720859178	0	0.00263269156772091	0.387411527500898	0.0772667829447056	0.158183233007567	9999	0.541982762251374	0.921464354131838
S10094	0.0352147343155138	0.183188936752105	0	0.0575096817566247	0.447736657883556	0.276349989292201	0	9999	0.566274903664346	0.894244954715383
S1010	0.0367703723989981	0.173016731523278	0.0438898937419428	0.0226810327813925	0.38393712563866	0.339704843915729	0	9999	0.574809008231517	0.880844456250256
S10111	0.0534590121010148	0.132876485525602	0	0.0677054222494943	0.363536743697115	0.382422336426774	0	9999	0.550957472325745	0.898355114923571
S10116	0.018822283031425	0.197444485992873	0.0402328991316133	0	0.242878913326086	0.500621418518003	0	9999	0.535568489869312	0.913581153356698
S10119	0.0823748947380754	0.17500404509127	0	0	0.359617611886199	0.286526349709286	0.0964770985751699	9999	0.567037200179516	0.881215720168357
S10121	0.0504110733909389	0.100165361848794	0.0133723409120087	0.0643430157899363	0.433153587619316	0.338554620439005	0	9999	0.577332860073152	0.876567538536518
S10130	0.00102198633931359	0.165115782191155	0.0124673891275569	0.0337273434155985	0.49130176519887	0.296365733727507	0	9999	0.593761413908566	0.871381358598524
S10140	0.0680233549410243	0.118853816634132	0.00576730615039453	0.0625167497823945	0.524480526467514	0.22035824602454	0	9999	0.582383691908404	0.882015581404965
S10142	0.0777329356135011	0.160345799254947	0	0.116298249436087	0.331717995070939	0.313905020624527	0	9999	0.539768846868627	0.908472462055503
S10150	0.0153548309077032	0.187398326073711	0.00968453401188727	0.0169630657446057	0.579346607969207	0.191252635292886	0	9999	0.602602983165475	0.876132445693753
S10155	0.0780904452633126	0.182850714998607	0	0.0384451870697457	0.354323550229491	0.346290102438844	0	9999	0.588533800390426	0.861306637172469
S1016	0.0274743777369822	0.141547265811817	0	0.0716005716071298	0.49410259840459	0.263824628049091	0.00145055839039002	9999	0.576082799289047	0.887329575407474
S10163	0.0321555849140863	0.114474611840929	0.0904171317762179	0	0.397205970428765	0.365746701040002	0	9999	0.543888175364129	0.912369499446029
S10167	0.0541028982004186	0.244397500924345	0	0.0634914180257273	0.366558977781392	0.186140589034337	0.0853086160337799	9999	0.54211999632996	0.912880970948229
S10168	0.0619933473761247	0.112731207706076	0	0.0875302700154026	0.363073729815409	0.374671445086988	0	9999	0.551791239716257	0.896489179768077
S10173	0.0869631390655965	0.159868453291949	0	0	0.299603961649172	0.319400431578582	0.134164014414701	9999	0.584887020801383	0.858799956845349
S10175	0.0517257760532722	0.139454747326154	0	0.0614390082286294	0.459741364750252	0.287639103641692	0	9999	0.546721398782885	0.911707379679255
S10179	0.0544462978172003	0.19894668413063	0	0.0787091385363357	0.287747919635988	0.25472286908308	0.125427090796767	9999	0.518564918389928	0.927045460686365
S10186	0.0954118615038197	0.207380562866948	0	0.0634675503795215	0.211280030548873	0.422459994700838	0	9999	0.529382946615525	0.914928374951087
S1019	0.0408919175841197	0.148103503218693	0.00546905533978785	0.0532429537055268	0.38692965262879	0.365362917523083	0	9999	0.558185747642021	0.894309872199133
S10190	0.110620309540214	0.211007581385859	0	0.034347023425972	0.290659381394977	0.234591585290975	0.118774118962004	9999	0.579488425789358	0.866083537229614
S10195	0.0237715724722194	0.167429195196161	0	0.0479669085910995	0.496604273025812	0.264228050714709	0	9999	0.523629802717771	0.94233707230658
S10196	0.0247183441661726	0.172226964637143	0	0.0497224773946905	0.420386674246713	0.316427663802912	0.0165178757523687	9999	0.563750364278848	0.893139980928142
S10200	0.00924294848730055	0.187286048174388	0	0.0840812477044998	0.484412379409741	0.23497737622407	0	9999	0.57739755589968	0.889093607347844
S10201	0.00677145883346995	0.0695070444656748	0.00810003496587043	0.0477584422052928	0.680390371119884	0.187472648409808	0	9999	0.596260179238626	0.892450776576827
S10202	0.0299079424872592	0.152967152192925	0.0211602749782795	0.0606054097375768	0.421379675844727	0.313979544759233	0	9999	0.579134852577829	0.877889050613285
S10205	0.0877004050546941	0.147029386477248	0	0.0609015970288174	0.406767201935346	0.297601409503895	0	9999	0.536661618154892	0.915214599400189
S10211	0.0588330395675982	0.229608394098721	0	0.0725760124043751	0.38924243593057	0.16945590915533	0.0802842088434054	9999	0.5339681795544	0.922050024810686
S10221	0.0437364047911518	0.198197013271714	0	0.0560947527312499	0.400824159746771	0.264253831006348	0.036893838452766	9999	0.555833696885456	0.900013631695614
S10222	0.0429132605606753	0.142173831724815	0	0.0484671017212081	0.514841258169874	0.251604547823428	0	9999	0.576762989956836	0.8884798045907
S10226	0.05018963095388	0.163071742853858	0	0.0339315252839624	0.462844660946851	0.289962439961449	0	9999	0.575858445513127	0.883826483337201
S10227	0.0328622335647022	0.174248443766359	0	0.0397380282540383	0.463802316925938	0.289348977488963	0	9999	0.556382517504498	0.905345123091105
S10228	0.0234171361686333	0.142133862124176	0	0.0484368589385619	0.458169115439565	0.327843027329065	0	9999	0.580874349702828	0.877915319781402
S10232	0.117155096178157	0.199039288654762	0	0	0.230277044123099	0.303495812007912	0.150032759036071	9999	0.562296579594916	0.87995642406537
S10248	0.0865368689427923	0.137116298057178	0	0.0613456590781513	0.384956075472912	0.220177676798786	0.10986742165018	9999	0.546636834293214	0.901691190001905
S10249	0.0284704497257111	0.248471601695495	0.0281648244835559	0.00347161933727068	0.465818889234048	0.225602615523919	0	9999	0.595132671491232	0.873161864141691
S1025	0.0718694380780215	0.174746627268441	0	0.0696194053356645	0.364970532899205	0.318793996418668	0	9999	0.565652085806474	0.885424952417929
S10266	0.0273544710044962	0.146043744377807	0.0244746587726766	0.00405514241972109	0.470282984295326	0.327788999129973	0	9999	0.581928977953258	0.879351985913552
S10269	0.040965666084088	0.0772005609716783	0.0120347993005471	0.0673207155605809	0.513916503376278	0.288561754706828	0	9999	0.572659946294187	0.889256937727106
S10272	0.0351318443049715	0.142265878681056	0	0.0567480976321332	0.55115353502807	0.206221579364416	0.00847906498935357	9999	0.555903170949144	0.915874816750212
S10273	0.0695103417336051	0.11055390260865	0	0.0693099739921511	0.465162557341543	0.285463224324051	0	9999	0.570148898300565	0.88633101254733
S10274	0.0427296616261469	0.220570167952813	0	0.0612279019684456	0.423992027327793	0.220722685929398	0.0307575551954034	9999	0.543714072346662	0.916408158528175
S1028	0.0562274536340128	0.189264655943733	0	0.0544037679498458	0.405481784744722	0.176498135126167	0.118124202601518	9999	0.558685142096844	0.895629117676024
S10280	0.0469360693190615	0.106692544855743	0.00853920524161689	0.0534966842251744	0.41126419157655	0.373071304781854	0	9999	0.539785079430633	0.91215943109788
S10283	0.0687244170963505	0.199506825010889	0	0.0636262831061037	0.283329484636695	0.325397386859585	0.059415603290377	9999	0.558498627918524	0.888345452142226
S1029	0.0715268652614668	0.107506762748479	0.0260539008835885	0.0579390620626965	0.400958046935516	0.336015362108253	0	9999	0.552507741612436	0.898905067329284
S10292	0.0537595854021697	0.118256508406565	0	0.0322441931039169	0.376440469580921	0.419299243506427	0	9999	0.540587841820568	0.908246714316005
S10294	0.0720004642313917	0.152626739253758	0	0.0738409548548978	0.363547549369796	0.245794558255702	0.0921897340344547	9999	0.532353504149383	0.915642615301773
S10302	0.0607522059795468	0.199836881353072	0	0.0357472371668696	0.38548255883047	0.243550411832359	0.0746307048376829	9999	0.562029773405532	0.891131158232677
S10303	0.0516550926523604	0.138826643004742	0	0.0678384660615686	0.399458031330371	0.342221766950957	0	9999	0.579879177450951	0.872409121402041
S10323	0.0368624018047431	0.166946612711834	0.0163413018367428	0.0339228270202269	0.441274705306411	0.304652151320042	0	9999	0.560224405302447	0.899225374389731
S10326	0.0371076868622345	0.191292863850463	0	0.0847549569156998	0.432664023255188	0.254180469116416	0	9999	0.56133027403912	0.898584151964936
S10328	0.0210151135341503	0.0641842885479055	0.0420813098152261	0.0503855381044467	0.427076133561459	0.395257616436812	0	9999	0.568816064363075	0.88534430632366
S10329	0.0530565988544369	0.163751956530051	0	0.0478856829277634	0.382032602089468	0.353273159598281	0	9999	0.558787907101981	0.893358535007076
S10336	0.0304623384523008	0.135700771448966	0.00749646292019997	0.0677406536113402	0.463640785647178	0.294958987920015	0	9999	0.569897960133936	0.889941144437008
S10340	0.0612064543989004	0.0896040894265943	0	0.0438428352282131	0.461463156313674	0.343883464632618	0	9999	0.580868906635911	0.873651749804374
S10347	0.0212718926809959	0.12811318820969	0.0630048584287506	0.00374952800850588	0.410871057497458	0.372989475174599	0	9999	0.541676140206385	0.915380280894153
S10353	0.0780389919843847	0.173429853964379	0	0.0339931781220615	0.42403580882622	0.290502167102955	0	9999	0.58635111134553	0.868620147218391
S10356	0.04435135865375	0.161631059271068	0.00907791726631097	0.00388029925199677	0.369531598445934	0.411527767110941	0	9999	0.558064830445595	0.893410341897649
S10358	0.0259216331444283	0.118632473507429	0.032788917174824	0.0539616686431882	0.475405506743863	0.293289800786267	0	9999	0.549134503783779	0.912923257321768
S10365	0.0260412058602839	0.16723833757429	0	0.0516002931650951	0.477366315867062	0.277753847533268	0	9999	0.584751458614079	0.877750834786071
S1037	0.0621358648260258	0.139599870316659	0	0.041885024190488	0.292057385838303	0.437866736768825	0.0264551180596987	9999	0.552810627427938	0.892175583012645
S10373	0.0819041017142188	0.154161919684716	0	0.0362508326312423	0.398318812453044	0.321610456684812	0.00775387683196684	9999	0.542992389075237	0.908448695791514
S10374	0.0650002768616796	0.230529223055185	0	0.00974802153337547	0.389175045391838	0.172230885149255	0.133316548008668	9999	0.512676227825348	0.940777809240629
S10375	0.0587043478443616	0.234428998725135	0	0.0406317934684619	0.419032804547718	0.220198561737308	0.0270034936770159	9999	0.581746035272309	0.877475572329948
S10377	0.0586807117092814	0.298553867120508	0	0	0.302199084706466	0.198308113241648	0.142258223222097	9999	0.536520179876257	0.915462100836578
S10378	0.0802803226097377	0.173223303318432	0	0.0608896195128493	0.374406012121264	0.273203769042808	0.0379969733949085	9999	0.577827690166683	0.872837848941615
S10390	0.035679177702358	0.102683341707626	0.0361146589903265	0	0.417445588682049	0.40807723291764	0	9999	0.543256989002605	0.910556134325645
S10391	0.0640553451754778	0.244015731602299	0	0.0582291113348401	0.372629794383435	0.230784517611086	0.0302854998928622	9999	0.478654564384668	0.974201244337563
S10393	0.0532349601842937	0.244138358892533	0	0.0616912117290191	0.339024271707967	0.0913938423814191	0.210517355104769	9999	0.563541826378628	0.888367209414262
S10400	0.0307790302805173	0.243294398364856	0	0.0278174959318113	0.41961751914236	0.278491556280455	0	9999	0.573412234520267	0.887944252884483
S10401	0.0232577166564468	0.147533476861643	0.0776810390431071	0.0255649003394481	0.383901248742592	0.342061618356763	0	9999	0.559145744946609	0.897847790789476
S10406	0	0.244430396683612	0	0.0445076550256445	0.48918597164861	0.221875976642133	0	9999	0.561206726154732	0.911001385272823
S10408	0.0406520141403187	0.142026809295718	0.0294736743782458	0.013800338894706	0.447215260918906	0.326831902372105	0	9999	0.569344638445503	0.889395395830707
S10409	0.0861408481401347	0.247218042755301	0	0.0638609705186963	0.276742916032192	0.160796682309694	0.165240540243982	9999	0.548904107954819	0.898533484453844
S10418	0	0.0269025087043124	0.0604472097493587	0	0.634951848920139	0.27769843262619	0	9999	0.553689601466345	0.928988226418595
S10431	0.0357721656080752	0.213658873167496	0	0.047929973736316	0.420744696423522	0.271502026511375	0.0103922645532156	9999	0.561135895316296	0.898342931734513
S10438	0.0445912158993274	0.185440351434971	0	0.0708558842452889	0.403205033244402	0.287545561753133	0.00836195342287704	9999	0.560443697020725	0.895392347310311
S10439	0.0595787683975209	0.277526364586132	0	0.0510410984102855	0.371421156045126	0.203300707685202	0.0371319048757338	9999	0.579937897062673	0.877844099774366
S10441	0.017469650079095	0.177463717115406	0.0114409585439152	0.0645654889303858	0.480666539200731	0.248393646130467	0	9999	0.562491938440551	0.903419986658156
S10442	0.0300616518147945	0.21250368911056	0	0.048851706000992	0.40506754871926	0.303515404354393	0	9999	0.570447157389134	0.887561604113999
S1046	0.0395341371902508	0.132891265439181	0	0.0458848986707959	0.524062293820383	0.257627404879389	0	9999	0.596519845055002	0.868297259897238
S10478	0.00968610447606109	0.20455922621082	0.0092879874204403	0.0268887630829014	0.546741878709866	0.20283604009991	0	9999	0.592244152770988	0.883772910215521
S10480	0.109505159864688	0.072143018307024	0.0207203959407084	0.0835386571843546	0.336925136691944	0.377167632011281	0	9999	0.540371910316396	0.90340295056737
S10484	0.0215553153104111	0.190711796927223	0.0454929404468519	0.023540150089416	0.421642500680536	0.297057296545561	0	9999	0.556115450813206	0.905481222869672
S10492	0.0747430810489957	0.275881147115123	0	0.0341983518847457	0.250981251430136	0.235176086067463	0.129020082453537	9999	0.548133427784167	0.899954774955423
S10496	0.106403668684439	0.147997183226163	0	0.0783024617116749	0.373849772960016	0.293446913417707	0	9999	0.557992098273836	0.891183654042288
S10510	0.0542377790688968	0.251367407477636	0	0	0.402210508482687	0.182243842290497	0.109940462680283	9999	0.566058555234302	0.89165737300563
S10513	0	0.232210528102329	0	0.0497978531415804	0.408412094469617	0.309579524286474	0	9999	0.56489802775511	0.896098060820834
S10516	0.0239781807398568	0.171595867996164	0.0233623114945923	0.0689069020645073	0.419107755139502	0.293048982565378	0	9999	0.557177547696872	0.901760424545988
S10534	0.0523211454892281	0.15508590641767	0	0.05303914386602	0.402860208884301	0.33669359534278	0	9999	0.552941025824496	0.900523722732009
S10535	0.0331092982987281	0.222884502281543	0	0.0180412986630678	0.322097289081063	0.219671794131795	0.184195817543803	9999	0.541920840000513	0.9071039512632
S10537	0.0482058959134233	0.250140295770177	0	0.0440164868556203	0.367786997430147	0.289850324030632	0	9999	0.580442593641612	0.875775462846252
S1054	0.0150992177495278	0.200093504234897	0	0.0660878848964913	0.362769930913945	0.355949462205138	0	9999	0.539766546216348	0.91452127410822
S10543	0.0477996588232682	0.120957358593485	0	0.0779898563986638	0.443479835270741	0.309773290913843	0	9999	0.55088328257785	0.904997330041349
S10546	0.0542709688622153	0.185508573461905	0	0.108180042537655	0.413615902884728	0.238424512253497	0	9999	0.532108523442272	0.925036455999945
S1055	0.024399512083164	0.177099511075855	0	0.0319683767087221	0.544411114430722	0.222121485701537	0	9999	0.587747041367222	0.884508789044352
S10551	0.0403646462429629	0.183591689677859	0.0436303005298842	0.018775316878447	0.382459267164589	0.331178779506258	0	9999	0.574705963727449	0.881310133757618
S10552	0	0.11617441783865	0.0611484083860413	0.0540359967565413	0.544063587442521	0.224577589576247	0	9999	0.536504781571258	0.93900156168087
S10555	0.0493412415860524	0.169604972464405	0	0.0764040456480523	0.321983689207168	0.316444526473153	0.0662215246211694	9999	0.559703618480211	0.888315759376691
S10559	0.024988985847655	0.214325209907751	0	0.0633326869509607	0.411650916407513	0.285702200886121	0	9999	0.57384708007591	0.885270312816906
S1056	0.0815610056878063	0.148676269982318	0	0.0184034274460251	0.378641294874847	0.319692851907925	0.0530251501010792	9999	0.570137043144596	0.87878785602129
S10563	0.0496759504863354	0.178981762360822	0.00737394364068232	0.0251211401815542	0.439748547761032	0.299098655569574	0	9999	0.581214421903001	0.877220969758837
S10574	0.0332362747230418	0.180402646410796	0	0.065898795352691	0.359939192098264	0.360523091415208	0	9999	0.561936629725276	0.890465660802336
S10576	0.0184779031469806	0.188333571758567	0	0.0565598429374034	0.555374591495784	0.163212672312487	0.0180414183487784	9999	0.57196341107281	0.904520582818508
S10578	0.0325483568641336	0.206802623399752	0	0.080937449149571	0.476717668600344	0.15422965721698	0.0487642447692194	9999	0.573990929176219	0.891656579180277
S10579	0.03631455713904	0.129781811823204	0	0.080227334249112	0.485391063810104	0.26828523297854	0	9999	0.549593556250989	0.912245930613035
S10582	0.033155992694876	0.152887950723758	0	0.087592286151791	0.447547158988007	0.278816611441568	0	9999	0.563122335630051	0.89594379572111
S1059	0.0582366536629456	0.114247376984519	0.0140848271740018	0.0558732449334815	0.459786149165937	0.297771748079116	0	9999	0.57774831251446	0.879270145760532
S10599	0.0697042630627767	0.232761811962917	0	0.063972249762163	0.439064156661942	0.179728347737193	0.0147691708130085	9999	0.585218511857209	0.876212162476294
S10611	0.0163776113096955	0.15044197108569	0	0.0423598489435408	0.470659299909526	0.320161268751548	0	9999	0.5589923746095	0.902502803446955
S10614	0.0127821939087352	0.157196854404497	0.00551395405524203	0.0305849178516443	0.502030017083207	0.291892062696675	0	9999	0.592373716497343	0.872667294554575
S10624	0.123527657905989	0.08218824426329	0.0721827986726337	0.0108310295712251	0.442816097826207	0.268454171760656	0	9999	0.533320253708899	0.920797756924995
S10632	0	0.149308487302946	0	0	0.551125546929001	0.246520388958615	0.0530455768094384	9999	0.550054002252155	0.92200262758865
S10634	0.0631619678575766	0.117420671230743	0	0.0701781382653165	0.436435739644749	0.312803483001615	0	9999	0.561947865763262	0.892292707508548
S10638	0.045831512384902	0.147810663533681	0.0361173322983622	0.0357747865371462	0.438454299521806	0.296011405724102	0	9999	0.563271047174832	0.895566688513818
S10644	0.0768025618112994	0.258748527166734	0	0.00963828607561372	0.330016054771924	0.264424935824517	0.0603696343499119	9999	0.571882758722847	0.88004296056341
S10649	0.030337567424104	0.0899002251215775	0	0.0790512278879518	0.565201651008682	0.235509328557684	0	9999	0.574005583290406	0.895906243452109
S10652	0.0445725866330808	0.110345859917288	0	0.0822093951376119	0.519768511899259	0.24310364641276	0	9999	0.54590479548861	0.918923206851161
S10654	0.0565935191312988	0.156745793975198	0	0.100768091540899	0.388837351411282	0.222965549729264	0.0740896942120582	9999	0.551650645004806	0.900354538549179
S10655	0.0264000983619196	0.120219146643526	0	0.0560337317081281	0.463346306250135	0.334000717036291	0	9999	0.563234119511443	0.895168786767189
S10656	0.0625331669594685	0.13896125599672	0	0.0877406793994316	0.411995594023685	0.28554287977696	0.0132264238437353	9999	0.564924813029777	0.888388933901779
S10657	0.0628366090111019	0.226411748790881	0	0.0560434714321787	0.394490639428225	0.260217531337613	0	9999	0.565526085598531	0.891486268725961
S10658	0.0686284842483036	0.139326473866703	0	0.0518741321786822	0.433366419830904	0.268981683676434	0.0378228061989737	9999	0.57437761350121	0.87971795645936
S10660	0.0625174014405249	0.24929451502101	0	0.0107969830627631	0.260262605077345	0.322026190955666	0.0951023044426914	9999	0.538941507628601	0.908250766221665
S10661	0.0857783197361547	0.131914639361321	0	0.0497332824957238	0.383410621789618	0.349163136617182	0	9999	0.548859441256744	0.900343194868466
S10676	0.0974808831421578	0.214221921274017	0	0.0955663541993296	0.439024876497149	0.153705964887346	0	9999	0.540466477071467	0.920283077878861
S1068	0.0885916569332064	0.128272865572564	0.00347913336736535	0.0323949267115068	0.398254813095989	0.349006604319368	0	9999	0.575844527064981	0.874299558468535
S10681	0.0391203943985725	0.200113352408937	0	0.0703062929929304	0.461557584839511	0.143241860074506	0.0856605152855427	9999	0.561569180516184	0.901036722983435
S10686	0.0294686525008482	0.234857989250848	0	0.0456185935797256	0.435613316896009	0.254441447772569	0	9999	0.557746924946314	0.905456612889832
S10688	0.0339235936782991	0.0922568620630678	0	0.0367241004838116	0.418774992740413	0.418320451034409	0	9999	0.539858650514261	0.911858231353747
S10690	0.0146311304407145	0.177208649086578	0.05767486791654	0.0506691841354815	0.417720227824516	0.282095940596171	0	9999	0.526483467190641	0.935093092660317
S10698	0.0524241231066415	0.18850278366156	0	0.0282546119577228	0.358541983557387	0.368653390202564	0.00362310751412428	9999	0.566640348604063	0.884876919150472
S107	0.0350340651422486	0.16414188561146	0	0.0377671762316034	0.374635002504436	0.303711891877193	0.0847099786330591	9999	0.569250386293454	0.881605714540612
S10703	0.0506281647220468	0.145982910091214	0	0.0943185993234888	0.36681010282771	0.327348270862778	0.0149119521727621	9999	0.562127165800568	0.888455934908053
S10726	0.0585620819867503	0.16081712523847	0	0.0438836382845393	0.383744775668697	0.352992378821543	0	9999	0.565544463448873	0.886315882206455
S10729	0	0.239675355293644	0.0205794933447622	0.0354262654251902	0.415106068078581	0.289212817857823	0	9999	0.524047711716242	0.939586586185886
S10733	0.0571768192310964	0.222087817770737	0	0.0491261991602024	0.399635912147766	0.224639359996018	0.0473338916941805	9999	0.570870539294233	0.885686531699717
S10734	0.0932535829865913	0.334722002624757	0	0	0.258349797065342	0.177099251699242	0.136575365624069	9999	0.576414604993398	0.874902118061934
S10735	0.0828003676312527	0.107383026773191	0.0100542714909278	0.0534425980068309	0.420213528500625	0.326106207597173	0	9999	0.563720649209551	0.888036444361868
S10740	0.00317302919898586	0.320589570347297	0.0113849154525158	0	0.407460007314643	0.257392477686559	0	9999	0.590917880329976	0.876067416694603
S10745	0.0369118836163925	0.185830818795508	0	0.0784846918474859	0.510986873624644	0.18778573211597	0	9999	0.583993772414207	0.884651481703484
S10748	0.0359740854554253	0.17217434064945	0.00235280396110415	0.0471504865317546	0.378604519781404	0.363743763620862	0	9999	0.555636346788565	0.897486213810698
S10753	0.0609437929876309	0.22842245842311	0	0.0189355171900782	0.372806346613325	0.318891884785856	0	9999	0.568266254548147	0.886457426605158
S10756	0.087958045748135	0.164748494559154	0	0.0617690438784009	0.410211107888966	0.239994146656689	0.0353191612686545	9999	0.549721253857081	0.903391665939239
S10757	0.0803177921517361	0.145962393467961	0	0.0542650894275615	0.292037437396161	0.42741728755658	0	9999	0.557102096645509	0.888065382843714
S1076	0.060490080015488	0.189915179007164	0	0.0270268347200851	0.392448599002032	0.330119307255231	0	9999	0.58062186677646	0.873177637662772
S10764	0.0129919682491984	0.173346044473816	0.0643504400135242	0.0252173776797347	0.418054650298046	0.306039519285681	0	9999	0.541504246262336	0.920201874043173
S10767	0.0879264740238552	0.23533705493498	0	0.030619537864834	0.288578413802944	0.21689424986573	0.140644269507657	9999	0.547173855558528	0.899717250036809
S10776	0.025196163168744	0.131561834214929	0	0.058621535839887	0.50634715607532	0.278273310701121	0	9999	0.585457750031737	0.878286559130756
S10778	0.053048597313373	0.181263918539694	0	0.033122395273896	0.464708770193176	0.267856318679861	0	9999	0.589451419289866	0.871084176783809
S10784	0.010893083755522	0.120210585407245	0.0303028671862584	0.0433382938412452	0.536691407417696	0.258563762392033	0	9999	0.580865215052387	0.889088446231973
S10787	0.0558345629113213	0.121042167069044	0.0195241254392757	0.0531066357618288	0.399639087563046	0.350853421255485	0	9999	0.569609122001362	0.882606084637957
S10800	0.159258098043187	0.0732265288081273	0	0.0600159439709764	0.419701552669401	0.287797876508307	0	9999	0.57325270713733	0.873724209699543
S10805	0.0341674973778166	0.161287019798803	0.0327928892056	0.0271594303919478	0.437410176000155	0.307182987225678	0	9999	0.528462708295934	0.931157742526054
S10813	0.0351917942937818	0.189846216175055	0	0.074811121471885	0.427042163633347	0.273108704425932	0	9999	0.567729816811738	0.8912462969926
S10814	0.0295162747995079	0.151489971876622	0	0.0419461915551516	0.527832652159218	0.249214909609501	0	9999	0.546272132989991	0.922796492059367
S10815	0.0494062417435048	0.105560025295917	0	0.0705761931629949	0.473988163530371	0.300469376267212	0	9999	0.541593827704031	0.916442384998699
S10817	0.0477857416923995	0.153220838278953	0	0.0177908201668565	0.408865603931636	0.258588189847735	0.113748806082419	9999	0.52439064321998	0.926867203478481
S1083	0.0783872667297234	0.139036223103731	0	0.0752581710830537	0.391755822000695	0.315562517082797	0	9999	0.559605814915149	0.891391408734604
S10835	0.0370804982788899	0.272888544062138	0	0.0736603978353352	0.385628308063092	0.230742251760544	0	9999	0.55195759003784	0.908982927213718
S10838	0.0365138813508038	0.143977852315588	0	0.0736534089262699	0.455011360248157	0.241350095888884	0.0494934012702969	9999	0.55985320906139	0.898382817201112
S10844	0.0904659216678666	0.114990963158238	0	0.0782701111801741	0.42783274952128	0.288440254472441	0	9999	0.559718932095422	0.892710501317804
S10845	0.0324433600772776	0.162651552724379	0	0.078162806514323	0.476225384204879	0.250516896479141	0	9999	0.547881113119384	0.915319418604223
S10846	0.15246934366845	0.193146701098215	0	0.0260405816916995	0.267953956609851	0.265187610826077	0.0952018061057076	9999	0.558289944582491	0.884380301871997
