Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE
Mix_1	0.26581063928605	0.13496468103522	0.251262982137244	0	0	0.0661553692404865	0.188631357701196	0	0.0931749705998039	9999	0.993946878240127	0.205940015373267
Mix_2	0.121820101091387	0.247414464868519	0.40502605519667	0.0111793415949605	0	0.0166483516367945	0.137263860014546	0	0.0606478255971239	9999	0.995579285410145	0.147072121025171
Mix_3	0.136321118277004	0.126394734899034	0.173698900331625	0	0	0.040483481869792	0.263246642584987	0.137321937569151	0.122533184468407	9999	0.998183763948214	0.0861815507808621
Mix_4	0.087965836902974	0.167470635250054	0.313391523467384	0.0107503865593491	0	0.0308154524402542	0.239099572731129	0.048037552398825	0.102469040250031	9999	0.998106577924422	0.0928857871200729
Mix_5	0.0432988058122583	0.357074471653514	0.272567307240762	0.0293132303184256	0	0	0.206000067996317	0	0.0917461169787229	9999	0.996507845362001	0.106633633879962
Mix_6	0.289596665330649	0.205676933150893	0.158043497373919	0	0	0.0894333960930269	0.149720961263254	0.0135940158161695	0.0939345309720879	9999	0.992906023251443	0.2222176830193
Mix_7	0.0574723885719766	0.194185873167654	0.321158972899546	0.0247320499463203	0	0.0346877075514088	0.154787502681376	0.11077061447941	0.102204890702309	9999	0.998408994604659	0.0688328037358123
Mix_8	0.173301706540733	0.235436147757589	0.432470656947398	0	0	0.0357740802061367	0.0361513693694043	0.0226228573463588	0.0642431818323802	9999	0.995920590502454	0.163337276597961
Mix_9	0.12023386715781	0.252783183938497	0.348650780222718	0.00961944114670769	0	0.00356210926297063	0.179175150462264	0.00816304636396835	0.0778124214450639	9999	0.997187153288074	0.130184085911461
Mix_10	0.182799798760279	0.289168533960721	0.210060873135835	0	0	0.0172566148450257	0.135341345156705	0.0663963373097629	0.0989764968316708	9999	0.996033741543332	0.150472473486474
Mix_11	0.0851543210309498	0.210005196253025	0.472157002447332	0.0180840695390613	0	0.00386835379119777	0.148293667696463	0	0.0624373892419712	9999	0.997281656103346	0.117320032493877
Mix_12	0.242603864307141	0.0865696891064889	0.241533592063163	0	0	0.0881821682277451	0.211303541154701	0.0209353795948254	0.108871765545935	9999	0.99684492982816	0.174201042651881
Mix_13	0.0922355687218857	0.324612237833651	0.298376283126983	0.00357031141311279	0	0.00502362561539857	0.129135677381679	0.0626556486205644	0.0843906472867253	9999	0.997103587158992	0.111575562817719
Mix_14	0.0301717555030709	0.115395421451165	0.238213671422563	0.028978847259218	0	0.0550170956805921	0.262572305498475	0.13101465722089	0.138636245964025	9999	0.998711313908598	0.0517169916522955
Mix_15	0.107611370294515	0.163949542514056	0.425996527193743	0.0199594951996843	0	0.0484436969524668	0.125451800920504	0.0365842446838047	0.0720033222412259	9999	0.997939296073365	0.11243205083244
Mix_16	0.140793706127425	0.235000882304418	0.35126489178103	0	0	0.0362535821515089	0.0813709655769377	0.0753425343234003	0.0799734377352802	9999	0.997223089382441	0.127442034164943
Mix_17	0.0923180079493707	0.186039948446327	0.342333124361572	0.0165971856247718	0	0.0494991159804077	0.123726464607907	0.0867351563076041	0.102750996722039	9999	0.998201223929914	0.0900591780200199
Mix_18	0.111505909103805	0.14985683059621	0.507653644420323	0.0402580320461767	0	0.0499452633258883	0.0703299990840489	0	0.0704503214235485	9999	0.997545539196487	0.122167308212618
Mix_19	0.252248830106232	0.130682401840616	0.11674976635463	0	0	0.0776510897450696	0.207136798249171	0.0958617024153118	0.11966941128897	9999	0.99654375722791	0.159925087256128
Mix_20	0.177644217322089	0.259097041455932	0.315171286183642	0	0	0.0247840409590277	0.105521433452394	0.0340451711918306	0.0837368094350842	9999	0.996110563795232	0.158485115824917
Mix_21	0.230631966215355	0.237728604991419	0.274874001590154	0	0	0.0494690634560981	0.0787913719757099	0.0509469734463849	0.0775580183248794	9999	0.995464388152438	0.181511182578027
Mix_22	0.282746939694089	0.126641773204128	0.166631461998761	0	0	0.0788663987689401	0.166293818283018	0.0644557186597675	0.114363889391297	9999	0.995653735954016	0.187788067553262
Mix_23	0.103928917612472	0.306881255268678	0.410174102478967	0.00568526856538712	0	0.0112647829286035	0.0926771062369161	0	0.0693885669089752	9999	0.99568612480756	0.142069948934973
Mix_24	0.182369558045884	0.0353482621740355	0.433511037693572	0	0	0.0724499590796286	0.0509564878888848	0.126046529879705	0.0993181652382897	9999	0.998179794579522	0.114198396860443
Mix_25	0.0485842041809086	0.313239313435686	0.297900596261535	0.0252290975917053	0	0.0220741756120049	0.125284752113994	0.0835434933279034	0.0841443674762624	9999	0.997709216853687	0.0848106668908907
Mix_26	0.0802598284941076	0.225790355227916	0.385944954674492	0.013461882858813	0	0.0120196059543429	0.08401242304852	0.104020322776004	0.0944906269658042	9999	0.997938833796095	0.0862256655339656
Mix_27	0.192764828696968	0.265007688855645	0.210027045040039	0	0	0.0436037694922549	0.0201288684902343	0.170399985077844	0.0980678143470145	9999	0.996636558198807	0.12928833021856
Mix_28	0.215522501527165	0.205897733095453	0.306887305312128	0	0	0.0490443625303051	0.132424614456277	0.00398838210665143	0.0862351009720209	9999	0.996034819495137	0.180506811569686
Mix_29	0.0791471075581288	0.272001182960659	0.355298237072693	0.0124387173722478	0	0.0255356100368305	0.0748761626198361	0.100434876411288	0.0802681059683168	9999	0.99782711113889	0.0921396326572209
Mix_30	0.0404240477780038	0.205092153674679	0.1440125526831	0.0230678724674492	0	0.0414175314912256	0.270160057396588	0.14243841924636	0.133387365262594	9999	0.998565401293411	0.0549647012549293
Mix_31	0.130136842246651	0.248514060776291	0.370690481910575	0.00509448368467796	0	0.0221671133705302	0.101672125955601	0.0444914835574724	0.0772334084982014	9999	0.997316283293417	0.128721069359867
Mix_32	0.156635197003971	0.154252011878813	0.475168620450911	0.0100278959110358	0	0.0619952242561847	0.0525250813559204	0	0.089395969143165	9999	0.997458543362451	0.145191588511952
Mix_33	0.175305428037764	0.113965791757054	0.336270329080112	0	0	0.0800160323703843	0.116022641086983	0.0846605234779443	0.0937592541897578	9999	0.997698233479438	0.130809166489598
Mix_34	0.259073222356	0.230526152287304	0.191277691574019	0	0	0.0752037205220836	0.13650459397487	0.0219071593306644	0.0855074599550581	9999	0.994228126142562	0.204593092275035
Mix_35	0.0902281783338475	0.20915980371306	0.381964310901619	0.0174879039713632	0	0.00898216159051091	0.21073269015287	0	0.0814449513367296	9999	0.997491633702927	0.113556611932861
Mix_36	0.116172439559792	0.247231095918054	0.310572919189528	0.0103027260319422	0	0.0159246585118933	0.154889863088088	0.0604072947328126	0.0844990029678896	9999	0.997558356960977	0.113801410483265
Mix_37	0.142396515769418	0.139751338122692	0.165110178039828	0.00833820272571115	0	0.0570039452729995	0.267079984166236	0.0834664898399528	0.136853346063162	9999	0.998086348008523	0.100131795462352
Mix_38	0.218295839215897	0.0914499287554279	0.320936328787827	0	0	0.074581101563365	0.190111927043038	0.00181876602135472	0.10280610861309	9999	0.997109062633558	0.168569665105771
Mix_39	0.236638909706041	0.274038055316253	0.296910926857272	0	0	0.0716200376772329	0.0370451648769015	0	0.0837469055662988	9999	0.993045544050982	0.209023751868911
Mix_40	0.0924276022755045	0.243477747610056	0.154895854950497	0.0120624746670506	0	0.0347524245606639	0.25616945878393	0.0844646401625616	0.121749796989736	9999	0.998007081893699	0.0865207629751688
Mix_41	0.130672217241306	0.194953610793756	0.2602335147878	0.00637394989367678	0	0.0394030608593539	0.268943774686713	0	0.0994198717373941	9999	0.996885780543299	0.131361107754968
Mix_42	0.0853639384872116	0.240919350946126	0.367003314150292	0.0192543742928725	0	0.0293092003214076	0.0471119603705356	0.128858846057945	0.0821790153736092	9999	0.998096475598369	0.0838051163396866
Mix_43	0.182662585590702	0.278506049304432	0.2187131013009	0	0	0.0193760766284517	0.164429941283711	0.0413220378284691	0.0949902080633351	9999	0.996333656626406	0.154106089455112
Mix_44	0.205852828241102	0.117684928427242	0.290990121984733	0	0	0.0606949805550887	0.228460198869418	0	0.0963169419224169	9999	0.996018751225488	0.16870582945531
Mix_45	0.175763215038477	0.159414404693809	0.191566572727964	0	0	0.0536164214694444	0.127787551147135	0.173523802042053	0.118328032881118	9999	0.997733952063568	0.105638246412976
Mix_46	0.142207286449796	0.251963651579305	0.2873143690371	0	0	0.0262541393457554	0.0222328544943816	0.182923032173779	0.0871046669198828	9999	0.997326960574399	0.102480446783225
Mix_47	0.234943748839466	0.207607501692244	0.213608430183966	0	0	0.0648096738981967	0.155340129920477	0.0338457293084493	0.0898447861572008	9999	0.995472535101095	0.183456358941096
Mix_48	0.109272234097227	0.250342161596076	0.377681883033031	0.0107514458758839	0	0.0149987607258099	0.148004685887784	0.00712453250437664	0.0818242962798102	9999	0.997330264087202	0.126082728723611
Mix_49	0.0495555849787305	0.142506680798831	0.297758406795072	0.0339282902800803	0	0.0361109168804261	0.310321698804351	0	0.129818421462509	9999	0.998322033412991	0.0766276356184497
Mix_50	0.155575804193577	0.134268541899672	0.305478806097873	0	0	0.0417182540400807	0.0562928502329385	0.202959234067523	0.103706509468336	9999	0.998181096793661	0.0887200690864302
Mix_51	0.128226991069332	0.233399163961275	0.42630737104138	0	0	0.0138790410443896	0.108523491730197	0.0170731886859739	0.0725907524674525	9999	0.997078780247965	0.136144135844304
Mix_52	0.135160163934019	0.0861566624954813	0.187356362084747	0.00678559098293993	0	0.0593621726819298	0.201374479658236	0.186592554790308	0.137212013372339	9999	0.998554116908702	0.0711918500120345
Mix_53	0.210240245634047	0.221915413735442	0.258673035822096	0	0	0.0504464155959198	0.090077961057326	0.0828223300581396	0.0858245980970296	9999	0.996589613164905	0.157469608802493
Mix_54	0.238318209544238	0.124001739444009	0.123069488016073	0	0	0.0861723903262542	0.311646685259858	0	0.116791487409569	9999	0.994002047837387	0.184380801330207
