Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCibersort	10XImmune	Mix_1	B Cells	0.140851860853	0.114803625	0.026048235853	0.000678510591054
AbsCibersort	10XImmune	Mix_1	CD4 T Cells	0.34023541376	0.160552438	0.17968297576	0.032285971778
AbsCibersort	10XImmune	Mix_1	NK Cells	0.143339639098	0.246870954	0.103531314902	0.0107187331653
AbsCibersort	10XImmune	Mix_1	Monocytes	0.206599189606	0.391022874	0.184423684394	0.0340120953655
AbsCibersort	10XImmune	Mix_1	CD8 T Cells	0.16064210648	0.086750108	0.07389199848	0.00546002743937
AbsCibersort	10XImmune	Mix_2	B Cells	0.238076099542	0.281553398	0.043477298458	0.00189027548121
AbsCibersort	10XImmune	Mix_2	CD4 T Cells	0.421756093299	0.295646727	0.126109366299	0.0159035722683
AbsCibersort	10XImmune	Mix_2	NK Cells	0.132721290227	0.206702161	0.073980870773	0.00547316924033
AbsCibersort	10XImmune	Mix_2	Monocytes	0.117473575086	0.196680238	0.079206662914	0.00627369544997
AbsCibersort	10XImmune	Mix_2	CD8 T Cells	0.0921557793802	0.019417476	0.0727383033802	0.00529086077863
AbsCibersort	10XImmune	Mix_3	B Cells	0.126481251076	0.09283461	0.033646641076	0.0011320964557
AbsCibersort	10XImmune	Mix_3	CD4 T Cells	0.260934996346	0.07976566	0.181169336346	0.0328223284321
AbsCibersort	10XImmune	Mix_3	NK Cells	0.231135143113	0.309148265	0.078013121887	0.00608604718656
AbsCibersort	10XImmune	Mix_3	Monocytes	0.132463622023	0.17260027	0.040136647977	0.00161095051083
AbsCibersort	10XImmune	Mix_3	CD8 T Cells	0.251910343971	0.345651194	0.093740850029	0.00878734696416
AbsCibersort	10XImmune	Mix_4	B Cells	0.168553617225	0.14825841	0.020295207225	0.000411895436306
AbsCibersort	10XImmune	Mix_4	CD4 T Cells	0.352137830315	0.213456386	0.138681444315	0.0192325429973
AbsCibersort	10XImmune	Mix_4	NK Cells	0.233570498002	0.294730575	0.061160076998	0.0037405550184
AbsCibersort	10XImmune	Mix_4	Monocytes	0.0919271986082	0.1128312	0.0209040013918	0.000436977274188
AbsCibersort	10XImmune	Mix_4	CD8 T Cells	0.151166681677	0.23072343	0.079556748323	0.00632927620373
AbsCibersort	10XImmune	Mix_5	B Cells	0.364126185344	0.426745778	0.062619592656	0.0039212133844
AbsCibersort	10XImmune	Mix_5	CD4 T Cells	0.282952239753	0.096759471	0.186192768753	0.0346677471359
AbsCibersort	10XImmune	Mix_5	NK Cells	0.212014438887	0.297124601	0.085110162113	0.0072437396949
AbsCibersort	10XImmune	Mix_5	Monocytes	0.0479561347749	0.057507987	0.0095518522251	9.12378809301e-05
AbsCibersort	10XImmune	Mix_5	CD8 T Cells	0.089725310093	0.121862163	0.032136852907	0.00103277731477
AbsCibersort	10XImmune	Mix_6	B Cells	0.189630314179	0.194472362	0.004842047821	2.34454271009e-05
AbsCibersort	10XImmune	Mix_6	CD4 T Cells	0.282807602752	0.007035176	0.275772426752	0.0760504313567
AbsCibersort	10XImmune	Mix_6	NK Cells	0.117287849308	0.191959799	0.074671949692	0.0055759000708
AbsCibersort	10XImmune	Mix_6	Monocytes	0.249637780097	0.436180905	0.186543124903	0.0347983374486
AbsCibersort	10XImmune	Mix_6	CD8 T Cells	0.153175476017	0.170351759	0.017176282983	0.000295024697112
AbsCibersort	10XImmune	Mix_7	B Cells	0.195191143935	0.186774942	0.008416201935	7.08324550107e-05
AbsCibersort	10XImmune	Mix_7	CD4 T Cells	0.390769772229	0.231631864	0.159137908229	0.0253248738355
AbsCibersort	10XImmune	Mix_7	NK Cells	0.178605487782	0.190641918	0.012036430218	0.000144875652393
AbsCibersort	10XImmune	Mix_7	Monocytes	0.0634994708699	0.071925754	0.0084262831301	7.10022473886e-05
AbsCibersort	10XImmune	Mix_7	CD8 T Cells	0.171934125185	0.319025522	0.147091396815	0.021635879017
AbsCibersort	10XImmune	Mix_8	B Cells	0.262512438659	0.247502775	0.015009663659	0.000225290003156
AbsCibersort	10XImmune	Mix_8	CD4 T Cells	0.447817815321	0.293747688	0.154070127321	0.0237376041327
AbsCibersort	10XImmune	Mix_8	NK Cells	0.0540745635376	0.039955605	0.0141189585376	0.000199344990186
AbsCibersort	10XImmune	Mix_8	Monocytes	0.19227783324	0.267110618	0.07483278476	0.00559994567494
AbsCibersort	10XImmune	Mix_8	CD8 T Cells	0.0415695997628	0.151683315	0.110113715237	0.0121250302833
AbsCibersort	10XImmune	Mix_9	B Cells	0.250629604731	0.246546547	0.004083057731	1.66713604347e-05
AbsCibersort	10XImmune	Mix_9	CD4 T Cells	0.358547288751	0.194294294	0.164252994751	0.0269790462847
AbsCibersort	10XImmune	Mix_9	NK Cells	0.173335065107	0.234834835	0.061499769893	0.00378222169689
AbsCibersort	10XImmune	Mix_9	Monocytes	0.117932736503	0.165765766	0.047833029497	0.00228799871086
AbsCibersort	10XImmune	Mix_9	CD8 T Cells	0.094196603868	0.158558559	0.064361955132	0.00414246126841
AbsCibersort	10XImmune	Mix_10	B Cells	0.279720396159	0.291297935	0.011577538841	0.000134039405615
AbsCibersort	10XImmune	Mix_10	CD4 T Cells	0.26036815471	0.008849558	0.25151859671	0.063261604491
AbsCibersort	10XImmune	Mix_10	NK Cells	0.135922220907	0.175884956	0.039962735093	0.00159702019611
AbsCibersort	10XImmune	Mix_10	Monocytes	0.179176642378	0.269542773	0.090366130622	0.00816603756359
AbsCibersort	10XImmune	Mix_10	CD8 T Cells	0.151094932529	0.254424779	0.103329846471	0.0106770571717
AbsCibersort	10XImmune	Mix_11	B Cells	0.204339337127	0.228380315	0.024040977873	0.00057796861709
