Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCibersort	10XImmune.tsv	Mix_1	B Cells	0.142035268915	0.114803625	0.027231643915	0.000741562430315
AbsCibersort	10XImmune.tsv	Mix_1	CD4 T Cells	0.343094000996	0.160552438	0.182541562996	0.0333214222211
AbsCibersort	10XImmune.tsv	Mix_1	NK Cells	0.144543948956	0.246870954	0.102327005044	0.0104708159613
AbsCibersort	10XImmune.tsv	Mix_1	Monocytes	0.20833499306	0.391022874	0.18268788094	0.0333748618423
AbsCibersort	10XImmune.tsv	Mix_1	CD8 T Cells	0.161991788073	0.086750108	0.0752416800728	0.00566131042018
AbsCibersort	10XImmune.tsv	Mix_2	B Cells	0.237557550005	0.281553398	0.0439958479947	0.00193563464077
AbsCibersort	10XImmune.tsv	Mix_2	CD4 T Cells	0.420837473466	0.295646727	0.125190746466	0.0156727230007
AbsCibersort	10XImmune.tsv	Mix_2	NK Cells	0.132432212223	0.206702161	0.0742699487766	0.00551602529128
AbsCibersort	10XImmune.tsv	Mix_2	Monocytes	0.117217707874	0.196680238	0.0794625301264	0.00631429369409
AbsCibersort	10XImmune.tsv	Mix_2	CD8 T Cells	0.0919550564317	0.019417476	0.0725375804317	0.00526170057488
AbsCibersort	10XImmune.tsv	Mix_3	B Cells	0.126112327555	0.09283461	0.0332777175552	0.00110740648568
AbsCibersort	10XImmune.tsv	Mix_3	CD4 T Cells	0.260173894944	0.07976566	0.180408234944	0.0325471312355
AbsCibersort	10XImmune.tsv	Mix_3	NK Cells	0.230460962631	0.309148265	0.0786873023687	0.00619169155407
AbsCibersort	10XImmune.tsv	Mix_3	Monocytes	0.13207724898	0.17260027	0.0405230210196	0.00164211523256
AbsCibersort	10XImmune.tsv	Mix_3	CD8 T Cells	0.251175565889	0.345651194	0.0944756281106	0.00892564430689
AbsCibersort	10XImmune.tsv	Mix_4	B Cells	0.16900048394	0.14825841	0.0207420739398	0.000430233631324
AbsCibersort	10XImmune.tsv	Mix_4	CD4 T Cells	0.353071412625	0.213456386	0.139615026625	0.0194923556596
AbsCibersort	10XImmune.tsv	Mix_4	NK Cells	0.234189736455	0.294730575	0.0605408385454	0.00366519313177
AbsCibersort	10XImmune.tsv	Mix_4	Monocytes	0.0921709145601	0.1128312	0.0206602854399	0.00042684739446
AbsCibersort	10XImmune.tsv	Mix_4	CD8 T Cells	0.15156745242	0.23072343	0.0791559775799	0.00626566878663
AbsCibersort	10XImmune.tsv	Mix_5	B Cells	0.365304544981	0.426745778	0.0614412330189	0.00377502511489
AbsCibersort	10XImmune.tsv	Mix_5	CD4 T Cells	0.283867909957	0.096759471	0.187108438957	0.0350095679291
AbsCibersort	10XImmune.tsv	Mix_5	NK Cells	0.212700545153	0.297124601	0.0844240558473	0.00712742120571
AbsCibersort	10XImmune.tsv	Mix_5	Monocytes	0.0481113270567	0.057507987	0.00939665994329	8.82972180899e-05
AbsCibersort	10XImmune.tsv	Mix_5	CD8 T Cells	0.0900156728522	0.121862163	0.0318464901478	0.00101419893473
AbsCibersort	10XImmune.tsv	Mix_6	B Cells	0.191055777061	0.194472362	0.00341658493902	1.16730526455e-05
AbsCibersort	10XImmune.tsv	Mix_6	CD4 T Cells	0.284933485115	0.007035176	0.277898309115	0.0772274702092
AbsCibersort	10XImmune.tsv	Mix_6	NK Cells	0.118169509376	0.191959799	0.073790289624	0.00544500684279
AbsCibersort	10XImmune.tsv	Mix_6	Monocytes	0.251514322838	0.436180905	0.184666582162	0.0341017465675
AbsCibersort	10XImmune.tsv	Mix_6	CD8 T Cells	0.15432690561	0.170351759	0.0160248533899	0.000256795926168
AbsCibersort	10XImmune.tsv	Mix_7	B Cells	0.195191143935	0.186774942	0.00841620193482	7.08324550077e-05
AbsCibersort	10XImmune.tsv	Mix_7	CD4 T Cells	0.390769772229	0.231631864	0.159137908229	0.0253248738354
AbsCibersort	10XImmune.tsv	Mix_7	NK Cells	0.178605487782	0.190641918	0.0120364302182	0.000144875652397
AbsCibersort	10XImmune.tsv	Mix_7	Monocytes	0.0634994708698	0.071925754	0.00842628313016	7.10022473896e-05
AbsCibersort	10XImmune.tsv	Mix_7	CD8 T Cells	0.171934125185	0.319025522	0.147091396815	0.021635879017
AbsCibersort	10XImmune.tsv	Mix_8	B Cells	0.262972047919	0.247502775	0.0154692729189	0.000239298404639
AbsCibersort	10XImmune.tsv	Mix_8	CD4 T Cells	0.448601858987	0.293747688	0.154854170987	0.0239798142719
AbsCibersort	10XImmune.tsv	Mix_8	NK Cells	0.0541692377948	0.039955605	0.0142136327948	0.000202027357224
AbsCibersort	10XImmune.tsv	Mix_8	Monocytes	0.192614475089	0.267110618	0.0744961429114	0.00554967530868
AbsCibersort	10XImmune.tsv	Mix_8	CD8 T Cells	0.0416423802111	0.151683315	0.110040934789	0.0121090073292
AbsCibersort	10XImmune.tsv	Mix_9	B Cells	0.251979889628	0.246546547	0.00543334262761	2.9521212109e-05
