Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCIBERSORT	ImmunoStates	A	B Cells	0.216545787671	0.194	0.022545787671	0.000508312541706
AbsCIBERSORT	ImmunoStates	A	Monocytes	0.752496503755	0.194	0.558496503755	0.311918344707
AbsCIBERSORT	ImmunoStates	A	NK Cells	0.490701251353	0.194	0.296701251353	0.0880316325544
AbsCIBERSORT	ImmunoStates	A	Neutrophils	0.0	0.03	0.03	0.0009
AbsCIBERSORT	ImmunoStates	A	CD4 T Cells	0.315065538802	0.194	0.121065538802	0.0146568646854
AbsCIBERSORT	ImmunoStates	A	CD8 T Cells	0.368139984142	0.194	0.174139984142	0.030324734077
AbsCIBERSORT	ImmunoStates	B	B Cells	0.192998891984	0.194	0.001001108016	1.0022172597e-06
AbsCIBERSORT	ImmunoStates	B	Monocytes	0.699278951014	0.194	0.505278951014	0.255306818338
AbsCIBERSORT	ImmunoStates	B	NK Cells	0.543568390014	0.194	0.349568390014	0.122198059297
AbsCIBERSORT	ImmunoStates	B	Neutrophils	0.00781349308147	0.03	0.0221865069185	0.000492241089246
AbsCIBERSORT	ImmunoStates	B	CD4 T Cells	0.441909882602	0.194	0.247909882602	0.0614593098917
AbsCIBERSORT	ImmunoStates	B	CD8 T Cells	0.331488309363	0.194	0.137488309363	0.0189030352115
AbsCIBERSORT	ImmunoStates	C	B Cells	0.00962817075153	0.005	0.00462817075153	2.14199645053e-05
AbsCIBERSORT	ImmunoStates	C	Monocytes	0.0690351462712	0.01	0.0590351462712	0.00348514849526
AbsCIBERSORT	ImmunoStates	C	NK Cells	0.374844949737	0.051	0.323844949737	0.10487555147
AbsCIBERSORT	ImmunoStates	C	Neutrophils	0.000863277600725	0.004	0.00313672239927	9.83902741011e-06
AbsCIBERSORT	ImmunoStates	C	CD4 T Cells	1.1209344856	0.828	0.2929344856	0.0858106128537
AbsCIBERSORT	ImmunoStates	C	CD8 T Cells	0.17842643654	0.102	0.07642643654	0.0058410002022
AbsCIBERSORT	ImmunoStates	D	B Cells	0.0141363173012	0.005	0.0091363173012	8.34722938282e-05
AbsCIBERSORT	ImmunoStates	D	Monocytes	0.0651438273365	0.01	0.0551438273365	0.00304084169332
AbsCIBERSORT	ImmunoStates	D	NK Cells	0.372188824684	0.051	0.321188824684	0.103162261102
AbsCIBERSORT	ImmunoStates	D	Neutrophils	0.0	0.004	0.004	1.6e-05
AbsCIBERSORT	ImmunoStates	D	CD4 T Cells	1.00189749195	0.828	0.17389749195	0.0302403377065
AbsCIBERSORT	ImmunoStates	D	CD8 T Cells	0.175746764484	0.102	0.073746764484	0.00543858527186
AbsCIBERSORT	ImmunoStates	E	B Cells	0.0337192674222	0.01	0.0237192674222	0.000562603647046
AbsCIBERSORT	ImmunoStates	E	Monocytes	0.193384244413	0.026	0.167384244413	0.0280174852777
AbsCIBERSORT	ImmunoStates	E	NK Cells	0.559198982502	0.104	0.455198982502	0.207206113671
AbsCIBERSORT	ImmunoStates	E	Neutrophils	0.0	0.008	0.008	6.4e-05
AbsCIBERSORT	ImmunoStates	E	CD4 T Cells	0.272993552187	0.005	0.267993552187	0.0718205440138
AbsCIBERSORT	ImmunoStates	E	CD8 T Cells	0.716527868839	0.846	0.129472131161	0.0167630327474
AbsCIBERSORT	ImmunoStates	F	B Cells	0.0274084762729	0.027	0.0004084762729	1.66852865522e-07
AbsCIBERSORT	ImmunoStates	F	Monocytes	0.246993812127	0.055	0.191993812127	0.0368616238951
AbsCIBERSORT	ImmunoStates	F	NK Cells	1.18368690395	0.885	0.29868690395	0.0892138665912
AbsCIBERSORT	ImmunoStates	F	Neutrophils	0.0141493947945	0.017	0.0028506052055	8.12595003762e-06
AbsCIBERSORT	ImmunoStates	F	CD4 T Cells	0.139947647561	0.011	0.128947647561	0.0166274958115
AbsCIBERSORT	ImmunoStates	F	CD8 T Cells	0.102526165456	0.005	0.097526165456	0.00951135294855
AbsCIBERSORT	ImmunoStates	G	B Cells	0.270166835615	0.159	0.111166835615	0.0123580653407
AbsCIBERSORT	ImmunoStates	G	Monocytes	1.26735627773	0.319	0.94835627773	0.89937962951
AbsCIBERSORT	ImmunoStates	G	NK Cells	0.0	0.016	0.016	0.000256
AbsCIBERSORT	ImmunoStates	G	Neutrophils	0.357881560768	0.395	0.037118439232	0.00137777853102
AbsCIBERSORT	ImmunoStates	G	CD4 T Cells	0.130014286632	0.08	0.050014286632	0.00250142886731
AbsCIBERSORT	ImmunoStates	G	CD8 T Cells	0.201785994205	0.032	0.169785994205	0.0288272838282
AbsCIBERSORT	ImmunoStates	H	B Cells	0.148468685177	0.1	0.048468685177	0.00234921344279
AbsCIBERSORT	ImmunoStates	H	Monocytes	1.59759615477	0.813	0.78459615477	0.61559112608
AbsCIBERSORT	ImmunoStates	H	NK Cells	0.0	0.01	0.01	0.0001
AbsCIBERSORT	ImmunoStates	H	Neutrophils	0.0	0.001	0.001	1e-06
AbsCIBERSORT	ImmunoStates	H	CD4 T Cells	0.161894329692	0.05	0.111894329692	0.0125203410172
AbsCIBERSORT	ImmunoStates	H	CD8 T Cells	0.163383599055	0.025	0.138383599055	0.0191500204874
AbsCIBERSORT	ImmunoStates	I	B Cells	0.175564778166	0.1	0.075564778166	0.00571003569928
AbsCIBERSORT	ImmunoStates	I	Monocytes	1.59152795939	0.813	0.77852795939	0.606105783552
AbsCIBERSORT	ImmunoStates	I	NK Cells	0.0	0.01	0.01	0.0001
AbsCIBERSORT	ImmunoStates	I	Neutrophils	0.0	0.001	0.001	1e-06
AbsCIBERSORT	ImmunoStates	I	CD4 T Cells	0.155808731832	0.05	0.105808731832	0.0111954877319
AbsCIBERSORT	ImmunoStates	I	CD8 T Cells	0.164437414625	0.025	0.139437414625	0.0194427925973
AbsCIBERSORT	ImmunoStates	J	B Cells	0.0238883420698	0	0.0238883420698	0.000570652886844
AbsCIBERSORT	ImmunoStates	J	Monocytes	0.0160261108439	0	0.0160261108439	0.000256836228781
AbsCIBERSORT	ImmunoStates	J	NK Cells	0.172429100116	0	0.172429100116	0.0297317945668
AbsCIBERSORT	ImmunoStates	J	Neutrophils	0.0	0	0.0	0.0
AbsCIBERSORT	ImmunoStates	J	CD4 T Cells	1.15005443892	1	0.15005443892	0.0225163346396
AbsCIBERSORT	ImmunoStates	J	CD8 T Cells	0.0	0	0.0	0.0
AbsCIBERSORT	ImmunoStates	K	B Cells	0.00905146049937	0	0.00905146049937	8.19289371717e-05
AbsCIBERSORT	ImmunoStates	K	Monocytes	0.0411857787801	0	0.0411857787801	0.00169626837372
AbsCIBERSORT	ImmunoStates	K	NK Cells	0.25073969522	0	0.25073969522	0.062870394759
AbsCIBERSORT	ImmunoStates	K	Neutrophils	0.0107133626519	0	0.0107133626519	0.000114776139311
AbsCIBERSORT	ImmunoStates	K	CD4 T Cells	0.35942377115	0	0.35942377115	0.129185447268
AbsCIBERSORT	ImmunoStates	K	CD8 T Cells	0.657659316787	1	0.342340683213	0.117197143383
AbsCIBERSORT	ImmunoStates	L	B Cells	0.0372348203514	0	0.0372348203514	0.0013864318466
AbsCIBERSORT	ImmunoStates	L	Monocytes	0.0441481464281	0	0.0441481464281	0.00194905883304
AbsCIBERSORT	ImmunoStates	L	NK Cells	0.187709068878	0	0.187709068878	0.035234694539
AbsCIBERSORT	ImmunoStates	L	Neutrophils	0.0198512521512	0	0.0198512521512	0.000394072211971
AbsCIBERSORT	ImmunoStates	L	CD4 T Cells	1.2354586992	1	0.2354586992	0.055440799029
AbsCIBERSORT	ImmunoStates	L	CD8 T Cells	0.0	0	0.0	0.0
CIBERSORT	LM22	A	B Cells	0.0682471267849	0.194	0.125752873215	0.0158137851219
CIBERSORT	LM22	A	Monocytes	0.318790946121	0.194	0.124790946121	0.0155727802338
CIBERSORT	LM22	A	NK Cells	0.184633165285	0.194	0.009366834715	8.77375925781e-05
CIBERSORT	LM22	A	Neutrophils	0.0200972780774	0.03	0.0099027219226	9.80639014763e-05
CIBERSORT	LM22	A	CD4 T Cells	0.0904654145263	0.194	0.103534585474	0.0107194103892
CIBERSORT	LM22	A	CD8 T Cells	0.28094794142	0.194	0.08694794142	0.00755994451718
CIBERSORT	LM22	B	B Cells	0.0879694771933	0.194	0.106030522807	0.0112424717667
CIBERSORT	LM22	B	Monocytes	0.308751694326	0.194	0.114751694326	0.0131679513507
CIBERSORT	LM22	B	NK Cells	0.213588251403	0.194	0.019588251403	0.000383699593027
CIBERSORT	LM22	B	Neutrophils	0.0	0.03	0.03	0.0009
CIBERSORT	LM22	B	CD4 T Cells	0.0496643958266	0.194	0.144335604173	0.0208327666321
CIBERSORT	LM22	B	CD8 T Cells	0.261818986473	0.194	0.067818986473	0.00459941492622
CIBERSORT	LM22	C	B Cells	0.0174885661453	0.005	0.0124885661453	0.000155964284366
CIBERSORT	LM22	C	Monocytes	0.0538195345844	0.01	0.0438195345844	0.00192015161119
CIBERSORT	LM22	C	NK Cells	0.0856673020417	0.051	0.0346673020417	0.00120182183085
CIBERSORT	LM22	C	Neutrophils	0.0	0.004	0.004	1.6e-05
CIBERSORT	LM22	C	CD4 T Cells	0.442907148806	0.828	0.385092851194	0.148296504041
CIBERSORT	LM22	C	CD8 T Cells	0.276516214687	0.102	0.174516214687	0.0304559091887
CIBERSORT	LM22	D	B Cells	0.020912779335	0.005	0.015912779335	0.000253216546164
CIBERSORT	LM22	D	Monocytes	0.0591922554591	0.01	0.0491922554591	0.00241987799715
CIBERSORT	LM22	D	NK Cells	0.0803620991003	0.051	0.0293620991003	0.000862132863576
CIBERSORT	LM22	D	Neutrophils	0.0	0.004	0.004	1.6e-05
CIBERSORT	LM22	D	CD4 T Cells	0.411857256687	0.828	0.416142743313	0.173174782812
CIBERSORT	LM22	D	CD8 T Cells	0.317470977519	0.102	0.215470977519	0.046427742153
CIBERSORT	LM22	E	B Cells	0.0106423770313	0.01	0.0006423770313	4.12648250342e-07
CIBERSORT	LM22	E	Monocytes	0.0939383673098	0.026	0.0679383673098	0.00461562175272
CIBERSORT	LM22	E	NK Cells	0.170959959298	0.104	0.066959959298	0.00448363614919
CIBERSORT	LM22	E	Neutrophils	0.0101475688064	0.008	0.0021475688064	4.61205177822e-06
CIBERSORT	LM22	E	CD4 T Cells	0.0991832378125	0.005	0.0941832378125	0.00887048228485
CIBERSORT	LM22	E	CD8 T Cells	0.52692509482	0.846	0.31907490518	0.101808795116
CIBERSORT	LM22	F	B Cells	0.0234919992894	0.027	0.0035080007106	1.23060689856e-05
CIBERSORT	LM22	F	Monocytes	0.137692053828	0.055	0.082692053828	0.00683797576629
CIBERSORT	LM22	F	NK Cells	0.580410339538	0.885	0.304589660462	0.0927748612604
CIBERSORT	LM22	F	Neutrophils	0.0	0.017	0.017	0.000289
CIBERSORT	LM22	F	CD4 T Cells	0.0238818893644	0.011	0.0128818893644	0.000165943073597
CIBERSORT	LM22	F	CD8 T Cells	0.177780252007	0.005	0.172780252007	0.0298530154836
CIBERSORT	LM22	G	B Cells	0.0834166727192	0.159	0.0755833272808	0.00571283936284
CIBERSORT	LM22	G	Monocytes	0.423514615177	0.319	0.104514615177	0.0109233047856
CIBERSORT	LM22	G	NK Cells	0.122799837407	0.016	0.106799837407	0.0114062052702
CIBERSORT	LM22	G	Neutrophils	0.159677465913	0.395	0.235322534087	0.0553766950491
CIBERSORT	LM22	G	CD4 T Cells	0.0643343220036	0.08	0.0156656779964	0.000245413467087
CIBERSORT	LM22	G	CD8 T Cells	0.0899433078558	0.032	0.0579433078558	0.00335742692527
CIBERSORT	LM22	H	B Cells	0.0544703880962	0.1	0.0455296119038	0.00207294556011
CIBERSORT	LM22	H	Monocytes	0.749009467943	0.813	0.063990532057	0.00409478819294
CIBERSORT	LM22	H	NK Cells	0.0321222502646	0.01	0.0221222502646	0.00048939395677
CIBERSORT	LM22	H	Neutrophils	0.0	0.001	0.001	1e-06
CIBERSORT	LM22	H	CD4 T Cells	0.0577107676355	0.05	0.0077107676355	5.94559375287e-05
CIBERSORT	LM22	H	CD8 T Cells	0.0670972470888	0.025	0.0420972470888	0.00177217821246
CIBERSORT	LM22	I	B Cells	0.0488388186907	0.1	0.0511611813093	0.00261746647296
CIBERSORT	LM22	I	Monocytes	0.739811208533	0.813	0.073188791467	0.0053565991964
CIBERSORT	LM22	I	NK Cells	0.0371905739808	0.01	0.0271905739808	0.000739327313405
CIBERSORT	LM22	I	Neutrophils	0.0	0.001	0.001	1e-06
CIBERSORT	LM22	I	CD4 T Cells	0.0606660399453	0.05	0.0106660399453	0.000113764408115
CIBERSORT	LM22	I	CD8 T Cells	0.0558920750434	0.025	0.0308920750434	0.000954320300487
CIBERSORT	LM22	J	B Cells	0.023499487934	0	0.023499487934	0.00055222593316
CIBERSORT	LM22	J	Monocytes	0.0	0	0.0	0.0
CIBERSORT	LM22	J	NK Cells	0.0690401340267	0	0.0690401340267	0.00476654010642
CIBERSORT	LM22	J	Neutrophils	0.0	0	0.0	0.0
CIBERSORT	LM22	J	CD4 T Cells	0.750001481614	1	0.249998518386	0.0624992591952
CIBERSORT	LM22	J	CD8 T Cells	0.0326552131758	0	0.0326552131758	0.00106636294756
CIBERSORT	LM22	K	B Cells	0.00733861090056	0	0.00733861090056	5.38552099498e-05
CIBERSORT	LM22	K	Monocytes	0.0	0	0.0	0.0
CIBERSORT	LM22	K	NK Cells	0.135766348217	0	0.135766348217	0.0184325013082
CIBERSORT	LM22	K	Neutrophils	0.0	0	0.0	0.0
CIBERSORT	LM22	K	CD4 T Cells	0.0777264715079	0	0.0777264715079	0.00604140437307
CIBERSORT	LM22	K	CD8 T Cells	0.755871406613	1	0.244128593387	0.0595987701091
CIBERSORT	LM22	L	B Cells	0.000828119593046	0	0.000828119593046	6.85782060387e-07
CIBERSORT	LM22	L	Monocytes	0.0447729678367	0	0.0447729678367	0.00200461864891
CIBERSORT	LM22	L	NK Cells	0.188460951285	0	0.188460951285	0.0355175301592
CIBERSORT	LM22	L	Neutrophils	0.0	0	0.0	0.0
