Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCIBERSORT	LM22	mix_1	B Cells	0.0572887239017	0.035579107	0.0217096169017	0.000471307466019
AbsCIBERSORT	LM22	mix_1	CD4 T Cells	0.129720456053	0.118849357	0.010871099053	0.00011818079462
AbsCIBERSORT	LM22	mix_1	CD8 T Cells	0.299247132958	0.14988645	0.149360682958	0.0223086136137
AbsCIBERSORT	LM22	mix_1	Monocytes	0.777037291901	0.586298259	0.190739032901	0.036381378672
AbsCIBERSORT	LM22	mix_1	NK Cells	0.0408740884724	0.109386828	0.0685127395276	0.00469399547758
AbsCIBERSORT	LM22	mix_2	B Cells	0.0210789192838	0.011737089	0.0093418302838	8.72697930513e-05
AbsCIBERSORT	LM22	mix_2	CD4 T Cells	0.0596454878936	0.05399061	0.0056548778936	3.19776439915e-05
AbsCIBERSORT	LM22	mix_2	CD8 T Cells	0.198062657478	0.158215962	0.039846695478	0.00158775914052
AbsCIBERSORT	LM22	mix_2	Monocytes	0.827873829137	0.731455399	0.096418430137	0.00929651367008
AbsCIBERSORT	LM22	mix_2	NK Cells	0.0300236186113	0.044600939	0.0145773203887	0.000212498269715
AbsCIBERSORT	LM22	mix_3	B Cells	0.198760215501	0.158375635	0.040384580501	0.00163091434224
AbsCIBERSORT	LM22	mix_3	CD4 T Cells	0.445720469316	0.49035533	0.044634860684	0.00199227078828
AbsCIBERSORT	LM22	mix_3	CD8 T Cells	0.228995146012	0.15786802	0.071127126012	0.00505906805473
AbsCIBERSORT	LM22	mix_3	Monocytes	0.22201824608	0.133502538	0.08851570808	0.0078350305769
AbsCIBERSORT	LM22	mix_3	NK Cells	0.0206318226393	0.059898477	0.0392666543607	0.00154187014468
AbsCIBERSORT	LM22	mix_4	B Cells	0.32252621586	0.209457315	0.11306890086	0.0127845763417
AbsCIBERSORT	LM22	mix_4	CD4 T Cells	0.218756092736	0.247223104	0.028467011264	0.000810370730305
AbsCIBERSORT	LM22	mix_4	CD8 T Cells	0.365338576405	0.175499841	0.189838735405	0.0360387454602
AbsCIBERSORT	LM22	mix_4	Monocytes	0.446940132028	0.296096477	0.150843655028	0.0227538082622
AbsCIBERSORT	LM22	mix_4	NK Cells	0.0368597575646	0.071723262	0.0348635044354	0.00121546394152
AbsCIBERSORT	LM22	mix_5	B Cells	0.240634209	0.153358012	0.087276197	0.00761713456278
