Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
AbsCIBERSORT	LM22	Mix_5	CD8 T Cells	0.366733508683	0.121862163	0.244871345683	0.0599619759366
AbsCIBERSORT	LM22	Mix_6	B Cells	0.190364840479	0.194472362	0.004107521521	1.68717330455e-05
AbsCIBERSORT	LM22	Mix_6	CD4 T Cells	0.0572799479712	0.007035176	0.0502447719712	0.00252453711044
AbsCIBERSORT	LM22	Mix_6	NK Cells	0.294573210051	0.191959799	0.102613411051	0.0105295121275
AbsCIBERSORT	LM22	Mix_6	Monocytes	0.312321219164	0.436180905	0.123859685836	0.0153412217754
AbsCIBERSORT	LM22	Mix_6	CD8 T Cells	0.448801762155	0.170351759	0.278450003155	0.077534404257
AbsCIBERSORT	LM22	Mix_7	B Cells	0.139675939636	0.186774942	0.047099002364	0.00221831602368
AbsCIBERSORT	LM22	Mix_7	CD4 T Cells	0.00170283004043	0.231631864	0.22992903396	0.0528673606576
AbsCIBERSORT	LM22	Mix_7	NK Cells	0.198498278353	0.190641918	0.007856360353	6.17223979962e-05
AbsCIBERSORT	LM22	Mix_7	Monocytes	0.0801426872262	0.071925754	0.0082169332262	6.75179916438e-05
AbsCIBERSORT	LM22	Mix_7	CD8 T Cells	0.610456778102	0.319025522	0.291431256102	0.0849321770332
AbsCIBERSORT	LM22	Mix_8	B Cells	0.377841664008	0.247502775	0.130338889008	0.0169882259878
AbsCIBERSORT	LM22	Mix_8	CD4 T Cells	0.126777784676	0.293747688	0.166969903324	0.027878948616
AbsCIBERSORT	LM22	Mix_8	NK Cells	0.138756452682	0.039955605	0.098800847682	0.00976160750268
AbsCIBERSORT	LM22	Mix_8	Monocytes	0.190157151052	0.267110618	0.076953466948	0.00592183607532
AbsCIBERSORT	LM22	Mix_8	CD8 T Cells	0.44815639344	0.151683315	0.29647307844	0.0878962862397
AbsCIBERSORT	LM22	Mix_9	B Cells	0.215851985441	0.246546547	0.030694561559	0.000942156109299
AbsCIBERSORT	LM22	Mix_9	CD4 T Cells	0.0937676590887	0.194294294	0.100526634911	0.0101056043266
AbsCIBERSORT	LM22	Mix_9	NK Cells	0.287434348366	0.234834835	0.052599513366	0.00276670880634
AbsCIBERSORT	LM22	Mix_9	Monocytes	0.102746428847	0.165765766	0.063019337153	0.0039714368552
AbsCIBERSORT	LM22	Mix_9	CD8 T Cells	0.432479769279	0.158558559	0.273921210279	0.0750328294407
AbsCIBERSORT	LM22	Mix_10	B Cells	0.361598910808	0.291297935	0.070300975808	0.00494222719956
AbsCIBERSORT	LM22	Mix_10	CD4 T Cells	0.0407508887385	0.008849558	0.0319013307385	0.00101769490289
AbsCIBERSORT	LM22	Mix_10	NK Cells	0.247802394119	0.175884956	0.071917438119	0.0051721179056
AbsCIBERSORT	LM22	Mix_10	Monocytes	0.140595450005	0.269542773	0.128947322995	0.0166274121076
AbsCIBERSORT	LM22	Mix_10	CD8 T Cells	0.56959122106	0.254424779	0.31516644206	0.0993298862008
AbsCIBERSORT	LM22	Mix_11	B Cells	0.181459092579	0.228380315	0.046921222421	0.00220160111348
AbsCIBERSORT	LM22	Mix_11	CD4 T Cells	0.0946371729292	0.411371237	0.316734064071	0.100320467343
AbsCIBERSORT	LM22	Mix_11	NK Cells	0.261624802092	0.209268992	0.052355810092	0.00274113085039
AbsCIBERSORT	LM22	Mix_11	Monocytes	0.0918132343455	0.117056856	0.0252436216545	0.000637240434236
AbsCIBERSORT	LM22	Mix_11	CD8 T Cells	0.426928133897	0.033922599	0.393005534897	0.15445335046
AbsCIBERSORT	LM22	Mix_12	B Cells	0.0837372234907	0.049975012	0.0337622114907	0.00113988692474
AbsCIBERSORT	LM22	Mix_12	CD4 T Cells	0.12866667053	0.157921039	0.02925436847	0.000855818074579
AbsCIBERSORT	LM22	Mix_12	NK Cells	0.294560883982	0.258870565	0.035690318982	0.00127379886904
AbsCIBERSORT	LM22	Mix_12	Monocytes	0.192973638113	0.330334833	0.137361194887	0.0188680978608
AbsCIBERSORT	LM22	Mix_12	CD8 T Cells	0.454327753786	0.202898551	0.251429202786	0.0632166440136
AbsCIBERSORT	LM22	Mix_13	B Cells	0.374079602812	0.344918776	0.029160826812	0.000850353820359
AbsCIBERSORT	LM22	Mix_13	CD4 T Cells	0.0984449069403	0.111069135	0.0126242280597	0.000159371134103
AbsCIBERSORT	LM22	Mix_13	NK Cells	0.221689664516	0.173403853	0.048285811516	0.00233151959376
AbsCIBERSORT	LM22	Mix_13	Monocytes	0.0747403467086	0.125425009	0.0506846622914	0.00256893499159
AbsCIBERSORT	LM22	Mix_13	CD8 T Cells	0.450997482998	0.245183226	0.205814256998	0.0423595083836
AbsCIBERSORT	LM22	Mix_14	B Cells	0.0706612956139	0.105327369	0.0346660733861	0.00120173664401
AbsCIBERSORT	LM22	Mix_14	CD4 T Cells	0.0	0.194794632	0.194794632	0.037944948656
AbsCIBERSORT	LM22	Mix_14	NK Cells	0.229897817846	0.311102074	0.081204256154	0.00659413121752
AbsCIBERSORT	LM22	Mix_14	Monocytes	0.0408289434374	0.034160228	0.0066687154374	4.4471765585e-05
AbsCIBERSORT	LM22	Mix_14	CD8 T Cells	0.527462087162	0.354615697	0.172846390162	0.029875874592
AbsCIBERSORT	LM22	Mix_15	B Cells	0.12484329253	0.145735105	0.02089181247	0.000436467828282
AbsCIBERSORT	LM22	Mix_15	CD4 T Cells	0.0540194239852	0.359622803	0.305603379015	0.0933934252653
AbsCIBERSORT	LM22	Mix_15	NK Cells	0.186142793428	0.148306901	0.037835892428	0.00143155475582
AbsCIBERSORT	LM22	Mix_15	Monocytes	0.0880688587431	0.142734676	0.0546658172569	0.00298835157636
AbsCIBERSORT	LM22	Mix_15	CD8 T Cells	0.548983455276	0.203600514	0.345382941276	0.119289376124
AbsCIBERSORT	LM22	Mix_16	B Cells	0.320180444687	0.230213973	0.089966471687	0.00809396602781
AbsCIBERSORT	LM22	Mix_16	CD4 T Cells	0.0600770587247	0.222737819	0.162660760275	0.0264585229333
AbsCIBERSORT	LM22	Mix_16	NK Cells	0.18087336931	0.100541377	0.08033199231	0.00645322898849
AbsCIBERSORT	LM22	Mix_16	Monocytes	0.140869107609	0.199793761	0.058924653391	0.00347211477725
AbsCIBERSORT	LM22	Mix_16	CD8 T Cells	0.581057032749	0.24671307	0.334343962749	0.111785885427
AbsCIBERSORT	LM22	Mix_17	B Cells	0.197327552236	0.165588123	0.031739429236	0.00100739136823
AbsCIBERSORT	LM22	Mix_17	CD4 T Cells	0.0716525245535	0.271031595	0.199379070446	0.0397520137321
AbsCIBERSORT	LM22	Mix_17	NK Cells	0.161028497807	0.152264941	0.008763556807	7.67999279095e-05
AbsCIBERSORT	LM22	Mix_17	Monocytes	0.106250697209	0.123715265	0.017464567791	0.000305011128126
AbsCIBERSORT	LM22	Mix_17	CD8 T Cells	0.629183614675	0.287400076	0.341783538675	0.116815987309
AbsCIBERSORT	LM22	Mix_18	B Cells	0.178515101387	0.14255618	0.035958921387	0.00129304402732
AbsCIBERSORT	LM22	Mix_18	CD4 T Cells	0.217989449295	0.499297753	0.281308303705	0.0791343617334
AbsCIBERSORT	LM22	Mix_18	NK Cells	0.141172708553	0.085674157	0.055498551553	0.00308008922448
AbsCIBERSORT	LM22	Mix_18	Monocytes	0.117050198925	0.172050562	0.055000363075	0.00302503993838
AbsCIBERSORT	LM22	Mix_18	CD8 T Cells	0.439938034192	0.100421348	0.339516686192	0.115271580203
AbsCIBERSORT	LM22	Mix_19	B Cells	0.112729512226	0.092628329	0.020101183226	0.000404057567085
AbsCIBERSORT	LM22	Mix_19	CD4 T Cells	0.0	0.022771131	0.022771131	0.000518524407019
AbsCIBERSORT	LM22	Mix_19	NK Cells	0.289732375558	0.24778078	0.041951595558	0.00175993636986
AbsCIBERSORT	LM22	Mix_19	Monocytes	0.225862116887	0.337321497	0.111459380113	0.0124231934152
AbsCIBERSORT	LM22	Mix_19	CD8 T Cells	0.619236735807	0.299498263	0.319738472807	0.102232690993
AbsCIBERSORT	LM22	Mix_20	B Cells	0.344871151332	0.259512195	0.085358956332	0.00728615142609
AbsCIBERSORT	LM22	Mix_20	CD4 T Cells	0.0463657457739	0.14796748	0.101601734226	0.0103229123978
AbsCIBERSORT	LM22	Mix_20	NK Cells	0.175013762738	0.133333333	0.041680429738	0.00173725822314
AbsCIBERSORT	LM22	Mix_20	Monocytes	0.163809607352	0.263089431	0.099279823648	0.00985648338358
AbsCIBERSORT	LM22	Mix_20	CD8 T Cells	0.612230759562	0.196097561	0.416133198562	0.173166838945
AbsCIBERSORT	LM22	Mix_21	B Cells	0.35520510646	0.225939979	0.12926512746	0.0167094731773
AbsCIBERSORT	LM22	Mix_21	CD4 T Cells	0.0751390285698	0.121766126	0.0466270974302	0.00217408621477
AbsCIBERSORT	LM22	Mix_21	NK Cells	0.167238479058	0.093135564	0.074102915058	0.00549124202009
AbsCIBERSORT	LM22	Mix_21	Monocytes	0.24529855565	0.341497068	0.09619851235	0.00925415377835
AbsCIBERSORT	LM22	Mix_21	CD8 T Cells	0.536091581374	0.217661263	0.318430318374	0.10139786766
AbsCIBERSORT	LM22	Mix_22	B Cells	0.1235002635	0.091413926	0.0320863375	0.00102953305416
AbsCIBERSORT	LM22	Mix_22	CD4 T Cells	0.0173593988797	0.055531824	0.0381724251203	0.00145713403956
AbsCIBERSORT	LM22	Mix_22	NK Cells	0.277189796044	0.204186245	0.073003551044	0.00532951846503
AbsCIBERSORT	LM22	Mix_22	Monocytes	0.28562881936	0.393848783	0.10821996364	0.0117115605302
AbsCIBERSORT	LM22	Mix_22	CD8 T Cells	0.558463537272	0.255019223	0.303444314272	0.092078451864
AbsCIBERSORT	LM22	Mix_23	B Cells	0.481925012259	0.369376181	0.112548831259	0.0126672394178
AbsCIBERSORT	LM22	Mix_23	CD4 T Cells	0.175729216673	0.276748582	0.101019365327	0.0102049121711
AbsCIBERSORT	LM22	Mix_23	NK Cells	0.237499708511	0.134971645	0.102528063511	0.0105120038073
AbsCIBERSORT	LM22	Mix_23	Monocytes	0.122264969197	0.16294896	0.040683990803	0.00165518710766
AbsCIBERSORT	LM22	Mix_23	CD8 T Cells	0.315906893843	0.055954631	0.259952262843	0.0675751789572
AbsCIBERSORT	LM22	Mix_24	B Cells	0.066896773801	0.007310705	0.059586068801	0.00355049959516
AbsCIBERSORT	LM22	Mix_24	CD4 T Cells	0.00850086290304	0.373368146	0.364867283097	0.133128134275
AbsCIBERSORT	LM22	Mix_24	NK Cells	0.129024160121	0.053785901	0.075238259121	0.00566079563556
AbsCIBERSORT	LM22	Mix_24	Monocytes	0.14344164907	0.232375979	0.08893432993	0.0079093150401
AbsCIBERSORT	LM22	Mix_24	CD8 T Cells	0.53320743005	0.333159269	0.20004816105	0.0400192667395
AbsCIBERSORT	LM22	Mix_25	B Cells	0.357958598968	0.342423196	0.015535402968	0.000241348745378
AbsCIBERSORT	LM22	Mix_25	CD4 T Cells	0.115870520045	0.171211598	0.055341077955	0.00306263490922
AbsCIBERSORT	LM22	Mix_25	NK Cells	0.209961462785	0.167069382	0.042892080785	0.00183973059407
AbsCIBERSORT	LM22	Mix_25	Monocytes	0.0436423350497	0.059716949	0.0160746139503	0.000258393213651
AbsCIBERSORT	LM22	Mix_25	CD8 T Cells	0.446199344647	0.259578875	0.186620469647	0.0348271996913
AbsCIBERSORT	LM22	Mix_26	B Cells	0.292426729333	0.227568922	0.064857807333	0.00420653517204
AbsCIBERSORT	LM22	Mix_26	CD4 T Cells	0.0567588528285	0.256140351	0.199381498171	0.0397529818131
AbsCIBERSORT	LM22	Mix_26	NK Cells	0.136796835219	0.104260652	0.032536183219	0.00105860321846
AbsCIBERSORT	LM22	Mix_26	Monocytes	0.0916024147873	0.114285714	0.0226832992127	0.000514532063173
AbsCIBERSORT	LM22	Mix_26	CD8 T Cells	0.577721885936	0.297744361	0.279977524936	0.0783874144693
AbsCIBERSORT	LM22	Mix_27	B Cells	0.415183159393	0.255102041	0.160081118393	0.025625964466
AbsCIBERSORT	LM22	Mix_27	CD4 T Cells	0.0356215464414	0.034161491	0.0014600554414	2.13176189196e-06
AbsCIBERSORT	LM22	Mix_27	NK Cells	0.142383565735	0.015971606	0.126411959735	0.015979983564
AbsCIBERSORT	LM22	Mix_27	Monocytes	0.199801471421	0.284383319	0.084581847579	0.00715408893988
AbsCIBERSORT	LM22	Mix_27	CD8 T Cells	0.592862778191	0.410381544	0.182481234191	0.0332994008319
AbsCIBERSORT	LM22	Mix_28	B Cells	0.174375848641	0.188720857	0.014345008359	0.00020577926482
AbsCIBERSORT	LM22	Mix_28	CD4 T Cells	0.0179959146083	0.176748582	0.158752667392	0.025202409404
AbsCIBERSORT	LM22	Mix_28	NK Cells	0.256847730329	0.165406427	0.091441303329	0.00836151195451
AbsCIBERSORT	LM22	Mix_28	Monocytes	0.227961410849	0.309703844	0.081742433151	0.00668182537745
AbsCIBERSORT	LM22	Mix_28	CD8 T Cells	0.4822716632	0.15942029	0.3228513732	0.104233009177
AbsCIBERSORT	LM22	Mix_29	B Cells	0.346054193609	0.272328549	0.073725644609	0.00543547067301
AbsCIBERSORT	LM22	Mix_29	CD4 T Cells	0.114764340208	0.239633174	0.124868833792	0.0155922256526
AbsCIBERSORT	LM22	Mix_29	NK Cells	0.132244694659	0.095295056	0.036949638659	0.00136527579703
AbsCIBERSORT	LM22	Mix_29	Monocytes	0.106075288338	0.102870813	0.003204475338	1.02686621919e-05
AbsCIBERSORT	LM22	Mix_29	CD8 T Cells	0.495054501934	0.289872408	0.205182093934	0.0420996916711
AbsCIBERSORT	LM22	Mix_30	B Cells	0.113710734694	0.193507048	0.079796313306	0.00636745161723
AbsCIBERSORT	LM22	Mix_30	CD4 T Cells	0.0	0.074754378	0.074754378	0.00558821703017
AbsCIBERSORT	LM22	Mix_30	NK Cells	0.252976303819	0.318667236	0.065690932181	0.00431529857081
AbsCIBERSORT	LM22	Mix_30	Monocytes	0.0484982731596	0.044852627	0.0036456461596	1.3290735921e-05
AbsCIBERSORT	LM22	Mix_30	CD8 T Cells	0.581070802808	0.36821871	0.212852092808	0.0453060134127
AbsCIBERSORT	LM22	Mix_31	B Cells	0.313885258487	0.250815661	0.063069597487	0.00397777412717
AbsCIBERSORT	LM22	Mix_31	CD4 T Cells	0.0819589101747	0.227161501	0.145202590825	0.0210837923824
AbsCIBERSORT	LM22	Mix_31	NK Cells	0.178509874817	0.134176183	0.044333691817	0.00196547623012
AbsCIBERSORT	LM22	Mix_31	Monocytes	0.133507235292	0.184339315	0.050832079708	0.00258390032744
AbsCIBERSORT	LM22	Mix_31	CD8 T Cells	0.572847005448	0.203507341	0.369339664448	0.136411787735
AbsCIBERSORT	LM22	Mix_32	B Cells	0.165325322642	0.14184953	0.023475792642	0.00055111284017
AbsCIBERSORT	LM22	Mix_32	CD4 T Cells	0.00382674382869	0.415360502	0.411533758171	0.169360034115
AbsCIBERSORT	LM22	Mix_32	NK Cells	0.127173298443	0.059561129	0.067612169443	0.00457140545679
AbsCIBERSORT	LM22	Mix_32	Monocytes	0.183067021528	0.217084639	0.034017617472	0.00115719829847
AbsCIBERSORT	LM22	Mix_32	CD8 T Cells	0.531805399186	0.166144201	0.365661198186	0.133708111859
AbsCIBERSORT	LM22	Mix_33	B Cells	0.102960903545	0.086837294	0.016123609545	0.00025997078476
AbsCIBERSORT	LM22	Mix_33	CD4 T Cells	0.0	0.272699573	0.272699573	0.0743650571144
AbsCIBERSORT	LM22	Mix_33	NK Cells	0.217753791025	0.135892748	0.081861043025	0.00670123036514
AbsCIBERSORT	LM22	Mix_33	Monocytes	0.161949428495	0.237050579	0.075101150505	0.00564018280717
AbsCIBERSORT	LM22	Mix_33	CD8 T Cells	0.593177747859	0.267519805	0.325657942859	0.106053095747
AbsCIBERSORT	LM22	Mix_34	B Cells	0.29202191466	0.221153846	0.07086806866	0.0050222831556
AbsCIBERSORT	LM22	Mix_34	CD4 T Cells	0.109017163252	0.034188034	0.074829129252	0.00559939858461
AbsCIBERSORT	LM22	Mix_34	NK Cells	0.299437125014	0.178952991	0.120484134014	0.0145164265491
AbsCIBERSORT	LM22	Mix_34	Monocytes	0.235595763821	0.385683761	0.150087997179	0.0225264068972
AbsCIBERSORT	LM22	Mix_34	CD8 T Cells	0.526326139325	0.180021368	0.346304771325	0.119926994642
AbsCIBERSORT	LM22	Mix_35	B Cells	0.159589422459	0.20381137	0.044221947541	0.00195558064432
AbsCIBERSORT	LM22	Mix_35	CD4 T Cells	0.151450798116	0.271317829	0.119867030884	0.0143681050929
AbsCIBERSORT	LM22	Mix_35	NK Cells	0.317107063096	0.276162791	0.040944272096	0.00167643341747
AbsCIBERSORT	LM22	Mix_35	Monocytes	0.0753522679557	0.12629199	0.0509397220443	0.00259485528195
AbsCIBERSORT	LM22	Mix_35	CD8 T Cells	0.426527446207	0.122416021	0.304111425207	0.0924837589414
AbsCIBERSORT	LM22	Mix_36	B Cells	0.18565258044	0.236786469	0.05113388856	0.00261467455927
AbsCIBERSORT	LM22	Mix_36	CD4 T Cells	0.0	0.170190275	0.170190275	0.0289647297046
AbsCIBERSORT	LM22	Mix_36	NK Cells	0.257469402289	0.195560254	0.061909148289	0.00383274264187
AbsCIBERSORT	LM22	Mix_36	Monocytes	0.108445000271	0.15961945	0.051174449729	0.00261882430507
AbsCIBERSORT	LM22	Mix_36	CD8 T Cells	0.570066339424	0.237843552	0.332222787424	0.110371980484
AbsCIBERSORT	LM22	Mix_37	B Cells	0.0941155767847	0.107025846	0.0129102692153	0.000166675051212
AbsCIBERSORT	LM22	Mix_37	CD4 T Cells	0.0476232822102	0.06989443	0.0222711477898	0.000496004023875
AbsCIBERSORT	LM22	Mix_37	NK Cells	0.307244055068	0.32216964	0.014925584932	0.000222773085562
AbsCIBERSORT	LM22	Mix_37	Monocytes	0.104889289389	0.182744813	0.077855523611	0.00606148255674
AbsCIBERSORT	LM22	Mix_37	CD8 T Cells	0.604301562741	0.318165271	0.286136291741	0.0818739774513
AbsCIBERSORT	LM22	Mix_38	B Cells	0.0747229834458	0.060145616	0.0145773674458	0.00021249964165
AbsCIBERSORT	LM22	Mix_38	CD4 T Cells	0.115482559491	0.239949351	0.124466791509	0.0154919821885
AbsCIBERSORT	LM22	Mix_38	NK Cells	0.304377737209	0.229186451	0.075191286209	0.00565372952176
AbsCIBERSORT	LM22	Mix_38	Monocytes	0.200469999022	0.297879076	0.097409076978	0.00948852827771
AbsCIBERSORT	LM22	Mix_38	CD8 T Cells	0.478030905729	0.172839506	0.305191399729	0.0931417904685
AbsCIBERSORT	LM22	Mix_39	B Cells	0.493823150981	0.295435685	0.198387465981	0.0393575866584
AbsCIBERSORT	LM22	Mix_39	CD4 T Cells	0.0522001545947	0.161410788	0.109210633405	0.0119269624488
AbsCIBERSORT	LM22	Mix_39	NK Cells	0.149990126013	0.041908714	0.108081412013	0.0116815916227
AbsCIBERSORT	LM22	Mix_39	Monocytes	0.298082976406	0.383817427	0.085734450594	0.00735039601866
AbsCIBERSORT	LM22	Mix_39	CD8 T Cells	0.445124791115	0.117427386	0.327697405115	0.107385589319
AbsCIBERSORT	LM22	Mix_40	B Cells	0.151872617038	0.223948465	0.072075847962	0.00519492785944
AbsCIBERSORT	LM22	Mix_40	CD4 T Cells	0.0221791168526	0.042061387	0.0198822701474	0.000395304666214
AbsCIBERSORT	LM22	Mix_40	NK Cells	0.287694961314	0.317923456	0.030228494686	0.000913761890982
AbsCIBERSORT	LM22	Mix_40	Monocytes	0.0688548895866	0.120500189	0.0516452994134	0.0026672369515
AbsCIBERSORT	LM22	Mix_40	CD8 T Cells	0.557516808124	0.295566502	0.261950306124	0.0686179628785
AbsCIBERSORT	LM22	Mix_41	B Cells	0.1685605504	0.184445974	0.0158854236	0.000252346682951
AbsCIBERSORT	LM22	Mix_41	CD4 T Cells	0.143131428739	0.150722643	0.007591214261	5.76265339564e-05
AbsCIBERSORT	LM22	Mix_41	NK Cells	0.397558058587	0.355127323	0.042430735587	0.00180036732245
AbsCIBERSORT	LM22	Mix_41	Monocytes	0.103881160524	0.185134205	0.081253044476	0.00660205723662
AbsCIBERSORT	LM22	Mix_41	CD8 T Cells	0.413333413333	0.124569855	0.288763558333	0.0833843926211
AbsCIBERSORT	LM22	Mix_42	B Cells	0.283562282265	0.237746221	0.045816061265	0.00209911146984
AbsCIBERSORT	LM22	Mix_42	CD4 T Cells	0.0779009078575	0.25790197	0.180001062142	0.0324003823724
AbsCIBERSORT	LM22	Mix_42	NK Cells	0.14228363596	0.059092991	0.08319064496	0.00692068340886
AbsCIBERSORT	LM22	Mix_42	Monocytes	0.104712294295	0.117269812	0.012557517705	0.000157691250911
AbsCIBERSORT	LM22	Mix_42	CD8 T Cells	0.538895773375	0.327989006	0.210906767375	0.0444816645246
AbsCIBERSORT	LM22	Mix_43	B Cells	0.317484817789	0.268190689	0.049294128789	0.00242991113307
AbsCIBERSORT	LM22	Mix_43	CD4 T Cells	0.072337910736	0.028157234	0.044180676736	0.00195193219685
AbsCIBERSORT	LM22	Mix_43	NK Cells	0.295148190164	0.212433789	0.082714401164	0.00684167215992
AbsCIBERSORT	LM22	Mix_43	Monocytes	0.146527158123	0.263730137	0.117202978877	0.0137365382576
AbsCIBERSORT	LM22	Mix_43	CD8 T Cells	0.538207102237	0.227488152	0.310718950237	0.0965462660364
AbsCIBERSORT	LM22	Mix_44	B Cells	0.099334591243	0.0965625	0.002772091243	7.68448985952e-06
AbsCIBERSORT	LM22	Mix_44	CD4 T Cells	0.139676422836	0.2028125	0.063136077164	0.00398616423966
AbsCIBERSORT	LM22	Mix_44	NK Cells	0.343179640962	0.2975	0.045679640962	0.00208662959842
AbsCIBERSORT	LM22	Mix_44	Monocytes	0.180292893182	0.2971875	0.116894606818	0.0136643491031
AbsCIBERSORT	LM22	Mix_44	CD8 T Cells	0.459780031077	0.1059375	0.353842531077	0.125204536799
AbsCIBERSORT	LM22	Mix_45	B Cells	0.116255330165	0.120586887	0.004331556835	1.87623846148e-05
AbsCIBERSORT	LM22	Mix_45	CD4 T Cells	0.0	0.076111875	0.076111875	0.00579301751602
AbsCIBERSORT	LM22	Mix_45	NK Cells	0.244861034802	0.147638698	0.097222336802	0.00945218277324
AbsCIBERSORT	LM22	Mix_45	Monocytes	0.155255318088	0.233379184	0.078123865912	0.00610333842504
AbsCIBERSORT	LM22	Mix_45	CD8 T Cells	0.708078861689	0.422283356	0.285795505689	0.081679071072
AbsCIBERSORT	LM22	Mix_46	B Cells	0.386349513567	0.245201536	0.141147977567	0.0199227515713
AbsCIBERSORT	LM22	Mix_46	CD4 T Cells	0.098760172503	0.123800384	0.025040211497	0.000627012191814
AbsCIBERSORT	LM22	Mix_46	NK Cells	0.135951164916	0.022552783	0.113398381916	0.0128591930212
AbsCIBERSORT	LM22	Mix_46	Monocytes	0.139868768542	0.200095969	0.060227200458	0.00362731567501
AbsCIBERSORT	LM22	Mix_46	CD8 T Cells	0.498380494781	0.408349328	0.090031166781	0.00810561099195
AbsCIBERSORT	LM22	Mix_47	B Cells	0.173114689404	0.185798185	0.012683495596	0.000160871060534
AbsCIBERSORT	LM22	Mix_47	CD4 T Cells	0.0493074677698	0.070475174	0.0211677062302	0.000448071787048
AbsCIBERSORT	LM22	Mix_47	NK Cells	0.293685426589	0.199679658	0.094005768589	0.00883708452801
AbsCIBERSORT	LM22	Mix_47	Monocytes	0.234517094614	0.336358783	0.101841688386	0.0103717294933
AbsCIBERSORT	LM22	Mix_47	CD8 T Cells	0.544502317147	0.207688201	0.336814116147	0.113443748836
AbsCIBERSORT	LM22	Mix_48	B Cells	0.222816896947	0.245289726	0.022472829053	0.000505028045645
AbsCIBERSORT	LM22	Mix_48	CD4 T Cells	0.035187370976	0.244934234	0.209746863024	0.0439937465484
AbsCIBERSORT	LM22	Mix_48	NK Cells	0.278593738782	0.196942766	0.081650972782	0.00666688135625
AbsCIBERSORT	LM22	Mix_48	Monocytes	0.105187569977	0.152506221	0.047318651023	0.00223905473464
AbsCIBERSORT	LM22	Mix_48	CD8 T Cells	0.501432016248	0.160327053	0.341104963248	0.116352595952
AbsCIBERSORT	LM22	Mix_49	B Cells	0.0955298673964	0.130582731	0.0350528636036	0.00122870324681
AbsCIBERSORT	LM22	Mix_49	CD4 T Cells	0.147290359768	0.245852829	0.098562469232	0.00971456034111
AbsCIBERSORT	LM22	Mix_49	NK Cells	0.315439195367	0.386643981	0.071204785633	0.00507012149704
AbsCIBERSORT	LM22	Mix_49	Monocytes	0.0364943589202	0.060825181	0.0243308220798	0.000591988903079
AbsCIBERSORT	LM22	Mix_49	CD8 T Cells	0.381264912983	0.176095279	0.205169633983	0.0420945787087
AbsCIBERSORT	LM22	Mix_50	B Cells	0.12347203329	0.097145488	0.02632654529	0.000693086986906
AbsCIBERSORT	LM22	Mix_50	CD4 T Cells	0.0	0.197513812	0.197513812	0.0390117059308
AbsCIBERSORT	LM22	Mix_50	NK Cells	0.165941314371	0.061233886	0.104707428371	0.0109636455561
