Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE
mix_16	0	0.171532300377406	0.177049003131999	0.197690461334406	0.382440002450059	0.0712882327061301	9999	0.435921178014762	1.01834619425511
mix_17	0	0.199882967097934	0.16706408808805	0.198361492975424	0.36526150802863	0.0694299438099624	9999	0.437558851666166	1.01524414899287
mix_18	0	0.458277599395788	0.20953205398908	0.167673059906982	0.048029981906444	0.116487304801707	9999	0.448277336993343	0.99900596174315
mix_19	0	0.165572414364051	0.252093721664037	0.204114533847183	0.27618584150681	0.102033488617919	9999	0.428527451883877	1.03021473462112
mix_20	0	0.283713705533719	0.433548521671853	0.153859942442796	0.0645265308671201	0.0643512994845127	9999	0.423526095862819	1.04491804078319
mix_21	0	0.283540197131588	0.229165943366628	0.154392673705918	0.255803669687522	0.0770975161083435	9999	0.438427101463832	1.01126151306137
mix_22	0	0.300370114577293	0.48756313116222	0.00949698817151235	0.0818684702288488	0.120701295860125	9999	0.434105848053662	1.02176787876163
mix_23	0	0.318470931672547	0.453530246303234	0.110778265645566	0.0194648382267414	0.0977557181519126	9999	0.429738443450256	1.03494187353718
mix_24	0	0.264018402092504	0.347854329795034	0.0568133601694981	0.256444182390984	0.0748697255519807	9999	0.437609774473764	1.01158705669121
mix_25	0	0.343794917547178	0.468796661481594	0.0518583090184589	0.0531251396903554	0.0824249722624134	9999	0.432925866994041	1.02654169019587
mix_26	0	0.300520781086193	0.192038741859959	0.154242969687904	0.254836991570366	0.098360515795578	9999	0.442311286535233	1.00360259174619
mix_27	0	0.222291369234833	0.562743901556525	0.0699687268325844	0.0536670743427703	0.0913289280332876	9999	0.419315407244498	1.05205267232388
mix_28	0	0.271488913545882	0.445106020149762	0.0660730973303152	0.133633330240071	0.0836986387339707	9999	0.430491389647579	1.02809175433168
mix_29	0	0.192574742144978	0.538679849421512	0.102443101478144	0.0691880714842591	0.0971142354711066	9999	0.418763007869476	1.05412037192335
mix_30	0	0.327897402028974	0.453293210003482	0.0325981785793573	0.0924245789994508	0.0937866303887355	9999	0.434491144274858	1.02082508982334
mix_31	0	0.33161051957457	0.380316977531329	0.0969892257041469	0.0913675602108829	0.0997157169790717	9999	0.435004243678297	1.0202851482671
mix_32	0	0.412515127601988	0.436894815396308	0.00568771070893953	0.0182815831959241	0.12662076309684	9999	0.442915459054271	1.00824976547467
mix_33	0	0.402712310800153	0.257134251119242	0.121875973206409	0.101752477123913	0.116524987750283	9999	0.445972920000462	1.00046209939705
mix_34	0	0.337257480693852	0.162541862183153	0.208620628488994	0.167164604066653	0.124415424567348	9999	0.44289884790491	1.00538998175636
mix_35	0	0.291168854641811	0.444036150379433	0.0203195288079563	0.147242486387802	0.0972329797829986	9999	0.43531216685777	1.01771472779445
mix_36	0	0.309179598351626	0.376385259589201	0.0296294698235481	0.171715628054636	0.113090044180989	9999	0.441463083827365	1.0060980139132
mix_37	0	0.197778609734969	0.2679414226494	0.159697077025742	0.297748943008936	0.076833947580953	9999	0.433652337386911	1.02163322678288
mix_38	0	0.181943523582545	0.344263742964979	0.131762411360852	0.247897640002583	0.0941326820890409	9999	0.428619488806493	1.02908901281313
mix_39	0	0.280703760981874	0.449856654901446	0.0745083042685106	0.113480025731493	0.0814512541166758	9999	0.429820594452719	1.03023844683011
mix_40	0	0.343075185738672	0.37173535328865	0.016323879431177	0.159141627829424	0.109723953712077	9999	0.444535533793009	1.0012702850306
mix_41	0	0.302819207619079	0.221813216057137	0.151834573947061	0.20901181690143	0.114521185475293	9999	0.441234795769531	1.00619204062339
mix_42	0	0.47250191496873	0.394133140899801	0.0191350288169595	0.0165685475329631	0.0976613677815465	9999	0.445884616019668	1.00316879791307
mix_43	0	0.352999949531441	0.229204076705188	0.129766670394967	0.172971886319116	0.115057417049288	9999	0.447452442987696	0.997968364951078
mix_44	0	0.272710958106851	0.474513057908049	0.140750262691859	0.0211882156315086	0.0908375056617323	9999	0.422554401248126	1.04812598674697
mix_45	0	0.229187264629914	0.444021612370249	0.0541287508843773	0.181496240154534	0.0911661319609258	9999	0.426938068945097	1.0299480026418
mix_46	0	0.328851973860087	0.282539477855882	0.0873671755064617	0.169134942040008	0.132106430737561	9999	0.446897547183864	0.998406024519855
mix_47	0	0.0991027674810316	0.0491147133756467	0.374222465209448	0.437743938358104	0.0398161155757703	9999	0.426878276501557	1.04509489199276
mix_48	0	0.448559490565332	0.305533293995494	0.0870658464750704	0.03966940696055	0.119171962003554	9999	0.4481273006138	0.999220520688687
mix_49	0	0.355309464233704	0.431560841566635	0.00200249877965759	0.0544184517511973	0.156708743668806	9999	0.441392238569239	1.00815286098445
mix_50	0	0.287491776281881	0.464103123355027	0.0212891342044667	0.132422934726838	0.0946930314317881	9999	0.431281392682888	1.02360560326292
mix_51	0	0.270326030068542	0.17981492511697	0.154808053826043	0.295486629074087	0.099564361914359	9999	0.446206953775228	0.999961418534316
mix_52	0	0.306036988979543	0.235965114219771	0.156446698216956	0.193753892657826	0.107797305925904	9999	0.440981664605095	1.00829639548
mix_53	0	0.366914070619638	0.249421297264332	0.187553053826499	0.0921083636735111	0.10400321461602	9999	0.442772420774058	1.01094786250065
mix_54	0	0.340635742451691	0.350087415108585	0.0666646149925577	0.149459036804495	0.0931531906426718	9999	0.441344717292892	1.00803954341558
mix_55	0	0.371977756113774	0.217096302979414	0.15888841984759	0.155140355120198	0.0968971659390234	9999	0.442549566802258	1.00481514505734
mix_56	0	0.356259253765695	0.416778992761912	0.0286036967323543	0.0840541075502626	0.114303949189775	9999	0.440115784636755	1.01106588771198
mix_57	0	0.271522074329561	0.538891423121351	0.00554335264434715	0.0921230160124198	0.0919201338923212	9999	0.429197179448722	1.03190647162328
mix_58	0	0.232996050354058	0.395023326115862	0.0963550908223939	0.193777597229149	0.0818479354785372	9999	0.429006959589275	1.02857084282948
mix_59	0	0.283663964748944	0.23915152431538	0.142090411723782	0.223928092434545	0.111166006777349	9999	0.444466878101231	1.0041278669465
mix_60	0	0.365777795408696	0.29083078347157	0.128215110053371	0.1208577033236	0.0943186077427633	9999	0.442695223213974	1.00806275084484
mix_61	0	0.301116278280193	0.359274736975285	0.023571194737678	0.219411924215377	0.0966258657914673	9999	0.442498038108341	1.00336871601471
mix_62	0	0.217480145601843	0.277007744560712	0.135747176543548	0.270365255913751	0.0993996773801466	9999	0.435909047663784	1.01611904419204
mix_63	0	0.269300927311726	0.402188245238686	0.0534319918333287	0.185637798567252	0.0894410370490079	9999	0.433643028023225	1.01925717251278
mix_64	0	0.139188147820019	0.0873552403525432	0.318091507413047	0.40122413186217	0.0541409725522212	9999	0.43066737603342	1.03381529149764
mix_65	0	0.268767972306021	0.228067339675322	0.16918501148653	0.223000757653596	0.11097891887853	9999	0.439716946868665	1.01088523542752
mix_66	0	0.30542819172009	0.314763960138174	0.159826137777123	0.108149299615984	0.111832410748629	9999	0.43858900606818	1.01810760550986
mix_67	0	0.201963338699203	0.486866650313766	0.0788908276884889	0.132881936266554	0.0993972470319877	9999	0.425978552968204	1.03849065591605
mix_68	0	0.28030228969106	0.277347788374986	0.135838411553253	0.226388678599699	0.080122831781002	9999	0.437374780521348	1.01410162342954
mix_69	0	0.319540412041024	0.41879002727882	0.05360974781958	0.141910694159573	0.0661491187010038	9999	0.43434203906752	1.02051560602138
mix_70	0	0.274215246630059	0.188306262453874	0.149228587311714	0.301000427125735	0.0872494764786167	9999	0.441387913301907	1.00464935399538
mix_71	0	0.211608842748583	0.326281215262122	0.155994047012529	0.214443999711563	0.0916718952652036	9999	0.429015130490992	1.02945053128305
mix_72	0	0.207064439598102	0.272711075460981	0.13030221543023	0.289628971109312	0.100293298401375	9999	0.436119099247179	1.01519618912816
mix_73	0	0.242315708682753	0.229972265172939	0.0768992114296851	0.378137700061835	0.0726751146527879	9999	0.447816130453956	0.995877796048372
mix_74	0	0.364596857342573	0.472560366794578	0.0566897989838653	0.00846126362897053	0.0976917132500136	9999	0.431900071372298	1.02835429934815
mix_75	0	0.381030596828436	0.300688849941866	0.0988786584692334	0.123638269791083	0.0957636249693816	9999	0.444378563028817	1.00392745150469
mix_76	0	0.153159755430998	0.446381986725123	0.0321888301981714	0.27192855590544	0.0963408717402678	9999	0.42813891595293	1.02767592720114
mix_77	0	0.336335036101123	0.418551941110073	0.0391974846308263	0.111677442760265	0.0942380953977127	9999	0.44004205147754	1.01290727717977
mix_78	0	0.277656503508833	0.270549628090741	0.152247819747169	0.215872110158206	0.0836739384950519	9999	0.435347553641546	1.01717364350276
mix_79	0	0.23231054090359	0.201739118054799	0.119886257900426	0.342215844394014	0.103848238747171	9999	0.446493772105154	0.998495187112622
mix_80	0	0.413078059184196	0.257428027915231	0.118437497577271	0.091282123612771	0.11977429171053	9999	0.450930321512779	0.995563101023919
mix_81	0	0.28959949854327	0.197938349156739	0.296666324983553	0.102892065385987	0.11290376193045	9999	0.434108668345952	1.02875474117733
mix_82	0	0.133737674725817	0.0881497833586739	0.202701792327816	0.489249356669735	0.0861613929179589	9999	0.443263825430783	1.00770880339164
mix_83	0	0.336942416662388	0.218481805899085	0.0385986629562351	0.32252362006366	0.0834534944186316	9999	0.45188984353594	0.984819107360802
mix_84	0	0.208488547117073	0.364817333974742	0.0931349227470094	0.248895061252222	0.0846641349089532	9999	0.430666877872757	1.02422340474372
mix_85	0	0.199166908321429	0.263738150502816	0.172584492679124	0.259652399792209	0.104858048704422	9999	0.432750937058543	1.02246182843164
mix_86	0	0.30198430872412	0.365275522884749	0.0371451457314365	0.211286374871078	0.084308647788617	9999	0.440473000390005	1.00754162885316
mix_87	0	0.247761796082077	0.640345140561234	0	0.0102181382264156	0.101674925130273	9999	0.417419095921252	1.05393864863097
mix_88	0	0.320322458567257	0.449081067439298	0.0638805865061885	0.0606583727397171	0.106057514747539	9999	0.432300552913032	1.02596360315579
mix_89	0	0.271923656120792	0.117978751497253	0.300806187824799	0.211135422919934	0.0981559816372223	9999	0.437905416329386	1.01977584707069
mix_90	0	0.256911030126911	0.596468225261353	0.0102799955185102	0.0401343967096257	0.0962063523835997	9999	0.419974893723284	1.04756693877896
mix_91	0	0.293890168529974	0.425487598013613	0.0201037580550593	0.152647140772032	0.107871334629322	9999	0.437025577745717	1.01403174086519
mix_92	0	0.314776307256347	0.404733104059849	0.11196341381579	0.0838927053442795	0.0846344695237345	9999	0.431384674801498	1.02841754030718
mix_93	0	0.20845154495094	0.127672462511556	0.0921912686107729	0.512654853805825	0.0590298701209058	9999	0.455076092341099	0.986455007958512
mix_94	0	0.317754340107068	0.505688649414138	0.00385602620266414	0.0746455471591887	0.0980554371169412	9999	0.432103751692251	1.02523327936321
mix_95	0	0.351513994047731	0.38588129909033	0.0724354535113068	0.0954746722419722	0.0946945811086595	9999	0.435384896446971	1.01756480496011
mix_96	0	0.345176763669281	0.334315736929587	0.136367578232773	0.0789868294820985	0.10515309168626	9999	0.437664672886902	1.01781084910027
mix_97	0	0.376145014339448	0.471617386799608	0.00131117846834593	0.0327464929840165	0.118179927408582	9999	0.437518244812083	1.01624880037355
mix_98	0	0.395057699990184	0.348413854305051	0.0294609711247609	0.111011585157406	0.116055889422598	9999	0.446206941948458	0.998687440495349
mix_99	0	0.249706246933046	0.138611585632502	0.0438763633791126	0.467461672297026	0.100344131758313	9999	0.456962731868634	0.977370556384058
mix_100	0	0.323150604362822	0.335950325442681	0.000646115369040463	0.247112717934081	0.093140236891376	9999	0.44560887159811	0.995929356685752
