	B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
Mix_1	0	0.195969967664876	0.0913873097145869	0.313274639259423	0.138861806363022	0	0	0	0	0.175351983064493	0	0	0.085154293933599	0	0	0	0	0	0	0	0	0
Mix_2	0	0.370423542065528	0.0242359552568779	0.0504264083964938	0.222462776770719	0	0	0	0	0.177680943836609	0	0	0.00429810561345786	0	0	0	0	0.145994792008912	0	0.00447747605140219	0	0
Mix_3	0	0.149180758409411	0.0105866795146436	0.420397308531815	0.142457187633568	0	0	0	0	0.260603341531518	0	0	0.0167747243790439	0	0	0	0	0	0	0	0	0
Mix_4	0	0.228744911301717	0	0.278487868417803	0.193769916991914	0	0	0	0	0.275020801355563	0	0	0	0	0	0	0	0.0239765019330024	0	0	0	0
Mix_5	0	0.426667848880405	0	0.197635131664016	0.201905641406902	0	0	0	0	0.151766529713071	0	0	0	0	0	0	0	0.0220248483356058	0	0	0	0
Mix_6	0	0.264909409339765	0.107511208196899	0.253484659995517	0.1144235049648	0	0	0	0	0.146767099871609	0	0	0.104346396379801	0	0	0	0	0	0	0.00855772125160907	0	0
Mix_7	0	0.280593930028827	0	0.0343380509642638	0.223503335102987	0	0	0	0	0.319402395033344	0	0	0	0	0	0	0	0.142162288870578	0	0	0	0
Mix_8	0	0.382923541873743	0.0611994088146892	0	0.0645402788439235	0	0	0.0909320667852419	0	0.0577420520433687	0	0	0.0227328664563111	0	0	0	0	0.30693371444471	0	0.0129960707380136	0	0
Mix_9	0	0.330511617266152	0.0105848805793953	0.144816357646872	0.204007282080304	0	0	0	0	0.221085942661466	0	0	0.0110286148680583	0	0	0	0	0.0778297393650905	0	0.000135565532662593	0	0
Mix_10	0	0.37510802742738	0.0457359855030737	0.120435964331597	0.168332873380725	0	0	0	0	0.204850196507026	0	0	0.0480497083628471	0	0	0	0	0.0284227388208622	0	0.00906450566648947	0	0
Mix_11	0	0.326517741002168	0	0.0151789870647286	0.243833868095667	0	0	0	0	0.22014430327026	0	0	0	0	0	0	0	0.194325100567177	0	0	0	0
Mix_12	0	0.125725021590659	0.0708131690102471	0.351225921438755	0.14018775233489	0	0	0	0	0.246094444410936	0	0	0.0659536912145132	0	0	0	0	0	0	0	0	0
Mix_13	0	0.421070236480072	0.0023595633121095	0.018843660755005	0.213752137388889	0	0	0	0	0.221808218143836	0	0	0	0	0	0	0	0.117146378194919	0	0.00501980572516958	0	0
Mix_14	0	0.170092959088389	0	0.311420740371835	0.185347172297128	0	0	0	0	0.330461923115314	0	0	0	0	0	0	0	0.00267720512733413	0	0	0	0
Mix_15	0	0.274382302142527	0.0138784020186191	0	0.194328452497072	0	0	0	0	0.273796788675667	0	0	0	0	0	0	0	0.243614054666114	0	0	0	0
Mix_16	0	0.354377857708532	0.0373878713159659	0	0.140813136702389	0	0	0	0	0.214691618761116	0	0	0.0138903273762893	0	0	0	0	0.23451992428712	0	0.00431926384858735	0	0
Mix_17	0	0.286320320328429	0.008847442361303	0	0.201391538717846	0	0	0	0	0.306073252236085	0	0	0	0	0	0	0	0.197367446356337	0	0	0	0
Mix_18	0	0.290243108212727	0.0229303916086009	0	0.114126820746026	0.00277703719405552	0	0.126444828358504	0	0.0957575681023805	0	0	0	0	0	0	0	0.347720245777707	0	0	0	0
