B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
mix_1	0.00186066025568928	0.00304329186262304	0.00485745501691727	0.00032853975697826	0	0.00586803894352035
mix_2	0.00642344084891965	0.00554854382036225	0.00763032432425629	0.00986068229335468	0	0.00365385360748368
mix_3	0.0065171163847189	0.00342778325164134	0.004466277597732	0.0170895507883791	0.0191118963603173	0.0141580168710863
mix_4	0.00388239816997991	0.00807956456505464	0.00746843642953682	0	0	0
mix_5	0.00260713625983568	0.00408339703782987	0.00502234706834499	0.0020831337341889	0.00521272227487601	0.00239592729425205
mix_6	0.0029418936231482	0.00643800179750226	0.00668878471530516	0	0	0
mix_7	0.00392921875137537	0.00377557796858842	0.00508655199856119	0.00784165118686647	0.0120145777876243	0.00549157350638614
mix_8	0.00229951353852544	0.00211605676722175	0.00414829662113277	0.0106052505979945	0.00880192933976591	0.004326736385551
mix_9	0.00346936361563212	0.00860109591158025	0.00833345783119275	0	0	0
mix_10	0.00905601109509594	0.0089492900643539	0.00752333704560926	0.00269191735434873	0	0.010168894204267
mix_11	0.00485181037583476	0.00520806934108643	0.00663774267741552	0	0	0.00571577311418187
mix_12	0.00278277013169374	0.00599975431154752	0.00578419201253452	0.00123960021875557	0.00341036773829467	0.00169979578688432
mix_13	0.0054544159506541	0.00980419759168505	0.00730120066886336	0	0	0
mix_14	0.00597617700955862	0.00891959754208884	0.00759449143087531	0	0	0.0033585598277408
mix_15	0.00258936440665269	0.00406658596731976	0.00508062760163755	0.00609315565736427	0.00494037313022059	0.00152939291418407
mix_16	0.00461221279744464	0.00140115916345797	0.00304669547829151	0.0196277069528389	0.024547099606533	0.00723672956060682
mix_17	0.00450143352950215	0.00234847213359121	0.00314359638672202	0.0183984020617331	0.0226949699472342	0.00577582953713625
mix_18	0.0102435805424695	0.0107088435486742	0.00811947430714493	0.0057367851224751	0	0.00924869786917191
mix_19	0.00406045593809063	0.00177405755634697	0.00282382620698103	0.0173123728873946	0.0179227862615495	0.0125408138744208
mix_20	0.00582217779448933	0.00814929945211206	0.00820415157207661	0.00267726196752435	0	0
mix_21	0.00555879843848832	0.00665388678813833	0.00563000617852509	0.0122875690833974	0.0135005977785805	0.00369209830544601
mix_22	0.00238221040756845	0.00429727161045403	0.00422061606730977	0	0	0.00675688996911693
mix_23	0.00595204781985841	0.00837559708894091	0.00797379251594644	0	0	0.00185203281678013
mix_24	0.0041095123760449	0.00617822630134781	0.00651515638721947	0.00546666650769677	0.00758124725691484	0.000362874685081781
mix_25	0.00545470438399	0.0101900351670424	0.00923055160185507	0	0	0
mix_26	0.00680978766151205	0.00645489174213213	0.00521602030571592	0.0141266887200978	0.0143435147871997	0.0104110314946421
mix_27	0.00359449705977299	0.00569112624972616	0.00654475185305404	0	0	0.00157673360146013
mix_28	0.00351330603560002	0.00621616882426326	0.00624015219439784	0.00036631409992782	0	0
mix_29	0.00266643331173329	0.0035423424137938	0.00491342377512895	0	0	0.00489916122549833
mix_30	0.00423111653144778	0.00845870214076151	0.00766523508736578	0	0	0
mix_31	0.00500798453105566	0.00709779994462061	0.00635231194769017	0.000792073981005302	0	0.00521534830097576
mix_32	0.00597672839745327	0.00929569529352897	0.00736270634018695	0	0	0.00488184605404455
mix_33	0.00733463145033872	0.00881037670609274	0.00690457981872812	0.0056195368714354	0	0.00867428077890792
mix_34	0.00773871582116138	0.00457772856373612	0.00416534255636243	0.0139822715334586	0.00739121554497265	0.0156153849876863
mix_35	0.00271649653773495	0.00575131516023296	0.00576084982928277	0	0	0.002071959215795
mix_36	0.00420207120293321	0.00550188643789408	0.00552406552889157	0.000339214809232607	0	0.00689637543341628
