CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
mix_1,0.418574844480074,0,0,0,0,0.201472701300189,0.379952454219737,0,0
mix_2,0.408683299794324,0,0,0,0,0.232371017048668,0.358945683157007,0,0
mix_3,0.436163391017959,0,0,0,0,0.235622388086123,0.328214220895917,0,0
mix_4,0.394468870990513,0,0,0,0,0.247609455400873,0.357921673608613,0,0
mix_5,0.409722040313143,0,0,0,0,0.239703996959041,0.350573962727815,0,0
mix_6,0.393129782006884,0,0,0,0,0.243650222910051,0.363219995083063,0,0
mix_7,0.415938814747089,0,0,0,0,0.242006125405719,0.34205505984719,0,0
mix_8,0.416099930458838,0,0,0,0,0.230233195613179,0.353666873927983,0,0
mix_9,0.390214796945627,0,0,0,0,0.237965734704377,0.371819468349995,0,0
mix_10,0.424185411393802,0,0,0,0,0.242396865108396,0.333417723497801,0,0
mix_11,0.413715653803328,0,0,0,0,0.203287573866771,0.382996772329899,0,0
mix_12,0.403030840437894,0,0,0,0,0.246313827972321,0.350655331589783,0,0
mix_13,0.396476212560392,0,0,0,0,0.253545066572683,0.349978720866926,0,0
mix_14,0.407696204721802,0,0,0,0,0.229571884673276,0.362731910604926,0,0
mix_15,0.406562618832893,0,0,0,0,0.238874714911546,0.354562666255559,0,0
mix_16,0.426820791345252,0,0,0,0,0.248116505239755,0.325062703414995,0,0
mix_17,0.419920306803426,0,0,0,0,0.257190354737012,0.322889338459562,0,0
mix_18,0.418390538306942,0,0,0,0,0.25191614557265,0.329693316120409,0,0
mix_19,0.434232351014716,0,0,0,0,0.231417172289036,0.334350476696248,0,0
mix_20,0.39655176870736,0,0,0,0,0.245081118985593,0.358367112307047,0,0
mix_21,0.409832827409852,0,0,0,0,0.265877404043193,0.324289768546954,0,0
mix_22,0.419720595758814,0,0,0,0,0.211938994792885,0.368340409448301,0,0
mix_23,0.403447254797632,0,0,0,0,0.228728688858208,0.367824056344161,0,0
mix_24,0.400286793360958,0,0,0,0,0.254624978141347,0.345088228497694,0,0
