Bcells,CD4_Tcells,CD8_Tcells,Endothelial,CAFs,Macrophages
Mix_1,0.304085723227648,0.430757341003923,0,0.0171744409236528,0.160078249306339,0.0879042455384377
Mix_2,0.380903434990451,0.416962843818123,0,0.0281582437536976,0.151172450208164,0.0228030272295648
Mix_3,0.320783497733985,0.497378155514121,0,0.00532555202999668,0.176512794721898,0
Mix_4,0.326271156063876,0.498501661598542,0,0.0121745202007195,0.163052662136863,0
Mix_5,0.430967593588414,0.401903691646436,0,0.0296605736335866,0.137468141131564,0
Mix_6,0.361973981005823,0.358400934103672,0,0.0164689759497848,0.166653393763251,0.0965027151774691
Mix_7,0.349028680180181,0.471296820251704,0,0.0075693684166534,0.172105131151462,0
Mix_8,0.406638848169569,0.367824106546686,0,0.0204292642365408,0.183230140809552,0.0218776402376524
Mix_9,0.379246240962015,0.432731001977708,0,0.0210186520818764,0.160331039998034,0.00667306498036588
Mix_10,0.420081283819791,0.36150020250185,0,0.0191326230013488,0.168303294171055,0.0309825965059556
Mix_11,0.3557790663462,0.462514126442682,0,0.0241818610666709,0.157524946144447,0
Mix_12,0.287499930964535,0.478202059037775,0,0.00710086039188776,0.175021563955192,0.0521755856506107
Mix_13,0.427431940354331,0.388605069273871,0,0.0214818371574095,0.162481153214389,0
Mix_14,0.299380307329398,0.53234318334051,0,0.00282721970898106,0.165449289621111,0
Mix_15,0.340581408263659,0.468080392933827,0,0.0125763331965718,0.178761865605943,0
Mix_16,0.400232550185244,0.400201042795465,0,0.0155768652828827,0.183989541736408,0
Mix_17,0.352664531861634,0.458806628892407,0,0.00849114742684068,0.180037691819119,0
Mix_18,0.342949167437938,0.45523742374619,0,0.0188869121946146,0.182926496621259,0
Mix_19,0.326055550803858,0.438579985584163,0,0.00739112677525031,0.177006406841841,0.0509669299948875
Mix_20,0.405047802927671,0.37546806408319,0,0.0186832196340365,0.173701032180824,0.0270998811742787
Mix_21,0.400844271576871,0.354473580679006,0,0.0165179749724272,0.181267736292649,0.0468964364790476
Mix_22,0.326631859587565,0.415038774420923,0,0.00775945571413378,0.181827938364969,0.06874197191241
Mix_23,0.431241230114977,0.372315895510628,0,0.0307772008831556,0.156203231232703,0.00946244225853607
Mix_24,0.312404114542417,0.475433433589749,0,0,0.212162451867835,0
Mix_25,0.411119132047744,0.410398046755079,0,0.0168292891530395,0.161653532044138,0
Mix_26,0.37841483221201,0.432234085495961,0,0.00929482376994345,0.180056258522085,0
Mix_27,0.444139608437138,0.33365901529294,0,0.0100571158597153,0.201795101417173,0.0103491589930352
Mix_28,0.364355702335898,0.400554149305342,0,0.0175120827860761,0.171841494407563,0.0457365711651209
Mix_29,0.402514219025313,0.407027984585043,0,0.013405745561622,0.177052050828023,0
Mix_30,0.341679366799668,0.490510424185397,0,0.00727531268166914,0.160534896333266,0
Mix_31,0.397983262700332,0.408200857227273,0,0.0182079558850292,0.175606813242949,1.11094441757054e-06
Mix_32,0.35840303137381,0.429489976064503,0,0.0159180126661708,0.19269338457581,0.00349559531970747
Mix_33,0.336899406744446,0.456404345819243,0,0.00801247526726534,0.19282895189755,0.005854820271496
Mix_34,0.378548956709909,0.359111827824057,0,0.0179413777343142,0.167163828822087,0.0772340089096326
Mix_35,0.347951060386547,0.474891194486472,0,0.0217708729275506,0.15538687219943,0
Mix_36,0.384743353372066,0.428471519926286,0,0.0165088063518718,0.170276320349777,0
Mix_37,0.321717417495255,0.492443452556264,0,0.00866291997368906,0.170614933577625,0.00656127639716753
Mix_38,0.29462698260363,0.478719302329865,0,0.0104913663490832,0.175871450777122,0.0402908979402997
Mix_39,0.430369201733086,0.300859808362692,0,0.024596704289995,0.176630280478129,0.067544005136098
Mix_40,0.364882963534927,0.461027269345482,0,0.0137884431718611,0.16030132394773,0
Mix_41,0.327276352075096,0.479612738586627,0,0.0204135381326107,0.148334532627229,0.0243628385784369
Mix_42,0.391777862311123,0.412945190945969,0,0.00884609153781496,0.186430855205093,0
Mix_43,0.400357778871047,0.383705386298511,0,0.0183029466750472,0.164956442496681,0.0326774456587139
Mix_44,0.289989406497889,0.482130315633862,0,0.0160306114347178,0.157231309573611,0.0546183568599216
Mix_45,0.368743340785007,0.430074452189308,0,0.00401655867916834,0.197096182480905,6.94658656120173e-05
Mix_46,0.424930373041692,0.369157304887025,0,0.00836491103787573,0.197547411033408,0
Mix_47,0.367946434606597,0.390406192956817,0,0.0174239934364955,0.169652489408053,0.054570889592037
Mix_48,0.381843740704384,0.431678928642368,0,0.0202150805296659,0.166262250123583,0
