naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_14	0.005	0	0	0	0.113	0	0	0.4898	0.1783	0	0.0079	0	0.0027	0	0.0532	0.0589	0	0.0401	0.051	0
mix_15	0.0025	0	0	0	0.1565	0	0	0.282	0.209	0.0267	0.0379	0	0.0945	0	0.0723	0	0	0.0288	0.0898	0
mix_16	0.004	0	0.0064	0	0.1824	0	0	0.1755	0.0585	0.072	0.0695	0	0.138	0	0.0726	0	0	0.0513	0.146	0.0237
mix_17	0.0097	0	0	0	0.1735	0	0	0.2498	0.0199	0.0603	0.0673	0	0.1597	0	0.076	0	0	0.0426	0.123	0.0183
mix_18	0.0095	0	0	0	0.1084	0	0	0.504	0.0386	0.0377	0.0209	0	0.0795	0	0.066	0	0	0.0707	0.0647	0
mix_19	0.016	0	0.0051	0	0.1544	0	0	0.1709	0.1194	0.0817	0.0683	0	0.1522	0	0.0702	0	0	0.0842	0.0686	0.0091
mix_20	0.0142	0	0	0	0.1279	0	0	0.4095	0.2188	0.0022	0.0069	0	0.0336	0	0.0643	0	0	0.0181	0.1044	0
mix_21	0.003	0	0	0	0.1466	0	0	0.4071	0.0452	0.0343	0.0551	0	0.1128	0	0.0721	0	0	0.0354	0.0884	1e-04
mix_22	0	0	0	0	0.1294	0	0	0.3393	0.2699	0.0097	0.03	0	0.0622	0	0.043	0.0435	0	0.0537	0.0193	0
mix_23	0.0185	0	0	0	0.1203	0	0	0.4029	0.24	0.0156	0	0	0.0237	0	0.0664	0.0048	0	0.0411	0.0668	0
mix_24	0	0	0	0	0.1562	0	0	0.3866	0.1508	0.0043	0.0457	0	0.0877	0	0.0651	0.0034	0	0.0124	0.0879	0
mix_25	0	0	0	0	0.109	0	0	0.4646	0.2484	0	0	0	0	0	0.0572	0.0514	0	0	0.0694	0
mix_26	0.0054	0	0	0	0.143	0	0	0.3751	0.0291	0.0664	0.0516	0	0.1214	0	0.0651	0	0	0.069	0.0738	0
mix_27	0	0	0	0	0.135	0	0	0.3198	0.3122	0.0235	0.0025	0	0.0242	0	0.0666	0.0093	0	0.04	0.0669	0
mix_28	0.0032	0	0	0	0.1492	0	0	0.3975	0.1844	0.004	0.0192	0	0.0562	0	0.0645	0.0162	0	0.0034	0.1022	0
mix_29	0.0069	0	0	0	0.1411	0	0	0.2209	0.3372	0.0416	0.0072	0	0.0753	0	0.0675	0	0	0.0586	0.0436	0
mix_30	0	0	0	0	0.1215	0	0	0.4652	0.206	0	0.0057	0	0.0287	0	0.0569	0.0555	0	0.0025	0.0581	0
mix_31	0.009	0	0	0	0.125	0	0	0.4077	0.1881	0.0222	0.0184	0	0.0775	0	0.059	0	0	0.0443	0.049	0
mix_32	0	0	0	0	0.1056	0	0	0.5363	0.1591	0.0054	0	0	0.0068	0	0.0537	0.0799	0	0.0329	0.0203	0
mix_33	0.0151	0	0	0	0.1259	0	0	0.4561	0.1044	0.0451	0.0344	0	0.0636	0	0.0465	0	0	0.0534	0.0556	0
mix_34	0.011	0	0	0	0.1356	0	0	0.2875	0.0386	0.0788	0.0479	0	0.161	0	0.0879	0	0	0.0932	0.0584	0
mix_35	0.0015	0	0	0	0.1354	0	0	0.3846	0.2106	0	0.0217	0	0.094	0	0.0609	0.0253	0	0.0265	0.0396	0
mix_36	0	0	0	0	0.1505	0	0	0.3411	0.1739	0.0257	0.0357	0	0.0913	0	0.0677	0.0087	0	0.045	0.0604	0
mix_37	0.0028	0	0	0	0.1585	0	0	0.2573	0.1045	0.0481	0.0585	0	0.1375	0	0.0734	0	0	0.0547	0.0959	0.0088
mix_38	5e-04	0	0	0	0.1672	0	0	0.2206	0.172	0.0577	0.0522	0	0.1101	0	0.0668	0	0	0.056	0.0936	0.0031
mix_39	0.0041	0	0	0	0.1468	0	0	0.375	0.2257	0	0.0156	0	0.0695	0	0.0709	0	0	0.0073	0.0851	0
mix_40	0	0	0	0	0.1387	0	0	0.406	0.1452	0.0136	0.0436	0	0.0799	0	0.0589	0.0363	0	0.045	0.0326	0
mix_41	0.0068	0	0	0	0.1404	0	0	0.3229	0.0605	0.0725	0.0458	0	0.1165	0	0.072	0	0	0.0865	0.0762	0
mix_42	0.0049	0	0	0	0.0987	0	0	0.6188	0.0612	0	0	0	0.0288	0.0099	0.0591	0.0598	0	0	0.0587	0
mix_43	0.0022	0	0	0	0.1369	0	0	0.3806	0.042	0.0537	0.0431	0	0.1037	0	0.0677	0	0	0.0792	0.0911	0
mix_44	0.0173	0	0	0	0.1341	0	0	0.3406	0.2451	0.0331	0	0	0.0354	0	0.0614	0	0	0.0431	0.0898	0
mix_45	0	0	0	0	0.149	0	0	0.2764	0.2182	0.0173	0.027	0	0.1285	0	0.0801	0	0	0.0362	0.0672	0
mix_46	0.004	0	0	0	0.134	0	0	0.3561	0.1262	0.0635	0.0568	0	0.0824	0	0.0603	0	0	0.0697	0.047	0
mix_47	0.0215	0	0.0069	0	0.1604	0	0	0.1083	0.0214	0.0986	0.0804	0	0.1632	0	0.0833	0	0	0.0749	0.1413	0.0398
mix_48	0	0	0	0	0.1255	0	0	0.5171	0.0539	0.0167	0.0173	0	0.0569	0	0.0612	0.0246	0	0.0578	0.069	0
mix_49	0	0	0	0	0.1173	0	0	0.2854	0.2504	0.0765	0.0248	0	0.0828	0	0.0643	0.0116	0	0.0869	0	0
mix_50	0.0034	0	0	0	0.1367	0	0	0.3735	0.2389	0.0034	0.0108	0	0.0901	0	0.0612	0.0184	0	0.0131	0.0506	0
mix_51	0.0066	0	0	0	0.1594	0	0	0.3119	0.0046	0.0656	0.0638	0	0.1412	0	0.0675	0	0	0.0749	0.1026	0.0017
mix_52	0.0058	0	0	0	0.15	0	0	0.3086	0.0808	0.0604	0.0511	0	0.1134	0	0.0656	0	0	0.0734	0.0909	0
mix_53	0.0127	0	0	0	0.1646	0	0	0.3188	0.0547	0.067	0.0277	0	0.0874	0	0.0698	0	0	0.0718	0.1254	0
mix_54	0	0	0	0	0.1408	0	0	0.4407	0.1281	0.0095	0.0283	0	0.0508	0	0.0566	0.0202	0	0.0405	0.0845	0
mix_55	0.0056	0	0	0	0.134	0	0	0.4606	0.0529	0.0379	0.0364	0	0.0893	0	0.0671	0	0	0.0483	0.068	0
mix_56	0.0058	0	0	0	0.1133	0	0	0.4929	0.176	0.0063	0.0192	0	0.0248	0	0.0432	0.052	0	0.0362	0.0304	0
mix_57	0	0	0	0	0.1324	0	0	0.3934	0.2726	0	0.006	0	0.0204	0	0.0591	0.0472	0	0.0106	0.0582	0
mix_58	0.001	0	0	0	0.1496	0	0	0.3529	0.1998	0.0204	0.0368	0	0.0808	0	0.0651	0	0	0.0211	0.0724	0
mix_59	0	0	0	0	0.1685	0	0	0.2611	0.0433	0.0676	0.0506	0	0.1514	0	0.0736	0	0	0.0837	0.1003	0
mix_60	0.0104	0	0	0	0.1245	0	0	0.4514	0.1014	0.0294	0.0323	0	0.0506	0	0.0695	0	0	0.0525	0.0779	0
mix_61	0	0	0	0	0.16	0	0	0.3555	0.1528	0.0156	0.0379	0	0.0781	0	0.0624	0.0165	0	0.0386	0.0826	0
mix_62	0	0	0	0	0.1569	0	0	0.2706	0.1138	0.0759	0.0558	0	0.1153	0	0.0586	0	0	0.0686	0.0813	0.0032
mix_63	0	0	0	0	0.1426	0	0	0.4014	0.1857	0.0106	0.0357	0	0.0698	0	0.0589	0.0124	0	0.0207	0.0622	0
mix_64	0.0166	0	0	0	0.173	0	0	0.116	0.0171	0.0823	0.0739	0	0.1696	0	0.0881	0	0	0.072	0.1603	0.031
mix_65	0.0176	0	0	0	0.1553	0	0	0.2513	0.082	0.0736	0.0608	0	0.1208	0	0.0712	0	0	0.089	0.0783	0
mix_66	0.0044	0	0	0	0.1502	0	0	0.2101	0.1483	0.0823	0.0216	0	0.1298	0	0.0807	0	0	0.081	0.0916	0
mix_67	0.0052	0	0	0	0.1568	0	0	0.232	0.2672	0.0511	0.026	0	0.0474	0	0.0611	0	0	0.0533	0.0998	0
mix_68	0.0086	0	0	0	0.1544	0	0	0.3173	0.1118	0.0391	0.046	0	0.1239	0	0.0697	0	0	0.0348	0.0945	0
mix_69	0.0057	0	0	0	0.1458	0	0	0.4396	0.1433	0	0.0154	0	0.052	0	0.0591	0.0228	0	0	0.1163	0
mix_70	0.0076	0	0	0	0.1504	0	0	0.3342	0.0354	0.0582	0.0607	0	0.1356	0	0.0746	0	0	0.0622	0.0762	0.005
mix_71	0.0027	0	0	0	0.1558	0	0	0.2606	0.1499	0.0579	0.0479	0	0.1112	0	0.0607	0	0	0.0565	0.0966	2e-04
mix_72	0	0	0.0058	0	0.163	0	0	0.2313	0.1119	0.0672	0.0587	0	0.1276	0	0.0621	0	0	0.0629	0.105	0.0043
mix_73	0	0.0123	0.0042	0	0.1674	0	0	0.3688	0.0181	0.016	0.0811	0	0.1192	0	0.0675	0	0	0.0292	0.1072	0.0091
mix_74	0.0048	0	0	0	0.0935	0	0	0.5166	0.2499	0	0	0	0	0	0.0542	0.0436	0	2e-04	0.0372	0
mix_75	0.0012	0	0	0	0.1349	0	0	0.4682	0.0772	0.0106	0.0269	0	0.0586	0	0.0601	0.0104	0	0.056	0.0958	0
mix_76	1e-04	0	0.0025	0	0.1705	0	0	0.2162	0.2043	0.0488	0.0509	0	0.1074	0	0.0669	0	0	0.0629	0.0695	0
mix_77	0	0	0	0	0.1338	0	0	0.4107	0.1746	0	0.0244	0	0.0512	0	0.0676	0.0279	0	0.0268	0.083	0
mix_78	0.0042	0	0	0	0.1428	0	0	0.358	0.1188	0.039	0.0447	0	0.0893	0	0.0641	0	0	0.0397	0.098	0.0013
mix_79	0	0	0.0054	0	0.1711	0	0	0.2436	0.0233	0.0741	0.0731	0	0.0986	0	0.0565	0	0	0.0854	0.1611	0.0076
mix_80	0.0051	0	0	0	0.1409	0	0	0.3905	0.0603	0.0568	0.0342	0	0.0487	0	0.0594	0	0	0.0827	0.1214	0
mix_81	0.0201	0	0	0	0.1459	0	0	0.1864	0.0702	0.136	0.0413	0	0.1076	0	0.0787	0	0	0.117	0.0967	0
mix_82	0.0131	0	0.0306	0	0.1715	0	0	0.0941	0.0277	0.0861	0.0884	0	0.224	0	0.0728	0	0	0.0753	0.0844	0.0321
mix_83	0	0.0032	0	0	0.1594	0	0	0.4622	0.0092	0.0056	0.0643	0	0.1423	0	0.0656	0	0	0.0199	0.0683	0
mix_84	0	0	0	0	0.1629	0	0	0.2685	0.164	0.0316	0.0487	0	0.1269	0	0.0738	0	0	0.0475	0.0761	0
mix_85	0.0106	0	0	0	0.1518	0	0	0.1837	0.1245	0.0827	0.0634	0	0.1532	0	0.0672	0	0	0.0917	0.0711	0
mix_86	0	0	0	0	0.1562	0	0	0.3864	0.1587	0.0078	0.0368	0	0.0613	0	0.0627	0.0184	0	0.0079	0.1038	0
mix_87	4e-04	0	0	0	0.0882	0	0	0.4831	0.3246	0	0	0	0	0	0.022	0.0817	0	0	0	0
mix_88	0.0042	0	0	0	0.1181	0	0	0.4245	0.216	0.0326	0.0104	0	0.033	0	0.0619	0.0141	0	0.043	0.0421	0
mix_89	0.0207	0	0	0	0.1611	0	0	0.1601	0.0465	0.1168	0.0606	0	0.0823	0	0.0585	0	0	0.1071	0.1766	0.0097
mix_90	0	0	0	0	0.1069	0	0	0.4226	0.3206	0	0	0	0.0202	0	0.0566	0.0684	0	0	0.0047	0
mix_91	0	0	0	0	0.1411	0	0	0.3803	0.2033	0.0151	0.0222	0	0.09	0	0.0632	0.0228	0	0.0298	0.0322	0
mix_92	0.0074	0	0	0	0.1278	0	0	0.4404	0.177	0.0053	0.0159	0	0.0607	0	0.0674	0	0	0.0239	0.0742	0
mix_93	0	0.0208	0.0278	0	0.1873	0	0	0.2304	0.0045	0.048	0.0828	0	0.146	0	0.0618	0	0	0.0234	0.1345	0.0328
mix_94	0	0	0	0	0.122	0	0	0.487	0.2139	0	0.0025	0	0.0207	0	0.0524	0.0745	0	2e-04	0.0269	0
mix_95	0.0073	0	0	0	0.1155	0	0	0.5188	0.146	0	0.0212	0	0.0474	0	0.0566	0.0292	0	0.018	0.0398	0
mix_96	0.0128	0	0	0	0.1297	0	0	0.3362	0.1704	0.0452	0.028	0	0.0772	0	0.064	0	0	0.0649	0.0716	0
mix_97	0	0	0	0	0.1105	0	0	0.4748	0.1544	1e-04	0	0	0.0779	0.021	0.0542	0.0821	0	0.0247	2e-04	0
mix_98	0	0	0	0	0.1229	0	0	0.5177	0.0846	0.0089	0.0334	0	0.0714	0	0.0517	0.0494	0	0.0414	0.0186	0
mix_99	0	0.0068	0.0052	0	0.1838	0	0	0.1599	0	0.0553	0.075	0	0.1888	0	0.0793	0	0	0.0865	0.1396	0.0198
mix_100	0	0	0	0	0.1436	0	0	0.4297	0.1306	5e-04	0.044	0	0.0956	0	0.0641	0.0307	0	0.0182	0.0429	0
