	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
Mix_1	0.362534975859428	0.17108646908154	0.236434995443963	0.053889651655393	0	0	0.176053907959676	0	0
Mix_2	0.208866194486918	0.265880301697408	0.323547810818024	0.0744773255069115	0	0	0.127228367490739	0	0
Mix_3	0.162888364493306	0.143544365049163	0.104796387399776	0.11411227023183	0	0	0.277746394791196	0	0.196912218034728
Mix_4	0.121819531792903	0.165760115271665	0.225419047195492	0.140460836809318	0	0	0.240327412727727	0	0.106213056202894
Mix_5	0.0897559962581436	0.410109776548723	0.0991987923351736	0.195228711236334	0	0	0.205706723621626	0	0
Mix_6	0.38204822753567	0.280496031072529	0.106692023740598	0.0832739284262212	0	0	0.14389611840035	0	0.00359367082463048
Mix_7	0.0761825184297307	0.213804822410312	0.234959788766234	0.164074229003819	0	0	0.16812205937388	0	0.142856582016024
Mix_8	0.243780272332652	0.285759852235771	0.34059623983976	0.115571858636399	0	0	0.0142917769554184	0	0
Mix_9	0.168640241045243	0.267167957496843	0.219299565176024	0.150721957587447	0	0	0.168595137451391	0	0.0255751412430511
Mix_10	0.238460592386517	0.35621441465573	0.0726510049295622	0.128679913613392	0	0	0.137990188164091	0	0.0660038862507073
Mix_11	0.143969265883708	0.202333276512155	0.402817641852856	0.112472856950652	0	0.00839484907133626	0.130012109729293	0	0
Mix_12	0.301180281384576	0.110666251591762	0.22828516147066	0.0791793173301792	0	0	0.210048297027487	0	0.070640691195336
Mix_13	0.126770491740602	0.36996790313097	0.139628778868758	0.174347928755648	0	0	0.132517706439603	0	0.0567671910644184
Mix_14	0.0466850640045193	0.118906075090986	0.170356341512302	0.145016711483179	0	0.0154623026264064	0.28332118419245	0	0.220252321090158
Mix_15	0.144513267618732	0.16871697909496	0.381230845050863	0.146918489579338	0	0	0.110507562882978	0	0.0481128557731296
Mix_16	0.184535824427636	0.274626946001721	0.257843001422383	0.149142040197988	0	0	0.075534524386582	0	0.0583176635636909
Mix_17	0.12227158040422	0.198179806512136	0.28703569421138	0.146305853268071	0	0	0.12697188896256	0	0.119235176641633
Mix_18	0.171164820627387	0.151787925970748	0.51630932085827	0.114692515997812	0	0.00596424459031329	0.0400811719554701	0	0
Mix_19	0.29992063629251	0.183975153841573	0.0961253980749877	0.0765776064539792	0	0	0.215834190136735	0	0.127567015200216
Mix_20	0.239371582764765	0.310347869666525	0.203856705017296	0.138276029798868	0	0	0.0928101804990443	0	0.0153376322535016
