Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE
S10044	0	0.163974130901472	0	0.10863162627406	0.0419966326705115	0.00954969556657504	0	0	0.0125182777123824	0	0	0	0.00177859432114337	0	0	0	0.00324400241366562	0.0345801562401944	0.244499405369328	0	0	0	0.0272888571194598	0.0108396772684137	0.0142239186939261	0.0102614041653415	0.0443749461897986	0.0113602699634865	0	0	0.00436147148057972	0.116334736353669	0.0106631668002612	0.129519030495731	9999	0.267251900051415	0.966417692115794
S10049	0	0.193887671461062	0	0.0762929771357484	0.0419537634768754	0.0167463708634944	0	0	0.0119646674386519	0	0	0	0.00208645490343844	0	0.00690212692552584	0	0.00437874074231564	0.0474158900059301	0.224239040607034	0	0	0	0.0218167544151272	8.1976147186755e-05	0.0212812666481228	0.0117197922018984	0.043328970818406	0.0180112705675065	0	0	0.00203370141855329	0.123452233808299	0.00585828721265784	0.126548043202166	9999	0.257992443199487	0.967923018926013
S10057	0	0.0468530400491472	0.0503027846301838	0.116540053049887	0.145330161049013	0.00114504507519211	0	0.000527872247882513	0.00375377317271218	0.00426144334924049	0.010968045043183	0	0.00256030433137703	0	0	0.00416474913971782	0	0.0295681021058774	0.228599382400117	0	0	0	0.0317384361179813	0	0.0207122311311521	0	0.0192014526144715	0.0190356789980523	0	0	0.0173462025627195	0	0.0567733249237627	0.19061791800833	9999	0.300728829711877	0.96219346101169
S10062	0	0.140122082620483	0	0.170370571829805	0.062932192853148	0.0158918329641989	0	0	0.00829080773915808	0	0	0	0.00155485679917574	0	0	0	0.00391888795583172	0.0390922548737655	0.235123902452293	0	0	0	0.0362789268461126	0	0.0171146077700329	0	0.0437691062351161	0.0166113103755445	0	0	0.00637255719584348	0.0429430394159626	0.0477884615305723	0.111824600542956	9999	0.297184439681271	0.960526069413499
S10066	0	0.0724027583147441	0	0.156183793163112	0.0675052363263394	0.00835022775567741	0.000396634129486101	0	0.00598406436633954	0.00957473896912807	0	0	0.00228669854247138	0	0	0.000738608473941514	0.000688024784302358	0.0338761034096107	0.356127905548611	0	0	0	0.0374912377088063	0	0.0170117334623963	0.0277405163383721	0.0219532241987033	0.00486278951517293	0	0	0.00818379117507395	0.00795699776590581	0.0734035235670495	0.0872813924847564	9999	0.328710008068188	0.954591575586799
S10067	0	0.163285980681322	0	0.0931560304611018	0.0527507688451849	0.0194890721123508	0	0	0.0135851695248836	0	0	0	0.00196697498354462	0	0	0	0.00344123099619514	0.031167117322406	0.196368306204984	0	0	0	0.0239818182014222	0	0.0182381445299625	0.00157705773840189	0.04666383163389	0.00833215969870595	0.00309494918587415	0	0.0104415667418969	0.135385560159118	0	0.177074260978755	9999	0.264140776573879	0.966806711637128
S1007	0	0.112587285278823	0.0283511812079492	0.104358859902413	0.0921258258819452	0.00950657841861062	0	0	0.00801704660229998	0.00234302818315476	0.000447423005212417	0	0.00333099854122756	0	0	2.18124555109446e-05	0	0.0403584584680421	0.282494383832816	0	0	0	0.0295988013223369	0	0.0229237562273113	0.010641258388378	0.0170715173906523	0.02365681022976	0	0	0.00409814404842218	0.011662322515125	0.0823482267401815	0.114056281359828	9999	0.290966942558997	0.96446792711163
S10073	0	0.11849768826364	0	0.085612572029395	0.0870732047270857	0.0109125877552311	0	0	0.0111437733920183	0	0	0	0.00170409851459001	0	0	0	0	0.0318682350139343	0.231323848085557	0	0	0	0.0330445415771782	0	0.0194516654980549	0.00905508037097165	0.0435306502621725	0.0095903944347174	0	0	0.00044372048926452	0.0837080118847139	0	0.223039927701475	9999	0.294421698316413	0.96212524253987
S10077	0	0.122950981330634	0.024613564772976	0.104548751274619	0.10861875240433	0.00936576857176238	0	0	0.00845056119715346	0.00415120768866646	0.00520618551471153	0	0.00254412696862766	0	0	0.00764461850019907	0	0.0326126877882981	0.249245145363955	0	0	0	0.0385564383236622	0	0.0108023623600834	8.59679160101575e-05	0.024872959909278	0.00152952223025333	0	0	0.0280487851151668	0	0.0375997199988961	0.178551892770716	9999	0.288918191107898	0.963500865379482
S10080	0	0.0718073381455721	0.043745006344162	0.112682258166114	0.131740029462351	0.00393320133030548	0.00315767908454156	0	0.00360607479702306	0.00236359209579848	0.0060815110999874	0	0.00156829758942355	0	0	0	0	0.0358001765571142	0.257468527104677	0	0	0	0.0375070210932211	0	0.0150999997634861	0.0086463757048108	0.0188025900698591	0.0143055546648107	0	0	0.00967246371563949	0	0.0533386647043827	0.168673638506719	9999	0.32329291341439	0.95921633889793
S10082	0	0.149212022155285	0	0.119370825111477	0.0275167203269769	0.0126431991616281	0	0	0.0127652051492509	0	0	0	0.00201786743037701	0	0	0	0.00321595568459867	0.0325039943769587	0.232010713617532	0	0	0	0.0330506925659613	0.000627992890724034	0.0144962668206374	0	0.0587962037932657	0.0100812392590617	0	0	0.0134271139288453	0.0809105945908488	0.074339886743705	0.123013506392867	9999	0.278609955011633	0.96310451092943
S10087	0	0.22165918298882	0	0.126085410416624	0.0452374189844015	0.0163030275871558	0	0	0.00699455867082594	0.00200144406527959	0	0	0.00145332479671762	0	0	0	0.00518043550514861	0.0314240843447128	0.21012518654805	0	0	0	0.0258852996753652	0	0.0161323387330937	0	0.0467742342083301	0.0114338840171293	0.0011695433176825	0	0.0168317263202634	0.0352730515455728	0	0.180035848274828	9999	0.275951945968368	0.964853407435176
S10089	0	0.150178519344665	0	0.124229766381819	0.0873074159823585	0.0131425436023897	0	0	0.00386149263061613	0.00472091273163181	0.00192088863774346	0	0.00153049874313852	0	0	0.000995517537504553	0	0.0234899637368418	0.303733784596904	0	0	0	0.0303132523990771	0	0.0256069344831042	0.00876630275900992	0.0245360372314572	0.00944435051217302	0	0	0.0149989100093181	0.0430296341976962	0.0158339816213272	0.112359292861225	9999	0.321646538818917	0.956301757511411
S1009	0	0.0984497636743303	0.0536218800566362	0.109194417771499	0.0729744676366855	0.0138058180150211	0	0	0.00745731162669482	0.00263646515487569	0	0	0.00137217581977647	0	0	0.000829439758413172	0.00183279020282895	0.039737030930316	0.179218590855188	0	0	0	0.0453432126138302	0	0.0144080838988527	0	0.0451571410939078	0.0197502317338184	0	0	0.0131287563238257	0.0377751462575247	0.0697075134913701	0.173599763084606	9999	0.284962305333974	0.962275783969254
S10090	0	0.140575390320283	0	0.113484496494207	0.115080013162775	0.0202850726473108	0	0	0.00414642087225336	0.00652620547297693	0	0	0.00221236908736823	0	0	0	0.00154232720346903	0.0274071125246388	0.291153035125361	0	0	0	0.0302289233942379	0	0.0206710965016076	0.00039297250347971	0.0278854675920362	0.020863205442964	0.0011507724774433	0	0.0178701742130384	0.010804682446872	0.0209963283035363	0.126723934214141	9999	0.282865739956775	0.963412167657197
S10093	0	0	0.0663550207713458	0.099317259711499	0.0866713304117131	0	0.00953612825435432	0.00194683344254324	0.0024314087912321	0	0.0237762359054775	0	0.00171301238581878	0.0192449715592357	0	0.000886760402120669	0	0.045249649286067	0.274190077744796	0	0	0.00280248149869023	0.0390163529536968	0.00685903948247637	0.0131236650956889	0.0225179411135136	0	0.0423051877830558	0	0	0	0	0.112118185397174	0.129938458009501	9999	0.250137915212096	0.969585898474037
S10094	0	0.125871843716494	0	0.139781331025772	0.101364704697957	0.0118343258669796	0	0	0.0100036449398762	0.000948082792291227	0	0	0.0016362454076418	0	0	0	0.00377904945798869	0.0363207156876204	0.25277770083316	0	0	0	0.034536918073134	0	0.0131902492481419	0.0138845505741325	0.0417166415320113	0.0198366308842527	0	0	0.00988440234696885	0.049893028703244	0.0149799719684578	0.117759962243877	9999	0.264400215036829	0.966694281448032
S1010	0	0.0699875138997764	0.0435949460262	0.149301419412536	0.0921096026205748	0.00683571568916618	0	0	0.00559825958515198	0.00219000393912349	0	0	0.00160866208959161	0	0	0	0.000367630420954836	0.0369220675242826	0.243095001389328	0	0	0	0.0403052505793178	0	0.0229021434077659	0.00283436754238732	0.0337967358299169	0.0092741111483452	0	0	0.0110174423541709	0.00115578837566703	0.0296745554732185	0.197428782692525	9999	0.302611486101912	0.960821220112431
S10111	0	0.161472782686347	0	0.106685492314346	0.0604678524726397	0	0.00558600602499376	0.000522906684654962	0.00319757052157786	0	0.0108904454490459	0	0.00185442004506244	0	0	0.00212682437134971	0	0.0340934883257095	0.216915091724132	0	0	0.00110821051057493	0.0266248251122828	0.00320803123548925	0.0116369436608123	0.0145727939735513	0.0217861181259533	0.0248883792407927	0	0	0	0.106751759691409	0	0.185610057829276	9999	0.282840284394098	0.96569199536686
S10116	0	0.0316499246726973	0.0644314236280143	0.118484384151756	0.146743264717801	0.0101093436024983	0	0	0.00502934411016929	0	0.00463978766867914	0	0.0027772289333448	0	0	0.00255756248860709	0	0.0294735570852549	0.134737235591622	0	0	0	0.0441421117322812	0	0.0176223695530478	0	0.0265918636486679	0.0157474644999774	0.000443808167978607	0	0.0225329135294536	0	0.0538585852351564	0.268427826982993	9999	0.27806834275403	0.965239208717922
S10119	0	0.113225124506733	0	0.122028964674936	0.0422807151503506	0.00565005551592201	0	0	0.0143901768303587	0	0.00250565066256901	0	0.00199421325142767	0	0	0.00154031411337864	0	0.023043497185684	0.232384583927217	0	0	0	0.023160805848517	0.00456618997725132	0.0164906704334626	0	0.0501717608370482	0.012750075675007	0	0	0	0.149350050169163	0.027101632941454	0.15736551829952	9999	0.298500330964502	0.960816465611078
S10121	0	0.186122741525293	0	0.120894137659789	0.0784237985659055	0.0142111946664286	0	0	0.00770654740419941	0.00115376209153677	0	0	0.00139198855380706	0	0	0	0.000343576511611856	0.0210058776922057	0.252849245815217	0	0	0	0.0221522309130161	0	0.0199685898836008	0	0.0402249066714744	0.0109837464956385	0.000208118384692456	0	0.0117907044567579	0.0537551711753817	0	0.156813661533445	9999	0.310788442262421	0.959474504110527
S10130	0	0.108750417804472	0.00245784593587997	0.119979691841207	0.114013388709684	0.0102771868271352	0	0	0.00383833253170996	0.00309007361097318	0.00841257999025289	0	0.00125526250877472	0	0	0.000226839282640776	0	0.0301245960400349	0.324290452578845	0	0	0	0.0349979258727866	0	0.0205469809790928	0	0.0208726360433926	0.0218935979954689	0	0	0.0131889550442106	0.0188906137903097	0.0559733663494108	0.0869192562637189	9999	0.328199920065986	0.955619385875494
S10140	0	0.149270033274925	0	0.100830927069728	0.0443831111694144	0.0130540580061945	0	0	0.010456933500905	0	0	0	0.00339273888845816	0	0	0	0.00366699704321693	0.0310036348751517	0.329356626119108	0	0	0	0.0362522648975587	0.00414446942496222	0.0144119497132933	0.00033070667231944	0.0408932439993212	0.0208594406781892	0	0	0.0282467549716609	0.0296410848966955	0	0.139805024798898	9999	0.280325413429107	0.962245967432396
S10142	0	0.220609365076308	0	0.110195777201717	0.096674979793491	0.0172107314465236	0	0	0.00596155440483505	0.00170455035441305	0	0	0.00127872862275708	0	0	0	0.00328758290903528	0.027389941358971	0.170560597712429	0	0	0	0.0215951627044982	0	0.0206809071377458	0	0.0389027782408862	0.0135063909949549	0.00218361057807918	0	0.011416147636181	0.0280577067141659	0	0.208783487113009	9999	0.272695787738394	0.96685993400569
S10150	0	0.0739786914666653	0.00745949527974431	0.102834961416013	0.129933847617817	0.0021018412759894	0.00347906463649908	0	0.00480557291276848	0.00497387382947844	0.00646125614080044	0	0.00195661563357232	0	0	0.00476172029861692	0	0.0235331588875166	0.3652989714466	0	0	0	0.0332861911434148	0	0.00837915023273136	0.0228243487327842	0.015562424062594	0.0114021917618047	0	0	0.0168212223199832	0	0.0204035683460573	0.13974183255855	9999	0.337985375246708	0.954413445501328
S10155	0	0.125209289832483	0	0.13490910413183	0.0828680757047454	0.0154752968428655	0	0	0.00686549827501689	0	0	0	0.00243819086352075	0	0	0	0.000149178791750286	0.0322145051700379	0.218464742632045	0	0	0	0.0339299564448563	0	0.025138491993592	0	0.0325292400216357	0.0234210786807741	0	0	0	0.0998438366473439	0.0299451345239457	0.136598379443558	9999	0.30083574914184	0.960655766969302
S1016	0	0.148475816487422	0	0.149792787448313	0.0513158807345112	0.0124863527731428	0	0	0.00652423637379984	0.000815168378848029	0	0	0.00145772287427015	0	0.000226341361601343	0	0.000358993092093696	0.0212840929073092	0.253763313051142	0	0	0	0.0211511478591225	0	0.0195768838575648	0.00578981770571321	0.0375727037733313	0.0214086937603084	0	0	0.010405766299808	0.0556031472382628	0	0.181991134023436	9999	0.298174016427861	0.961297081580274
S10163	0	0.0538699965048148	0.0688597335793465	0.0936931521558752	0.140959827554832	0.0140769410805025	0	0	0.00679287511854823	0.000797201436622345	0	0	0.00356508823965505	0	0	0.00431664656645782	0	0.0316977427006315	0.253305393429573	0	0	0	0.0522512201774938	0	0.0074030099559728	0	0.0248990975411697	0.00715374262483017	0	0	0.0213253023051963	0	0.0208016398744776	0.194231389154001	9999	0.281114010323014	0.965018882761695
S10167	0	0.0693391720853157	0.0329825656563027	0.098487022862882	0.13669663277309	0.00633807026472815	0.00125129807475732	0	0.0101730472259113	0	0.00703437888966823	0	0.00243905881939282	0	0	0	0	0.0453698855255339	0.241287579263163	0	0	0	0.0431466792131356	0	0.0173665847429773	0	0.023809198607637	0.0155899863141114	0	0	0.00273069619632855	0.0197166002540285	0.033623793062863	0.192617750168173	9999	0.295615096968327	0.963745632642309
S10168	0	0.173701069248021	0	0.104236772407768	0.108583339559405	0.0122577735346437	0	0	0.0100046698264426	0	0	0	0.00150947354962814	0	0	0	3.45945990692001e-05	0.0264067671600407	0.207255799305274	0	0	0	0.0261827891722834	0	0.0181122957303489	0.00116084504721544	0.0460678013876768	0.0156196662837127	0	0	0.00514314311281664	0.0996012223385132	0	0.144121977737141	9999	0.287740579632579	0.963338228864931
S10173	0	0.12712589845392	0	0.117686394851032	0.0527306443067441	0.0077831844459123	0	0	0.0112122747802579	0	0	0	0.00206720013102405	0	0	0.000186169271863529	0	0.0376212412056593	0.200724465038003	0	0	0	0.0342289190078514	0.00155178731366842	0.016452403069329	0	0.0508038219120638	0.0157356981973051	0	0	0.0045457076513917	0.102886132677321	0.0613276602559754	0.155330397430678	9999	0.297774600139786	0.960464707881883
S10175	0	0.167569686523233	0	0.116048507080941	0.0576301896390435	0.0119143514885498	0	0	0.0113082598741379	0.00100005832653727	0	0	0.00217636790706273	0	0	0	0	0.0304079853470385	0.277637471429509	0	0	0	0.0281583035344087	0	0.0175893547031376	0.00791849969955317	0.0350147793150839	0.00825266499002605	0	0	0.0121802225447293	0.0613277898558483	0	0.153865507741161	9999	0.292832495310986	0.96250737563257
S10179	0	0.157676208814003	0	0.0758617516540966	0.0965483916174481	0.00760948755102797	0	0	0.0123253113384421	0	0	0	0.00185944563464667	0	0.00163499890364723	0	0.00360793488511849	0.0531477759178842	0.157316514316568	0	0	0	0.0263980515107419	0.0101083057733053	0.0146170225233145	0.00875645054660291	0.0401929641722122	0.0125820955353837	0	0	0.00420399033489401	0.084474814078876	0	0.231078484891787	9999	0.257021816131722	0.96942814168156
S10186	0	0.201497407832486	0	0.146060711780884	0.0682936659915074	0.0201835037340073	0	0	0.00650947128322058	5.06777947818531e-05	0	0	0.00171949868167697	0	0	0	0.00239992957454488	0.0365608016297297	0.115415915152147	0	0	0	0.0225303400932341	0	0.0201897244605105	0	0.0457636390129721	0.013455640826851	0.00614172831451601	0	0.0117207303127877	0.116496416659364	0	0.165010196864779	9999	0.250254945102567	0.969695251380577
S1019	0	0.145314963018984	0	0.133332751603345	0.0999668194111259	0.0138118012094433	0	0	0.013307185005319	0.00285657045414351	0	0	0.00199668136955469	0	0	0.000537298852136154	0	0.0289119759417416	0.215817315619282	0	0	0	0.0285724270420445	0	0.0250960705146411	0.0033378943513705	0.0422887389789795	0.00754258620418157	0.00013170374430476	0	0.0153154935399395	0.0876917979585232	0.0230790735506299	0.111090851630311	9999	0.279095554053351	0.963532250290923
S10190	0	0.177733403941952	0	0.10222099042605	0.0201059527830932	0.00818489626048487	0	0	0.0165674418814147	0	0	0	0.00236490807840409	0	0.00372661832014757	0	0.00126903229941278	0.0336309955204492	0.189533399835475	0	0	0	0.0277775670187708	0.0152556481397698	0.0191072755598904	0.00358670587543845	0.0514984497760163	0.0160646684849183	0	0	0	0.160411304567488	0.0291778896470167	0.121782851583808	9999	0.278884064621348	0.96303615513032
S10195	0	0.109269018977586	0	0.110960990140294	0.0795062206621455	0.000400828643725722	0.003745564338674	0	0	0.00148493662192588	0.0135165053591085	0	0.00138433488058001	0	0	0.000148706870871419	0	0.0407618873943991	0.333068150343711	0	0	0.00188615240668106	0.0376262230281645	0	0.0187077505533984	0.0220171983124625	0	0.0377503335682834	0	0	0	0.0208988084847932	0.0491554208903773	0.117710968522818	9999	0.272457782451121	0.967237400662673
S10196	0	0.12195276808766	0	0.107336168073736	0.0789763005870871	0.00925293781590091	0.00132508662103082	0	0.0116923636866607	0.000843204163951751	0	0	0.00301543635528995	0	0	0	0.00279714161523975	0.0441672834814542	0.246215693104662	0	0	0	0.0291266780624128	0	0.0158227193386419	0.0239520821786933	0.0388553234850335	0.00849613622105745	0	0	0.00489530820285443	0.0848215316773234	0.0317485371348847	0.134707300106427	9999	0.285707755376908	0.963003623811063
S10200	0	0.116266594343992	0	0.115600265612766	0.130102363699429	0.0154849278537633	0	0	0.00753048810380194	0.00171776827845543	0	0	0.00141911234976426	0	0	0	0.00375134215859709	0.030460631350533	0.265115528353512	0	0	0	0.0241378028419878	0	0.0193424227252425	0.0124873394537371	0.035526350013386	0.0130589185142541	0	0	0.0118614159871169	0.0468624975590569	0	0.149274230800605	9999	0.296115377613499	0.961198303420828
S10201	0	0.105079959788578	0	0.140506073111823	0.100691294647084	0.00840833410111323	0.00408869068038411	0	0	0.00876816125135245	0.00693541639926975	0	0.0016176582673091	0	0	0.00145262737486801	0	0.0149693926860083	0.404178276654817	0	0	0	0.0294289742207337	0	0.0117931224480319	0.0204169023968765	0.0125632310186759	0.0170305874633025	0	0	0.0131711129459489	0	0.0128611021715727	0.0860390823722511	9999	0.310754532699934	0.958923989116545
S10202	0	0.0955588673413967	0	0.138487280313595	0.151461078902479	0.0172879339215125	0	0	0.00326272112515019	0.00205208849492494	0.000467346542186231	0	0.00123017805691647	0	0	0	0	0.0242233078521787	0.238788063662356	0	0	0	0.032975401702783	0	0.0227488518638609	0	0.0368876050995018	0.00832148157760474	0.000225130056942859	0	0.0128532114084617	0	0.00264588615465723	0.210523565923492	9999	0.308884496419475	0.959455893042192
S10205	0	0.193071515778329	0	0.0934021474437157	0.0765733918826689	0.0195606350193761	0	0	0.00818334224548938	0.000227963951843438	0	0	0.00185287457099108	0	0	0	0.00512890284204324	0.039398780725255	0.246395616456385	0	0	0	0.0340596432201998	0	0.0145145672148624	0	0.0333469553770098	0.0140552334004321	0	0	0.0111989428591573	0.0191990819477392	0.058700198463839	0.131130206600664	9999	0.264377371544429	0.968174718132228
S10211	0	0.123667089932827	0	0.144756557498266	0.0395406402198837	0	0.00096204643188495	0	0.00218470313039694	0	0.0138007766351005	0	0.002379014208326	0	0	0.00337475907787167	0	0.042435248652697	0.23671153478203	0	0	0	0.035539360021364	0.00717364820334708	0.0159031182635939	0.00949053755213661	0.001323714174958	0.035074073809678	0	0	0	0.0574914602321386	0.0473638994512438	0.180827817722257	9999	0.277208753011416	0.967508699469322
S10221	0	0.118932237711748	0	0.110477536277353	0.0603032522098232	0.00536389783079885	0	0	0.0110119807497758	0	0	0	0.00255765816965997	0	0	0	0	0.0456006169662043	0.244149861394378	0	0	0	0.0367049329501625	0.00372805639264719	0.0131570874103664	0.00737916675992311	0.0264313380780633	0.0216444188146301	0	0	0.00403662790465328	0.0764151189763797	0.074036564360739	0.138069647042695	9999	0.291832014823104	0.963619758555017
S10222	0	0.138817494431469	0	0.0945342669343769	0.0482695945030277	0.0182435892922165	0	0	0.00398828294297171	0.0056387288856881	0	0	0.00293657642417284	0	0	0	0.000240581730684942	0.0284055825646576	0.344097942277946	0	0	0	0.0296774631855659	0	0.0228460052854946	0.0147897973420994	0.0235558313652072	0.0152532734817609	0	0	0.0207868388519498	0.0161180551549483	0.0241609109428038	0.147639184402959	9999	0.288375160547648	0.9618139489585
S10226	0	0.208505416223867	0	0.110210895144703	0.0595538087614808	0.0185546738376815	0	0	0.00689150364679097	0.000671373593713206	0	0	0.00180807594648318	0	0	0	0.0029628595195819	0.0329116146699456	0.259902017785768	0	0	0	0.0262140892500103	0	0.0186287143747642	0.00452595771442246	0.03029000211656	0.0115790777114553	0.000920599891269085	0	0.0115429915674753	0.0383690731817004	0	0.155957255062328	9999	0.303634633518678	0.961109702583334
S10227	0	0.0981926235564454	0	0.115697633700787	0.0990183678948754	0.0169699454228915	0	0	0.0075287040779358	0.00597424698165512	0	0	0.00259415702077508	0	0	0	0.00378681903884479	0.0452545554376858	0.27570161126396	0	0	0	0.037654717660312	0	0.0213338792383002	0.00957799401484239	0.0274780806283698	0.0275770361577584	0	0	0.00735180706291097	0.0451656775974113	0.0379026151978962	0.115239528046343	9999	0.266108824008413	0.966177459777943
S10228	0	0.117348831589296	0	0.116431097325423	0.0759379563978994	0.0108670431926823	0	0	0.00576981848385079	0.00600281650233944	0	0	0.00254997140899459	0	0	0	0.00264992643461339	0.0374697921313303	0.287865661502844	0	0	0	0.0303748074054078	0	0.0193962071749317	0.0126486133212231	0.0282525079956348	0.00886380603969547	0	0	0.0113788945105087	0.0809527929658873	0.0265663358796025	0.118673119737835	9999	0.308624368686431	0.958725276910513
