Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE
mix_52	0	0.369174642506052	0.0232391507383663	0.174039527342779	0.0539320232816387	0.236806671777043	0.142807984354121	9999	0.677750763302868	0.778830986446787
mix_53	0	0.329319994606263	0.0427592844609448	0.170873890292181	0.0716287035171019	0.248095933720216	0.137322193403293	9999	0.682085047047456	0.771770108395597
mix_54	0	0.243058898174757	0.0393725680070891	0.191793250182069	0.0853354409386601	0.265594707950031	0.174845134747393	9999	0.678334818342012	0.774741376552057
mix_55	0	0.307567785007762	0.0382870429437047	0.131699932222368	0.0580810705339972	0.281847565587717	0.182516603704451	9999	0.676375344931875	0.779171513298279
mix_56	0	0.178024369217614	0.0757284553134376	0.182333905229179	0.0986505370781839	0.309010624414751	0.156252108746834	9999	0.68132428046299	0.770032751384888
mix_57	0	0.139809750829627	0.0656146406747977	0.207794592641481	0.115554489324982	0.283782374310913	0.1874441522182	9999	0.677465411705934	0.773361895181591
mix_58	0	0.252235864783653	0.0381428126722297	0.190960555356258	0.0648784354206937	0.226736242615768	0.227046089151398	9999	0.672901349212145	0.783054977822061
mix_59	0	0.410792943109567	0.0191614517406875	0.184137610460288	0.0557842552156361	0.205281434833558	0.124842304640263	9999	0.679562701218918	0.777069338608573
mix_60	0	0.250010544079486	0.0648651484431672	0.171356395230003	0.077512748401138	0.28461474572277	0.151640418123435	9999	0.682744144542654	0.770153889355377
mix_61	0	0.266105326634492	0.0324141305405105	0.188792232936185	0.0818717655297099	0.20564752006842	0.225169024290682	9999	0.675955841837519	0.77766311742839
mix_62	0	0.375340512682818	0.0272517300979607	0.187096957727451	0.0394945571092817	0.184708853512571	0.186107388869917	9999	0.673693939072087	0.785212586328064
mix_63	0	0.237016117618488	0.0341252577102712	0.196802100791978	0.0734343808271598	0.249765042996675	0.208857100055427	9999	0.673565209009593	0.781550049877912
mix_64	0.0279668472767565	0.520921674170774	0.0116980874370359	0.192470567177272	0	0.0898725596726265	0.157070264265535	9999	0.649852180947211	0.818854363439736
mix_65	0	0.381796132187546	0.028313466545021	0.167978144078066	0.0502491453383595	0.217335534849544	0.154327577001464	9999	0.677265770288632	0.779793623833123
mix_66	0	0.319526104379538	0.0748879492589472	0.171321456112193	0.0705171897993842	0.154004984796471	0.209742315653467	9999	0.683829180999617	0.769666983550446
mix_67	0	0.238831909158356	0.0723596597144164	0.206194550768409	0.0740579986899368	0.19880474214554	0.209751139523341	9999	0.679610053685642	0.774441623181998
mix_68	0	0.317962572396338	0.020001582367483	0.18769540423984	0.0504184529453382	0.240566350605391	0.18335563744561	9999	0.674319285074386	0.783021147425129
mix_69	0	0.168389000756362	0.0461191637908554	0.208290390281669	0.0983373165037446	0.28099803871056	0.19786608995681	9999	0.675458345186967	0.777251528392249
mix_70	0	0.395473086256778	0.0030890661680872	0.17444324038516	0.0283434891652331	0.227472428371942	0.1711786896528	9999	0.666043159283476	0.795418154541801
mix_71	0	0.323845027808724	0.0210064891408895	0.19015728862638	0.0444923725112737	0.206414670820376	0.214084151092357	9999	0.672619116338737	0.78561904418018
mix_72	0	0.370935182152472	0.0201809414536819	0.191231428261438	0.0383970762825598	0.173149106292731	0.206106265557117	9999	0.669889965162431	0.789776875952527
mix_73	0	0.374097212823295	0.00352019884286743	0.149291388700248	0.0240204478560196	0.217091694628608	0.231979057148962	9999	0.659504090152976	0.802986488520938
mix_74	0	0.0791134239862185	0.0752619621831167	0.225600510238111	0.1241713671318	0.355302309305523	0.140550427155231	9999	0.675968764188228	0.775305713427482
mix_75	0	0.237323062277575	0.0616842341266316	0.178613618023862	0.0860601840702559	0.293138263787452	0.143180637714223	9999	0.682622528161342	0.769597218798806
mix_76	0	0.336714203978381	0.023045288351305	0.208521689661379	0.0684003777942303	0.152305078874244	0.211013361340461	9999	0.672319229884238	0.783868005188563
mix_77	0	0.195731290062916	0.0521751686723224	0.199377499916591	0.0984730170955602	0.25904411383789	0.195198910414721	9999	0.680643251866064	0.770817412756571
mix_78	0	0.311613921800482	0.0285638520120795	0.179668580460227	0.0470786456900164	0.252006172126764	0.181068827910431	9999	0.673313910215039	0.784498119781773
mix_79	0	0.459842429618079	0.0121570588937843	0.186830410899129	0.0319802489316688	0.167754885897142	0.141434965760196	9999	0.669828410415061	0.79159584103291
mix_80	0	0.310136788865045	0.0512993082010717	0.178197029458209	0.0860877451332478	0.269120037261291	0.105159091081135	9999	0.688876489262018	0.762477168801207
mix_81	0	0.453500062733365	0.0547183420838836	0.148658824921516	0.0410393977187839	0.137505755026621	0.16457761751583	9999	0.678865304422551	0.779837615144672
mix_82	0	0.554621683539101	0	0.206249182278307	0	0.0902760762436982	0.148853057938894	9999	0.643161329239755	0.828214623980343
mix_83	0	0.337695928349229	0	0.17914417844659	0.0526108297798747	0.263428693436989	0.167120369987317	9999	0.666862714732112	0.791604933053817
mix_84	0	0.303862515462001	0.0179838203519288	0.2048973333307	0.0598874981008845	0.190497733609044	0.222871099145442	9999	0.671631254467513	0.785285873411345
mix_85	0	0.396715978231736	0.0236802062765723	0.179295310721094	0.0427287084915002	0.185918811239982	0.171660985039115	9999	0.673120982511844	0.785677727136178
mix_86	0	0.235768040596629	0.0364728828963146	0.200594641369978	0.0747343594616901	0.222154982539199	0.230275093136189	9999	0.673715185807693	0.78121242270495
mix_87	0	0.0798606119232008	0.0677968274058008	0.235319743848935	0.139771263369587	0.356225339976817	0.121026213475659	9999	0.668037883756256	0.783424557163415
mix_88	0	0.17332451098409	0.0860304655680684	0.202420583209271	0.105673156249923	0.278225036431421	0.154326247557227	9999	0.682475688420597	0.76827935106079
mix_89	0.0269796412608881	0.477312622878363	0.0277953518855019	0.184729347177257	0.0146165819903024	0.15564554384686	0.112920910960827	9999	0.670239892159364	0.792698572086071
mix_90	0	0.11617261001044	0.0525320577709665	0.225733402544217	0.123439285837391	0.318334819534133	0.163787824302852	9999	0.671464371852341	0.780286579299599
mix_91	0	0.210006670477172	0.0689222573496783	0.192540491253127	0.0979722924470646	0.231402066159139	0.199156222313819	9999	0.676562720327952	0.775606773165793
mix_92	0	0.178135919193046	0.0634528128432687	0.189907699709395	0.0875273019427158	0.283054984624508	0.197921281687067	9999	0.678024345767884	0.774942951410139
mix_93	0	0.469714714334136	0	0.182978553321682	0	0.15615105649674	0.191155675847442	9999	0.646436874787815	0.822393328419038
mix_94	0	0.136760589492017	0.0787646418470217	0.174942896173966	0.113554073794872	0.250555377130122	0.245422421562002	9999	0.676011614593256	0.774580065337183
mix_95	0	0.16620582647248	0.0668331904069	0.180395280580029	0.094161170347241	0.297462140368555	0.194942391824795	9999	0.677364313596562	0.775016867023972
mix_96	0	0.250030773135441	0.0797541336284344	0.174887535133171	0.0795129837176531	0.250343836163416	0.165470738221884	9999	0.68320636177767	0.769428139884136
mix_97	0	0.157573364518714	0.0608690774587041	0.206233606416051	0.138377330876298	0.3011219828149	0.135824637915333	9999	0.679222265094962	0.769455751551569
mix_98	0	0.224405949002969	0.0587355221350634	0.167891212478214	0.104200443094665	0.298897837683987	0.145869035605101	9999	0.682993873412892	0.767332344956337
mix_99	0.0283765417539986	0.507005988516582	0	0.227706004914291	0.0157983452379057	0.112719063804808	0.108394055772414	9999	0.65618198624699	0.80997498604578
mix_100	0	0.253460515496811	0.0277670837475635	0.173910322228002	0.0750789014688812	0.251883009543881	0.217900167514862	9999	0.670637470217181	0.784479636930454
