	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
mix_1	0	0	0	0	0	0	0	0	0.260100911357788	0.0222015785059366	0	0	0	0	0.0940740066967286	0	0	0.535480453720004	0.0881430497195431	0	0
mix_2	0	0	0	0	0	0	0.142631556831701	0	0.19559945778915	0	0	0	0	0	0.100312853402834	0	0	0.471544506339407	0.046815149997407	0	0.0430964756394998
mix_3	0	0	0	0	0.199616761188405	0	0.0583177299706708	0	0.324554784726251	0	0	0	0	0	0.285563849550242	0	0	0.131946874564431	0	0	0
mix_4	0	0	0	0	0	0	0	0	0.135191124460311	0	0	0	0	0	0.0557802710458847	0	0	0.743841200514047	0.0651874039797564	0	0
mix_5	0	0	0	0	0.121340124961155	0	0	0	0.186387488893704	0	0	0	0	0	0.153492539126152	0	0	0.519106884738451	0.0196729622805382	0	0
mix_6	0	0	0	0	0	0	0	0	0.111572606792141	0	0	0	0	0	0.10935902727656	0	0	0.705729908536216	0.073338457395083	0	0
mix_7	0	0	0	0	0.183341537756616	0	0	0	0.213734483599556	0	0	0	0	0	0.227338765822385	0	0	0.375585212821444	0	0	0
mix_8	0	0	0	0	0.0957344677000679	0	0.0687477042461067	0	0.174348404799097	0	0	0	0	0	0.247423599868898	0	0	0.387472471545104	0.0262733518407256	0	0
mix_9	0	0	0	0	0	0	0	0	0.0802613161258514	0	0	0	0	0	0	0	0	0.840163594533626	0.0795750893405224	0	0
mix_10	0	0	0	0	0	0	0	0	0.364427973522343	0	0	0	0	0	0.0925543893363019	0	0	0.480886213434845	0.0621314237065102	0	0
mix_11	0	0	0	0	0	0	0	0	0.267961505105444	0.0355297803953761	0	0	0	0	0	0	0	0.583516869071895	0.112991845427285	0	0
mix_12	0	0	0	0	0.0841837265029395	0	0	0	0.165586859507022	0	0	0	0	0	0.161578198337697	0	0	0.572192826392798	0.0164583892595435	0	0
mix_13	0	0	0	0	0	0	0	0	0.178870457716413	0	0	0	0	0	0.0735814596934053	0	0	0.714530793159929	0.0255605259351414	0	0.00745676349511146
mix_14	0	0	0	0	0	0	0	0	0.226659914427334	0	0	0	0	0	0	0	0	0.690019312965215	0.0833207726074509	0	0
mix_15	0	0	0	0	0.0932768623386798	0	0	0	0.15942690918561	0	0	0	0	0	0.205844615496218	0	0	0.504112962949763	0.0373386500297293	0	0
mix_16	0	0	0	0	0.292209492730426	0	0.0971392215552359	0	0.191969020213682	0	0	0	0	0	0.315892508790029	0	0	0.102789756710627	0	0	0
mix_17	0	0	0	0	0.26476033218431	0	0.0900505474421783	0	0.171847733443647	0	0	0	0	0	0.328539583425632	0	0	0.144801803504232	0	0	0
mix_18	0	0	0	0	0	0	0.0274751415206688	0	0.3428020325925	0	0	0	0	0	0.0340883954700852	0	0	0.507376607134602	0.0263655761704906	0	0.0618922471116534
mix_19	0	0	0	0	0.153855606538532	0	0.113491688928508	0	0.290369336375331	0	0	0	0	0	0.300966663579195	0	0	0.141316704578434	0	0	0
mix_20	0	0	0	0	0	0	0.00993768154529238	0	0.135633215955213	0	0	0	0	0	0.0561288908948216	0	0	0.685362565230158	0.0716171549317023	0	0.0413204914428127
mix_21	0	0	0	0	0.166160628868216	0	0.036261141314631	0	0.16524972305012	0	0	0	0	0	0.273858775985775	0	0	0.358469730781258	0	0	0
mix_22	0	0	0	0	0	0	0	0	0.319391424903414	0	0	0	0	0	0	0	0	0.594859682871661	0.0857488922249255	0	0
mix_23	0	0	0	0	0	0	0	0	0.220142652954079	0	0	0	0	0	0	0	0	0.692332737711673	0.087524609334248	0	0
mix_24	0	0	0	0	0.14480027596038	0	0	0	0.126470534008477	0	0	0	0	0	0.18606145177494	0	0	0.539698513287002	0.00296922496920125	0	0
mix_25	0	0	0	0	0	0	0	0	0.107407758276405	0	0	0	0	0	0	0	0	0.814081855600388	0.0785103861232063	0	0
mix_26	0	0	0	0	0.144947139223785	0	0.0520741780380923	0	0.278000336265909	0	0	0	0	0	0.265255252741194	0	0	0.25972309373102	0	0	0
mix_27	0	0	0	0	0	0	0	0	0.21897558375113	0	0	0	0	0	0	0	0	0.687695770271634	0.0933286459772361	0	0
mix_28	0	0	0	0	0	0	0	0	0.146595245943937	0	0	0	0	0	0.140315927586904	0	0	0.642149715928143	0.0709391105410164	0	0
mix_29	0	0	0	0	0	0	0	0	0.276136424888031	0.0101671107129944	0	0	0	0	0.0405295962884386	0	0	0.577440199179885	0.0957266689306506	0	0
mix_30	0	0	0	0	0	0	0	0	0.158479891311931	0	0	0	0	0	0.0251209685110139	0	0	0.751192259636626	0.0652068805404291	0	0
mix_31	0	0	0	0	0	0	0	0	0.273100543937088	0	0	0	0	0	0.0911460302270658	0	0	0.576237902701133	0.059515523134714	0	0
mix_32	0	0	0	0	0	0	0	0	0.227992231886232	0	0.0100139987718097	0	0	0	0	0	0	0.684230451656678	0.0777633176852795	0	0
mix_33	0	0	0	0	0	0	0	0	0.310273292286481	0	0	0	0	0	0.134245033945351	0	0	0.491162743639705	0.0471728954902854	0	0.0171460346381763
mix_34	0	0	0	0	0	0	0.1656587497229	0	0.406004641258097	0	0	0	0	0	0.20061860975119	0	0	0.181797264883216	0.0237115464241596	0	0.0222091879604376
mix_35	0	0	0	0	0	0	0	0	0.207100136953751	0	0	0	0	0	0.112400387546365	0	0	0.616611097719821	0.0638883777800634	0	0
mix_36	0	0	0	0	0.0170900979797924	0	0	0	0.290183436272921	0	0	0	0	0	0.134925778276942	0	0	0.503360937682029	0.0544397497883152	0	0
mix_37	0	0	0	0	0.2104436634447	0	0.0276784411255959	0	0.193930662793903	0	0	0	0	0	0.292370075857348	0	0	0.275577156778453	0	0	0
mix_38	0	0	0	0	0.151690561541216	0	0	0	0.244297847151565	0	0	0	0	0	0.248833711677794	0	0	0.339828218539092	0.0153496610903338	0	0
mix_39	0	0	0	0	0	0	0	0	0.15223886193789	0	0	0	0	0	0.114358894000657	0	0	0.66260858106136	0.0707936630000933	0	0
mix_40	0	0	0	0	0	0	0	0	0.313453908159059	0	0	0	0	0	0.112711647732565	0	0	0.514602196439082	0.0592322476692945	0	0
mix_41	0	0	0	0	0.0928948828441541	0	0.0475536832450061	0	0.348328094565007	0	0	0	0	0	0.231572587742021	0	0	0.253270856778061	0.0263798948257506	0	0
mix_42	0	0	0	0	0	0	0	0	0.157697109053749	0	0	0	0	0	0	0	0	0.773800911829811	0.0685019791164399	0	0
mix_43	0	0	0	0	0.049105603386438	0	0.0535173015544014	0	0.351770425682596	0	0	0	0	0	0.186607439354314	0	0	0.328144299849144	0.0308549301731061	0	0
mix_44	0	0	0	0	0	0	0	0	0.241732577192358	0	0	0	0	0	0	0	0	0.662871056763149	0.0870406216815218	0	0.00835574436297114
mix_45	0	0	0	0	0.0406055909754256	0	0	0	0.229873461545176	0	0	0	0	0	0.143956187823849	0	0	0.516195440411778	0.0693693192437711	0	0
mix_46	0	0	0	0	0.0359673480656409	0	0	0	0.396380336826614	0	0	0	0	0	0.18636601449117	0	0	0.342235508045716	0.0390507925708589	0	0
mix_47	0	0	0	0	0.261628119809099	0	0.300429906566055	0	0.0373048610962232	0	0	0	0	0	0.400637112528622	0	0	0	0	0	0
mix_48	0	0	0	0	0	0	0	0	0.334803828659835	0	0	0	0	0	0	0	0	0.597235400717804	0.0679607706223613	0	0
