B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
A	0.32604147638191	0.154752463524917	0.215793276973285	0.12957163182175	0.0852658036254759	0.0885753476726619
B	0.324501212440884	0.155220966594839	0.215704230156254	0.129728624288645	0.085856923277397	0.0889880432419813
C	0.319025571674098	0.165848191927622	0.218561612389589	0.130689665453491	0.0856730155833857	0.0802019429718148
D	0.318246198255281	0.165807662982952	0.220023764019907	0.130892560636818	0.0848920430064349	0.0801377710986079
E	0.316809011298452	0.160232264864043	0.22359553931278	0.129349157946906	0.0866104950247514	0.0834035315530676
F	0.319469588148714	0.152348568877082	0.225446010241184	0.131942201953426	0.085334491260127	0.0854591395194671
G	0.326997179188078	0.151616580129249	0.211443420597336	0.130928828402634	0.0865101892037947	0.0925038024789092
H	0.328498047025086	0.149617519110879	0.204913072019611	0.133095328473477	0.0878163043581971	0.0960597290127509
I	0.329891833028342	0.149421163363173	0.205153549074792	0.13216314609243	0.0872012710368114	0.0961690374044502
J	0.319501668773639	0.168671248079835	0.216839906541592	0.132576822917492	0.0856743275676744	0.0767360261197679
K	0.319131543862349	0.163071671772213	0.226637023484052	0.130288799559108	0.0848753142358064	0.0759956470864722
L	0.314959293688587	0.166057322898459	0.219294252542147	0.13432287687158	0.08582149420354	0.0795447597956867
