B_cells,T_cells_.CD4..,T_cells_.CD8..,Endothelial_cells,Fibroblasts,Macrophage
S10001,0,0.485879529934888,0,0,0.104389822089055,0.409730647976058
S10006,0.0103115535808088,0.429611397093932,0.0446679309423779,0,0.12041175879549,0.394997359587391
S1001,0,0.409718743381464,0.0703177531816676,0,0.114834183158309,0.40512932027856
S10010,0,0.464325851791972,0.00163196424771365,0,0.103375330153412,0.430666853806902
S10011,0.00936000281463339,0.48247830145274,0.00363667421190911,0,0.0993368342409691,0.405188187279749
S10014,0.00293714436478082,0.460917555971146,0.0177990138849508,0,0.109303459530494,0.409042826248628
S10026,0,0.426807059819461,0.0625875369306534,0,0.107991595969932,0.402613807279954
S10032,0.00432280961764026,0.451687672475516,0.0106851244943861,0,0.111323801961925,0.421980591450533
S10036,0.0085691428321707,0.391483782730913,0.096125284972732,0,0.110564265089252,0.393257524374932
S10042,0,0.437198863214718,0.0451792156445062,0,0.109248940498455,0.408372980642321
S10044,0,0.44521679809183,0.0415981590946654,0,0.113096910307047,0.400088132506457
S10049,0,0.46008094373227,0.0268844875188386,0,0.115466420637231,0.39756814811166
S10057,0.0269094000713196,0.446698531310953,0.033576237736577,0,0.112351861061357,0.380463969819794
S10062,0,0.477005668595584,0,0,0.110933659529852,0.412060671874564
S10066,0,0.470983879725559,0,0,0.103458246832653,0.425557873441788
S10067,0,0.467730851668418,0.0357880548840691,0,0.109682212947808,0.386798880499705
S1007,0.021480790782928,0.440691245315436,0.0266403116450696,0,0.113189735252684,0.397997917003882
S10073,0,0.484420060671032,0.0179017274373441,0,0.102715065991063,0.394963145900562
S10077,0,0.4766023819537,0,0,0.107422604633486,0.415975013412814
S10080,0.0166256756902657,0.449498028667769,0.0114939348920854,0,0.108019090297365,0.414363270452515
S10082,0,0.482564465734324,0.0155378491922957,0,0.105508330125685,0.396389354947695
S10087,0,0.484602658052823,0,0,0.111817813272748,0.40357952867443
S10089,0,0.493638652208795,0,0,0.0990477413158116,0.407313606475394
S1009,0.0126992072942418,0.497018724851486,0,0,0.108909378189677,0.381372689664595
S10090,0,0.498549151540587,0,0,0.102508362993042,0.398942485466372
S10093,0.0244157561674047,0.361830590356961,0.0951316593722672,0,0.119497475191612,0.399124518911755
S10094,0,0.462631762029203,0.0108902182821157,0,0.109403830880987,0.417074188807694
S1010,0.00550872577342887,0.48158293770293,0,0,0.10364117789367,0.409267158629971
S10111,0,0.462020073516339,0.0295343180836041,0,0.113689049564926,0.394756558835131
S10116,0.00484486437245513,0.504494535145302,0,0,0.108153430088556,0.382507170393687
S10119,0.0100131967295293,0.457805399660249,0.0418994478003899,0,0.107704609470941,0.382577346338891
S10121,0,0.4828696925815,0.0119642615058332,0,0.102657681483612,0.402508364429055
S10130,0,0.484539037475967,0,0,0.103327377190419,0.412133585333615
S10140,0.0067084479510936,0.448579089997733,0.00259347973765481,0,0.114666286295382,0.427452696018137
S10142,0.0016784035837269,0.455088591116531,0.0325192702019535,0,0.113920904123485,0.396792830974304
S10150,0.0123553745711259,0.437067028083968,0.00894287594549437,0,0.104142340266394,0.437492381133017
S10155,0.00286224897945025,0.485534476649197,0.00833406195792651,0,0.103543017476235,0.399726194937191
S1016,0,0.45436771764755,0.0317303008336203,0,0.10533157686418,0.40857040465465
S10163,0.00651273627614318,0.468777846596799,0,0,0.108973425600838,0.415735991526221
S10167,0.00298489469136237,0.404451048972438,0.086169282427943,0,0.110591069031936,0.395803704876321
S10168,0,0.475577397212901,0.032208882576085,0,0.106371779737276,0.385841940473738
S10173,0.0113728449225097,0.479664223372917,0.0284621633356393,0,0.10209971324077,0.378401055128164
S10175,0,0.473222372005628,0.00823259691690657,0,0.107442221231344,0.411102809846122
S10179,0,0.421240218265159,0.0621782393243965,0,0.126493739541451,0.390087802868993
S10186,0.0101053753023017,0.484414809806856,0.0116640539350598,0,0.116938473109813,0.376877287845969
S1019,0.000397238078788942,0.491835984017727,0.00306915310001241,0,0.108399246356723,0.396298378446748
S10190,0.00107759344262148,0.430693120759594,0.0677467233147002,0,0.111370535910146,0.389112026572939
S10195,0,0.443372873085977,0.0258694485085575,0,0.113288775642002,0.417468902763463
S10196,0,0.456667261965446,0.0260031066455242,0,0.114894595575227,0.402435035813804
S10200,0,0.449694891670386,0.0249659281542112,0,0.1101532584485,0.415185921726903
S10201,0,0.454002408413531,0,0,0.10655209013923,0.43944550144724
S10202,0,0.483272361303719,0.000282290148724523,0,0.100829107953141,0.415616240594416
S10205,0.000554063106707581,0.459068190832661,0.0157673939889799,0,0.117402642781073,0.407207709290579
S10211,0.00414342826240516,0.368890329823946,0.109189957075092,0,0.117226584084084,0.400549700754474
S10221,0,0.437317953966724,0.0429102518815338,0,0.121714071161404,0.398057722990339
S10222,0.0036054490175681,0.468642403378457,0,0,0.111779615928011,0.415972531675964
S10226,0,0.478586182248257,0,0,0.108219777864271,0.413194039887472
S10227,0.00286582285423398,0.459029351472095,0.0096534999094325,0,0.111388233385026,0.417063092379213
S10228,0,0.487304305785377,0,0,0.104590988694799,0.408104705519824
S10232,0.028338629228216,0.434613695900563,0.0672207298852342,0,0.103705001360697,0.366121943625289
S10248,0,0.413400118638329,0.0900102550243489,0,0.11356475836691,0.383024867970412
S10249,0.0019100737475754,0.443654311769056,0,0,0.105587222206011,0.448848392277357
S1025,0,0.468633512658457,0.0224389716495891,0,0.111799015594948,0.397128500097006
S10266,0.000945063428469062,0.471569367451738,0,0,0.104052154798879,0.423433414320915
S10269,0.00561234364702229,0.479905740887555,0,0,0.106258579130168,0.408223336335255
S10272,0,0.433289069683182,0.0517633168900588,0,0.108035719434587,0.406911893992172
S10273,0.00747171167658495,0.473203103388649,0,0,0.109764680498994,0.409560504435772
S10274,0,0.440914877023035,0.0430730559381055,0,0.114389195693898,0.401622871344962
