Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
S4976	0.0574038841613293	0	0.0141743536314306	0	0	0	0	0	0.0969966747190006	0	0.303676282220774	0	0.0312401853834714	0	0.0192907575734368	0.058892881475489	0	0.33603978199617	0.0217915789660823	0	0.0604936198728159	9999	0.445812832476312	1.01225088952588
S4980	0.053120882102965	0	0.0252178768407667	0	0	0	0	0	0.160706887987404	0	0.273356156108168	0	0.0307585090256595	0	0.0143445311363951	0.0651804562677381	0	0.303041091365079	0.0295272811803521	0	0.0447463279854722	9999	0.441858481615907	1.01827487508056
S4981	0.047212758326067	0	0.0100705988380564	0	0	0	0	0	0.174734387293954	0	0.164855446140232	0	0.0207402813354773	0	0.0137890451491963	0.101182044413794	0	0.378619685664627	0.0478890382230609	0	0.040906714615535	9999	0.437905922516425	1.0252897523793
S4984	0.040706477942417	0.00722213122007564	0.0117411693308557	0	0	0	0	0	0.173958928845062	0	0.223691479985327	0	0.0412915104654972	0	0.0212045153335496	0.0481057334503281	0	0.373948352807571	0.0259503423768155	0	0.0321793582425018	9999	0.440725761330643	1.01889870653584
S4995	0.0302226151452622	0	0.00415723351731013	0	0	0	0	0	0.138400909385827	0	0.238232601082387	0	0.0285528216150073	0	0.00729222784939835	0.0936907482587051	0	0.379410199112476	0.0491382310712912	0	0.0309024129623357	9999	0.453028745444724	1.00935614710053
S5	0.152927588910888	0	0.0196617700797896	0	0	0	0	0	0.116085807283764	0	0.242546299286668	0	0.0208193363537327	0	0.0204104669142823	0.105609207065638	0	0.252798493027347	0.0122495528259149	0	0.0568914782519762	9999	0.434227417809073	1.02348496138426
S5006	0.023026297627217	0	0.00283784646191958	0	0	0	0	0	0.122022610618244	0	0.186600460214432	0	0	0	0	0.219962005752053	0	0.363636742262501	0.0545937349248152	0	0.0273203021388179	9999	0.440276551432937	1.02450698129576
S5047	0.0292322457218264	0	0.0122366152239022	0	0	0	0	0	0.130464115517923	0	0.243429904396377	0	0.00377861260096678	0	0.0125157244606239	0.233348981340096	0	0.270295160599879	0.0268244387946965	0	0.0378742013437096	9999	0.435514178874828	1.02461554775069
S5048	0.0685645464298265	0	0.051100810284313	0	0	0	0	0	0.130626846396358	0	0.286460729565724	0	0.0626350241186814	0	0.0261921316575352	0.0771407014190682	0	0.238311872464455	0	0	0.0589673376640382	9999	0.424611045149091	1.02831367849933
S5049	0.0434822648910896	0	0.0148376748514414	0	0	0	0	0	0.12143465933103	0	0.21795915398456	0	0.0189146912865396	0	0.0167867621724997	0.106896617915458	0	0.383936812143024	0.0240002223153948	0	0.0517511411089631	9999	0.446586919819718	1.01416125404068
S5052	0.075543137406945	0	0.0223141412352566	0	0	0	0	0	0.113626974994238	0	0.265201822024965	0	0.0415850613509608	0	0.0208438258366823	0.0393912615992706	0.0455998649603543	0.311256412921657	0.00597634865547937	0	0.0586611490141913	9999	0.434819605288171	1.02156371103316
S5055	0.032724293831748	0	0.00651305789545179	0	0	0	0	0	0.15426751529183	0	0.288252739727738	0	0.0341249961593486	0	0.0106842082135855	0.111285521942868	0	0.282950168675695	0.0306449079717421	0	0.0485525902899933	9999	0.449403385677782	1.0104571412111
S5063	0.030759152775681	0.0144832584840398	0.00462461332741022	0	0	0	0	0	0.132308357862252	0	0.454503266109535	0	0.0494249549729535	0	0.0142156113012021	0.0457939507821553	0	0.200588053879061	0.0254366874707038	0	0.0278620930350059	9999	0.451070237401929	1.01032150904533
