Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
Mix_51	0	0	0.2468	0.101	0.1543	0	0	0	0	0	0	0.0027	0.1241	0	0	0	0.0446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2897	0.0369
Mix_52	0	0	0.0508	0.0874	0.263	0	0	0	0	0	0	0.0025	0.1414	0	0	0	0.0454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0541	0.1407	0.2148
Mix_53	0	0	0.2367	0.21	0.0949	0	0	0	0	0	0	0.0069	0.1164	0	0	0	0.0463	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0.1336
Mix_54	0	0	0.1025	0.2125	0.4734	0	0	0	0	0	0	0	0.143	0	0	0	0.0136	0.0202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348	0
Mix_55	0	0	0.0568	0.0759	0.4398	0	0	0	0	0	0	0	0.1526	0	0	0	0.0214	7e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0301	0.1242	0.0986
Mix_56	0	0	0.132	0.1723	0.0748	0	0	0	0	0	0	0.0138	0.123	0	0	0	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0262	0.1844	0.2244
Mix_57	0	0	6e-04	0.0918	0.5093	0	0	0	0	0	0	0	0.1498	0	0	0	0.0172	0	0	0	0.0079	0	0	0	0	0	0	0	0	0	0	0	0.2233	0
Mix_58	0	0	0.1409	0.071	0.159	0	0	0	0	0	0	0.0044	0.1283	0	0	0	0.0564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3214	0.1186
Mix_59	0	0	0.0968	0.0681	0.5193	0	0	0	0	0	0	0	0.1535	0	0	0	0.0136	9e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888	0.059
Mix_60	0	0	0.4049	0	0.0229	0	0	0	0	0	0	0.0018	0.1318	0	0	0	0.0479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0.0785	0.2602
Mix_61	0	0	0.3578	0.128	0.2587	0	0	0	0	0	0	0	0.1307	0	0	0	0.0304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512	0.0431
Mix_62	0	0	0.3996	0	0.3683	0	0	0	0	0	0	0	0.1365	0	0	0	0.0137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0762	0.0057
Mix_63	0	0	0.071	0.2043	0.4406	0	0	0	0	0	0	0	0.1425	0	0	0	0.0176	0.0158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1002	0.0082
Mix_64	0	0	0.2432	0.2816	0.1355	0	0	0	0	0	0	0	0.1228	0	0	0	0.0477	0.0078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493	0.112
Mix_65	0	0	0.2453	0.2181	0.1141	0	0	0	0	0	0	0.0029	0.1257	0	0	0	0.0463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1145	0.1331
Mix_66	0	0	0.278	0.0125	0.2441	0	0	0	0	0	0	1e-04	0.1373	0	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2327	0.0664
Mix_67	0	0	0.4299	0.2059	0.1441	0	0	0	0	0	0	0	0.1222	0	0	0	0.0379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0
Mix_68	0	0	0.1736	0.1561	0.0355	0	0	0	0	0	0	0.0088	0.126	0	0	0	0.0547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031	0.2037	0.2106
Mix_69	0	0	0.3913	0.0701	0.2031	0	0	0	0	0	0	0	0.1295	0	0	0	0.0363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0866	0.083
Mix_70	0	0	0.1554	0.1192	0.0729	0	0	0	0	0	0	0.0054	0.1284	0	0	0	0.0577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.2669	0.1691
Mix_71	0	0	0.1912	0.0781	0.3213	0	0	0	0	0	0	0	0.1408	0	0	0	0.0324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163	0.0613	0.1586
Mix_72	0	0	0.1367	0.2446	0.0171	0	0	0	0	0	0	0.0067	0.1199	0	0	0	0.0562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3503	0.0684
Mix_73	0	0	0.0383	0.0528	0.445	0	0	0	0	0	0	0	0.1516	0	0	0	0.0217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1914	0.0992
Mix_74	0	0	0.3292	0.159	0.2832	0	0	0	0	0	0	0	0.1296	0	0	0	0.0283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361	0.0345
Mix_75	0	0	0.1615	0.0274	0.4408	0	0	0	0	0	0	0	0.1449	0	0	0	0.0116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2138	0
Mix_76	0	0	0.1654	0.0189	0.4353	0	0	0	0	0	0	0	0.146	0	0	0	0.0184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1679	0.048
Mix_77	0	0	0.1707	0.2278	0.2536	0	0	0	0	0	0	0.0015	0.1264	0	0	0	0.0333	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175	0.0056
Mix_78	0	0	0.0577	0	0.3133	0	0	0	0	0	0	9e-04	0.1431	0	0	0	0.0346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0262	0.29	0.1343
Mix_79	0	0	0.0745	0.1556	0.5497	0	0	0	0	0	0	0	0.1445	0	0	0	0.0104	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0609	0
Mix_80	0	0	0.186	0.112	0.1926	0	0	0	0	0	0	0	0.1234	0	0	0	0.037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3491	0
Mix_81	0	0	0.2112	0.1541	0.2909	0	0	0	0	0	0	0	0.1367	0	0	0	0.0285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0737	0.105
Mix_82	0	0	0.2423	0	0.2982	0	0	0	0	0	0	0	0.1366	0	0	0	0.0258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186	0.147	0.1315
Mix_83	0	0	0.3092	0.1314	0.2264	0	0	0	0	0	0	0	0.1308	0	0	0	0.0339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1024	0.0659
Mix_84	0	0	0.2006	0.1674	0.1069	0	0	0	0	0	0	0.0084	0.1301	0	0	0	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2085	0.1352
Mix_85	0	0	0.1929	0.0068	0.3524	0	0	0	0	0	0	0	0.1357	0	0	0	0.0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235	0.0468
Mix_86	0	0	0.1501	0.1716	0.3325	0	0	0	0	0	0	3e-04	0.1316	0	0	0	0.03	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0644	0.1132
Mix_87	0	0	0.5102	0.1618	0.1718	0	0	0	0	0	0	0	0.1248	0	0	0	0.0314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_88	0	0	0.3129	0.0838	0	0	0	0	0	0	0	0.0062	0.123	0	0	0	0.0565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2798	0.1378
Mix_89	0	0	0.0292	0.2189	0.33	0	0	0	0	0	0	0	0.1374	0	0	0	0.0323	0.0197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1856	0.0471
Mix_90	0	0	0.1835	0.0025	0.5235	0	0	0	0	0	0	0	0.1463	0	0	0	0.0076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1367	0
Mix_91	0	0	0.5025	0.0211	0.1736	0	0	0	0	0	0	0	0.1279	0	0	0	0.0299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1449	0
Mix_92	0	0	0.2213	0.1134	0.3738	0	0	0	0	0	0	0	0.131	0	0	0	0.0228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1378	0
Mix_93	0	0	0.1412	0.237	0	0	0	0	0	0	0	0.008	0.1129	0	0	0	0.0564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3849	0.0596
Mix_94	0	0	0.3554	0.0846	0.0388	0	0	0	0	0	0	0.0013	0.1221	0	0	0	0.0556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2528	0.0895
Mix_95	0	0	0.1565	0.0701	0.2918	0	0	0	0	0	0	0	0.1358	0	0	0	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3128	0
Mix_96	0	0	0.0906	0.0949	0.1699	0	0	0	0	0	0	0.007	0.1331	0	0	0	0.0423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3445	0.1177
Mix_97	0	0	0.2586	0.1869	0.285	0	0	0	0	0	0	0	0.131	0	0	0	0.0304	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0592	0.0479
Mix_98	0	0	0.3687	0.3849	0	0	0	0	0	0	0	0	0.1125	0	0	0	0.0623	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686	0
Mix_99	0	0	0	0.0272	0.1703	0	0	0	0	0	0	0.0096	0.133	0	0	0	0.0475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5292	0.0832
Mix_100	0	0	0.225	0.2411	0.236	0	0	0	0	0	0	0	0.1277	0	0	0	0.0351	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1313	0
