Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
S10119	0.0333457623092616	0.00538982489153805	0.172401808257078	0.0938460084760798	0.0784984658522862	0.0062932133057207	5.84028573334031e-10	0.610224916324007
S10121	0.0322217425632375	0.00538539517409916	0.174275586848177	0.0975410356379399	0.0781118086394253	0.00636146631616257	5.30725114031268e-10	0.606102964290234
S10130	0.0323067378377156	0.00554719356045734	0.176925640095952	0.0851217979763449	0.0807516186501758	0.00645362428554608	1.49025854009241e-10	0.612893387444783
S10140	0.0347462133397418	0.00515929254988057	0.16893899492835	0.0856835070984021	0.0768735691956488	0.00652793922625061	2.39956811056013e-10	0.622070483421769
S10142	0.033557990909512	0.00527613588635198	0.175740617877124	0.0936123136845896	0.0773847312545109	0.005983007749109	8.18910107556121e-10	0.608445201819893
S10150	0.0309719409894531	0.00558802914971721	0.172160163201209	0.0819042283206452	0.0799960534153867	0.00651108663483767	1.33348083920839e-09	0.62286849695527
S10155	0.0320436427658124	0.00537598248244144	0.181190767522592	0.0895984827510459	0.0770367530195764	0.00656400545211852	1.31961876312676e-10	0.608190365874451
S1016	0.0310604126003499	0.00555328182878821	0.177378472096791	0.0903354278935597	0.0793477789780363	0.006269759032536	6.87011314369476e-10	0.610054866882928
S10163	0.0337411510953986	0.00552259422217096	0.177470152907298	0.0878664724747113	0.0795831596501344	0.00663488810584522	8.39392551959573e-09	0.609181573150516
S10167	0.0313238728071953	0.00555160445311056	0.166850527980452	0.0957049265229007	0.0775197561862238	0.00609845574003143	1.37123551701679e-09	0.616950854938851
S10168	0.032281911160712	0.00521616445657175	0.181353675027331	0.0946816944603327	0.0759423620249971	0.0061265250344268	3.17446655692825e-10	0.604397667518182
S10173	0.0370466762871691	0.0053114329908954	0.181977671676879	0.0906500452073375	0.0773375363515067	0.00612543247512744	2.09977487125482e-10	0.601551204801108
S10175	0.0320410871390158	0.00533293373585298	0.179654123729293	0.0851036820469612	0.0777214152539606	0.00621563082780223	1.81544009507837e-10	0.61393112708557
S10179	0.0299464920763378	0.00518354909376283	0.178771417350212	0.0999535904691746	0.0722785032498384	0.00627463379052748	4.63954509998926e-10	0.607591813506193
S10186	0.0331404974740519	0.00539690402087867	0.178514289242664	0.094758659605938	0.0774275098910057	0.00636158166758724	8.72211201553421e-10	0.604400557225663
S1019	0.0323076356167521	0.00535689799458787	0.180300295875937	0.0886990507435547	0.0779483460642806	0.0061733509690083	2.2924660259965e-09	0.609214420443413
S10190	0.0334678714021147	0.00526593837714478	0.180861097599124	0.0936692481690133	0.0749041914979235	0.0064166001776609	7.71534433515285e-10	0.605415052005484
S10195	0.0316374149022192	0.00545927847475342	0.174084377726425	0.0879605418859745	0.0789142208860244	0.00677210482908618	1.6111956116094e-07	0.615171900175956
S10196	0.0309871913284048	0.00529499243352655	0.181127981006451	0.0894971333278142	0.0770584390437759	0.00642394082245953	4.16359831655029e-10	0.609610321621209
S10200	0.0298530825451067	0.00535125683023052	0.177194868731368	0.0885970402781687	0.0774594969668437	0.00642984474931823	5.57224591987286e-10	0.615114409341739
S10201	0.0332892096680696	0.00559141594660361	0.163949625347661	0.0821910992411367	0.0803906077528158	0.00648939844777253	1.01913034422464e-09	0.62809864257681
S10202	0.0326764860865493	0.00537110117739534	0.184421558817141	0.0859985004206516	0.0779270403136802	0.00629142827630443	5.64644033958098e-10	0.607313884343634
S10205	0.0342766091661423	0.00524306213867643	0.185290637664723	0.0859706919379185	0.0750199494814329	0.00648491627600714	8.33927477136171e-10	0.607714132501172
S10211	0.029416885463258	0.00560821994346266	0.164502581952842	0.0972738433883213	0.0817522147820497	0.00653055020852315	3.65746406099553e-09	0.614915700604079
S10221	0.030531418065443	0.00524402463528399	0.17724503023195	0.0941970124635711	0.074571850620406	0.00643506883223982	1.90721367569243e-09	0.611775593243892
S10222	0.0321056629233329	0.00556552869306006	0.166582870957688	0.0851644896247029	0.0794544703401756	0.00658070203568931	1.57807152954669e-10	0.624546275267544
S10226	0.0332301786568036	0.0053366318046562	0.177440814684237	0.0905724377360715	0.0760423832928813	0.00646576274149419	9.3759979151806e-10	0.610911790146256
S10227	0.0314114630765566	0.00547697980155326	0.177981948865507	0.0836014948971757	0.079711110028767	0.00626571739638693	3.0693643781737e-11	0.61555128590336
S10228	0.0303993868070818	0.00536314124401184	0.18157862803281	0.0931203299051716	0.0773248374785017	0.00640229176056637	2.38352727071157e-08	0.605811360936584
S10232	0.034743790525659	0.0055479190709065	0.180349778041474	0.0941925845391885	0.0818884695530046	0.00587688961177998	5.94807128857038e-11	0.597400568598507
S10248	0.0320306393483882	0.00524408874713396	0.175123200247144	0.0971912086157675	0.0757125086456964	0.00629646538068337	3.85864256524357e-10	0.608401888629322
S10249	0.0304297028267687	0.00535308336929253	0.175647351738069	0.0861483690229492	0.075484111105818	0.00693916074983848	1.42234294423158e-10	0.61999822104503
S1025	0.0325809214267182	0.00528741638457813	0.183064849949299	0.0914520046754345	0.0750007863725774	0.00636417646435736	1.06616596344129e-09	0.606249843660869
S10266	0.0324549704780874	0.00561179898902166	0.175662759639885	0.0894851697283013	0.0797834039561512	0.00661438525382222	1.61853221004129e-09	0.610387510336199
S10269	0.0352249097118175	0.00552232800808313	0.175639406091894	0.0889362182760337	0.0796237881722013	0.00633104563499679	6.1473485154287e-08	0.608722242631488
S10272	0.0299651945484232	0.00547251634360005	0.166958976379894	0.0883150265364419	0.0794039558633272	0.0062257197966606	1.15546679441409e-10	0.623658610416106
S10273	0.0347080653046625	0.00533805853237171	0.177222730603904	0.0887248893867706	0.0762665567817339	0.00621353262333098	3.21625834215934e-10	0.6115261664456
S10274	0.0321412345828749	0.0054093817689288	0.176086361221036	0.0851765737649753	0.0774938535644989	0.00639958225450922	2.6074778083724e-11	0.617293012817102
S1028	0.0312837594321908	0.00521705129915464	0.174246897723997	0.0888401368562718	0.0749641572634761	0.006418221307707	2.32493762485534e-10	0.619029775884708
S10280	0.0310855931984606	0.00504743521789609	0.179659139203729	0.0957721039117985	0.0737705319232524	0.00642783253866488	3.48980342953531e-10	0.608237363657218
S10283	0.0326678493860566	0.0051164607046444	0.182417192897333	0.0956237014053598	0.0736021464985496	0.00645902974770618	2.393624568046e-10	0.604113619120988
S1029	0.0321266089637771	0.00537895708312759	0.181196790187565	0.0892392888251837	0.0774190949104236	0.00639992425659965	5.75798129202566e-10	0.608239335197526
S10292	0.0326307483377788	0.00545685753940868	0.180713988818184	0.0867609348322942	0.0785120474787962	0.00610425729315542	1.95530128446958e-10	0.609821165504853
S10294	0.0315822642212714	0.00532308491601044	0.170933722265687	0.0993337269304849	0.0761606117836782	0.00610566893900305	6.30708460334238e-10	0.610560920313157
S10302	0.0314444815280447	0.00547454560507402	0.180308758208305	0.0910027868798297	0.0784840489910901	0.00639656595448959	1.56850968620229e-09	0.606888811264657
S10303	0.0326805983310173	0.00540766502305629	0.178970120183976	0.0902795271677121	0.0783389028451072	0.0064290800162966	7.95921645316776e-10	0.607894105636913
S10323	0.0334286131532477	0.00542977131097301	0.175840852361487	0.0899406974789655	0.0784512919231154	0.00647763008358457	2.31147139332834e-10	0.61043114345748
S10326	0.0325540506521689	0.00528197352885127	0.175376938565167	0.0930480510408873	0.0776930536311197	0.00660497096592938	3.96024246113029e-10	0.609440961219852
S10328	0.0319692248462159	0.00529218485380892	0.18265674413601	0.0976284577876649	0.0760755159566824	0.00621970298406123	1.28577356953398e-08	0.600158156577821
S10329	0.0346299013332659	0.00535718246945486	0.18151152515326	0.0885808927590664	0.0773141650782003	0.00641543519477003	2.36049491825652e-10	0.606190897775933
S10336	0.0320563330210861	0.00543943806769278	0.177332654749219	0.0868012682541072	0.0786258505396916	0.00639002587269062	3.02154307328493e-11	0.613354429465297
S10340	0.0348483264967155	0.00531794869160148	0.185483038740467	0.0871822907460709	0.076847943708418	0.00639136754906448	3.9232074954067e-10	0.603929083675342
S10347	0.031813674679739	0.00573204689660086	0.179424717256378	0.0870691519603769	0.0817253040843073	0.00659675622319012	2.49162358204737e-09	0.607638346407784
S10353	0.0368682236059152	0.00546568595439802	0.181209638021743	0.0825302728208464	0.0777127727914737	0.00656802271070346	1.6493189441055e-10	0.609645383929988
S10356	0.034047177357868	0.00554264549540991	0.186687330719464	0.084379032076982	0.0796376177829967	0.00622094040426288	8.05282803492431e-10	0.603485255357734
S10358	0.0317097897171813	0.00544767456773841	0.179627279800213	0.0865140948477678	0.0761887955411784	0.00649434772421915	5.61574804338091e-10	0.614018017240127
S10365	0.0313050451193211	0.00549667659091447	0.17916954705039	0.0839648190533314	0.0780436557619957	0.00641411443935595	5.20276053738847e-11	0.615606141932664
S1037	0.0345818235212319	0.00539489413688174	0.185917472283608	0.0999676050319641	0.0761051746444014	0.00600420789959874	1.79986053745344e-10	0.592028822302328
S10373	0.0336014020909009	0.00534881193004921	0.183048267002305	0.0885940523333331	0.0775697558129595	0.00632482765841376	6.17850653091553e-10	0.605512882554188
S10374	0.0318810521782588	0.00555100960503226	0.16325713876127	0.0879344516904646	0.0807184125110688	0.00617065174971412	8.19885645940111e-10	0.624487282684306
S10375	0.0312389128143624	0.0053268836214045	0.176564156202242	0.0905046042380612	0.077541959150725	0.00653481606161464	6.0929654991263e-09	0.612288661818625
S10377	0.0337964676950395	0.00566016723360216	0.171253068231922	0.085352884204324	0.0814730599628844	0.00623361665433469	5.48570636772428e-10	0.616230735469323
S10378	0.0344934648418417	0.00518401373779556	0.176817841355477	0.0983585852870708	0.07485849333046	0.00634201711936368	7.52741967300590e-11	0.603945584252716
S10390	0.0344892309663201	0.00594476681655175	0.17337520755216	0.08705370907136	0.0815969210005334	0.00656768864752736	7.04696706257248e-10	0.610972475240851
S10391	0.0320593931298711	0.00565065888211273	0.167162245640928	0.0900705334827899	0.0797663332772576	0.00637679690366652	2.00662340465999e-10	0.618914038482712
S10393	0.0309020204930658	0.0054359191855499	0.174529966037668	0.0926346557466405	0.0772295442482051	0.00633064630848889	1.80653708851357e-09	0.612937246173845
S10400	0.0315383817668627	0.00543432552585538	0.180740888189266	0.0852969838293438	0.079281182542417	0.00660631842528567	1.83126408061145e-10	0.611101919537843
S10401	0.035074196199547	0.00550306906043963	0.173783289693451	0.0885125982715009	0.0789311770528092	0.0064429852332777	1.39801556393663e-09	0.611752683090959
S10406	0.0309709528489504	0.00554830489315189	0.169391421721212	0.0865589554336592	0.079121969569511	0.00657770325817739	7.50885749419921e-10	0.621830691524452
S10408	0.0337865723587041	0.00556165415543318	0.176592522796487	0.092600557775002	0.0779797120120721	0.00685780537482517	2.78244551017607e-10	0.606621175249232
S10409	0.0332172011129952	0.00530219257791734	0.174023878414569	0.097407337462143	0.0746687879784536	0.00642719924148144	5.36725124790156e-11	0.608953403158768
S10418	0.0320376867354008	0.00584055064169825	0.158621377705983	0.0850341984289358	0.0821606238571939	0.00625379952635608	2.70107256930885e-10	0.630051762834325
S10431	0.0312092372495263	0.00552068839034435	0.184565036640655	0.0883535850856131	0.0799489488180689	0.00664352251173913	6.66555846626812e-10	0.603758980637497
S10438	0.0314185531751547	0.00545444145933656	0.177192037018791	0.0888912390449832	0.0784955219769666	0.00635301511429291	2.55870754125528e-10	0.612195191954604
S10439	0.0313180146597071	0.00530337028991057	0.180201610777079	0.0871308157996974	0.0756506818738284	0.00665710271301207	4.21794060791786e-10	0.613738403464971
S10441	0.0309290826091676	0.00537834578863249	0.172608577600061	0.0862556180251842	0.0769510493270576	0.00669078263913298	6.62354000763175e-10	0.62118654334841
S10442	0.0323968492750947	0.00540516738424117	0.182529540364755	0.0869634138241683	0.0776493618681192	0.00650756362589855	2.17076814500942e-10	0.608548103440646
S1046	0.0319578185118833	0.00530092234172489	0.177654272628366	0.0827414369213554	0.0776357702551797	0.00655622408323083	4.17546379979619e-10	0.618153554840714
S10478	0.0340984713476254	0.0054892623684114	0.16370177165835	0.0812169912055546	0.0787465602931167	0.00691099315886102	3.65702267915227e-10	0.629835949602379
S10480	0.0355560794183494	0.00555565909786108	0.181225972884266	0.0907075143218189	0.0783592233671618	0.00611818072760662	7.92268332858476e-10	0.602477369390668
S10484	0.0327790126136642	0.00560436393698915	0.170889695587839	0.08902004624813	0.0790469091208608	0.00677412072526114	6.23398133758217e-10	0.615885851143857
S10492	0.0323508216159995	0.00520081001872012	0.179098745064873	0.0947662395472657	0.073224057638536	0.00646495632530949	1.59204188363606e-10	0.608894369630092
S10496	0.0354615794974456	0.00508400245215074	0.184453607789966	0.0914310170846103	0.0745047835225368	0.0062600108896092	3.26087389008472e-10	0.602804998437594
S10510	0.0318863101628047	0.00555832735375479	0.167414949888638	0.0933892023194092	0.0796426468998131	0.00684524661581412	2.52880750819672e-10	0.615263316506886
S10513	0.0291204174554378	0.00528856256682677	0.179973318647372	0.0897614928891047	0.0772869194492527	0.00649908683448704	2.07828777401208e-10	0.61207020194969
S10516	0.0330761544548261	0.00552596676536743	0.177615289363435	0.0870193912240786	0.0795359862521697	0.00656280179666598	4.01686228882314e-10	0.610664409741771
S10534	0.0327554023671075	0.00537653246400091	0.175984655206321	0.0906228598281121	0.0771062775334125	0.00648251404039986	5.45266371122948e-11	0.611671758506119
S10535	0.0321194384017931	0.00540461005464987	0.182620486933174	0.0893551798788598	0.0771278154082532	0.00642291723387065	2.20568620014003e-11	0.606949552067343
S10537	0.0331943903342439	0.00530320637045403	0.17771513908938	0.0889745764878778	0.0764300854686461	0.0068010611065939	8.689792711305e-10	0.611581540273825
S1054	0.0318001176749159	0.00556295740016853	0.179746127656064	0.0921904897890598	0.0795930859932335	0.00645775920624281	2.19660079531784e-11	0.60464946225835
S10543	0.0340382027412377	0.00537498327361559	0.179252713924199	0.0882934925313938	0.0773744514302607	0.00631773467309391	9.78640954274465e-09	0.60934841163979
S10546	0.0321404097936599	0.00538605921136806	0.166915440652005	0.0897281993444091	0.0774785916249459	0.0064242898315445	3.06195926597348e-10	0.621927009235872
S1055	0.030386706801291	0.00561137205074176	0.173341724562484	0.0832335696276318	0.0804374972091134	0.00660361624224397	5.62984137026818e-10	0.62038551294351
S10551	0.0330757611780119	0.00564013101491171	0.176473422956188	0.0915041129404595	0.0791497378640351	0.00653468976548065	1.4098425832932e-09	0.60762214287107
S10552	0.0328642447508325	0.0055851656545193	0.164233381678036	0.0862266810392185	0.0801566010269633	0.00646791051718838	9.69031009775583e-10	0.624466014364211
S10555	0.0323016366164113	0.00522832386112842	0.176920252841841	0.102150359444007	0.0746483154753993	0.00626306564555366	4.28669725435917e-10	0.60248804568699
S10559	0.0306885606041798	0.00534886181513501	0.172205092385466	0.0897238381434854	0.0779258442010968	0.00664317039634865	2.34855978224095e-10	0.617464632219433
S1056	0.035226862512318	0.00513994242895988	0.175782212985042	0.0909143527699603	0.0758816845942807	0.00645700296878695	2.31347661543543e-10	0.610597941509304
S10563	0.0334408185215375	0.00539712592977178	0.182436244874534	0.0882474600085913	0.0755636699888186	0.00686682478932158	3.97697870388427e-10	0.608047855489727
S10574	0.0316575238332515	0.00526448136217164	0.188486486223446	0.0907856295236551	0.0752892524284239	0.0063829576424825	4.31615219814303e-10	0.602133668554955
S10576	0.0324803937993389	0.00554990354811696	0.161201995680363	0.0923841797407676	0.0782733067087777	0.00634157181757998	1.12552952185016e-09	0.623768647579526
S10578	0.0306923644328961	0.00549951396718494	0.163795961794233	0.0891313111734492	0.0777664357264276	0.00645356501023654	5.26307661986946e-10	0.626660847369264
S10579	0.0320282411698157	0.00533717611155119	0.175480587079826	0.0890847213863133	0.0764151394221977	0.00631564313489354	7.2865196434373e-10	0.61533849096675
S10582	0.0340321039304376	0.00520314043811163	0.178100502858181	0.0875231724753598	0.0757149132652503	0.00646484840292505	1.86055575738739e-10	0.612961318443679
S1059	0.0326450823960773	0.005293514807238	0.183284532185747	0.0872646046074625	0.0767185327445226	0.0063402781918956	6.12933256648761e-10	0.608453454454123
S10599	0.0329181693805524	0.00522445906225293	0.171963356281631	0.0860657906178148	0.0776255112467456	0.00648683418071691	1.28238236904258e-10	0.619715879102049
S10611	0.0309619523913377	0.0053005562789941	0.180357565177349	0.0878049666495073	0.0774035780275038	0.00641836321758186	6.51017256683642e-10	0.611753017606709
S10614	0.0307554382976603	0.00529142062288022	0.18106526841214	0.0852116859337283	0.0781141856737941	0.00660340743614125	4.6150009416086e-10	0.612958593162156
S10624	0.0353823110603646	0.0053620822679556	0.173889016794055	0.0836900643228665	0.0773772501136805	0.00627874015537719	1.8582739182327e-10	0.618020535099873
S10632	0.0340505080292353	0.00566756012953271	0.17323582847844	0.0842986915178328	0.0805318021836158	0.0066071401284086	2.11371579278423e-10	0.615608469321563
S10634	0.0345203919866994	0.00539795768063613	0.180642241060539	0.0856383877815523	0.076855540325953	0.00629539590180949	2.42308190786652e-10	0.610650085020502
S10638	0.0326761001903102	0.00548805433787143	0.169669297699936	0.0932138371173789	0.0774765824927217	0.00656177831376275	9.88159777035445e-10	0.614914348859859
S10644	0.0318887816776207	0.00531815456989062	0.186922352978611	0.0936342326242498	0.0755152420136004	0.00650551232850653	2.39984257021589e-10	0.600215723567536
S10649	0.0316789515456553	0.00528435065259503	0.174390524040117	0.0871537613657751	0.0765961984248682	0.00633940430547214	1.93678640865825e-10	0.618556809471839
S10652	0.0330823952079024	0.00546143837740607	0.16522863957911	0.0865453633421593	0.0783201613861915	0.00614089407688204	1.714404770127e-10	0.625221107858908
S10654	0.0326554543110177	0.0053075206982677	0.178669930797623	0.0893695149157892	0.075842492496559	0.00638908321933575	3.00216022481425e-10	0.611766003261192
S10655	0.0308941606216265	0.0053853659507534	0.178596149600494	0.0924160107942214	0.0781221985673661	0.00613753049233057	1.10505082162293e-09	0.608448582868157
S10656	0.0317055426776713	0.00511257244179035	0.185918632441636	0.0983472518325807	0.0731199033114033	0.00630055549205677	1.67098245896485e-11	0.599495541786152
S10657	0.0323263200492942	0.00570333660431953	0.172255385138819	0.0870946294282097	0.0765399990943308	0.00639819287906961	5.91882216924298e-10	0.619682136214075
S10658	0.0339893727050774	0.00509303394106084	0.181855319010928	0.0931704723097445	0.0739301457503411	0.00628913229276841	5.28329268372223e-10	0.60567252346175
S10660	0.0321120002576266	0.00557128854787753	0.177016827625299	0.0970832530029767	0.0791772355770071	0.00619351459940652	7.7225357948367e-10	0.602845879617554
S10661	0.0340555390343878	0.00537576588361638	0.184158186478901	0.0884992168300561	0.0760300079820115	0.00625697313180766	2.36096426352112e-09	0.605624308298255
S10676	0.0322724567087246	0.00522356207452237	0.168593534977572	0.0855874359324076	0.0749490564867943	0.00653879320877568	7.79555836655063e-11	0.626835160533248
S1068	0.0342649853882191	0.00525029231238205	0.183833446362936	0.0891980814349435	0.0752677139335563	0.00651199156156616	5.71636871423283e-10	0.60567348843476
S10681	0.0321591759905304	0.00562304864482442	0.164251650267398	0.0893962850972333	0.079717035037315	0.00656589864862796	1.63031308950052e-10	0.62228690615104
S10686	0.0325508587905438	0.00561871508675313	0.17302043202323	0.0886401708349638	0.0818572726683594	0.00641348511897931	4.6462099595017e-10	0.61189906501255
S10688	0.0313812701870829	0.00518019134845153	0.188489304878621	0.0916971661412531	0.0760582009873043	0.00667089742344451	9.63627423157855e-10	0.600522968070216
S10690	0.0323833722384902	0.00567283215062867	0.176297885186052	0.0829869105372601	0.0803024616685888	0.00632249755759907	1.28416683786474e-09	0.616034039377215
S10698	0.0322798479782879	0.00525398383306977	0.182622690214553	0.095312905387418	0.0762566635520166	0.00635705907734273	4.63377334437679e-10	0.601916849493934
S107	0.0314190681019682	0.0053927696131644	0.180205822034428	0.0958616398435167	0.0761554824404885	0.00631596837416674	9.20834013985599e-12	0.604649249583059
S10703	0.0304024467356733	0.00527827775617433	0.182424391032023	0.0915923255483296	0.0756019047862967	0.00609661823946712	2.70619583860792e-09	0.60860403319584
S10726	0.0339312465676187	0.0054297691806144	0.176915844623457	0.0890566315872674	0.0781387903395479	0.0064470999022478	1.63079747419099e-11	0.610080617782938
S10729	0.0324474840853223	0.00555335798394843	0.17094765496396	0.0900347679849688	0.0805280767113012	0.00668602565031905	5.56671734934413e-10	0.613802632063509
S10733	0.0315762244315413	0.00524376175268567	0.178992149287899	0.0884283978819755	0.0760764937628254	0.00652606971520005	4.44219846477502e-08	0.613156858745888
S10734	0.0330728970150518	0.00551385195940941	0.173524817819769	0.0909357002820672	0.0781188367120279	0.00675878902050748	3.97523975139304e-10	0.612075106793643
S10735	0.0346369564195493	0.00544063364534506	0.177929602403297	0.0833839908961776	0.0783230606934646	0.00633188375518444	3.4930760287376e-12	0.613953872183489
S10740	0.0309457754313699	0.00536414737061853	0.185125783805135	0.0822254223907541	0.0773220287791095	0.00698744352770559	2.67669347254995e-10	0.612029398427638
S10745	0.0341971871992541	0.00533679346827762	0.166123025470302	0.087544432048924	0.0776159917595651	0.00663320710847329	4.45984213468439e-10	0.622549362499219
S10748	0.0338996842004505	0.00561980973018438	0.178076685836623	0.0882462417105034	0.0790421105074167	0.00641518631784682	1.26853249671169e-10	0.608700281570122
S10753	0.0324062582136902	0.00515581936482414	0.18774690640365	0.0866899463814256	0.0744413467919909	0.00679292221043052	2.16789595664924e-10	0.606766800417199
S10756	0.0339787082123724	0.00541553593263444	0.175914741837557	0.0923733913772216	0.0772514899788502	0.00651946481646485	1.15277737122808e-10	0.608546667729622
S10757	0.0335540153158712	0.00527391133913883	0.186395260009636	0.0982577388793521	0.0747452912242174	0.0062737723836253	2.22277327266779e-12	0.595500010845937
S1076	0.0349151998443126	0.00537052143731894	0.188138677404728	0.080846590634206	0.0782450618021042	0.00654728201076318	1.00975699653392e-09	0.60593666585681
S10764	0.0331501227120448	0.00558964203881816	0.173272979575641	0.0889729931731849	0.0821227480220023	0.0064771924185175	1.0149398397368e-10	0.610414321958297
S10767	0.0332054997789091	0.0054797055689248	0.176382710614316	0.0983822147431266	0.0784112989433175	0.00618560747155645	1.25970991793833e-10	0.601952962753879
S10776	0.0335232619044974	0.00524574299741729	0.179319795009588	0.0877284703075023	0.0768344723582515	0.00660727743652068	8.56131302415456e-11	0.610740979900609
S10778	0.0325006982061968	0.0052934743168736	0.177192595741321	0.0919468582153452	0.0753894391502482	0.00658294157642293	3.11324702990148e-10	0.611093992482267
S10784	0.033800802841349	0.00523904269991635	0.173552658987333	0.0872278162227264	0.0770824718902838	0.00662568494446026	7.42512200583805e-10	0.616471521671419
S10787	0.0329824801277582	0.00549874867059708	0.178558838537103	0.0884058787984428	0.080175852687041	0.00620196307063441	6.7116396431617e-10	0.608176237437259
S10800	0.0367289895504687	0.00522206534136751	0.178673740614481	0.0846592880469712	0.0763485504359091	0.00630549865962915	6.02453748134071e-10	0.612061866748719
S10805	0.0345215922628601	0.00545268484947074	0.170145571864519	0.0913584365023932	0.0799453161711696	0.00662049457465024	1.79989326115072e-09	0.611955901975044
S10813	0.0337274702742259	0.00531667131157376	0.172536712660531	0.088942012217169	0.0771415822447854	0.00652300681499471	9.97825705584877e-11	0.615812544376938
S10814	0.0311010259129904	0.00569405275876031	0.170592428904458	0.0872540428593852	0.0813420823399936	0.00673060291057405	1.27086994531609e-09	0.617285763042968
