	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
mix_1	0.119195995709188	0.238194433227709	0.642609571063102	0	0	0
mix_2	0.153583859899589	0.229121890648283	0.617294249452129	0	0	0
mix_3	0.156694960854657	0.263853155725595	0.579451883419748	0	0	0
mix_4	0.130943280305781	0.222926896880622	0.646129822813597	0	0	0
mix_5	0.133325565689951	0.236015336259331	0.630659098050718	0	0	0
mix_6	0.130420243641069	0.219728563919577	0.649851192439353	0	0	0
mix_7	0.146027332833782	0.242613581292281	0.611359085873937	0	0	0
mix_8	0.139163784714284	0.238876241042075	0.621959974243641	0	0	0
mix_9	0.121612930476103	0.215194082032073	0.663192987491824	0	0	0
mix_10	0.14986458247413	0.253672262286293	0.596463155239577	0	0	0
mix_11	0.124630373989168	0.233709464568291	0.641660161442541	0	0	0
mix_12	0.130732447303525	0.234242723076191	0.635024829620283	0	0	0
mix_13	0.143660279458653	0.228963145885745	0.627376574655602	0	0	0
mix_14	0.126602605123526	0.235763436016771	0.637633958859704	0	0	0
mix_15	0.137283626051527	0.232491195940462	0.630225178008012	0	0	0
mix_16	0.166390682217459	0.252601900212152	0.581007417570389	0	0	0
mix_17	0.165541466454188	0.250875753342353	0.583582780203459	0	0	0
mix_18	0.158436597307938	0.252405905368183	0.589157497323879	0	0	0
mix_19	0.149770533965012	0.262718215022642	0.587511251012345	0	0	0
mix_20	0.145782593708096	0.221221972295184	0.63299543399672	0	0	0
mix_21	0.16077413073056	0.243758991930651	0.595466877338789	0	0	0
mix_22	0.11370001267846	0.245843330518273	0.640456656803267	0	0	0
mix_23	0.136616263499327	0.228146567027513	0.63523716947316	0	0	0
mix_24	0.145057264351826	0.230071514442904	0.62487122120527	0	0	0
mix_25	0.133669128884753	0.216230683674274	0.650100187440973	0	0	0
mix_26	0.158250293030615	0.25886345487797	0.582886252091415	0	0	0
mix_27	0.125914523387871	0.227479252202246	0.646606224409883	0	0	0
mix_28	0.137815258310253	0.224427862183465	0.637756879506281	0	0	0
mix_29	0.12241976215097	0.237053080081237	0.640527157767793	0	0	0
mix_30	0.129962095634836	0.223615880678334	0.646422023686829	0	0	0
mix_31	0.13506190677599	0.240919836023635	0.624018257200374	0	0	0
mix_32	0.123038369089757	0.242679471960747	0.634282158949496	0	0	0
mix_33	0.146256093529572	0.250662158311786	0.603081748158642	0	0	0
mix_34	0.159367588435009	0.270673270457762	0.569959141107228	0	0	0
mix_35	0.126102817141415	0.234560983866517	0.639336198992068	0	0	0
mix_36	0.130417662022078	0.246563672120531	0.623018665857391	0	0	0
mix_37	0.151513965197007	0.247458529315699	0.601027505487294	0	0	0
mix_38	0.143551075902046	0.247900195661927	0.608548728436027	0	0	0
mix_39	0.135322250482424	0.223826116441745	0.64085163307583	0	0	0
mix_40	0.129221412981013	0.249641936794977	0.62113665022401	0	0	0
mix_41	0.15155141110222	0.26444634917552	0.58400223972226	0	0	0
mix_42	0.140155352501047	0.228715759514424	0.63112888798453	0	0	0
mix_43	0.161977130684996	0.258500817959124	0.579522051355881	0	0	0
mix_44	0.142499370597347	0.228192825828275	0.629307803574378	0	0	0
