Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE
Mix_1	0.0369069404633323	0	0.200097922224839	0.0714695610982095	0.111411983120218	0	0.0194447939032792	0	0	0	0.0246871544968384	0.0208065082388857	0.0344186187399858	0.132742867942589	0.00885456200111247	0.00338948971025194	0.0242972098059147	0.0260334169576116	0	0.000859940123545149	0.0291978935805136	0	0	0.0324536078864372	0	0	0	0.0698706598491972	0	0.00412597219003802	0	0.0942564457092965	0.0546744519579043	0	9999	0.412261263509299	0.91157995182285
Mix_2	0.0486845983309309	0	0.215560717279895	0.0361723115607531	0.100408052509554	0	0.0113381803291191	0	0	0	0.0361725578694688	0.0175438545444076	0.0286774297542436	0.121667822026833	0	0.0155287553680392	0.0318640274559264	0.0172363675810159	0	0.00433499796751246	0.0216776450212912	0	0	0.0276765733436415	0	0	0	0.0689169526639352	0	0	0	0.0602832435067769	0.126557790450922	0.00969812243573398	9999	0.391716478363854	0.920766173860041
Mix_3	0.0472546846861197	0	0.184573294874875	0.0341078204244175	0.130407097897002	0	0.00863636481099361	0	0	0	0.0196543654155015	0.0253519973240816	0.0272383718933779	0.123520257753126	0	0.0134954657923576	0.0338364261762103	0.0167804746723306	0	0.00201297594126306	0.0184293255860646	0	0	0.02970742544453	0	0	0	0.0820413291547886	0	0	0	0.108963813385059	0.0829738295095807	0.0110146792583208	9999	0.398277925350125	0.917786114022685
Mix_4	0.0439295042503768	0	0.180263241551379	0.0226257958635714	0.117287004240289	0	0.0130671349623893	0	0	0	0.0434871817371788	0.0196920965726101	0.026943731593842	0.115227054397201	0	0.0179229688736344	0.028308567486699	0.0119725742985737	0	0.00618271866965622	0.0235218462035417	0	0	0.0296389285816126	0	0.00279923111778847	0	0.0596094246271509	0	0	0	0.0683789684863745	0.12800708139748	0.0411349450886515	9999	0.394725247231518	0.919238219748368
Mix_5	0.0423244668904529	0	0.260209079050074	0.0124326242920732	0.128185445767354	0.00298223310421475	0.0120045568811341	0	0	0	0.026578063190424	0.0267421017590941	0.0258889184914005	0.125774859416349	0	0.0153845788916608	0.0295462093464797	0.0111708497248263	0	0.00346355793470036	0.0207734164430161	0	0	0.0293495629376822	0	0	0	0.0663038249607836	0	0	0	0.104084261020182	0.056801389898098	0	9999	0.392887548065905	0.92018048434817
Mix_6	0.0388182776319232	0	0.230628263483654	0.0790272457419453	0.0931881555086335	0	0.0184647511655487	0	0.000822834850403753	0	0.0299455166011656	0.024185082858555	0.0303198031372215	0.126650471325516	0.0111677381043446	0.00519860334206682	0.0250566050259723	0.0310298036835498	0	0.0012273951949663	0.0295284519395513	0	0	0.0330281305740505	0	0	0	0.0663815548758989	0	0.00503435560626115	0	0.0953263057705276	0.0227021899146314	0.00226846366361356	9999	0.401326555563902	0.917079209367638
Mix_7	0.0486646065394973	0	0.195027011481566	0.0138134697969513	0.0833964486411979	0	0.0129571348127216	0	0	0	0.0426348995773011	0.0174789181395269	0.0242288831520038	0.113442617814153	0	0.017743995647191	0.0305657914439358	0.0114977152466218	0	0.0040568688518559	0.0236565601463471	0	0	0.0283301732665045	0	0.00734963170025251	0	0.0577347701693628	0	0	0	0.0639913287645314	0.146831877020281	0.0565972977881974	9999	0.389342088238538	0.921670287571397
Mix_8	0.0509372118457584	0	0.215755764125451	0.052207226085241	0.0321265255681054	0	0.0110520903552931	0	0	0	0.0359667887490134	0.01857174499021	0.0265997005729974	0.125645379111005	0	0.012902822216438	0.028939315912107	0.0232508083902666	0	0.00395036769871419	0.0255571394737078	0	0	0.0260375475413343	0	0	0	0.069095120474893	0	0	0	0.0423463913217642	0.16459130567164	0.03446674989606	9999	0.389199349455763	0.922111018393147
Mix_9	0.0453041864484207	0	0.211051563449822	0.0305756453152969	0.101970251283439	0	0.013816123951491	0	0	0	0.0423007108039138	0.018911155892591	0.0265509598531396	0.11580779063729	0	0.0163525686219938	0.0288003138458963	0.0163186484712041	0	0.0044246020947479	0.022633262860922	0	0	0.0286510822795107	0	0.00592515094593949	0	0.0610884163878627	0	0	0	0.0684139830041762	0.110300931353135	0.0308026524992076	9999	0.391212746431366	0.920892674406339
Mix_10	0.0474165704914807	0	0.252249008006824	0.0536334155424022	0.0855707270756452	0	0.0140104501605351	0	0	0	0.0277372031991892	0.0257994332161167	0.0258005795390437	0.123847823629438	0.00566508990871295	0.00916393361710153	0.0295301016676626	0.0226268733015944	0	0.00224243044552641	0.0248612555848643	0	0	0.0295130984042429	0	0	0	0.0713378948973786	0	0	0	0.0945339278719333	0.0477359250578155	0.00672425838249249	9999	0.391294624527548	0.92138256195869
