Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE	Absolute score (sig.score)
S21783	0	0.224352315316773	0	0.216909718188411	0.0884059202550372	0.00883698910950218	0	0	0	0.00255221563509592	0.00469591716054933	0	0.00102496420125767	0	0	0	0	0.0399716773045297	0.40562118431571	0	0	0	0.0343294525062755	0	0.030590914708706	0.0189226678617555	0.0129200520618691	0.0283172801271272	0	0	0.0109258801427727	0	0.038638767351682	0.158463517525377	9999	0.32001818225072	0.960223593104496	1.32547943377243
S21791	0	0.190034129806991	0	0.195817458121559	0.165658277952263	0.0236925266388028	0	0	0.00885115406235838	0.00691629218019064	0	0	0.00230480339840894	0	0	0	0.00508951770664451	0.0320807735669018	0.357006482655553	0	0	0	0.0289911944804932	0	0.0293739596605072	0.0168876496373616	0.0340566461577542	0.0117003600475097	0.00196077023794112	0	0.0205927039239441	0.0247172304426136	0	0.160963847760368	9999	0.279199018534024	0.964805542031573	1.31669577843817
S21797	0	0.130002563069151	0	0.19815466120758	0.084909315239902	0.0156418982013496	0	0	0.007884108742076	0.00384649194856929	0	0	0.00263965131191116	0	0	0	0.00124401981831256	0.0332647084890514	0.415080426352236	0	0	0	0.0393312163369556	0	0.0300851793410542	0.0128510813471686	0.0416879317754171	0.035547038830427	0	0	0.0153914111477055	0.0513432865939012	0.0118303172295629	0.163112943659654	9999	0.290897163747621	0.960959766425911	1.29384825064199
S2180	0	0.170179596315629	0	0.148328722096943	0.114988124397618	0.0237376476344069	0	0	0.0111708037688297	0.00676225811425282	0	0	0.00348353685894111	0	0	0	0.0083480082643724	0.0511458686742658	0.333149480059744	0	0	0	0.0388274596564066	0	0.021469660124336	0.0194787384364464	0.0406936144839448	0.0177776187465956	0	0	0.0229853050118784	0.0407354820209564	0.0324565462257906	0.212837383474069	9999	0.240209577284198	0.971741569857559	1.31855585436543
S21805	0	0.268513311156111	0	0.111753098662576	0.053248760901515	0.0141021928887039	0	0	0.0123639746567587	0	0	0	0.00144520945497723	0	6.38947158747301e-05	0	0.001997926590809	0.0291868401966337	0.381616610949336	0	0	0	0.0304864113927358	0.0046929636074899	0.0190947317843584	0.0114237592330866	0.0620055741748856	0.00751682678431461	0	0	0.0179443923529193	0.157520854282635	0	0.154924721623544	9999	0.289024621682285	0.962271888982707	1.33990205540926
S21811	0	0.158095411047098	0	0.135320113059455	0.220549394580476	0.0180597819349584	0	0	0.00630681000808785	0.009488402467975	0	0	0.00285035243208185	0	0	0.0057385892925833	0.000964787441417703	0.0412096882804436	0.25966026801799	0	0	0	0.0350145096807342	0	0.0230972431800929	0	0.0466702015495068	0	0.00592516929923646	0	0.0353359315323404	0	0	0.304596042686525	9999	0.287227794449437	0.963225036615899	1.308882696491
S21822	0	0.240964515611691	0	0.189854675448831	0.0868820226982745	0.0162735532671681	0	0	0.0120651794401447	0	0	0	0.00199982177876733	0	0	0	0	0.0412615034828906	0.247025594851857	0	0	0	0.0361738789821986	0	0.0267983018406889	0	0.0580365783505871	0.0170233822189744	0.00172073614980796	0	0.0091670912127801	0.101625410073354	0.0829993505634787	0.166282927739411	9999	0.292012446329133	0.96275869257433	1.33615452371091
S21828	0	0.229234893125067	0	0.152509961517813	0.0801745542179298	0.0125811882633561	0	0	0.00449192149328972	0.00493601681912188	0.00254399471102768	0	0.00207647308089359	0	0	0.00554814463411216	0	0.0466364347456857	0.276905339567065	0	0	0	0.0356543296659896	0	0.0352061836634618	0	0.0368315256796327	0.0202718198866397	0.0058153130478848	0	0.00551379301095748	0.0977043082329998	0.0864984489552673	0.177985022979977	9999	0.300610663584466	0.961762317826676	1.31911966729817
S21829	0	0.154313934627563	0	0.203555069206708	0.0906096353161825	0.0137192266547953	0	0	0.0115613315518104	0	0.0039152991254805	0	0.00247955543909506	0	0	0	0	0.0569075256846924	0.400752669426336	0	0	0	0.049865922263395	0	0.0234736896267111	0	0.0435450630110688	0.0359754372632475	0	0	0.021426963669514	0.0126388193255507	0	0.194379525106021	9999	0.29460618247737	0.96072169528606	1.31911966729817
S21832	0	0.171282807681627	0	0.212560925723203	0.08448527883404	0.0236315528232033	0	0	0.00334723225746015	0.00430803549870744	0	0	0.00330679812829415	0	0	0	0.000719901053274464	0.0395805339344657	0.356166386115896	0	0	0	0.0369391491292816	0	0.0339295625508867	0.00984238836342477	0.0288038516197684	0.0168603152527023	0.000800914437159165	0	0.0160951065751796	0.0164489303039476	0.0262953465307329	0.212424371376603	9999	0.288366617076217	0.963455851376956	1.29782938818986
S21834	0	0.153379065275383	0.0271982652835373	0.152699707889077	0.148312206246834	0.0211333210386263	0	0	0.00442331346935024	0.00324380336310379	0	0	0.00320935325891256	0	0	0	0.000523847747710762	0.0487653299456278	0.374371221615348	0	0	0	0.0531192462630886	0	0.0250888751585123	0.0134327426467024	0.0245075838770051	0.0303978951127742	0	0	0.0121480360131189	0.00329592387577994	0.0316558376835616	0.182901720867832	9999	0.283934291595367	0.964396207148246	1.31380729663189
S21836	0	0.144409083403021	0	0.104403597097323	0.169373466113423	0.0224136665187224	0	0	0.00632885255382084	0.00630285413138578	0.00260983785483965	0	0.00246675711236633	0	0	0.00403055611181851	0	0.0299542141657209	0.30845933114366	0	0	0	0.042629449433138	0	0.0277406597986002	0	0.0441706621790897	0.00377495590476647	0.0053927774352462	0	0.0374521012254564	0	0.0339725240232851	0.275711815192294	9999	0.269669650898034	0.965542395706838	1.27159716139798
S21838	0	0.164522867194881	0	0.132920620434381	0.119001796002786	0.000198599425046481	0.00688278445734907	0	0	0.00132994043754017	0.0223389106958736	0	0.00156493329843391	0	0	0.0021622304507115	0	0.0386597345735415	0.374343524743096	0	0	0.0015182011111038	0.0438008704890455	0	0.0260536461375709	0.0203083228397597	0.0105733827382107	0.0366847505585774	0	0	0	0.0394002252938513	0	0.259241634263599	9999	0.301728185006332	0.962496148802085	1.30150697514536
S21839	0	0.133884801746698	0	0.113832313758192	0.107949492656279	0.0239278920318624	0	0	0.00586004594811431	0.00425717726708914	0	0	0.00275814007646322	0	0	0	0.00697049586083773	0.032162449050481	0.40790169541533	0	0	0	0.0408290055087489	0	0.0362108882692821	0.012609919859824	0.0413251220551849	0.0356842385586123	0	0	0.00986442583572497	0.0678977662449183	0.0119088272082778	0.199010974455806	9999	0.275572482871225	0.963812297163868	1.29484567180773
S21845	0	0.250883333895203	0	0.186731803445331	0.0473211570469349	0.011203524326765	0	0	0.0124050928606518	0	0	0	0.00211463201597413	0	0.00590380165280653	0	0.00570655057316481	0.0482251392702341	0.314726262950517	0	0	0	0.0327461670690562	0.000969500254445346	0.0227601554408181	0.0116413676776587	0.0553557660068219	0.0288939927902402	0	0	0.0134677030251	0.120206687325803	0.0196602722036838	0.150244423664026	9999	0.286954191648529	0.9623408778948	1.34116733349524
S21857	0	0.171232021937407	0	0.151663724759569	0.0656308198427624	0.00630793619069323	0	0	0.00200403700068598	0	0.00523822144840268	0	0.00127912208994145	0	0	0	0	0.047301839477669	0.337439048661096	0	0	0.00243644879289498	0.0380134768103471	0	0.0317653618731268	0.0114695662559583	0.0254315869283185	0.0519794615915368	0	0	0	0.114451966663624	0	0.285057851080544	9999	0.289493448777273	0.964125167436437	1.34870249140458
S21859	0	0.111315069217567	0	0.14825415959916	0.0788161740373397	0.0128537206262577	0	0	0.0182975332725912	0	0	0	0.00303837804904646	0	0	0	0.00203913357060081	0.0825912214018208	0.243126334097063	0	0	0	0.0499913386643583	0.0199287945664161	0.0265640667510051	0	0.0311550424971093	0.0201005906119336	0	0	0	0.0764011499829491	0.103098007605543	0.265544745375497	9999	0.281292504767705	0.965293495621277	1.29311545992626
S21863	0	0.190556174128984	0	0.155225218262761	0.0899689425099336	0	0.00105237150929884	0.000789859306119235	0	0.00604877815938574	0.019635047587214	0	0.0012341409090159	0	0	0.00907538100670423	0	0.0407042430023293	0.335862506331755	0	0	0	0.0363246313955533	0	0.0178623313216466	0.0136099197646385	0.0211590215158235	0.0245667577307041	0	0	0	0.0822388537979367	0.0629064071741964	0.232249254245866	9999	0.296646718560038	0.964812617894203	1.34106983965987
S21867	0	0.189542904738207	0	0.215398634554734	0.11161314730448	0.0129368219200087	0	0	0.00852206466786229	0.00116664557169763	0.00327958132842514	0	0.00265664127075247	0	0	0.00110257284259646	0	0.0534560839492697	0.361338280514431	0	0	0	0.0347094706233033	0	0.0392742733969234	0.0211709265154537	0.0499816068951059	0.0149031009401085	0	0	0.00315029177456441	0.0863324798733467	0	0.132742639372054	9999	0.296873278740426	0.960751783547712	1.34327816805332
S2187	0	0.171083014715802	0	0.138047526246408	0.069724511786882	0.0152850281483435	0	0	0.01264618115235	0.00260909617592226	0	0	0.0029107516541523	0	0	0.000871580640622775	0.00169455375993705	0.0353215019621162	0.364868174048636	0	0	0	0.0408229916942542	0	0.0205717834474265	0.0186593031155062	0.054994664852139	0.0205743963333198	0	0	0.00583847843562261	0.119049981816984	0.0203861680147085	0.17660899308443	9999	0.284644050172632	0.962704300245122	1.29256868108556
S21895	0	0.248870136843099	0	0.140224854646038	0.0588539396260299	0.0064290364311007	0	0	0.00280785747108273	0.00477705547594971	0.00637439622603486	0	0.00191221513324251	0	0	0.00161918790349474	0	0.0339003880962615	0.430941251979902	0	0	0	0.0310191825825445	0	0.0251021043017844	0.0184718629826713	0.0147722059929336	0.0406683819310026	0	0	0	0.0619553429634362	0	0.201715822153091	9999	0.30973905798944	0.962218800952954	1.3304152227397
S21900	0	0.277617320231801	0	0.108876211986071	0.0720426388792887	0.0194956089549773	0	0	0.0160400626205392	0	0	0	0.00202646220513447	0	0.00394267139998287	0	0.00105536829678054	0.0327462668543668	0.299078935718417	0	0	0	0.0250017714955112	0.00182999467021842	0.0273535207296293	0	0.0540212508722854	0.0102671047721714	0.000285265547593012	0	0.00932289487457838	0.136020726466847	0	0.241811218153984	9999	0.304203603461464	0.961077092518934	1.33883529473018
S21906	0	0.230822847130387	0	0.162581097645671	0.0904567437215375	0.0114598222889436	0	0	0.0132541149359905	0	0.00105932183419559	0	0.00146586773876163	0	0	0	0	0.031720465804807	0.313395494086315	0	0	0	0.0299986987558793	0	0.0253040759753606	0.00473063515966436	0.0518855457487411	0.0162568434281178	0	0	0.00784166576947088	0.108170421884807	0.0100581253409587	0.190683605675404	9999	0.305715329787623	0.960835584435474	1.30114539292501
S21913	0	0.194052131405433	0	0.136770569406779	0.107494423975245	0.0226630171180834	0	0	0.00805308476838769	0.00566538007523741	0	0	0.00182607663314833	0	0	0	0.0074515268018567	0.043895445458775	0.326066278674833	0	0	0	0.0412525284813987	0	0.0313518256848526	0.000945839522661461	0.0516998149732002	0.0248050088120125	0.00259485590964427	0	0.0156535940291646	0.113920531797569	0.00303832732118031	0.194358087536059	9999	0.272847610795492	0.964576999853868	1.33355834838552
S21917	0	0.211685875393064	0	0.188443503729943	0.116729102881844	0.0170745821849684	0	0	0.00701541611968458	0.0026418507833428	0.00889969856600487	0	0.00257802424738001	0	0	0	0	0.032188123869453	0.329393427203397	0	0	0	0.041930661490576	0	0.0303213986975162	0	0.03708074822202	0.0113369862937293	0	0	0.0139138062047362	0	0.0472675016819928	0.18559198638702	9999	0.298985124791212	0.962028427235458	1.28409269395667
S21919	0	0.128839691762618	0	0.130633228069437	0.0964377301298117	0.00958034248843567	0	0	0.00480091227648428	0	0.00551973847574558	0	0.00314472749189267	0	0	0	0	0.052228551581853	0.411292991185799	0	0	0	0.0449849250214898	0	0.0261276009669337	0.0188766578991732	0.0192277609619423	0.0245793451996317	0	0	0.00222616755000088	0.0145867354534961	0.0403599186804715	0.252431621558405	9999	0.319695580954828	0.959782345332203	1.28587864675362
S2192	0	0.125376370546601	0.0109823109701012	0.154660169057787	0.155726335325474	0.0100939545003618	0	0	0.0142267605491628	0	0.00347421893205978	0	0.00278373823835137	0	0	0	0	0.0681997136510062	0.253852638017602	0	0	0	0.058642162162269	0	0.0189430360652808	0	0.0575600193298193	0.0135515479332633	0	0	0.00114799134658307	0.0934268913481119	0.140172019158971	0.174629678334742	9999	0.312733546427589	0.959309726016969	1.35744955546755
S21936	0	0.13817953720339	0	0.229858936842144	0.149573768767476	0.0117664794175365	0	0	0.00713963974704572	0.00048755981843728	0	0	0.00258978053809734	0	0	0	0.00433443747121875	0.0634208118710161	0.345545186851588	0	0	0	0.0545153058510766	0	0.013606990019096	0.0209842817533633	0.0342282800639765	0.0179224440452528	0	0	0.0254271871357557	0	0	0.207970423764008	9999	0.265976702549377	0.967390928980135	1.32755105116048
S21937	0	0.183085355905863	0	0.16794606985812	0.0661799007869817	0.000783439028216423	0.00122585664483637	0	0	0.0069490212117304	0.0162197250854267	0	0.00194179129576075	0	0	0.00150360311696725	0	0.0394199618619	0.408237694937831	0	0	0.000251140705578627	0.0384164611104164	0	0.0318837267455423	0.0218540229017724	0	0.051722235222443	0	0	0	0.0691324989443823	0.0084053673076565	0.187062836291105	9999	0.303132713559765	0.961887674342214	1.30222070896253
S21942	0	0.145619433188975	0.0344420953155659	0.155250924926259	0.116613513264794	0.0180370142637907	0	0	0.00464519782324592	0.00952640506037759	0	0	0.00370156696332736	0	0	0.00158191962159885	0.00226430777237968	0.0577892697510924	0.368959597637712	0	0	0	0.0519815877123788	0	0.0351847744737091	0.01959611482362	0.0327335368558083	0.0166844666493333	0	0	0.00639685146598708	0.0142365565091379	0.106230565282747	0.125693445919778	9999	0.290484091328085	0.962248833468544	1.32716914528162
S21948	0	0.103332976866515	0.000759848336327929	0.142553826476155	0.0978547776845503	0.0151609375671534	0	0	0.00164648839687359	0.0126323256177076	0.0103691041287859	0	0.00278071723600363	0	0	0.0102561369509654	0	0.0372627131422809	0.332082174250054	0	0	0	0.0374466623849381	0	0.0305178998825496	0.007484617652843	0.0271621417551476	0.0156820047723776	0.00429618721833053	0	0.0252321812625247	0	0.127219014507294	0.202464660843498	9999	0.269131357676007	0.965889182450904	1.24419739693287
S21957	0	0.219968456548501	0	0.157774870229677	0.163894385774641	0.0123781205963593	0	0	0.0104258957851576	0	0	0	0.00265581851593548	0	0	0.000564016533643261	0	0.035923514116611	0.290195811642266	0	0	0	0.0305316470940549	0	0.0241870367467033	0	0.0596786271619443	0.0192039937413005	0	0	0.0226066004706976	0.0520287925390014	0	0.241638684527143	9999	0.297306458899634	0.961752253009062	1.34365627202364
S21959	0	0.134907270300965	0	0.114434236788839	0.150141746473684	0.0115710521250215	0	0	0.0159509081025731	0	0	0	0.00236851388855645	0	0	0	0.00201318104692672	0.0524832352751368	0.273973615301435	0	0	0	0.0475326600843877	0	0.0161786224752209	0	0.0466807237564425	0.00925974496202647	0	0	0.034836957952465	0.0498853211654409	0.0198994922330709	0.289302801843752	9999	0.263604290447412	0.967569257962167	1.27142008377594
S21960	0	0.185670512830771	0	0.0898782954967641	0.102620728840645	0.0210322453175907	0	0	0.00418117165927183	0.00305319071853788	0	0	0.00192556651644422	0	0	0	0.00196897221795698	0.0373799162599775	0.415339967787794	0	0	0	0.0396374608295883	0	0.027912217692257	0.00809829356759351	0.0266073649287295	0.0378367361014632	0	0	0.0202196277729186	0.0297246275402112	0.00552901122037197	0.203642373942413	9999	0.277290630497009	0.964759759767878	1.2622582812413
S21961	0	0.17706012056915	0	0.111519489365116	0.0487768920202798	0.00417918939906943	0	0	0.0155041415621644	0	0	0	0.00301950363974005	0	0	0	0	0.064934709019159	0.263930738920088	0	0	0	0.0465290754704373	0.0345422082525182	0.0209342441872061	0.00362278622932961	0.0422757160881606	0.0268592712022025	0	0	0	0.183467185115699	0.0831213776148657	0.173607007989199	9999	0.274135723938736	0.965275211776604	1.30388365664438
S21976	0	0.168290009822333	0	0.170227188476279	0.108000704702318	0.0153706725857508	0	0	0.0102424311010031	0.00481179980991848	0.00534114164644022	0	0.00168352243779188	0	0	0.00157400983348345	0	0.0334045232900797	0.261952998630106	0	0	0	0.0435709863802279	0	0.0203888165397139	0	0.058881085275567	0.00612124770025038	0.00202016070096862	0	0.0187959931893573	0.035120940257177	0.0202882102635329	0.352946554859294	9999	0.298776040456451	0.961233162930352	1.33903299750159
S21979	0	0.292931106908859	0	0.116397526700244	0.0596204467794622	0.0188338600910539	0	0	0.0175697991059053	0	0	0	0.00298838694457171	0	0.00225440290564324	0	0.000925130999676395	0.0370661480727871	0.27262694207344	0	0	0	0.0310598457290889	0.00914072215965525	0.0195525421310323	0	0.0623388685319813	0.0145259785036155	0	0	0.0107623632836838	0.0977059373949967	0.0491436343451515	0.209756211106107	9999	0.252917144041859	0.969965690203553	1.32519985376696
S21980	0	0.174223917323273	0	0.0855758342876816	0.0685158147123131	0.0151010155490714	0	0	0.0107802035450553	0	0.0127955906052026	0	0.00219121288702122	0	0	0.00488717993866933	0	0.0272302052281251	0.221992452833186	0	0	0	0.0336129739647482	0	0.0305137417842125	0	0.0680968355218647	0.0039912566189055	0.00412334589022001	0	0	0.181355387915881	0.0644013898448131	0.275776421075378	9999	0.291674355940192	0.961497039200188	1.28516477952562
S21984	0	0.0564343278859848	0.0501801007820395	0.208389066572163	0.110247771845412	0	0	0	0.0111504350933425	0.00814742512771141	0	0	0.00583454863998369	0	0	0.00471519303167728	0.000831438802878108	0.049166114351356	0.365337499105828	0	0	0	0.0528994495405508	0	0.016647399340208	0.0005466665520106	0.0322218806976883	0.037457983509172	0	0	0.0170804692592948	0	0.0634682716130282	0.164788182724671	9999	0.279525556895008	0.964555870888948	1.255544224475
S2199	0	0.166211875993558	0	0.146078326354795	0.0940514319877035	0	0.00782358863305729	0	0	0	0.0267504207192117	0	0.00114352701901858	0	0	0.00200462330309105	0	0.0440712404874356	0.367963704898414	0	0	0.00248648378617674	0.0379918654020261	0	0.0271841368852555	0.0223271508224496	0.0114901970593998	0.0367532905210909	0	0	0	0.0759739116607187	0.0232120103856135	0.219267436509346	9999	0.298549115204129	0.962607384218087	1.31278522242836
S21994	0	0.167452537888214	0	0.156491011732428	0.120657757839906	0.0178815631048586	0	0	0.0114813524468821	0.0035614529520798	0	0	0.00238754875362391	0	0	0.000263993359903372	0.00439726821037926	0.0354745937368517	0.329095888052568	0	0	0	0.0357682451723472	0	0.0229114597167987	0.010417517571508	0.0573716676892219	0.0115036921189589	4.11092405308014e-06	0	0.0218883732400574	0.074810874384108	0	0.226920680068198	9999	0.281089200951168	0.963391282635002	1.31074158896295
S21999	0	0.155688288894479	0	0.197503314534913	0.124651474260133	0.0169873205735107	0	0	0.0109248136472289	0.00289434059151651	0	0	0.00212118840630819	0	0	0	0.0037529928966531	0.0481400030975075	0.306704739570499	0	0	0	0.0373102846869508	0	0.0248036091225726	0.00181667343126725	0.0577483602257103	0.031964246262824	0	0	0.0103801944603787	0.126132995017671	0	0.16839863017985	9999	0.283146027659223	0.962899282914204	1.32792346985997
S22002	0	0.257477645944669	0	0.166660529506844	0.0348152930682463	0.0187187795928432	0	0	0.0136580304465855	0	0	0	0.00166363009992941	0	0.00311623504713297	0	0.0056163203531713	0.0424410677783733	0.207443247506525	0	0	0	0.033856481535411	0.00520377690920981	0.0237140406697754	0.00110285523963162	0.069705371375602	0.0176994156926325	0	0	0	0.178262953556244	0	0.282909824162889	9999	0.280530620966742	0.964170201432941	1.36406549848571
S22011	0	0.237515278911287	0	0.10537630135102	0.0566820309591025	0.0241937345661042	0	0	0.0103550566281648	0	0	0	0.0024590335993153	0	0	0	0.0061365815636184	0.0415670642684674	0.357220148929959	0	0	0	0.0371027301880011	0	0.0294581201838586	0.0109433125537888	0.0412404510495406	0.0189878214180247	0	0	0.00856169017839547	0.0921733578158108	0.057886926504104	0.175856784852809	9999	0.271346019782773	0.966321167255006	1.31371642552137
S22023	0	0.183981834928271	0	0.152506635767357	0.104100081395958	0.0148417217955384	0	0	0.00608478740319767	0.00618198445976027	0	0.000836043087117942	0.00220571136853516	0	0	0.000770025002264212	0.000821477276579326	0.0320171593712113	0.49237853379236	0	0	0	0.0431526128480851	0	0.0306694635828575	0.0225475695345494	0.020392957593939	0.0316705062037833	0	0	0.0129537463483296	0	0.015454836940902	0.0751321251430974	9999	0.293335985762583	0.961219039428837	1.24869981384369
S22025	0	0.180508121913963	0	0.0964747310057839	0.0752804000009367	0.00795066918341775	0	0	0.0209825205815475	0	0	0	0.00207663628541345	0	0.000910651543610408	0	0	0.0415632483409896	0.242448382556344	0	0	0	0.0319318494085447	0.0200615874604156	0.0214099777323323	0	0.0649446751174431	0.0252198481211868	0	0	0	0.181293415965361	0.138532793674819	0.171556733224801	9999	0.286185920795283	0.962933774421022	1.32314624211691
S22026	0	0.238347272560025	0	0.137290044488675	0.0648321404549004	0.0256750516865528	0	0	0.0164417484407566	0	0	0	0.0030961150662578	0	0	0	0	0.0651783703579282	0.354290918785995	0	0	0	0.0366623718585526	0	0.0250039100668289	0.00309529771456298	0.0548582463322337	0.0134612871590665	0	0	0.0291130207536815	0.0369107334250453	0	0.249737816288741	9999	0.247884665368561	0.9703483416708	1.3539943454398
S22032	0	0.0696365293375679	0.00970669784942537	0.219715814073162	0.158008585148563	0.0101970278223147	0.00780024870893383	0	0.000671035297194013	0.006800349383036	0.0106250933805132	0	0.00281204078434381	0	0	0.00196740250744443	0	0.0369199619447207	0.411586577452029	0	0	0	0.0327627220104166	0	0.0224054565944606	0.0250210989595781	0.0170098183686334	0.0171298663770049	0	0	0.0210467588508579	0	0.0142516166566409	0.160684415984456	9999	0.315433888519093	0.957854364000634	1.2567591174913
