Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_1	0.1133919030082	0	0.360657070144668	0	0.286724772534832	0	0	0.350609938598382	0.0793701030108904	0	0	0.0639724645603021	0.00810428488997255	0.00250205303056275	0	0	0.00184756143923266	0	0	0.046454536882675	9999	0.598199206299926	0.800409405706865	1.31363468809972
mix_2	0.0471319286953609	0	0.405751320651319	0.0157472462354101	0.272709384330908	0	0	0.315573210498335	0.0855886634643745	0	0	0.0968925115878	0.00363989940429251	0	0	0	0	0	0	0.0357117736831895	9999	0.561055386891669	0.82773144893851	1.27874593855099
mix_3	0.171115810449072	0	0.0948775977233365	0	0.118039442224242	0	0	0.524713035254427	0.0744324322796122	0	0	0.0291091727597092	0	0	0	0	0.00720659506138002	0	0	0.0228806506103028	9999	0.613469125303794	0.794517434564467	1.04237473636208
mix_4	0.245474359086074	0	0.174015641950959	0	0.18900256426673	0	0	0.394146121013494	0.0779672626289429	0	0	0.0330116467992891	0.00883588762112209	0	0	0	0.00368820249409342	0	0	0.0135778603970623	9999	0.614770912731226	0.790616760408546	1.13971954625777
mix_5	0.259464420384469	0	0.178393375118408	0	0.174648643551035	0	0	0.348821705745151	0.117793237403786	0	0	0.0397807268805625	0	0.0078396734770578	0	0	0.0044906274446314	0	0	0.028154999977989	9999	0.609101981791894	0.794346623083141	1.15938740998309
mix_6	0.235191032875627	0	0.242566694863405	0	0.22071788306476	0	0.000867242280103033	0.333059489576887	0.112923783831576	0	0	0.0470938541510239	0.0108085776039584	0.00256261693155042	0	0	0.00563774475006625	0	0	0.0157241705724776	9999	0.612919207969586	0.790974032233947	1.22715309050143
mix_7	0.325580186546419	0	0.132456409781493	0	0.171736629290345	0	0	0.406553648853552	0.0837386729884862	0	0	0.0326378239741656	0.00989525447464508	0	0	0	0.00382181890175361	0	0	0.0198342816707388	9999	0.633546526012869	0.777192790555861	1.1862547264816
mix_8	0.260538314140344	0	0.234947390262582	0	0.189726265502064	0	0.00425129883353039	0.362988469015312	0.0518643544906104	0	0	0.0588333584105289	0.00196729182194839	0.000219989581919961	0	0	0.000143100148208022	0	0	0.0255623688608051	9999	0.618589800462609	0.787436258488254	1.19104220106785
mix_9	0.128506290710479	0	0.271200314298359	0	0.252640169611257	0	0	0.423956229902076	0.0811343184133232	0	0	0.0666367280307947	0.00775862293858974	6.57307832451348e-05	0	0	0.00284287027376936	0	0	0.024150210720906	9999	0.593978148382089	0.804191833745416	1.2588914856828
mix_10	0.297918945185285	0	0.144458085236406	0	0.1498757362767	0	0	0.35304015438017	0.105487813609212	0	0	0.0350290073611196	0.00821092315055903	0	0	0	6.90679480620346e-05	0	0.00465373282395914	0.0114976558434952	9999	0.622088145902259	0.784778606625757	1.11024112181497
mix_11	0.111505982880946	0	0.349627954757204	0.00540598853770438	0.22408357946631	0	0.00214216715216015	0.334032109268251	0.0464132776627966	0	0	0.0926991147908965	0.00645512117565865	0	0	0	0	0	0	0.0400894345898562	9999	0.57685378693671	0.815328875814043	1.21245473028178
mix_12	0.0344472641930204	0	0.30566582821046	0.0187496690234923	0.238081411659116	0	0.00302676540082962	0.407563300125424	0.117701103587589	0	0	0.07484966941885	0.0161313857528645	0	0	0	0.00445386090195824	0	0	0.0292284667639226	9999	0.555256536086595	0.830146309761695	1.24989872503753
mix_13	0.44146175646792	0	0.136501681304354	0	0.164729937903412	0	0	0.254018458884786	0.109166719572331	0	0	0.0327017847253721	0.0042392095044213	0	0	0	0.00152960146933684	0	0	0.0299893327537128	9999	0.636916960943067	0.7712232122999	1.17433848258565
mix_14	0.347339470573571	0	0.154368193313457	0	0.168118887158156	0	0	0.344705968137886	0.12580223525975	0	0	0.0321877698531842	0.00840187423168423	0	0	0	0.00103651345687636	0	0.00432324620912403	0.0110663519813091	9999	0.631581636112005	0.777172148651976	1.197350510175
mix_15	0.322351581378202	0	0.096238999580081	0.00602950554653817	0.155285784504948	0	0	0.200092273688996	0.183813299043712	0	0	0.0222215080463218	0.010575942740597	0	0	0	0.00481461580508237	0	0.00256990357509562	0.02307607249526	9999	0.632382201825889	0.775242601081432	1.02706948640483
mix_16	0.183161607658726	0	0.140117188370205	0	0.164473073653999	0	0	0.490423545141099	0.0757863253139214	0	0	0.0334944432095453	0.00720319058533318	0	0	0	0.00413984817998058	0	0	0.0198403112243247	9999	0.605152817727526	0.798973995053201	1.11863953333713
mix_17	0.29084898796607	0	0.0103114926127834	0.00238195101040655	0.0716793936232556	0	0.00854961029551871	0.229604555353406	0.130805803155928	0	0	0.0178431189733246	0.0163344005648243	0.00115009095338448	0	0	0	0	0	0.0066677981740308	9999	0.666128115300003	0.748717921118574	0.786177202682932
mix_18	0.123231086365147	0	0.412197174122262	0.0120821954360812	0.250195185224252	0	0.00161916281563716	0.263939971714247	0.0776462449793587	0	0	0.0861916079164437	0.00497584190615424	0.00210683900638996	0	0	0	0	0	0.0286310085136092	9999	0.57317984230017	0.818806892660422	1.26281631799958
mix_19	0.269295995517128	0	0.216483349328186	0	0.208253008875276	0	0	0.349474098199019	0.112624127731262	0	0	0.0427440085335836	0.00507011438586645	0.00132192675597044	0	0	0	0	0	0.0214433594631584	9999	0.621610588755496	0.785084493434151	1.22670998878945
mix_20	0.129213756999866	0	0	0.00504318644953637	0.0787868600335296	0	0.0323749868416797	0.317585210498564	0.135169017665685	0	0	0.0433589379085853	0.0261761750428102	0.0113634707206829	0	0	0	0	0	0.0257090320901391	9999	0.625071213462241	0.787450197832257	0.804780634251078
mix_21	0.256631087406128	0	0.161075211661804	0	0.147722293354296	0	0.00252694156048491	0.35956149820078	0.143055355098085	0	0	0.0458579137497328	0	0.00674320069721488	0	0	0.00808018518312879	0	0	0.0358861029380494	9999	0.607125454864886	0.796446973289547	1.1671397898497
mix_22	0.331108957277852	0	0.233970960375668	0	0.227794529348659	0	0	0.256768191430822	0.0931712194905592	0	0	0.0425301788184738	0.00423324463419323	0	0	0	0.00324136353226469	0	0	0.0139996491879192	9999	0.625101318056967	0.780740627255626	1.20681829409641
mix_23	0.293773557836049	0	0.203263345877631	0	0.178809506748188	0	0	0.421441501264288	0.063328668057388	0	0	0.0575004847066219	0.00929624609511273	0	0	0	0.00178815379636067	0	0	0.0223442613589213	9999	0.622915210031624	0.785211826893054	1.25154572574056
mix_24	0.038544050480849	0	0.539994044652413	0.0121050559791845	0.320621585633577	0	0	0.251623591260319	0.0724730091396565	0	0	0.0801544245673771	0.0178578385002401	0.0113566285607552	0	0	0	0	0	0.0865247827211924	9999	0.564196852311046	0.826485522332137	1.43125501149556
mix_25	0.0910883073201625	0	0.194489264306143	0	0.165361378348609	0	7.28334904623086e-05	0.442534233370784	0.0908408945499262	0	0	0.0459605716224485	0.0078452515920459	0	0	0	0.00339605216068351	0	0	0.0128526808706493	9999	0.590011074703167	0.80782566380427	1.05444146763191
mix_26	0.0852962620285971	0	0.00853326855645635	0.0123052617052723	0.0968999796595515	0	0.0125232605336017	0.366181191630993	0.151005145040186	0	0	0.0227917965554079	0.00293862252204436	0.0049313998527729	0	0	0.00594922723300088	0	0	0.00355001704830158	9999	0.612820516808147	0.791598064483946	0.772905432366186
mix_27	0.396747040436404	0	0.358705915710585	0	0.251830086986534	0	0	0.166338108149938	0.0275634836037391	0	0	0.0576151459973225	0.00527245735270614	0.00515224758076565	0	0	0	0	0	0.0434810567535915	9999	0.633731343631018	0.772949066425781	1.31270554257159
mix_28	0.17506650074062	0	0	0.0124004953342179	0.0787168402588962	0	0.0314115402906751	0.310719088628409	0.0760690003324221	0	0	0.0377037451111203	0.026027337234946	0.0115682074068707	0	0	0	0	0	0.0324318582778899	9999	0.629253575635855	0.785377887502365	0.792114613616067
mix_29	0.182168034066522	0	0.240198468835502	0	0.239507097110235	0	0	0.413418627264722	0.0830720407467495	0	0	0.0333322348067565	0.00790374938928941	0.000529970961784282	0	0	0.00435550534362628	0	0	0.0248874307596183	9999	0.611940122333085	0.792454853441469	1.2293731592848
mix_30	0.223279428187743	0	0.221740915293577	0	0.224832396130651	0	0	0.403447564552994	0.103652865494891	0	0	0.0317784364127786	0.00781384956051868	0.00271917438848115	0	0	0.00587419559984918	0	0	0.0222137746559302	9999	0.620046187084735	0.786935505407893	1.24735260027741
mix_31	0.193257166143568	0	0.209922342074403	0	0.154756156503091	0	0.00276090269008493	0.409567701987078	0.0481654912265377	0	0	0.044120880487475	0	0.00616653677832711	0	0	0.00277663811350884	0	0	0.0371056253685539	9999	0.605354053269324	0.798268138556613	1.10859944137263
mix_32	0.196210500085161	0	0.184153063786856	0	0.194957495136994	0	0	0.455892133266996	0.106868825869142	0	0	0.0315884920657464	0.0115910234140744	0.00024045823912553	0	0	0.00604557501677725	0	0	0.0160762906881481	9999	0.606822553248311	0.796852307127784	1.20362385756902
mix_33	0.209384270979612	0	0.236097322077313	0	0.21184661486952	0	0	0.427611733594819	0.0400731325540642	0	0	0.0609939387578027	0.00733197233389183	0.000154416709033255	0	0	0.00138131834956318	0	0	0.0256310845588149	9999	0.614283431447026	0.791159664189344	1.22050580478443
mix_34	0.0530581118364239	0	0.380473882562016	0.00678901646880127	0.281673592894778	0	0	0.367619580045519	0.0763969289285092	0	0	0.0864246438492126	0.00303065185796511	0.000876705550012806	0	0	0.00105720093037842	0	0	0.0329764735390187	9999	0.567803647857392	0.82192560447109	1.29037678846263
