Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells	otherCells
S10373	0.0266377969237006	0.111796972989257	0.0608501333935572	0.0219555154632433	0.162863156330801	0.0031872977505416	0.612709127148899
S10374	0.0252163346826054	0.0985791480006976	0.0631264051605894	0.0210133931558876	0.160717101078151	0.00163933434508215	0.629708283576987
S10375	0.0244304758076701	0.103695126245487	0.0595587251036371	0.0215971463163036	0.171795240758561	0.00385984741484939	0.615063438353492
S10377	0.0262548645643023	0.102203561364156	0.0588877461326542	0.0202385187528744	0.165178521591488	0.00288893463003554	0.62434785296449
S10378	0.027084884803328	0.10157839566805	0.0736645584469192	0.0217588465125274	0.169510745907159	0.00259273651871547	0.6038098321433
S10390	0.0266574713528161	0.102005926710244	0.0628922515175522	0.0198889535011474	0.167752379565848	0.00238667987459258	0.618416337477799
S10391	0.0256298535326431	0.0973689431460169	0.0623662792551475	0.022342209949358	0.161063680367821	0.00291911226849746	0.628309921480516
S10393	0.0245471469724162	0.100979576754839	0.0660809511647185	0.0216094723324687	0.157760856583409	0.00317289475899121	0.625849101433157
S10400	0.0249418295768435	0.110471246106494	0.0577671336752723	0.0231770287483798	0.1670751434098	0.00339510234357979	0.61317251613963
S10401	0.0274850980744423	0.10224121766889	0.0641656893832726	0.0221198235774119	0.171463895916304	0.00294765767242203	0.609576617707257
S10406	0.0244168193823357	0.0982398086387037	0.0634560517218094	0.0224999988692838	0.169679511032831	0.00259395585547879	0.619113854499557
S10408	0.0264291962308676	0.101123084565972	0.06720327738204	0.0220009841010334	0.179284284037617	0.0032597775994648	0.600699396083006
S10409	0.0264461488355597	0.100909815018146	0.0730999945564415	0.0221992453938426	0.162358168582715	0.00234751662670026	0.612639110986595
S10418	0.0251261867416604	0.0924284446621014	0.0610841181375087	0.0202828785729416	0.17759600211847	0.00189822285661523	0.621584146910703
S10431	0.0245532644169095	0.112188294578467	0.0594982723706919	0.0220273875315473	0.165339087989283	0.00342297400150797	0.612970719111594
S10438	0.0247417946603448	0.10676167046238	0.0612656842970306	0.0215225617118077	0.162625204767792	0.00297333775027298	0.620109746350372
S10439	0.0241970075537961	0.107373282712075	0.0599953001628152	0.0228090945373643	0.169863951674407	0.00349095280781921	0.612270410551723
S10441	0.024278537978948	0.102128243029054	0.0614846202958866	0.0234418121681822	0.170925532015613	0.00275063870089078	0.614990615811425
S10442	0.0254677018256176	0.112064312544093	0.0565567728881925	0.0225361922344852	0.169168695396427	0.00369437195135549	0.61051195315983
S1046	0.0251398752540606	0.108075427099283	0.0549095394720367	0.0219364476504438	0.174628306471367	0.00320456823932493	0.612105835813484
S10478	0.026378011196692	0.0989093562041415	0.0569064353287704	0.0232126070430397	0.179468187404476	0.00219905526223234	0.612926347560648
S10480	0.0278323981614792	0.108300729769268	0.0653508242031663	0.0208905910848776	0.155616100219375	0.00357434320290175	0.618435013358932
S10484	0.0256521693807926	0.10124194790097	0.0653424690314972	0.022479798098857	0.176129571180792	0.00234246394358059	0.606811580463511
S10492	0.0258334519719541	0.105116193609888	0.0738849184105096	0.0220572674777905	0.158944756621529	0.00195880703773631	0.612204604870592
S10496	0.028391989635052	0.113675017871582	0.0618886715520286	0.022030813505321	0.162472591073368	0.00350062588536394	0.608040290477284
S10510	0.0256928362698524	0.102995619528249	0.066554660599432	0.0226111369146948	0.155347125622491	0.00170378675377246	0.625094834311509
S10513	0.0234087376788025	0.109578545939902	0.0626707109259277	0.0232628960784358	0.167929394775964	0.00299589697376505	0.610153817627203
S10516	0.0261858265697282	0.10706266554904	0.0603133439245366	0.022628711404387	0.167550694673414	0.00339089600598266	0.612867861872911
S10534	0.0260812799158946	0.110963329531402	0.0639449584281318	0.0231371123019621	0.163250773740759	0.00210156201043079	0.610520984071419
S10535	0.0256485867442252	0.113515844700539	0.062703788042222	0.0222843761451577	0.152939146701782	0.00257685898382754	0.620331398682246
S10537	0.0262858608190714	0.106139566573474	0.06325330258449	0.0232459475734441	0.168958715706919	0.00302485853682109	0.60909174820578
S1054	0.0257114546540919	0.103721121084735	0.0664080610905634	0.021831174116146	0.159637615432867	0.00313474807328314	0.619555825548314
S10543	0.0266514268662605	0.105190934544511	0.0623544273152133	0.0207848751087626	0.168352365634333	0.00326137905573075	0.613404591475188
S10546	0.0254315965289033	0.099901762920631	0.0605146802753131	0.0216626986422388	0.160938075191589	0.00321020564708022	0.628340980794244
S1055	0.0236311055064698	0.102065895717745	0.0598637002455413	0.0221038339937056	0.171203054003248	0.00265242074263809	0.618479989790652
S10551	0.0266618447063021	0.105496829417621	0.0661321584513479	0.0226116996065776	0.165866096336918	0.0027261202147418	0.610505251266492
S10552	0.025606509108193	0.0937202734600366	0.0612036906306133	0.0218985028145367	0.172534113715394	0.00312459883575908	0.621912311435467
S10555	0.0260101537522987	0.0995400039143047	0.0788204549292086	0.0219674851762223	0.163337924314906	0.00243092902913367	0.607893048883926
S10559	0.0245254485603283	0.106414621711696	0.061739167692005	0.0235767115510202	0.168874062236614	0.00234826295446328	0.612521725293873
S1056	0.0279007538154288	0.108065873056158	0.0676336624187203	0.0224077099330148	0.16811467041032	0.00160064453434161	0.604276685832017
S10563	0.0260307854297954	0.10547246620044	0.0685033936230873	0.0225572227421936	0.176157328084615	0.00258422999130186	0.598694573928568
S10574	0.0255700538990934	0.116346339493935	0.0628804878880936	0.0223629772091622	0.160634108309127	0.0033556256887172	0.608850407511871
S10576	0.0255390904053627	0.0915100998915404	0.0665120494457929	0.0205923783173132	0.170225960096199	0.00226667897380839	0.623353742869983
S10578	0.0241914227947246	0.0963261738825322	0.0620520798542649	0.0221447711553047	0.166510161741563	0.00247804638566888	0.626297344185942
S10579	0.0254022474625101	0.104961334341515	0.0613605731578575	0.0212024922678088	0.172830784903562	0.00291397048818274	0.611328597378564
S10582	0.0267724201914427	0.106312336931876	0.0610873067255632	0.0212645447704053	0.170856556269169	0.00336296615823598	0.610343868953309
S1059	0.0258388285550659	0.110212977727591	0.0609569195651209	0.0222162896105508	0.168676442721742	0.00369303160022942	0.608405510219699
S10599	0.025634622880025	0.103757405607646	0.0598224225315238	0.0232317624147918	0.17171469118045	0.00271926734313437	0.613119828042429
S10611	0.0247639571432336	0.111937962166924	0.0597909288472293	0.0225173676693853	0.169186395316663	0.00276043876728213	0.609042950089283
S10614	0.0243922616452172	0.109079759390166	0.0573913349461763	0.0221417446238209	0.177296885657815	0.00346788646923029	0.606230127267574
S10624	0.0279568218159867	0.108145363082208	0.0593563030120627	0.0227617200199468	0.162658908781931	0.00260643847149448	0.61651444481637
S10632	0.0264603637786492	0.104170585158929	0.0579046584032077	0.0212809275250517	0.171009625576864	0.00302301363096152	0.616150825926337
S10634	0.0273787638949447	0.111945820089826	0.0594264596847018	0.0215468123686801	0.163920794633209	0.00278821477159332	0.612993134557045
S10638	0.025407501694558	0.0989044519952064	0.0699887520573818	0.0229516018240485	0.170920346475606	0.00175868850451996	0.61006865744868
S10644	0.0258501984922084	0.113532952640182	0.0660136230509493	0.022646675131766	0.16215365394811	0.00326770610082984	0.606535190635955
S10649	0.0248866252473642	0.105744909518233	0.0598504630606735	0.0208814144830487	0.172776271120741	0.00275547561694115	0.613104840952998
S10652	0.0258612639382606	0.0937945257975965	0.0633680336054045	0.0211626451704406	0.171126619715383	0.00297795231832105	0.621708959454593
S10654	0.0260366989427303	0.109367746749774	0.0592544744764826	0.0224586385315595	0.15970725405064	0.00365038141858813	0.619524805830225
S10655	0.0247451269480587	0.107753383585614	0.0652350177820406	0.0217544386807602	0.163395225976467	0.00273507494609614	0.614381732080963
S10656	0.0252062381238962	0.108311054739774	0.0713989464494804	0.0216719374944844	0.169684537362826	0.00327200412989205	0.600455281699647
S10657	0.0256110180884752	0.100281077273173	0.0629171305026534	0.0212464058260232	0.166377807307473	0.00290041781221018	0.620666143189992
S10658	0.0271937224710151	0.108626244313772	0.066406224631259	0.0218395703154779	0.167879578524384	0.00315167705308421	0.604902982691007
S10660	0.0259613038417264	0.104858421028452	0.0717261527744564	0.0223934488453969	0.148706003807679	0.00244274719685671	0.623911922505432
S10661	0.0271017123284152	0.114099290285701	0.0622177957793273	0.0216972094922943	0.161946071993952	0.00289903798268468	0.610038882137625
S10676	0.0258600676301203	0.101216028737494	0.0563134503670655	0.0234651096621528	0.164721451430313	0.00355789660421145	0.624865995568643
S1068	0.027072035484921	0.11343317159791	0.0658404267330672	0.0225284685636365	0.163586694870029	0.00262293587407372	0.604916266876363
S10681	0.0255589050087587	0.0958228114908892	0.0623624075667697	0.021553956219703	0.158278607574174	0.00272709696301192	0.633696215176693
S10686	0.0261625606401096	0.102255745276605	0.062129432567476	0.0226230402372034	0.163139031072821	0.00294752320349647	0.620742667002289
S10688	0.025173816487826	0.115654213664558	0.0644365609127548	0.0220333976453257	0.167407211964029	0.00275308600507546	0.602541713320431
S10690	0.0251899014300704	0.103857717682004	0.0559922151837693	0.021971878526414	0.168866132177785	0.00396996509729439	0.620152189902663
S10698	0.0260364402238917	0.109566715927835	0.0709517474282856	0.0230980233507259	0.163792417797473	0.00246587286684962	0.604088782404939
S107	0.0252017973692471	0.10664518484715	0.0714767396253116	0.0212924701355179	0.164467587376218	0.00227747325773582	0.60863874738882
S10703	0.0243721479322539	0.113663809221653	0.0641024342952729	0.0226317365245536	0.157695274781895	0.00281021537595839	0.614724381868413
S10726	0.0268442248350866	0.110552009758205	0.0632689709960971	0.0217519157166708	0.165405094436931	0.00193938138255418	0.610238402874455
S10729	0.0258570543307757	0.100973059146962	0.0650545904052687	0.0225550461842589	0.169198348238701	0.00267615635539522	0.613685745338639
S10733	0.0252463957956581	0.110780240751799	0.0607694962276157	0.0228480496597379	0.163946935582504	0.00282691190619618	0.613581970076489
S10734	0.0265610949240629	0.105527454877928	0.0634671235581635	0.0231277234857304	0.159472386300828	0.00279231177725729	0.619051905076029
S10735	0.0272633037254841	0.111001611624385	0.0564479626830427	0.0221125567399959	0.163672760075295	0.00290868786471695	0.61659311728708
S10740	0.0242292876098524	0.11356243241993	0.0572138664533791	0.0234738095739582	0.179336603796734	0.00314839232176951	0.599035607824377
S10745	0.0267250078686742	0.096826075113204	0.0603277944228046	0.0225437044110291	0.174178562864014	0.00305391026895198	0.616344945051323
S10748	0.026270111065715	0.107653422965512	0.064237755960096	0.0215463492167263	0.163709666022105	0.00238771028942691	0.614194984480419
S10753	0.0255437370271826	0.115723237361614	0.0601620492273386	0.0230995945236207	0.174547948149582	0.00316273865236813	0.597760695058294
S10756	0.0269524983733255	0.104996403403208	0.0658202288577481	0.0222846832569134	0.164896428155081	0.00264445474643009	0.612405303207294
S10757	0.0269043122944422	0.111339420804098	0.0730667328676899	0.021956232679462	0.158153959281073	0.00247293195133065	0.606106410121904
S1076	0.027177241748462	0.116861362782216	0.0532267259233041	0.0222345879292375	0.172037434478532	0.00396289426577733	0.604499752872471
S10764	0.0261810960330933	0.102229654315931	0.0644247960414658	0.0215782795077588	0.166125008878727	0.00276177363951541	0.616699391583509
S10767	0.0268057289597367	0.099221847590121	0.0763980939904055	0.0215327009504734	0.159035275066188	0.00258965299549792	0.614416700447577
S10776	0.0263659071774278	0.108166975696194	0.0605727873929358	0.0224934941341765	0.176679306519478	0.00324052314922453	0.602481005930563
S10778	0.0253712049522918	0.105292709291431	0.067879102813151	0.021801897810179	0.176405374116579	0.00222403653824206	0.601025674478126
S10784	0.026602453038537	0.102579152202616	0.0614813561362256	0.0227347647488942	0.179696806250763	0.00321293368035675	0.603692533942607
S10787	0.0263164717367789	0.10826641977656	0.0625623798814595	0.0218262595560964	0.161119638562934	0.003256323842835	0.616652506643336
S10800	0.0287727212958597	0.106730601343404	0.0606921023105374	0.0209944251508534	0.167672703068338	0.00291464026619474	0.612222806564813
S10805	0.0269798716913154	0.0983102954980972	0.0680102665020172	0.0222044001175849	0.174601065590597	0.00249744396020803	0.60739665664018
S10813	0.0268380553301715	0.104692786725197	0.0591901003823573	0.0228222566628556	0.168675116328111	0.00352336952705331	0.614258315044255
S10814	0.024473556259593	0.100637654726415	0.0605101543770416	0.021361469126307	0.161989102589687	0.00267002676068292	0.628358036160274
S10815	0.0253114516229969	0.110512539905354	0.0621231757361172	0.0211564999973836	0.169077392081853	0.00305066214908024	0.608768278507215
S10817	0.0249920102071764	0.102812118787392	0.0643220469557167	0.0206474635359741	0.164758339921125	0.00313404031458985	0.619333980278026
S1083	0.026419774960537	0.111713307405031	0.0668658818341119	0.0232780751068355	0.160158766297713	0.00247362922003717	0.609090565175734
S10835	0.023386239506602	0.10451285964507	0.0593789222439112	0.0230219295957447	0.156178291678102	0.00313243233394507	0.630389324996625
S10838	0.0241417524447797	0.103953134317929	0.0679278091102221	0.022053359310233	0.161269452905427	0.00254854137827438	0.618105950533135
S10844	0.0274634058359768	0.108831350195199	0.0591444459450993	0.0211164569787103	0.164751590539648	0.00275932058970127	0.615933429915666
S10845	0.0255366716831764	0.106186407845908	0.0591618818713901	0.023097691730453	0.168006914629809	0.00264993859698182	0.615360493642281
S10846	0.0296028868505299	0.107178258970903	0.0696763791033355	0.0217579716086571	0.158090106496479	0.00266483738355306	0.611029559586542
S10853	0.0236964728154501	0.0959517587640717	0.0590045079542845	0.0214015616700165	0.165062266262703	0.00270893378973321	0.632174498743741
S10854	0.0275193644168901	0.118396521393344	0.061715748751036	0.0226391930845002	0.160941347156244	0.0028155662758564	0.60597225892213
S10865	0.0261298660127998	0.104218359082408	0.065421186292036	0.0226210465569016	0.170411665678159	0.00367267683727292	0.607525199540423
S10866	0.0256019388581696	0.100583589937149	0.0661764378408186	0.0224636349879248	0.166340205826669	0.00286242265652044	0.615971769892748
S10869	0.025417946189865	0.0933899836552907	0.06531431812171	0.0234695906608415	0.176253434688679	0.00323064293553946	0.612924083748075
S10873	0.0262469859109551	0.097050511011043	0.0663976933168588	0.0221439005837787	0.172115606173264	0.0028626358909786	0.613182667113122
S10876	0.0264616600728363	0.105506885689263	0.0740276578026061	0.0230589520855902	0.161637443785542	0.00241272220350289	0.606894678360659
S10883	0.0259565678691075	0.100368403969062	0.0578124799732428	0.0222235540753421	0.169517404679568	0.00304774451443916	0.621073844919239
S10885	0.0249933639853936	0.098464741490621	0.0677314653062917	0.0214598821744442	0.167190683574995	0.0020802909777549	0.618079572490499
S10893	0.0247368169836168	0.103800771617943	0.0571650411897913	0.0224107845243817	0.170014967994092	0.00332752741322248	0.618544090276952
S10895	0.0239046968190924	0.105862533749796	0.0583508529310155	0.0226198336825428	0.169192083171129	0.00341490315996907	0.616655096486455
S10902	0.0273252514617244	0.100145105836416	0.0683426620425846	0.0213143994951788	0.16355259278988	0.00176762303080446	0.617552365343413
S10903	0.0240405422464998	0.0934327854403687	0.064323553523838	0.0218749051727487	0.16522162007199	0.00310583838328598	0.628000755161269
S1092	0.0251402053064121	0.110271719789752	0.0583318193515076	0.0224676033347473	0.172626457920802	0.00268279591734412	0.608479398379435
S10925	0.0263727342318464	0.104279974953453	0.0667101063216661	0.0226189245880989	0.162247384095995	0.0020352614658548	0.615735614343086
S10927	0.0243004285299827	0.11804640940317	0.055287901664688	0.0226953102215248	0.17464698090616	0.00317640991593487	0.601846559358539
S10936	0.02506339664619	0.114166771544766	0.0635785886769734	0.0226922321976343	0.162450560626888	0.00328908419077559	0.608759366116773
S10945	0.0272501941314552	0.107043682470462	0.0608485074430945	0.0233513770836156	0.175668801102504	0.00360486770224606	0.602232570066623
S10947	0.0251665876776275	0.105870033857126	0.0604595573262974	0.0215366680128516	0.160124467510422	0.00236538074511888	0.624477304870557
S10949	0.025473007961777	0.109924101754644	0.0628198415216991	0.021115563300025	0.163086018756516	0.0026627840652164	0.614918682640123
S1095	0.0255602448925544	0.100825982156706	0.0587247996701568	0.0217122429773087	0.170379639270571	0.00337627710561299	0.61942081392709
S10961	0.0237450446432675	0.0980090891763873	0.0636920929875385	0.0218497401737129	0.167022691372861	0.00280666995247525	0.622874671693757
S10969	0.025781953464443	0.113843757720707	0.0603455773859508	0.0227410680594862	0.166218070798317	0.00344859968262162	0.607620972888474
S10972	0.0270577622384867	0.0992088994917206	0.0630048935835544	0.0222735279815147	0.16723878385697	0.00363565526664363	0.61758047758111
S10973	0.0267187711358105	0.102533851841979	0.0645939160508955	0.0214222623166843	0.17861920473269	0.00283169049355645	0.603280303428384
S10978	0.0251721667708396	0.102546952419359	0.0691010006611462	0.0215609119612825	0.175082176587145	0.00304432727948343	0.603492464320744
S10979	0.0266940183408631	0.107100929598898	0.0683520991113133	0.0217434307951805	0.167675714862207	0.00297155440085931	0.605462252890678
