Chondrocyte.articular,B.cell.naive,B.cell.memory,Monocyte.CD14,NK.cell.CD56,Endothelial.large.blood.vessel,Endothelial.microvascular.mammary.or.endometrial,Endothelial.microvascular.non.reproductive,Epithelial.cell.mammary,Epithelial.renal.cortical,Epithelial.respiratory,Fibroblast.cardiac.ventricle,Fibroblast.of.arm,Fibroblast.of.lung,Fibroblast.of.the.aortic.adventitia,Fibroblast.or.papilla.dermal.cell,Hair.follicular.keratinocyte,Macrophage,Mature.neutrophil,Melanocyte.of.skin,Myometrial.cell,Osteoblast,MSC.like.pluripotent.cell,Myocyte.regular.cardiac,Smooth.muscle.cell.aortic,Smooth.muscle.cell.bronchial,Smooth.muscle.cell.of.bladder,Smooth.muscle.cell.coronary.artery,Smooth.muscle.cell.pulmonary.artery,Smooth.muscle.cell.of.trachea,Smooth.muscle.cell.uterine,T.Cell.CD4,T.cell.CD4.memory,T.cell.CD8.memory
S10001,0,0.140370554512356,0.133296502574547,0,0.0652849808741444,0,0,0,0,0,0,0,0.156270328949098,0,0,0.119102378001857,0.0799149910224146,0.00274502683900144,0.273171464759238,0,0,0,0,0,0,0,0.0298437724673292,0,0,0,0,0,0,0
S10006,0,0.195388272324639,0.0951550923458614,0,0.0556446451707902,0,0,0,0,0,0,0,0.152899416903835,0,0,0.115724093237078,0.0789498598249371,0,0.273095787044527,0,0,0,0,0,0,0,0.0331428331483271,0,0,0,0,0,0,0
S1001,0,0.230587390147571,0.0436154959305395,0,0.0839105020932421,0,0,0,0,0,0,0,0.153636752400495,0,0,0.115318127237463,0.0740931132905896,0.0100618127894676,0.256479586436905,0,0,0,0,0,0,0,0.0322972196737157,0,0,0,0,0,0,0
S10010,0,0.170272503824456,0.0831236084528636,0,0.0832412325142536,0,0,0,0,0,0,0,0.149615218741245,0,0,0.119573022085518,0.0804018148501588,0.00518943334152406,0.283240621860706,0,0,0,0,0,0,0,0.025342544329277,0,0,0,0,0,0,0
S10011,0,0.0685604067830919,0.224108344052132,0,0.0638609604683195,0,0,0,0,0,0,0,0.146079579911805,0,0,0.115523278803666,0.0814296136684031,0.00830576567722838,0.26293428094883,0,0,0,0,0,0,0,0.0291977696865236,0,0,0,0,0,0,0
S10014,0,0.210494560544535,0.0420472913050498,0,0.103821266878428,0,0,0,0,0,0,0,0.154445569633169,0,0,0.118041353454412,0.0781318051344104,0.00437550449158979,0.263255832311774,0,0,0,0,0,0,0,0.0253868162466368,0,0,0,0,0,0,0
S10026,0,0.281597556298662,0.0153477171451116,0,0.0540964360409987,0,0,0,0,0,0,0,0.148220250242847,0,0,0.119927425154941,0.0795981416740899,0.00549453209895853,0.26727916805241,0,0,0,0,0,0,0,0.0284387732919868,0,0,0,0,0,0,0
S10032,0,0.238002480332804,0.0474319644942195,0.00384058779537077,0.0693204159482431,0,0,0,0,0,0,0,0.151925207927362,0,0,0.119454078890697,0.0738443859401847,0.0105120325347187,0.255886121971194,0,0,0,0,0,0,0,0.0297827241652019,0,0,0,0,0,0,0
S10036,0,0.226126324075773,0.0459525161183967,0,0.0595846019062806,0,0,0,0,0,0,0,0.153195419489796,0,0,0.11906053929373,0.0837004215949561,0.000631201128161812,0.285427636093246,0,0,0,0,0,0,0,0.0263213402996584,0,0,0,0,0,0,0
S10042,0,0.178452843178801,0.0991586117361647,0,0.0793721335707025,0,0,0,0,0,0,0,0.153329595067034,0,0,0.116895362064916,0.0760709202785267,0.00768787281718523,0.264215969654327,0,0,0,0,0,0,0,0.0248166916323429,0,0,0,0,0,0,0
S10044,0,0.26960322911646,0.0187343985402321,0,0.0644928361928779,0,0,0,0,0,0,0,0.154375716950327,0,0,0.118535685745561,0.0759084558023722,0.00345471864465203,0.265750676354077,0,0,0,0,0,0,0,0.0291442826534281,0,0,0,0,0,0,0
S10049,0,0.295229051075477,0,0,0.0590978597141404,0,0,0,0,0,0,0,0.157045981969578,0,0,0.122481092428266,0.0749453597372727,0.0014846872855844,0.261453936099344,0,0,0,0,0,0,0,0.0282620316903354,0,0,0,0,0,0,0
S10057,0,0.0942596376317719,0.16238361491618,0,0.107492680651792,0,0,0,0,0,0,0,0.15677557547472,0,0,0.114158441749964,0.0840679234425766,0.00817482542117371,0.250727295673922,0,0,0,0,0,0,0,0.0219600050378915,0,0,0,0,0,0,0
S10062,0,0.20679174891434,0.0816517899158183,0,0.0648477829267647,0,0,0,0,0,0,0,0.153225990773481,0,0,0.117701232213432,0.0751770865424364,0.00506030043619614,0.263485102672609,0,0,0,0,0,0,0,0.0320589656049267,0,0,0,0,0,0,0
S10066,0,0.141904921500802,0.119591221617738,0,0.0635622586294724,0,0,0,0,0,0,0,0.152764559248314,0,0,0.121809605983432,0.0809801791373172,0,0.29080108416383,0,0,0,0,0,0,0,0.0285861697190952,0,0,0,0,0,0,0
S10067,0,0.281612308328452,0,0,0.089548908608957,0,0,0,0,0,0,0,0.153053551249367,0,0,0.124276868986468,0.0752263207224675,8.41654556851777e-05,0.252288056891046,0,0,0,0,0,0,0,0.0239098197575561,0,0,0,0,0,0,0
S1007,0,0.150964622410838,0.134716009031467,0,0.0643579039072917,0,0,0,0,0,0,0,0.154465761564057,0,0,0.113873094472426,0.0779895254302707,0.00673335963489128,0.266362198780922,0,0,0,0,0,0,0,0.030537524767839,0,0,0,0,0,0,0
S10073,0,0.189692967195721,0.0943431970680214,0,0.0913488266358023,0,0,0,0,0,0,0,0.153470038765484,0,0,0.117453360212446,0.0742851807248584,0,0.254661384796964,0,0,0,0,0,0,0,0.0247450446006915,0,0,0,0,0,0,0
S10077,0,0.115459107709399,0.151531690826508,0,0.0819636906624615,0,0,0,0,0,0,0,0.153003356204911,0,0,0.122475667335208,0.0804820721381755,0.0107763859847252,0.258254789859535,0,0,0,0,0,0,0,0.0260532392790701,0,0,0,0,0,0,0
S10080,0,0.0829332436645845,0.187244981132339,0,0.0890037191055914,0,0,0,0,0,0,0,0.15123832253634,0,0,0.114164040540411,0.0814414129477109,0.00331068505204103,0.263441085922784,0,0,0,0,0,0,0,0.0272225090981781,0,0,0,0,0,0,0
S10082,0,0.220960354500922,0.0838440380983901,0,0.0564351418290645,0,0,0,0,0,0,0,0.149043952238872,0,0,0.120104035774081,0.0792092516001856,0.00231149560046101,0.260610850355524,0,0,0,0,0,0,0,0.0274808800024838,0,0,0,0,0,0,0
S10087,0,0.299999276429329,0,0,0.0638322983289508,0,0,0,0,0,0,0,0.154714253454638,0,0,0.122553455896002,0.0741601911125771,0,0.25633896023141,0,0,0,0,0,0,0,0.028401564547108,0,0,0,0,0,0,0
S10089,0,0.214106600727365,0.0589099085908565,0,0.0770048057206466,0,0,0,0,0,0,0,0.149988350940493,0,0,0.12015622967488,0.078379286188589,0,0.278795328371864,0,0,0,0,0,0,0,0.0226594897853085,0,0,0,0,0,0,0
S1009,0,0.12869958903576,0.181665575787358,0,0.0741074734876938,0,0,0,0,0,0,0,0.151056772536649,0,0,0.121679230918645,0.0761901680472498,0,0.240734127225758,0,0,0,0,0,0,0,0.0258670629608961,0,0,0,0,0,0,0
S10090,0,0.220511497734326,0.0432920568974328,0,0.0767243779257732,0,0,0,0,0,0,0,0.156332302944546,0,0,0.117489885043237,0.0764481261712538,0,0.279228829932072,0,0,0,0,0,0,0,0.0299729233513585,0,0,0,0,0,0,0
S10093,0,0.0103749635511166,0.261909926638679,0,0.0715972915739259,0,0,0,0,0,0,0,0.150516795428434,0,0,0.112449888487367,0.0861722805677134,0.0067841399920766,0.272598514714549,0,0,0,0,0,0,0,0.0275961990461322,0,0,0,0,0,0,0
S10094,0,0.212794241204774,0.0578483263557341,0,0.0823263811499574,0,0,0,0,0,0,0,0.151754800312664,0,0,0.120685328296796,0.0799722169265485,0.0037284097765843,0.265538220973689,0,0,0,0,0,0,0,0.025352075003231,0,0,0,0,0,0,0
S1010,0,0.113941282909509,0.171489893011093,0,0.0731795757925283,0,0,0,0,0,0,0,0.153642349513143,0,0,0.116987475915753,0.0791930075029611,0.00398881081043299,0.262267958202532,0,0,0,0,0,0,0,0.0253096463420477,0,0,0,0,0,0,0
S10111,0,0.243014687455419,0.0449945317869319,0,0.0805258168684084,0,0,0,0,0,0,0,0.152185526706779,0,0,0.121869932016378,0.0753993408107942,0.00202582641768637,0.25223660788003,0,0,0,0,0,0,0,0.0277477300575669,0,0,0,0,0,0,0
S10116,0,0.0499208120586177,0.218131791734743,0,0.116704130478867,0,0,0,0,0,0,0,0.153336594696799,0,0,0.120979929836105,0.0771258977470658,0.0118411499548465,0.224458896066036,0,0,0,0,0,0,0,0.0275007974269175,0,0,0,0,0,0,0
S10119,0,0.200591994168289,0.103967733623583,0,0.0653771766184027,0,0,0,0,0,0,0,0.151940267749198,0,0,0.115963718948343,0.0757089449705975,0.00364412149498277,0.257733903896023,0,0,0,0,0,0,0,0.0250721385305609,0,0,0,0,0,0,0
S10121,0,0.269014893940727,0,0,0.0917750809562633,0,0,0,0,0,0,0,0.150818425903848,0,0,0.120479505981554,0.0775174149476989,0,0.26515357625337,0,0,0,0,0,0,0,0.025241102016537,0,0,0,0,0,0,0
S10130,0,0.156808725440802,0.112243151317438,0,0.0764693437799497,0,0,0,0,0,0,0,0.146333963050964,0,0,0.119144368680803,0.0788481838764511,0,0.282255063079489,0,0,0,0,0,0,0,0.027897200774099,0,0,0,0,0,0,0
S10140,0,0.236195834749732,0.0419268540479783,0,0.0579516554776925,0,0,0,0,0,0,0,0.154182560629073,0,0,0.121896520931254,0.0769492605549829,0.00525915289415584,0.279329086373806,0,0,0,0,0,0,0,0.0263090743413488,0,0,0,0,0,0,0
S10142,0,0.274066320328381,0,0,0.103198202311778,0,0,0,0,0,0,0,0.15426991846552,0,0,0.124547910717854,0.0769458014436488,0,0.242710979645094,0,0,0,0,0,0,0,0.0242608670877358,0,0,0,0,0,0,0
S10150,0,0.0732931604776537,0.16267730766322,0,0.0900104939716753,0,0,0,0,0,0,0,0.150568634792865,0,0,0.112902931848707,0.081105399735285,0.00537665622189936,0.295002212195617,0,0,0,0,0,0,0,0.0290632030931012,0,0,0,0,0,0,0
S10155,0,0.21290698293787,0.0755837246048784,0,0.0791652703237548,0,0,0,0,0,0,0,0.153282811468843,0,0,0.119076424100752,0.0743249832570673,0.00189658635795771,0.259844153308177,0,0,0,0,0,0,0,0.023919063640709,0,0,0,0,0,0,0
S1016,0,0.24716017011045,0.00651585947764159,0,0.0940318177773249,0,0,0,0,0,0,0,0.151841760413821,0,0,0.117993278266263,0.0806749695011617,0.00322782240787154,0.272921931528299,0,0,0,0,0,0,0,0.0256323905171695,0,0,0,0,0,0,0
S10163,0,0.00214649842922003,0.253021048302224,0,0.0891804015290003,0,0,0,0,0,0,0,0.155822660013763,0,0,0.118384863061137,0.0872428601056193,0.0108160008069356,0.259863145430904,0,0,0,0,0,0,0,0.0235225223211804,0,0,0,0,0,0,0
S10167,0,0.111173806635992,0.152892232350836,0,0.101945772289832,0,0,0,0,0,0,0,0.151349916157424,0,0,0.11501749143402,0.0789531127674618,0.00655538945383728,0.255520334816571,0,0,0,0,0,0,0,0.0265919440940124,0,0,0,0,0,0,0
S10168,0,0.269781299221617,0,0,0.111089228331033,0,0,0,0,0,0,0,0.15223330648498,0,0,0.120949980454338,0.074438429698695,0,0.245758463883787,0,0,0,0,0,0,0,0.0257492919255584,0,0,0,0,0,0,0
S10173,0,0.193139323226882,0.124399626561841,0,0.0682685806053529,0,0,0,0,0,0,0,0.147572068720877,0,0,0.115558900129244,0.0740173530768331,0.00295299355392633,0.245010172026995,0,0,0,0,0,0,0,0.0290809820980394,0,0,0,0,0,0,0
S10175,0,0.243100500683474,0.0306368105064964,0,0.0833964007376442,0,0,0,0,0,0,0,0.152063528485907,0,0,0.120730302633373,0.0774307993061415,0,0.26750692387732,0,0,0,0,0,0,0,0.0251347337696466,0,0,0,0,0,0,0
S10179,0,0.239252796887105,0.0275956858713941,0,0.106160378005761,0,0,0,0,0,0,0,0.15886782482994,0,0,0.12003740205028,0.0722997713324811,0.00571574550055469,0.238830356660671,0,0,0,0,0,0,0,0.0312400388618119,0,0,0,0,0,0,0
S10186,0,0.294554561798743,0.00132397471707692,0.00122827926525735,0.0905302601390421,0,0,0,0,0,0,0,0.157383177112079,0,0,0.124173925221577,0.0774301301220478,0.00849741692466467,0.226586644180082,0,0,0,0,0,0,0,0.0182916305194276,0,0,0,0,0,0,0
S1019,0,0.241994003331622,0.0328270611884763,0,0.0921884658565274,0,0,0,0,0,0,0,0.152245259090167,0,0,0.12120571942324,0.0774441302607877,0,0.256153975935875,0,0,0,0,0,0,0,0.0259413849133159,0,0,0,0,0,0,0
S10190,0,0.28392363399024,0.019319828832952,0,0.0510797492269316,0,0,0,0,0,0,0,0.152152537503738,0,0,0.118413425754248,0.0719141474100211,0.00530406888983559,0.253258156918199,0,0,0,0,0,0,0,0.0352118428600853,0,0,0,0,0,0,0.00942260861373675
S10195,0,0.171905135780459,0.102813468232176,0,0.0573821562336408,0,0,0,0,0,0,0,0.149315131606042,0,0,0.1176325696925,0.0826878976139304,0.0045891718570924,0.28197196796414,0,0,0,0,0,0,0,0.0317025010200215,0,0,0,0,0,0,0
S10196,0,0.194995866296608,0.0798533902513446,0,0.0821997839179361,0,0,0,0,0,0,0,0.156993788650877,0,0,0.116006519217714,0.0766360151654951,0.00402942108961726,0.262628981729232,0,0,0,0,0,0,0,0.026656233681157,0,0,0,0,0,0,0
S10200,0,0.212267874216746,0.0326690516881976,0,0.109181709523396,0,0,0,0,0,0,0,0.15207821314697,0,0,0.120947003340122,0.0783306628998482,0,0.269614069408722,0,0,0,0,0,0,0,0.0249114157760034,0,0,0,0,0,0,0
S10201,0,0.183663622648947,0.0495534476184226,0,0.0732788308962031,0,0,0,0,0,0,0,0.153525509053796,0,0,0.122518512542846,0.0851815509741502,0,0.30380795960781,0,0,0,0,0,0,0,0.0284705666578334,0,0,0,0,0,0,0
S10202,0,0.149390699223103,0.0909447372258045,0,0.123500364865092,0,0,0,0,0,0,0,0.14915201166993,0,0,0.119509776848119,0.0830174247380495,0.00365209375267893,0.259500794300398,0,0,0,0,0,0,0,0.0213320973768217,0,0,0,0,0,0,0
S10205,0,0.265234031516882,0.0139894815289128,0,0.0778844402001777,0,0,0,0,0,0,0,0.156640615299628,0,0,0.12180889154231,0.0744227850405937,0.00561086797342059,0.260027104684202,0,0,0,0,0,0,0,0.0243817822138754,0,0,0,0,0,0,0
S10211,0,0.152103859300874,0.128461809170727,0,0.0616955513592094,0,0,0,0,0,0,0,0.153705631491285,0,0,0.117350652757166,0.0848908276032117,0.00962343071706298,0.265760289603674,0,0,0,0,0,0,0,0.0264079479967836,0,0,0,0,0,0,0
S10221,0,0.1691843774225,0.124640459121716,0,0.0644696669815593,0,0,0,0,0,0,0,0.155233721991223,0,0,0.11830628741973,0.0742500416370495,0.00586358544760246,0.260125831809848,0,0,0,0,0,0,0,0.0279260281687684,0,0,0,0,0,0,0
S10222,0,0.202410626855266,0.0714693849755045,0,0.0591056943100189,0,0,0,0,0,0,0,0.157263179715445,0,0,0.119940786797913,0.0823931501056128,0,0.285364568812915,0,0,0,0,0,0,0,0.0220526084273213,0,0,0,0,0,0,0
S10226,0,0.286195962455476,0.00106578660788522,0,0.0652278479722581,0,0,0,0,0,0,0,0.153912547454601,0,0,0.121705224583543,0.0719439306994982,0,0.273072120122594,0,0,0,0,0,0,0,0.0268765801041503,0,0,0,0,0,0,0
S10227,0,0.163771162957191,0.107363438192083,0,0.0719757676566443,0,0,0,0,0,0,0,0.155105654743612,0,0,0.11995391497421,0.0824907189737176,0.00615568356673217,0.27148715872325,0,0,0,0,0,0,0,0.0216965002125712,0,0,0,0,0,0,0
S10228,0,0.191840433451172,0.0751229184387897,0,0.0892086939710591,0,0,0,0,0,0,0,0.155705403086339,0,0,0.117842135884624,0.075985839012109,0.000819149696264884,0.269167342857921,0,0,0,0,0,0,0,0.0243080836017327,0,0,0,0,0,0,0
S10232,0,0.133853883606601,0.169787796764369,0,0.0889963603187555,0,0,0,0,0,0,0,0.151039734371156,0,0,0.110409090478232,0.0756536910794805,0.0058183628534062,0.235935582014747,0,0,0,0,0,0,0,0.028505498513247,0,0,0,0,0,0,0
S10248,0,0.293079738870913,0,0,0.047954423927284,0,0,0,0,0,0,0,0.155048439190729,0,0,0.117095377107267,0.0745996620860496,0.00145240548641669,0.267587538759727,0,0,0,0,0,0,0,0.0316744255463367,0,0,0,0,0,0,0.0115079890252782
S10249,0,0.10679223993344,0.152496725531324,0.00470311000738463,0.070669017378691,0,0,0,0,0,0,0,0.15361829329772,0,0,0.114943216326153,0.0833745222941195,0.0150596551632605,0.273031296846655,0,0,0,0,0,0,0,0.0253119232212477,0,0,0,0,0,0,0
S1025,0,0.279458457252714,0,0,0.0940891337921796,0,0,0,0,0,0,0,0.155442048719364,0,0,0.120505411545739,0.074423327713549,0,0.250460394768281,0,0,0,0,0,0,0,0.0256212262081768,0,0,0,0,0,0,0
S10266,0,0.0779134950521277,0.186854947722764,0,0.0718965794791778,0,0,0,0,0,0,0,0.15522819146664,0,0,0.115436086700422,0.0856960693218907,0.00359213875440042,0.276498962347676,0,0,0,0,0,0,0,0.0268835291549163,0,0,0,0,0,0,0
S10269,0,0.238399801763761,0.0381219398845555,0,0.0713951871484024,0,0,0,0,0,0,0,0.152582137850748,0,0,0.120191618854658,0.0772227869148079,0,0.277022968972897,0,0,0,0,0,0,0,0.025063558610165,0,0,0,0,0,0,0
