	B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_1	0.524173905036232	0.343316703194682	0	0	0	0	0.132509391769085
mix_2	0.502272184462053	0.431679132755135	0	0	0	0	0.0660486827828118
mix_3	0.616207774261643	0	0	0	0	0.0179892377640166	0.36580298797434
mix_4	0.64324632552023	0.0716322629779669	0	0	0	0	0.285121411501803
mix_5	0.629636811139886	0.043285708135977	0	0	0	0	0.327077480724137
mix_6	0.596053848251594	0.178588289376655	0	0	0	0	0.225357862371751
mix_7	0.671101409963448	0	0	0	0	0	0.328898590036552
mix_8	0.626828629584845	0.23899125665761	0	0	0	0	0.134180113757545
mix_9	0.571070682929913	0.205084377948827	0	0	0	0	0.223844939121261
mix_10	0.697005346805091	0.0218008345413277	0	0	0	0	0.281193818653581
mix_11	0.518494855238593	0.410438589414897	0	0	0	0	0.0710665553465104
mix_12	0.538471442500067	0.290375820279781	0	0	0	0	0.171152737220152
mix_13	0.707257653683937	0	0	0	0	0	0.292742346316063
mix_14	0.703710347085352	0.0147794629951416	0	0	0	0	0.281510189919507
mix_15	0.649934021018212	0	0	0.0115337323691014	0	0	0.338532246612686
mix_16	0.646537639194842	0.0208040826377217	0	0	0	0	0.332658278167436
mix_17	0.671864112586902	0	0	0	0	0.0211001470926286	0.307035740320469
mix_18	0.520712805336212	0.450307852645981	0	0	0	0	0.0289793420178074
mix_19	0.625941914857693	0.171187041691801	0	0	0	0	0.202871043450505
mix_20	0.546162567497428	0	0	0	0	0.0462498043290072	0.407587628173565
mix_21	0.66586629976078	0	0	0	0	0	0.33413370023922
mix_22	0.640000628123219	0.145322558032147	0	0	0	0	0.214676813844634
mix_23	0.659082709688963	0.138178210376912	0	0	0	0	0.202739079934125
mix_24	0.49809420341192	0.492840498609803	0	0	0	0	0.00906529797827713
mix_25	0.589791957611088	0.145959052363016	0	0	0	0	0.264248990025896
mix_26	0.528586857523273	0	0	0	0	0.0354266324294019	0.435986510047325
mix_27	0.591067570318064	0.389501516952952	0	0	0	0	0.0194309127289848
mix_28	0.57291122196108	0	0	0	0	0.0360665332069608	0.391022244831959
mix_29	0.598193472025497	0.160516331618162	0	0	0	0	0.24129019635634
mix_30	0.618460273651906	0.140477087942449	0	0	0	0	0.241062638405645
mix_31	0.603000980424474	0.164098464184465	0	0	0	0	0.232900555391061
mix_32	0.627094658685701	0.0613174550831686	0	0	0	0	0.311587886231131
mix_33	0.60857397966373	0.204456535655734	0	0	0	0	0.186969484680536
mix_34	0.5170147514446	0.37440187711148	0	0	0	0	0.10858337144392
mix_35	0.578998681680649	0.218533528949536	0	0	0	0	0.202467789369814
mix_36	0.682797437485816	0	0	0	0	0	0.317202562514184
mix_37	0.680488669664584	0.0126241288086692	0	0	0	0	0.306887201526747
mix_38	0.568191650380578	0	0	0	0	0.0319695266329324	0.399838822986489
mix_39	0.64751158135722	0	0	0	0	0	0.35248841864278
mix_40	0.620260337634953	0.180642361738382	0	0	0	0	0.199097300626665
mix_41	0.538055663448684	0.309408174852027	0	0	0	0	0.152536161699289
mix_42	0.623048174982434	0	0	0	0	0.0206052680413586	0.356346556976207
mix_43	0.586372936026487	0.0437648501302342	0	0	0	0	0.369862213843279
