Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
Mix_52	0.0625111013279061	0.0659473127313954	0.0325474948078535	0	0.838994091132845	0	9999	0.775040436398764	0.652196580671711
Mix_53	0.206980866624934	0.122225447067072	0	0	0.670793686307993	0	9999	0.770028337235892	0.649938029041381
Mix_54	0.175013470318143	0.126390698571827	0.0878159686245421	0	0.610779862485488	0	9999	0.773128774300436	0.639767127166996
Mix_55	0.0769151588330954	0.0661375265045398	0.0682232724104783	0	0.788724042251886	0	9999	0.776440927619989	0.645361684731651
Mix_56	0.128133077028553	0.11034972917647	0	0	0.761517193794977	0	9999	0.771782418666753	0.652080368523365
Mix_57	0.0654692460754746	0.078314195577962	0.104985115759936	0	0.751231442586627	0	9999	0.774810593270659	0.643471372635981
Mix_58	0.0974719183128439	0.0613006519228068	0.0328954188808711	0	0.808332010883478	0	9999	0.770345392810644	0.657407720324378
Mix_59	0.0822758809649719	0.0638771057038127	0.0911170203104512	0	0.762729993020764	0	9999	0.776394279854267	0.6431120696714
Mix_60	0.212161556576186	0.0349770277928251	0	0	0.752861415630989	0	9999	0.779006976028986	0.645950674869032
Mix_61	0.302608711455948	0.0882372290069949	0	0	0.609154059537057	0	9999	0.77359705079036	0.644320721871037
Mix_62	0.213911068797666	0.036190115728994	0.068851321814246	0	0.681047493659094	0	9999	0.775599169368674	0.643255930549735
Mix_63	0.13647838549352	0.115810113890202	0.07835314940472	0	0.669358351211558	0	9999	0.774187518445561	0.640807910694937
Mix_64	0.239139350450747	0.144947974008751	0	0	0.615912675540502	0	9999	0.771795411015225	0.644623496694988
Mix_65	0.223334760045371	0.121075464267951	0	0	0.655589775686678	0	9999	0.772272546536716	0.646316581952307
Mix_66	0.148256181920349	0.0466055853357833	0.0436646568240613	0	0.761473575919806	0	9999	0.774578768478863	0.649171017128681
Mix_67	0.354136002943734	0.120463272126796	0	0	0.52540072492947	0	9999	0.771831708670758	0.642833382824145
Mix_68	0.145197069436247	0.0976645746454589	0	0	0.757138355918294	0	9999	0.772253208987	0.651894029923658
Mix_69	0.293221835081672	0.0611785344564171	0	0	0.645599630461911	0	9999	0.775559342129075	0.644344120391474
Mix_70	0.1309172642983	0.0821163222132422	0	0	0.786966413488458	0	9999	0.771858794618513	0.654898430801365
Mix_71	0.127355273255152	0.0659825189614903	0.0447311055540555	0	0.761931102229302	0	9999	0.775602359867841	0.64653865861727
Mix_72	0.146832529938978	0.130486953823376	0	0	0.722680516237646	0	9999	0.763907407556744	0.660142718737161
Mix_73	0.0650254829136513	0.0567781566140221	0.0765920461956691	0	0.801604314276658	0	9999	0.778471014369748	0.643192145798199
Mix_74	0.251001321328583	0.0882755639565756	0.0456361581609616	0	0.61508695655388	0	9999	0.774705332022847	0.640745924874266
Mix_75	0.12556398685121	0.048133055803206	0.0788671378467431	0	0.747435819498841	0	9999	0.779793091445653	0.639043027304949
Mix_76	0.1136906459868	0.0448369846315633	0.0784571545697678	0	0.763015214811869	0	9999	0.780184389138476	0.639408855645138
Mix_77	0.18027200891919	0.110015022317314	0.0465126805757566	0	0.66320028818774	0	9999	0.768310597381108	0.650191543580481
Mix_78	0.0498352573377388	0.0404161806623535	0.0619053760312553	0	0.847843185968652	0	9999	0.776685083434305	0.650173081991323
Mix_79	0.129330019014407	0.102363409385334	0.113629785988656	0	0.654676785611604	0	9999	0.774153899846363	0.639512933302733
Mix_80	0.148140542335871	0.0758109548040513	0.0443449754826121	0	0.731703527377465	0	9999	0.76796378377428	0.655268801329442
Mix_81	0.160639735114631	0.0849892223420561	0.0466333693636034	0	0.70773767317971	0	9999	0.775140259471651	0.643653332890386
Mix_82	0.132150711062986	0.0252948325910263	0.0557680897000826	0	0.786786366645905	0	9999	0.777845269155861	0.646442588631414
Mix_83	0.259760085234858	0.0890211566423504	0	0	0.651218758122792	0	9999	0.77390006331873	0.645405823242869
Mix_84	0.165708007867616	0.108902309816633	0	0	0.725389682315751	0	9999	0.771053847158734	0.651471022091675
Mix_85	0.12075728455438	0.04086196272165	0.0641242831688447	0	0.774256469555126	0	9999	0.774106359858689	0.649631058836402
Mix_86	0.142864891090274	0.0905617094022333	0.0515475703624471	0	0.715025829145045	0	9999	0.774437301184451	0.644424074730597
Mix_87	0.420837480631231	0.103009398926028	0	0	0.47615312044274	0	9999	0.773374522821658	0.640175190247787
Mix_88	0.195075327489246	0.0760219503633602	0	0	0.728902722147394	0	9999	0.769179132218238	0.656082163611596
Mix_89	0.104297611658527	0.121060708686417	0.0606169144544585	0	0.714024765200597	0	9999	0.769986334112359	0.648759602041302
Mix_90	0.151731417089159	0.0386146447781355	0.0984264166657914	0	0.711227521466914	0	9999	0.777284636409436	0.640528290435725
Mix_91	0.332602515219489	0.0575500825880547	0	0	0.609847402192457	0	9999	0.774291173012474	0.644953337924423
Mix_92	0.19031337426538	0.0760410895250147	0.0721811136287077	0	0.661464422580898	0	9999	0.774153563620962	0.642405816297225
Mix_93	0.142851677765349	0.132251374185629	0	0	0.724896948049021	0	9999	0.774123339304117	0.646032551356161
Mix_94	0.233134399224481	0.0735762246924089	0	0	0.69328937608311	0	9999	0.770856540229923	0.652228552016875
Mix_95	0.137737004054669	0.0624845334190734	0.0619623004552749	0	0.737816162070982	0	9999	0.770071468390934	0.652381150611097
Mix_96	0.0840992196686208	0.0695926322928038	0.0355019800797471	0	0.810806167958828	0	9999	0.771451356857211	0.655297050321927
Mix_97	0.217420977890004	0.0939185972684557	0.0477536965297194	0	0.640906728311821	0	9999	0.774587132144425	0.641438105849034
Mix_98	0.33143928979082	0.17484564584538	0	0	0.4937150643638	0	9999	0.75947021975472	0.656601868210119
Mix_99	0.0253131303741359	0.0665480172773889	0.0398456398510466	0	0.868293212497429	0	9999	0.770554111439302	0.659883343697258
Mix_100	0.218494117097071	0.111073589272928	0.0450045508348377	0	0.625427742795163	0	9999	0.766252204085466	0.651658994282956
