naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
Mix_1,0.270407420457527,0,0.0564989050510817,0,0.320134430244039,0,0,0.251893826309594,0,0,0,0,0,0.0586573734319784,0,0,0,0.0424080445057789,0,0
Mix_2,0.339464201725756,0,0.0159074360978471,0,0.293636170207783,0,0,0.269131805325646,0,0,0,0,0,0.0485113264289479,0,0,0,0.0333490602140192,0,0
Mix_3,0.274067978845482,0,0.0174636276244697,0,0.320822245598602,0,0,0.266533019906053,0.0371258730972925,0,0,0,0,0.0477114793475977,0,0,0,0.0362757755805041,0,0
Mix_4,0.292948368704415,0,0.00588817370664166,0,0.309634251465114,0,0,0.28565379561582,0.028908793159595,0,0,0,0,0.045507148606743,0,0,0,0.0314594687416702,0,0
Mix_5,0.389286176944306,0,0,0,0.305486267116499,0,0,0.204407135065017,0,0,0,0,0,0.0632538271014545,0,0,0,0.0375665937727222,0,0
Mix_6,0.304250558577853,0,0.0638167731846437,0,0.313406507926126,0,0,0.203406076709169,0,0,0,0,0,0.0641001427939797,0,0,0,0.0510199408082271,0,0
Mix_7,0.312380424892565,0,0.0045822912624697,0,0.288939342120628,0,0,0.289899104426552,0.0426218219293558,0,0,0,0,0.0352194005680395,0,0,0,0.0262067576611103,0,0.000150857139278024
Mix_8,0.333853677467422,0,0.036710563052428,0,0.267799512965868,0,0,0.2874803721095,0.0150644695610586,0,0,0,0,0.0332375567145893,0,0,0,0.0258538481291329,0,0
Mix_9,0.329860199662959,0,0.0111201493931663,0,0.301592408216035,0,0,0.263267629687803,0.0104994870764799,0,0,0,0,0.0484792245715547,0,0,0,0.0351809013920027,0,0
Mix_10,0.349335671024237,0,0.027132025053397,0,0.301356999859406,0,0,0.216246734875655,0.00428538848194299,0,0,0,0,0.0569719793857766,0,0,0,0.0446712013195852,0,0
Mix_11,0.321127959716511,0,0.00803021607517911,0,0.288861931544375,0,0,0.3052686876833,0.0114693661508478,0,0,0,0,0.0403890562825988,0,0,0,0.0248527825471868,0,0
Mix_12,0.24950195526034,0,0.044545091436873,0,0.315747395208036,0,0,0.284604701172699,0.0166006765286336,0,0,0,0,0.0527858426426004,0,0,0,0.0362143377508179,0,0
Mix_13,0.366615861902166,0,0.00412100495551895,0,0.290527485704295,0,0,0.236278514878169,0.0170012355388801,0,0,0,0,0.049222192075825,0,0,0,0.0362337049451454,0,0
Mix_14,0.280626874208393,0,0,0,0.308532596042325,0,0,0.292268446969697,0.0494713266846342,0,0,0,0,0.0390433855551386,0,0,0,0.0250956574439303,0,0.00496171309588064
Mix_15,0.295775943200298,0,0.015113839731968,0,0.281643277144959,0,0,0.317069009992142,0.0349176707902785,0,0,0,0,0.032003600914593,0,0,0,0.0213502979956886,0,0.00212636023007157
Mix_16,0.32877438138127,0,0.0234501734795028,0,0.278112393690021,0,0,0.279228291931646,0.0260596221868555,0,0,0,0,0.0358323043708538,0,0,0,0.0285428329598501,0,0
Mix_17,0.307752708091642,0,0.0134874213632158,0,0.282941676901154,0,0,0.298818968573637,0.0398448826904435,0,0,0,0,0.0316661281105088,0,0,0,0.0233604504813123,0,0.00212776378808659
Mix_18,0.295643648578916,0,0.0235164864137774,0,0.266407169366461,0,0,0.341274684919682,0.0303646404302199,0,0,0,0,0.0256549078060445,0,0,0,0.0130755101917792,0,0.00406295229311944
Mix_19,0.270570665828883,0,0.0463769765567735,0,0.322171551054894,0,0,0.245248658342963,0.01829325385819,0,0,0,0,0.054363321201693,0,0,0,0.0429755731566036,0,0
Mix_20,0.337513480312754,0,0.0304652013231456,0,0.288943900435825,0,0,0.252368007826045,0.00862742377561335,0,0,0,0,0.0465166120489502,0,0,0,0.0355653742776662,0,0
Mix_21,0.327356250529969,0,0.0469826725168845,0,0.287936772125627,0,0,0.249555046002821,0.00598863458683276,0,0,0,0,0.0453685424353167,0,0,0,0.0368120818025495,0,0
Mix_22,0.270473911194419,0,0.0585634008118244,0,0.316328199907268,0,0,0.251352451937942,0.010390777816628,0,0,0,0,0.0512354625700067,0,0,0,0.0416557957619114,0,0
Mix_23,0.375422906645499,0,0.011707642607142,0,0.278041574676915,0,0,0.258061475976064,0,0,0,0,0,0.0450381453334283,0,0,0,0.0317282547609518,0,0
Mix_24,0.251060032957287,0,0.0421627603476563,0,0.267316934460871,0,0,0.342529875125121,0.0563428514236654,0,0,0,0,0.0168725721622658,0,0,0,0.00764977657009742,0,0.0160651969530352
Mix_25,0.364954313520335,0,0,0,0.282204518167309,0,0,0.255611696542063,0.0263451304232368,0,0,0,0,0.0419430973807824,0,0,0,0.0289412439662738,0,0
Mix_26,0.329309650688164,0,0.012061287964486,0,0.27199584645836,0,0,0.293227064343545,0.0399461138787421,0,0,0,0,0.0313029797911844,0,0,0,0.0221570568755173,0,0
Mix_27,0.343946571254125,0,0.0377404234745586,0,0.272051540096437,0,0,0.242220750245566,0.0319780428251467,0,0,0,0,0.0382053566553636,0,0,0,0.0338573154488016,0,0
Mix_28,0.308433953012051,0,0.0388656979861675,0,0.298453147614748,0,0,0.264934208033334,0.00473989455056324,0,0,0,0,0.0482398206179501,0,0,0,0.0363332781851846,0,0
Mix_29,0.343524615248941,0,0.00843691667837045,0,0.271990964400421,0,0,0.282311531683599,0.0347559915751725,0,0,0,0,0.0331791991510521,0,0,0,0.0258007812624436,0,0
Mix_30,0.311473013913617,0,0,0,0.314063013195525,0,0,0.255060538248763,0.037663235365983,0,0,0,0,0.0492959621921267,0,0,0,0.0324442370839846,0,0
Mix_31,0.334426251690002,0,0.0187321957042043,0,0.284689937362501,0,0,0.273789622352521,0.0201674561241121,0,0,0,0,0.0392097167241973,0,0,0,0.0289848200424621,0,0
Mix_32,0.293192765727086,0,0.0338250708881188,0,0.264798620596308,0,0,0.332228972170507,0.032816341601927,0,0,0,0,0.0258593690806093,0,0,0,0.015979526829018,0,0.00129933310642398
Mix_33,0.274821092397679,0,0.0342814023480483,0,0.286023567313263,0,0,0.309214516375114,0.0378562343548971,0,0,0,0,0.0322693987564788,0,0,0,0.023279189953471,0,0.0022545985010497
Mix_34,0.316551907550606,0,0.0522061956603772,0,0.307744756891338,0,0,0.215061072464021,0,0,0,0,0,0.0638165796414086,0,0,0,0.0446194877922476,0,0
Mix_35,0.310589461547476,0,0.0045633076075085,0,0.306205603081748,0,0,0.284156110754776,0.0145891582663714,0,0,0,0,0.0481859552382046,0,0,0,0.0317104035039157,0,0
Mix_36,0.328713786786262,0,0.0128134148477615,0,0.294582722388025,0,0,0.266129603265006,0.0209139292838557,0,0,0,0,0.044123170567987,0,0,0,0.0327233728611016,0,0
Mix_37,0.278095042783406,0,0.0188862949565852,0,0.324792926328392,0,0,0.257827122944192,0.028707631867926,0,0,0,0,0.0513591156362334,0,0,0,0.0403318654832648,0,0
Mix_38,0.258678901396961,0,0.0429959450345431,0,0.308179111446004,0,0,0.29711656084567,0.0189758310000154,0,0,0,0,0.0430517100232816,0,0,0,0.0310019402535247,0,0
Mix_39,0.351737825517781,0,0.0532009027558815,0,0.273405280903072,0,0,0.234816781767578,0,0,0,0,0,0.0485757110761893,0,0,0,0.0382634979794984,0,0
