	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
mix_1	0	0.45346425895824	0.0154400483656628	0.0287865440724647	0.502309148603632	0
mix_2	0	0.511398857645004	0	0.028900251388608	0.459700890966388	0
mix_3	0.101599491874205	0.127652688258268	0.0493176331978464	0.0136122920301827	0.707817894639497	0
mix_4	0.0891091010189971	0.250603940073446	0.0344785208501851	0.0161909262346832	0.609617511822689	0
mix_5	0.0738149142744997	0.226166505239774	0.0771738396381213	0.0110881416731127	0.611756599174493	0
mix_6	0.0414788226692053	0.336420276393272	0.011101407088096	0.0192413889473831	0.591758104902043	0
mix_7	0.161728214187949	0.167495926006238	0.0433233298188	0.0157895318514948	0.611662998135518	0
mix_8	0.0962713612209423	0.379743355440293	0	0.0193466900256125	0.504638593313152	0
mix_9	0	0.356775113701004	0.054732675608049	0.0157299926947124	0.572762217996235	0
mix_10	0.179834401226939	0.195397072360217	0	0.0199346277052396	0.604833898707604	0
mix_11	0	0.499070067883901	0	0.0292002644556596	0.471729667660439	0
mix_12	0	0.40712734236437	0	0.0320857130489965	0.560786944586634	0
mix_13	0.217184044586495	0.172337927028653	0.0481808277854221	0.0140193869557057	0.548277813643725	0
mix_14	0.203452499252417	0.185730254598413	0	0.0217788096379809	0.589038436511189	0
mix_15	0.188348148701319	0.104725216131644	0.12779611120115	0.0193276197312004	0.559802904234687	0
mix_16	0.099630866896528	0.190364636294015	0.0113326654996292	0.0220719193840656	0.676599911925762	0
mix_17	0.30696542491661	0.0518719130033485	0.0217406274651188	0	0.619422034614922	0
mix_18	0	0.540604511591952	0	0.018175966000268	0.44121952240778	0
mix_19	0.0826377728537512	0.328019333449803	0	0.0222681635359527	0.567074730160493	0
mix_20	0.0908572622941008	0.0357939396801958	0.0947152708087628	0.0191278812611393	0.759505645955801	0
mix_21	0.133711547166487	0.175154857481732	0.0155822226582476	0.0192326857077006	0.656318686985833	0
mix_22	0.102509559886403	0.301166569982532	0.0624848612213233	0.0185449765122688	0.515294032397474	0
mix_23	0.120189812587284	0.31074710309252	0	0.0147722636142837	0.554290820705912	0
mix_24	0	0.563280479668957	0	0.0178294735877332	0.418890046743309	0
mix_25	0	0.319520006663991	0	0.0184577606446337	0.662022232691375	0
mix_26	0.051340438002119	0.0501623261784891	0.174752000299771	0.0142946765468442	0.709450558972777	0
mix_27	0.118923123069894	0.484045668782622	0.0107404954918829	0.0223888702421732	0.363901842413428	0
mix_28	0.126513634462148	0.0414852148094465	0.108167834840809	0.0173849299724003	0.706448385915196	0
mix_29	0.039736942289604	0.318981088932256	0.0311245760147735	0.0174651479160152	0.592692244847352	0
mix_30	0.058162452090152	0.308767981624699	0.0222070769257599	0.0155823969552509	0.595280092404138	0
mix_31	0.0296219598423375	0.33143780775098	0	0.0188898314396217	0.620050400967061	0
mix_32	0.0683301088991313	0.243612315044452	0.0396188878234261	0.0152399065153628	0.633198781717628	0
mix_33	0.0616662043882948	0.365238830863008	0	0.0150231917310332	0.558071773017664	0
mix_34	0	0.48190460254225	0	0.0249086774919567	0.493186719965793	0
mix_35	0.0171409100825433	0.364368646279955	0.0237413736312151	0.0235582910223234	0.571190778983964	0
mix_36	0.161927455964705	0.169776847454898	0.0160478638370291	0.0182893016754401	0.633958531067927	0
mix_37	0.149417654628752	0.189707053615705	0.000954848794255713	0.0190870751284529	0.640833367832834	0
mix_38	0.0751049266815157	0.0947177199122227	0.106832459069271	0.0134837875367182	0.709861106800273	0
mix_39	0.193496158787299	0.108096636320352	0.101401752369251	0.0137358872739597	0.583269565249138	0
mix_40	0.0623062518131748	0.339632255005833	0	0.0186493696663991	0.579412123514593	0
mix_41	0	0.417711419554114	0.0122705873392145	0.0312195158594296	0.538798477247242	0
mix_42	0.197565728164561	0.0633273339064506	0.0736000392931839	0.0132776531313399	0.652229245504465	0
mix_43	0	0.224790288681568	0.0953116068983099	0.0106503079521546	0.669247796467967	0
mix_44	0.0385616344320354	0.185017488744831	0.0602429098438411	0.0133396070038653	0.702838359975427	0
mix_45	0	0.29397043843166	0	0.0183590870467546	0.687670474521585	0
mix_46	0.102975499482572	0.117926066410635	0.080969254165447	0.0144001577288827	0.683729022212464	0
mix_47	0.0657831767274134	0.336457631629563	0	0.0188084311452025	0.578950760497821	0
mix_48	0.113925042200143	0.501429802279224	0.0185694602500862	0.0241739117095624	0.341901783560984	0
mix_49	0.0856793870503996	0.375679857318003	0.0340121452359603	0.0236924574495459	0.480936152946091	0
mix_50	0.15021515986376	0.114744794679363	0.0221072265155611	0.0183799576171452	0.694552861324171	0
mix_51	0.0956955810579184	0.428083085377932	0.0131115423727054	0.0289254025636789	0.434184388627766	0
mix_52	0.220249848760683	0.0818974395472306	0.0931245718617012	0.0117133392384214	0.593014800591964	0
mix_53	0.0914602388086201	0.389186537457908	0.0217929441342356	0.0231341552945554	0.474426124304681	0
mix_54	0.19333078564548	0.0738443617714894	0.0371952355149964	0.0121496273704712	0.683479989697563	0
mix_55	0.0784309981111659	0.383100547764732	0.0174550207734159	0.0251378502916176	0.495875583059069	0
mix_56	0.0621262008949618	0.205822974617874	0	0.0213028292010074	0.710747995286157	0
mix_57	0	0.359442655729691	0.0259388482812675	0.0276478124932274	0.586970683495814	0
mix_58	0.0923568283286194	0.192510544387442	0.0435114660986488	0.0197930866880108	0.651828074497279	0
mix_59	0	0.402284804665644	0.0142861966778295	0.0319503746813506	0.551478623975176	0
mix_60	0.148119268426788	0.235002480975338	0	0.0219656376244926	0.594912612973381	0
mix_61	0.148730420754062	0.066813857437834	0.0360590817581453	0.00455912621975961	0.743837513830199	0
mix_62	0.125950586920841	0.0964786449143921	0.0804807091936674	0.0123449091411641	0.684745149829935	0
mix_63	0	0.378667059379788	0.00671806874757146	0.029252208170554	0.585362663702087	0
mix_64	0.0674255547614195	0.36678713543574	0	0.0163574799409359	0.549429829861904	0
mix_65	0.0616684044293726	0.24852258594872	0.117306307678378	0.0136850598217232	0.558817642121807	0
mix_66	0.0897268842124232	0.429361244551045	0.0151025577469558	0.0288924283973633	0.436916885092212	0
mix_67	0.189850243725066	0.0797171988679637	0.105280997744475	0.0108008304285584	0.614350729233937	0
mix_68	0.0623170413742821	0.113371703331666	0.1194959939318	0.0195291423578915	0.68528611900436	0
mix_69	0.059133596238972	0.375409004268024	0	0.0186471814908762	0.546810218002128	0
mix_70	0.213564418363394	0.328242583708982	0.115924024292358	0.0147774432131329	0.327491530422133	0
mix_71	0.108116711900255	0.479859795059822	0	0.023152368597629	0.388871124442294	0
mix_72	0.271084807747413	0.122214755227029	0.0250224114347869	0.015040860277543	0.566637165313228	0
mix_73	0.183558937694009	0.237572606595914	0.101486292114761	0.00619600103996075	0.471186162555355	0
mix_74	0.104577787915039	0.284887013141648	0.0206540999450596	0.0159814525996683	0.573899646398585	0
mix_75	0.0622609599026652	0.482438342991887	0	0.0198742168342377	0.43542648027121	0
mix_76	0.0396714209804163	0.184800668938035	0.0581524185035751	0.0177739736330658	0.699601517944907	0
mix_77	0.0812184847618711	0.0553484694210537	0.0981538425791987	0.0204702575220408	0.744808945715836	0
mix_78	0.0565944941229887	0.381269303574556	0.0199231223939937	0.0266159278784737	0.515597152029988	0
mix_79	0	0.413954361981975	0	0.0305594781478149	0.55548615987021	0
mix_80	0.146728369758466	0.18977024197219	0	0.0202521989916735	0.64324918927767	0
mix_81	0.0687131135696915	0.188087582849503	0	0.0186822825714497	0.724517021009356	0
mix_82	0.0850624342046329	0.337371272485944	0	0.0199980146149477	0.557568278694475	0
mix_83	0.0535813086247189	0.439886092221885	0	0.028580633057467	0.477951966095929	0
mix_84	0.0942628450737727	0.216182420564438	0	0.0197752456751044	0.669779488686685	0
mix_85	0.0659988314357328	0.205097185693	0	0.0232796071155689	0.705624375755698	0
mix_86	0.0543663930644262	0.12217845133271	0.0707848317409651	0.0153230784713335	0.737347245390565	0
mix_87	0.0230169084111654	0.296155256549563	0	0.0169343224432425	0.66389351259603	0
