CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
Mix_62	0	0.614	0	0	0.0016	0	0.3843	0	0
Mix_63	0.428	0.0753	0	0	0	0	0.4964	0	3e-04
Mix_64	0.4881	0.3168	0	0	0	0	0.1326	0	0.0626
Mix_65	0.3928	0.3292	0	0.0284	0.0071	0	0.1244	0	0.1181
Mix_66	0.0344	0.4207	0.0136	0.1156	0.0802	0	0.2607	0	0.0748
Mix_67	0.3224	0.5777	0	0	0	0	0.0999	0	0
Mix_68	0.292	0.2045	0.0328	0.1004	0.0349	0	0.0434	0.0615	0.2306
Mix_69	0.1342	0.5718	0	0.0255	0	0	0.2108	0	0.0577
Mix_70	0.2248	0.1822	0.1013	0.1185	0.0065	0	0.083	0.0302	0.2535
Mix_71	0.1618	0.2582	0	0	0	0	0.4198	0	0.1602
Mix_72	0.4451	0.1618	0.0485	0.1126	0.099	0.0354	0	0	0.0976
Mix_73	0.1272	0.0133	0	0.032	0.0649	0	0.6233	0	0.1393
Mix_74	0.2753	0.4583	0	0	0	0	0.2664	0	0
Mix_75	0.0463	0.2322	0.0516	0.0275	0.062	0	0.5804	0	0
Mix_76	0.0418	0.2247	0	0.0176	0.065	0	0.5934	0	0.0575
Mix_77	0.4408	0.228	0	0.0151	0.0764	0	0.2396	0	0
Mix_78	0	0.0265	0.1124	0.1352	0.0586	0	0.4267	0	0.2406
Mix_79	0.2881	0.0645	0	0	0	0	0.6474	0	0
Mix_80	0.2014	0.2854	0.0793	0.129	0.1363	0.0029	0.1657	0	0
Mix_81	0.3032	0.2782	0	0	0	0	0.3331	0	0.0856
Mix_82	0	0.3508	0	0.0796	0.0335	0	0.3764	0	0.1596
Mix_83	0.244	0.4501	0	0.0045	0.0311	0	0.2341	0	0.0362
Mix_84	0.3098	0.2831	0	0.0872	0.0577	0	0.1093	0	0.1529
Mix_85	0.0095	0.295	0	0.0834	0.1515	0	0.4445	0	0.0162
Mix_86	0.3322	0.1876	0	0	0	0	0.3882	0	0.092
Mix_87	0.2283	0.6567	0	0	0	0	0.115	0	0
Mix_88	0.1502	0.4438	0.0429	0.1433	0.0626	0	0	0	0.1573
Mix_89	0.4752	0.0578	0.0083	0	0.0646	0	0.3541	0	0.04
Mix_90	0.0157	0.2593	0	0	0.0194	0	0.7056	0	0
Mix_91	0.0421	0.7319	0	0.0503	0.0204	0.0126	0.1427	0	0
Mix_92	0.2204	0.3178	0.0044	0	0.0392	0	0.4182	0	0
Mix_93	0.4141	0.1663	0.0748	0.1252	0.0908	0.0297	0	0	0.0991
Mix_94	0.1345	0.5261	0.0353	0.1248	0.0714	0	0.0262	0	0.0818
Mix_95	0.132	0.2337	0.1259	0.0783	0.1026	0	0.3274	0	0
Mix_96	0.1889	0.0956	0.0625	0.1819	0.1228	0	0.1736	0	0.1747
Mix_97	0.3384	0.3559	0	0	0	0	0.2937	0	0.012
Mix_98	0.5646	0.4174	0	0	0	0.018	0	0	0
Mix_99	0.018	0	0.3426	0.2096	0.1008	0	0.1521	0	0.1768
Mix_100	0.4415	0.3046	0	0	0.026	0.0187	0.2094	0	0
