	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
mix_1	0	0.808309965758667	0	0	0	0.191690034241333
mix_2	0	0.830636369133092	0	0	0	0.169363630866908
mix_3	0	0.781739559268376	0	0	0.0204161411966489	0.197844299534976
mix_4	0	0.870619810892043	0	0	0	0.129380189107956
mix_5	0	0.84446143883391	0	0	0	0.15553856116609
mix_6	0	0.867300792755039	0	0	0	0.132699207244961
mix_7	0	0.831845667197899	0	0	0	0.168154332802102
mix_8	0	0.824050937368631	0	0	0	0.175949062631369
mix_9	0	0.871594672008298	0	0	0	0.128405327991702
mix_10	0	0.819616997380876	0	0	0	0.180383002619124
mix_11	0	0.815435036853484	0	0	0	0.184564963146516
mix_12	0	0.852636358818794	0	0	0	0.147363641181206
mix_13	0	0.855125894893248	0	0	0	0.144874105106752
mix_14	0	0.843355596588075	0	0	0	0.156644403411925
mix_15	0	0.842525909856784	0	0	0	0.157474090143216
mix_16	0	0.738421097058012	0	0	0.0914120491608119	0.170166853781176
mix_17	0	0.761973889878656	0	0	0.0760543593143653	0.161971750806979
mix_18	0	0.824046125463778	0	0	0	0.175953874536222
mix_19	0	0.788748349204641	0	0	0.00708243090230945	0.20416921989305
mix_20	0	0.856759635486369	0	0	0	0.143240364513631
mix_21	0	0.842402106691282	0	0	0	0.157597893308718
mix_22	0	0.81808780284368	0	0	0	0.181912197156319
mix_23	0	0.839944445234788	0	0	0	0.160055554765211
mix_24	0	0.859096409941619	0	0	0	0.140903590058381
mix_25	0	0.868672873900437	0	0	0	0.131327126099562
mix_26	0	0.819613387921769	0	0	0	0.180386612078231
mix_27	0	0.83443819110129	0	0	0	0.16556180889871
mix_28	0	0.857694330675591	0	0	0	0.142305669324409
mix_29	0	0.818407430270334	0	0	0	0.181592569729666
mix_30	0	0.864322306857559	0	0	0	0.135677693142441
mix_31	0	0.833154175388395	0	0	0	0.166845824611605
mix_32	0	0.832427621915306	0	0	0	0.167572378084694
mix_33	0	0.824422602779932	0	0	0	0.175577397220068
mix_34	0	0.78689404542973	0	0	0	0.21310595457027
mix_35	0	0.843941239960557	0	0	0	0.156058760039443
mix_36	0	0.828121395225131	0	0	0	0.171878604774869
mix_37	0	0.818006184662389	0	0	0.0108269355032334	0.171166879834377
mix_38	0	0.8164870309562	0	0	0	0.1835129690438
mix_39	0	0.85608892107546	0	0	0	0.14391107892454
mix_40	0	0.826618693822041	0	0	0	0.173381306177959
mix_41	0	0.803470494593013	0	0	0	0.196529505406987
mix_42	0	0.86494838438888	0	0	0	0.13505161561112
mix_43	0	0.813748054560332	0	0	0	0.186251945439668
mix_44	0	0.839384522383651	0	0	0	0.160615477616349
mix_45	0	0.835285512969421	0	0	0	0.164714487030579
mix_46	0	0.803823053358849	0	0	0	0.196176946641151
mix_47	0	0.649320449980852	0	0	0.180297024352989	0.170382525666159
mix_48	0	0.832283875703165	0	0	0	0.167716124296835
mix_49	0	0.780698902797657	0	0	0	0.219301097202343
mix_50	0	0.852441603110422	0	0	0	0.147558396889578
mix_51	0	0.810801470536048	0	0	0.0073059085045295	0.181892620959422
mix_52	0	0.810362738692173	0	0	0	0.189637261307827
mix_53	0	0.804142928969202	0	0	0	0.195857071030798
mix_54	0	0.845712620507069	0	0	0	0.154287379492931
mix_55	0	0.840062900494817	0	0	0	0.159937099505183
mix_56	0	0.844492266523619	0	0	0	0.155507733476382
mix_57	0	0.861031738021641	0	0	0	0.138968261978359
mix_58	0	0.849284984865705	0	0	0	0.150715015134294
mix_59	0	0.798830636978974	0	0	0	0.201169363021026
mix_60	0	0.834054113162155	0	0	0	0.165945886837845
mix_61	0	0.837690782233081	0	0	0	0.162309217766919
mix_62	0	0.809395779490556	0	0	0	0.190604220509444
mix_63	0	0.850652634950873	0	0	0	0.149347365049127
mix_64	0	0.709653045799566	0	0	0.113984863951196	0.176362090249238
mix_65	0	0.79898392248391	0	0	0	0.20101607751609
mix_66	0	0.795015164947292	0	0	0	0.204984835052708
mix_67	0	0.821312706027968	0	0	0	0.178687293972032
mix_68	0	0.83791694042839	0	0	0	0.16208305957161
mix_69	0	0.867007743550852	0	0	0	0.132992256449148
mix_70	0	0.821667938143016	0	0	0.00633784272810178	0.171994219128882
mix_71	0	0.821279361903176	0	0	0	0.178720638096824
mix_72	0	0.813245571329005	0	0	0	0.186754428670995
mix_73	0	0.796784140716029	0	0	0.0578520620014352	0.145363797282536
mix_74	0	0.86640962824846	0	0	0	0.13359037175154
mix_75	0	0.839892317542493	0	0	0	0.160107682457507
mix_76	0	0.813359040661592	0	0	0	0.186640959338408
mix_77	0	0.846267062102228	0	0	0	0.153732937897773
mix_78	0	0.839813662235212	0	0	0	0.160186337764788
mix_79	0	0.785312819275305	0	0	0.0119742621152433	0.202712918609452
mix_80	0	0.810289328608323	0	0	0	0.189710671391677
mix_81	0	0.756999486786634	0	0	0	0.243000513213366
mix_82	0	0.61251606994753	0	0	0.211351128406999	0.176132801645471
mix_83	0	0.858852937486191	0	0	0	0.141147062513809
mix_84	0	0.830043423595861	0	0	0	0.169956576404139
mix_85	0	0.795954860527073	0	0	0	0.204045139472927
mix_86	0	0.856702991621598	0	0	0	0.143297008378402
mix_87	0	0.851742815794877	0	0	0	0.148257184205123
mix_88	0	0.832252919627263	0	0	0	0.167747080372737
mix_89	0	0.777215538349964	0	0	0	0.222784461650036
mix_90	0	0.865482795704562	0	0	0	0.134517204295438
mix_91	0	0.837841953989193	0	0	0	0.162158046010807
mix_92	0	0.85292336689318	0	0	0	0.14707663310682
mix_93	0	0.686453557523404	0	0	0.181129287900496	0.1324171545761
mix_94	0	0.861800692493077	0	0	0	0.138199307506923
mix_95	0	0.85790791193242	0	0	0	0.14209208806758
mix_96	0	0.814678973213385	0	0	0	0.185321026786615
mix_97	0	0.837720616099927	0	0	0	0.162279383900073
mix_98	0	0.836373030130763	0	0	0	0.163626969869237
mix_99	0	0.711829016373628	0	0	0.108839689052564	0.179331294573808
mix_100	0	0.854636842813833	0	0	0	0.145363157186167
