CD38.negative.naive.B.cell,memory.B.cell,CD14.positive..CD16.negative.classical.monocyte,cytotoxic.CD56.dim.natural.killer.cell,mature.neutrophil,memory.CD4.positive.alpha.beta.T.cell,CD4.positive..alpha.beta.T.cell,memory.CD8.positive.alpha.beta.T.cell
S1054,0.108874952490378,0.393711090843155,0.161749353948351,0.0585137497621759,0.27715085295594,0,0,0
S10543,0.14511906142252,0.357212667419125,0.156649271409264,0.0592308797599525,0.281788119989138,0,0,0
S10546,0.153537422973529,0.354662140429527,0.165654690687316,0.0446821252089969,0.281463620700632,0,0,0
S1055,0.0934035315291957,0.408100256031779,0.159669639535488,0.0367880743980493,0.302038498505486,0,0,0
S10551,0.0776921072773722,0.439416187726323,0.157393688627891,0.03958653887972,0.285911477488694,0,0,0
S10552,0.0991494620272433,0.384253738944005,0.161838527546853,0.0605612623877626,0.294197009094135,0,0,0
S10555,0.119444674029019,0.381282975975953,0.162153202317479,0.0712095946197124,0.265909553057836,0,0,0
S10559,0.153921943724091,0.357353118512083,0.166701676565304,0.0373526248399035,0.284670636358618,0,0,0
S1056,0.124524717861367,0.420714160325468,0.153394724908393,0.0175777151777413,0.283788681727031,0,0,0
S10563,0.0374188285295036,0.473541500026117,0.155815429536244,0.0442795086540598,0.288944733254075,0,0,0
S10574,0.178232528225315,0.3340672227306,0.161826994578018,0.0523144538026958,0.273558800663371,0,0,0
S10576,0.118289958832551,0.402512532581921,0.157553024295898,0.0154195814434029,0.306224902846227,0,0,0
S10578,0.0971223643960729,0.408109126321678,0.16581075258761,0.0382594740786044,0.290698282616035,0,0,0
S10579,0.162283222193227,0.345908621317248,0.155750904612158,0.0391487361716978,0.296908515705669,0,0,0
S10582,0.166587939679532,0.348425026487102,0.160217019274371,0.0396556589810077,0.285114355577988,0,0,0
S1059,0.102029358894069,0.407547100161015,0.156038219040779,0.0527500587484413,0.281635263155695,0,0,0
S10599,0.0967952670176458,0.435832515364402,0.163164736175928,0.0115609755100196,0.292646505932005,0,0,0
S10611,0.171983703450052,0.338226457716434,0.157954064706429,0.0401762945053389,0.291659479621745,0,0,0
S10614,0.0950716375329402,0.411299089321174,0.162133221651894,0.0419601398944679,0.289535911599524,0,0,0
S10624,0.150802754732866,0.377766808210327,0.159189294651373,0.0275449913297715,0.284696151075661,0,0,0
S10632,0.0966835031290221,0.412110264313474,0.15808615085351,0.0373769028449871,0.295743178859007,0,0,0
S10634,0.201015353824529,0.326709510483878,0.155293287218018,0.0274056708465582,0.289576177627017,0,0,0
S10638,0.122862090312504,0.386477419885986,0.167982822389078,0.030596841573426,0.292080825839005,0,0,0
S10644,0.120873006678505,0.399410897779767,0.158583859235165,0.051148888586344,0.269983347720219,0,0,0
S10649,0.192898682442659,0.304381739536141,0.158148997261327,0.0420937238868866,0.302476856872987,0,0,0
S10652,0.154957973426418,0.356004974409462,0.157626589390899,0.0345276478786658,0.296882814894555,0,0,0
S10654,0.179078440813255,0.330686671167977,0.164652303464119,0.0473064474617212,0.278276137092927,0,0,0
S10655,0.159066819459687,0.357122672754525,0.157897300894181,0.0370114489175875,0.288901757974019,0,0,0
S10656,0.173603486772441,0.330901364295493,0.158781007460339,0.0633351822413958,0.273378959230332,0,0,0
S10657,0.0165680724510915,0.49666183146975,0.155445037826851,0.0401386637966668,0.29118639445564,0,0,0
S10658,0.168743574277932,0.350744442199863,0.155662352309389,0.0392896809478772,0.285559950264938,0,0,0
S10660,0.11771157207723,0.394483462647251,0.166033651865851,0.0625487656609798,0.259222547748688,0,0,0
S10661,0.176843182980688,0.348840280267742,0.154201876592806,0.0373199965815779,0.282794663577185,0,0,0
S10676,0.207868791845749,0.297377733981126,0.167069256923764,0.0402716034234253,0.287412613825935,0,0,0
S1068,0.167736011704721,0.358480160489246,0.161183132528204,0.0363038528614257,0.276296842416403,0,0,0
S10681,0.142837250239585,0.360379477369549,0.170445836759165,0.0301884880468722,0.296148947584829,0,0,0
S10686,0.125950073496197,0.384685014590679,0.157517385813899,0.0372884396964566,0.294559086402768,0,0,0
S10688,0.141048193777393,0.375433452251813,0.162104235572954,0.0388022149615494,0.28261190343629,0,0,0
S10690,0.0859322409572546,0.406167862772589,0.161697029043887,0.0650433174203344,0.281159549805935,0,0,0
S10698,0.168484710069868,0.352440997623578,0.163144239373481,0.0449840511129796,0.270946001820094,0,0,0
S107,0.108182148099783,0.409690541545447,0.157780720385949,0.0463238001370543,0.278022789831767,0,0,0
S10703,0.204228894039668,0.30637259044873,0.163398892697248,0.0562311008365938,0.26976852197776,0,0,0
S10726,0.123143862682104,0.410497812016728,0.157159733972351,0.0198023489781356,0.289396242350681,0,0,0
S10729,0.0416592091813124,0.480169745474707,0.15818207793362,0.0297931731335234,0.290195794276837,0,0,0
S10733,0.158223703196858,0.35690894814411,0.162178204527525,0.0400557029113579,0.28263344122015,0,0,0
S10734,0.00850685792201084,0.524508487242817,0.166138735356028,0.0223273270451259,0.278518592434018,0,0,0
S10735,0.102313982229181,0.429606279861477,0.15422458600291,0.0238051341580256,0.290050017748406,0,0,0
S10740,0,0.519655618545238,0.165916845119855,0.0259704605582171,0.28845707577669,0,0,0
S10745,0.152599906227208,0.352554420769773,0.165840548035279,0.0357037371369981,0.293301387830742,0,0,0
S10748,0.0960190718115788,0.41800442958511,0.159912424485434,0.0416298175646976,0.284434256553179,0,0,0
S10753,0.0505582598629765,0.476002108857926,0.160393836736035,0.0265294989573356,0.286516295585727,0,0,0
S10756,0.167654336441874,0.363755048001797,0.155408691884717,0.0256748338439726,0.287507089827639,0,0,0
S10757,0.174216088013714,0.350821002894139,0.15985448329432,0.0459139074116973,0.269194518386129,0,0,0
S1076,0.083462708042842,0.437991406997124,0.157049300280306,0.0395418912871073,0.281954693392621,0,0,0
S10764,0.0638386710821912,0.442278857337605,0.157100267205473,0.0474412956867418,0.289340908687989,0,0,0
S10767,0.10257065129096,0.413181228802619,0.157425310075694,0.0592939283980197,0.267528881432707,0,0,0
S10776,0.146692969610163,0.364582406035237,0.158186716301499,0.0391986684418316,0.291339239611269,0,0,0
S10778,0.0795455111574082,0.444132166879715,0.156886676503571,0.0262748073251701,0.293160838134135,0,0,0
S10784,0.116761755240107,0.388160302171689,0.163682332561976,0.0392634752256354,0.292132134800592,0,0,0
S10787,0.0989419325484844,0.413816682946482,0.156028614163725,0.0513373948744825,0.279875375466825,0,0,0
S10800,0.188121390836716,0.359722160474915,0.152775719663624,0.0123354396774483,0.287045289347296,0,0,0
S10805,0.0832726903646929,0.429368014098101,0.154634482322738,0.0367513041169691,0.295973509097499,0,0,0
S10813,0.159940502846997,0.341007810897924,0.158026022402617,0.0566680643001086,0.284357599552354,0,0,0
S10814,0.115755210052046,0.392675461306171,0.161100256332889,0.0265288382500168,0.303940234058878,0,0,0
S10815,0.191266620791159,0.31880522557966,0.156074103875768,0.0463730290684446,0.287481020684968,0,0,0
S10817,0.0989987736898847,0.416978047148092,0.158106584135975,0.0451824011188167,0.280734193907231,0,0,0
S1083,0.197297294764879,0.31606513274405,0.162155473058197,0.0475842162078144,0.276897883225061,0,0,0
S10835,0.131223063152251,0.380548615689158,0.173327824110624,0.0366689406410189,0.278231556406948,0,0,0
S10838,0.180401488516386,0.33053531258328,0.157762361994967,0.0397428682924494,0.291557968612917,0,0,0
S10844,0.159541121464795,0.36507067005638,0.152119374448604,0.0343665965945736,0.288902237435647,0,0,0
S10845,0.184622746406875,0.317986890371304,0.164535893743475,0.0435869005854616,0.289267568892885,0,0,0
S10846,0.139719069903862,0.40464044992082,0.157990264266583,0.0326558133401214,0.264994402568612,0,0,0
S10853,0.12291269069278,0.391165247017745,0.165619732592165,0.0224217169614345,0.297880612735875,0,0,0
S10854,0.19120203498695,0.340608319525019,0.161173605519081,0.0337251806651956,0.273290859303754,0,0,0
S10865,0.112916962481465,0.383455657218948,0.157225525256302,0.0654030539241975,0.280998801119087,0,0,0
S10866,0.134701730404002,0.377996806502232,0.165018731505038,0.0368196254005697,0.285463106188158,0,0,0
S10869,0.10350991472741,0.388178678543342,0.163439143960627,0.0512757952641756,0.293596467504446,0,0,0
S10873,0.0940062325089557,0.412296415640511,0.159219378005651,0.0461270690127077,0.288350904832175,0,0,0
S10876,0.166161321198537,0.361866954596462,0.16459505640401,0.0352391041286555,0.272137563672336,0,0,0
S10883,0.0856618873589274,0.439318392857378,0.160757672010683,0.0214617085319266,0.292800339241085,0,0,0
S10885,0.0279802081798934,0.507628645862646,0.158904341832006,0.0127251971025782,0.292761607022876,0,0,0
S10893,0.128708098933347,0.385141435287851,0.162191342956866,0.0292817582378814,0.294677364584054,0,0,0
S10895,0.128534630857626,0.36564343865211,0.164386587381825,0.0580216808640801,0.283413662244358,0,0,0
S10902,0.117268526637561,0.415437680135308,0.149465402611708,0.0268507642567378,0.290977626358685,0,0,0
S10903,0.0182058334926953,0.486468554053004,0.161526005564995,0.0469604125413158,0.28683919434799,0,0,0
S1092,0.16684597777445,0.348337358602455,0.157877203029752,0.0234488338131207,0.303490626780223,0,0,0
S10925,0.176001725572834,0.348121779557487,0.162712545172711,0.0284852662652546,0.284678683431714,0,0,0
S10927,0.0702861388367749,0.441783825935337,0.159015114177513,0.0405560524319023,0.288358868618473,0,0,0
S10936,0.14250327542062,0.366802671883615,0.160188234230391,0.0597930500208969,0.270712768444477,0,0,0
S10945,0.0783557701666284,0.435527755545348,0.164046198098893,0.0386512772782603,0.283418998910871,0,0,0
S10947,0.101109703492076,0.402407125870894,0.161866092005746,0.0424026260014136,0.29221445262987,0,0,0
S10949,0.152398596484482,0.376000034802758,0.162659450567692,0.0235086749247108,0.285433243220356,0,0,0
S1095,0.0742431339441617,0.417183401349282,0.158878577636672,0.0546105220556102,0.295084365014274,0,0,0
S10961,0.145709168787805,0.345387803980643,0.164455487731266,0.0581022686787389,0.286345270821546,0,0,0
S10969,0.181455364846596,0.328377476551497,0.163333247804568,0.0494281982543544,0.277405712542984,0,0,0
S10972,0.127174828316407,0.388154121285564,0.155748747290243,0.0492545683272202,0.279667734780565,0,0,0
S10973,0.0750643628720223,0.434948419832055,0.154383361187221,0.0338454333850578,0.301758422723643,0,0,0
S10978,0.15717013129606,0.333502557583156,0.156343485851849,0.0649901185086994,0.287993706760236,0,0,0
S10979,0.118574494286414,0.395679771982057,0.154142236898697,0.0477738591903721,0.28382963764246,0,0,0
S10986,0.0743931733490913,0.438292169470317,0.161516047362782,0.038733119908842,0.287065489908967,0,0,0
S10989,0.1678883670576,0.360579484105439,0.158992849779334,0.0189190814226994,0.293620217634927,0,0,0
S10995,0.16572736317023,0.352901932265451,0.161703073943694,0.0337471145499235,0.285920516070701,0,0,0
S11005,0.0897419472765225,0.435665567715445,0.15824456272483,0.0369880755231956,0.279359846760006,0,0,0
S11008,0.157024910680597,0.354821931395169,0.157949273415497,0.0393723924660349,0.290831492042701,0,0,0
S11010,0.21227297997399,0.288437490261231,0.172136338161367,0.0366062117248619,0.290546979878549,0,0,0
S11013,0.113945221122203,0.394808802128254,0.158430218252472,0.0533741519008567,0.279441606596214,0,0,0
S11016,0.110711504428142,0.411129547791457,0.166982102159446,0.0374705117472066,0.273706333873749,0,0,0
S11017,0.0581326042980694,0.454031225291406,0.162700845917191,0.0412359553061898,0.283899369187143,0,0,0
S11020,0.0392334335349651,0.466108058311273,0.163164228801831,0.0524811574239827,0.279013121927948,0,0,0
S11027,0.100901848883433,0.409127341257823,0.159076321417604,0.0378360119779532,0.293058476463186,0,0,0
S11035,0.150984987664863,0.366873561022964,0.159580893571903,0.0228693959183318,0.299691161821938,0,0,0
S11041,0.206072318212083,0.295241534291594,0.162255619408382,0.0533500851229596,0.283080442964981,0,0,0
S1106,0.149587021689147,0.366176685183085,0.156966345391661,0.0406445322359568,0.28662541550015,0,0,0
S11071,0.119288236556708,0.410147758211198,0.166021677054465,0.0516665531153747,0.252875775062254,0,0,0
S11076,0.15100129811297,0.359412616106763,0.15296280878178,0.0490961019218989,0.287527175076588,0,0,0
S11078,0.0899115709553033,0.430525049107647,0.157144818753848,0.0282247921404489,0.294193769042753,0,0,0
S11081,0.0828951848017894,0.429035416232308,0.160023324809592,0.0526667428212951,0.275379331335015,0,0,0
S11086,0.068606350654273,0.447094941511077,0.150328279438865,0.0361669086501082,0.297803519745676,0,0,0
S1109,0.0404675392144313,0.48070694967206,0.162927777008714,0.0343453977819375,0.281552336322856,0,0,0
S11096,0.0644809122513159,0.443449972578994,0.160775199672639,0.0385347521797832,0.292759163317268,0,0,0
S11100,0.108289601836538,0.420823370305267,0.147551741194031,0.0296560357443036,0.29367925091986,0,0,0
S11107,0.0891808074073176,0.436390041025793,0.15118097435079,0.020877904369258,0.302370272846841,0,0,0
S11109,0.13163446381443,0.374840182992083,0.157225424991678,0.0333414174358363,0.302958510765972,0,0,0
S1111,0.156872736526763,0.367755884351645,0.163837347472946,0.0379425650643955,0.273591466584249,0,0,0
S11119,0.147035364887032,0.362293556012693,0.157646147272015,0.0400674063356213,0.292957525492639,0,0,0
S11127,0.100884515945099,0.409472193028919,0.162305774946955,0.0518732673940985,0.275464248684929,0,0,0
S11136,0.0758453241250647,0.446269802799926,0.15025014630404,0.0388785589504027,0.288756167820567,0,0,0
S11147,0.146682623685225,0.36324964858757,0.154651352287892,0.0370314005888868,0.298384974850426,0,0,0
S11150,0.134609607005642,0.377250884894392,0.151187652953876,0.0326654105892817,0.304286444556808,0,0,0
S11152,0.179136391854831,0.321869332083231,0.164049438120199,0.045567809451213,0.289377028490526,0,0,0
S1116,0.0546013261789186,0.478958169426034,0.153040945693998,0.0338288866728487,0.2795706720282,0,0,0
S11163,0.203209900180496,0.309205501493156,0.155204571547739,0.0480474250916468,0.284332601686962,0,0,0
S11164,0.08843147430981,0.416528021575036,0.157935694895607,0.0384712230236025,0.298633586195944,0,0,0
S11166,0.063267720515928,0.449517176464919,0.15217703196006,0.0389730309279905,0.296065040131102,0,0,0
S11173,0.168686328773041,0.366689630050542,0.154313430107195,0.0194519080097944,0.290858703059427,0,0,0
S11174,0.174744647060051,0.339935648392843,0.167129418228852,0.0403453335006295,0.277844952817624,0,0,0
S11182,0.166558549450556,0.364430645523786,0.152842711191367,0.0268584663886726,0.289309627445618,0,0,0
S11188,0.174020815237026,0.338828375678601,0.162922532014005,0.0367857977598936,0.287442479310474,0,0,0
S11189,0.166106990313822,0.345423102948545,0.161481625822681,0.0438129835737475,0.283175297341203,0,0,0
S1119,0.156059786438515,0.375172043607808,0.162882484778978,0.0419418305044943,0.263943854670205,0,0,0
S11195,0.028808380939094,0.509389503585253,0.155530064281751,0.027441183177755,0.278830868016147,0,0,0
S11197,0.145905823461163,0.373544359091427,0.157796651387855,0.0325438070647359,0.290209358994818,0,0,0
S11198,0.101406812747798,0.384448434518628,0.162465868524138,0.0485781271188037,0.303100757090632,0,0,0
S11211,0.0265041168106565,0.476759099570988,0.162645512072088,0.0582136722085769,0.275877599337691,0,0,0
S11214,0.165731684454291,0.35532355739443,0.166466116605807,0.0321748681962266,0.280303773349245,0,0,0
S11216,0.031388384686545,0.484342782587412,0.157476737146832,0.0433586157967137,0.283433479782497,0,0,0
