Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE
mix_25	0	0	0.0056942381966171	0	0.0709974244324219	0	0	0.217265142620056	0.111295568284082	0.303412005671574	4.82659543656334e-05	0	0	0.000924476094445631	0	0.0112873512219632	0.141439420042367	0.104582089316113	0	0	0.0254313175443699	0.00762270062162356	9999	0.716874261722595	0.704547600281435
mix_26	0	0	0.0151587786893566	0.0345029965902028	0	0.00296774862394114	0	0.354717681212488	0.0655800232573629	0.0770105582180403	0	0.00870447283366521	0.035710055798867	0.0147356448310031	0.000584455616785863	0.00090565822858744	0.121196865708266	0.191469650681966	0	0.00524444699258943	0.0432549707257982	0.0282559919910802	9999	0.611115332326335	0.794608977629854
mix_27	0	0.00107231473027388	0.0082398431382062	0	0.116610050026034	0	0	0.0706115308474725	0.111190042720216	0.364036474609844	0	0	0.0147339900759506	0.0209290945629916	0	0.0139486343713862	0.157675847435371	0.0789317790524985	0	0	0.0246338095538718	0.0173865888758833	9999	0.699957027207498	0.72008746347297
mix_28	0	0.000930703389140942	0.00329136116271118	0	0.0885361066659795	0	0	0.145993074623022	0.0960938410736371	0.312731737401247	0	0	0	0.0135640335502775	0	0.0185321863136092	0.174535328220143	0.107759678327554	0	0	0.0268839288017537	0.0111480204709259	9999	0.686387560960912	0.73116077677014
mix_29	0	0.00262105025609512	0.00826374094494589	0	0.118471291360856	0	0	0.0587966499946471	0.107430262661444	0.370520884657895	0	0	0.0166651272965897	0.0636439849830643	0	0.00811076802178259	0.149660238416903	0.0434011682752082	0	0	0.0224492840577426	0.0299655490728257	9999	0.679068421171363	0.739785151606125
mix_30	0	0.0021024138377431	0.0113898920443907	0	0.0725802313415953	0	0	0.193542181111827	0.094958357342582	0.297430929711753	0	0.000529700626001826	7.45831625223026e-05	0.0132311844676288	0	0.0112683814677415	0.158165503509217	0.11120840168493	0	0	0.0263191400337304	0.00719909965833653	9999	0.707512817084202	0.714045515470413
mix_31	0	9.96481112423634e-06	0.0114181652760218	0	0.0698984411461359	0	0	0.185574392886216	0.0852264791979224	0.265550132517973	0	0.00023529818042831	0.0228093756768414	0.0482354450975406	0	0.00870936163780584	0.147282895252054	0.101496175280745	0	0	0.026148127354344	0.0274057456848473	9999	0.680377317729469	0.742652808650457
mix_32	0	0.0186720870372994	0.0152605514353024	0	0.0548443607652618	0.000968854863092788	0	0.220924881320337	0.0754895256653468	0.24268803483701	0	0	0.0258957431633679	0.0321357914310448	0	0.0113426962931862	0.119965758128985	0.127048375768959	0	0	0.0215429285053588	0.0332204107854483	9999	0.695471379160037	0.732947596382661
mix_33	0	0	0.0156969998331659	0.0162872202525887	0.00843707570269185	0.00360355931718888	0	0.367929123855535	0.0834640583180923	0.156374595087309	0	0.00316073540238774	0.0327655917693009	0	0.00255033616889439	0.000152161566480292	0.117567823175487	0.135400773815709	0	0.00739254604442104	0.0339652032196709	0.0152521964710773	9999	0.686117848854262	0.73747424081947
mix_34	0	0.0131152736228143	0.0143456141047772	0.0249865742122313	0	0	0	0.290166909830683	0.0740645526838014	0.0611008699937992	0	0.0114048407248623	0.0540471668557478	0.163310480929399	0.00477760064306583	0.00501798463564785	0.12444438687754	0.0677151376126714	0	0.00760583580706309	0.0474872865211057	0.0364094849447908	9999	0.559838320557712	0.836237863708872
mix_35	0	0	0.0117437374591045	0	0.0882167202131317	0	0	0.19009989239025	0.10538349114299	0.295387887036146	0.00344749110129205	0	0.00156785310791032	0.0493052853620263	0	0.0010974144537505	0.144729305613452	0.0712808454281825	0	0	0.0271767898466926	0.0105632868450716	9999	0.688074770645874	0.732293536585351
mix_36	0	0	0.01115481730553	0	0.0803309878304223	0	0	0.147889832263987	0.0838714614234644	0.286445144932318	0	0.000817098559413083	0.0204987201022932	0.0536759347111247	0	0.0105119704660745	0.144717344197426	0.103331370943666	0	0	0.0240270304454502	0.0327282868188305	9999	0.662690441534128	0.755671345754694
mix_37	0.0109317211329511	0	0.00916275129792389	0	0.0562883274944521	0	0	0.236152106575188	0.117733816545064	0.257049441796444	0.00432137362402457	0.00405308869725846	0.000178833139203344	0.0248284021491376	0	0.0274265717926956	0.159108849194613	0.0355502768305976	0	0	0.037655103654219	0.0195593360762282	9999	0.584416633929509	0.811244760632394
mix_38	0.00405299974125188	0	0.00874962537264346	0	0.110339755543403	0	0	0.136603518473538	0.12289302730497	0.312647115961284	0.00365427687562537	0.00300243801992987	0.0153784232731181	0.0353005744324582	0	0.0264218026070236	0.165559222976003	0.0181482340612116	0	0	0.029801883054895	0.00744710230264555	9999	0.617224093479135	0.787105900005819
mix_39	0	0.000942057586093398	0	0	0.100026233848526	0	0	0.159745397768692	0.110238580216789	0.318349059280136	0.00222718301730654	0	0	0.0353101998017929	0	0.017171564444548	0.160838775611559	0.0580534722796801	0	0	0.026736177525332	0.0103612986195446	9999	0.68581106961193	0.732462916236456
mix_40	0	0	0.00848902216730447	0	0.0572075784500906	0.00321389473421669	0	0.243208167814529	0.092657962171808	0.213700931608581	0	0.000563906746933749	0.0190619658863548	0.053976229693219	0	0.00146898838721838	0.140261466551368	0.11301140745306	0	0.00388505693686388	0.0296960649701624	0.0195973564282913	9999	0.669960092736372	0.751427991903639
mix_41	0.00967014775782314	0	0.0146730659272324	0.0290279192360568	0	0	0	0.321715676245096	0.121714164614922	0.101793279034863	0	0.0114880855646028	0.03806948415584	0.00272187054870326	0.0177732797266073	0.00664560067139161	0.185717603761644	0.0616888276282477	0	0.00923610218827357	0.0441676110953687	0.0238972818433274	9999	0.59798235833803	0.805421700900447
mix_42	0	0.000562622182106546	0.00414033222389742	0.00727812105073052	0.0205570157349638	0	0	0.334878099269019	0.0629666473428496	0.13498026107251	0	0	0.00656024163533981	0.0643764786674984	0	0.0288889422578729	0.104020064125875	0.178221219608023	0	0	0.0269224543617471	0.0256475004675669	9999	0.697303213877342	0.733231510934875
mix_43	0	0.000684973430079138	0.0282658658461704	0.0253904499215654	0	0	0	0.347381658053114	0.0541553371789546	0.0808262660221045	0	0.00612033159281267	0.0408159067850761	0.0571190645216893	0	0.0224433322212633	0.092503875813455	0.16241271061511	0	0.000106977828805355	0.0394216222529099	0.0423516279168904	9999	0.612530468949507	0.798924363950851
mix_44	0	0.00262968876824015	0.0116746393915357	0	0.0782782591860156	0	0	0.141905149770471	0.098625745613085	0.305050516128272	0	0	0.00906654748124366	0.0335158608925942	0	0.0327417726743608	0.156353589198783	0.074997551720893	0	0	0.0294472622361481	0.0257134169383584	9999	0.673456953830081	0.746936652419833
mix_45	0	0	0	0	0.111873957241177	0	0	0.104385174627792	0.0884621002821323	0.31556147250988	0	0	0.00254026957617726	0.0881198411494344	0	0.0181325652976467	0.165052884719585	0.0570020422355205	0	0	0.02323213159419	0.0256375607664647	9999	0.644094060595297	0.767630571697076
mix_46	0	0	0.0200589583212187	0	0.0488419211109004	0.00857173244723181	0	0.268547089225562	0.0854024775622035	0.17892042870043	0	0.00791424770218647	0.0503748422816643	0.0152125883297368	0.000399530667155579	0	0.135752951697216	0.106234382877564	0	0.0178767440595439	0.0298291046101465	0.0260630004072402	9999	0.635237731151072	0.779208868047878
mix_47	0.0547436911837243	0	0	0	0.0548500028330098	0	0	0.189599038087528	0.0133337268275722	0.0748403162951545	0.0205381885239942	0.0349359216282822	0	0.0747615572579718	0	0.236523673832564	0.123257785474972	0	0	0	0.102370445699983	0.0202456523552445	9999	0.195440142913289	1.0142583478308
mix_48	0	0.00114849273984547	0.0138645731195199	0.0155025947010448	0.0123657630899335	0	0	0.309527630280573	0.0516798948535123	0.130049176297363	0	0	0.0312975643174778	0.0544432929846199	0	0.0251020156817209	0.118107785658781	0.168082971736709	0	0	0.030509848042012	0.0383183964968869	9999	0.672070837115562	0.755499720844342
mix_49	0	0	0.0356771451910051	0	0.0632675409737655	0.000970537854821173	0	0.145836516706326	0.0824115492645577	0.254604357163451	0	0	0.0543987209991002	0.070928155323124	0	0.00754362279056064	0.108726931352417	0.0810141280331725	0	0.018132509291701	0.0252411923104385	0.0512470927455603	9999	0.654852796784985	0.772698304983917
mix_50	0	0	0.0033214913912204	0	0.0884669684007533	0	0	0.123876025490783	0.100564758587894	0.317376107420937	0	0	0	0.0569908303126762	0	0.0109337285456546	0.160656196864072	0.0994974485411941	0	0	0.0263618437534851	0.01195460069133	9999	0.68281226511191	0.736528970774845
mix_51	0.00633860025744429	0.00681952124973784	0.0129523596239036	0.0100934044357579	0	0	0	0.327448831411537	0.0571515244810199	0.0872444416146088	0	0.0116711151852895	0.0298924611878044	0.0465614411215775	0.00466168864087637	0.0362887619270775	0.116749985888253	0.161574221822049	0	0.0037510483226845	0.0453321121748791	0.0354684806554995	9999	0.54726283279774	0.838004536502692
mix_52	0.00386707033459424	0	0.0109519589287409	0.0176505423679617	0	0	0	0.253489383952258	0.130460754743873	0.122190721171183	0	0.0098034731729703	0.0452323839645562	0.0276181692961144	0.00747248764066015	0.00893915471217633	0.192925671694975	0.0926967306591905	0	0.00314349003320996	0.0546339379818286	0.0189240693457072	9999	0.600953522140459	0.804751432847137
mix_53	0.00671432047436538	0.0148823870671432	0.0155516780438088	0	0.0158563297889782	0	0	0.289946425302348	0.0849225331589313	0.166162745281115	0	0.00138833103270885	0.0227948235978173	0.0645464747734072	0	0.0478752979240975	0.125236373494999	0.0718023052316333	0	0	0.0406819425679024	0.0316380322607443	9999	0.570532417529602	0.824429821518402
mix_54	0.000631836094819733	0	0.013202311328613	0	0.0425000806870242	0	0	0.258652629904139	0.102487056131862	0.245786244371092	0	0.000361443908956949	0.0110687400123756	0	0	0.020359642031346	0.147564684225184	0.115600448067432	0	0	0.0315304487868876	0.0102544344502677	9999	0.67958617104353	0.739609350710974
mix_55	0	0	0.0134756638576473	0.0262591189981644	0	0	0	0.399690825928415	0.057426097507724	0.0871870995307983	0	0.000722040101186382	0.00989439157411135	0.0188460722561503	0	0.000349976499507118	0.129357524932058	0.210008015869083	0	0	0.0423546143397014	0.00442855860545393	9999	0.662203944248653	0.753454302915685
mix_56	0	0	0.0135694366806939	0	0.047837519902381	0.00159964564024778	0	0.252071090912345	0.103621923531376	0.252879777968478	0	0.000218229536463664	0.0119677313126382	0.00374327515822861	0	5.26713935957384e-05	0.139147064728965	0.135647192172794	0	0.00370577681499779	0.02675153192202	0.00718713232477566	9999	0.71121386149252	0.712511396492961
mix_57	0	0.000416767838979185	0.00838969061993584	0	0.101188577982661	0	0	0.159702108750895	0.108219022289449	0.328934267205991	0.00243783375076535	0	0.00146277957273429	0.024967649501983	0	0.0111718304541278	0.1383019224499	0.0834340842055368	0	0	0.0207638564553389	0.010609608921704	9999	0.700676234065148	0.719168506964124
mix_58	0	0	0.0092189488876409	0	0.0758084911935093	0	0	0.142955634432129	0.130270548186219	0.33534842111886	0	0.000139357791568681	0.0054045025095907	0.0103139135988738	0	0.00558623520543469	0.188662291458559	0.0603791372923338	0	0	0.0297902626971927	0.00612225562808866	9999	0.686813469305206	0.730948229439264
mix_59	0.00423028570964942	0.0012535486436483	0.0163431675000178	0.00304302758730069	0	0	0	0.268102886722821	0.129244138357486	0.138606404800911	0	0.00811609580565859	0.0484934158753097	0.0973133515083916	0.0071226933656817	0.0168642136671197	0.132058688810943	0.0355504064837136	0	0.00777733189517749	0.048185870599929	0.0376944726662424	9999	0.548717527292898	0.840712576743858
mix_60	0.00607085457625042	0	0.010596120400155	0.0067537268759768	0.0126373501129322	0.00320172110330238	0	0.326063819191999	0.095770843858187	0.16062575479394	0	0.00294338799040172	0.0247571958648621	0.00118604800879427	0.000276689545307926	0.0136663287308308	0.172728814236952	0.117930392255108	0	0	0.0368240741631069	0.00796687829189279	9999	0.67606885080444	0.74476082686779
mix_61	0	0	0.00837539169065901	0	0.072045003531081	0	0	0.200384150769773	0.115539965423233	0.281687859335109	0	0.000651272862832825	0.00935841385695855	0.022283933376923	0	0.0250563894234656	0.155090413521366	0.065687421703813	0	0	0.0318646248619037	0.0119751596428831	9999	0.658950355098427	0.756317953128798
mix_62	0.00391840961784036	0	0.0155605883175147	0	0.0183559972200933	0	0	0.249395673503944	0.146496533092971	0.24729692911384	0	0.0076983490352222	0.0275891542055136	0	0.00905671055736354	0.0036634339022018	0.128138044298886	0.0681097834343986	0	0.00708750345096553	0.041410566187546	0.0262223240616988	9999	0.600645345748902	0.801192292062943
mix_63	0	0	0.00986811449287425	0	0.0729055338923978	0	0	0.138919002008064	0.108013458012442	0.320114947302735	0	0.00101975460424718	0.00604820282267532	0.00576192637601874	0	0.0147887972611311	0.183352460743961	0.101542183661597	0	0	0.0274181564337369	0.010247462388119	9999	0.694339843462189	0.725342729637244
mix_64	0.0336427606245768	0.00899077956848655	0	0	0.0632613623527796	0	0	0.182819112610971	0.0139284263973534	0.0784751672910618	0.0020148592351265	0.0160594497369901	0.00183180795319996	0.188873096384481	0	0.244204649079917	0.0777778903132993	0	0	0	0.0634712520840916	0.0246493863676653	9999	0.281271571169807	0.975214363502837
mix_65	0.00993634679455803	0	0.0267421886144816	0	0.0290936100826124	0.00401520417746162	0	0.250428422248319	0.0872095010433173	0.174065224724916	0	0.00676943278747682	0.0443257335635503	0.0464905263707789	0	0.0251297755500195	0.159550906777309	0.0500130343250787	0	0.0103059263217113	0.0421393891175454	0.0337847775008645	9999	0.574952612737812	0.822226415331838
mix_66	0.0117238662140491	0	0.00742413136537315	0	0.083559662797328	0	0	0.113474456312946	0.0848232255017769	0.238004328094602	0	0	0.0424888378978078	0.115865284664817	0	0.0362706444989202	0.152932518395717	0.0199810836578948	0	0	0.0328158633730102	0.0606360972257584	9999	0.591697936423012	0.812890048332463
mix_67	0	0.0026557398767321	0.0122112582156302	0	0.115767507294035	0.000759416139728047	0	0.0673667004382482	0.116205894367973	0.401690110838547	0	0	0.0276558491136444	0.0138012176589917	0	0.0281599637373086	0.149251731456266	0.0126268990179071	0	0.00076124561719841	0.031574533630612	0.0195119325971787	9999	0.66534299521167	0.749250582880994
mix_68	0.0015455747263577	0	0.00941785752654293	0	0.0144960120505596	0	0	0.260679082769379	0.138531403590946	0.211433649595439	0	0.00153284783939887	0.0123635971898959	0.0337264285307166	0	0.0165156269826264	0.164874832269035	0.0755020650630607	0	0	0.0415948047065168	0.0177862171595256	9999	0.624289462205741	0.78516913934615
mix_69	0	0.000913186215346187	0.00311330276295087	0	0.0636003839375317	0	0	0.217019625147209	0.0880239935772611	0.261966022703365	0.00129354386758283	0	0	0.0255453453968094	0	0.0466390018529166	0.153314347662625	0.0966812810418705	0	0	0.0284951723396822	0.0133947934948498	9999	0.678421654016831	0.741865729142869
mix_70	0.00652484732249311	0	0.017162959268561	0.0524287692918834	0	0	0	0.332157356386481	0.12707152413076	0.0799870530505635	0.0039427469544744	0.00817079282946981	0.0127652300594117	0	0.0155421635566182	0	0.174120889649619	0.0709950761978332	0	0	0.0510638653144111	0.0480667259874206	9999	0.598695786981082	0.804319170765712
mix_71	0	0.00306100461694572	0.0102870577062089	0	0.0779265228027726	0	0	0.177634731192795	0.0988796328032622	0.282417925097013	0	0.000992096256553017	0.0191785338666989	0.0266599097297543	0	0.0247248713227733	0.162380218584272	0.0645172486726329	0	0	0.0278924123928068	0.0234478349555101	9999	0.621242059773698	0.78501204310866
mix_72	0	0.00297415748207449	0.0336971337932106	0	0.0872596960863642	0.000120624385960037	0	0.145683709716363	0.0990378905844268	0.293519284682517	0	0.00343498635305926	0.0412168624497201	0.00951236594093943	0	0.0225943891796009	0.160633898830662	0.0526755900771999	0	0	0.0413959112276667	0.0062434992102362	9999	0.596770020399292	0.802795028087986
mix_73	0.00140318506205256	0	0.0143480092073837	0.0121779856650254	0.00262188440109307	0	0	0.299162117540619	0.0980923950688413	0.155512499040212	0.00266843375568777	0.00910356679426558	0.00025283882424657	0	0	0.0343871543368714	0.170037924835413	0.135757331415461	0	0	0.0477195192574719	0.0167551547953561	9999	0.602819747016187	0.798927657750107
mix_74	0	0	0.0133858849296	0	0.061463058455608	0	0	0.221823283521123	0.0952386793784603	0.278598529093979	0	0	0.00331330115202268	0.0169656942378603	0	0.00432982575175468	0.139197439203439	0.127528931885651	0	0	0.0283783723485226	0.00977700004197996	9999	0.722930978094883	0.702243267824735
mix_75	0.000655911388597459	0	0.0199318454681741	0.0218489251222799	0	0	0	0.344855669166263	0.122982023688516	0.163572838057169	0	0	0.013367053877089	0	0.00457721434330645	0.0144993272012834	0.118830774925392	0.106821828420091	0	0	0.0423003962635393	0.0257561920782979	9999	0.670084561966439	0.751713753528955
mix_76	0	0	0.0121233475217647	0	0.125499110859482	0.00112162240954318	0	0.0836622125692098	0.10831313793458	0.346931974243822	0	0.00158909175224282	0.0336342842365922	0.0470673139744223	0	0.0123147857259201	0.165983648080596	0	0	9.29753007663122e-05	0.0353832978114341	0.0262831975796245	9999	0.645111404305672	0.766780602083424
mix_77	0	0.00206019023778814	0.0113142110268417	0	0.0746620861382401	0	0	0.200944025749305	0.0770113523367806	0.266637871163452	0	0	0.00770036686679158	0.0390051154050838	0	0.0191625499433929	0.148988613641989	0.106578194967518	0	0	0.0253537510899865	0.0205816714328305	9999	0.678777966274869	0.741554306570661
mix_78	0.00546833605510439	0	0.00859026972318735	0	0.0507148047333191	0	0	0.271744239509656	0.102639667093804	0.204588081865687	0	0.00254415995040433	0.00855916855201803	0.00330717632146998	0	0.023303385198936	0.175726723423421	0.0958617921090831	0	0	0.038115789254364	0.00883640620954587	9999	0.652724385935725	0.761179683620025
mix_79	0.0079528576868183	0.0197204534492898	0.0197148635347313	0.010493440311223	0.00186847698125586	0.00137177962553755	0	0.236018223358208	0.0988701687681824	0.122275685173763	0	0.0137551630075478	0.0624081373355519	0.00854338639208493	0	0.087038264515183	0.150196382092132	0.0679592717464152	0	0.0114394295237121	0.0438889718148884	0.0364850446834748	9999	0.497338432935564	0.868116648895356
mix_80	0	0.0147526008682553	0.0198280256413996	0.0309465982822437	0	0.00170489429005133	0	0.315741664922947	0.0707248678364895	0.111945973776827	0	0.00410792816895175	0.0407037668859641	0.0265210629439573	0.00176481455474469	0.0381142068918174	0.0782270799952933	0.160589289292296	0	0.00517999716395138	0.035664519160515	0.043482709324297	9999	0.617121166906435	0.79605699389987
mix_81	0.0180508365128552	0.00388556912570638	0.0428490881900024	0.00434570911121726	0.0186344978274929	0.00379421290390257	0	0.228585921927391	0.0815875548725353	0.139296206773434	0	0.00180485833721672	0.0869217325933465	0.0488373907185493	0.0069012503553413	0.026769812726613	0.144760883380331	0.00820402994606718	0	0.0237304745232515	0.0566094576290216	0.0544305125457251	9999	0.506935216774279	0.864966429614404
mix_82	0.00652518067354377	0	0.0205896035850423	0	0.0148958256863285	0	0	0.120873658380005	0.0722964842984354	0.163194183224871	0.0175408606591597	0.0341337920250647	0.0171142794469865	0.307940702129069	0	0.00877196409327973	0.0891262903108529	0	0	0	0.0558393447999892	0.0711578306873721	9999	0.348522264086783	0.942256457323428
mix_83	0	0	0.000349160488775223	0.0297463293332959	0	0	0	0.351651664365837	0.0731280334509392	0.0931122746478907	0.000304510387811465	0.00379935451221599	0	0.057074602595621	0.00236740910803583	0.00264526931204621	0.148021191512083	0.182121857705533	0	0	0.0435073327327412	0.0121710098471753	9999	0.645147406088943	0.768843215910883
mix_84	0	0	0.00873141159007982	0	0.0906932393053972	0	0	0.144606776244097	0.120127461194549	0.308092290899865	0.00286789081616831	0.000807818346065041	0.00603194464148677	0.0593619380707778	0	0.00549430192350716	0.182585923455181	0.0258708226063622	0	0	0.0294216152186023	0.0153065656878614	9999	0.636920234197646	0.77284678099759
