Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE
S10044	0	0.0608436384960445	0.0712727360086714	0.0923997764151007	0	0.435131622836751	0.135853958221371	0.141539635719362	0	0.0110963035239437	0	0	0	0.0118421821406738	0	0.00400662308235655	0	0	0.032061628572753	0	0.00395189498297242	0	9999	0.698087389352721	0.717561673038109
S10049	0.0133863162013585	0.0552440391761797	0.0406545960368781	0.0607419528107367	0	0.382528821812054	0.0893162566932247	0.231287735947705	0.00362799153187455	0.0295503041482364	0	0	0.00250396513046097	0.0123390681816512	0	0.00376011994638995	0	0	0.0665439209678288	0	0.0085149114154207	0	9999	0.657903235269418	0.754243732329012
S10057	0.00364033891594578	0.0315854016914177	0.14532986561406	0.177441438982681	0	0.307937406377053	0.0677347744932038	0.074545315530871	0.0168020534251272	0.16087787663502	0	0	0	0	0	0	0	0	0	0	0.0141055283346209	0	9999	0.642996383566491	0.766727996507679
S10062	0.00944901190477911	0.0340713127861879	0.207866505752815	0.0452166844574052	0	0.36215467244919	0.208948416616208	0.0395644353002506	0.00553508339559627	0.0350227337757549	0	0	0	0.0140580876986584	0	0.00275837441821125	0	0	0.0292729282234822	0	0.00608175322146116	0	9999	0.751861999302034	0.668225896801619
S10066	0	0.0358494969638238	0.160758268099296	0.0685003250344319	0	0.469459614659729	0.190805343710949	0.00137099313395601	0.0291240953382462	0.0255273543350041	0	0	0	0.00557072302469442	0	0	0	0	0	0	0.0130337856998693	0	9999	0.758472951406769	0.65402482887679
S10067	0.0180690078340961	0.0303935330397147	0.0664434607871397	0.089127172203026	0	0.3287773646594	0.181129894029008	0.0604838829923129	0.000123431517458381	0.081722901497372	0	0	0	0.00653480460877021	0	0	0	0	0.125062759964063	0	0.0121317868676389	0	9999	0.692682220901281	0.72577355981337
S1007	0.0599693051629948	0.00756053509332099	0.125751056755597	0.0975771495223444	0	0.443210627921431	0.104288749202762	0.0795452831549541	0	0.0107858364443646	0	0	0	0.00596262541538274	0	0	0	0	0.0576822347604208	0	0.00766659656642842	0	9999	0.66721216828474	0.746158852179425
S10073	0.0157592079552299	0.018666342315693	0.0810560804706071	0.0508090359966166	0	0.381584278236241	0.225549037379187	0.0125752454708163	0.00663942318451275	0.0971226555661907	0	0	0	0.0140445028383354	0	0.00281944012833037	0	0	0.0830703568669561	0	0.0103043935912847	0	9999	0.729835352942563	0.690366379194483
S10077	0.0429012227315623	0.023456431750915	0.261192085383261	0.0796823990090835	0	0.299483632261928	0.117839358749878	0	0.0004851955266358	0.13563213548557	0.000905303698055413	0	0	0.0274245073848152	0	0	0	0.00338231980364063	0	0	0.00761540821465403	0	9999	0.693325188987008	0.725410751149385
S10080	0.0557024083675955	0	0.187491358497076	0.104741596865391	0	0.332396481194949	0.0754110551585512	0	0.0293844837526594	0.180224787316271	0	0	0	0.0131144159060703	0	0	0	0	0.014998054744096	0	0.00653535819734021	0	9999	0.704543241472488	0.71512066703596
S10082	0.0116449706946578	0.0458921081085424	0.189337363828449	0.0688521399311214	0	0.30031852277267	0.133629875745074	0.188436864584213	0.0257748265275124	0.0254647867134606	0	0	0	0	0	0.00665103738922019	0	0	0	0	0.0039975037050799	0	9999	0.755302883787409	0.676420776870197
S10087	0.0393428883090936	0.0252241585988452	0.108816915680183	0.0405436169740779	0	0.392169447784473	0.175055917801221	0.0942107003700403	0.0251985318193496	0.020681199282392	0	0	0	0.0184218625190329	0	0.00346685785892857	0	0	0.0508956451309617	0	0.00597225787140142	0	9999	0.71458832259996	0.704552120083891
S10089	0	0.0430408102407678	0.0928079766085039	0.0921137636248911	0	0.43090867529723	0.2127367183232	0.000618970024014937	0.018875861253637	0.0495699345197886	0	0	0.0185395231816708	0	0	0	0	0	0.036495673755401	0	0.00429209317089512	0	9999	0.747589474228596	0.669755415730968
S1009	0.0400512744308365	0.0288006908934536	0.10641543739116	0.0626799506619822	0	0.252901223636368	0.268848152015262	0.00830406982486887	0.0230991575666192	0.0696563823754951	0	0	0.0105790148068987	0.0167630530858016	0	0	0	0	0.0940492939942836	0	0.0178522993169714	0	9999	0.698959024745782	0.729186738341992
S10090	0.00689956931338846	0	0.117026155120877	0.113717370661051	0	0.45372310408289	0.132988277981163	0.0367906702604494	0.0422531900569794	0.0812993927825085	0	0	0	0.000431885063446431	0	0	0	0	0.0144877760174448	0	0.000382608659801271	0	9999	0.702444233659998	0.712773386770255
S10093	0	0.0323918198679391	0.0924240185782613	0.115466210065226	0	0.434657916760585	0.0483005015106271	0.145425363338891	0.0149190653768379	0.00961851636093426	0	0	0	0.00429370837687703	0	0	0	0	0.0886455583867648	0	0.0138573213770565	0	9999	0.642861184258561	0.767970937175731
S10094	0.00318126428215347	0.0338348660762564	0.144409733907684	0.106206485906033	0	0.462183963651552	0.0799591033318862	0.119253846283322	0.0116173252336673	0.00621084727997541	0	0	0.000278879656026797	0.00458086455304679	0	0.0014990967999985	0	0	0.0191255984254826	0	0.00765812461291633	0	9999	0.729758688311973	0.685243179654232
S1010	0.0199128637929989	0.0445292394743021	0.133077141957762	0.066940207684352	0	0.354533335717587	0.213170435603622	0.0228757134774422	0.0167540471946801	0.101910932689175	0	0	0	0.0184373265235267	0	0	0	0	0.000209749505614394	0	0.00764900637893735	0	9999	0.700523757087997	0.719011907233332
S10111	0.00890460288391547	0.0309589447406744	0.0788921103081083	0.0665397189305103	0	0.338683922387895	0.163762111343521	0.147314956620437	0.0287183614311502	0.0352655865328818	0	0	0.00163081610613604	0.0111158552382338	0	0.00371760732807813	0	0	0.0729176272016844	0	0.0115777789467739	0	9999	0.676070418350328	0.740771118153752
S10116	0	0.0235994854287082	0.186627887304072	0.0975425421803376	0	0.148444622494502	0.116369400361594	0	0.0168285980904298	0.304140564494965	0.0100284077191037	0	0	0.00339789530191164	0	0	0	0	0.064864748867501	0	0.0281558477568758	0	9999	0.683687973990664	0.738339936643295
S10119	0.0248097034567895	0.0339129149069577	0.156537896598091	0.0686144079322585	0	0.310002095380215	0.108009483540799	0.157699295369453	0.0132809216659348	0.0456727357438311	0	0	0	0	0	0.00090062898455169	0	0	0.0722817594682401	0	0.00827815695287884	0	9999	0.682049443892382	0.73604545645143
S10121	0	0.0596146126527973	0.0980623214923319	0.101557741713965	0	0.322425880761415	0.148345905563818	0.0474562597141714	0.032954391228321	0.067078272988821	0	0	0.00921346865268677	0.000217956101382536	0	0	0	0	0.0927992400825184	0	0.0202739490477708	0	9999	0.734978078073711	0.692431509247972
S10130	0.0117268248184203	0.0270475910349357	0.198707771511252	0.112647706793865	0	0.422685837618704	0.18229506141875	0	0	0.0310829843560051	0	0	0	0.00375847240252568	0	0	0	0.00129531242458273	0	0	0.008752437620958	0	9999	0.770233312341157	0.64332659898858
S10140	0.025794146351945	0.0418272158946231	0.0717148246940989	0.0738385504843553	0	0.496562891433802	0.093469568493661	0	0.0400672401046266	0.0629011863360299	0	0	0.003384988287681	0.0053102330853859	0	0.0199960280984409	0	0	0.0589579453789077	0	0.00617518135644219	0	9999	0.728550732986032	0.686818384051112
S10142	0.0362334340164881	0.0192535718531026	0.0814599637557106	0.0875057654967374	0	0.327919670119966	0.0599031244355435	0.0670812788216824	0.0114654786921731	0.0955254936388233	0	0	0	0.0383218988664219	0	0.00534921390163473	0	0	0.157823582991728	0	0.0121575234099881	0	9999	0.635722174591898	0.772814463886061
S10150	0.0293159201375722	0.00249712252263054	0.126320407359267	0.0693746516886377	0	0.480838867874984	0.0914070192007622	0	0	0.0670017148256163	0.0210357306609443	0	0	0.00688372212239115	0	0	0	0	0.0923195980655865	0	0.0130052455416087	0	9999	0.729255724025065	0.686204799395224
S10155	0.029253921930662	0.0133024920048019	0.113013910659185	0.0914903163982283	0	0.372152595259036	0.188847897205414	0.0589901085785309	0.0283685723393794	0.0421055160122396	0	0	0.00929070513875345	0.00406447221755922	0	0.00680640905084604	0	0	0.0267843998070431	0	0.015528683398321	0	9999	0.6681920716908	0.745634761059279
S1016	0	0.0334709121413275	0.131053994003669	0.0415880758598126	0	0.398349779774814	0.152364182306274	0.0638709386927658	0.00911127599044162	0.0186443714161389	0	0	0	0.0208732568575296	0	0.00256171274351401	0	0	0.117435774809384	0	0.0106757254043292	0	9999	0.688855764624075	0.726156388298066
S10163	0.0541384657914381	0	0.204985279378604	0.109608021717227	0	0.307795765439623	0.107960621936476	0	0.0178761727820725	0.150480807501611	0	0	0	0	0.00328962437176061	0	0	0.00907543203124175	0.0347898090499464	0	0	0	9999	0.696549518158774	0.722282419531038
S10167	0.0407882037023897	0.00329028590081748	0.0619680429689917	0.050819557859839	0	0.345244671621711	0	0	0.0239630893237065	0.241153741165091	0	0	0.0179984162929346	0.0386432296604869	0	0	0	0	0.153303189041033	0	0.0228275724629998	0	9999	0.659494093347999	0.753596293834493
S10168	0.0311550139231424	0.0103260054223246	0.0861882812356737	0.116992986390901	0	0.315618781940724	0.170213453662944	0.00779408575308822	0.032204765401748	0.0839615131423583	0	0	0.00312712130029636	0.0123012767861677	0	0.00511021687783654	0	0	0.117572373549505	0	0.00743412461329028	0	9999	0.690859810009048	0.72826557743819
S10173	0.00895136948518983	0.107229808752157	0.154597900071197	0.037407317912981	0	0.302455959819901	0.195123958455233	0.0260533748281857	0.0214032908458872	0.0249992850397389	0	0	0	0.00791030808866947	0	0	0	0	0.104649272851447	0	0.00921815384941343	0	9999	0.732362446606274	0.697247062796472
S10175	0.0301285077954263	0.0193894243408591	0.11925662587108	0.0980619762841885	0	0.425526411280894	0.110850410195541	0.106548044288577	0.0120658280452359	0.0338626992309582	0	0	0	0.0104066194995606	0	0.00131508006674294	0	0	0.0238895388905511	0	0.00869883421038478	0	9999	0.725824967261397	0.691364654165685
S10179	0	0.0300918178455571	0.126852969402019	0.109471075863065	0	0.272828985378011	0.114553927226669	0	0.0560320903275549	0.146717638920756	0	0	0.00908849354629083	0.000773089981895094	0	0.0115833521322725	0	0	0.108049828469194	0	0.0139567309067156	0	9999	0.659361316204542	0.755151513531924
S10186	0.0657650127043981	0.00818312456832726	0.115766131707309	0.0704019522589267	0	0.172375929507687	0.271655778531264	0.0474491703617787	0.0795845760667453	0.124360765650252	0	0	0	0.00725757051478859	0	0	0	0	0.0239594009120065	0	0.0132405872165162	0	9999	0.592182181500307	0.807800795843745
S1019	0.01628857989182	0.0312878391013316	0.198955176339941	0.102880813621948	0	0.301707186878429	0.157576507973377	0.0688965091278702	0.0222922116977	0.0174706417270796	0	0	0	0.0300886834015435	0	0	0	0	0.0441184978611521	0	0.00843735237780757	0	9999	0.670669111235916	0.74578872389316
S10190	0.060316222999458	0.00242055058559731	0.0713304592945093	0.0323735640073433	0	0.355572166838645	0.136998975175547	0.176001420277161	0.038416670990906	0.0193360295634184	0	0	0	0.000203287296410799	0	0.00505951712403431	0	0	0.0857900916376566	0	0.0161810442093128	0	9999	0.706184740230904	0.715413069955739
S10195	0.020084584633258	0.0204921530354697	0.0773375170221598	0.0467343792275786	0	0.543059634054759	0.129245685131413	0.0164115616830986	0.015702458289414	0.030598050026766	0	0	0.00255810892428405	0.0125653406929388	0	0.00551134606355216	0	0	0.0598835284327479	0	0.01981565278256	0	9999	0.696108307570711	0.722146537705485
S10196	0	0.0368177326833055	0.0850988378659863	0.121685494135495	0	0.439054364212605	0.0874081677761434	0.161071339201079	0.0116206602660532	0.0144008846497461	0	0	0	0.0189123654807481	0	0	0	0	0.0162518690465481	0	0.0076782846822908	0	9999	0.658098635670841	0.753658498085028
S10200	0	0.0161762941433605	0.0784323105293688	0.0887748493310077	0	0.426147352367299	0.0679060895951014	0.0266746172147637	0.0415427003333291	0.101850103436773	0	0	0.0242817967891043	0.00650501250708627	0	0.011068329009947	0	0	0.0826282499305634	0	0.0280122948122952	0	9999	0.714046520324087	0.703387895445963
S10201	0.028830452849094	0.0125659020502306	0.0927807817827981	0.0883806863998779	0	0.606788802849646	0.0390777391072899	0	0	0.0902922883852155	0.0229005346458258	0	0.00668981490204587	0.0110014441921577	0	0	0	0	0.000457284492703536	0	0.000234268343115571	0	9999	0.796841081543701	0.608930852742227
S10202	0.0250444715523001	0	0.180115648867322	0.0973425038747186	0	0.275633927822279	0.0796575502175343	0	0.0515338440344719	0.183409938979403	0	0	0	0.00398072576124505	0	0	0	0	0.0898813440663256	0	0.0134000448244009	0	9999	0.742436934975579	0.684744445902999
S10205	0.0503754342764604	0.0034670519511869	0.0278587071051936	0.0833063476869528	0	0.435354225903936	0.167296682388118	0.0597976003342837	0.0416029353995067	0.0517155170975545	0	0	0	0.0135727486776097	0	0.0128110730404851	0	0	0.0360097974457217	0	0.0168318786929909	0	9999	0.702353654127022	0.714839957803721
S10211	0	0.0444898928802992	0.0262448491162664	0.0672019430601556	0	0.378419807412644	0	0.271355707147734	0.0101170968834624	0.00208860732191178	0	0	0	0.00573457020456031	0	0	0	0	0.143001892113357	0	0.012955305061603	0.0383903287980063	9999	0.63669702560721	0.771764735874107
S10221	0.0195235892442125	0.0153427724659582	0.0849504639819743	0.133375382806388	0	0.394116272619874	0.0643518837717934	0.226019455696709	0.010412021180047	0.0328239213388984	0	0	0	0	0.0012327306692484	0.00688814427719339	0	0	0.00294242605962113	0	0.00802093588808253	0	9999	0.637715996372754	0.770637025569046
S10222	0.0124634304566191	0.039909266974205	0.0121181034753348	0.0409727762413891	0	0.546169533924336	0.10735397890401	0	0.0251859754919516	0.0987849554079597	0	0	0.0163393929711165	0.0205237943296325	0	0.0081752039125235	0	0	0.0644077877664335	0	0.00759580014448863	0	9999	0.692727741164852	0.724535552366454
S10226	0.0242294299230737	0.0441068622315202	0.103262699701423	0.0458855064236546	0	0.463871208781104	0.163316275243737	0.0623055090669253	0.0188758491655124	0.0320790904911858	0	0	0.00727899466040281	0.0226383329426028	0	0	0	0	0.000165832392834746	0	0.0119844089760236	0	9999	0.697013885978581	0.717642509100529
S10227	0	0.0384036597570106	0.11952639284493	0.0716045697992601	0	0.488545878305992	0.0750991373293459	0.0840073955902889	0.020162635807325	0.0160609985904365	0	0	0	0.0378619238083054	0	0	0	0	0.039415119735604	0	0.00931228843150158	0	9999	0.664305144997402	0.750017129888294
S10228	0	0.0622336017008716	0.098768989750002	0.0530024818539097	0	0.413067130120911	0.149569207299914	0.0984831980255308	0.0168046589872439	0.0267376769341895	0	0	0	0.0456035718892797	0	0	0	0	0.026070470897579	0	0.00965901254056923	0	9999	0.713399246419426	0.705007205631594
S10232	0.0240055659096557	0.0474661386977789	0.0965997162929154	0.0928167261268371	0	0.219748650480254	0.0926919460631357	0.166803671751347	0.0171053621004768	0.153482008135096	0	0	0	0	0	0	0	0	0.0791054033603291	0	0.0101748110821749	0	9999	0.692747946538851	0.731587179325717
S10248	0.0143791555603676	0.038300325936845	0.0130466694282359	0.0442580878243808	0	0.429006817319926	0.0668805730223982	0.221549730618587	0.00434427565516273	0	0	0	0	0.0053273028008143	0	0.00302923579865679	0	0	0.150235074688471	0	0.00964275134615509	0	9999	0.654766058403037	0.756788734372743
S10249	0	0.0526044296205969	0.26255137715743	0.102470420717096	0	0.367255652143376	0.142641383746935	0	0.0165724953644536	0.0138472363630085	0.00131878552154381	0	0	0	0.00255678092558114	0.0145073583023922	0	0	0.00861865054601016	0	0.0150554295915765	0	9999	0.729687977921432	0.687233565106519
S1025	0.00382488734209517	0.0215821831814014	0.0855085289679871	0.124756826488686	0	0.30497644997156	0.155250594370519	0.128382320014566	0.0108427719885007	0.0326880522598275	0	0	0	0	0	0.0140258406458337	0	0	0.093793198881362	0	0.0243683458876615	0	9999	0.685619165876431	0.733637907107791
S10266	0.0139917806700168	0.0176731359684243	0.14730400532107	0.0550033796859735	0	0.45755254156915	0.192007427680464	0.00161375752074641	0.0218972866043734	0.0659964580725547	0	0	0	0.0203749022634673	0	0	0	0	0	0	0.00658532464375958	0	9999	0.74681018205636	0.667423620154376
S10269	0	0.0862455081210167	0.125984006060159	0.0751506347830576	0	0.441597742797751	0.106615852646126	0	0.0266595376785346	0.0422615281419344	0	0	0	0.0162126917864938	0	0	0	0	0.0667120614904718	0	0.0125604364944559	0	9999	0.745105984576422	0.671384234073683
S10272	0	0.0503122853389385	0.0313625385620942	0.0827829921206614	0	0.511062276785972	0.0407432117286085	0.142715876649894	0.00391839032057176	0.0235919123170162	0	0	0	0.00106428933966512	0	0	0	0	0.0995519644970547	0	0.0128942623395235	0	9999	0.719567249556444	0.696743358982553
S10273	0.0684453988713198	0.00496908482345764	0.137783699086208	0.0998336342494982	0	0.386365515517611	0.120726719164286	0	0.0108294531059355	0.117906016808998	0	0	0	0.0223228775546204	0	0	0	0	0.0239258769755615	0	0.00689172384250449	0	9999	0.731150014502572	0.689006421320785
S10274	0.00441100081817536	0.0235579096612603	0.141675405944228	0.110249489254396	0	0.411854759756946	0.113496116109843	0.0586716538264894	0.0119887237684072	0.055511897569194	0	0	0.0141393190381269	0	0.00718638303508588	0	0	0	0.0165279818534791	0	0.0307293593643696	0	9999	0.730479775265227	0.687444672121924
S1028	0	0.0343336578361785	0.0683911853984637	0.0255620585513225	0	0.43811738546453	0.0749555907157969	0.159038915001013	0.0190314860672158	0.0178504704952978	0	0	0.00534530190093027	0.00699203475022817	0	0.0153333073881886	0	0	0.100631258760401	0	0.0237626553813405	0.0106546922890935	9999	0.694890540016187	0.720648060543408
S10280	0.0238567392616064	0	0.288907893697557	0.122569563780591	0	0.23282350392434	0.194281184851035	0.0445013563450461	0.0273853934670828	0.0515561305687523	0	0	0	0.00407418328422182	0	0.00386050866994416	0	0	0	0	0.00618354214982366	0	9999	0.680630443489788	0.73890760888239
S10283	0.0254194536087725	0.0208170112054203	0.112341766389355	0.0551878278881677	0	0.276505783452352	0.138713961851724	0.064801450196245	0.0365810087036171	0.12289140381511	0	0	0.000285958546029486	0.00524236894420466	0	0.0031220881883738	0	0	0.131031090123863	0	0.00705882708676597	0	9999	0.694320294537511	0.72761459098543
S1029	0.0250776817117027	0.0111339366608577	0.0975226634773299	0.124563751019543	0	0.344867900997885	0.170956006917028	0	0.0327121275826196	0.159717945790133	0	0	0.00847524251625362	0.00668656312659765	0	0.000987494499624806	0	0	0	0	0.0172986857004254	0	9999	0.698308933088037	0.721713696301389
S10292	0.0225038438184004	0.0409458533825902	0.0622560510719947	0.0645777782193592	0	0.340610998485356	0.154309466605893	0.110129487007085	0.0245846637700982	0.0670905163444168	0	0	0.00917843412478383	0.0190121940541583	0	0	0	0	0.0692428476044169	0	0.015557865511448	0	9999	0.669716147791067	0.746750602419491
S10294	0	0.046799415755036	0.041258894777576	0.0511961681657134	0	0.359829234860659	0.0912826555645713	0.0680123930583985	0.0602383350715985	0.0663194212668655	0	0	0	0.0197403919416643	0	0.0157002131552967	0	0	0.169937311014818	0	0.00968556536780312	0	9999	0.619102139753621	0.785561235709774
S10302	0	0.0400723115379501	0.0610415049475482	0.102162131586608	0	0.358404491996944	0.0446929289516092	0.219431877111234	0.0164019617409284	0.0411885750968898	0	0	0	0.00360784287844897	0	0.00902942547496002	0	0	0.0873235019882144	0	0.0166434466886639	0	9999	0.648553971642124	0.762151035292454
S10303	0.0439293657785741	0	0.166600919505631	0.114239634606281	0	0.341705593625014	0.11104207843208	0	0.0142376392091381	0.116657679052294	0	0	0.00823037857268546	0	0	0	0	0	0.0685430781918463	0	0.0148136330264574	0	9999	0.725415435279933	0.695309152672873
S10323	0.0197912273571189	0.0410808120397454	0.120239696193188	0.107240085880154	0	0.376561926783306	0.212486404027851	0	0.012723587299434	0.0539185620422413	0	0	0.00684350910001008	0	0	0	0	0	0.0385558535868836	0	0.0105583356900668	0	9999	0.697747541785275	0.719595977948291
S10326	0	0.0598852462610246	0.0823499957779093	0.0833663663586964	0	0.444821745304573	0.114149216486301	0.0801506672282224	0.0084417527800755	0.0169852111990725	0	0	0	0.0222874758552317	0	0	0	0	0.0785645890074027	0	0.00899773374149057	0	9999	0.711728796811377	0.704526912575155
S10328	0.0103781444975879	0	0.0645377923440259	0.125666124489374	0	0.284778945966517	0.146276069439303	0	0.0328370895246656	0.225648216820781	0	0	0.00654665802736934	0	0	0	0	0	0.0892698317793122	0	0.0140611271110635	0	9999	0.699481163501871	0.719668792962452
S10329	0.0496794884260092	0.0321040779767892	0.120660010924669	0.0752174140790769	0	0.323676231035232	0.11216220327231	0.162602400834637	0.0267772775718087	0.0172242817492206	0	0	0.00232119488235287	0.00777804141132316	0	0.00137662908407289	0	0	0.0609018032874439	0	0.0075189454650544	0	9999	0.694885345189528	0.726969921808273
S10336	0.0153509174086555	0.0279109542145769	0.138336846757101	0.127280651076379	0	0.300123646990397	0.10175977776652	0	0.0190712193227823	0.142176088758684	0	0	0.0181875497294649	0.00119020738020943	0	0	0	0	0.10861214059523	0	0	0	9999	0.731843139604898	0.691431499159589
S10340	0.0877050918535289	0	0.0931426469361133	0.0483406270414774	0	0.376465057724519	0.155977616033398	0.120050853328451	0.0179273893869143	0.0424288036262273	0	0	0.00366652901128699	0.00836874790241032	0	0.00284903499624411	0	0	0.0365668998711487	0	0.00651070228828104	0	9999	0.727838234222459	0.694655384954762
S10347	0.00198586600623908	0.020815934038275	0.201192671861569	0.153272132395115	0	0.319125941528136	0.211671710808818	0	0.00387955047455974	0.0826292343711618	0	0	0	0	0	0	0	0	0	0	0.00542695851612671	0	9999	0.678606981245775	0.736494722833385
S10353	0.00792259796797035	0.0814654918858387	0.156651525350823	0.0570693477581598	0	0.368814771568315	0.11109406098519	0.0572403421703731	0.00374007149582535	0.0771731254971371	0	0	0	0.0229420637952141	0	0	0	0	0.0364251972637799	0	0.0194614042613735	0	9999	0.731697376997158	0.690614998510636
S10356	0.0709356407802206	0.00644598403315888	0.260295609739821	0.109146163465879	0	0.232207240536844	0.252436520020212	0.0354577776917363	0	0.0226184555466619	0	0	0	0.00372850164644306	0	0	0	0	0	0	0.00672810653902295	0	9999	0.700579657518423	0.724957391395396
S10358	0	0.0299218838092671	0.129074494619849	0.0889838512126862	0	0.41418443054567	0.165083509979734	0.0195209887449401	0.0428974757525838	0.0344334811828746	0	0	0.00364492002169073	0.00303569114227331	0	0	0	0	0.0481379598218067	0	0.0210813131666244	0	9999	0.709263698139475	0.707304601030343
S10365	0.0107552158579607	0.0111587080037686	0.158444597462435	0.0708456637489425	0	0.456075791633364	0.15549742863479	0	0.00988619073050304	0.0741811025061735	0	0	0.00176712556958077	0.00633353923240396	0	0.00266500341420818	0	0	0.0347388358749646	0	0.00765079733090464	0	9999	0.746360068522089	0.667710722245875
S1037	0.0109100153649509	0.0537342872922446	0.0784092020045556	0.0585240879372684	0	0.198959213140517	0.225057249369495	0.0948806356926775	0.0329414858098989	0.11144346378526	0	0	0.00602498500410361	0.00817379087767355	0	0.00113004889500374	0	0	0.102216854276801	0	0.0175946805495499	0	9999	0.665243223485734	0.755071559462244
S10373	0.0546903927682539	0.0327578422620878	0.114723882138647	0.141503680912523	0	0.333667087807499	0.0756964069549193	0.21797931589016	0	0.0204603758431097	0	0	0	0	0	0	0	0	0.000656941197617885	0	0.00786407422518159	0	9999	0.678332070600767	0.739054493609159
S10374	0.0220014990458052	0.0199400489554859	0.0725232823104593	0.0386990022250228	0	0.407481546641312	0.0835951954460306	0.168803718790096	0.0112518444310161	0.0117803756025495	0	0	0	0	0	0.0104900493759725	0	0	0.0968197565250311	0	0.0278106849682565	0.0288029956829629	9999	0.576569768491082	0.819969009869721
S10375	0	0.0401289879195071	0.232888277498847	0.10916805383853	0	0.370556898809346	0.0836970986713259	0.00742680332553986	0.00413057772907744	0.0674385559298824	0	0	0	0	0.00458281790583923	0.00268548856554282	0	0	0.0587350649623508	0	0.0185613748442112	0	9999	0.738135613258792	0.678980079151396
S10377	0.0152502534638103	0.0574046065809095	0.142622526519616	0.0434347503922702	0	0.360626316200467	0.0851671078055831	0.118091613960337	0	0.0635945230287606	0	0	0	0	0	0	0	0	0.0815303013776369	0	0.0322780006706094	0	9999	0.633700124975945	0.773867468290026
S10378	0.0198631146165325	0.0436927397360923	0.0670605212368971	0.0888495588073197	0	0.39129615117206	0.080206957974676	0.127376881020908	0.0340321331774752	0.0389638126091216	0	0	0.0129797614467499	0.0105255595775574	0	0.0033481832095511	0	0	0.0653345094245315	0	0.0164701159905277	0	9999	0.732875307107654	0.689925503508689
