CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
Mix_1	0.0958949964576229	0.0426628727822731	0.105681256444756	0.159840206774651	0.0302462650555171	0.0609732316884546	0.0992242470484477	0.225755266629649	0.179721657118628
Mix_2	0.0620172139549175	0.0627895954398551	0.119286224531964	0.173667049658499	0.0354564103013226	0.0656796605061049	0.0897787323630049	0.227266825387825	0.164058287856507
Mix_3	0.0527124357304263	0.0317725804381365	0.100303118271626	0.14992542643386	0.0334164290941	0.0549044297921486	0.0976156101097333	0.259795891787944	0.219554078342024
Mix_4	0.0437517284347678	0.0382189821696413	0.111036205789602	0.160398278955055	0.0363912648091484	0.060926689783612	0.0945614550069156	0.248115020106655	0.206600374944603
Mix_5	0.0368904414716677	0.0799264791291265	0.100194131048439	0.159090269771738	0.0278543284940799	0.0543441197307464	0.0987536717568624	0.25020999398466	0.19273656461268
Mix_6	0.1059411604695	0.0586570340148302	0.086981043727726	0.14771278835626	0.0221892029785141	0.0538702601315493	0.0946138493203848	0.237126858202925	0.19290780279831
Mix_7	0.0345030953980717	0.0415780230382314	0.110906225842465	0.161436841443432	0.0385888960588312	0.0599330509052697	0.0809276013399111	0.253031123160982	0.219095142812806
Mix_8	0.0684715459379654	0.0562108232332463	0.114780647297744	0.169084402563474	0.037021989821716	0.0638004839644033	0.0643868887213627	0.229022700255251	0.197220518204837
Mix_9	0.0544729927526314	0.0548753962469914	0.10815266706673	0.16230631932455	0.0330825432499305	0.0596206272618193	0.0897432569280458	0.240903218322463	0.196842978846838
Mix_10	0.0728549520813992	0.0669234716959585	0.088514656082797	0.146222243703284	0.0251952075402361	0.0512927825153049	0.0863533849899817	0.250790124172374	0.211853177218665
Mix_11	0.0466582892959529	0.050045464440686	0.126710041488664	0.175620065130262	0.0414149240044627	0.0689469280599464	0.0861518593641215	0.229153069977378	0.175299358238526
Mix_12	0.0801695701832792	0.0292644411319182	0.106410635777594	0.157843900386351	0.0333481564104304	0.0608784973300658	0.0966707681796645	0.237851962756704	0.197562067843993
Mix_13	0.0467872019507799	0.0669697098970623	0.100230868968749	0.156063983449887	0.030711820958972	0.0557245633948475	0.0816928499813836	0.250249421910821	0.211569579487498
