naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_1	0.0328078971192265	0.00148126940673854	0.690787135278754	0.0466112029142353	0.0541124205775235	0.00171392846677574	0.0209868953048299	0.055004627768534	0.0198433519496131	0.000360679721665756	0.00374181031115642	0.000715702423181941	0.000589700322732512	0.00248669984600525	0.00311247881189033	0.0606712114796551	0.000963388417981191	0.000259317561599654	0.00217285673962506	0.00157742557827556
mix_2	0.0142433778231907	0.000826619233280645	0.752000362793155	0.05223509427043	0.0252019741226202	0.00162519312972093	0.024870256799625	0.0457590846926724	0.018792842212284	0.000419205808898787	0.00454107350415571	0.000970279521920465	0.000896793856500991	0.00170893661348056	0.00370780170667605	0.0459983386248238	0.00125737006982571	0.000335942971960888	0.00240714796399956	0.00220230428077847
mix_3	0.168255047874559	0.00348189291575496	0.305556412211024	0.0232730874042928	0.0462050477579119	0.00185636022528941	0.00726700327409369	0.20387066490767	0.0312175650511906	0.00012322469081753	0.00039972093431689	0.000360038635522428	0.00170711035231748	0.0050995699117526	0.0013162606091211	0.195488374287934	0.000182297468919643	0.00104380157969885	0.00251104927804764	0.000785470629766029
mix_4	0.189356929848118	0.00405260307183654	0.467879124836993	0.0321886111807854	0.0422948306002845	0.00220680161887662	0.0133339986590417	0.102261109664532	0.0268757802496227	0.000240121754291114	0.000348621649770468	0.000381357963337372	0.00157491684005084	0.00266785332085902	0.00169161973615319	0.107788551424084	0.00051277241855123	0.000431819008491087	0.00228928629087406	0.00162328986344775
mix_5	0.1517783597709	0.00361519303089312	0.4145029627437	0.0318212923424747	0.0780306119876799	0.00249336012504432	0.0134845826134734	0.116394913517226	0.0489256178879006	0.000176003615857139	0.00265866384227314	0.000514248413039662	0.00105680476573261	0.00358705672918711	0.00126614760542677	0.124031974003338	0.000762479961359589	0.000538323562278453	0.00274196650568908	0.0016194369765276
mix_6	0.109526361941432	0.00248617009640346	0.568452209107112	0.0390750365052251	0.03821637177073	0.000964220452954498	0.0177931629155051	0.0864752496846024	0.0337643557788524	0.000199416296744633	0.0021354139926618	0.000728968973527088	0.00135395244992391	0.00234526915054518	0.00219738841092925	0.0890906991275538	0.000852327160053363	0.000640650839760212	0.00162799225123215	0.00207478309425195
mix_7	0.272163140384138	0.00473589208509789	0.334388244353539	0.0242589062268439	0.0622581651052425	0.00108477668535072	0.00981436743187299	0.127324046747809	0.0295787671374118	0.000221041586204522	0.00151939320937826	0.000563624715500699	0.00183207004999568	0.00354222885998784	0.00116721897999174	0.120023739669629	0.00065157145747576	0.000568553775407589	0.00278199209943923	0.0015222594396837
mix_8	0.175189246863867	0.00348446688334252	0.600160236533718	0.040317207755895	0.00316481655247683	0.000730226592225446	0.019475855430602	0.0693237038411957	0.011408515628212	0.000233961482491067	0.00346062845944487	0.000683590052951506	0.000846847758938166	0.00175396230516922	0.00257512283978765	0.0617159758004673	0.000877706160296209	0.000485179792744498	0.00238248130021763	0.00173026796595779
mix_9	0.0437397594703883	0.00108848208753253	0.607852638191827	0.0400154123853272	0.0657609732885988	0.00179944947607967	0.0191449302594374	0.0901832330546909	0.0247644976483899	0.000337101450183702	0.000600948138614398	0.000782999166988648	0.00139122090993372	0.00316444456088964	0.00280579091923146	0.0916833075862937	0.000790313387378855	0.000338819953908501	0.00255025522744301	0.00120542283686212
mix_10	0.29689708153587	0.00562191968285737	0.396025823028229	0.0286408168604766	0.00589985018477223	0.00132152347561973	0.0108831421353042	0.0985402298692873	0.0398385732087206	0.000237248538980853	0.00252275911124031	0.000394710832932913	0.00121855513013114	0.00233913995357442	0.00153814813531096	0.10481267825278	0.000219130165916844	0.000365854752503441	0.00173864235777595	0.000944172787716042
mix_11	0.0376176632199321	0.00193423691179881	0.72474169465716	0.0484347563599165	0.0274398948802811	0.000529440050365399	0.0260245506662103	0.0554274006516236	0.00941941369762464	0.000197000455658743	0.00402563854583768	0.00126582583601478	0.000409329674667728	0.00210993239487288	0.00331513150141693	0.0500066444327213	0.000925157629992836	0.00035177247260206	0.00260888594803911	0.00321563001326339
