B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_21	0.0134	0	0	0.006	0	0	0.073	0.1549	0.0994	0.1078	0.0495	0.0196	0.0619	0.0174	0	0	0.0885	0.2022	0	0.0057	0.0421	0.0588
mix_22	0	0	0.005	0	0.0468	0	0	0.0862	0.1214	0.3602	0.0324	0.0022	0.0294	0.0096	0	0	0.0832	0.0947	0	0	0.053	0.0758
mix_23	0	0	0	0	0.0292	0	0	0.158	0.1321	0.3346	0	0.0088	0.0269	0	0	5e-04	0.094	0.1058	0	0	0.0444	0.0657
mix_24	0	0	0	0	0.0303	0	0	0.1105	0.1118	0.3097	0.0379	0.0131	0.0279	0	0	0.0146	0.0965	0.1334	0	0	0.0443	0.0701
mix_25	0	0	0	0	8e-04	0	0	0.1834	0.1453	0.3451	0	0.0013	0	0	0	0	0.1044	0.1348	0	0	0.0364	0.0484
mix_26	0.0131	0	0.0019	0.0118	5e-04	0	0.0794	0.154	0.0889	0.0678	0.0646	0.0251	0.0985	0.0273	0	0	0.0706	0.1821	0	0.007	0.0438	0.0638
mix_27	0	0	0	0	0.0486	0	0	0.0528	0.1446	0.4695	0	0.0071	0.0238	0	0	0.0073	0.079	0.0572	0	0	0.0482	0.0619
mix_28	0	0	0	0	0.0193	0	0	0.1121	0.1381	0.3526	0.0041	0.0057	0.0144	0	0	0.0118	0.0972	0.1344	0	0	0.0466	0.0635
mix_29	0	0	0	0	0.0707	0	0	0	0.136	0.4598	0.0167	0.0067	0.0318	0.0316	0	0	0.0712	0.0469	0	0	0.0516	0.0769
mix_30	0	0	0	0	0.0088	0	0	0.1761	0.1404	0.323	0	0.0053	0.0073	0	0	0	0.1059	0.1372	0	0	0.0415	0.0546
mix_31	0	0	0	0	0.0218	0	0	0.1806	0.1258	0.2405	0.0171	0.0076	0.0411	0.0144	0	0	0.0979	0.1345	0	0	0.0477	0.071
mix_32	0	0.0039	0.0116	0	0	0	0	0.24	0.1349	0.2421	0	0	0.0234	0	0	0	0.0864	0.14	0	0	0.0445	0.0733
mix_33	4e-04	0	0.0115	0	0	0	0.0056	0.244	0.1149	0.1442	0.0109	0.016	0.0608	0	0	0	0.1059	0.1888	0	0.0029	0.045	0.049
mix_34	0.0108	0.0161	0.0041	0	0.0175	0	0.0801	0.1283	0.0681	0.0144	0.0678	0.0216	0.1251	0.1384	0.0154	0.0053	0.0505	0.1027	0	0	0.0311	0.1026
mix_35	0	0	0	0	0.0346	0	0	0.1202	0.1293	0.3286	0.0287	0.0045	0.0165	0.0125	0	0	0.0935	0.1163	0	0	0.0474	0.0678
mix_36	0	0	0	0	0.0389	0	0	0.1201	0.1152	0.292	0.041	0.0058	0.0423	0.0228	0	0	0.0796	0.104	0	0	0.0545	0.0838
mix_37	0.0011	0	0	0.0164	0.0382	0	0.088	0.0089	0.0871	0.1864	0.075	0.0314	0.0716	0.0375	0	0.031	0.0664	0.1353	0	0.0179	0.0323	0.0755
mix_38	0	0	0	0.0072	0.066	0	0.0176	0	0.1019	0.3197	0.0613	0.0259	0.071	0.0151	0	0.028	0.0668	0.0862	0	0.0107	0.0419	0.0806
mix_39	0	0	0	0	0.039	0	0	0.1123	0.1293	0.3653	0.0091	0.0056	0.0116	9e-04	0	0.0099	0.0941	0.103	0	0	0.0472	0.0728
mix_40	0	0	0	0	0.0185	0	0	0.1703	0.117	0.2279	0.0411	0.0023	0.0489	0.0165	0	0	0.0973	0.1347	0	0	0.0481	0.0774
mix_41	0.0124	0	0.0064	0.006	0.0219	0	0.0812	0.1219	0.0903	0.0893	0.0644	0.025	0.1074	0.0325	0	0	0.075	0.1386	0	0.0113	0.0348	0.0817
mix_42	0	0.0163	0	0	0	0	0	0.3168	0.1281	0.1001	0	0	0.0064	0.0222	0.0076	0	0.1017	0.1923	0	0	0.0342	0.0743
mix_43	0	0.018	0.0054	0	6e-04	0	0.0609	0.1593	0.0838	0.0866	0.0417	0.0143	0.0893	0.0343	0	0.0128	0.086	0.1686	0	0.0037	0.0469	0.0879
mix_44	0	0	0	0	0.027	0	0	0.1208	0.1304	0.3496	0	0.011	0.0317	0	0	0.0378	0.0804	0.0865	0	0	0.0425	0.0823
mix_45	0	0	0	0	0.0551	0	0	0.0343	0.1273	0.3495	0.0398	0.0032	0.0277	0.0672	0.0085	0.0119	0.0724	0.0655	0	0	0.0461	0.0915
mix_46	0.0014	0	0.0154	0	0.0259	0	0.0265	0.1499	0.0826	0.1744	0.058	0.0222	0.0846	0.0108	0	0	0.0792	0.1331	0	0.0148	0.0439	0.0773
mix_47	0.0059	0	0	0.0449	0.0115	0	0.1617	0	0.006	0	0.0965	0.0587	0.1512	0.0836	0	0.1065	0	0.1426	0	0.0558	0	0.075
mix_48	0	0.0268	0	0	0	0	0	0.287	0.1069	0.1077	0	0.006	0.0485	0.0137	0	0	0.0994	0.1779	0	0	0.0434	0.0827
mix_49	0	6e-04	0.0302	0	0.045	0	0	0.0992	0.0932	0.2652	0.035	0.006	0.07	0.0391	0.0318	0	0.0707	0.0779	0	0.0024	0.048	0.0857
mix_50	0	0	0	0	0.0367	0	0	0.0858	0.1485	0.3621	0.0141	0.0011	0.0125	0.0189	0	0	0.097	0.1003	0	0	0.047	0.076
mix_51	0.0122	0	0	0.0262	0.0036	0	0.118	0.0693	0.0766	0.0454	0.0872	0.0297	0.1056	0.0503	0	0.0296	0.059	0.1564	0	0.0149	0.0365	0.0793
mix_52	0.0131	0	0	0.0035	0.0192	0	0.0598	0.1422	0.0803	0.1048	0.0602	0.0249	0.088	0.0394	0	0.0134	0.0661	0.1361	0	0.0122	0.0438	0.093
mix_53	0	0.0177	6e-04	0.0034	0.0118	0	0.0384	0.184	0.0736	0.1241	0.0114	0.0177	0.0956	0.0498	0	0.0907	0.058	0.0826	0	0	0.038	0.1026
mix_54	0	0	0	0	0	0	0	0.1882	0.1233	0.2563	0.0162	0.0101	0.0377	0	0	0.0032	0.1024	0.1564	0	0	0.0424	0.0637
mix_55	0.0144	0	0	0	0	0	0.0433	0.2336	0.1146	0.0775	0.0199	0.0159	0.0653	0.0132	0	0	0.0943	0.2102	0	0	0.0428	0.0551
mix_56	0	0	0.0032	0	0	0	0	0.1963	0.1435	0.2686	0.0052	0.0054	0.0248	0	0	0	0.1018	0.1667	0	0	0.0412	0.0434
mix_57	0	0	0	0	0.0331	0	0	0.1116	0.145	0.3961	0.011	0	9e-04	0	0	0	0.0927	0.1032	0	0	0.0447	0.0618
mix_58	0	0	0	0	0.039	0	0	0.0781	0.1283	0.357	0.0305	0.0134	0.0318	0	0	0	0.0937	0.1261	0	0	0.0441	0.058
mix_59	0	0.0144	6e-04	0	0.0261	0	0.0559	0.0808	0.0563	0.1063	0.0745	0.0183	0.11	0.0895	0	0.0605	0.057	0.0941	0	0	0.0424	0.1135
mix_60	0.009	0.0014	0	0	0	0	0	0.2406	0.1173	0.1568	0.0102	0.0164	0.0584	0	0	0	0.1023	0.1858	0	0	0.0413	0.0606
mix_61	0	0	0	0	0.0326	0	0	0.1032	0.1159	0.3171	0.0439	0.0063	0.0364	0	0	0.0105	0.0927	0.1042	0	0	0.054	0.0832
mix_62	0	0	0	0.0175	0.0289	0	0.0577	0.032	0.1017	0.2111	0.0769	0.0356	0.0805	0.0179	0	0.0148	0.0649	0.1278	0	0.019	0.0383	0.0754
mix_63	0	0	0	0	0.023	0	0	0.1229	0.1315	0.3254	0.0261	0.0092	0.0258	0	0	0	0.0997	0.1421	0	0	0.0427	0.0516
mix_64	0.0065	0	0	0.0502	0.0011	0	0.1487	0	0.0222	0	0.1035	0.0481	0.1218	0.1157	0	0.1346	0.0032	0.1049	0	0.0436	0	0.0958
mix_65	0.019	0	0.006	0.0159	0.0294	0	0.0746	0.088	0.0657	0.1074	0.0633	0.0271	0.1182	0.0407	0	0.0075	0.0618	0.1248	0	0.0177	0.0409	0.0921
mix_66	0	0.0078	0	0	0.0642	0	0.0198	0.0771	0.0669	0.1991	0.0318	0.0157	0.088	0.1017	0.0228	0.0451	0.0499	0.0526	0	0	0.0394	0.1184
mix_67	0	0	0	0	0.0682	0	0	0	0.1235	0.4713	0.0251	0.0132	0.0422	0	0	0.0407	0.0582	0.03	0	0.0025	0.052	0.073
mix_68	0.003	0	0	0.009	0.0163	0	0.0414	0.1204	0.1076	0.1927	0.0488	0.0166	0.0502	0.0381	0	0.0151	0.0684	0.145	0	0	0.0471	0.0803
mix_69	0	0	0	0.0148	0	0	0	0.2001	0.1068	0.2629	0.0081	0.0025	0.0104	0	0	0.0366	0.1001	0.1314	0	0	0.051	0.0751
mix_70	0.0104	0	0	0.0295	0	0	0.1132	0.0737	0.0903	0.0902	0.0834	0.0305	0.0867	0.0341	0	0	0.0712	0.1752	0	0.0142	0.0348	0.0627
mix_71	0	0	0	0.0103	0.0443	0	0.0268	0.0734	0.0968	0.2527	0.054	0.028	0.0704	0.0166	0	0.0209	0.0665	0.1099	0	0.0119	0.04	0.0772
mix_72	0	0	0	0.0082	0.0571	0	0.0763	0.0133	0.0897	0.215	0.0818	0.0304	0.0771	0.0123	0	0.0322	0.061	0.1029	0	0.0214	0.0438	0.0774
mix_73	0	0	0	0.0293	0	0	0.0941	0.075	0.1198	0.1139	0.0954	0.0266	0.058	0.0095	0	0.0307	0.0616	0.1826	0	0.0136	0.0328	0.0571
mix_74	0	0	0	0	0	0	0	0.2116	0.1473	0.2896	0	0	0	0	0	0	0.1041	0.1556	0	0	0.0401	0.0516
mix_75	0	0.0122	0	0	0	0	0.0154	0.231	0.1188	0.149	0.0127	0.0104	0.0482	0	0	0.0067	0.0996	0.1705	0	0	0.051	0.0745
mix_76	0	0	0	0	0.0844	0	0	0	0.1146	0.3953	0.0728	0.0173	0.0579	0.0133	0	0.008	0.0604	0.0415	0	0.005	0.051	0.0784
mix_77	0	0	0	0	0.0164	0	0	0.1663	0.1223	0.2937	0.0135	0.0037	0.0209	0	0	0.0138	0.0963	0.1265	0	0	0.0479	0.0786
mix_78	0.0033	0	0	0.0136	0.008	0	0.0311	0.1573	0.1052	0.1876	0.0424	0.0242	0.0589	0.0022	0	0.0112	0.088	0.1648	0	0.0057	0.0341	0.0624
mix_79	0	0.0057	0	0.0488	0.0074	0	0.1265	0	0.0832	0.0555	0.0917	0.0381	0.1012	0.0107	0	0.1274	0.0381	0.1123	0	0.0271	0.0349	0.0913
mix_80	0	0.0279	0.0121	0	0	0	0.0394	0.1934	0.0765	0.1168	0.0209	0.01	0.0843	0.0035	0	0.0566	0.0722	0.1338	0	0.0012	0.0515	0.0999
mix_81	0.01	0.0158	0.0261	0.022	0.0338	0	0.0737	0.0698	0.0562	0.0568	0.0307	0.0381	0.1617	0.0446	0	0.0672	0.0433	0.0646	0	0.0407	0.0392	0.1057
mix_82	0.0018	0	0	0.0443	0.0132	0	0.1348	0	0.0275	0	0.1978	0.0433	0.1185	0.1629	0	0.0193	0	0.1189	0	0.0319	0.0052	0.0808
mix_83	0.0038	0	0	0	0	0	0.0692	0.1445	0.1029	0.1178	0.0744	0.0136	0.0421	0.0408	0	0	0.0893	0.2027	0	0	0.041	0.0581
mix_84	0	0	0	0	0.0564	0	0.0122	0.0304	0.1096	0.3144	0.0647	0.0182	0.0486	0.0375	0	0.0073	0.08	0.0941	0	0	0.0448	0.0817
mix_85	0.0117	0	0	0.0099	0.053	0	0.068	0.0339	0.0691	0.1316	0.0926	0.0318	0.1117	0.0933	0	0.0168	0.0551	0.0834	0	0.0096	0.0337	0.0946
mix_86	0	0	0	1e-04	0.0202	0	0	0.1267	0.1185	0.3172	0.0286	0.0096	0.024	0	0	0.0167	0.0994	0.1296	0	0	0.0455	0.0639
mix_87	0	0	0.0011	0	0.0186	0	0	0.1184	0.164	0.4231	0	0.0014	2e-04	0	0	0	0.0928	0.1011	0	0	0.0357	0.0436
mix_88	0	0	0.0011	0	0.0256	0	0	0.1658	0.1355	0.3079	0.0083	0.0028	0.0338	0	0	0	0.0929	0.1179	0	0	0.0489	0.0596
mix_89	0.0065	0	0	0.0744	0	0	0.1495	0	0.0163	0	0.0363	0.0492	0.1531	0.0058	0	0.1957	0.0407	0.0957	0	0.0381	0.0253	0.1136
mix_90	0	0	0	0	0.031	0	0	0.0766	0.1771	0.4368	0	0	0	0	0	0	0.0916	0.0983	0	0	0.0377	0.0509
mix_91	0	0	0	0	0.0369	0	0	0.0882	0.1401	0.3481	0.0315	0.0036	0.0256	0.0128	0	0	0.0906	0.1091	0	0	0.0464	0.067
mix_92	0	0	0	0	0.0057	0	0	0.2078	0.1256	0.2449	0.0025	0.0078	0.027	0.0053	0	0	0.1061	0.1525	0	0	0.0452	0.0696
mix_93	0	0	0	0.0714	0	0	0.1775	0	0.0657	0.0174	0.1437	0.0316	0.0706	0.032	0	0.0772	0.0197	0.1645	0	0.0302	0.0335	0.065
mix_94	0	0	0	0	0.0122	0	0	0.1584	0.1464	0.33	0.0054	0	0.0024	0	0	0	0.1087	0.142	0	0	0.0416	0.053
mix_95	0	0	0	0	0.0057	0	0	0.2181	0.1347	0.2188	0.005	0.0061	0.0172	0	0	0	0.1162	0.1867	0	0	0.0409	0.0504
mix_96	0.0019	0.0099	0	0	0.0355	0	0	0.1751	0.1056	0.213	0.0175	0.0147	0.0699	0.0293	0	0.0039	0.0809	0.1016	0	0	0.0501	0.0912
mix_97	0	0	0	0	0.0035	0	0	0.1849	0.135	0.2565	0.0124	0	0.0159	0.0346	0.0299	0	0.0836	0.1247	0	0	0.0384	0.0805
mix_98	0	0	0.0044	0	0	0	0	0.2427	0.1223	0.1518	0.0214	0.002	0.0413	0.012	0	0	0.1041	0.1828	0	0	0.0472	0.068
mix_99	0	0	0	0.0235	0.0183	0	0.1226	0	0.0461	0.0152	0.1415	0.016	0.0754	0.1408	0.0219	0.1198	0.0149	0.0826	0	0.0054	0.0321	0.1238
mix_100	0	0	0	0	0.0158	0	0	0.142	0.1206	0.2756	0.0467	0.0081	0.0256	0.0036	0	0	0.1088	0.1488	0	0	0.0451	0.0593
