Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
mix_1	0.0382770773597631	0.461630617871764	0.177351180727836	0.0526948727567775	0.133703462250485	0.136342789033374
mix_2	0.0295464124227434	0.540989053274945	0.131004292844771	0.0575337847353043	0.112075537293011	0.128850919429226
mix_3	0.0906800708152352	0.175240582864988	0.174979057838289	0.0285415211719227	0.334624483083351	0.195934284226214
mix_4	0.10629545954744	0.298049473669637	0.175071155173857	0.0410032420219467	0.216447939503489	0.16313273008363
mix_5	0.0825510122416761	0.269439853546113	0.213083218409948	0.0377426565127188	0.198542760354219	0.198640498935325
mix_6	0.0729503015826495	0.374944419348005	0.164063980875016	0.0452692551012524	0.170582783282225	0.172189259810852
mix_7	0.134605034392915	0.227402152482964	0.196822096033408	0.0346052825731182	0.230943721219232	0.175621713298363
mix_8	0.119354436884057	0.439404630996333	0.0975001110538514	0.0509127026645039	0.166199280256384	0.126628838144871
mix_9	0.0438578755216238	0.373306555340643	0.193927085347786	0.0456953146589844	0.179749218146878	0.163463950984085
mix_10	0.163289879032529	0.291288964139361	0.119734219141149	0.0396045343684746	0.205168870801197	0.18091353251729
mix_11	0.0437441851442118	0.515121727319682	0.132299678095829	0.0566383632428289	0.135753980952045	0.116442065245403
mix_12	0.0271172388342054	0.453071605731553	0.137434944597659	0.0513747194210006	0.162433919942712	0.16856757147287
mix_13	0.168184346079086	0.231445499077801	0.207887159505202	0.0364191025639456	0.189106910744319	0.166956982029646
mix_14	0.177111608567342	0.28267300788395	0.140871251220655	0.0399387818738225	0.179342263296501	0.180063087157729
mix_15	0.15072012231281	0.149824932291744	0.292452472081398	0.0290055886109792	0.166740559640338	0.211256325062729
mix_16	0.0966007255690226	0.260011043089599	0.161176731630987	0.0371609973437757	0.266728781275962	0.178321721090655
mix_17	0.250712018759081	0.0741357317431829	0.157538476720115	0.0186422422030109	0.275016016501381	0.22395551407323
mix_18	0.041765971374062	0.570706110174074	0.107451598607433	0.0602421899512184	0.101686674337616	0.118147455555597
mix_19	0.106412231525412	0.375433395382375	0.15413315522249	0.0466311492986717	0.149006627480855	0.168383441090195
mix_20	0.0696992440440839	0.0722166535070799	0.223141173949835	0.0180707567232479	0.31494009850713	0.301932073268623
mix_21	0.124907908048885	0.248860640306859	0.158014113791329	0.0375014861438483	0.223329063595064	0.207386788114014
mix_22	0.117416806754735	0.341413212899735	0.203811591411476	0.0456063958584043	0.13529073422994	0.156461258845711
mix_23	0.128895188995999	0.369625643439939	0.124997587406882	0.0446151631570776	0.189825846796367	0.142040570203736
mix_24	0.026199041085643	0.57851771153762	0.139467456826993	0.060352782388739	0.0867110183737705	0.108751989787234
mix_25	0.0434992682617953	0.378772321603383	0.113987644552003	0.0454806828377973	0.235442654160385	0.182817428584636
mix_26	0.0458518066781085	0.0807602247658916	0.28994408279179	0.0190199940345327	0.323989786916665	0.240434104813012
mix_27	0.127367830625527	0.485636430145846	0.17156915459503	0.0575407539471519	0.0706680805695859	0.0872177501168592
mix_28	0.0995238677071223	0.0825621615281748	0.218313095063242	0.0189302334631919	0.327006743994707	0.253663898243563
mix_29	0.0705066796804363	0.356101460031923	0.17827541011339	0.0447514426306008	0.185273421499562	0.165091586044088
mix_30	0.0846261419503972	0.348457757363505	0.165902105080215	0.0443071428653828	0.190706072332654	0.166000780407846
mix_31	0.0654468373202752	0.374240023049902	0.13947777931934	0.0447933547132875	0.227453000327117	0.148589005270079
mix_32	0.0853331311506115	0.291183466856091	0.177008123444905	0.0395669983258316	0.223915106485444	0.182993173737118
mix_33	0.090139218590018	0.393560845857929	0.151535454971886	0.0475068176810459	0.185072834554547	0.132184828344574
mix_34	0.0291215618087657	0.493005957845271	0.15126375561821	0.0540565061698705	0.135323229109869	0.137228989448014
mix_35	0.0640269909774767	0.402521051846893	0.16529624158154	0.0474101267026407	0.14410338517065	0.1766422037208
mix_36	0.141357239888436	0.234895604197922	0.160066240349197	0.0349080332798685	0.283922167666902	0.144850714617674
mix_37	0.129675381355523	0.273158556603962	0.136782361504791	0.0365096196090887	0.267888258929323	0.155985821997311
mix_38	0.0646739575160551	0.123143216065383	0.239432099652388	0.0239067276569381	0.34312665863135	0.205717340477885
mix_39	0.153296446704376	0.15487921960526	0.248551857392295	0.0284446184486041	0.207038201626802	0.207789656222663
mix_40	0.0920735586001347	0.394206066640043	0.132477720946268	0.046853239741201	0.213809979615903	0.120579434456449
mix_41	0.0453871376323467	0.449551475354521	0.173008612868859	0.0519250302536009	0.12817892833252	0.151948815558153
mix_42	0.162124966134463	0.0983328282240789	0.199059298735115	0.0212910850400088	0.294048803081523	0.22514301878481
mix_43	0.0350882529733791	0.259012284369654	0.23731177279641	0.036573060825752	0.230079272348145	0.201935356686659
mix_44	0.0512514368958546	0.23221534224808	0.212188712575926	0.0334373098730159	0.297094302901436	0.173812895505687
mix_45	0.0267012564173802	0.352054743840489	0.115944991797312	0.0427266472969919	0.274827490138297	0.187744870509529
mix_46	0.0891749961015243	0.170143375415896	0.224514154445998	0.0299104211402845	0.223742146238891	0.262514906657406
mix_47	0.097766290031834	0.393821007392366	0.128617716698737	0.0473653928557692	0.18476111907554	0.147668473945754
mix_48	0.119521969130882	0.512932623477294	0.178249898121469	0.0589491921165042	0.055213696798675	0.0751326203551762
mix_49	0.105802898903719	0.411726721050231	0.182384168374907	0.0501651923629835	0.109162567689699	0.14075845161846
mix_50	0.12982282450026	0.176806135116601	0.133750783116948	0.0288058575292435	0.323732696729715	0.207081703007233
mix_51	0.111505718335075	0.457011407473586	0.179104731017168	0.0537163254244286	0.105636328888217	0.0930254888615255
mix_52	0.176792492441416	0.114575828748876	0.227464587617016	0.0245986301947396	0.272876144135433	0.18369231686252
mix_53	0.110246655799616	0.43015192516029	0.166780053385058	0.0518550394564608	0.124757606654122	0.116208719544453
mix_54	0.170439280059281	0.124214473771735	0.187294007923364	0.0253704298296484	0.233119221128874	0.259562587287098
mix_55	0.102569166462457	0.421327141562831	0.162206063030967	0.0504006120379615	0.134859856053086	0.128637160852698
mix_56	0.0728424866571611	0.284732748302674	0.112985781364803	0.0379585840750886	0.292559395852095	0.198921003748178
mix_57	0.0267098806269539	0.394043500107216	0.171829429526288	0.0469950517094382	0.211131752985263	0.149290385044841
mix_58	0.0862529477048587	0.253245040112801	0.209562721734079	0.0366507765979076	0.226700327250299	0.187588186600055
mix_59	0.0313609659435907	0.44210471125511	0.172662614329344	0.0510635878240283	0.129144121457486	0.173663999190441
mix_60	0.143854413540358	0.334719867179971	0.116501840438901	0.043593676827775	0.187358914875501	0.173971287137494
mix_61	0.126651416369385	0.0826017603245263	0.150359376671137	0.0192385607468649	0.401352070870313	0.219796815017773
mix_62	0.107583774327181	0.129218485871368	0.217099791233323	0.0252037975019645	0.334521672623797	0.186372478442368
mix_63	0.0372875319298582	0.425166757692612	0.146879584090459	0.0487801237312618	0.186108320172143	0.155777682383666
mix_64	0.101277835905916	0.424532775421421	0.100643096177098	0.0492077923516482	0.195467374340019	0.128871125803898
mix_65	0.0830149513955321	0.269800589889668	0.248549307012745	0.0390454487179137	0.192428414071246	0.167161288912895
mix_66	0.108875288935645	0.457684328323659	0.179511021044802	0.054555442676549	0.0910338867987658	0.10834003222058
mix_67	0.152830719534197	0.110252121345658	0.241811544314404	0.0231397715277896	0.262706393045854	0.209259450232097
mix_68	0.0592812958010577	0.172013543373033	0.268798519299937	0.0289132106685746	0.227157342235696	0.243836088621701
mix_69	0.0962108882320347	0.430321119951935	0.112831407555279	0.0503659888304156	0.177100458983281	0.133170136447056
mix_70	0.167610228517451	0.340885777799614	0.266904474833279	0.0464014528774011	0.0759825357448058	0.102215530227449
mix_71	0.132653129786916	0.520942560176471	0.0925927203563617	0.0578894555641938	0.0937380565113876	0.102184077604671
mix_72	0.213246860244046	0.188147224630808	0.148186211642932	0.0314319611910099	0.262115370871953	0.15687237141925
mix_73	0.155358386625268	0.266492302170881	0.243101327638946	0.0406438334835813	0.136257501246739	0.158146648834585
mix_74	0.116066191868182	0.330385208876755	0.167229511869264	0.0443539272699231	0.21445923171377	0.127505928402106
mix_75	0.105047673468417	0.488794829955441	0.152630278880481	0.0565562964454713	0.110612735897116	0.0863581853530741
mix_76	0.0531714749299857	0.237913433356971	0.225409777791225	0.0353986675730848	0.240594269043157	0.207512377305576
mix_77	0.0664874945302491	0.095637679689617	0.210283490529842	0.0207180506918593	0.351054256566629	0.255819027991803
mix_78	0.088785545892913	0.420996699523794	0.165734988697831	0.0504887536773318	0.13066775359061	0.14332625861752
mix_79	0.041659868578602	0.463389492280246	0.133093400509106	0.0514628041966592	0.161967511177096	0.148426923258291
mix_80	0.133558404069429	0.283618516183232	0.121779810232174	0.0384572095069513	0.23079772608057	0.191788333927644
mix_81	0.0775962276016769	0.259135092822757	0.122779729998946	0.0355405536373892	0.304369087086921	0.200579308852309
mix_82	0.102096541375744	0.384921680484978	0.141120865977106	0.048244474820072	0.159024849974861	0.164591587367238
mix_83	0.0889677503815164	0.468883731858103	0.15122846767918	0.0535615832897713	0.127619745472279	0.10973872131915
mix_84	0.0964287984322183	0.300517015274187	0.132104105862455	0.0402340144534356	0.244808987045168	0.185907078932536
mix_85	0.0755426339641649	0.288522155791537	0.128833453564458	0.038295113443748	0.268943566442561	0.199863076793531
mix_86	0.052278668678527	0.166005962838154	0.206582608550735	0.0285741221865411	0.328390257471191	0.218168380274852
mix_87	0.0621910890031647	0.359283502757982	0.104511466262384	0.0432095945235497	0.253471021541951	0.177333325910969
mix_88	0.0944063502082226	0.227186905212278	0.196500331072383	0.034473067996292	0.249964873211906	0.197468472298918
mix_89	0.0879160218722116	0.143290858256974	0.201263574808482	0.0261239778640175	0.302509746697701	0.238895820500615
mix_90	0.0576570791993926	0.384145735554328	0.119894649637614	0.0459011746042082	0.213731572904368	0.17866978810009
mix_91	0.0848212575571642	0.449460341676848	0.179836931598715	0.0535612488111367	0.115397623892702	0.116922596463435
mix_92	0.0804496689012902	0.378053920282084	0.122409857984372	0.0453720788531739	0.219194936456779	0.154519537522301
mix_93	0.0299676718611066	0.606893693410904	0.111607678411318	0.0625234848231163	0.0901458002690816	0.098861671224474
mix_94	0.0279596162458298	0.490024670326782	0.18441390744791	0.0552369274056352	0.0977282418426511	0.144636636731191
mix_95	0.11602223324459	0.43885904737182	0.195652774492783	0.0532633074545431	0.092417020841522	0.103785616594742
mix_96	0.100717790533628	0.401708655394272	0.229582853431926	0.0503904952552766	0.0985865380346184	0.119013667350279
mix_97	0.0738355335060246	0.41546757721263	0.139744626965881	0.0489135345045721	0.165069802122131	0.15696892568876
mix_98	0.0953654970455114	0.407052375609627	0.128308753622106	0.0480695264233913	0.185126403765323	0.136077443534041
mix_99	0.075419711353353	0.0595490361008525	0.167098713326472	0.0152838258031929	0.427995382920214	0.254653330495915
mix_100	0.0851817763255285	0.351196469185421	0.134439743241236	0.0435863812708527	0.220809186414766	0.164786443562195
