Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE	Absolute score (sig.score)
S10001	0	0.161759924552862	0.0174230135347211	0.14133885772213	0.120063551219177	0.010009722243635	7.37623383330644e-07	0	0.00551480467372737	0.0171302067397575	0.0112639898327132	0	0.00321017848623753	0	0	0.0081425667829656	0	0.0295464504489751	0.395857898780276	0	0	0	0.0378436555916361	0	0.0176593878772754	0.025769162038658	0.0272865278438415	0	0	0	0.0302830761907822	0	0.0971835611412097	0.140670234470981	9999	0.277688828798441	0.964868245335146	1.29795750779495
S10006	0	0.168159487264846	0	0.107188197151301	0.0702994783105098	0	0.00459809588375484	0.00138781511841876	0.00267952325365567	0.00183448344386895	0.0160956868261713	0	0.00344640043969824	0	0	0.000776208542351246	0	0.0537654148256971	0.405002370304552	0	0	0.00142261515601771	0.0440607480506334	0	0.0236233960607878	0.0191631639663443	0	0.0506393006399441	0	0	0	0.0940845226794164	0.0577745419876923	0.169589966222347	9999	0.283144771502993	0.965688406831608	1.29559141612801
S1001	0	0.227775366498131	0	0.167626051614841	0.065082523494929	0.00812545159384995	0	0	0.0125190379309409	0	0	0	0.0022244353025916	0	0	0	0.000305030720619498	0.0428695816889442	0.305142073843805	0	0	0	0.0373814870170649	0.00844679351725512	0.0250073785700039	0.000453943633011118	0.0456583706162664	0.0284675768678153	0	0	0	0.0848855624719869	0.00013729733939325	0.26613789814813	9999	0.301063526601497	0.962396547211226	1.32824586086958
S10010	0	0.1193417966122	0	0.216549980549972	0.110998977355967	0.0150127051645472	0	0	0.00915569058773814	0.00367774681874964	0	0	0.00185697831269082	0	0	0	0.00389135134726127	0.0365029842361336	0.424256431707844	0	0	0	0.0503024523227482	0	0.0159428007238665	0.0112281360907668	0.0465940089040713	0.0293868146183525	0	0	0.0182546672253376	0.037377437414524	0	0.180681096868904	9999	0.307966398224084	0.957828695973776	1.33101205686168
S10011	0	0.0541210231703278	0.0696006405273095	0.165292309057224	0.0770251391272131	0	0.0018978086268555	0	0	0.00580869367364815	0.0201944269071358	0	0.00140518807573076	0	0	0.00410321284967217	0	0.0492613392871747	0.333563181442484	0	0	0	0.0531314309527354	0	0.0298674049533319	0.0187108595726906	0	0.0471470330339617	0	0	0	0.0622313789340207	0.124752782970172	0.188109074903204	9999	0.303008070696991	0.961724970444761	1.30622292806489
S10014	0	0.156667770843772	0	0.169096073439424	0.151866872778225	0.0213319001305091	0	0	0.0077529400893757	0.00159680761861514	0	0	0.00281380538480691	0	0	0	0.00236437885650332	0.0418568250370944	0.337314141589297	0	0	0	0.0358560919431414	0	0.0324362699372619	0.0154789631148667	0.0419841623084451	0.0109841566238773	0.000131626582887396	0	0.00871214572894546	0.055368113394493	0.0121291434844567	0.19982858972401	9999	0.298507053870974	0.961369836705802	1.30557077861001
S10026	0	0.247566904121733	0	0.12972522713534	0.0537235985533322	0	0.00141214991146744	0	0.00408976838883569	0	0.0129104275531464	0	0.00081415040410771	0	0	0.000596336721314415	0	0.0402892409587195	0.361413255576252	0	0	0	0.034569253273897	0.0105740916341826	0.0196603549426816	0.00248441675393186	0.03329639238554	0.0522955265021349	0	0	0	0.167925943294419	0	0.173603371983657	9999	0.284774900812524	0.964729601098502	1.34695041009469
S10032	0	0.193590514183461	0	0.268746428896001	0.0819780693212702	0.0173752258445686	0	0	0.010451588172624	0.000561065454842749	0	0	0.00226665093750801	0	0	0	0.00364051199038424	0.0590197063963994	0.296135063599842	0	0	0	0.0378226624091917	0	0.0298217284692143	0.00863406698644899	0.0573819384834128	0.0257655657820046	0	0	0.0177356565911982	0.0828607248202424	0	0.154923766477502	9999	0.281562002366548	0.962898070395963	1.34871093481612
S10036	0	0.196307625257725	0	0.0949092561199501	0.0373530008758866	0.0173910231067469	0	0	0.0101129912173919	0	0	0	0.00180138369200522	0	0	0	0	0.0352233083732696	0.398894421199714	0	0	0	0.0376446196553922	0	0.0186498999940334	0	0.0486895036454897	0.013659832990626	0	0	0.023407838509635	0.0666434364079302	0.1105818609158	0.174446120806873	9999	0.291597012375145	0.962548950041966	1.28571612276847
S10042	0	0.144130724469149	0	0.180986578707356	0.124504074040585	0.0097412568961761	0	0	0.0142079215345237	0	0	0	0.00486880754253429	0	0	0	0	0.0437298606273412	0.35195529698356	0	0	0	0.037643022332769	0	0.0192856090641002	0.00859035280512089	0.0498746827334822	0.0177560908172203	0	0	0.0159193334041095	0.0647527239607322	0.0334444564415442	0.210944505213158	9999	0.306432149847173	0.960189147272619	1.33233529757346
