Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE	Absolute score (sig.score)
S10438	0.106288674166663	0.514877011278978	0.20136061422871	0	0	0.216156389838589	9999	0.492354210129239	0.952834069601653	1.03868268951294
S10439	0.158382534933373	0.423122788952759	0.200507914088669	0	0	0.253421040129255	9999	0.494077417038904	0.949816132887669	1.03543427810406
S10441	0.0499587918642616	0.629837146510561	0	0	0	0.35526086345728	9999	0.445157370335101	1.0043895145054	1.0350568018321
S10442	0.134859015418917	0.538331919173618	0.105897443540972	0	0	0.259490115959145	9999	0.492730041793006	0.952970852574174	1.03857849409265
S1046	0.139984630418074	0.578967070307891	0.0330891511468366	0	0	0.282038118868232	9999	0.469117399191007	0.975947138087455	1.03407897074103
S10478	0.116875197755157	0.55542916526185	0	0	0	0.36319807057378	9999	0.438158541282286	1.00805503391718	1.03550243359079
S10480	0.159512964594024	0.610262777281821	0.119934384411652	0	0	0.145343181054229	9999	0.480514213800176	0.963411671109461	1.03505330734173
S10484	0.149585360785458	0.595596722781339	0.00790647404239212	0	0	0.282413875981599	9999	0.465794992538309	0.979057003893241	1.03550243359079
S10492	0.165281146982061	0.338222978111047	0.316578732298671	0	0	0.215557368469039	9999	0.506287329713672	0.937315466449871	1.03564022586082
S10496	0.146097413338239	0.552800119360081	0.146596404546902	0	0	0.190076020344681	9999	0.481564931623343	0.961976105303089	1.0355699575899
S10510	0.133963871244208	0.514558671134245	0.171439506282514	0	0	0.215267571239512	9999	0.47020911229086	0.972349119002639	1.03522961990048
S10513	0.0948300322004304	0.579863799369839	0.0493031350268813	0	0	0.309560839557364	9999	0.482385457235329	0.966003366770936	1.03355780615451
S10516	0.154778980464155	0.629678565022278	0	0	0	0.25270482961335	9999	0.463545736934752	0.980552474068123	1.03716237509978
S10534	0.115221745314759	0.58479950298736	0.136445528707748	0	0	0.196951776180229	9999	0.467751254930739	0.975806320951636	1.0334185531901
S10535	0.115262054366047	0.434018732462626	0.320041814344509	0	0	0.16423426692125	9999	0.483303883567311	0.960105924551208	1.03355686809443
S10537	0.158727048053233	0.528846375776161	0.0832376868511987	0	0	0.264552899152548	9999	0.49033088738199	0.954742871856939	1.03536400983314
S1054	0.111471388859662	0.608164971192992	0.0995570457906501	0	0	0.21593171884724	9999	0.469926053070725	0.9745379744116	1.03512512469054
S10543	0.0920787325559803	0.592084290666378	0.134551630177314	0	0	0.216649356433467	9999	0.459560821393265	0.984132463484292	1.03536400983314
S10546	0.109663960196998	0.495349912085711	0.197077656771371	0	0	0.232268934271644	9999	0.450442315938692	0.990718333489924	1.03436046332572
S1055	0.118761006299668	0.544464627911007	0.0462891429402171	0	0	0.32383554327099	9999	0.453398006139529	0.991883823607756	1.03335032042188
S10551	0.156060928563905	0.642937043886375	0	0	0	0.234662830704351	9999	0.483351181274222	0.962336139828029	1.03366080315463
S10552	0.0975613545780519	0.636723313457034	0	0	0	0.30097902960876	9999	0.419813047262187	1.02268236006257	1.03526369764385
S10555	0.1071896938249	0.490685517432907	0.265567759428848	0	0	0.171021733156253	9999	0.502291275279662	0.943192149165257	1.03446470384291
S10559	0.128520930867122	0.575732958447714	0.0524490563167182	0	0	0.2782472725781	9999	0.46895152544334	0.976121516524631	1.03495021820965
S1056	0.185229227468572	0.535987762197778	0.135480831151788	0	0	0.178394186649442	9999	0.496804033074776	0.946836205569083	1.03509200746758
S10563	0.156856028009969	0.5606892304248	0.0689378591239195	0	0	0.246690888840137	9999	0.488416275054705	0.95652980710366	1.03317400639883
S10574	0.09226479906169	0.610153769412493	0.121202180408032	0	0	0.212919130394592	9999	0.485951280542476	0.960380457709878	1.03653987927681
S10576	0.139993886246848	0.464708299478721	0.192264729473854	0	0	0.23454662684028	9999	0.449127502343665	0.990825822691468	1.0315135420397
S10578	0.122002880759109	0.403340197374028	0.220397725037114	0	0	0.28500176611996	9999	0.466805970845148	0.976289283384738	1.03074256929021
S10579	0.0921096778858995	0.562882353677071	0.145751971725066	0	0	0.232951179710732	9999	0.432244656906713	1.00818428789414	1.03369518299877
S10582	0.100072456119673	0.555525419988738	0.136335987381245	0	0	0.243973499057897	9999	0.461518739011371	0.982114757932455	1.03590736254755
S1059	0.122811077910221	0.56242252495959	0.123515851142691	0	0	0.226752979578286	9999	0.49137221088996	0.95411824986891	1.03550243359079
S10599	0.186890241200484	0.434251520067267	0.14951300528318	0	0	0.26567571660132	9999	0.480123906019371	0.962435702890738	1.03633048315225
S10611	0.0985966702130397	0.594497771839527	0.0941977866026386	0	0	0.247103937979921	9999	0.452841869906525	0.990659301759696	1.03439616663513
S10614	0.109404175988155	0.610045304628323	0.00858576915930187	0	0	0.306775510561264	9999	0.468776734718401	0.978557914201799	1.03481076033704
S10624	0.17755456213768	0.603456844429393	0	0	0	0.258230691976243	9999	0.449272308367839	0.992494171994718	1.03924209854332
S10632	0.129113207075318	0.568350707337975	0.0926059296294384	0	0	0.242512124785628	9999	0.450030473701855	0.991860977407366	1.03258196882836
S10634	0.137286104651559	0.592345474627992	0.100505590197793	0	0	0.203835955814991	9999	0.463351138038765	0.979399923448549	1.03397312529234
S10638	0.124177910356157	0.632771070292475	0	0	0	0.277689070879086	9999	0.462578477970202	0.983061372312983	1.03463805152772
S10644	0.136091307240151	0.534945232227871	0.172943315189918	0	0	0.189923887095081	9999	0.508616049194437	0.937004869413712	1.03390374175302
S10649	0.0248080311170598	0.622071403179612	0.118356815685081	0	0	0.270266183609035	9999	0.422262641637032	1.02095883718529	1.03550243359079
S10652	0.113860350342307	0.60674838488564	0.0446516614222481	0	0	0.268888969169899	9999	0.414039961360156	1.02527668514886	1.03414936582009
S10654	0.0869301011086519	0.458496881816586	0.292751929774555	0	0	0.196771305509862	9999	0.465334586641391	0.977314410518929	1.03495021820965
S10655	0.0710638038895543	0.613537101013767	0.118343746968594	0	0	0.231169010638776	9999	0.467328380782482	0.978340113077773	1.03411366251069
S10656	0.0942044084837847	0.568581082173946	0.186276123607113	0	0	0.185194608543694	9999	0.476613730051665	0.968033847721333	1.03425622280854
S10657	0.147042038228757	0.480635089080733	0.136173646210536	0	0	0.269533663285962	9999	0.484186154643324	0.960175866027983	1.03338443680599
S10658	0.11464796527316	0.516809597953963	0.203959357267963	0	0	0.199708204195458	9999	0.477880897272829	0.965755962027489	1.03512512469054
S10660	0.140270497446353	0.547043997824446	0.18700017016013	0	0	0.160081501204197	9999	0.498052242845442	0.946859842772021	1.03439616663513
S10661	0.140809025907135	0.608473691352511	0.10855938868883	0	0.000971581569527588	0.178141002886883	9999	0.47067232460563	0.972696084244558	1.03695469040489
S10676	0.144554555736194	0.444461167391938	0.159648341260825	0	0	0.287347105849792	9999	0.436415190968273	1.00320089082558	1.03601117023875
S1068	0.156741323562167	0.645630058709873	0.020676698956818	0	0	0.212859281318695	9999	0.492426548561326	0.95352386744589	1.03590736254755
S10681	0.12497029808286	0.403285072252003	0.266993869888678	0	0	0.235944983252992	9999	0.459153694710464	0.981803854773589	1.03119422347653
S10686	0.13789066872521	0.580643233863305	0.0588201950161012	0	0	0.257318796661673	9999	0.458041366105121	0.985116180641295	1.03467289426629
S10688	0.0433980632765437	0.73948236000329	0.0200137572892498	0	0	0.23423452594402	9999	0.453846222791085	0.993975462771543	1.0371287065131
S10690	0.0985883705624549	0.616444462312163	0.0564004424716417	0	0	0.265314185202145	9999	0.437431843372187	1.00526017401233	1.03674746054841
S10698	0.106156246547685	0.615778701233928	0.115568110991528	0	0	0.195636831241577	9999	0.495932566420229	0.950729130521626	1.03313989001472
S107	0.0893915428572565	0.554642927415355	0.207853282927566	0	0	0.184298464103943	9999	0.490173922922054	0.955555363402955	1.03618621730412
S10703	0.094552529853404	0.576000307774826	0.159022330203715	0	0	0.205516839635636	9999	0.488776549354745	0.957121096563532	1.03509200746758
S10726	0.127188960419936	0.61442086353632	0.101856800488711	0	0	0.192307201292927	9999	0.483635815788515	0.9614694318826	1.0357738257379
S10729	0.133773933011265	0.553122164945733	0.110048941110923	0	0	0.238213202845588	9999	0.46054252821704	0.981993746678104	1.03515824191351
S10733	0.138430085987192	0.468235520508524	0.202354916186559	0	0	0.225790237654769	9999	0.479193988195519	0.963755336423713	1.03481076033704
S10734	0.244477021413163	0.374644475002771	0.233459668225478	0	0	0.181391960650924	9999	0.520441422581288	0.922396859233708	1.03397312529234
S10735	0.159219335812076	0.595125354080218	0.0666025957613025	0	0	0.212713517501034	9999	0.4781516072784	0.965690299408677	1.03366080315463
S10740	0.164675660299277	0.570076194942621	0.0116672229553777	0	0	0.286577773784059	9999	0.502798923589	0.944518913768645	1.03299685198134
S10745	0.121476725605643	0.523638808212501	0.0537850312504729	0	0	0.335633824251433	9999	0.44715463485631	0.997665323823202	1.03453438932005
S10748	0.135903424042561	0.676699809319209	0	0	0	0.224559141738013	9999	0.471158286141147	0.97429460664704	1.03716237509978
S10753	0.178287017470371	0.535465640813236	0.0654914602324373	0	0	0.2590254771493	9999	0.487620149396353	0.956750388711939	1.03826959566534
S10756	0.151332034024305	0.480207439819621	0.188180523402197	0	0	0.214745854866144	9999	0.461491519538355	0.979366996338356	1.03446585211227
S10757	0.127319114812917	0.670368243254742	0.0733799114785981	0	0	0.164435164044531	9999	0.506963203059225	0.940673269431572	1.03550243359079
S1076	0.153602704023229	0.637364691378246	0.00707496439514486	0	0	0.237493835793724	9999	0.489212330522051	0.956929961077169	1.03553619559035
S10764	0.143505062628074	0.654412896404771	0	0	0	0.236893597205127	9999	0.453807776089172	0.989615351761103	1.03481155623797
S10767	0.14176518508378	0.479227413963006	0.242332920623939	0	0	0.172073624297873	9999	0.495809301967398	0.948188719183646	1.0353991439686
S10776	0.117256772274985	0.650947058258496	0	0	0	0.267636071082376	9999	0.455848363532791	0.989252707439256	1.03583990161586
S10778	0.13602468076387	0.528718000342278	0.139688755044193	0	0	0.232074102595403	9999	0.486374061614478	0.958037190396827	1.03650553874574
S10784	0.0909955656006323	0.630866080209915	0	0	0	0.315300729289236	9999	0.434190351596969	1.01077237237697	1.03716237509978
S10787	0.115375757771459	0.590897977563732	0.128240090553174	0	0	0.198069562307056	9999	0.494969076818124	0.951028262565069	1.03258338819542
S10800	0.263177114615485	0.562565399920258	0	0	0	0.210968980235803	9999	0.478945291011681	0.962499040886768	1.03671149477155
S10805	0.15413974306837	0.591156831038843	0	0	0	0.290714596131535	9999	0.435919306403818	1.00585798189434	1.03601117023875
S10813	0.134225753830742	0.523439848177615	0.118770716304805	0	0	0.258793301587319	9999	0.464906257504276	0.978168874643435	1.03522961990048
S10814	0.0973436441773599	0.523950768925297	0.156899085820117	0	0	0.252311240979721	9999	0.443233391885911	0.998290240437793	1.0305047399025
S10815	0.0838035194005428	0.568188641519513	0.167410352587303	0	0	0.217998096898699	9999	0.437501055514024	1.0035876737504	1.03740061040606
S10817	0.121675671204178	0.495909147709428	0.203196805597615	0	0	0.213297346229813	9999	0.449336681070255	0.991090923299711	1.03407897074103
S1083	0.1249414510677	0.572810751145091	0.124241942449021	0	0	0.214472211904214	9999	0.476858289444816	0.967309934564551	1.03646635656603
S10835	0.131394055350508	0.476275715605288	0.11148648172914	0	0	0.314922718056099	9999	0.475838028015749	0.969831173673555	1.03407897074103
S10838	0.0981169264436658	0.516266599733846	0.193626550051911	0	0	0.226766274373072	9999	0.450613319147947	0.991032968398265	1.03477635060249
S10844	0.171671026107937	0.526535775028276	0.145676495649584	0	0	0.18939653035994	9999	0.47515345647443	0.966874375208906	1.03327982714574
S10845	0.0936295371828389	0.566524611608194	0.0711723934511581	0	0	0.305142483266576	9999	0.43357484949989	1.00944767649344	1.03646902550877
S10846	0.21457733177079	0.510461321076128	0.160063355611303	0	0	0.150741831437602	9999	0.506547121087604	0.93693796168157	1.03584383989582
S10853	0.130065894535652	0.408516381412379	0.215246767798307	0	0	0.279623889287894	9999	0.450756364374658	0.990285940050886	1.03345293303423
S10854	0.148951497814848	0.638628146370956	0.0561563412781078	0	0	0.191493634436568	9999	0.495418980162576	0.950513128695988	1.03522961990048
S10865	0.0967940137225641	0.631359579060088	0.0391656118887057	0	0	0.271609544118224	9999	0.462093628242357	0.983781113483907	1.03892874878958
S10866	0.127090660149797	0.434041168189091	0.249085545678278	0	0	0.224110255410178	9999	0.45745496929247	0.983288551999757	1.03432762942734
S10869	0.0835163153145533	0.503434998156276	0.0915991307152496	0	0	0.354868109004017	9999	0.439840412463415	1.00585764563241	1.0334185531901
S10873	0.149196456020896	0.590740728827673	0.0263990329299748	0	0	0.269304008082274	9999	0.430450687362751	1.00986719261307	1.03564022586082
S10876	0.139799696478135	0.476373597188719	0.201923189681585	0	0	0.216960318483665	9999	0.503042070288868	0.941738967971856	1.0350568018321
S10883	0.141287904909215	0.475590675097412	0.168622617254014	0	0	0.250375128021623	9999	0.469949385918602	0.972628404574593	1.03587632528226
S10885	0.206714688218752	0.453230589984131	0.127665437336442	0	0	0.246645507269213	9999	0.492485068849429	0.950447211504195	1.03425622280854
S10893	0.142234635777153	0.449878376588762	0.175320158906654	0	0	0.265422762820618	9999	0.457916178863943	0.983570157522667	1.03285593409319
S10895	0.0966764618930367	0.532461029777311	0.12362549764696	0	0	0.283010836420587	9999	0.45730520572514	0.986812922440033	1.0357738257379
S10902	0.158517600019246	0.479269836665474	0.213157554002683	0	0	0.184352784699809	9999	0.48346062112026	0.959106008779854	1.03529777538721
S10903	0.143996287248902	0.292186620400332	0.376196115018775	0	0	0.222328394899108	9999	0.480089750580005	0.961924236734877	1.03470741756712
S1092	0.0610266672910527	0.566779757155407	0.107201277207797	0	0	0.301497837091488	9999	0.453318294722313	0.992580476607742	1.03650553874574
S10925	0.12996645555657	0.57448576333051	0.0822358108116476	0	0	0.247568193109811	9999	0.469885458419691	0.974250067246487	1.03425622280854
S10927	0.125248415333073	0.610241224772502	0.0349725755678042	0	0	0.266700159426403	9999	0.495238272272355	0.952251298667864	1.03716237509978
