Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_85	0	0.481621070058674	0.0286981639794123	0.217757022847382	0.0518005934670362	0.225525332790905	0.208498284811491	9999	0.673117602290467	0.785688289257224	1.2139004679549
mix_86	0	0.283171851886968	0.0437862377346982	0.240947601740285	0.0897659401433953	0.266654065164299	0.276547462922429	9999	0.673717088782199	0.781209053616692	1.20087315959207
mix_87	0	0.093261803014696	0.0792354142003236	0.275088635199832	0.163435744505294	0.416685820789326	0.141951643461754	9999	0.668026505406512	0.783439040629911	1.16965906117123
mix_88	0	0.207149873914644	0.104241098214551	0.24224118826723	0.126020674271465	0.33342056263134	0.184765178215197	9999	0.682459279208211	0.768341975691445	1.19783857551443
mix_89	0.0323360413236213	0.578167054167829	0.0340875556035438	0.22279343327153	0.0177392295637782	0.187786085858254	0.139378633748724	9999	0.670232173013303	0.792691074837937	1.21228803353728
mix_90	0	0.137208592584499	0.0636090365555781	0.268858267229695	0.146271899032625	0.378481181237493	0.194670142876229	9999	0.671447787422289	0.780355451846132	1.18909911951612
mix_91	0	0.252432057158552	0.083356342776079	0.231362828723219	0.117688549846749	0.278102773382054	0.240342478249538	9999	0.676550380811271	0.775631736017691	1.20328503013619
mix_92	0	0.213428016165033	0.0765403565509039	0.227863718970473	0.10547501510368	0.339756727139784	0.237521345492678	9999	0.678051011108183	0.774878284179016	1.20058517942255
mix_93	0	0.568204213890764	0	0.221447217399992	0	0.188299077510429	0.231203565111217	9999	0.64643883960347	0.822395818430228	1.2091540739124
mix_94	0	0.16263674876555	0.0938741878302495	0.208412115082877	0.13515775129085	0.298160681564611	0.292129664336684	9999	0.676013627443535	0.774581076330097	1.19037114887082
mix_95	0	0.199164304389882	0.0797006393551409	0.216081299374009	0.113084670910409	0.356882386177697	0.233762680212549	9999	0.677365645398988	0.774996554570354	1.19867598041969
mix_96	0	0.300760869060765	0.0957607099928539	0.211177203271962	0.0958703469647711	0.302333137911386	0.197963435742822	9999	0.683216247823586	0.769414937513587	1.20386570294456
mix_97	0	0.187332803750454	0.0719609746503023	0.245411240219513	0.164825317923645	0.357870510992265	0.161949850994588	9999	0.679226422022055	0.769432626808418	1.18935069853077
mix_98	0	0.265735858563876	0.0742344727869301	0.201824662422768	0.124610539163625	0.358790692326531	0.175676934328345	9999	0.683002164399635	0.767367884421779	1.20087315959207
mix_99	0.0340309582520215	0.614726166564337	0	0.275632695516072	0.0192050749791901	0.137202594753507	0.131213727724492	9999	0.656185907856365	0.809973273202344	1.21201121778962
mix_100	0	0.305352076116189	0.0328509983738247	0.209084685927889	0.0900992573456255	0.30290311401379	0.261748886192012	9999	0.670624124030538	0.784508533421138	1.20203901796933
