Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE
Mix_15	0.0328151066299978	0.0661929255005874	0.0698437554747162	0	0.147622121293515	0	0	0.0293201317315652	0.0135204306823839	0.435375985986077	0	0	0.0241219149664768	0.0637249716658822	0	0.00131422858524274	0.0300282873164071	0.0726437097938913	0	0.00713572334246609	0.00634070703079158	0	9999	0.62522375680936	0.782685692210095
Mix_16	0	0.22128508756812	0.0973583281868391	0	0.125006320750265	0	0	0.0415208280872129	0	0.401583727262546	0	0	0.0157628052569423	0.0344004400121539	0	0.011285398750061	0.00098091270251351	0.0382879553614136	0	0.00960139468056629	0.00292680138136654	0	9999	0.63470075601437	0.773280125345096
Mix_17	0	0.150078261287975	0.0808093939091322	0.00423282232029118	0.118238047535005	0	0	0.0544956149308454	0	0.478528121651052	0	0	0.00318484243624831	0.0175003527850101	0	0.0150904855958523	0.00518594136771109	0.0533452534153386	0	0.00865049486567428	0.0106603678998645	0	9999	0.631821400652638	0.778067758830322
Mix_18	0	0.145054115844284	0.095110234274451	0.0283681958951032	0.0863430092715345	0	0	0.177129366565121	0	0.35747576580492	0	0	0.0111550234757774	0	0	0.00768319308502576	0	0.0768689276167946	0	0.00793761202627537	0.0068745561407127	0	9999	0.634762671835188	0.773745652616965
Mix_19	0.0169543915686754	0.0602054033094246	0.15459549381215	0.0577519808206623	0.140560690157786	0	0	0	0	0.423848010804203	0	0	0.0228541570378582	0.038211941380184	0	0.0278188992354285	0.0266874583204806	0	0	0.0058014101557692	0.0247101633973785	0	9999	0.558119066439464	0.836979359911006
Mix_20	0	0.2231629043007	0.105999668536519	0	0.113249772949811	0	0	0.0300028414873548	0	0.396168812260835	0	0	0.0302098569809621	0.0314816852788658	0	0.011838781421877	0.00602371991464844	0.0376706450547091	0	0.00953268698167642	0.00465862483204123	0	9999	0.614762120301314	0.788982753615852
Mix_21	0	0.230752842920661	0.15935395649188	0.0188417593363761	0.0898018209122779	0	0	0.0488127680077376	0	0.348262607204356	0	0	0.0444126668641634	0.0113708167135994	0	0.00391967938732325	0	0.0357494095503015	0	0.00872167261132317	0	0	9999	0.621357700080067	0.784642878990314
Mix_22	0.0125470830252205	0.0672167762999734	0.184476181029164	0.0257399625722098	0.153285792283547	0	0	0.0112117384284781	0	0.360689165858494	0	0	0.0247068314220423	0.0454384106867032	0	0.0364586091198567	0.0319132674310393	0	0	0.00583076049142435	0.0404854213518469	0	9999	0.560849460787142	0.829624983403603
Mix_23	0	0.328816251954913	0.083421088123584	0.0706989151923578	0.0913465524768232	0	0	0.119899612834692	0	0.215542497603686	0	0	0.0125449847748345	0.00731040173491332	0	0.00413400430484855	0	0.042679523036122	0	0.00758069381759985	0.0160254741456261	0	9999	0.630455182481759	0.776952465039417
Mix_24	0	0.0586605232001334	0.125781285180917	0	0.113138860188391	0	0.00398800682514107	0	0.00346624002729717	0.467559570420454	0	0	0.0222786112168176	0.0766983837905242	0	0.013132088139888	0.0196736683993628	0.0834816236562739	0	0.0121411389547991	0	0	9999	0.638527632214021	0.769754068531543
Mix_25	0	0.288367860209767	0.0351578277742864	0.0792039234149633	0.0899389269710921	0	0	0.0933441298043509	0	0.359453720664111	0.000284323742100657	0	0	0.0171136462488284	0	0	0	0.0257784702843996	0	0.0113571708861012	0	0	9999	0.641128111933619	0.769220434091502
Mix_26	0	0.230501357668466	0.0722043467858393	0.00265826640651705	0.105169962273665	0	0	0.0447393870817607	0	0.455381350969576	0	0	0.00458787871488966	0.020078255037685	0	0.00634091441353116	0.0108638652629025	0.0362304590364313	0	0.00870594841538879	0.00253800793334747	0	9999	0.651302838328641	0.759880583044377
Mix_27	0	0.272508889729114	0.1311413430705	0	0.0934546272799433	0	0	0.0233804956958103	0	0.389130372442429	0	0	0.036476847270089	0.0157990906747477	0	0.00444539825075295	0.00540180456136814	0.0192120001612002	0	0.00904913086404542	0	0	9999	0.61917379025312	0.785857178626099
Mix_28	0.01834870739452	0.0984194889504264	0.15265097195787	0.0295941722346767	0.142400094399788	0	0	0.0120506968525962	0	0.322946054164401	0	0	0.0253064724683507	0.0599222279918549	0	0.0298792113669475	0.0325686528369096	0.033614683982546	0	0.00408834192454979	0.038210223474563	0	9999	0.590182834188286	0.807226183389463
Mix_29	0	0.263596785983796	0.080799786838898	0	0.100733576183673	0	0	0.0874184211121055	0	0.377093466880983	0	0	0.00427258698580759	0	0	0.011966494055095	0.0030275563429817	0.0609044952731905	0	0.00619385256214977	0.00399297778131947	0	9999	0.656876097896013	0.754929117787286
Mix_30	0.0424402514308514	0.0558438980111206	0.0419187470708911	0.0556528355007767	0.163003397058561	0	0	0	0	0.502239738166518	0	0	0.00776490440093215	0.0528522819262593	0	0	0.0211483799320218	0.0387293857020641	0	0.00673368936344585	0.011260667322459	0.000411824114099028	9999	0.599691882802484	0.818843379286932
Mix_31	0	0.219465527722646	0.0933469637581175	0.00846583729709259	0.116346535444438	0	0	0.0573048749080349	0	0.400529069001119	0	0	0.017361811214567	0.0125706785634998	0	0.0112516315327076	0	0.0527160101848671	0	0.00876850265400303	0.00187255771890779	0	9999	0.630835136217933	0.77677691687241
Mix_32	0	0.11835949141814	0.131061105565819	0	0.0910457435386993	0	0	0	0.00273963749843479	0.380729434397701	0	0	0.020360190265358	0.0694493241399922	0	0.0315649707729905	0.0339513199927022	0.110954312555934	0	0.00978446985422838	0	0	9999	0.628290645751653	0.779326872685987
Mix_33	0	0.0734537075287766	0.115536922710468	0	0.155348513158164	0	0	0	0	0.423181064884722	0	0.00842702265151902	0.0176796357710962	0.0626274182790471	0	0.0146082396864197	0.048431629415997	0.0725263440291966	0	0.00817950188459426	0	0	9999	0.626800316239619	0.780452097339008
Mix_34	0.00752311825227892	0.175233395601464	0.147443251047514	0.0895842129460562	0.0978129731509688	0	0	0.0682263751653102	0	0.329391479010137	0	0	0.0340950296177377	0.00683417404038305	0	0.0202172221412473	0	0	0	0.0107533163001497	0.0128854527267529	0	9999	0.575168827732218	0.819629019596219
Mix_35	0.0387983875593646	0.0813782524008588	0.056742998606947	0.112900745554203	0.125892407295193	0	0	0.11404795979807	0	0.321190681350222	0	0	0.01975448340935	0.0298480747201721	0	0.0120360570733634	0.00395371553135096	0.0605724514324415	0	0.00460269491458674	0.0182810903538767	0	9999	0.594469337212311	0.812034411505924
Mix_36	0.0510987449090367	0.0810678031388045	0.0772022737568693	0.0212624121039963	0.162030715563881	0	0	0	0	0.405831688744818	0	0	0.0182343768832888	0.0663416133845802	0	0.012967893656392	0.0241593195467816	0.0507196265020392	0	0.00461081590717591	0.0244727159023367	0	9999	0.609763380394013	0.795111482679377
Mix_37	0.00150688856753926	0.0676385551349173	0.0770607449073987	0.0709137070103632	0.154814352450346	0	0	0.0349881825250243	0	0.443972200068228	0	0	0.021502844118352	0.056165464094371	0	0.0104584362792538	0.0187283269939661	0.00791566259304138	0	0.00582187297086357	0.0285127622863354	0	9999	0.565217157703121	0.840433216479886
Mix_38	0.0020463410848287	0.0510753255017553	0.142517067140457	0.0629151101838264	0.153471494402389	0	0	0.0820982479416111	0	0.339839192992617	0	0.00352018680773057	0.0230631371044071	0.0494021946018532	0	0.0198789156994437	0.0268700709005068	0.0262709812094633	0	0.0091707879404465	0.00786094648866371	0	9999	0.583523505156013	0.816869909796569
Mix_39	0	0.302169335808063	0.182396339291601	0	0.0917786391042845	0	0	0.0319411635756733	0	0.27237091297891	0	0	0.0331610351853101	0.00557472293072173	0	0.0155193725421835	0	0.0384096733756561	0	0.010745606290019	0.0159331989175777	0	9999	0.606625873144612	0.796927083683937
Mix_40	0.0603307589352169	0.063326002551065	0.056062592617585	0.0895154507620689	0.144729720657328	0	0	0.0180585402168472	0	0.453937808613822	0	0	0.0167444178673538	0.0466779469630431	0	0.0100565016258045	0.0139413075202414	0	0	0.00739167573124162	0.0192272759383829	0	9999	0.578491158710745	0.831395955099581
Mix_41	0.0158134483438208	0.113322891334458	0.0795846525169563	0.21094375746935	0.0936304289205336	0	0	0.109654772462408	0	0.316659882385775	0	0	0.0174883756791662	0.00275929977574661	0	0.0179865089145498	0	8.15818939659745e-05	0	0.00935296883391271	0.0127214314693569	0	9999	0.569174973246842	0.839910017112419
Mix_42	0	0.218126583481896	0.080548565277382	0	0.109449829326686	0	0	0.0599242563058445	0	0.414538537919699	0	0	0.00234658150928735	0.029862977850013	0	0.0104684816098286	0.00987663843849091	0.0533788024609239	0	0.00851181919186506	0.00296692662808406	0	9999	0.650389173847656	0.760253818745826
Mix_43	0.00618529989105287	0.206465828636906	0.0981437970859296	0.103205368274906	0.094484701311981	0	0	0.0484518864886188	0	0.360490773919716	0	0	0.0267021950066796	0.00784387829321323	0	0.0147518268458498	0	0.00618287954077146	0	0.00881258814272601	0.0182789765616502	0	9999	0.59130461351063	0.809131041659439
Mix_44	0.00495500513287022	0.0653839815352694	0.127665692798202	0.113119121393581	0.129886944151063	0	0	0.0989051036581607	0	0.325570992657674	0	0	0.0228137050375893	0.0369430677896488	0	0.0208801325177566	0.00127370777351806	0.027895739382075	0	0.00865223944007514	0.0160545667325169	0	9999	0.551511844263758	0.844280855845292
Mix_45	0.0146956322969502	0.0643782207318965	0.105600630844756	0	0.166548109673593	0	0	0	0	0.481616832215037	0	0.00162789952970218	0.020225372014176	0.0701081829279335	0	0.0226779181062794	0.0370408389449595	0.00769985743709131	0	0.00778050527762486	0	0	9999	0.625648819309772	0.783061708562548
Mix_46	0	0.269080635791358	0.0974143252287606	0	0.0946858339602381	0	0	0.0687834436819136	0	0.347106792405826	0	0	0.02757388335984	0.0164265112612469	0	0.0115493926820195	0	0.050573712975294	0	0.0105921088884615	0.00621335976504186	0	9999	0.646823004540336	0.764453177560755
Mix_47	0.0354324551729372	0.0773708675614345	0.152813765264993	0.0423186008130506	0.149049861747306	0	0	0.0321292561550045	0	0.354803343507356	0	0	0.0208648305572708	0.0692935765217849	0	0.0235407628971803	0.0132674482019097	0.00463066289353281	0	0.00767975636260149	0.0168048123436371	0	9999	0.574509990680972	0.820100069469339
Mix_48	0.0404460404693894	0.110009963373687	0.0710273845906089	0.0543916199916284	0.133727419485159	0	0	0.0237600976197548	0	0.338589480408841	0	0	0.0171089422094302	0.0607455845281083	0	0.020503760630061	0.0320551729646801	0.0728425931386352	0	0.00628275329264262	0.0185091872973739	0	9999	0.608560300849368	0.794430784492136
Mix_49	0.0238860757829362	0.0631395538136091	0.0332455665260392	0.158144098246264	0.129214141897739	0	0	0.134178311366936	0	0.347324035924379	0	0	0.0140428132224995	0.0266819755213503	0	0	0.0212932838757972	0.0336552089275025	0	0.00966677745968359	0.00552815743526332	0	9999	0.577243563591824	0.841641806143223
Mix_50	0.00298274903967763	0.0836030613812937	0.107730863418554	0	0.11636775393025	0	0	0	0	0.438520887505258	0	0	0.0163763857302832	0.0733290026818064	0	0.016632327652369	0.04902633410852	0.0782860109410166	0	0.0115745565535896	0	0.00557006705738124	9999	0.654822210301993	0.756393982256984
Mix_51	0	0.209050585606955	0.0807749792168795	0.0218990587298876	0.10373182968482	0	0	0.0582905580553462	0	0.403052014169417	0	0	0.019110143019286	0.0177958818343837	0	0.0140071923510609	0	0.0584168257283379	0	0.00929855084341105	0.00457238076021455	0	9999	0.620788179810682	0.78484818287945
Mix_52	0	0.0518280107260849	0.0830299265854795	0.0241196287402949	0.146073607512947	0	0	0	0	0.537279643993485	0	0	0.0195680802674046	0.0578267224236367	0	0.00791434522999378	0.0211124877500508	0.0429557345232807	0	0.00829181224734167	0	0	9999	0.605367262624702	0.807335904988649
Mix_53	0	0.196877142775992	0.126754263186366	0	0.109869358784583	0	0	0.0146527612768244	0	0.42347101518055	0	0	0.0380089916195713	0.0141623414810154	0	0.01354594082366	0	0.0420781024526336	0	0.0114680635787305	0.00911201884007502	0	9999	0.624072351266564	0.781974093595554
Mix_54	0.0179595530405655	0.0511383304116747	0.136062251773039	0.266641657831429	0.112552521199129	0	0	0.0673715170219094	0	0.260652912473728	0	0	0.0298503806702165	0.0149535497130311	0	0.0242143341158525	0	0	0	0.0106822555632412	0.00792073618618399	0	9999	0.542576555896914	0.868402543850458
Mix_55	0.00287782741553797	0.052610630186657	0.0587131004058408	0.114874036024726	0.144822216386813	0	0	0.0377048162112269	0	0.454009183662347	0	0	0.0188430634071753	0.0492561182323773	0	0.00163170798037485	0.0420356106765076	0	0	0.00880989264723256	0.0138117967631829	0	9999	0.558434632524611	0.857234191704386
Mix_56	0.0153912155060509	0.0626742775351836	0.125371360726597	0	0.13361728607787	0	0	0	0	0.447319265985528	0	0.00367803929709752	0.0254898363493132	0.0655795169259008	0	0.0126502245659695	0.0458651906875384	0.0549527340349047	0	0.00741105230804554	0	0	9999	0.640316579625334	0.768651928714824
Mix_57	0	0.0448085713392056	0.0774050971350453	0.206214002325526	0.12671195544158	0	0	0.174435386981789	0	0.252291648622933	0	0	0.0210786313029504	0.0249041481800031	0	0.00483415482058177	0	0.0332891810159044	0	0.0128881163551012	0.0211391064793813	0	9999	0.527577477157292	0.880907874947517
Mix_58	0.0159975769368064	0.0781969268456735	0.0798689235938807	0	0.15162788065011	0	0	0.0184820214773071	0	0.433601479466936	0	0	0.0148225942119916	0.0611115746250892	0	0.0262163028391106	0.0303626036654546	0.0782940644820333	0	0.0056379250688769	0.00578012613673017	0	9999	0.628237554777289	0.779650562390175
Mix_59	0.00867369617316533	0.0617619599554607	0.0566571519364658	0.168340454919897	0.147419005237677	0	0	0.0622463243346088	0	0.378987282353706	0	0	0.0206107641733398	0.0525115627445519	0	0.00801028280136471	0.0163972271034667	0	0	0.00844487311499641	0.00993941515129933	0	9999	0.562519030162429	0.855392597213797
Mix_60	0	0.325058983369436	0.0299749398416847	0	0.10989306656121	0	0	0.0177709430650149	0	0.420847795703822	0.00165046523696774	0	0	0.0290842254339048	0	0.00259813803691523	0.00378620548909447	0.047297176922756	0	0.0113456869485173	0	0.000692373390676606	9999	0.669538612379041	0.743598865616779
Mix_61	0.00682372098588868	0.273506326703266	0.0759458169370151	0.168661402315067	0.0549048776553104	0	0	0.094580072661904	0	0.293398698076013	0	0	0.0271672834533837	0.00480566913620455	0	0	0	0	0	0.000206132075947468	0	0	9999	0.58908318480732	0.811770833330075
Mix_62	0.015058674703558	0.294518575117246	0.0129915852144283	0.228776917581116	0.0590726597273676	0	0	0.0891348518620228	0	0.287857162449455	0.00656307216125283	0	0.00602650118355417	0	0	0	0	0	0	0	0	0	9999	0.603468554385571	0.80863601639701
Mix_63	0	0.0602574345451016	0.14011296628556	0.115899969807934	0.179804980835446	0	0	0.0331020011656993	0	0.321952983836515	0	0	0.0285277438698715	0.0613512676982081	0	0.0212633931708605	0.0170253480875734	0	0	0.00288708737220535	0.0178148233250257	0	9999	0.537017460210429	0.861433352915787
Mix_64	0.00891255519377528	0.209393348525002	0.162774618226624	0.0720990047154413	0.073593707897949	0	0	0.05198152170859	0	0.350206720011327	0	0	0.0571280770270843	0	0	0.00651913982260302	0	0	0	0.00450734358554995	0.00288396328605415	0	9999	0.599807193561233	0.800634419506743
Mix_65	0	0.192788121209134	0.127013530672242	0.0274991806104974	0.0978708712787646	0	0	0.0519114619075041	0	0.396583246620456	0	0	0.03225854518515	0.0108594715879461	0	0.0165640485781742	0	0.030382219293929	0	0.0100388991594564	0.00623040389674695	0	9999	0.615922416710716	0.788319619946154
Mix_66	0.0491813525960922	0.106438850219783	0.0592614765159238	0.0404063984627785	0.151814664920445	0	0	0.0165842278865454	0	0.384734350270187	0	0	0.0083670752595681	0.0658305408710286	0	0.0163005553496362	0.0261412725346802	0.0584318913013648	0	0.00611546861805979	0.0103918751939081	0	9999	0.61404427614067	0.792055641667408
Mix_67	0.00170602615823458	0.324432495151561	0.141824687539705	0.0857805582362694	0.0892246551727619	0	0	0.123217952125749	0	0.145720991124207	0	0	0.0179932048828185	0	0	0.0124035619874096	0.00147127927088934	0.0142104788424691	0	0.0208590923346224	0.0211550171733041	0	9999	0.609457532710665	0.794040494795328
Mix_68	0.0269302359693319	0.0742549483337914	0.116728429401731	0	0.0981078469826759	0	0	0	0.0013608636740344	0.434363938721278	0	0	0.0263434845115548	0.0664493956443188	0	0.0257801320384968	0.0452506436763163	0.0772062172146149	0	0.00722386383185599	0	0	9999	0.639380133905592	0.769481038588042
Mix_69	0.00491033396631717	0.297721295152066	0.0521434736074195	0.104355389365217	0.0709659598631949	0	0	0.104273780504627	0	0.337622727596021	0	0	0.00394201559671001	0.00763728499513388	0	0	0	0	0	0.0164277393532932	0	0	9999	0.609357640589861	0.795387730632674
Mix_70	0	0.128645979690237	0.0910208528663006	0	0.113000409587329	0	0	0.0906369019294726	0	0.453959198434299	0	0	0.0241435114714733	0.0329030169719393	0	0.0158444039920183	0	0.0390075330619997	0	0.0103324255572731	0.000505766437657571	0	9999	0.649049263392095	0.761481501754318
Mix_71	0.0361244911670414	0.0616865815575164	0.0682531588215144	0.0743620802229675	0.140982605165666	0	0	0	0	0.497793224158306	0	0	0.0183777906280942	0.0414969592676329	0	0.0134407344491267	0.0163987953380248	0.00204228095655835	0	0.00499663364566767	0.0240446646218843	0	9999	0.588286389729993	0.823146492368926
Mix_72	0.00435486504389309	0.124560121095733	0.182341026156057	0	0.0649436959700589	0	0	0.166424019678433	0	0.354242706756372	0	0	0.0403570531510914	0	0	0.00562751721111787	0	0.0515561383444551	0	0.00559285659278855	0	0	9999	0.601532539935764	0.798866440479352
Mix_73	0	0.0490276441542357	0.0505040655285327	0.144713874957094	0.139190948109293	0	0	0.0512364184233097	0	0.446550741890777	0	0	0.019956666847195	0.0489195201956184	0	0	0.0300164375942588	0.00866427959961226	0	0.00992119463308108	0.00129820806699253	0	9999	0.573405949159922	0.849866607769513
Mix_74	0.0160067180887324	0.253407831779873	0.0907637965106199	0.191298860473886	0.048595897008496	0	0	0.0633454964228608	0	0.301398282945664	0	0	0.0339323788822384	0	0	0	0	0	0	0.00125073788762991	0	0	9999	0.580687773025026	0.818940222308713
Mix_75	0.043494025469927	0.071337009976081	0.0409063573840684	0.165885581835098	0.129816199948325	0	0	0.0917839084594805	0.00538928187981109	0.329876541902686	0	0	0.0162820375087876	0.0341230616078516	0	0.00562912085758125	0.0136138071552837	0.0290464880932062	0	0.00837963302537733	0.0144369448964358	0	9999	0.571740575139045	0.840525534566195
Mix_76	0.0369913625525364	0.0590812865504354	0.040817977334335	0.117928738085314	0.15926773266724	0	0	0.0727075518120738	0	0.386625489103461	0	0	0.0110339243915395	0.068157103671185	0	0.00745709631271514	0.0165151738388326	0.0140903482673013	0	0.00932621541303142	0	0	9999	0.581007942370456	0.833991311964643
Mix_77	0	0.134475288010254	0.128923651511011	0.117195244530131	0.0987621716833613	0	0	0.116095449775395	0	0.30339727882335	0	0	0.0346196123134317	0.0108977502770444	0	0.014152672790446	0.00476656181668842	0.0172088839203077	0	0.0109232016903627	0.0085822328582168	0	9999	0.56156937416756	0.832183137544051
Mix_78	0.00164912348258118	0.0552179553662949	0.0501282787764505	0.0850565450167906	0.130242082397933	0	0	0.0305393199598611	0	0.517573704068114	0	0	0.00326047395859659	0.0480913486090632	0	0	0.0104454969388808	0.0558954935232116	0	0.00594115091403459	0.00595902698818806	0	9999	0.616038406631694	0.806448432938989
Mix_79	0.00278376116601989	0.062418673294757	0.111764713169975	0.210927601066349	0.154061817315647	0	0	0.0668136805978202	0	0.269764933934456	0	0	0.0232418520639232	0.0242483713130834	0	0.0198826409594671	0.0150398850500293	0	0	0.00890143516297666	0.0301506349054964	0	9999	0.526257790689304	0.882633567049189
Mix_80	0.0249229611167513	0.0993516191910143	0.100704293766992	0.0413234145221656	0.126616384133282	0	0	0.030251034917359	0	0.341253278687249	0	0	0.0227775092894357	0.0540549282753632	0	0.0158045634065075	0.0242543237061201	0.0872839140788319	0	0.00436039719121906	0.0270413777177098	0	9999	0.605681508503117	0.796139930537813
Mix_81	0.0386401946998033	0.0587851973601682	0.107707830719248	0.0754528306424885	0.140884451603402	0	0	0.0249203067923614	0	0.417633963362605	0	0	0.0237361358878874	0.0401539144545692	0	0.0250425846398456	0.0108840997054737	0	0	0.00501423404199193	0.0311442560901565	0	9999	0.576198047184329	0.825024262926687
Mix_82	0.0575267028727295	0.0752994274199654	0.0350182296931566	0.0471244511693918	0.166691019646656	0.000410521533500295	0	0.00430006168170724	0	0.466631608920363	0	0	0.00673600868941154	0.0706723410540017	0	0.00329398628306325	0.0218721404130114	0.0247804601305354	0	0.00909273643058363	0.0105058324403573	4.44716215663873e-05	9999	0.617432420152097	0.796671699146942
Mix_83	0.0487555726737602	0.116988631251998	0.100108892430326	0.0627701644674705	0.129152557060176	0	0	0.0265560331595202	0	0.357286061469921	0	0	0.0204182137781008	0.0525222531611822	0	0.0212059879330568	0.0104702667644761	0.0285189489733339	0	0.00345479045140495	0.0217916264252742	0	9999	0.593641482914758	0.806207113711218
Mix_84	0	0.152872712720042	0.110640831669814	0	0.139971136721029	0	0	0.0270252546406777	0	0.429389940514355	0	0	0.0291535017189299	0.0321307901500542	0	0.0185882284331317	0.0150466258615142	0.0274489557565077	0	0.0096095131445298	0.0081225086694142	0	9999	0.627455442874576	0.779453640320521
Mix_85	0.0508319484017176	0.0629326305712139	0.0498828433548669	0.121032270894637	0.116845700434425	0	0	0.0865442862489641	0.00139831955938578	0.365340065648776	0	0	0.00829204818988073	0.0327842959286749	0	0.00529470964488635	0.0223258494820893	0.0519705397024227	0	0.00666401120303887	0.0178604807350206	0	9999	0.583142419650784	0.825297425145547
Mix_86	0.017842581461092	0.0602577334319762	0.112044829946846	0.081513370392732	0.150223195498674	0	0	0.021617040103971	0	0.417020539007695	0	0	0.0197957218410318	0.0561305226647048	0	0.0204972372761828	0.0164022027254277	0	0	0.00480371784507059	0.0218513078045968	0	9999	0.557346504136463	0.842599219508875
Mix_87	0.00627782077094655	0.419390840900084	0.102692764639783	0.130146379580927	0.0626111279781455	0	0	0.0787080370225207	0	0.16560163931009	0	0	0.0184664672875874	0.0128871795102273	0	0.00245555492562923	0	0	0	0.000762188074058755	0	0	9999	0.609902175766823	0.792549370065026
Mix_88	0	0.29735547618602	0.0939062981027009	0	0.066408271408678	0	0	0.0823584430650634	0	0.364522625231654	0	0	0.0166308670149256	0.00380640740687502	0	0.00359741075417056	0	0.0607396244330394	0	0.00909699836894224	0.0015775780279307	0	9999	0.641655659023957	0.767832176562296
Mix_89	0	0.0426632956106512	0.159235096472821	0.0811100287877854	0.156059254952034	0	0	0.103176653734858	0	0.32267579526721	0	0	0.0300126849685688	0.0405926916279432	0	0.0156971241345523	0.010563452051459	0.0159345377206499	0	0	0.0222793846714662	0	9999	0.538411761834874	0.854730458375221
