Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE
mix_20	0	0.294492985700422	0.262456017694741	0.204572984828067	0.0779366589524463	0.160541352824324	9999	0.678567267599273	0.774130699173844
mix_21	0	0.26014613854945	0.147505865016373	0.16114064343814	0.262011280357305	0.169196072638733	9999	0.698694487571801	0.748956222792468
mix_22	0	0.299608255057557	0.269745948108997	0.0461603767837303	0.122069639687341	0.262415780362375	9999	0.674566740431959	0.775350791007716
mix_23	0	0.335379686988688	0.246632360640564	0.171437718066146	0.0362026968414546	0.210347537463148	9999	0.674617048062003	0.778326852305346
mix_24	0	0.238663056237892	0.252886523207159	0.0937824915606501	0.248535979584278	0.166131949410021	9999	0.690682083432315	0.75704381416325
mix_25	0	0.338342598185786	0.292148094161188	0.110269364055735	0.0866930570058242	0.172546886591467	9999	0.671685194413638	0.781529332363708
mix_26	0	0.252470534138893	0.12574378565995	0.176593635849653	0.234921000608851	0.210271043742653	9999	0.703299617863436	0.743089049895246
mix_27	0	0.293758866696796	0.271592968539812	0.15156997999341	0.076455949101364	0.206622235668618	9999	0.673279864345521	0.778941787173203
mix_28	0	0.281311426574221	0.267864633864437	0.111006698922134	0.165528596218128	0.17428864442108	9999	0.680525874211633	0.769576505807653
mix_29	0	0.259685572613941	0.274551321361229	0.142217144979708	0.0905618667101706	0.232984094334951	9999	0.676681623936141	0.774075564007844
mix_30	0	0.327231978247761	0.271801094450853	0.0763294856478423	0.136718320985112	0.187919120668432	9999	0.676302684750445	0.774613553741235
mix_31	0	0.296717076680354	0.234500035433925	0.13229490800749	0.115783597334612	0.220704382543619	9999	0.684141623658897	0.765143869100097
mix_32	0	0.398172883918328	0.250994148364084	0.0493917419405429	0.0360149661843181	0.265426259592727	9999	0.668104720054599	0.785312588286696
mix_33	0	0.278175172107057	0.223041712781306	0.142616447712852	0.121697077414423	0.234469589984363	9999	0.691195326082215	0.756490585802568
mix_34	0	0.210607228245875	0.147215584436102	0.22472216909213	0.1521079175329	0.265347100692993	9999	0.700370148347683	0.746822493764506
mix_35	0	0.266052548947052	0.287207055459167	0.0617633132424786	0.182582514251542	0.202394568099759	9999	0.68075699747183	0.768192774483724
mix_36	0	0.24937898527687	0.255231902074569	0.0614253811593104	0.201016774106243	0.232946957383008	9999	0.687748970960187	0.759283278197808
mix_37	0	0.172293083463112	0.210247381463911	0.157596033197242	0.282511588931775	0.17735191294396	9999	0.69939212314945	0.747918381122656
mix_38	0	0.180102931974515	0.233415279416186	0.135772305917098	0.246636959172718	0.204072523519483	9999	0.697325716737306	0.749211188980604
mix_39	0	0.256908950321546	0.29809814078498	0.118625099408242	0.148272631757204	0.178095177728028	9999	0.679485693475955	0.770877844468937
mix_40	0	0.270962067792225	0.238390305737454	0.0507299337595958	0.191195608812993	0.248722083897732	9999	0.686999448662064	0.76003330964479
mix_41	0	0.233989893095632	0.156623142462185	0.162334227167633	0.206795661185712	0.240257076088838	9999	0.702996138606775	0.742565029557199
mix_42	0	0.433587710125613	0.223493015820831	0.0982559659423416	0.0312381915815472	0.213425116529667	9999	0.668681785557179	0.785926981500252
mix_43	0	0.251098816808199	0.168001654870201	0.159957537035822	0.168588426802775	0.252353564483003	9999	0.700874279058558	0.744831888497763
mix_44	0	0.314050591735331	0.247033327969707	0.203701802192212	0.0277338853779003	0.207480392724849	9999	0.676277618070265	0.776697041832216
mix_45	0	0.218150172050062	0.287241166031348	0.0812052872597238	0.203375672212199	0.210027702446666	9999	0.681441868188288	0.767198265482526
mix_46	0	0.247085734510918	0.20026106057281	0.10008573630587	0.18453647741424	0.268030991196163	9999	0.699418605505179	0.745502181306382
mix_47	0.0337371570179419	0.0258069071637757	0.111997750479482	0.35028184190167	0.379327686342157	0.0988486570949742	9999	0.707122268600168	0.749384113767006
mix_48	0	0.369064209103466	0.177156875068918	0.139678167313824	0.0618206223731958	0.252280126140597	9999	0.684793509587977	0.765050671430814
mix_49	0	0.307103817092827	0.23712258297203	0.0235281449263329	0.0914184937916804	0.34082696121713	9999	0.679793625427427	0.769073548541153
mix_50	0	0.266987078382532	0.293366569297387	0.0782181754933275	0.167814684982224	0.193613491844529	9999	0.67619611061574	0.773999512654814
mix_51	0	0.212075325251635	0.132489047977439	0.165963090020606	0.275431845913502	0.214040690836818	9999	0.704658803154508	0.741679128225996
mix_52	0	0.245634914126406	0.149484076553434	0.167124110661186	0.204870809099987	0.232886089558987	9999	0.700826024090016	0.745389967185706
mix_53	0	0.270754041008687	0.159803160274469	0.219328668188755	0.0893269381546761	0.260787192373413	9999	0.69449524194298	0.753726279684852
mix_54	0	0.28179626849769	0.237943067813356	0.103108909354431	0.176867884020112	0.200283870314411	9999	0.687168161604828	0.761031368062511
mix_55	0	0.307407862150199	0.135590254967718	0.193176732573139	0.171989953205415	0.191835197103528	9999	0.695438296980066	0.752826286045489
mix_56	0	0.321964731405257	0.249892377142244	0.0830882887162497	0.123694745736286	0.221359856999964	9999	0.679953984376263	0.769792658307226
mix_57	0	0.308646993843297	0.296873231643273	0.0475948866040322	0.145476006866143	0.201408881043255	9999	0.672529811836519	0.778496826639135
mix_58	0	0.238104389052426	0.260689464503972	0.119673671368482	0.21354982062057	0.167982654454551	9999	0.688430149099781	0.760029360032885
mix_59	0	0.212976087371321	0.156001645400909	0.149594547027774	0.219239237944831	0.262188482255165	9999	0.702935920019396	0.742453017365627
mix_60	0	0.296635386785375	0.192420828035905	0.157231555677375	0.146299104049032	0.207413125452313	9999	0.693167071229881	0.754595261472929
mix_61	0	0.242214247998483	0.255278694022283	0.0513921489215504	0.234666784543702	0.216448124513982	9999	0.689180007718727	0.757584387962377
mix_62	0	0.183966094814452	0.215926864155834	0.133426720127315	0.246072284808845	0.220608036093555	9999	0.701843387366394	0.743567674067485
mix_63	0	0.256732446068983	0.258831504873609	0.0873182765521046	0.215392764457282	0.181725008048021	9999	0.68587528456256	0.762493935515417
mix_64	0.0333879724624948	0.0470472230533855	0.138081651681436	0.320886218260733	0.327998053989449	0.132598880552501	9999	0.706689567726561	0.745875834525843
mix_65	0	0.181606500373065	0.200407576129573	0.174231048953273	0.205908967971338	0.23784590657275	9999	0.703659254599121	0.741820352552107
mix_66	0	0.229038181796647	0.199430138999042	0.191641541175554	0.111552727155645	0.268337410873112	9999	0.695419368167399	0.751836494228019
mix_67	0	0.230204531851364	0.274991241404975	0.10931775896752	0.157162633406779	0.228323834369362	9999	0.687086186803168	0.760747540471883
mix_68	0	0.230245981267697	0.201715232497101	0.156112006734711	0.228470246104709	0.183456533395782	9999	0.698450956906669	0.748420510631824
mix_69	0	0.297379870181427	0.260645129571141	0.0928304005044022	0.174791163805733	0.174353435937296	9999	0.680419162296089	0.76953571999701
mix_70	0	0.221360709330596	0.148490329078881	0.156639561203524	0.284710050449288	0.18879934993771	9999	0.702232943590334	0.744611672318025
mix_71	0	0.213908215901297	0.208322551088134	0.169174676171306	0.216416060635633	0.19217849620363	9999	0.698068024221963	0.748941161608365
mix_72	0	0.170962133787393	0.221482136764661	0.123805815798562	0.270809494656065	0.212940418993318	9999	0.701329796463791	0.744295316281767
mix_73	0	0.21226909729202	0.181710143069903	0.0848077486960275	0.356283946031313	0.164929064910736	9999	0.699921661079311	0.746981067409947
mix_74	0	0.361930574085186	0.317621425110706	0.119141442718596	0.0130046065942861	0.188301951491225	9999	0.66423574806276	0.792005495121014
mix_75	0	0.315804701042381	0.182939413250201	0.133817865945005	0.153327312725632	0.21411070703678	9999	0.69090761295755	0.756989865119433
mix_76	0	0.166151123450982	0.278410805233869	0.0582220466722267	0.261664609701696	0.235551414941227	9999	0.691715861260657	0.754418423034375
mix_77	0	0.305246379190467	0.240032601716164	0.0929537053674005	0.151340487768473	0.210426825957497	9999	0.683231034093407	0.765748019391592
mix_78	0	0.237533112668077	0.200115219562187	0.162557947189736	0.224927616596304	0.174866103983695	9999	0.696937629794774	0.750494896132732
mix_79	0.00594460857826692	0.121918915010397	0.206486154949183	0.122531104278354	0.304616814857374	0.238502402326425	9999	0.704585319178784	0.740694266313992
mix_80	0	0.307811783122653	0.144348051862077	0.156782595122788	0.109521408962172	0.28153616093031	9999	0.696901038668133	0.749753995568182
mix_81	0	0.152732172332861	0.181785101068347	0.287105176389261	0.0869095114172582	0.291468038792273	9999	0.700884854961399	0.747319253614746
mix_82	0	0.0710774787615704	0.118782268178557	0.211070754099757	0.412835816142563	0.186233682817552	9999	0.708014813517308	0.743618621263112
mix_83	0	0.270397872778771	0.171327779786866	0.0707040496261179	0.319529196990461	0.168041100817785	9999	0.696251029153548	0.750677968479733
mix_84	0	0.207355418173487	0.245752497648448	0.112400218116385	0.240964553633073	0.193527312428607	9999	0.69334521843553	0.753658512474692
mix_85	0	0.135262475674163	0.226983738674136	0.161583035350665	0.241425699915859	0.234745050385178	9999	0.703338767359438	0.742254517280139
mix_86	0	0.252632525959915	0.258045439498696	0.0791392893456278	0.231512938645055	0.178669806550706	9999	0.687240615009109	0.760787795121986
mix_87	0	0.43509425150587	0.289584464421794	0.0290506160014594	0.0154758998732314	0.230794768197645	9999	0.650352954963287	0.807991486907409
mix_88	0	0.300035477321316	0.264103696084752	0.111634650737911	0.0919609828635553	0.232265192992466	9999	0.679670678567341	0.770457715629511
mix_89	0.0395901524788159	0.140572731053406	0.127919785787036	0.284064057740263	0.165064026390458	0.242789246550021	9999	0.703452574487348	0.743939010035098
mix_90	0	0.350012271475058	0.312824243675746	0.0661427759146469	0.0754319102289369	0.195588798705612	9999	0.659169263049026	0.795950690546231
mix_91	0	0.265561708810603	0.269568657258418	0.0565605642853531	0.188068712868541	0.220240356777085	9999	0.681152812909691	0.767360442831648
mix_92	0	0.304768301888046	0.241747370799116	0.151364949676666	0.116182517490659	0.185936860145513	9999	0.682399998143455	0.768031519637101
mix_93	0	0.154259087557434	0.150155049267909	0.0781051706312852	0.477494447159175	0.139986245384197	9999	0.706240086811093	0.742645274355027
mix_94	0	0.338745357030888	0.290040912240864	0.0443107922658134	0.127242263633322	0.199660674829113	9999	0.669886522182299	0.782106608525358
mix_95	0	0.327343968899698	0.242227844428281	0.116168653649462	0.134292644976065	0.179966888046494	9999	0.679192302421052	0.771583866878713
mix_96	0	0.272389279103336	0.217437863015992	0.177866949608559	0.0887308393033307	0.243575068968783	9999	0.689512940442696	0.759098625362435
mix_97	0	0.361908633477951	0.276265790940836	0.0254598677209312	0.0722847402851352	0.264080967575146	9999	0.667891180296524	0.784515342419772
mix_98	0	0.320835881247039	0.221252860511662	0.0569235511120993	0.155393304768284	0.245594402360915	9999	0.684539889158135	0.763481181033089
mix_99	0.000553446345421191	0.11842432312994	0.147879873804365	0.0802345457929224	0.417337462831379	0.235570348095972	9999	0.703182300015544	0.744579029694402
mix_100	0	0.259420921530416	0.252792650311672	0.0342454218890871	0.262428505804897	0.191112500463929	9999	0.685522644871841	0.762181544941733
