B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
mix_1	0.0321024401388927	0.00650518149200471	0.01831681688277	0.0322206302340709	0.00435138082138114	0.00360099079561739	0.00602784965088007	0.0163635732241947	0.32400095207328	0.0651414187750373	0.0643438777095478	0.0195495610498254	0.00482119103707595	0.0094054345846473	0.00397973128044066	0.128475514045836	0.107559564544071	0.106522347204084	0.011105717267713	0.0302717584393041	0.00533406874932557
mix_2	0.023667346553089	0.0067747626469991	0.0214748516522624	0.0351025874762831	0.00457439860095355	0.00356824888014685	0.00585356801635605	0.0201067230976915	0.393444523606217	0.0376290603568666	0.0753284798974339	0.0163930783518287	0.00518650813711152	0.00944648285569808	0.00448571993616315	0.115346100787225	0.0939506745856796	0.0843932788749986	0.00991728475493153	0.0275631084744678	0.00579321245759666
mix_3	0.0605949452801496	0.00453670767981458	0.00939016394131986	0.015691132330078	0.0034346157668528	0.003123045529988	0.00506204636787486	0.00695123821051401	0.0849589459138886	0.0478695674994629	0.0227448450654939	0.0222359273460105	0.00304072212077129	0.00866840787252826	0.00324533749511351	0.282095489377097	0.229295504980119	0.131216795721602	0.0097004076599907	0.0420238644275482	0.00412028941378195
mix_4	0.0831357900582818	0.00559461208768708	0.0137155173768857	0.0233027219213384	0.00381884542644514	0.00327996446286031	0.00579842786956815	0.00982575436961056	0.182380564577561	0.0516731758522392	0.0391223379994689	0.0252332807622007	0.00378088768383887	0.00917570681526063	0.00375810951353683	0.203113960509689	0.165016859059242	0.116739319810289	0.0103394607207139	0.0367586706343483	0.00443603248893363
mix_5	0.0644624120317719	0.00536501275730638	0.0135080489942609	0.0218780577212138	0.00382208017224155	0.00313208554665293	0.00535471522848168	0.00932360449701746	0.157132158350098	0.071196964353237	0.0337572475202178	0.0255545162919783	0.00371607164594925	0.00905664697929547	0.0035542987595943	0.209180818888758	0.153589358138621	0.156658400634102	0.0110341330871509	0.0340974542056858	0.00462591419636498
mix_6	0.058632274721165	0.00571699899980463	0.0166976768294708	0.0265165276010256	0.00402900652909788	0.00338890029073123	0.00586750124558055	0.011714508141134	0.242459380913984	0.0479832887267435	0.0478103524334126	0.0236859725959696	0.00398983442374244	0.00888855852091054	0.00411923392963591	0.18356733565378	0.136975227977534	0.120267602585023	0.00981905128721811	0.0328573737297215	0.00501339286431558
mix_7	0.103384363880769	0.00526379428958706	0.0124715875065913	0.0202135461689511	0.00386425579205474	0.00323906725561374	0.00574817884987634	0.00848832405302828	0.128117266624467	0.0608071937816597	0.0298700318797361	0.0282947097076754	0.00365628931848933	0.00961941700650497	0.00353149546689011	0.215584764037404	0.175750691666947	0.128758978496303	0.010853991453543	0.0381357524254291	0.00434630033847994
mix_8	0.0986902753144023	0.0059150600009937	0.0213262630864075	0.031620777322075	0.00419708512474426	0.00349041334031247	0.00625536311932762	0.0159253611732808	0.29646064217512	0.0118145689438065	0.0569823947167794	0.0266443406989307	0.00444917620424613	0.0100019472644585	0.00440999052665286	0.14446659057844	0.132588303586671	0.0781241590648181	0.00860291693021651	0.0329694614549398	0.00506490937337661
mix_9	0.0351577809345282	0.00577116322495783	0.0145382825644002	0.0264328274803772	0.00405460309958357	0.00328613368058387	0.00586815182223787	0.0125834816148638	0.252090087919233	0.0684363357312714	0.0498261386161627	0.019603458770575	0.00418520739600307	0.00908407506431656	0.00407660034689128	0.181207005965409	0.139537403379548	0.116896296688077	0.0106208578411784	0.0319168845315841	0.00482722332821887
mix_10	0.120868910515135	0.00559098237469677	0.0143024254124576	0.0237882587601365	0.00381840530283102	0.00347188689717277	0.00583697151776621	0.0101368584192148	0.161604678410178	0.0166185637429105	0.036785495909751	0.0284818644041026	0.00386675917073356	0.00992638970562798	0.00388878358968255	0.212532169664129	0.166957671453125	0.12206028473632	0.00898032117657144	0.0357392937713729	0.00474302506608474
mix_11	0.0340394611803494	0.00766972060276867	0.0223522496790771	0.0335399207493813	0.0047816375834248	0.00388280391218632	0.00567506540288747	0.0188239548031284	0.366522890659225	0.0364478834658974	0.0714667078607689	0.0207682749853475	0.00526870114713031	0.0100066654984203	0.00474728727274415	0.127996445242424	0.111403399240144	0.0676171353206996	0.0100048480094158	0.0309232167324578	0.00606173065212137
