Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_23	0.633207021501166	0.278134065074911	0.173702847119503	0.0561816794717207	0	0	9999	0.664774926807197	0.799810406501335	1.1412256131673
Mix_24	0.461065440023152	0.359370061542785	0.248010384852491	0.0487307060656085	0	0.0105359965921776	9999	0.674217028301431	0.7896688053852	1.12771258907621
Mix_25	0.571904357101408	0.273582314823661	0.243576730429976	0.0450541356382706	0	0	9999	0.667119668832433	0.797995984564755	1.13411753799332
Mix_26	0.527398296216621	0.315857442242277	0.236494029175508	0.0524572878686558	0	0	9999	0.67149115733859	0.792853044214103	1.13220705550306
Mix_27	0.564477136667085	0.312820882841642	0.191080836250604	0.0728467574079683	0	0	9999	0.667045408135898	0.797113284858359	1.1412256131673
Mix_28	0.600064365831165	0.24535849528646	0.233409268588921	0.050850682496198	0	0.0205343852620404	9999	0.663062296787803	0.801092610710137	1.15021719746479
Mix_29	0.576721722141685	0.308226961660884	0.202221835664967	0.0566406853340492	0	0	9999	0.670599641555065	0.793327092858605	1.14381120480158
Mix_30	0.428212842400842	0.284716450578918	0.348789697511605	0.0652225265822925	0	0	9999	0.66136534770652	0.80597125416617	1.12694151707366
Mix_31	0.569851086872375	0.284009993197464	0.233863058320479	0.0581262404169949	0	0.00054779087902821	9999	0.668219112743202	0.796261678677345	1.14639816968634
Mix_32	0.543937822865341	0.350947696651897	0.189941181531637	0.0511711807212291	0	0.00857058423541443	9999	0.672278074988214	0.79114181304582	1.14456846600552
Mix_33	0.498086131855081	0.296002162714775	0.300635526002332	0.0447675199927419	0	0.00487033829025699	9999	0.671004982712489	0.79391525894744	1.14436167885519
Mix_34	0.632957770511013	0.184809907177466	0.258395769519454	0.0456412116004076	0	0.0294847291692929	9999	0.656680110531574	0.808183187331873	1.15128938797763
Mix_35	0.510922434152592	0.281576946089531	0.303248348345859	0.0488207374175367	0	0	9999	0.664597890299795	0.80165894616156	1.14456846600552
Mix_36	0.488853589012246	0.32423003180217	0.262287168747557	0.068634775903658	0	0	9999	0.666072921901064	0.799341163327656	1.14400556546563
Mix_37	0.44647286844807	0.270477061203186	0.343089371963043	0.0676732874619158	0	0	9999	0.659967068526159	0.807307237409168	1.12771258907621
Mix_38	0.486291996149284	0.28288135954795	0.308923079203455	0.0502374780969092	0	0.0156716524680335	9999	0.66496283933108	0.800339940506915	1.14400556546563
Mix_39	0.597083916162401	0.292877947591599	0.148453735110195	0.0826617854349756	0	0.0251605629390121	9999	0.659626332013736	0.803605980807424	1.14623794723818
Mix_40	0.473038763001537	0.261007524186769	0.325721925680517	0.0674779638424486	0	0	9999	0.658880655839516	0.808219775776832	1.12724617671127
Mix_41	0.472096156529985	0.272537335560034	0.33416708318862	0.0742975121133763	0	0	9999	0.658078538774111	0.809128696271246	1.15309808739202
Mix_42	0.57851877697823	0.320493395851764	0.199898364521332	0.0323967472938906	0	0	9999	0.672893438412068	0.791285387137414	1.13130728464522
Mix_43	0.536192299352825	0.256612826633492	0.265622759183115	0.0733094531447008	0	0.00799728987927635	9999	0.65936560245939	0.806122816782121	1.13973462819341
Mix_44	0.521602526497791	0.246872254200447	0.314121712693479	0.0448299590683076	0	0.0165791130056064	9999	0.660747267859334	0.805145243106562	1.14400556546563
Mix_45	0.460784500838906	0.307746547640834	0.286735313227006	0.0771670896825314	0	0	9999	0.666882457477957	0.798448238170278	1.13243345138928
Mix_46	0.61063481896257	0.286462592548947	0.205726784691273	0.049767596963275	0	0	9999	0.670192011289337	0.793858841797791	1.15259179316607
Mix_47	0.609420371020047	0.195944149663774	0.270696395355927	0.0491242481186037	0	0.0215267825992454	9999	0.658187028551278	0.80696371724271	1.1467119467576
Mix_48	0.492333379479364	0.332897841692976	0.24931399705091	0.0716927290149331	0	0	9999	0.666762980226015	0.798363636871426	1.14623794723818
Mix_49	0.405728466685961	0.297657187517986	0.360747273643464	0.0733494386295639	0	0	9999	0.660226609661092	0.807459648071649	1.13748236647697
Mix_50	0.505118335496278	0.318333134718829	0.268859701359031	0.0559735877888483	0	0	9999	0.673592756754293	0.790623652178744	1.14828475936299
Mix_51	0.553175716716785	0.291713908099499	0.234056222515986	0.063298095980569	0	0.00240602859829136	9999	0.667952663870254	0.796409991695386	1.14464997191113
Mix_52	0.416284456721355	0.306164511146019	0.351875307334559	0.0682932541104722	0	0	9999	0.668408410562528	0.797747992581308	1.14261752931241
Mix_53	0.517502726734857	0.300819676251542	0.240824709762539	0.078430721123029	0	0.00934048727260915	9999	0.66487135349141	0.799492248541134	1.14691832114458
Mix_54	0.505567883504977	0.156790208659004	0.376923904677901	0.0659408049658492	0	0.0252853702175403	9999	0.647708592060559	0.819611314319091	1.13050817202527
Mix_55	0.417983584163872	0.264303828861436	0.389211784520348	0.0783696082017662	0	0	9999	0.660248323340014	0.807323950459615	1.14986880574742
Mix_56	0.524668898614101	0.288929219446232	0.27606657321875	0.059443627751144	0	0.00479857760941901	9999	0.670738721989054	0.79348505137656	1.15390689663965
Mix_57	0.407738902377165	0.243372116697681	0.426819590353155	0.0456812980456412	0	0.00924338292989524	9999	0.65481337312177	0.814335529447958	1.13285529040354
Mix_58	0.486354648624498	0.32689646003417	0.276464557596265	0.0565222809832496	0	0	9999	0.672088879757603	0.792620491056395	1.14623794723818
Mix_59	0.470682011213534	0.180071924593433	0.425813212941594	0.0503743683250962	0	0	9999	0.657150696909172	0.811470843836076	1.12694151707366
Mix_60	0.51615398032263	0.315135078730404	0.248961775474566	0.0595696465660698	0	0	9999	0.668478230925742	0.796413746516132	1.13982048109367
Mix_61	0.553753720232406	0.245123220516284	0.255839272411371	0.0716367142959884	0	0.00495435718916609	9999	0.658651193370296	0.807004266620888	1.13130728464522
Mix_62	0.539256480687657	0.245706112283983	0.276929762682221	0.0733244914232202	0	0	9999	0.658863484067551	0.807272635281762	1.13521684707708
Mix_63	0.473168928124366	0.185005800417409	0.393293562482571	0.0690077693319924	0	0.0187092582338163	9999	0.652611872279929	0.814669426979257	1.13918531859015
Mix_64	0.522824476641035	0.262520613113941	0.24952410785231	0.0771122249832958	0	0.0302950190191354	9999	0.658393781085531	0.805737088374921	1.14227644160972
Mix_65	0.520245372139655	0.297653278702018	0.240321079416566	0.076595477116538	0	0.0123094881567776	9999	0.663881300386069	0.800491141692479	1.14712469553156
Mix_66	0.471207303335415	0.332108721003314	0.261703194860403	0.0638323991353376	0	0	9999	0.667445791506731	0.797965476032683	1.12885161833447
Mix_67	0.609044133141416	0.248631663907173	0.190928624750888	0.0755649375816249	0	0.0243756973378564	9999	0.653951451790197	0.81055537231982	1.14854505671896
Mix_68	0.556791086402162	0.294502197095117	0.243550432748055	0.0430446079253688	0	0.00647335468448352	9999	0.671451015183109	0.792592236511541	1.14436167885519
Mix_69	0.535700319435418	0.285270281563689	0.246431922252942	0.0652418476443588	0	0	9999	0.662088462913569	0.803595048023944	1.13264437089641
Mix_70	0.526243808706015	0.311431285595711	0.250320125021866	0.0582427279145907	0	0	9999	0.671962255402665	0.792235492292735	1.14623794723818
Mix_71	0.460704143186929	0.25911305315367	0.345560842334863	0.0664513017062513	0	0	9999	0.660935030128349	0.806081256620806	1.13182934038171
Mix_72	0.571263084010264	0.31845721418119	0.181001791249587	0.0500306403003864	0	0.0253325503373649	9999	0.668828460162415	0.793936276858799	1.14608528007879
Mix_73	0.386624487885567	0.28780044056216	0.379364341826787	0.0760366838450499	0	0	9999	0.659577585494358	0.808446159404987	1.12982595411956
Mix_74	0.556239214296161	0.229676613302005	0.267327219736203	0.0704031408940332	0	0.0143663857738105	9999	0.654815567608158	0.810959649104942	1.13801257400221
Mix_75	0.471180172693262	0.258830226705284	0.362948909200604	0.0516091574063675	0	0	9999	0.659303917053696	0.808511495110556	1.14456846600552
Mix_76	0.431684525028253	0.285283128160516	0.363081188755267	0.0636253906629733	0	0	9999	0.659480459968492	0.808354578788581	1.14367423260701
Mix_77	0.561751009705158	0.247203108911611	0.255290631155467	0.0515167323584373	0	0.0254641310366269	9999	0.659704996721043	0.804978571254679	1.1412256131673
Mix_78	0.369746558443374	0.341447419350855	0.34632624568334	0.0718549222489433	0	0	9999	0.669209809083887	0.797243906233351	1.12937514572651
Mix_79	0.478804993125174	0.164455465119187	0.434199477344967	0.0432722086792329	0	0.0144847028085193	9999	0.648258334997058	0.821049953154049	1.13521684707708
Mix_80	0.547997486790202	0.309664441566451	0.226109170356269	0.0443771826722495	0	0.00677576262126753	9999	0.668313172697767	0.796231323562577	1.13492404400644
Mix_81	0.570679413066815	0.198306602938735	0.315137629612765	0.052246663845743	0	0.0079913693911289	9999	0.658733673181962	0.807571796788574	1.14436167885519
Mix_82	0.509769746840723	0.251070205073644	0.326469919639244	0.0468076664397058	0	0	9999	0.665400986733327	0.80086208674487	1.13411753799332
Mix_83	0.516517757422361	0.278673665615147	0.261209044143798	0.0729746785452074	0	0	9999	0.662366788713226	0.803242573543444	1.12937514572651
Mix_84	0.501259286859101	0.340076705083211	0.236729604065603	0.0721516014568709	0	0	9999	0.669082208288295	0.795479940443802	1.15021719746479
Mix_85	0.429126658880648	0.319633199764289	0.308623184768409	0.0709542578018643	0	0	9999	0.665096727570443	0.801202130909196	1.12833730121521
Mix_86	0.473357798086784	0.241505625866096	0.342935900787975	0.0737417937152447	0	0.00836521553783009	9999	0.656911670789623	0.809900006138938	1.13990633399393
Mix_87	0.6679980114352	0.208451976540047	0.180641956351938	0.0743693892046173	0	0.0147766137063808	9999	0.652864050957156	0.812191747176598	1.14623794723818
Mix_88	0.593987770365562	0.323622981418192	0.163608109100498	0.061739756130841	0	0	9999	0.670938323876754	0.792520790523255	1.14295861701509
Mix_89	0.480401154209062	0.233592640543617	0.35621879907548	0.0482766898105847	0	0.0212453445546659	9999	0.660930435378218	0.805064835179684	1.13973462819341
Mix_90	0.451582629924563	0.257463611150754	0.353813664598542	0.0707953188239172	0	0	9999	0.653274411175639	0.815088694870473	1.13365522449778
Mix_91	0.602341348185528	0.293507369147949	0.179020705456862	0.065407958431701	0	0	9999	0.662007381669671	0.802979919824357	1.14027738122204
Mix_92	0.57667276080481	0.218374154264908	0.309763331177551	0.0312443040135919	0	0.00830712859432567	9999	0.659596737827777	0.807122109517903	1.14436167885519
Mix_93	0.566430406601825	0.346528105876082	0.144968828941749	0.0747637852459871	0	0.0212157699740021	9999	0.675164068662265	0.785932825557736	1.15390689663965
Mix_94	0.625236587152872	0.300143350754464	0.149207838688903	0.0567195080489769	0	0	9999	0.669399572159958	0.79422083257762	1.13130728464522
Mix_95	0.511257669976899	0.295405491316663	0.2962581549734	0.0362867218870672	0	0.00052659003937963	9999	0.666854847952424	0.799293751028879	1.13973462819341
Mix_96	0.461299103631533	0.328229147781851	0.294273034935567	0.0619001464517716	0	0	9999	0.671498271960461	0.793497453710071	1.14570143280072
Mix_97	0.528077547241286	0.247137428365247	0.286809095702635	0.0738675400687802	0	0.0129137426969811	9999	0.65550021906526	0.810509364087636	1.14880535407493
Mix_98	0.66198118621909	0.267394211966684	0.0769944550000954	0.0942465077892298	0	0.0524817264169164	9999	0.646862120606992	0.815971723245237	1.15309808739202
Mix_99	0.383654586054748	0.381026190023113	0.305612237252811	0.0575111327549069	0	0	9999	0.674941645149188	0.790480716075047	1.12780414608558
Mix_100	0.611711470010453	0.232012497779557	0.216300006341554	0.0537832581744245	0	0.0291513847091054	9999	0.657428169575463	0.806893629502298	1.14295861701509
