Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S16203	0.1577	0.1321	0.2207	0.1155	0.0572	0.3168
S16208	0.1725	0.0569	0.2506	0.1011	0.0528	0.3661
S16211	0.1466	0.07	0.1684	0.0814	0.0396	0.4939
S16213	0.1077	0.1064	0.2631	0.0752	0.0395	0.4082
S16229	0.1306	0.0875	0.2119	0.0726	0.0313	0.4661
S16232	0.1294	0.0849	0.1834	0.0883	0.0323	0.4817
S16237	0.1128	0.1066	0.1753	0.1276	0.055	0.4227
S16239	0.1982	0.0975	0.1984	0.1247	0.0528	0.3283
S16249	0.1264	0.1518	0.1405	0.115	0.0548	0.4115
S16253	0.1912	0.0955	0.2245	0.0822	0.0703	0.3363
S16255	0.1082	0.067	0.277	0.0768	0.0438	0.4271
S16257	0.1663	0.1308	0.2449	0.0917	0.0473	0.319
S16272	0.1218	0.1336	0.1616	0.136	0.065	0.382
S16274	0.1449	0.1074	0.1268	0.0886	0.0366	0.4959
S16275	0.1859	0.1273	0.1727	0.1012	0.0531	0.3599
S1628	0.093	0.1059	0.2229	0.0928	0.0634	0.4221
S16282	0.1348	0.1003	0.2384	0.1158	0.055	0.3557
S16288	0.1599	0.0859	0.166	0.0872	0.0789	0.4221
S16294	0.1192	0.1036	0.229	0.1086	0.0708	0.3688
S16297	0.0894	0.1698	0.1306	0.1442	0.0654	0.4007
S16305	0.1402	0.0682	0.1429	0.0704	0.0434	0.5349
S16306	0.144	0.1102	0.1991	0.1207	0.0637	0.3624
S16308	0.1365	0.0802	0.1631	0.1048	0.0568	0.4586
S16311	0.112	0.0647	0.2608	0.0738	0.0474	0.4412
S16318	0.1018	0.0653	0.2751	0.1383	0.0677	0.3518
S16322	0.1387	0.1079	0.1361	0.0883	0.0597	0.4693
S16327	0.1777	0.061	0.1549	0.1035	0.0428	0.4601
S16352	0.1204	0.0779	0.3021	0.0974	0.0387	0.3634
S16354	0.153	0.15	0.1064	0.1197	0.0848	0.3862
S16358	0.0955	0.0682	0.3688	0.0936	0.0538	0.3202
S1636	0.1458	0.0533	0.272	0.1212	0.0502	0.3576
S16367	0.1822	0.1188	0.1852	0.0993	0.0465	0.3681
S16368	0.1181	0.0901	0.1864	0.1304	0.0645	0.4105
S16372	0.1556	0.0972	0.1794	0.092	0.0668	0.4089
S16373	0.095	0.1521	0.1515	0.1308	0.0827	0.3879
S16379	0.1147	0.061	0.2118	0.088	0.0523	0.4723
S16386	0.1191	0.1077	0.1897	0.0951	0.0769	0.4115
S16389	0.1431	0.1052	0.22	0.0886	0.0398	0.4032
S1639	0.1296	0.1064	0.3006	0.087	0.0514	0.3249
S16391	0.1314	0.0888	0.2052	0.0942	0.0722	0.4083
S16401	0.1409	0.0897	0.2799	0.1352	0.06	0.2943
S16407	0.1849	0.1028	0.2473	0.1088	0.066	0.2902
S16408	0.0907	0.0503	0.28	0.1051	0.0498	0.4242
S16412	0.1103	0.0631	0.2318	0.0818	0.0419	0.471
S16414	0.1706	0.1261	0.1531	0.1075	0.076	0.3666
S16419	0.1647	0.0795	0.1693	0.1042	0.0709	0.4114
S16420	0.1446	0.0789	0.2443	0.0795	0.0416	0.411
S16422	0.1022	0.1234	0.1659	0.1236	0.0895	0.3954
S16423	0.1475	0.1441	0.2305	0.108	0.0867	0.2833
S16428	0.1693	0.0799	0.2153	0.0924	0.0476	0.3955
S16439	0.1677	0.0854	0.249	0.1165	0.0678	0.3137
S16441	0.1206	0.0704	0.2005	0.0858	0.0551	0.4675
S16450	0.1207	0.0667	0.2973	0.0652	0.0597	0.3904
S16455	0.1326	0.1083	0.1457	0.0826	0.0572	0.4735
S16460	0.1249	0.068	0.1745	0.101	0.035	0.4966
S16473	0.0947	0.0771	0.2376	0.0923	0.0402	0.4581
S16475	0.0691	0.0946	0.3953	0.0857	0.0562	0.2992
S16476	0.1465	0.0909	0.2443	0.0759	0.0626	0.3797
S16478	0.166	0.0882	0.2071	0.0769	0.0338	0.4278
S16480	0.129	0.0723	0.1813	0.1151	0.0501	0.4521
S16488	0.1293	0.0572	0.275	0.0528	0.027	0.4586
S1649	0.1008	0.1303	0.1184	0.1237	0.0688	0.4579
S16498	0.1205	0.0981	0.2381	0.0745	0.071	0.3978
S16503	0.1364	0.1117	0.2559	0.093	0.0494	0.3537
S16504	0.1326	0.0909	0.2191	0.1033	0.0652	0.3888
S16505	0.1009	0.1124	0.145	0.1384	0.0688	0.4346
S16506	0.1598	0.1056	0.2532	0.0857	0.0693	0.3263
S16515	0.0696	0.0862	0.1988	0.0799	0.0527	0.5129
S16518	0.1237	0.0977	0.1567	0.0774	0.0541	0.4903
S16526	0.0972	0.0739	0.3867	0.0569	0.0383	0.347
S16529	0.1815	0.1014	0.1424	0.0708	0.0564	0.4474
S1653	0.1231	0.0773	0.1772	0.0748	0.0549	0.4926
S16532	0.092	0.1046	0.3779	0.0472	0.0284	0.3499
S16535	0.1352	0.1281	0.1925	0.13	0.0788	0.3354
S1655	0.677	0.0716	0.0571	0.0626	0.0455	0.0861
S16551	0.1591	0.07	0.2214	0.0775	0.0408	0.4313
S16561	0.1052	0.0851	0.2674	0.0824	0.0552	0.4046
S16571	0.1164	0.1028	0.2538	0.1901	0.0573	0.2796
S16575	0.1175	0.0766	0.4041	0.0773	0.0519	0.2727
S16584	0.1553	0.0872	0.1643	0.1374	0.0826	0.3732
S1659	0.1475	0.0939	0.1894	0.1102	0.0522	0.4068
S16591	0.221	0.0632	0.2742	0.0528	0.0211	0.3678
S166	0.1538	0.0699	0.2328	0.0981	0.05	0.3955
S1660	0.0674	0.0774	0.249	0.0746	0.0534	0.4782
S16604	0.1329	0.0839	0.199	0.1027	0.0463	0.4352
S16606	0.1293	0.0869	0.2127	0.0933	0.0423	0.4355
S16609	0.0967	0.1064	0.3337	0.1051	0.0698	0.2883
S16612	0.1198	0.1198	0.2527	0.0953	0.0777	0.3346
S16619	0.135	0.0788	0.2145	0.1202	0.0633	0.3882
S16623	0.0966	0.0928	0.2348	0.0886	0.0545	0.4326
S16632	0.1655	0.1225	0.1639	0.1344	0.0807	0.333
S16640	0.1015	0.0884	0.3611	0.095	0.0477	0.3064
S16641	0.1474	0.0977	0.1756	0.1024	0.0697	0.4072
S16644	0.1204	0.1002	0.2775	0.1444	0.0869	0.2706
S16646	0.1693	0.1456	0.1374	0.1427	0.1121	0.293
S16649	0.1108	0.1195	0.2444	0.111	0.0564	0.3578
S16652	0.1211	0.0949	0.1728	0.0996	0.0795	0.4321
S16654	0.1505	0.1253	0.2112	0.0919	0.0771	0.3439
S16655	0.1436	0.1094	0.1834	0.0864	0.0429	0.4343
S16656	0.1316	0.0935	0.2123	0.1016	0.0568	0.4042
S16669	0.1143	0.0967	0.2003	0.1091	0.0559	0.4238
S16671	0.0799	0.0759	0.2639	0.0995	0.0788	0.4019
S16675	0.1195	0.101	0.1871	0.0998	0.0821	0.4105
S16676	0.1216	0.0953	0.2266	0.0918	0.0728	0.3919
S16696	0.1071	0.1132	0.2736	0.1009	0.0745	0.3308
S16698	0.1138	0.1124	0.2343	0.1354	0.0977	0.3065
S1670	0.1478	0.0791	0.1713	0.1253	0.0779	0.3985
S16700	0.1214	0.1142	0.1892	0.1012	0.0722	0.4018
S16706	0.1323	0.202	0.142	0.1165	0.0748	0.3323
S1671	0.1475	0.0886	0.1384	0.0673	0.0254	0.5327
S16712	0.1086	0.1102	0.134	0.1306	0.0709	0.4456
S16715	0.1432	0.0725	0.3086	0.1103	0.0415	0.3239
S16717	0.2313	0.0767	0.1561	0.0811	0.0722	0.3825
S16721	0.1396	0.0783	0.2398	0.1196	0.074	0.3487
S16725	0.1462	0.0972	0.1418	0.0938	0.0648	0.4561
S1673	0.1195	0.1476	0.1667	0.1928	0.0989	0.2744
S16747	0.2045	0.1054	0.173	0.1054	0.0738	0.338
S1675	0.1924	0.1109	0.1766	0.1051	0.0621	0.353
S16757	0.1941	0.085	0.1803	0.1033	0.0637	0.3737
S16758	0.1827	0.1022	0.1972	0.1141	0.0661	0.3378
S16762	0.1043	0.0917	0.2535	0.0562	0.0384	0.4559
S16770	0.127	0.0609	0.3876	0.0532	0.0447	0.3267
S16773	0.1545	0.06	0.1578	0.0901	0.0552	0.4823
S16775	0.1164	0.1084	0.1351	0.1482	0.0816	0.4104
S1678	0.1548	0.0982	0.2046	0.1618	0.0744	0.3061
S16780	0.1542	0.0866	0.1763	0.1049	0.0722	0.4058
S16785	0.1395	0.1052	0.1869	0.1271	0.0457	0.3956
S16791	0.1155	0.0902	0.2008	0.098	0.057	0.4385
S16792	0.1614	0.0914	0.2339	0.1438	0.0545	0.315
S16797	0.1997	0.1128	0.1792	0.132	0.0726	0.3038
S16799	0.1053	0.0875	0.2179	0.1121	0.0744	0.4028
S1680	0.173	0.129	0.184	0.1247	0.0826	0.3067
S16801	0.1255	0.0944	0.2901	0.1138	0.0571	0.3191
S16806	0.1787	0.0745	0.1716	0.1033	0.0507	0.4212
S16811	0.1339	0.1015	0.1794	0.1388	0.0974	0.3489
S16815	0.1408	0.0557	0.2254	0.1102	0.0737	0.3941
S16816	0.1814	0.1094	0.2571	0.157	0.0771	0.218
S16825	0.0734	0.055	0.2936	0.0722	0.0465	0.4593
S16827	0.2167	0.1209	0.1805	0.1738	0.0666	0.2416
S16829	0.1571	0.0882	0.173	0.0508	0.0306	0.5004
S16830	0.1274	0.1072	0.1891	0.1163	0.0924	0.3676
S16835	0.1395	0.1293	0.1106	0.1227	0.0963	0.4016
S16841	0.1903	0.1178	0.193	0.0581	0.0409	0.3998
S16843	0.1563	0.079	0.185	0.0837	0.0457	0.4501
S16853	0.1384	0.1222	0.1818	0.101	0.0666	0.3899
S16859	0.11	0.063	0.2316	0.0832	0.0406	0.4716
S16860	0.1736	0.1347	0.1799	0.1347	0.0762	0.301
S16880	0.1166	0.1373	0.1845	0.1208	0.0867	0.354
S16893	0.1026	0.1059	0.1693	0.1186	0.0594	0.4441
S16896	0.0959	0.0895	0.2976	0.0996	0.0622	0.3552
S16905	0.1457	0.0925	0.2297	0.1649	0.0894	0.2778
S16909	0.1449	0.1149	0.2171	0.105	0.0528	0.3653
S16910	0.1602	0.1128	0.1944	0.1479	0.0718	0.3128
S16915	0.0863	0.1008	0.3543	0.0885	0.0659	0.3042
S16928	0.1421	0.0712	0.2232	0.054	0.0461	0.4634
S16929	0.1174	0.1016	0.1838	0.1035	0.1184	0.3752
S16932	0.1244	0.0744	0.1977	0.1052	0.0581	0.4403
S16933	0.0844	0.0907	0.2154	0.0917	0.0438	0.4739
S16939	0.0875	0.1115	0.3365	0.0807	0.0456	0.3382
S16947	0.1872	0.0883	0.1885	0.1305	0.0869	0.3186
S16949	0.1588	0.0981	0.1315	0.0998	0.0795	0.4324
S16951	0.1523	0.1416	0.1406	0.1136	0.0768	0.3752
S16961	0.1062	0.0671	0.3404	0.0752	0.0546	0.3565
S16963	0.2189	0.1104	0.1452	0.0979	0.0598	0.3677
S1697	0.1381	0.0716	0.2678	0.0701	0.0234	0.4289
S16976	0.1524	0.1073	0.2099	0.0832	0.0812	0.3659
S16977	0.1501	0.09	0.2022	0.1218	0.0573	0.3786
S16992	0.1762	0.1359	0.1329	0.1173	0.0853	0.3524
S16994	0.1068	0.1262	0.1707	0.1251	0.077	0.3942
S16995	0.1546	0.0891	0.2167	0.1322	0.0788	0.3286
S17000	0.127	0.0914	0.2138	0.1058	0.0655	0.3965
S17002	0.1006	0.1286	0.2909	0.1255	0.063	0.2914
S17012	0.1231	0.0914	0.2173	0.0493	0.0382	0.4808
S17015	0.1848	0.1271	0.1925	0.1458	0.0864	0.2635
S1702	0.1623	0.0925	0.1691	0.1962	0.0778	0.302
S17021	0.1696	0.0999	0.2358	0.1012	0.061	0.3325
S17025	0.1388	0.0774	0.1975	0.0831	0.0461	0.457
S17027	0.1425	0.0946	0.2221	0.1026	0.0393	0.399
S17030	0.1829	0.08	0.1924	0.0601	0.0509	0.4337
S17037	0.1282	0.0996	0.2526	0.0626	0.0451	0.4119
S17040	0.1058	0.1204	0.1727	0.1667	0.0663	0.3682
S17046	0.1315	0.0873	0.126	0.1261	0.0622	0.4669
S17047	0.127	0.1143	0.3049	0.1099	0.0677	0.2763
S17055	0.1406	0.1114	0.1772	0.0673	0.0445	0.4591
S17056	0.127	0.0639	0.18	0.0712	0.0368	0.5212
S17057	0.1038	0.1134	0.2013	0.1143	0.0745	0.3927
S1706	0.0781	0.0579	0.2674	0.1496	0.054	0.393
S17068	0.1404	0.0841	0.3554	0.0904	0.0396	0.2901
S17070	0.124	0.049	0.3391	0.083	0.0724	0.3325
S17077	0.1358	0.1235	0.1964	0.1002	0.0716	0.3726
S17078	0.0892	0.1105	0.0787	0.0865	0.0632	0.5718
S17079	0.1299	0.0863	0.1941	0.1062	0.0474	0.4361
S17080	0.0784	0.0635	0.2902	0.1101	0.0409	0.4168
S17091	0.1731	0.1275	0.1507	0.1373	0.0842	0.3273
S17095	0.1216	0.0813	0.2308	0.1128	0.0832	0.3704
S17097	0.106	0.0727	0.3424	0.1203	0.0506	0.308
S17099	0.1172	0.1034	0.2207	0.071	0.0404	0.4473
S17102	0.1203	0.0943	0.1838	0.1024	0.0488	0.4505
S17110	0.1033	0.0722	0.2515	0.1444	0.0625	0.3661
S17114	0.1515	0.1014	0.1771	0.1633	0.079	0.3276
S17117	0.1158	0.1049	0.1646	0.0906	0.043	0.4812
S17131	0.2328	0.1635	0.1864	0.0856	0.0781	0.2536
S17132	0.1634	0.1266	0.142	0.1215	0.0549	0.3916
S17133	0.1486	0.1199	0.1696	0.099	0.0544	0.4085
S17134	0.1435	0.0964	0.132	0.1077	0.0625	0.4579
S17142	0.1043	0.0941	0.2155	0.0924	0.0418	0.4518
S17148	0.1232	0.1011	0.257	0.0784	0.0454	0.3948
S17150	0.1357	0.0911	0.2	0.0867	0.0525	0.4339
S17151	0.1753	0.0787	0.3722	0.0699	0.0516	0.2523
S17180	0.1974	0.0808	0.1249	0.111	0.0784	0.4075
S17187	0.1041	0.1326	0.0947	0.112	0.0495	0.5072
S17197	0.1354	0.1268	0.1929	0.1266	0.068	0.3504
S17198	0.087	0.0679	0.2681	0.0888	0.046	0.4423
S17205	0.1102	0.1106	0.142	0.0969	0.0631	0.4772
S1721	0.1609	0.0837	0.2044	0.0957	0.0551	0.4002
S17210	0.1257	0.101	0.1502	0.102	0.056	0.465
S17211	0.11	0.0631	0.3005	0.0694	0.0351	0.4219
S17212	0.1146	0.09	0.1638	0.0954	0.0547	0.4813
S17219	0.1476	0.1087	0.1898	0.1462	0.0624	0.3454
S17223	0.1469	0.1598	0.2038	0.1435	0.0697	0.2763
S17229	0.1776	0.0973	0.2656	0.0904	0.0827	0.2864
S17230	0.15	0.1058	0.2044	0.0726	0.0402	0.427
S17233	0.1566	0.0734	0.2002	0.1493	0.0717	0.3489
S17240	0.2076	0.0784	0.17	0.0788	0.0583	0.4068
S1725	0.1407	0.0673	0.1659	0.083	0.0508	0.4922
S17251	0.1402	0.1	0.1859	0.0726	0.0773	0.424
S17252	0.1114	0.1861	0.1353	0.1663	0.1122	0.2887
S17254	0.0378	0.063	0.2327	0.0543	0.0242	0.588
S17256	0.1536	0.0995	0.197	0.1041	0.0543	0.3914
S17259	0.1442	0.1171	0.1838	0.1306	0.0706	0.3539
S1726	0.1508	0.1468	0.2803	0.1188	0.0502	0.2532
S17275	0.2013	0.1001	0.1626	0.1115	0.0794	0.3451
S17281	0.1364	0.0967	0.2568	0.1003	0.0478	0.3619
S17283	0.1195	0.0995	0.2144	0.0976	0.0318	0.4372
S17284	0.1281	0.1082	0.1996	0.1031	0.0697	0.3912
S17290	0.1069	0.1031	0.2606	0.0983	0.0639	0.3671
S17291	0.1387	0.1046	0.2314	0.1012	0.0553	0.3687
S17295	0.1868	0.1018	0.1931	0.1405	0.0579	0.3198
S17301	0.2514	0.1017	0.1578	0.1157	0.0516	0.3216
S1731	0.129	0.0994	0.2028	0.1191	0.0601	0.3896
S17311	0.2133	0.1054	0.171	0.0825	0.0638	0.364
S17316	0.113	0.0684	0.2631	0.0852	0.0526	0.4177
S17320	0.1466	0.0866	0.2757	0.0805	0.0461	0.3645
S17322	0.1416	0.0853	0.209	0.1059	0.0657	0.3926
S17323	0.807	0.0335	0.052	0.0243	0.0398	0.0435
S17332	0.0997	0.103	0.135	0.0992	0.0643	0.4988
S17333	0.0919	0.1387	0.2136	0.1296	0.0447	0.3816
S17334	0.1213	0.0773	0.2957	0.1901	0.0741	0.2416
S17346	0.1367	0.1361	0.1951	0.0844	0.0709	0.3768
S17351	0.1841	0.0562	0.1774	0.1004	0.0685	0.4133
S17353	0.1658	0.1137	0.2245	0.1206	0.0802	0.2952
S17362	0.1499	0.0891	0.1981	0.0944	0.0569	0.4117
S17365	0.1717	0.0898	0.1516	0.0885	0.0478	0.4506
S17367	0.1182	0.0752	0.1991	0.1144	0.0618	0.4312
S17369	0.1024	0.0843	0.1687	0.0811	0.0346	0.5288
S17370	0.0887	0.0866	0.245	0.1655	0.0691	0.3451
S17373	0.1328	0.0761	0.2447	0.184	0.0568	0.3056
S17378	0.1897	0.1083	0.1834	0.1165	0.0696	0.3325
S1738	0.1252	0.1279	0.2582	0.119	0.0677	0.302
S17381	0.1356	0.0928	0.1986	0.0907	0.0566	0.4257
S17393	0.1279	0.1274	0.3273	0.1187	0.0516	0.2471
S17396	0.1415	0.0946	0.1963	0.1325	0.0506	0.3846
S17411	0.1321	0.0766	0.1489	0.1108	0.0672	0.4644
S17412	0.1663	0.0873	0.2824	0.0968	0.0432	0.324
S17413	0.1869	0.1199	0.1968	0.139	0.0492	0.3082
S17415	0.1663	0.1015	0.1948	0.0994	0.0553	0.3826
S1742	0.1384	0.171	0.1253	0.1046	0.078	0.3826
S17421	0.1356	0.1299	0.2478	0.0822	0.0493	0.3552
S17422	0.1078	0.0793	0.1971	0.083	0.0594	0.4734
S17427	0.1049	0.1057	0.182	0.0853	0.0637	0.4583
S17428	0.1328	0.1067	0.2065	0.1271	0.0712	0.3557
S17430	0.1251	0.0729	0.1982	0.1277	0.0953	0.3808
S17431	0.1159	0.1215	0.1615	0.1385	0.0752	0.3874
S17435	0.1408	0.072	0.2252	0.104	0.0503	0.4079
S17437	0.1298	0.094	0.2056	0.1278	0.0891	0.3536
S17446	0.1213	0.0964	0.1571	0.12	0.0773	0.4278
S17448	0.0869	0.0809	0.1405	0.0883	0.0471	0.5562
S17456	0.1326	0.0923	0.1467	0.0955	0.0549	0.4781
S17458	0.0934	0.0573	0.369	0.0599	0.0349	0.3855
S17460	0.1742	0.1175	0.1886	0.1061	0.0524	0.3612
S17464	0.0991	0.0791	0.3835	0.0935	0.0403	0.3044
S17467	0.1724	0.0939	0.1982	0.1202	0.064	0.3511
S17468	0.1361	0.0924	0.1897	0.1033	0.0566	0.422
S17472	0.1962	0.0961	0.1124	0.1096	0.0535	0.4322
S17478	0.1117	0.0468	0.2353	0.0599	0.0218	0.5244
S17479	0.0912	0.0919	0.1754	0.1705	0.1111	0.3599
S17481	0.1603	0.1887	0.15	0.1336	0.11	0.2574
S17485	0.1395	0.0998	0.1327	0.0994	0.0501	0.4785
S17493	0.121	0.0984	0.2936	0.0796	0.0487	0.3586
S17498	0.116	0.1294	0.1754	0.1426	0.0794	0.3571
S17510	0.119	0.1332	0.1865	0.082	0.0582	0.421
S17516	0.1378	0.1268	0.1778	0.1635	0.0729	0.3213
S1752	0.1538	0.0943	0.2024	0.1249	0.0581	0.3664
S17520	0.1264	0.0948	0.1853	0.1207	0.0656	0.4073
S17521	0.1466	0.111	0.1634	0.0998	0.0644	0.4148
S17523	0.1514	0.111	0.2192	0.0886	0.0681	0.3617
S17529	0.083	0.0645	0.3579	0.0782	0.0387	0.3777
S17530	0.1465	0.1179	0.2218	0.0719	0.0456	0.3963
S17539	0.1751	0.1446	0.1597	0.1377	0.0668	0.3161
S1754	0.0896	0.0995	0.2783	0.1509	0.0703	0.3115
S17542	0.0869	0.1073	0.242	0.0781	0.0446	0.4411
S17549	0.1734	0.1083	0.1515	0.1226	0.0749	0.3694
S17558	0.1197	0.0896	0.193	0.1638	0.0655	0.3684
S1756	0.0866	0.0771	0.2641	0.1407	0.054	0.3775
S17563	0.1443	0.1	0.2163	0.1421	0.101	0.2964
S17567	0.1391	0.0964	0.2689	0.0918	0.0462	0.3575
S17576	0.156	0.1344	0.2474	0.121	0.054	0.2873
S17577	0.128	0.0745	0.2788	0.1088	0.0514	0.3584
S17582	0.1603	0.1012	0.2605	0.1068	0.0566	0.3146
S17583	0.1022	0.1056	0.2845	0.1	0.0524	0.3554
S17587	0.1256	0.1306	0.2003	0.0918	0.0721	0.3796
S17590	0.1146	0.0537	0.2211	0.092	0.0697	0.449
S176	0.1412	0.1134	0.2306	0.1279	0.0837	0.3032
S17600	0.1153	0.0802	0.2967	0.1076	0.0402	0.36
S17603	0.1424	0.1179	0.2191	0.1129	0.0448	0.3629
S17609	0.1656	0.0933	0.1814	0.1154	0.0431	0.4012
S17621	0.0887	0.0889	0.1509	0.0966	0.0249	0.55
S17641	0.2222	0.0962	0.2142	0.1142	0.0622	0.2911
S17645	0.1022	0.0606	0.2156	0.1075	0.0587	0.4555
S17649	0.1055	0.0683	0.2348	0.0964	0.0429	0.452
S17650	0.1722	0.1315	0.1734	0.0924	0.0768	0.3538
S17652	0.1324	0.0981	0.1998	0.0689	0.0406	0.4603
S17654	0.1198	0.1023	0.1977	0.1292	0.0552	0.3958
S17658	0.1016	0.0326	0.2662	0.0424	0.0325	0.5248
S17660	0.1058	0.1051	0.3148	0.0978	0.0535	0.323
S17663	0.1199	0.054	0.2821	0.0681	0.0612	0.4147
S17664	0.1733	0.081	0.2632	0.0769	0.039	0.3666
S17670	0.1601	0.1253	0.1951	0.118	0.0597	0.3418
S1770	0.1184	0.0646	0.2547	0.1164	0.0751	0.3708
S17704	0.1264	0.0936	0.1612	0.1025	0.0534	0.4628
S17712	0.2185	0.1195	0.1644	0.0768	0.0539	0.3669
S17720	0.1069	0.043	0.3368	0.0489	0.0214	0.443
S17726	0.1542	0.0853	0.1869	0.0934	0.0409	0.4392
S1773	0.1138	0.1075	0.1634	0.103	0.0703	0.4419
S17734	0.0726	0.0704	0.1672	0.0905	0.0489	0.5504
S17735	0.1413	0.1335	0.28	0.1223	0.061	0.2618
S17753	0.087	0.1081	0.1254	0.1033	0.0447	0.5315
S17755	0.1243	0.0911	0.1952	0.1021	0.0496	0.4377
S17759	0.1736	0.0975	0.1657	0.1402	0.0613	0.3617
S17767	0.146	0.0952	0.1797	0.1203	0.0676	0.3912
S17774	0.1705	0.1376	0.1422	0.1319	0.1055	0.3122
S17783	0.1403	0.1108	0.1837	0.0819	0.0532	0.4302
S17784	0.1058	0.0895	0.2185	0.1087	0.0763	0.4012
S17790	0.1022	0.1264	0.2975	0.0662	0.0357	0.3721
S17791	0.0882	0.0925	0.2349	0.0704	0.0428	0.4711
S17792	0.1178	0.0942	0.1518	0.0984	0.0516	0.4862
S17793	0.0778	0.0721	0.2923	0.0636	0.0323	0.4619
S17799	0.1239	0.1146	0.1936	0.0776	0.0569	0.4335
S1780	0.135	0.1329	0.162	0.099	0.0682	0.4029
S17801	0.1101	0.062	0.2065	0.0742	0.0558	0.4913
S17806	0.1125	0.0566	0.2678	0.0939	0.0371	0.432
S17808	0.1673	0.0876	0.2044	0.0922	0.0593	0.3892
S17810	0.1436	0.1251	0.1931	0.124	0.0574	0.3569
S1782	0.1405	0.0727	0.1715	0.0913	0.0714	0.4526
S17823	0.1148	0.0738	0.2371	0.0949	0.0783	0.4011
S17828	0.181	0.1456	0.2338	0.1325	0.06	0.247
S17839	0.1389	0.1049	0.2413	0.1773	0.1075	0.2301
S17843	0.1285	0.1045	0.1608	0.1045	0.0681	0.4336
S17845	0.1348	0.1098	0.1981	0.0942	0.0651	0.3979
S1785	0.0688	0.0858	0.217	0.0819	0.0584	0.488
S17850	0.1203	0.0949	0.2179	0.1103	0.0673	0.3894
S17857	0.1803	0.088	0.2685	0.101	0.046	0.3161
S17859	0.2201	0.1046	0.1698	0.0951	0.067	0.3434
S17865	0.191	0.0984	0.1915	0.0957	0.0612	0.3622
S17868	0.1716	0.097	0.1486	0.0875	0.0704	0.425
S1787	0.1746	0.0788	0.2132	0.0625	0.059	0.4119
S17879	0.1341	0.0823	0.231	0.0981	0.0694	0.385
S17881	0.1496	0.104	0.2784	0.0949	0.0569	0.3162
S17884	0.1426	0.2376	0.1176	0.1192	0.0662	0.3167
S17893	0.1342	0.0735	0.181	0.0845	0.0449	0.4819
S17897	0.1553	0.1419	0.1783	0.1472	0.0438	0.3334
S17899	0.125	0.1128	0.203	0.1208	0.0644	0.374
S17913	0.1048	0.0853	0.2789	0.1169	0.0413	0.3728
S17917	0.1917	0.0934	0.2964	0.0622	0.0203	0.336
S17928	0.0644	0.0586	0.365	0.0645	0.0299	0.4175
S17936	0.1183	0.0732	0.2516	0.079	0.0482	0.4297
S17938	0.2105	0.1163	0.1632	0.0955	0.0283	0.3862
S17940	0.1892	0.1598	0.1194	0.1026	0.0848	0.3442
S17946	0.1852	0.0863	0.2163	0.0902	0.0555	0.3664
S17948	0.1602	0.1511	0.0999	0.1289	0.0922	0.3678
S17949	0.1035	0.0901	0.1782	0.1046	0.0471	0.4765
S17959	0.1546	0.0814	0.1669	0.1122	0.0577	0.4273
S17960	0.2169	0.1486	0.1404	0.1266	0.0777	0.2899
S17973	0.1148	0.0922	0.2147	0.087	0.0422	0.4491
S17985	0.1168	0.1015	0.257	0.1082	0.0662	0.3504
S17988	0.1031	0.1164	0.1606	0.1308	0.0721	0.4169
S17993	0.1384	0.0807	0.1886	0.109	0.0871	0.3962
S18000	0.1289	0.0897	0.2146	0.1052	0.0498	0.4118
S18003	0.1436	0.0995	0.2449	0.1132	0.086	0.3129
S18005	0.1582	0.0854	0.1762	0.0946	0.0569	0.4286
S18007	0.1518	0.0902	0.2519	0.1335	0.0711	0.3015
S18013	0.1357	0.1258	0.1784	0.1109	0.0642	0.385
S18015	0.1723	0.1206	0.1605	0.1555	0.0792	0.3119
S18016	0.1119	0.0982	0.212	0.0816	0.0792	0.4171
S18028	0.0698	0.0927	0.1758	0.1072	0.0508	0.5038
S1803	0.1348	0.1121	0.137	0.1127	0.0639	0.4394
S18037	0.1469	0.1582	0.1765	0.1178	0.0683	0.3323
S18038	0.1335	0.0894	0.1882	0.0959	0.0658	0.4273
S18040	0.178	0.0657	0.1952	0.1236	0.0613	0.3762
S18046	0.1652	0.1314	0.2098	0.1297	0.0808	0.2831
S18055	0.1338	0.1034	0.164	0.1388	0.0582	0.4019
S18060	0.1931	0.095	0.2021	0.0486	0.0219	0.4393
S18063	0.1536	0.1049	0.3393	0.1094	0.0582	0.2346
S18064	0.1406	0.12	0.1267	0.1447	0.0756	0.3924
S18067	0.1178	0.0554	0.2115	0.0748	0.0454	0.4951
S18071	0.1443	0.1014	0.2211	0.1397	0.0722	0.3214
S18079	0.1405	0.1174	0.2473	0.1614	0.0511	0.2823
S1808	0.1066	0.0924	0.1573	0.1315	0.0669	0.4453
S18080	0.1766	0.124	0.1458	0.0689	0.0511	0.4337
S18085	0.1241	0.0852	0.1589	0.1252	0.0667	0.44
S18089	0.1838	0.123	0.1269	0.1234	0.0564	0.3865
S18103	0.1003	0.1131	0.2333	0.1498	0.0779	0.3256
S18107	0.1418	0.0578	0.2049	0.0808	0.0436	0.4711
S18117	0.1262	0.077	0.2499	0.091	0.0409	0.4151
S18127	0.0961	0.0758	0.1788	0.0923	0.0385	0.5184
S18135	0.0922	0.0766	0.196	0.076	0.0277	0.5316
S18139	0.1424	0.0941	0.2581	0.0936	0.0771	0.3348
