B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	otherCells
mix_11	0.0463498019235955	0.0462286853407633	0.0463670109149689	0.0463501724589258	0.0460819973946965	0.0464140541671443	0.0461807889061369	0.0130072552956823	0.0130133048776072	0.0462970498331009	0.142334705446182	0.0461842643101981	0.0461416970517613	0.0454148454549886	0.0461641265155886	0.04621900688976	0.046238373339515	0.0463465709723482	0.0462890047100751	0.0461353250769391	0.0462419182928356	4.08271868842169e-08
mix_12	0.046202136743486	0.0462724494800553	0.0462702826153036	0.0461813750107729	0.0462335311590156	0.0462261717774568	0.0461535685354488	0.0130348334746688	0.0130260344827565	0.0463030999995679	0.142094254052688	0.0462303471897502	0.0461954628264167	0.0457941622647969	0.0461966544856377	0.0462320329362987	0.0462619962675099	0.0463076412697168	0.046260324021185	0.0462336598819933	0.0462898272127966	1.54312678136901e-07
mix_13	0.0461139071371414	0.0462579996467661	0.0462024002155839	0.0462613507140043	0.0462282444848862	0.0461895324369099	0.0462203382568123	0.013030771203333	0.0130462822031664	0.0462093419211651	0.142177654195194	0.0462410953158318	0.0461823381141497	0.0455981236349834	0.0462427151391451	0.046350457661801	0.0462801843596914	0.04632139701389	0.0462862115038295	0.0462030622025164	0.0463558143226542	7.78316544826116e-07
mix_14	0.0461622145310452	0.0459375036177023	0.0463066875384113	0.0462687774130595	0.0462455295198006	0.0460640962376607	0.0463061267237229	0.0130014703362862	0.0130386093574136	0.0463106756922823	0.142543881301414	0.0461106874300823	0.0461612454207744	0.0449325121631725	0.0465072057287351	0.0463206844838976	0.0463588802729253	0.0463102672795619	0.0464467299940215	0.0463850980369873	0.0462798038649711	1.31305607260033e-06
mix_15	0.0462260143360478	0.0463672870976652	0.0461661667803927	0.0461699832943993	0.0462357248842675	0.0461821937012752	0.0464977557353083	0.013076793045444	0.0130388017915172	0.046246442802251	0.142423621940575	0.0461871951065332	0.0461435872831297	0.0452049994629641	0.0463264354636128	0.0461836393053232	0.0460760575876884	0.0464431244766423	0.0463370909693849	0.0462325201544724	0.0462339594633762	6.05317729514582e-07
mix_16	0.0462297459716116	0.0461978003843669	0.0462900923232169	0.0462007014648347	0.0462640206073948	0.0462054138291785	0.0462177591921593	0.0130192812801923	0.0130307346757025	0.0462271566229972	0.142197096265301	0.046174822661587	0.0462550845474519	0.0458970309205297	0.0462909750160032	0.0462191043997216	0.0461845487628647	0.0462279383296881	0.0461970645569256	0.0462036184621866	0.0462697216810311	2.88045054488253e-07
mix_17	0.0416069956878944	0.0459749988295225	0.0489207962102512	0.0526166650752666	0.0516965136985879	0.0458009531133919	0.0507968723796535	0.0133254294894486	0.013301601371995	0.0427687139145297	0.150766488770499	0.0448981949553189	0.0465134427527203	0.0167365056741472	0.0499943440193423	0.0467745328399471	0.0480224446499955	0.0492415802215339	0.0454662922057084	0.0450059609037348	0.0497704575028045	2.15733707294129e-07
mix_18	0.0462170335343449	0.0461504253385017	0.0462011820337513	0.0463228042240403	0.0462184472364977	0.0461411085584054	0.0463979712874928	0.0130145955990502	0.0130501980494725	0.046316717158367	0.142097105650471	0.0462873728813448	0.0462547137568643	0.0452607438247638	0.0462832102956548	0.0462994195566326	0.0462885824781422	0.0463134553354807	0.0463663865142178	0.0463586019058298	0.0461597435236127	1.81257061416248e-07
mix_19	0.0463373673109509	0.0464570346287848	0.0463756350419389	0.0462042650574616	0.0464516180477681	0.0458247759867137	0.0460244227594766	0.0131234859389693	0.0130348249580074	0.0464719513084562	0.142030274546846	0.0471854623353634	0.0463147226201196	0.043827022186407	0.0465465942504854	0.0461358275934752	0.04616184060397	0.0468864930063691	0.0459179583715503	0.0462795456247444	0.0464087510048643	1.26817277786064e-07
mix_20	0.0465019769905851	0.0470435513433934	0.047485027565708	0.0459252315412945	0.0464499218151322	0.0462369088771727	0.0458536493250095	0.0130266232551506	0.0132623710596682	0.0466246195018474	0.14172394228256	0.0462049577224408	0.0460968088227776	0.0415642284333566	0.0464809696328069	0.047250916013323	0.0465572620453026	0.0474628423318926	0.0464814462024879	0.0458078860050746	0.0459588314150265	2.78179889222163e-08
mix_21	0.0461364410752329	0.0462246657057895	0.0461699181103819	0.046289092873764	0.0462841961492197	0.0461580432658663	0.046302462035224	0.013065596922759	0.0130381492480054	0.0462239948122052	0.142577450104466	0.0462227938672203	0.0461581205647825	0.0454179971672968	0.0463026940024486	0.0462007954382165	0.0461905294332265	0.0462640002963508	0.0462603845310304	0.0462098198076184	0.046302799229482	5.53594131878102e-08
mix_22	0.0462931237531171	0.0461556451290285	0.0463357861681026	0.0466893547362316	0.0461848541413495	0.0462860084064182	0.046310710895821	0.0129812923565925	0.0129946580549252	0.0463869820999468	0.141944178071465	0.0465526183523415	0.0459832561392442	0.044955300995719	0.0461942913482414	0.0464033219018912	0.0461940492245528	0.0463040822141306	0.046376078834836	0.0461955457320667	0.0462787198411278	1.41602850959498e-07
mix_23	0.0463667853422843	0.0461480718844207	0.0462070941276201	0.0462685936981622	0.0461829286294307	0.0462798707546491	0.0461967989865168	0.0130172234234911	0.0130305645669762	0.0462990233676424	0.142225747284928	0.0461768744186678	0.0461791810873083	0.0457200122426133	0.0463270386994439	0.0462231986312034	0.0462334781287972	0.0462724460723565	0.046196158994672	0.0462263464250273	0.0462223289748354	2.34258953179217e-07
mix_24	0.0452893260093569	0.0457164096872397	0.0449641899053033	0.0459898975923605	0.0460693735215284	0.0436677406606715	0.0468916617458503	0.0132951062433149	0.0133420452396528	0.0466379334278598	0.145912715233551	0.0462695874064968	0.0478349768958593	0.0351978780268741	0.0476111088792633	0.0479846348871445	0.0490376589440125	0.0486156675649859	0.0468900001623649	0.0462622157345232	0.0465179012592556	1.97097253086439e-06
mix_25	0.0462428173451259	0.0461572845631751	0.0462485503186753	0.0462068290925111	0.0461532959075512	0.0462613589424045	0.0462063022802274	0.0129843251398799	0.0130262547276057	0.0463243019913131	0.142686736654718	0.0461887410588064	0.0462117274338222	0.045362705204139	0.0461928171865292	0.0462693999657386	0.0462355896837278	0.0463250527222391	0.0462186327899263	0.046306923520782	0.0461898686604839	4.84810618885688e-07
mix_26	0.0468102077409353	0.0458738993149807	0.0462470879547597	0.0461207343931822	0.0463882689567845	0.0461961739415995	0.0459408794526537	0.0129586178601586	0.013146602721519	0.0464532753351316	0.142636660990526	0.0467008724289874	0.0462245578173293	0.0433678944728793	0.046643368520954	0.0462551173564682	0.0461078686464817	0.0469153149845863	0.0465783727923246	0.0462353540775368	0.0461986688224626	2.01417759032372e-07
mix_27	0.0466602712635215	0.0460075861517227	0.0447453266186164	0.0496803681154507	0.0456773211712458	0.0459974143896555	0.0465975269614712	0.0128487280263849	0.0130921021950034	0.0474524929732843	0.145661092731681	0.0448859931117532	0.0461327255366691	0.0381276183940639	0.0457452344866079	0.0469313841955246	0.0463001532214586	0.0469339714152618	0.0457589510880071	0.046031298026855	0.0487324152207838	2.47049772199456e-08
mix_28	0.0462876806700152	0.0462381951815248	0.0462406461258543	0.0462488104464791	0.0461564743688938	0.0461859136896706	0.0461994776288001	0.012991261761532	0.0130313452662037	0.0462540004196692	0.142208525359299	0.0461749421423017	0.0463327359693011	0.0456517300052761	0.0462576227508827	0.0463102740204675	0.0462484325392351	0.046335597909684	0.0462444854852551	0.0461970519216227	0.0462042143901777	5.81947854691652e-07
mix_29	0.046167945901369	0.0462141749359583	0.0461560914303666	0.0462644858350165	0.0462318686201473	0.0462104088944749	0.0463267630963232	0.0130098950319095	0.0130397261923531	0.0462926603248792	0.142038113159617	0.0463425944827738	0.0461580660623172	0.0454838074378679	0.046209440575778	0.0464464541897552	0.0462610673265185	0.04641304025249	0.0462319270575752	0.0461986757621554	0.046302694998868	9.84314863706546e-08
mix_30	0.0430488014890498	0.0464840431605393	0.0474348639612416	0.0476940389823875	0.0444869887975737	0.0489627118116825	0.0410013281647867	0.0128005711439448	0.0132314278790169	0.0552239624978139	0.156815197401933	0.0467295181917839	0.0446704568430031	2.07021472004566e-08	0.048663683876731	0.047780156696272	0.0492778499707328	0.049059956563472	0.0509236852136024	0.057342972751186	0.0483676915665755	7.2334524772308e-08
mix_31	0.0460963989822449	0.0460967385068792	0.0461856657313812	0.0462802589454398	0.0463197303895781	0.0463815949103522	0.0461820008080176	0.0129997967208882	0.0130354456579319	0.0462533211493736	0.14266809066578	0.0461798069767922	0.0461043038197018	0.0447729724518375	0.0462023427330703	0.0464542460147483	0.0463339496204434	0.0465294597617571	0.0462208489569462	0.0464679188120334	0.0462350886505098	1.9734293414131e-08
mix_32	0.0469046763716006	0.0465401620218936	0.049680981479955	0.0464913738287461	0.0473396241222829	0.0458994333844374	0.0450718574781164	0.0134008132362456	0.0136956455464598	0.049203396438346	0.143812900835551	0.0466208336978955	0.0441328261202133	0.034674018281711	0.0433437903319509	0.0469124172540322	0.0459142691965761	0.0458326169704355	0.0490368507263691	0.0478509110377597	0.0476382059483261	2.3956910965963e-06
mix_33	0.0462754755841744	0.0462462949504112	0.0462233835539661	0.0462088340745764	0.0462420870859617	0.0460806722576736	0.0462114349664304	0.0130579645927378	0.0130374789194906	0.046229676067669	0.142438323298862	0.0462423866230897	0.0462186259451483	0.0456156066815384	0.0462539595467679	0.0462253880900603	0.0462419899817139	0.0462919526834111	0.0462064139802301	0.0462816933298212	0.0461702040547584	1.53731506993291e-07
mix_34	0.0463271176645569	0.04608967165765	0.0465508255189908	0.0462661837618905	0.0462519481468771	0.0462746066911681	0.0462708405339625	0.0130023493766813	0.0130094355828195	0.0462132805424666	0.142157109586647	0.0462762133680785	0.0461289200389396	0.0453260335977587	0.0463120257533959	0.046398464385198	0.046208127421318	0.0462693187637368	0.0461508639200802	0.0461972543240455	0.0463185260223245	8.83341414281814e-07
mix_35	0.0462171672916523	0.0462007252565221	0.046198996747383	0.046170885225919	0.0462225239785515	0.0461985387083424	0.0462049740024507	0.0130344812692396	0.0130289061748925	0.0462447757901855	0.142174027792185	0.0462559555099892	0.046225656556784	0.0459101320264411	0.0462315408535295	0.0462785963311349	0.0462466049193284	0.0462997286557306	0.0462254474810699	0.0462088069215188	0.0462215069130367	2.15941130954425e-08
mix_36	0.0462012527122058	0.046176485710771	0.0462408515974757	0.0461836753816762	0.0463196234168044	0.0462035673061821	0.0462510127570764	0.0130018499305444	0.0130316400662403	0.0462652416892284	0.142219573606609	0.0462017710136512	0.04619941457158	0.0456169000219145	0.0462099877367453	0.0462159667982074	0.0462942208521912	0.0463348892870513	0.0462829880425697	0.0462551615170538	0.0462939038656406	2.21185817300474e-08
mix_37	0.0462559369628436	0.0462244127597537	0.0463178302739484	0.0461687675077992	0.0463666186102523	0.0461479754517056	0.0462729992895615	0.0130152970882437	0.0130365487861938	0.0463198707870407	0.142387310970627	0.0461363944102547	0.0462452190575508	0.0454002610222282	0.0463542081669131	0.0461765936915383	0.0463059766274942	0.0462741413601417	0.0462728019361196	0.0461122038441969	0.0462083796458885	2.51749704976062e-07
mix_38	0.046367617751154	0.0458498958475613	0.046199306631035	0.0461134679192224	0.0463689923561101	0.0465101110368828	0.0462522083830501	0.0130037766028076	0.0130501003546067	0.0465196246662102	0.142533260450894	0.0465634577731531	0.0461965043998612	0.0444297741609047	0.0463775199553554	0.046143799639744	0.0460618954038613	0.0462279842408655	0.0465979331119699	0.0462101046534397	0.0464219791424536	6.85518857569398e-07
mix_39	0.0461436491107734	0.0463642416776607	0.0462039392723668	0.0461563900521484	0.0463727855284377	0.0462036822382939	0.0462144892310551	0.0129879365435425	0.0130358696337171	0.0463132652055376	0.142182810030691	0.0461905996030924	0.0461940068625289	0.0454058332591243	0.046270986367064	0.046453350207893	0.0463081359959367	0.046343704609798	0.0462207564683559	0.0461534222219327	0.0462795255999997	6.20280049779373e-07
mix_40	0.0462154761318576	0.0463354634192726	0.0459986371347426	0.046373199601724	0.0460968935470586	0.0461543429228666	0.0461142067001645	0.0129724101153514	0.0130355456125557	0.0463326693021494	0.142477958389702	0.0464792862634934	0.0461958043651479	0.0443327472041079	0.0460531689544429	0.0466213048997749	0.0462416765742517	0.0468381006427787	0.0463069126970528	0.0464921974813875	0.0463313684850322	6.29555085170479e-07
mix_41	0.0463555857939439	0.0461714954402482	0.046156176014821	0.0463382353370468	0.0462346633359547	0.046204199199415	0.0463344868960689	0.01304790679286	0.0130606843661114	0.0462202277807747	0.14246015083816	0.0461824752666954	0.0461878252891436	0.0454265983449931	0.0462909324623009	0.0461102252555171	0.0462000204674483	0.0462627645004164	0.0462288457802726	0.0462703664910476	0.0462551282079891	1.00613877147005e-06
mix_42	0.0462262286800791	0.0461597074728682	0.0462548623832165	0.0463014630333585	0.0462358427526305	0.0460862949825378	0.0462299112617289	0.0130095791621178	0.0130220222012206	0.0462622863579623	0.142487633086265	0.0461228031690173	0.0461441573125318	0.0455985591421077	0.0462949074247043	0.0462382659610082	0.04617824595668	0.0462981788490159	0.0463320875599846	0.0462434261020125	0.046270320657517	3.21649143556776e-06
mix_43	0.046205534143083	0.0462213082586471	0.0461933054639371	0.0462852646862042	0.0462218913342506	0.0462379694866683	0.0462917884394473	0.0130233894111184	0.0130275555277741	0.0462365277789231	0.142265958187147	0.046164024621196	0.0462040067532827	0.0458985601067553	0.0462514923031012	0.046187831287126	0.0462310906637371	0.0462427595267919	0.0462285533492487	0.0461966929066269	0.0461843422768555	1.53488078818171e-07
mix_44	0.0463449466837968	0.0462055087806692	0.0461791616595078	0.0463587278287998	0.0461838538186338	0.0462979736654176	0.0461909272019718	0.0130103819440591	0.0130274939380014	0.046327290613006	0.142299047951961	0.0463183290233246	0.0461163589203457	0.0456238694102838	0.0461763130816022	0.0462398076696102	0.0462221313187958	0.0462625706708644	0.0461876475252204	0.0461889735488198	0.0462386243742109	6.03710983059629e-08
mix_45	0.0462018779122268	0.0462487740992936	0.0461857221057597	0.0462018965615086	0.0461793197325909	0.0461958098298947	0.0462226419936918	0.0130160707180349	0.0130288588535348	0.0462440572856536	0.142207236786056	0.0461900927705098	0.0462602243351386	0.045875106044796	0.0462288008192007	0.0462443630232989	0.0462863912661477	0.0463168348344442	0.0462237720157113	0.0462163517439335	0.0462249416590382	8.5560953548556e-07
mix_46	0.0462614954362276	0.046236674604839	0.0462675493134262	0.0464125095565587	0.046173632833531	0.0462203075183938	0.0462115231045073	0.0130157559128971	0.0130313465282588	0.046235680419942	0.142137476710971	0.0462796568898339	0.0462136048984993	0.0456373464975471	0.0462145585314828	0.0462890458689919	0.0462058825151953	0.0462390465900046	0.0464084172855976	0.0461108020315964	0.0461976176010918	6.93506067362586e-08
mix_47	0.0462232737332981	0.0462374759856533	0.0462013574133666	0.0461546196387026	0.0462935033153123	0.0461940185594718	0.0463715192392321	0.0130381952859964	0.0130438049010371	0.0461817102120739	0.142157214732067	0.0461763120858232	0.0463541222177489	0.0457090578931271	0.0462641913668768	0.0460685735192398	0.0462196975888755	0.0462151118290267	0.0463812302695997	0.0462236358727867	0.0462906537554797	7.20585205246015e-07
mix_48	0.0463556581435065	0.0461809183439445	0.0461987275269186	0.046242659849078	0.046168893694571	0.0462865638383609	0.0462273457366748	0.0130125185274414	0.0130256356213464	0.0461786677976091	0.142582018843211	0.0461752801047491	0.0461203560038066	0.0456164785188165	0.0463088897092891	0.0462319270241406	0.0462141498051661	0.0462554500408305	0.0463034648588862	0.0461508207624152	0.0461635428439378	3.24053002831656e-08
mix_49	0.046251916641472	0.0461841747277348	0.0462338233355858	0.0462071919850441	0.0462060139209293	0.0462075668645194	0.0463897884730757	0.0130564404315377	0.0130388443320076	0.0462906407586495	0.142218477224785	0.0462245705837298	0.0461136052693916	0.0457009409622771	0.046191864352573	0.0463122464851526	0.0462471906521667	0.0462975928244677	0.0461635813597968	0.046168148831961	0.0462892784549382	6.10152820457982e-06
mix_50	0.046221803250428	0.046261671807961	0.0462143592389276	0.0462355786783426	0.0461939124189712	0.04622044203154	0.0462053853998908	0.0130456206951099	0.0130265537066515	0.0462613704410491	0.142248083911131	0.04621755078819	0.0461845506924589	0.0458140451633068	0.0462150233989008	0.0462462296785946	0.0462590337363244	0.0463027208459966	0.0462079441761635	0.0461628439505365	0.0462552317577631	4.42317617320911e-08
mix_51	0.0475281345736381	0.0480992558616682	0.0535949356558439	0.0463049263643852	0.0487004480932091	0.0392275622294236	0.0469625876493088	0.0155352440623579	0.0134398463041409	0.0470900109615574	0.145609601348252	0.0461645762675171	0.052332093068072	0.0197434585326121	0.0517236647514244	0.0472741088529738	0.044591834056683	0.0468485612153952	0.0477315512308882	0.0439830575244513	0.0475022286973402	1.2312698857926e-05
mix_52	0.0579600504931478	0.0357688733002016	0.0458278462056408	0.0421693200026528	0.0481975527374481	0.0468142541878727	0.0484131244450904	0.0119630531076921	0.0143647466120848	0.0691005369507519	0.148477206281436	0.0483341954102297	0.0408947677698707	1.43344376736299e-07	0.0525949784740753	0.0441511114928646	0.0437719966120804	0.0498800216871912	0.0514457281843849	0.0548333211671526	0.0450356589719093	1.51256184532633e-06
mix_53	0.0465470958600638	0.0478243720035199	0.046596432999363	0.0467320277890514	0.0465629992292041	0.0454379793487502	0.0472017686475389	0.013281242786657	0.0135267794608507	0.0463015652858194	0.143999898401881	0.0468527561321227	0.0464783208356796	0.0320602523896845	0.0491845728058897	0.0469283631958871	0.0460548492861364	0.0494574360257179	0.0455562436338448	0.046765337778845	0.0466473763354667	2.32976802659948e-06
mix_54	0.046139556525217	0.0461747478463405	0.0462294343803613	0.046242039589412	0.0461922010039434	0.0462658462634743	0.0461528431651931	0.0130438093114976	0.0130233245750276	0.0462435853320671	0.142393892010628	0.0462126954340647	0.0462150146914419	0.0456111894666427	0.0462618109760849	0.0462243148187835	0.0463096307338574	0.0463230446412243	0.0462804748909431	0.0462622229990047	0.0461974679394697	8.53405321214681e-07
mix_55	0.0462105249680258	0.0462237514242438	0.0462455976131261	0.0462884164103143	0.046171120077945	0.0462213920457084	0.0462539737011917	0.0130187505285304	0.0130300608831409	0.0462890597764615	0.142279138483629	0.0462109891437155	0.0461884626297356	0.0459084761572635	0.046236559869816	0.0461884233664318	0.0462034397483683	0.0462382637514376	0.0462215610540712	0.0461664511844246	0.0462053865322474	2.00650171899646e-07
mix_56	0.0461996392311587	0.0461836715956161	0.0462544946875791	0.0462530254404203	0.0461555464841234	0.0461524908156057	0.0462005424281961	0.0130039134851277	0.0130224210945639	0.0463147245912901	0.142596990953028	0.0461948434196931	0.0461609335874041	0.0456698046209757	0.046203282978458	0.0462272669322564	0.0462806033627296	0.0462104628002189	0.0462214858241291	0.0461663609869482	0.0463274712307042	2.34497739342402e-08
mix_57	0.0462625592633342	0.0462772931279611	0.0462516475603096	0.0463038222034149	0.0461776375324809	0.0461295780104868	0.0459067707270967	0.0129074272563134	0.0130054552243452	0.0464329875432489	0.143464963736782	0.0461171905437627	0.0465062567542987	0.0444963427104078	0.0461207261069682	0.0461991851015825	0.0460861902722639	0.0464201211434883	0.0464329262345068	0.0464516633322873	0.0460489810222895	2.74592370836262e-07
mix_58	0.0462050349515985	0.0462609186462455	0.0461932031804271	0.0461570614115603	0.0462351804611084	0.0461915285012799	0.0462362237819027	0.0130439098796531	0.0130153713782308	0.0462464091227889	0.142349939916506	0.0462032426409464	0.0461737978456718	0.0457495284394216	0.0463110363255926	0.0462714967734144	0.0462090914075547	0.0462966913625406	0.0462548319181722	0.046236531145192	0.0461588255711772	1.45339015649848e-07
mix_59	0.0462168339814694	0.046133412141801	0.0461341380439763	0.0461706084390479	0.0463387934263946	0.0463609839149369	0.0464042321949459	0.013007977205946	0.0130223402324119	0.0464683107767389	0.142406403175007	0.0465072899709521	0.046211405807245	0.0447441254034312	0.0463433914140244	0.0462998548127685	0.0461507303401325	0.0463395857564734	0.0461185305988453	0.0462402140380931	0.0463800391556291	7.99169728996283e-07
mix_60	0.046140340315027	0.0463039626976052	0.0461852485036964	0.0464996283509022	0.0461587219148493	0.046054800331717	0.0462099672212353	0.0130473171462088	0.0130167915424488	0.0462621609442911	0.142359737405743	0.0463141642624042	0.0462209533121313	0.04546560812725	0.0464121036269654	0.0461136159421653	0.0462621612317938	0.0462441547622058	0.0463126119587952	0.0462308869123435	0.0461847657576874	2.97732534030537e-07
mix_61	0.0464003633952145	0.0462545882244856	0.0462073100056497	0.046182224463292	0.0462701853834105	0.0462091292548221	0.0462253717260336	0.0130191624999433	0.0130591559049736	0.0462238777493862	0.142287516006656	0.0462016290117606	0.0462126753066706	0.0456211387644826	0.0463041082281645	0.0462114355044642	0.0461742222986242	0.0462627902940957	0.0462420539389583	0.0461288018970494	0.0463014471570572	8.12984805633492e-07
mix_62	0.0462071688062686	0.0461482029617147	0.0461656334732216	0.0461954553218578	0.0463024134876137	0.0462443465117957	0.0462141437267479	0.0130138734669808	0.0130280814062899	0.0462146158694648	0.142445540675314	0.0462503165519615	0.0461894129480277	0.045777252903318	0.0462471052885296	0.0462053017724053	0.0462515840642889	0.046220559378966	0.0462357695664819	0.0461990350918344	0.0462440060768014	1.80650116263965e-07
mix_63	0.0462795496660067	0.0463093153128167	0.0461129065655245	0.0460805017350088	0.0466295575858993	0.0459226979636428	0.0459710222201347	0.0131152508330775	0.0130599761417695	0.0464288608843086	0.142243018122415	0.0461762595287203	0.0465653493774255	0.0437749034186479	0.046285813508026	0.0466132737002424	0.0468740345200622	0.0469361085117619	0.0462612279065654	0.0461425664231291	0.0462177773398949	2.87349210198621e-08
mix_64	0.0461397420175083	0.0461410661480818	0.0462142367326986	0.0460890782182158	0.0467404984156427	0.0462898371118814	0.0465571482642442	0.0129625323048587	0.0130261335291822	0.0467040559738411	0.142027581071418	0.0463197833479437	0.0468225607550265	0.0437336522424735	0.0467275432120094	0.0461548221057356	0.0459077213540708	0.0464021954608141	0.0464594381863529	0.0462370033360702	0.0463433274062207	4.28057096112143e-08
mix_65	0.0470920156649735	0.0427539401628959	0.046746892750027	0.0445100168780143	0.0471344362568075	0.0477710584666303	0.0470944350623463	0.0126739176347103	0.0129696641092962	0.0482814579654184	0.154291814139496	0.0468527343795159	0.044984376242543	0.0303286344938329	0.0478987661716671	0.0462243656658675	0.045123141385612	0.0522394857768899	0.0438551167862723	0.0451994384169233	0.0459741473375937	1.4425266667804e-07
mix_66	0.0461147156585534	0.0458272747219405	0.0462965973630909	0.0458223134348321	0.0478852208257177	0.0465290092937532	0.0471755874907967	0.0129343059798464	0.0130797233772543	0.0462045866739392	0.142502517581631	0.0462035239595804	0.0462502607654247	0.0411220342282096	0.0466518339421154	0.0461104779355095	0.0468493411916095	0.0472443838696669	0.0461706259280984	0.046406402541737	0.0466186346134453	6.28623247926646e-07
mix_67	0.0463872958685093	0.046282389933238	0.0457524153440094	0.0461341180344782	0.0462524161814607	0.0460468516162459	0.0463833849693564	0.0129928778417457	0.013135423314474	0.0462608224532447	0.142084058749332	0.0461016536688118	0.0468889822717844	0.0428604007924866	0.0465254157742451	0.0465271230128013	0.0473759181037982	0.0473099535072734	0.0463813844494337	0.0461524727282975	0.0461646342993396	7.08563412947143e-09
