Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_17	0.113151492843085	0	0.0113200900349792	0.0312299849427113	0.0369882777267917	0.0141375331193075	0.00432793481926574	0.410033509816658	0.112153785173827	0	0	0.0385257938754868	0	0	0	0.0096502502863411	0.0395937614080309	0	0	0.0409342455045496	9999	0.641851446978527	0.769891705795802	0.862046659551033
Mix_18	0.0771322836033642	0.00790076132081672	0.016798363882992	0.038817005152437	0	0.0627917448659102	0	0.584857988748082	0.0175311919660141	0	0	0.0515343667885254	0	0	0	0	0.0349949795795562	0	0	0.0143394073521404	9999	0.617619327797536	0.789263377984935	0.906698093259839
Mix_19	0.126702589783736	0	0.0377892055801963	0.099852222382018	0.0500393513351896	0.110084207068272	0.0256355206038586	0.241080301717486	0.0869968970246429	0	0	0.119880557187407	0.171695945820158	0.0284343277771387	0	0.0401442328805751	0	0	0	0.0166086441294718	9999	0.566784766745625	0.823507580681473	1.15494400329015
Mix_20	0.200785056116483	0	0.0491507715097724	0.101822155210929	0.0790331275301675	0	0	0.432128761264236	0.0739655582142861	0	0	0.0926506309063568	0	0	0	0.0202903286597883	0.0473077804475053	0	0.00615881320924103	0.053761454112245	9999	0.626552253718606	0.778699914698076	1.15705443718101
Mix_21	0.17917421164662	0	0.0582540041882846	0.128959656855031	0.0733236575363747	0	0	0.382337049084983	0.113129045719022	0	0	0.0936590384613694	0	0	0	0.0465409722107781	0.052770808936416	0	0.00632954831685877	0.0828764370561119	9999	0.598131197211775	0.799748006003388	1.21735443001185
Mix_22	0.105663820736461	0.014141200909836	0.104403358976963	0.134881761191243	0.0589939948109296	0	0	0.353562579708591	0.225243412165291	0	0	0.113410129457876	0	0	0	0.026119012387625	0.0476448297028174	0	0.00758937223445	0.0808905135017284	9999	0.561825058279607	0.826988924420424	1.27254398578381
Mix_23	0.164931034870287	0.0349616986990827	0.0184216545994453	0.0573173766421675	0.0379550366982212	0.0472272669946852	0	0.464455959618967	0.0138577760841443	0	0	0.0603150557681716	0	0	0	0.0165242386923636	0.0341744410763782	0	0	0.0566691581174514	9999	0.639774005328505	0.773715716874075	1.00681069786137
Mix_24	0.0496551012458346	0	0.00518846309479202	0.0441383179414605	0.00300907752940423	0.0138554391032233	0.0154053499533905	0.487125286985631	0.0710231033626323	0	0	0.116299379157198	0.113266979853303	0.0160303852596664	0	0	0	0	0.000959620054370602	0.0185066130127406	9999	0.602695007898235	0.801028694792394	0.954463116553648
Mix_25	0.160663911633706	0.0170901924518505	0.00636968626799234	0.00882571826907651	0.0389786731844733	0.058554610936029	0.0193517411789802	0.298388849427178	0.104824744342844	0	0	0.0350478269071424	0	0.00354808765529012	0	0	0.0140924761345701	0.00398601807715515	0	0.0760738017342956	9999	0.663749134663132	0.761007273060004	0.845796338200583
Mix_26	0.116350613133441	0.0317920197470063	0.0152994539471207	0.0238480249699345	0.00219815826520077	0.0494433534063151	0.0183612584231907	0.421711636857949	0.142340642196635	0	0	0.0553003631663157	0	0	0	0	0.0222452158534249	0	0	0.051167995449545	9999	0.632955070179564	0.779553438645832	0.950058735416079
Mix_27	0.114651230193266	0.0803826343644084	0.022896959307603	0.0685209966031858	0.0126753608574739	0	0.059591503961919	0.300538495123985	0.11866796430494	0	0	0.0934259482001806	0.0981798380056362	0.033338507535706	0	0	0	0	0	0.0749160446619254	9999	0.606586815076081	0.799484120241552	1.07778548312023
Mix_28	0.172878516333002	0	0.0627011286467844	0.102894908917129	0.0705002556633114	0	0	0.435073408880282	0.062748867949512	0	0	0.0753956073847644	0	0	0	0.0458708102698598	0.0479083097653472	0	0.0100186142211989	0.058902802996475	9999	0.609756715553826	0.791337071352567	1.14489323102767
Mix_29	0.144800752108242	0.0213335219572076	0.015400607071903	0.0314604199091069	0.0041039296422751	0.0200494594062091	0.00261442542266954	0.410889066173998	0.172513919365943	0	0	0.0445380754369405	0	0	0	0	0.0453792054192664	0.00780367581725946	0	0.037821138188617	9999	0.637585788971091	0.772195259568142	0.958708195919637
Mix_30	0.119453147234728	0	0	0.0132801677264023	0.0450139877610095	0.0702924573452489	0.00599385584556344	0.198721312973248	0.167749397831473	0	0	0.0268721217070002	0	0.00504461989102132	0	0.00125251629677765	0.0329262532772285	0	0	0.0497091395430899	9999	0.621744697738197	0.784970431262982	0.736308977432791
Mix_31	0.166690398537196	0	0.0300630221550432	0.0579028601369594	0.0560652445525067	0.00917251158175442	0.00141584965131823	0.465673597962645	0.0561614238254052	0	0	0.0749217532722716	0	0	0	0.0204055259119019	0.036686998664134	0	0.00111264261702419	0.0439652242433982	9999	0.639483713660665	0.770856073637153	1.02023705311156
Mix_32	0.0903668678278185	0.000331282618745837	0.0335095518064057	0.0597728607865772	0	0.0427215812318724	0	0.613939210257167	0.0427111010816539	0	0	0.0786675071586639	0	0	0	0	0.0361481135317143	0	0.00458776018922342	0.0243912348700303	9999	0.60452762701166	0.796571668999362	1.02714707135987
Mix_33	0.0643225135802334	0.0267872186948639	0.0450906341352896	0.0603888595784882	0.00771516191587067	0.0183456914763921	0	0.577203826499759	0.082860546014503	0	0	0.0764446733176571	0	0	0	0.0108659245758825	0.0493390730289703	0	0	0.0158895709189612	9999	0.593526004822249	0.803370738068199	1.03525369373687
Mix_34	0.25708691536882	0	0.101021890357483	0.14351079648858	0.0583406606577378	0	0	0.288061764246291	0.17511647998793	0	0	0.110710258506043	0	0	0	0.0487307935009048	0.0398100266266613	0	0.0211337852776489	0.0826692252284254	9999	0.595826343786149	0.802022155332389	1.32619259624652
Mix_35	0.12347846302223	0	0.00993376007551999	0.0308503103722858	0.0373814181923638	0.0912696239841357	0	0.43626778491004	0.0250701079453162	0	0	0.0413728794106463	0	0	0	0.00955091279365487	0.0330223743584806	0	0	0.060130311664515	9999	0.639025294533052	0.779571014046246	0.898327946729188
Mix_36	0.17617266937061	0	0.0242901778368958	0.0519035487287948	0.0630759600613634	0.0114983052976069	0.000535674585861426	0.404216288502373	0.0631048439495215	0	0	0.0630193053140235	0	0	0	0.0248864793836826	0.0375423279119159	0	0.000859314231076861	0.0508821059401049	9999	0.644169383877647	0.767621675894589	0.971987001113831
Mix_37	0.056773444987984	0.0361204370514985	0.0262432914034045	0.07794899351669	0.0788558184304413	0.0288715278674917	0	0.329493366469357	0.194761082761024	0	0	0.0937190345621489	0	0.00656174990095909	0	0.0183601730875967	0.0429701274849741	0	0	0.0643592104143243	9999	0.573766096139872	0.817032823598563	1.05503825793789
Mix_38	0.0492783068623764	0.0231931727450915	0.0653012366099536	0.0912035219540781	0	0.0657518082443688	0	0.554186090572049	0.0728601858095785	0	0	0.0828420090511706	0	0	0	0.0237202240557089	0.0466819199076239	0	0	0.0607595048642064	9999	0.551782649600141	0.832042565635887	1.13577798067621
Mix_39	0.159414541764416	0.085848732798268	0.0625007927145059	0.0873150860680285	0.0174206760970057	0	0.0726204887653954	0.404121935447687	0.0685466907328654	0	0	0.118535752635581	0.12863621723446	0.0471926035506291	0	0	0	0	0	0.0836976537760195	9999	0.610249917548113	0.796651369523222	1.33585117158486
Mix_40	0.181603174043066	0	0.0110382837857934	0.0440331387901773	0.0744877478167327	0.0235335512283907	0.00466095208187899	0.207460031148303	0.183846783152478	0	0	0.0524704086039232	0	0.00558314901868786	0	0.0284288536124094	0.0324848460132686	0	0.00492228073291294	0.0580989592412091	9999	0.626120168904831	0.779094996184777	0.912652159269231
Mix_41	0.117961042532556	0.0159629624535402	0.0305205635555004	0.0637712889468894	0.0498172241257421	0.0781705537406145	0	0.355798401842029	0.113426408090206	0	0	0.0885169909615511	0	0.0102388445636783	0	0.0102485735957497	0.0371779809674176	0	0	0.0606760754152078	9999	0.608835644128123	0.794317236152213	1.03228691079068
Mix_42	0.147066740260373	0	0.0177852059081893	0.0267174567849606	0	0.0199234590558418	0.0144517514662314	0.382307711546532	0.191768440261591	0	0	0.0511001265856789	0	0	0	0	0.0268833491582798	0	0	0.0470447213450681	9999	0.634165009234759	0.77489384027988	0.925048962372746
Mix_43	0.251353975872377	0	0.053401080579283	0.110160075073467	0.085552479742495	0.000269171800656142	0	0.281057315328071	0.0778541657676775	0	0	0.0764795583859924	0	0	0	0.0364778969466575	0.0318660200214766	0	0.0109295270075259	0.0758741048895147	9999	0.621336392953117	0.782337780937728	1.09127537141519
Mix_44	0.107997633063553	0	0.00431203567456618	0.0825905429768555	0.0281773595788071	0.190023246635311	0.0057983274145256	0.312294095901642	0.0257279327767107	0	0	0.127718651575472	0.0950933215491582	0.0292527377374222	0	0.0621113818650064	0	0	0	0.0464200597743712	9999	0.568577557491405	0.824781212973611	1.1175173265234
Mix_45	0.095932244270389	0.00473913162124446	0.0245616509170128	0.0849497859164272	0.0361362478191069	0.0201610938734915	0.0137791544280436	0.341918631294143	0.220171022491582	0	0	0.124137658239872	0	0.00301722684898535	0	0.0467104999769007	0.0453552611189459	0	0.00513648197470535	0	9999	0.577926001450627	0.815047613227848	1.06670609079085
Mix_46	0.166742587097373	0.0343443402667048	0.0157440971178139	0.064934942382992	0	0	0.0195444408467478	0.333192363708472	0.215381731472837	0	0	0.0968246184161898	0	0.000933882279036335	0	0.00302877548329946	0.0222973995195036	0	0.000339516649343106	0.0245070838583528	9999	0.619961419446335	0.78316058622708	0.997815779098666
Mix_47	0.162369405157188	0	0.0827920952512745	0.133962370241678	0.0916461085512667	0	0	0.321568239952762	0.116442630651826	0	0	0.0895559182526176	0	0.000635210784160286	0	0.0409708376541196	0.042556470533662	0	0.00562041390322231	0.116443973367405	9999	0.579750939133363	0.813115493580685	1.20456367430118
Mix_48	0.16676164728468	0	0.0228425306934044	0.0437424823479569	0.041193991773985	0.0401612649907344	0	0.466126628542199	0.0435781520729225	0	0	0.0463499426863912	0	0	0	0.0125069844532542	0.0390746848749989	0.0113026301564878	0.000739216497247803	0.0355659455167215	9999	0.647521098376703	0.766870229139302	0.969946101890983
Mix_49	0.0623864164332639	0	0	0.011320800209897	0.0283584142909072	0.146664738601166	0.00306814008496523	0.296506262650459	0.0794007473996025	0	0	0.0266431407133115	0	0.00244655618249586	0	0.00085242144670487	0.0263848409297437	0	0	0.0346307196819538	9999	0.612532953693533	0.798870981703616	0.71866319862447
Mix_50	0.0615180095150375	0.00997650658646795	0.0354063786348307	0.0633088293395982	0	0	0	0.434576161095302	0.23590888713526	0	0	0.073205626363468	0	0	0	0.00408765732897868	0.0456764254762822	0	0.00147838738055393	0.0263561333552268	9999	0.58248870637821	0.811111550509266	0.991499002211005
Mix_51	0.14974890753781	0	0.0400574278858394	0.0519297251440927	0.0430461513739047	0.0210919128890685	0	0.472751203335839	0.040750962055905	0	0	0.065398227841891	0	0	0	0.0199776373786963	0.0404604489377953	0	0	0.0374331488621479	9999	0.62328711942563	0.783171206911905	0.98264575324299
Mix_52	0.0360956115495232	0.0225209448646112	0.0208093236839889	0.0647935597021936	0.0200952020087171	0.0192924207075149	0	0.366967410032614	0.256444056753051	0	0	0.0806512611325314	0	0	0	0	0.0476856898267988	0	0.000224558537889133	0.0470124411294939	9999	0.565606443675504	0.823206271129239	0.982592479928927
Mix_53	0.179880135644175	0	0.0615179395119358	0.101633318541781	0.0426423443969128	0	0	0.384907239304236	0.113443126545166	0	0	0.0813154305896239	0	0	0	0.0515685178015127	0.0507448243598406	0	0.00333207507651458	0.066936377467321	9999	0.605704771283451	0.794279386405007	1.13792132923902
Mix_54	0.117224702538272	0	0.0318037915472464	0.0899789586106846	0.107759907136047	0.182445595439519	0.0188307613138431	0.246381786712668	0.025595709068473	0	0	0.11403924846719	0.153076558984958	0.0300601229067372	0	0.000406440272439744	0	0	0.00576501203888106	0.0294849490029437	9999	0.601580074214067	0.803536082810129	1.1528535440399
Mix_55	0.0517280661707797	0.0131065667028155	0.0262116741315194	0.0476804079152288	0.0553779242299076	0.0478372808422382	0	0.352851048903977	0.178263446642934	0	0	0.068649916655376	0	0.00613823302630831	0	0.00236164385295684	0.0396053434275831	0	0	0.0379530481631446	9999	0.587509883714388	0.807510142751518	0.927764600664769
Mix_56	0.0882311029893732	0	0.03862729716159	0.085082576140237	0.0157639189372893	0	0.00244222533012156	0.340975176838657	0.264813588351379	0	0	0.0986472085453053	0	0	0	0.0264133591817081	0.0488828992984591	0	0.000852141189466549	0.0558132077625629	9999	0.572118077676261	0.818777050630551	1.06654470172615
Mix_57	0.0384585200814731	0	0	0.0368987224539446	0.0618023490587846	0.159369456751854	0.00464103164830529	0.276803160722828	0.00654334503263647	0	0	0.103201021610461	0.104126819688507	0.0153725084331702	0	0.0198273887765862	0	0	0	0.0521865931272628	9999	0.586465947048062	0.820286221222302	0.879230917385813
Mix_58	0.0735202274248145	0.0112113159428246	0.0201172573655784	0.0442109191840864	0.034744293772061	0.0299483327626039	0	0.521157885418272	0.0604071408218589	0	0	0.0506492261473041	0	0	0	0.0203323574496464	0.0424242342311176	0	0	0.052143241537617	9999	0.608719199183873	0.794880123273551	0.960866432057785
Mix_59	0.0954389260341227	0	0	0.0416098140924872	0.0860964995576848	0.152921588524934	0.0243706379240403	0.224850422783255	0.0426451829131964	0	0	0.0985199666110879	0.102532940841589	0.025365456808806	0	0.0262714565187967	0	0	0	0.039848771722664	9999	0.597045031023302	0.810004149272896	0.960471664332664
Mix_60	0.147186123877688	0.0491740904025371	0	0.0182842036088112	0	0	0.0146336654413406	0.2063046180531	0.246134371470991	0	0	0.0286041061681536	0	0.00177851112463202	0	0	0.0211027878882898	0.0206401977813337	0	0.0281635951985538	9999	0.63177760581941	0.773609847999362	0.782006271015432
Mix_61	0.262608883034851	0	0.0322472846478967	0.0912103274442133	0.0845984825877138	0	0	0.268429699553095	0.0572691264609557	0	0	0.0785810774881111	0	0	0	0.0383623434293688	0.0311062937288015	0	0.00776345710141172	0.0806799310496101	9999	0.640106408988836	0.768148582990494	1.03285690652603
Mix_62	0.241371678994134	0.00223390259367339	0	0.0127334135531914	0.0595275928427158	0.105370829775779	0.0228442782070207	0.262787554043661	0.0328367417102634	0	0	0.0270249954413635	0.0112401764337273	0.00784996908359009	0	0	0.00580827691305285	0	0	0.0849116924719322	9999	0.682879298051462	0.748425788602784	0.876541102064104
Mix_63	0.10702741255827	0	0.0236799701740774	0.0946959691868001	0.0782373757104085	0.172697698842313	0.00175588203109778	0.273305457540986	0.0354186965754067	0	0	0.125347672609448	0.12566977465339	0.0305254771130894	0	0.034495352317223	0	0	0	0.0138484510515498	9999	0.581151763922338	0.814395536864656	1.11670519036406
Mix_64	0.243926084841529	0	0.0995611944794683	0.136711944777539	0.0786924452270009	0	0.00116490721568922	0.286316197463657	0.162715123626047	0	0	0.0831576974261527	0	0	0	0.0434340092168727	0.0467155466632946	0	0.019108757077444	0.0928629513821325	9999	0.602324569706057	0.796883215758472	1.29436685939683
Mix_65	0.177821428697687	0	0.0529283120278116	0.115890071484948	0.0655881064674421	0	0	0.312038418976154	0.165336265995674	0	0	0.0912307414739413	0	0	0	0.0439498642346216	0.045890370569555	0	0.00865690278431512	0.0803109055515071	9999	0.595772538178342	0.801466222332376	1.15964138826366
Mix_66	0.14906950793668	0	0.00114284372821175	0.0171116296216585	0.0284881514116526	0.062331236092715	0.00651272228957171	0.390025191634883	0.0675207439223758	0	0	0.0248229288960017	0	0	0	0	0.0347550408128186	0.0155839978114889	0	0.0488463283458479	9999	0.654442789994617	0.766040823263647	0.846210322503906
Mix_67	0.273633713151193	0.0411274186251011	0.0684516814854233	0.142446181966829	0.0813553521047133	0	0.00356763328422412	0.375054463729793	0.0172501553900352	0	0	0.102904391994697	0	0	0	0.0416008300854938	0.0334326659906268	0	0.0107380179187557	0.0973299087527577	9999	0.620589798553195	0.782913327073482	1.28889241447964
Mix_68	0.113206300339267	0	0.0394571122862477	0.0674740924899144	0.00747528310260096	0	0	0.435202106168038	0.194994709086674	0	0	0.0872261705499665	0	0	0	0.0156278570272344	0.0421474591504516	0	0.00742000480129553	0.0156398796373056	9999	0.597049072905828	0.800285568977817	1.025870974639
Mix_69	0.270609316979156	0	0.0127765505761271	0.0514214477220985	0.0581678002363747	0.0470693599127766	0.0180402775085534	0.218767731975437	0.143813939743964	0	0	0.0737634440732915	0.00468596402157874	0	0	0.021514862819969	0.0104518530728319	0	0	0.0506195770556563	9999	0.653207339607641	0.758754525349504	0.981702125697816
Mix_70	0.0950593275373159	0	0.0313927712692648	0.0612617698109764	0.00441977085732699	0	0	0.470254645733073	0.182257117895178	0	0	0.0840303608502893	0	0	0	0	0.0445851680878408	0	0.00207730298009572	0.0486451087642377	9999	0.602090808505693	0.796950322685355	1.0239833437856
Mix_71	0.128509424357401	0	0.0222087176169804	0.0533456479911273	0.0675014858595205	0.00830088128880735	0	0.24863324571338	0.201364922044449	0	0	0.0715680225041282	0	0.00505061464530781	0	0.0166620520172956	0.0358759442554121	0	0.00114253244861838	0.0625137846169111	9999	0.600606182790189	0.797802885124107	0.922677275359339
Mix_72	0.107891762249318	0.0162380574119056	0.0509001856095408	0.0849578671071999	0	0	0	0.68184308423294	0.0620252683042189	0	0	0.0963077395164023	0	0	0	0.0268740797446839	0.0512096858097299	0	0.0046037564284433	0.0139462776021554	9999	0.599546424081566	0.798683808940876	1.19679776401654
Mix_73	0.0315046173507758	0.00863009099930268	0.00981779361912057	0.038905476888662	0.0624328146918404	0.0821454307096961	0.00114153951101702	0.367738127921972	0.17211079754781	0	0	0.0577365526780984	0	0.00652852144649163	0	0.0119816392668493	0.0338950404960827	0	0	0.0461198987293486	9999	0.59017842673712	0.806378285910092	0.930688341857068
Mix_74	0.257449322864207	0	0.0482041359417801	0.0980581898094704	0.0847615774320649	0.0146753179916015	0	0.3110099375485	0.0580997411862625	0	0	0.0727990070427033	0	0	0	0.0239694752579897	0.0234216336392286	0	0.00731566647328052	0.103959850781305	9999	0.631219806423168	0.775787640319167	1.10372385596839
Mix_75	0.0994525447581316	0	0.00276286622952487	0.0256853367688237	0.033951673187948	0.116528009777637	0.00423382196628688	0.328675342246326	0.0689145604444775	0	0	0.0379297906077684	0	0.00414100861886378	0	0.0116611107977521	0.0248505891212946	0	0	0.0387899137915364	9999	0.623616567329755	0.788832243473568	0.797576568316371
Mix_76	0.106956764955043	0	0	0.0239156931497559	0.0433825243288777	0.12274998715017	0.00970806149862526	0.246212046650533	0.116865250029404	0	0	0.0409611665291781	0	0.00557449893442306	0	0.0062517790420817	0.0311924447400697	0	0	0.0421729797076561	9999	0.621290871811344	0.789176974004401	0.795943196715817
Mix_77	0.138215783234885	0.00149143347940922	0.0681451684686265	0.119879636503227	0.0540565381117897	0.0251466972076038	0	0.496861360739835	0.0379615786410382	0	0	0.0922902365784958	0	0	0	0.044661128698355	0.0487311123355065	0	0	0.074996071604398	9999	0.582138464393509	0.81122651527274	1.20243674560317
Mix_78	0.0299054767396083	0.0229507476591327	0	0.00487013185565941	0.0191876501020506	0.0856677733149295	0.0193449198334118	0.346984002623991	0.117166175832217	0	0	0.0244607687204773	0.0062470890672474	0	0	0	0.0128484090986126	0	0	0.0192831740819195	9999	0.602730243175952	0.801038774455325	0.708916318929257
Mix_79	0.114277368293255	0	0	0.100161500161016	0.112570794694187	0.186594143838301	0.0290756633358992	0.281948222734292	0.0268388820341846	0	0	0.103282366034052	0.147876309389071	0.0289363964672672	0	0	0	0.00365520009555524	0	0	9999	0.602011980527308	0.801963631104598	1.13521684707708
Mix_80	0.117618179907045	0	0.0383189459813954	0.0540617719715711	0	0.0674023252232598	0	0.588114107434473	0.0164274604237927	0	0	0.0670952137272192	0	0	0	0	0.0342934564193121	0	0.00192561804257769	0.0368441836317483	9999	0.603155467493048	0.799181531294022	1.02210126276239
Mix_81	0.14839626382172	0	0.0393718209039758	0.101494892797883	0.0923306884869389	0.00814963194097208	0	0.315356927514246	0.112439112326037	0	0	0.0793517403979858	0	0.000990666845523369	0	0.0289454679728436	0.0372221614226025	0	0.00601498292862827	0.0874943784514422	9999	0.604232798893157	0.795429854880194	1.0575587358108
Mix_82	0.131061240459111	0.00948682372902791	0	0	0.0371966642502453	0.0730467221750951	0.00796187066759219	0.284728602805653	0.121508591421385	0	0	0.0212534781547503	0	0	0	0	0.0289457477318153	0.00199403862842324	0	0.0408192147446626	9999	0.646331740654328	0.769849687617098	0.758002994767762
Mix_83	0.234630163301199	0	0.0356278089550408	0.0835726190090859	0.0905899812629843	0	0	0.331231677938203	0.0602840942386352	0	0	0.0683918805999122	0	0	0	0.0337805749739321	0.0376097215024702	0	0.000684001424399421	0.0853619409781761	9999	0.641247411318174	0.768375760183759	1.06176446418404
Mix_84	0.138201350760803	0	0.0420285923734111	0.0864705315136718	0.0179064181036145	0	0	0.42275722463363	0.116577670464511	0	0	0.080430697726163	0	0	0	0.032229058195395	0.0409506763351081	0	0.00806348424611854	0.033760759929449	9999	0.604762520229009	0.794755247551487	1.01937646428187
Mix_85	0.129504936659348	0	0	0.0177743617430256	0.0301478543583506	0.124205328611275	0.00549741809735053	0.340145512209712	0.0902371631932774	0	0	0.0296655927297546	0	0.00339008925723032	0	0.00887310311689896	0.0283478854118294	0	0	0.042593266397519	9999	0.629297748801064	0.784957107455049	0.850382511785571
Mix_86	0.0917682827542349	0	0.0492860370492677	0.105541665606208	0.0857229127560466	0.00786399929245407	0	0.271584749520681	0.170735601792905	0	0	0.10588014712009	0	0.00851789531190189	0	0.0321287340593136	0.0354645706119297	0	0	0.0909167765774675	9999	0.565386892258053	0.82338747818468	1.0554113724525
Mix_87	0.294210831565941	0.0348594924243533	0.00922661841911653	0.121204262025874	0.0740341031607736	0.0601734307988543	0.0211770861417864	0.211126312790032	0.0210076605944814	0	0	0.107684086294552	0	0.007681167578179	0	0.0212524307413728	0.0250248061171019	0	0.00130828792725942	0.0985845778737708	9999	0.641311625916847	0.767489134539991	1.10855515445345
Mix_88	0.133472638219017	0.0369105027680723	0.0153685673038375	0.0499159049636103	0	0	0.0166114274132389	0.401731779172936	0.166528797062905	0	0	0.0592926482593002	0	0	0	0	0.0246301853217819	0	0	0.0445609238205723	9999	0.628795231156987	0.778279630557066	0.949023374305272
