CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
mix_1	0.0952236196413594	0.0524641791355861	0.184145101723444	0.136445346703408	0.0572670261112084	0.119013682121836	0.1635866046703	0.122235263662512	0.0696191762303462
mix_2	0.0742559189108572	0.0618043456059885	0.184731335935632	0.14080107833115	0.0563119862299276	0.124099159858593	0.160917634959707	0.125796474509442	0.0712820656587019
mix_3	0.108074729417205	0.0583031846373362	0.171203892000885	0.140131481620874	0.0569281934151657	0.124838021638658	0.151673472624558	0.11756146633369	0.0712855583116289
mix_4	0.0668679507360093	0.0543766466376139	0.189460837769388	0.141620934255199	0.0720962665406252	0.131974207879097	0.153997312001533	0.120221272795569	0.0693845713849661
mix_5	0.0824707365061987	0.0556614857255302	0.182802434243088	0.139191769168056	0.0646706965533018	0.126389222675111	0.155797643863216	0.121418798900195	0.0715972123653033
mix_6	0.0655678457190309	0.0536658733916479	0.191912313552423	0.142370474285582	0.0698463016624053	0.127924805124056	0.156496517294979	0.122552301845956	0.0696635671239199
mix_7	0.0879098661339826	0.0574926247324796	0.178760880590506	0.138681071958277	0.0624669351685436	0.126545807487214	0.154741457416304	0.119982731560369	0.0734186249523246
mix_8	0.0801846080499611	0.0528078847637134	0.181958222189933	0.14074898976928	0.0600992273885213	0.125496920936527	0.160276020003558	0.125252172986605	0.073175953911901
mix_9	0.0691528641547342	0.0559609155965076	0.192319262273391	0.139448447086178	0.0711707062867279	0.127404870775659	0.155942762610009	0.119605457505776	0.0689947137110162
mix_10	0.0949356338539957	0.0641596324360958	0.18185458866333	0.141667268430799	0.0672783724515899	0.126341133717502	0.145120653860112	0.110038403848113	0.0686043127384629
mix_11	0.0912719156112411	0.0687865149147334	0.18350076505221	0.135480253814855	0.0563675661167133	0.116987841341584	0.160772399125717	0.119124918984456	0.0677078250384898
mix_12	0.0805391159433428	0.0461571707758785	0.187120638446528	0.141796437140626	0.0704254247000416	0.130576008618536	0.153137014579138	0.118852793355022	0.0713953964408877
mix_13	0.07520257496531	0.0459601669845217	0.192650777457316	0.146049811647133	0.0726604479342693	0.13124897875983	0.149348816461798	0.117599801504665	0.0692786242851572
mix_14	0.0863169606372886	0.0629056290196406	0.186753615503873	0.139099200989528	0.0670726081269527	0.126990057740371	0.150900855370866	0.113011311132555	0.0669497614789255
mix_15	0.0784554736324764	0.0538362949323026	0.185276649286237	0.141412100493663	0.0645498929743256	0.126944287829934	0.156552818058906	0.122332553100043	0.0706399296921121
mix_16	0.0945956139359281	0.059737787533655	0.172983870193902	0.142031144071066	0.0601153706132636	0.126391647045498	0.151580012630842	0.121105727197486	0.0714588267783598
mix_17	0.0842699495150262	0.0560886213778804	0.177102658956348	0.147674734715577	0.0635244840106089	0.132219752852471	0.149270210996685	0.119718077342917	0.0701315102324861
mix_18	0.0907818715886208	0.0599590218951136	0.186734153998994	0.147136174319702	0.0685244856151786	0.131606306098623	0.141757827365048	0.107156421517346	0.0663437376013738
mix_19	0.105137096089898	0.0490283818781723	0.172089818032063	0.141505772871883	0.0602542760782363	0.125886015376463	0.153610100879502	0.119142745331746	0.0733457934620369
mix_20	0.0640037192508024	0.0567383151124556	0.192586151380203	0.145788217750148	0.0681209450643835	0.128090084279647	0.155213953180983	0.12141439035988	0.0680442236214977
mix_21	0.0793964505631319	0.0479989891194985	0.185586454267914	0.149280288032121	0.0714917497840043	0.133894158701473	0.145014486780773	0.116232568486198	0.0711048542648868
mix_22	0.0946381085828539	0.0585029602810875	0.183881076901767	0.136410705138322	0.0632671830446408	0.125893320365001	0.154666274251855	0.113666751362305	0.0690736200721681
mix_23	0.0812836618303237	0.0614447347357773	0.188257128065553	0.141250011923388	0.0652277391029062	0.12343392213286	0.154597632601422	0.116718179462408	0.0677869901453623
mix_24	0.0719912656416682	0.0507278439306682	0.187219406559515	0.143387873475505	0.0689144420478002	0.129860251145215	0.153715313370449	0.122492949641681	0.071690654187499
mix_25	0.0678921280626714	0.0562421676482543	0.19428501794842	0.143141327895983	0.0704606012884583	0.125593143709501	0.153976269533368	0.119264410789579	0.0691449331237652
mix_26	0.0975445397302844	0.0484148130706872	0.179793602062031	0.146979378166566	0.0693136989972724	0.132212271722274	0.143187083025725	0.111533685364164	0.0710209278609963
mix_27	0.0846172453524544	0.060320973374326	0.187292578737979	0.138182137524021	0.0600892933127327	0.121930669146097	0.158649891808078	0.119780713847291	0.0691364968970208
mix_28	0.0713599729550942	0.0540036246647372	0.190688888421102	0.143042602837137	0.0674553437243938	0.129116395009496	0.155512506009686	0.120924818895677	0.0678958474826771
mix_29	0.0895867272527212	0.0595884533324237	0.183603476792792	0.136747110632109	0.0594424478534205	0.122440672972396	0.160353196657059	0.119392018327323	0.0688458961797552
mix_30	0.0746222232710717	0.0537672762024931	0.191355068490483	0.141891992704544	0.070798410275212	0.127916683523608	0.153107328562815	0.117324469394656	0.0692165475751174
mix_31	0.0877514811350274	0.0541962082774769	0.185651295793708	0.141433782328361	0.0663891583271103	0.128592998414116	0.151864105059362	0.114836520734966	0.0692844499298727
mix_32	0.0888786868147129	0.0655159259845941	0.186384305584729	0.138223083852875	0.0672661202533714	0.12490077967125	0.149541353462753	0.112944692380095	0.0663450519956198
mix_33	0.0942056212577142	0.0517653740427649	0.185615746466014	0.144038822837848	0.0693596226129357	0.127069140812981	0.146537842380395	0.112813959675243	0.0685938699141035
mix_34	0.105591617371532	0.0596781049662822	0.175148646634378	0.145252936395662	0.0624014811016015	0.125654010851089	0.146098125741592	0.110219195236424	0.0699558817014396
mix_35	0.0818570964974781	0.0494251812965695	0.18735087362035	0.140743289646238	0.0684720534608261	0.128179012295978	0.154624393603113	0.118040128174831	0.0713079714046168
mix_36	0.0922993298045742	0.0564907941915228	0.181693141301541	0.138357242748079	0.0655947907093909	0.126953437953978	0.152778825415667	0.115217534028845	0.0706149038464021
mix_37	0.0886345487623972	0.052980267722822	0.178182362954966	0.143905627564343	0.0637808935533075	0.129490291745756	0.152107690555243	0.118875513819469	0.0720428033216966
mix_38	0.0959291765713269	0.0569301609863519	0.177085659652604	0.138820000792763	0.0608746616395751	0.123696617036521	0.155515417027217	0.120128144020702	0.07102016227294
mix_39	0.0698475256674484	0.0552467554068608	0.189118036812811	0.141928972122726	0.0675974557050627	0.128867481004743	0.15656890471227	0.121353606549864	0.0694712620182148
mix_40	0.0929329539916915	0.0547875858917515	0.182676883116965	0.139454060237041	0.0684759417134844	0.127895092664917	0.150290405897232	0.113630464057081	0.0698566124298374
mix_41	0.103183797869423	0.0561266012413527	0.178132555457657	0.141663950796882	0.0650673248338294	0.129784740928918	0.145794933591528	0.11082803231257	0.0694180629678409
mix_42	0.0702461382193578	0.0631159075201566	0.191012165801883	0.143426526426848	0.07181880908014	0.13258952255959	0.148385457297487	0.112811497025809	0.0665939760687292
mix_43	0.0986642705676791	0.0604966652307448	0.179100249485648	0.14448476380692	0.0664462041769584	0.127956007943355	0.14419357861101	0.109202655419671	0.0694556047580131
mix_44	0.0812756635397716	0.0643512658906301	0.185935076047039	0.141108398076283	0.0622993242240053	0.12405910280787	0.155470680634584	0.11845284301309	0.0670476457667262
mix_45	0.0819105292707478	0.0572782238378488	0.184480273901933	0.13903759653504	0.0605404096821768	0.125022559025862	0.160433913200057	0.121174486155198	0.0701220083911371
mix_46	0.106712833891608	0.050876599040415	0.178965238828757	0.140780493027578	0.064974814617056	0.127219050590253	0.147454403177154	0.112982205599958	0.0700343612272204
mix_47	0.0943186331885371	0.0618444490627424	0.162894689109824	0.149148711676472	0.0512554413002458	0.126323644029853	0.1532453926999	0.126587088751593	0.074381950180832
mix_48	0.0882733661564161	0.0647282954190687	0.185534571077158	0.143060167013401	0.0667417401824023	0.129537076469892	0.145078510994959	0.109804828806711	0.0672414438799914
mix_49	0.107464738218144	0.0645444845573992	0.178981692222277	0.133715019802834	0.0614439793255469	0.120711994314713	0.152326094192313	0.112273911491452	0.0685380858753201
mix_50	0.0741407398720855	0.0538587577510319	0.186847161324973	0.140682660598459	0.0684334773906599	0.128945935146932	0.157319968800354	0.119171995822254	0.0705993032932517
mix_51	0.100142694345209	0.0572104306023696	0.176374032954811	0.146457835085321	0.0655564888254987	0.130111987180105	0.143248631814101	0.110798721853371	0.0700991773392137
mix_52	0.0990875653626315	0.0583833545708303	0.177777880128929	0.143742494898992	0.0631812853946573	0.127555813716448	0.14710276715168	0.113386833167162	0.0697820056086706
mix_53	0.0963011698549391	0.0677562435883214	0.1776579377041	0.143365945938337	0.0594144441278923	0.128517681026569	0.14693408280607	0.11202475292335	0.0680277420304209
mix_54	0.0842138766120889	0.0558873960574698	0.186591973172999	0.142578231283023	0.0676955856629252	0.126792924590901	0.149621682457212	0.11662865331266	0.0699896768507196
mix_55	0.0851288532160724	0.0491966418624045	0.188389213751654	0.149238723560021	0.0708832444316685	0.131815810528235	0.143650554407949	0.112618354971855	0.0690786032701414
mix_56	0.0869159037471769	0.050181842908904	0.191136721753282	0.141079860458649	0.0707592030089602	0.12766347715853	0.149956353568661	0.113405693758975	0.0689009436368627
mix_57	0.0754783904756123	0.0582501912492576	0.188592632854323	0.13788467303808	0.0678712046621084	0.127253344400114	0.155464334896227	0.119548666023594	0.0696565624006837
mix_58	0.0789806711004506	0.048868951268537	0.187174063432789	0.143370131043483	0.0679913425496814	0.126745723122434	0.155198578207745	0.121628340324377	0.0700421989505022
mix_59	0.105719819033798	0.0659169122163463	0.173145597009872	0.139760541530066	0.0604702119049724	0.125835658730214	0.147548461263288	0.112049213021764	0.0695535852896793
