CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
mix_69	7.55520366637755e-07	5.42141971700467e-07	3.035490291093e-07	2.90497601280249e-07	2.13634697184507e-07	2.73283596541154e-07	6.47686061445877e-07	4.79722629941105e-07	1.0978119082747e-07
mix_70	7.64738831113111e-07	9.44677411031765e-07	3.09352242180917e-07	1.87664128577962e-08	9.89698982665113e-08	2.84577129286924e-07	1.30759680681693e-06	2.07856647305137e-07	0
mix_71	1.35666875709852e-06	2.39921223641284e-07	0	0	0	0	3.18663697677538e-07	0	0
mix_72	0	2.06962831442479e-06	1.43983538567356e-06	1.93970058498531e-06	1.42472906223995e-06	1.30029349201321e-06	1.44396008002888e-06	2.218263739164e-06	1.9764273792768e-06
mix_73	2.34102439023746e-07	1.41887320017525e-06	1.06765150307595e-06	1.1915782003e-06	9.17288538641261e-07	9.63422024768802e-07	1.55197287851512e-06	1.39215828996576e-06	1.06233270297716e-06
mix_74	3.99742059096408e-07	1.05662804326148e-06	9.2204832416546e-07	1.07091287587314e-06	8.05676151816028e-07	8.27670702742806e-07	1.10051466890864e-06	1.24933316598742e-06	9.45261183343554e-07
mix_75	1.2899126484524e-06	1.11020674064947e-07	0	0	0	0	5.29536008105751e-07	0	0
mix_76	0	1.17683526011875e-06	1.43309111184374e-06	1.8636997984361e-06	1.36075974173646e-06	1.29929696091327e-06	1.73576917584346e-06	2.13207192174191e-06	1.86822761585552e-06
mix_77	0	1.64661455174622e-06	2.08837745306966e-06	2.64144000095074e-06	1.99977587804176e-06	1.88634193284975e-06	2.13700831157948e-06	2.96766393914944e-06	2.70862462867274e-06
mix_78	8.88999017839291e-07	4.14596697785824e-07	3.06174485543789e-07	1.66232935925328e-07	1.28391749852775e-07	2.60896197435526e-07	8.95652885935555e-07	3.55991137730643e-07	0
mix_79	9.25273127039943e-07	7.76101033696655e-08	1.46994378949137e-07	9.87172710161022e-09	0	1.20745014011001e-07	7.26081049636718e-07	2.0362078622576e-07	0
mix_80	0	1.55354163936157e-06	1.29546682729743e-06	1.75625682557666e-06	1.2696745939165e-06	1.17480337541666e-06	1.26884615232377e-06	2.00672049878292e-06	1.7902914350268e-06
mix_81	0	1.3137587473737e-06	1.41054186597602e-06	1.89937686049921e-06	1.37867939919351e-06	1.27866779847027e-06	1.36560786529116e-06	2.14759468792638e-06	1.91985684363696e-06
mix_82	6.0476816043586e-07	7.57201679652661e-07	5.67776973206368e-07	6.06296109503309e-07	4.6106778857072e-07	5.0899715670849e-07	8.37075212715569e-07	7.94207346044119e-07	4.59954729445575e-07
mix_83	1.03131152954019e-06	1.06785055104243e-07	0	0	0	0	6.44424684973549e-07	0	0
mix_84	0	1.28540306357626e-06	1.18361646908895e-06	1.61454374645915e-06	1.15499717209696e-06	1.07016954502569e-06	1.23027731898572e-06	1.8678152745739e-06	1.63192864960688e-06
mix_85	0	1.2302976149773e-06	1.27643246751246e-06	1.72841997724522e-06	1.24262234241066e-06	1.15661125811543e-06	1.29506931959676e-06	1.97900984167996e-06	1.74641922190531e-06
mix_86	0	1.43960360101211e-06	1.81052841752615e-06	2.33058350331559e-06	1.74426824379789e-06	1.63659103104936e-06	1.90722955487045e-06	2.62036154117166e-06	2.37158978313718e-06
mix_87	3.56775503793656e-07	8.69982626267912e-07	1.01527496644173e-06	1.25968110358201e-06	9.17421993151457e-07	9.0820711253587e-07	1.00529426487949e-06	1.44058218093975e-06	1.15682969690056e-06
mix_88	0	1.43013265065367e-06	1.44334094502898e-06	1.89066491166372e-06	1.38632518369585e-06	1.31189167456877e-06	1.62212770633962e-06	2.15152944965228e-06	1.90558978170396e-06
mix_89	0	1.6634378826599e-06	1.86511589100326e-06	2.41942077989011e-06	1.81266460008589e-06	1.68500192867686e-06	1.89890398899809e-06	2.72285981598199e-06	2.48947054156943e-06
mix_90	5.24034679408099e-07	6.40868315165236e-07	7.300985991271e-07	9.13779042229859e-07	6.38237207817343e-07	6.53205123900024e-07	9.04394895180168e-07	1.10373023447257e-06	7.90602898257011e-07
mix_91	1.02982482613843e-06	1.70011017369333e-07	0	0	0	0	8.20193209010976e-07	0	0
mix_92	5.41854878854858e-07	7.91720121600221e-07	7.64182357719751e-07	9.05678842763302e-07	6.64589299800016e-07	6.85716911601835e-07	8.97576531101534e-07	1.09015386234211e-06	7.81756721667088e-07
mix_93	1.68540418080612e-06	0	0	0	0	0	0	0	0
mix_94	1.3475121909081e-06	0	0	0	0	0	7.13699471237577e-07	0	0
mix_95	1.07647431218712e-06	3.19495116564694e-07	0	0	0	0	8.30985786519456e-07	0	0
mix_96	9.28990309084292e-07	3.05807139116696e-07	4.16787190495278e-08	0	0	2.6691668649763e-08	1.11428137216545e-06	1.16000521632859e-08	0
mix_97	7.3101890709103e-07	4.69780662591854e-07	5.1855059095675e-07	4.52636632062826e-07	3.53190830188681e-07	4.57543426387895e-07	8.68263847356312e-07	6.26048035726225e-07	2.46149954157358e-07
mix_98	6.13118498002902e-07	6.80931411710107e-07	5.05917804221686e-07	5.5859291012075e-07	4.0265850389461e-07	4.54164987010735e-07	7.68797374158097e-07	7.34263572412921e-07	3.87491813290672e-07
mix_99	0	1.68184166164388e-06	1.92259391323732e-06	2.49046574634063e-06	1.9971948003105e-06	1.76612487117464e-06	1.63047911850156e-06	2.88846779165161e-06	2.67826916912968e-06
mix_100	4.16722213723078e-07	9.64925213945694e-07	9.86533453472378e-07	1.18270021873372e-06	8.76995322539153e-07	8.87594070318609e-07	1.03628777838497e-06	1.35970246090087e-06	1.06807779057648e-06
