Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	otherCells
mix_11	0.0294083806825083	0.0294207136778312	0.0294271013296915	0.0294177687996602	0.029422810830276	0.0293847126694325	0.029411970655633	0.0294043789834954	0.0294189311976096	0.0294107601830844	0.029405283725448	0.0294073143029822	0.0294285472720544	0.0294145387751142	0.0294159315549788	0.0294128884627363	0.0294156743763932	0.0294200717212376	0.0294237150771322	0.0293822388607608	0.0294054461194141	0.0294065021243043	0.0294194484130253	0.0294165119864156	0.0294144275496931	0.0294020240773237	0.0294043786300343	0.0294030664666743	0.0293878455771059	0.0294171209158164	0.0294137879845378	0.0294037447290659	0.0294263962741621	0.0294245690880513	9.96926316054747e-07
mix_12	0.0293942210772676	0.0294207136778304	0.0294271013296912	0.0294177687996601	0.0294237150771323	0.0293847126694326	0.0294128884627358	0.0294043789834952	0.02941893119761	0.0294107601830844	0.0294052837254481	0.0294073143029828	0.0294285472720545	0.0294145387751141	0.0294159315549789	0.029411970655633	0.0294156743763927	0.0294200717212377	0.0294228108302764	0.0293822388607605	0.0294054461194137	0.0294065021243045	0.029419448413025	0.0294165119864163	0.0294144275496929	0.0294020240773247	0.0294043786300346	0.0294030664666747	0.0294020051823471	0.0294171209158154	0.0294137879845381	0.0294037447290653	0.0294263962741618	0.0294245690880531	9.96926314389412e-07
mix_13	0.02938607105526	0.0294246479901602	0.0294258769820854	0.0294168414134926	0.0294228377140801	0.0293833064496913	0.0294112615963603	0.0294037616990195	0.0294186385989313	0.0294092883235392	0.0294045928315224	0.0294064172293095	0.0294162239209782	0.0294139238426445	0.0294147579821268	0.0294110801440962	0.0294262182354775	0.0294203198362102	0.0294232284096611	0.0293857068171895	0.0294058569841535	0.02940640925518	0.0294190146887106	0.0294170278788527	0.0294131946908717	0.0294015930807946	0.0294052006484893	0.0294031307838148	0.0294194587500423	0.0294167196809609	0.02941264524762	0.0294009368261267	0.0294270963232769	0.0294254629937173	1.25109555315639e-06
mix_14	0.02938607105526	0.0294246479901602	0.0294258769820854	0.0294168414134926	0.0294228377140801	0.0293833064496913	0.0294112615963603	0.0294037616990195	0.0294186385989313	0.0294092883235392	0.0294045928315224	0.0294064172293095	0.0294162239209782	0.0294139238426445	0.0294147579821268	0.0294110801440962	0.0294262182354775	0.0294203198362102	0.0294232284096611	0.0293857068171895	0.0294058569841535	0.02940640925518	0.0294190146887106	0.0294170278788527	0.0294131946908717	0.0294015930807946	0.0294052006484893	0.0294031307838148	0.0294194587500423	0.0294167196809609	0.02941264524762	0.0294009368261267	0.0294270963232769	0.0294254629937173	1.25109555315639e-06
mix_15	0.0293861422153509	0.0294246778748032	0.0294259024204686	0.0294168625950613	0.0294228548158215	0.0293833475243148	0.0294112962026805	0.029403790199772	0.0294186613190479	0.0294093056055557	0.0294046738175645	0.0294065031667987	0.0294161947378782	0.0294139066280269	0.0294147243928021	0.0294109708469568	0.0294261881884833	0.0294202878736433	0.0294231946131754	0.0293850046997899	0.0294059087351362	0.0294064539452084	0.0294190527018882	0.0294170595994746	0.0294131516155522	0.0294016211130742	0.0294052229401695	0.0294031476494115	0.0294194704935404	0.0294174056885016	0.0294125699067301	0.0294008614867763	0.0294270209783379	0.0294253876489523	1.17575925095981e-06
mix_16	0.02938607105526	0.0294246479901602	0.0294258769820854	0.0294168414134926	0.0294228377140801	0.0293833064496913	0.0294112615963603	0.0294037616990195	0.0294186385989313	0.0294092883235392	0.0294045928315224	0.0294064172293095	0.0294162239209782	0.0294139238426445	0.0294147579821268	0.0294110801440962	0.0294262182354775	0.0294203198362102	0.0294232284096611	0.0293857068171895	0.0294058569841535	0.02940640925518	0.0294190146887106	0.0294170278788527	0.0294131946908717	0.0294015930807946	0.0294052006484893	0.0294031307838148	0.0294194587500423	0.0294167196809609	0.02941264524762	0.0294009368261267	0.0294270963232769	0.0294254629937173	1.25109555315639e-06
mix_17	0.0294087745977282	0.0294192913939656	0.0294260464831773	0.0294171047470868	0.0294230909953194	0.0293826567357281	0.0294115941446579	0.0294033600473979	0.0294128483774382	0.0294090652396982	0.0294041437124565	0.0294071917983002	0.0294168735170759	0.0294145247191812	0.0294155089302614	0.0294084938282154	0.0294270444833552	0.029421075571251	0.0294239660922228	0.029385561586679	0.0294068619622291	0.0294075510997157	0.0294295773884831	0.0294166964978353	0.029413015868561	0.0294005912834137	0.0294045130388015	0.0294024081033672	0.0293892617678942	0.0294182430121045	0.0294143687943324	0.0294018795383163	0.0294283608089856	0.029426703803559	1.75003120528316e-06
mix_18	0.0294084425573441	0.029420775562796	0.029427163224081	0.0294178306865281	0.0294228727214477	0.0293846731626576	0.0294120325340201	0.0294036504111545	0.0294189930934522	0.0294107263307908	0.0294053455978204	0.0294073761765501	0.0294286091573911	0.0294146006569433	0.029415993439228	0.0294129503421882	0.029415736259493	0.0294201336099363	0.0294237769690059	0.0293823007104074	0.0294055079905916	0.029406563996807	0.0294194198894309	0.029416573869826	0.0294144894310154	0.0294019656266774	0.029404440499841	0.029403014701301	0.0293879074357206	0.0294171827999782	0.0294138498650154	0.029403699277407	0.0294257116380264	0.0294246309805893	1.05879453726754e-06
mix_19	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_20	0.0294087775105584	0.0294246743935978	0.0294258994572653	0.0294168601276308	0.0294228528238225	0.0293834610996781	0.0294112786327164	0.029403655732036	0.0294187928317448	0.0294093548194728	0.0294046519360143	0.0294064829883607	0.0294161827169269	0.029413756519019	0.0294147259008111	0.0293882451556465	0.029426197500116	0.0294202971631659	0.0294232038812535	0.0293850140918698	0.0294059180941539	0.0294065449994595	0.0294190526515454	0.0294170600391693	0.0294130874942521	0.0294016298903219	0.0294052317168323	0.029403156426659	0.0294194792706866	0.029417414466371	0.029412578684383	0.0294008702640291	0.0294270297569735	0.0294253964275328	1.1845359240148e-06
mix_21	0.02938607105526	0.0294246479901602	0.0294258769820854	0.0294168414134926	0.0294228377140801	0.0293833064496913	0.0294112615963603	0.0294037616990195	0.0294186385989313	0.0294092883235392	0.0294045928315224	0.0294064172293095	0.0294162239209782	0.0294139238426445	0.0294147579821268	0.0294110801440962	0.0294262182354775	0.0294203198362102	0.0294232284096611	0.0293857068171895	0.0294058569841535	0.02940640925518	0.0294190146887106	0.0294170278788527	0.0294131946908717	0.0294015930807946	0.0294052006484893	0.0294031307838148	0.0294194587500423	0.0294167196809609	0.02941264524762	0.0294009368261267	0.0294270963232769	0.0294254629937173	1.25109555315639e-06
mix_22	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_23	0.0293858223829789	0.0294245028846154	0.0294257316698753	0.0294167332387292	0.0294227271220216	0.0293832284257216	0.0294111720582072	0.0294038321817328	0.0294184678043528	0.0294093912971229	0.0294045699349979	0.0294063768516986	0.0294162544041808	0.0294139438131305	0.0294148265116652	0.0294111715487728	0.0294263056039435	0.0294203889270066	0.0294232888639714	0.0293857966485876	0.0294059880751132	0.0294066511384292	0.0294191914498425	0.0294171137384843	0.0294139821566681	0.0294018306533434	0.0294157795728966	0.0294021712949426	0.0294072245883911	0.0294170727685615	0.0294125480076482	0.0294015078271459	0.02942733922562	0.0294257030491784	1.36428042230019e-06
mix_24	0.0294084425573441	0.029420775562796	0.029427163224081	0.0294178306865281	0.0294228727214477	0.0293846731626576	0.0294120325340201	0.0294036504111545	0.0294189930934522	0.0294107263307908	0.0294053455978204	0.0294073761765501	0.0294286091573911	0.0294146006569433	0.029415993439228	0.0294129503421882	0.029415736259493	0.0294201336099363	0.0294237769690059	0.0293823007104074	0.0294055079905916	0.029406563996807	0.0294194198894309	0.029416573869826	0.0294144894310154	0.0294019656266774	0.029404440499841	0.029403014701301	0.0293879074357206	0.0294171827999782	0.0294138498650154	0.029403699277407	0.0294257116380264	0.0294246309805893	1.05879453726754e-06
mix_25	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_26	0.0293863018317151	0.0294193243465912	0.02942607453941	0.029417128107565	0.0294231098584179	0.0293827020236002	0.0294116323028479	0.0294033914700132	0.0294046127072803	0.0294090127547899	0.0294041509404901	0.0294070439234209	0.0294168647622404	0.0294144168703636	0.0294155033772989	0.0294118940781803	0.0294270184737095	0.0294210471513471	0.0294239353625916	0.0293849386776497	0.0294069104230202	0.0294075922531797	0.0294296116334066	0.0294167242332912	0.0294130954472981	0.029400600412283	0.0294128961441642	0.0294024072719043	0.0294085719715979	0.0294188390434449	0.0294142857204899	0.029401796462417	0.0294282777365317	0.0294266207308861	1.66695656256266e-06
mix_27	0.0294084425573448	0.0294207755627958	0.0294271632240806	0.0294178306865291	0.0294237769690055	0.0293846731626573	0.0294129503421879	0.0294036504111542	0.0294189930934523	0.0294107263307908	0.0294053455978203	0.0294073761765494	0.029428609157391	0.0294146006569431	0.0294159934392286	0.0294120325340209	0.0294157362594926	0.0294201336099361	0.0294228727214468	0.0293823007104072	0.0294055079905919	0.0294065639968069	0.0294194198894308	0.029416573869826	0.0294144894310151	0.0294019656266778	0.0294044404998416	0.0294030147013003	0.0293879074357192	0.0294171827999782	0.0294138498650155	0.0294036992774071	0.0294257116380271	0.0294246309805893	1.05879453904389e-06
mix_28	0.0293792770980481	0.0294235041049561	0.0294296349641157	0.0294180622054474	0.029425466494158	0.0294051311072084	0.0294116366136759	0.0293997184290411	0.0294014500964703	0.0294072958223212	0.0294010756228964	0.0294047695953617	0.0294118802014977	0.0294134990728703	0.029409943613343	0.0294105317656679	0.0294587283392104	0.0294209507851199	0.0294243290996892	0.0293722371894329	0.029402682900467	0.0294039125290313	0.0294176715841059	0.0294160653451175	0.0294127244737408	0.0294037980529221	0.0294112195159263	0.029404555828801	0.0294060450950332	0.0294167859680518	0.0294134668651782	0.0294048636351397	0.0294287427737619	0.0294265407000448	1.8025121470977e-06
mix_29	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_30	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_31	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_32	0.0293860133601654	0.029424660718268	0.0294258884921704	0.0294168517570787	0.0294228469403156	0.029383322241501	0.0294112756165256	0.0293839935807788	0.0294185097092106	0.0294093634179839	0.0294045289869824	0.0294063431585949	0.0294162319959491	0.0294139381847011	0.0294147637494777	0.0294110915802249	0.0294262219154944	0.0294203226805836	0.0294232304535309	0.0294056193533457	0.0294058624622521	0.0294064952620558	0.029419008486828	0.0294170211284994	0.0294138028922735	0.0294015769824536	0.0294051845500765	0.0294031146854746	0.0294194426516922	0.0294167035827048	0.0294120865770946	0.0294009207277883	0.0294270802250167	0.0294254468954353	1.23499747195499e-06
mix_33	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
mix_34	0.0294083806825089	0.0294207136778306	0.029427101329691	0.0294177687996592	0.0294237150771324	0.0293847126694324	0.0294128884627358	0.0294043789834953	0.0294189311976092	0.0294107601830847	0.0294052837254479	0.0294073143029834	0.0294285472720544	0.0294145387751139	0.0294159315549787	0.0294119706556331	0.0294156743763933	0.0294200717212376	0.0294228108302755	0.0293822388607607	0.0294054461194133	0.0294065021243043	0.0294194484130249	0.0294165119864159	0.0294144275496928	0.0294020240773235	0.0294043786300346	0.0294030664666743	0.0293878455771056	0.0294171209158162	0.0294137879845385	0.0294037447290648	0.0294263962741614	0.0294245690880521	9.96926319829505e-07
mix_35	0.0293860295887246	0.0294246675350059	0.0294257607020256	0.0294168740209464	0.0294228675372863	0.0293833526334565	0.0294113033654247	0.0294039246225063	0.0294185326054621	0.0294093840865246	0.0294045475528666	0.0294063597382104	0.0294162390649288	0.0294139515412748	0.0294147685033019	0.0294111020214148	0.0294262245751738	0.0294203245018388	0.0294233650644437	0.0293856963815199	0.0294058452790344	0.0294064780788398	0.0294189913021637	0.0294170039452992	0.0294137857090712	0.0294015597992406	0.0294051673668559	0.0294030975022612	0.0294194254684811	0.029416686399506	0.0294120693938906	0.029400903544575	0.0294270630417279	0.0294254297121315	1.21781458561898e-06
mix_36	0.02938607105526	0.0294246479901602	0.0294258769820854	0.0294168414134926	0.0294228377140801	0.0293833064496913	0.0294112615963603	0.0294037616990195	0.0294186385989313	0.0294092883235392	0.0294045928315224	0.0294064172293095	0.0294162239209782	0.0294139238426445	0.0294147579821268	0.0294110801440962	0.0294262182354775	0.0294203198362102	0.0294232284096611	0.0293857068171895	0.0294058569841535	0.02940640925518	0.0294190146887106	0.0294170278788527	0.0294131946908717	0.0294015930807946	0.0294052006484893	0.0294031307838148	0.0294194587500423	0.0294167196809609	0.02941264524762	0.0294009368261267	0.0294270963232769	0.0294254629937173	1.25109555315639e-06
mix_37	0.0293860690492586	0.0294246471478919	0.0294258762651454	0.029416840816505	0.0294228372321184	0.0293833052918352	0.0294112606208588	0.0294037608955779	0.0294186379589128	0.029409287836344	0.0294045924893582	0.0294065035590515	0.0294162168440961	0.0294139143803285	0.0294147517835434	0.0294109852527736	0.029426220359242	0.0294203219600761	0.0294232305335628	0.0293857089404184	0.0294058591076565	0.0294064113787123	0.0294190168125543	0.0294170300025868	0.0294131968145531	0.0294015952044017	0.0294052027719623	0.0294031329074224	0.0294194608736264	0.0294167218047111	0.0294126473713199	0.0294009389497353	0.0294270984472036	0.0294254651176319	1.25321902366693e-06
mix_38	0.029386311588076	0.0294193284445627	0.0294260780273821	0.0294171310118276	0.0294231122033432	0.0293827076552237	0.0294116370475919	0.0294033953776146	0.0294128765612031	0.0294090286622618	0.0294041039789164	0.0294070640208255	0.0294168762882962	0.0294145524239419	0.0294155025204269	0.0294118956775046	0.0294270167125326	0.029421045027965	0.0294239328923382	0.0293849382463434	0.0294069094412852	0.0294075907520744	0.0294296096408243	0.029416721778198	0.0294131539663356	0.0294005900825691	0.0294045067158071	0.0294023969421853	0.029408561641837	0.0294188287134507	0.029414275390566	0.0294017861326919	0.0294282674062445	0.0294266104006123	1.65662714135539e-06
mix_39	0.0293861495109917	0.0294246809394032	0.0294259050291715	0.0294168647671558	0.0294228565696935	0.0293833517356069	0.0294112997508673	0.0294037931217705	0.0294186636502055	0.0294093073773225	0.0294046062129046	0.0294065117875529	0.0294161987542869	0.0294139136884454	0.029414727288366	0.0294109764959216	0.029426190070199	0.0294202893494788	0.0294231957001968	0.0293850080713339	0.0294059114901937	0.0294064561180519	0.0294190543242417	0.0294170607031775	0.029413221077696	0.0294016133881519	0.0294052152152056	0.0294031399244892	0.0294194627686115	0.0294173979636265	0.0294125621818391	0.0294008537618543	0.0294270132534684	0.029425379924072	1.168034446275e-06
mix_40	0.0293860133601642	0.0294246607182676	0.0294258884921706	0.0294168517570786	0.029422846940317	0.0293833222415	0.0294112756165264	0.0294038993695748	0.0294185097092096	0.0294093634179839	0.0294045289869833	0.0294063431585948	0.0294162319959505	0.0294139381847018	0.0294147637494774	0.0294110915802254	0.0294262219154943	0.0294203226805832	0.0294232304535312	0.0293857135645493	0.0294058624622524	0.0294064952620564	0.0294190084868275	0.0294170211284991	0.0294138028922736	0.0294015769824538	0.0294051845500764	0.0294031146854741	0.0294194426516927	0.0294167035827044	0.0294120865770945	0.0294009207277878	0.0294270802250162	0.0294254468954356	1.23499747173295e-06
