Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE	Absolute score (sig.score)
S10066	0	0.239045079412492	0.656366837944824	0.0237353225188239	0	0.0858970512631496	9999	0.339790602634209	1.09797055082611	1.00504429113929
S10067	0.140923397647111	0	0.808923090305239	0.0113964582054273	0	0.0447423652605793	9999	0.313997712350366	1.11504366389709	1.00598531141836
S1007	0.155737795219029	0.098606934623177	0.625474084824925	0.0314130781284494	0	0.0929989673335324	9999	0.311016375979692	1.10724986778484	1.00423086012911
S10073	0.112189278885433	0.0310286810824395	0.779131551583388	0.00407499873549203	0	0.0782820733400085	9999	0.332254886073863	1.10402072975456	1.00470658362676
S10077	0.0979116544760584	0	0.764548455421043	0.0171663495708596	0	0.124978381093104	9999	0.341300953485487	1.09892428815469	1.00460484056106
S10080	0.108308499218982	0.0492545852933611	0.706396176004884	0.0146499230314804	0	0.126435107590582	9999	0.329140690509963	1.10570119636008	1.00504429113929
S10082	0.138443369539902	0.221222684566628	0.580241320892017	0.0262919941520446	0	0.0391141562886181	9999	0.327747481429548	1.09032454730083	1.00531352543921
S10087	0.172463354018953	0	0.75363460643372	0.0142654771809086	0	0.0644106382022287	9999	0.324998793623144	1.1017920819898	1.00477407583581
S10089	0.0345374568896317	0.112703835245421	0.695635501920006	0.0199525783606156	0	0.142349364005454	9999	0.371511390770299	1.07564592558351	1.00517873642113
S1009	0.232419389778385	0.0970511823223307	0.608545768277544	0.0146783287002903	0	0.0535239641632985	9999	0.364731512393353	1.05871125067497	1.00621863324185
S10090	0.014965252746262	0	0.883866050526987	0.0100052825581603	0	0.096106343760666	9999	0.316960117314135	1.13130891312503	1.00494292959208
S10093	0.0441451570877585	0.18141950440474	0.60116401628968	0.0679799035791007	0	0.110167007436511	9999	0.284504983200567	1.13001126120233	1.00487558879779
S10094	0.134097646773768	0	0.74240529210786	0.0291735447830694	0	0.100041149694594	9999	0.312972202550112	1.11384289563837	1.00571763335929
S1010	0.132986449489424	0.089207267037318	0.638695873629993	0.0151350796432872	0	0.128749406035789	9999	0.348937325317526	1.08488205906522	1.00477407583581
S10111	0.102962087649081	0	0.812163118043333	0.0217080999206845	0	0.0689852899251888	9999	0.286592364310828	1.13967577902679	1.00581859553829
S10116	0.109090528206711	0.106527816892429	0.708256636977935	0.0231242177652328	0	0.0577409154609553	9999	0.352547962520677	1.07938860148619	1.00474011530326
S10119	0.183699641961448	0.0908225612106861	0.662726400440647	0.00964078423174841	0	0.0579185714200088	9999	0.333830942197681	1.08980391949049	1.00480795926454
S10121	0.0961381765033287	0	0.809812564955542	0.00857439610412516	0	0.0906200041683725	9999	0.34916763946721	1.09308603917718	1.00514514173137
S10130	0.0188424989720337	0.0623269636491867	0.761981961028142	0.0407361035988498	0	0.121695410307412	9999	0.351672837689372	1.09158907643129	1.00558293755562
S10140	0.136824069461592	0	0.731410939850585	0.0406174529441135	0	0.0968657602701187	9999	0.325056513485538	1.10117517960098	1.00571822252641
S10142	0.159317424164095	0	0.773462951631974	0.0174802985653539	0	0.0549180620597057	9999	0.319184774064256	1.10716420739154	1.00517873642113
S10150	0.00349570285252129	0	0.824871481375594	0.0421838079100701	0	0.13415523973635	9999	0.341137829842552	1.10636025890812	1.00470623187454
S10155	0.175683785461569	0.0664331364785557	0.680024990859806	0.0115231879377262	0	0.0712442341646592	9999	0.36405661920328	1.06695451561811	1.00490933490232
S1016	0.0815735505720023	0	0.834027366996801	0.0151220759087136	0	0.0741525953202729	9999	0.316056636982101	1.1205913123698	1.00487558879779
S10163	0.045765652458844	0	0.812236856157413	0.0261792678555453	0	0.120558377383371	9999	0.32548609662633	1.11644133185945	1.00474015385517
S10167	0.0962044559561302	0.0405250563083277	0.772921043962363	0.0315841035269156	0.000308777024731035	0.0635681102631406	9999	0.316532975403611	1.11192122897634	1.00511154704161
S10168	0.143492956838836	0	0.804117456457701	0.0065709288536728	0	0.0519372315803639	9999	0.300117270826967	1.12694443993881	1.00611857373057
S10173	0.239224964521009	0.171175493660304	0.555772239945405	0.00704585841348435	0	0.0322295326543735	9999	0.341182351876662	1.07538935188975	1.00544808919458
S10175	0.135963675567876	0	0.760019744861904	0.0225553476419108	0	0.0866063736596782	9999	0.311363108827298	1.11581406325384	1.00514514173137
S10179	0.117945353447353	0.0364091928597718	0.765065071441756	0.0104562070992316	0	0.0756061732071853	9999	0.314174273677199	1.11621783177688	1.0054819980553
S10186	0.178321727274851	0	0.761467138386758	0.0204703399876436	0	0.0448187134411966	9999	0.321164296051065	1.10259017770485	1.00507791909045
S1019	0.135269026743987	0	0.760074537080704	0.0311524486429579	0	0.0796226897234605	9999	0.31474809178535	1.11106651022043	1.00611870219111
S10190	0.207057855916211	0.196847355673663	0.505679650511584	0.024554800117604	0	0.071308426975515	9999	0.337760779425622	1.07758282200022	1.00544808919458
S10195	0.03334514670951	0.106369857368318	0.688979790305244	0.0390421147946572	0	0.13798131334868	9999	0.249694784468133	1.17041467816158	1.00571822252641
S10196	0.127337757057243	0.0637942677165057	0.702174776231915	0.0140609185608012	0	0.0973724342887093	9999	0.320809571606248	1.10810115103783	1.00474015385517
S10200	0.0577923245930693	0	0.83263370177008	0.0210129981214438	0	0.0930979949914125	9999	0.328340485226557	1.1127632534607	1.00453701947601
S10201	0.0193051963556068	0	0.812327787534829	0.0410476684353785	0	0.132363638813475	9999	0.296762732853091	1.14069062300245	1.00504429113929
S10202	0.0612736404787406	0	0.838187880043443	0.0116130740691615	0	0.0933935822580294	9999	0.332114715441236	1.11135279793874	1.00446817684937
S10205	0.164020038037617	0	0.748084069432924	0.00992450316516447	0	0.0840899630948673	9999	0.317736401467427	1.11017316021249	1.00611857373057
S10211	0.0704084983594151	0.127625492270208	0.640698059412205	0.0544657365584503	0	0.111339232875727	9999	0.279155282463842	1.13651652620906	1.00453701947601
S10221	0.145075657024878	0.134949825942309	0.643601913664374	0.0348849105982438	0	0.0472059152966035	9999	0.322864227455216	1.09538454018521	1.00571822252641
S10222	0.0858807568050272	0.0973445162351549	0.695168334495686	0.0350728837538488	0.000444430197181564	0.0912678149342299	9999	0.32645977641041	1.10186261213784	1.00517873642113
S10226	0.11404714840895	0	0.783133882218303	0.0163667125345905	0	0.0920351943937814	9999	0.343826611689259	1.09357179809856	1.00558293755562
S10227	0.0966842319699793	0.100332224355534	0.68431700721715	0.0279242149927237	0	0.0958202405550619	9999	0.310728075860769	1.11487655791669	1.00507791909045
S10228	0.0989515546416284	0.114216454350514	0.690324513714031	0.0206170994456362	0	0.0805291175136751	9999	0.34022016822733	1.09116812132497	1.00463873966549
S10232	0.220158760536457	0.162132929658163	0.570355121122169	0.0126775927507105	0	0.0402585334881252	9999	0.338362030158327	1.0786768970801	1.00558293755562
S10248	0.131424642659764	0.136208433095216	0.666291400660762	0.0243626223245587	0	0.046520860524238	9999	0.295219885444414	1.1210957840182	1.00480795926454
S10249	0.0917255773951506	0	0.704345323463306	0.0126647233887116	0	0.195903115418317	9999	0.349659740313153	1.10012781468944	1.00463873966549
S1025	0.128242593920628	0	0.794432150132074	0.0241431545548874	0	0.0579561772282211	9999	0.328736456718751	1.10180669021963	1.00477407583581
S10266	0.0743375511607273	0.147153963456089	0.610323324640782	0.0217148608510152	0	0.151918389085963	9999	0.339623781864053	1.09635125923322	1.00544808919458
S10269	0.120632681666409	0	0.778411266194698	0.0117748276730178	0	0.0943263661972436	9999	0.318314577038555	1.11476129143446	1.00514514173137
S10272	0.0946945961031481	0	0.796537669547593	0.0313269659412829	0	0.0819438659033442	9999	0.28884354840961	1.1369181199015	1.00450309749537
S10273	0.106736510237203	0	0.79747780167141	0.0235855386879368	0	0.0772441850651731	9999	0.316669058139245	1.11472155148816	1.00504403566172
S10274	0.138681836632982	0.0556144091686161	0.717793662920744	0.0252740009343357	0	0.0679496157825321	9999	0.310107700760424	1.11243029307591	1.00531352543921
S1028	0.121537499897403	0	0.797805351747033	0.0195033985214183	0	0.0668719723605541	9999	0.304263171292334	1.12357322887927	1.00571822252641
S10280	0.123660955605645	0	0.786215723889753	0.0104291405202247	0	0.0860792237293947	9999	0.276612588127684	1.14777959751012	1.00638504374502
S10283	0.136466273536573	0	0.793279918182545	0.0102443277852563	0	0.0647835563314361	9999	0.336322679636168	1.09774547171458	1.00477407583581
S1029	0.124312956516958	0.0396107974335262	0.734934819185706	0.0139924117023664	0	0.0928672376878532	9999	0.323867340144683	1.10709437935678	1.00571822252641
S10292	0.175766551890335	0.107479580212089	0.657859274733417	0.0162562147761409	0	0.0475477132903345	9999	0.306060916052962	1.11051086786822	1.00490933490232
S10294	0.1454130948118	0	0.802652881027911	0.0172748745418701	0	0.0405114787813781	9999	0.27414664124975	1.14473279764143	1.00585232916296
S10302	0.148526625390191	0	0.775248929329218	0.0136190645285488	0	0.067379456587854	9999	0.317498734861129	1.11085384184018	1.00477407583581
S10303	0.078678675394396	0	0.822090824971303	0.00970429243743375	0	0.0938926638567622	9999	0.355045494823151	1.09027631909857	1.00436645665989
S10323	0.115406939584732	0.00459532854332676	0.741012681749213	0.0294896886343184	0	0.115347690651369	9999	0.324997226419746	1.10676376002496	1.00585232916296
S10326	0.104595563290032	0	0.801455068332153	0.0175992279811484	0	0.0809888800621524	9999	0.312019273509821	1.12020230447826	1.00463873966549
S10328	0.0635562519992914	0	0.879088957653992	0.00643739352791715	0	0.0563654860133766	9999	0.33783857681454	1.10750315510761	1.00544808919458
S10329	0.199235941535956	0	0.722053799089594	0.0103731537190516	0	0.0743224170737549	9999	0.324272569260239	1.10067203447444	1.00598531141836
S10336	0.0906310626117997	0	0.79653897947833	0.0228135006080436	0	0.0947905331376382	9999	0.331643310795878	1.1051992432215	1.00477407583581
S10340	0.12986055392237	0.0811050541848521	0.680553331648759	0.0343234200484203	0	0.0789317160314097	9999	0.320480742781765	1.1021642652506	1.00477407583581
S10347	0.0798125819557375	0.0557731579521468	0.751285508249349	0.0284867316247656	0.00214417450644661	0.0866636464929031	9999	0.299202627311573	1.12767897077322	1.00416580078135
S10353	0.194916466497539	0.0686343630013451	0.632089113173124	0.0184820498560724	0	0.0894366077276652	9999	0.359853946015327	1.06782669678688	1.00355860025575
S10356	0.141789420177899	0.0669335707316228	0.686771474496551	0.0185858127969802	0	0.0900855225782962	9999	0.329631536208354	1.09788465909691	1.00416580078135
S10358	0.0683547264983983	0	0.819535684108214	0.0160276644263251	0	0.101766238632751	9999	0.326753923519335	1.11396452710737	1.00568431366569
S10365	0.0930164649747031	0	0.798134384413464	0.0201579411137495	0	0.0940047349372934	9999	0.321961506491819	1.11339678824337	1.00531352543921
S1037	0.144095434188292	0.0588851573789607	0.764870228420553	0.00382950291421832	0	0.033767766292553	9999	0.330974009259397	1.09951811772371	1.00544808919458
S10373	0.196152038709069	0.154732632848156	0.571390006518187	0.017513197933732	0	0.0649522778460296	9999	0.323162723318682	1.09291827345921	1.00474015385517
S10374	0.133649376786196	0.242036979039729	0.506180275124901	0.0542052083018037	0	0.0678921828570288	9999	0.299464075782922	1.10689008194197	1.00396402210966
S10375	0.135928432014098	0	0.746872443397184	0.0171168284656663	0	0.106400988876177	9999	0.334856691086273	1.0988384991154	1.00631869275312
S10377	0.13049919696558	0.246537101685517	0.507032782493657	0.0529999827357346	0.0027102533378741	0.0663392565122106	9999	0.300758956863144	1.10568150629738	1.00611857373057
S10378	0.175603124645863	0	0.742868803888931	0.0225983344212096	0	0.0631950184864255	9999	0.337213692802544	1.08969971201348	1.00426528144243
S10390	0.0734628459901466	0.158398152718514	0.614538775680666	0.0369942196049147	0.00205975925271437	0.11918498641853	9999	0.340302413854944	1.08947118668262	1.00463873966549
S10391	0.1490326258814	0.0791629669406089	0.637448818969788	0.0452295785948602	0.00121206150784016	0.0929582392447922	9999	0.288453670553477	1.12343155955574	1.00504429113929
S10393	0.15231309827401	0.0589359741882539	0.707198981445741	0.0298502176892765	0	0.0563404680682042	9999	0.329844104443436	1.09365057152285	1.00463873966549
S10400	0.0854563214339858	0.155257463140692	0.62458884014903	0.0267149943653455	0	0.112857969708737	9999	0.323644452472138	1.10410732240533	1.00487558879779
S10401	0.110225370656066	0	0.750617036437375	0.0264745769658752	0	0.117457091776495	9999	0.349193882970202	1.08849072697766	1.00477407583581
S10406	0.107111671447207	0.0652374289871484	0.697217125562527	0.036457686022682	0	0.0987162418356098	9999	0.301068576935439	1.12136656147605	1.00474015385517
S10408	0.0794126626248982	0.0398959903697636	0.74788822708719	0.022923924980613	0	0.115462132493159	9999	0.330852147216036	1.10581931062174	1.00558293755562
S10409	0.215074590321255	0.0520772824791932	0.641957830095646	0.0139745162218796	0	0.0815545205475116	9999	0.288935732650834	1.12413557411534	1.00463873966549
S10418	0	0.0608067092346485	0.77636501808567	0.0517104986120691	0	0.116700711623237	9999	0.303802003861839	1.13105052738786	1.00558293755562
S10431	0.122296110304281	0.0153485112369859	0.762135163265014	0.0204529887615385	0	0.0850471239202309	9999	0.287319342266917	1.13622731651695	1.00527989748805
S10438	0.0916495031481102	0.0171881440134287	0.765981198700568	0.0385776913556189	0	0.0924557919452335	9999	0.310754477728019	1.11746559809719	1.00585232916296
S10439	0.120333590329049	0.0492777022328918	0.693343166162013	0.0168963073389242	0	0.125429131425172	9999	0.341829069960171	1.09341219965222	1.00527989748805
S10441	0.0632968279619146	0	0.77800277036365	0.014902321175432	0	0.148707415401319	9999	0.297756657408001	1.1409775569768	1.00490933490232
S10442	0.118789681975448	0.0110033632331849	0.727658037924021	0.0294302558152164	0	0.120173324004437	9999	0.318602481766719	1.11153861436614	1.00705466295231
S1046	0.117718697873045	0	0.761182549349482	0.0219837148764115	0	0.103753777566547	9999	0.328333027631219	1.10505674303465	1.00463873966549
S10478	0.0925404506616665	0.0589965556324014	0.663768025369139	0.0465382051973088	0	0.1430660980418	9999	0.309969701415239	1.11687396846301	1.00490933490232
S10480	0.178259578963375	0	0.75477497432969	0.0175673076719359	0	0.0548463705324166	9999	0.346248862629742	1.0829825098581	1.00544823149742
S10484	0.104921737661202	0	0.73491536419673	0.0178464122349098	0	0.148168815070117	9999	0.32187206775212	1.11563578284588	1.00585232916296
S10492	0.186972369245445	0.122688669443496	0.566867933028802	0.0244484408694293	0	0.104974719165991	9999	0.324830046428057	1.09443249317408	1.00595213175316
S10496	0.199978268772806	0	0.723569942480073	0.0184123463260368	0	0.0636898472260521	9999	0.318876771945357	1.10283774137017	1.00565040480497
S10510	0.0461452866805178	0.0913661017392172	0.731523801551067	0.0383249068329808	0	0.0967039673635278	9999	0.303346811153153	1.1255338698079	1.00406406416731
S10513	0.113164308274158	0.0679365450494776	0.710474261948541	0.0222960609757126	0	0.0912740204807545	9999	0.326475773374293	1.10292893606449	1.00514519672864
S10516	0.142262438720183	0	0.733065199756537	0.0218234986272487	0	0.10789315403532	9999	0.315133385845495	1.11319687509657	1.00504429113929
S10534	0.231992484979875	0.0251416022455392	0.609101990542184	0.0422659421660711	0	0.0965083877768925	9999	0.283968283996531	1.12289489843947	1.00501040771056
S10535	0.0834345464661848	0.269153179822291	0.562421993115727	0.0442805005568907	0	0.0448088269161047	9999	0.288335050695132	1.12215584015506	1.0040990468772
S10537	0.15518735927679	0	0.688327941922516	0.0160240320452415	0	0.146312995918412	9999	0.335535032059567	1.09947730341664	1.00585232916296
S1054	0.0824499394446115	0	0.804693117770934	0.0194633195581657	0	0.0979984637873534	9999	0.315567994345408	1.12027629496967	1.00460484056106
S10543	0.108128230671235	0	0.817016761494287	0.0188463716899392	0	0.0610529272838288	9999	0.314829963544962	1.11696897835113	1.00504429113929
S10546	0.133724189315805	0	0.761220102933427	0.0319238085479374	0	0.0791172106211883	9999	0.302001509721383	1.1212539682865	1.00598531141836
S1055	0.030376102003131	0.00532617143564464	0.799025934101198	0.0286187567599821	0	0.141528624497835	9999	0.320305853896901	1.12301318279476	1.00487558879779
S10551	0.14988388567497	0.117972287764111	0.595002851790015	0.0211500736558706	0	0.121169637536162	9999	0.371218512852146	1.06175919094819	1.00517873642113
S10552	0.00596129727410592	0	0.797237057595826	0.0483562041172527	0.00083365111304412	0.1527905263209	9999	0.29163778855489	1.14601727609199	1.00517873642113
S10555	0.11691529004029	0	0.824160104241945	0.0237144212247933	0	0.0410625136559306	9999	0.323925688321823	1.10743147040879	1.00585232916296
S10559	0.132184035795151	0	0.746427969741717	0.0155288357335509	0	0.111811290482745	9999	0.325296610345355	1.10770438882455	1.00595213175316
S1056	0.242006811851238	0.0693455960955971	0.600917712226188	0.0228656133793972	0	0.0703793862817618	9999	0.332051578147667	1.0845803097509	1.00551511983418
S10563	0.0801318652400159	0	0.79430809565739	0.016689630585335	0	0.113475096078427	9999	0.337037190128511	1.10417257815566	1.00460468756117
S10574	0.134952101479674	0	0.782294707889114	0.00965914962584702	0	0.0778681168411766	9999	0.323084301251354	1.10910182272933	1.00477407583581
S10576	0.0914072959336521	0.0993464286138817	0.680170464795988	0.030825362239858	0	0.10197745627808	9999	0.276668581105604	1.14211967636632	1.00372700786146
S10578	0.04379647075761	0.0766170648051591	0.722868255759164	0.0488244915623655	0	0.112124577244815	9999	0.322266209572917	1.10952403894629	1.00423086012911
S10579	0.0919146284163267	0	0.821821497354449	0.0245809370245988	0	0.0657819840818235	9999	0.285969116511812	1.14100001287795	1.0040990468772
S10582	0.128039119788152	0	0.784150041638032	0.0155863069135762	0	0.0777741722009308	9999	0.320956730941368	1.11035784145204	1.00554964054069
S1059	0.101880443917458	0.0008988330449927	0.800789162029956	0.0207735613800149	0	0.0808367360487066	9999	0.327515882696294	1.10719310144509	1.00517873642113
S10599	0.173002939032798	0.0803146746102489	0.65798198402218	0.0264644005389113	0	0.0682213132142185	9999	0.317443355993619	1.1013006703718	1.00598531141836
S10611	0.0797546978040898	0	0.818357683246991	0.0202397891982996	0	0.0861848492266249	9999	0.311659173735838	1.12335429269134	1.00453701947601
S10614	0.117468552756896	0	0.736112116164282	0.0192060564485459	0	0.132392011051405	9999	0.327316834582058	1.10823236168219	1.00517873642113
S10624	0.191542833064294	0	0.715068358120588	0.0100735106482536	0	0.088561290490312	9999	0.322988595291053	1.10316606126545	1.00524599232345
S10632	0.0766046428236068	0.179051946994288	0.647390424322862	0.0221593068113733	0	0.0788577432151802	9999	0.293407186389711	1.12809510479334	1.00406406416731
S10634	0.205933910787189	0	0.705347689272836	0.0155928415914364	0	0.0780684879406147	9999	0.316373055889379	1.10536407597276	1.00494292959208
S10638	0.0666642470266176	0	0.787788280508014	0.0219181358210129	0	0.128098012826409	9999	0.312952616347645	1.12523246277236	1.00446867618205
S10644	0.167428351612149	0.0195844908292317	0.754077544951387	0.00366932171699361	0	0.0606883800848156	9999	0.33419020401806	1.09614865766388	1.00544808919458
S10649	0.040610669054275	0	0.860222067968245	0.0251868204390266	0	0.0790247336777428	9999	0.284814787436573	1.14953976728952	1.00504429113929
S10652	0.105372995082029	0	0.788827737906768	0.0272427533330461	0	0.0848086066420186	9999	0.267715790388163	1.15316622245478	1.00625209296386
S10654	0.175796568629574	0	0.754494455586208	0.016366834212522	0	0.0583864327109848	9999	0.28434782863808	1.13317693488906	1.00504429113929
S10655	0.126656150547592	0	0.779867909435842	0.0320443727253496	0	0.0659346647865842	9999	0.279165358259785	1.13984406098354	1.00450309749537
S10656	0.113375703982593	0	0.825903984011042	0.00765275534154585	0	0.0585156458593965	9999	0.329489255061858	1.10692253811441	1.00544808919458
S10657	0.0811293575192	0	0.758428718897349	0.0554618595657413	0	0.109210924146823	9999	0.334640276420458	1.09727644125571	1.00423086012911
S10658	0.143822680128211	0	0.766900762867292	0.0225961917147	0	0.0717246564290864	9999	0.312975199834313	1.11314164499734	1.00504429113929
S10660	0.17747002341035	0	0.750550525132757	0.030882308714355	0	0.046276051031788	9999	0.32876060248745	1.09432237618848	1.00517890828925
S10661	0.17521351566809	0	0.752821280292333	0.0232778142546385	0	0.0540009152241488	9999	0.314008318522965	1.10815722959759	1.00531352543921
S10676	0.112038312023685	0	0.738331278024698	0.035999821093286	0	0.118977629617343	9999	0.292135799102163	1.13258405955257	1.00534704075901
S1068	0.190345275321337	0	0.722896096064511	0.00908602608354217	0	0.0833908250570198	9999	0.362576804173218	1.07085022335292	1.00571822252641
S10681	0.0702160718948442	0	0.784224870083596	0.0535572606980766	0	0.0951521110425544	9999	0.303313407439584	1.1238935090249	1.00315031371907
S10686	0.136103863956228	0.0127021518914701	0.701164545416831	0.0231877800731277	0	0.132693987825303	9999	0.325285682841778	1.10637868365435	1.00585232916296
S10688	0.107742067759603	0	0.727372187674482	0.0329585293512133	0	0.137678757434714	9999	0.281187669967229	1.14378365740689	1.00575154222001
S10690	0.0662340948990708	0	0.824178263084721	0.0210455968354541	0	0.0946606189113274	9999	0.279376570198571	1.1511902267223	1.00611857373057
S10698	0.183843859577017	0	0.753573700074935	0.00870038436414986	0	0.0583163108526347	9999	0.332631825476091	1.09542229884863	1.00443425486874
S107	0.109906632518638	0	0.827340298255745	0.0170966932129734	0	0.0504304518484546	9999	0.320461364171014	1.11260458447458	1.00477407583581
S10703	0.118782342229186	0	0.81723634170975	0.0218816102042547	0	0.0476148256909921	9999	0.330794480134409	1.10191731160505	1.00551511983418
S10726	0.163809258144395	0.0852216356670845	0.659075598198121	0.0214874598186005	0	0.0761236815310901	9999	0.326036775575751	1.09644218506842	1.00571763335929
S10729	0.0483625611075258	0.144667996255053	0.647891328226189	0.0381544876770809	0	0.125562366399637	9999	0.280124029385397	1.14203343740636	1.00463873966549
S10733	0.134814766499957	0	0.781484640038595	0.0159718673042632	0	0.0735135880708001	9999	0.318854332935524	1.11104552993442	1.00578486191362
S10734	0.172918699679914	0.157545413882869	0.551759983371082	0.0292594067704882	0	0.0941669011006148	9999	0.347124457091383	1.07464284235503	1.00565040480497
S10735	0.167744439959712	0.0990693971264521	0.651093983117296	0.0203650379459104	0	0.0667375495611925	9999	0.331625093719275	1.09082759801758	1.00501040771056
S10740	0.0390505511318835	0.202610539649837	0.578592518436654	0.0092967176960598	0	0.174548719962764	9999	0.338962060922527	1.10276620814817	1.0040990468772
S10745	0.102165711749104	0	0.70807819371997	0.0231346230868852	0	0.171934996883251	9999	0.321463125117308	1.11742468530076	1.00531352543921
S10748	0.117660364146318	0.0578702504977891	0.710619379280163	0.0210396041839915	0	0.0984947155574258	9999	0.320017950147812	1.10870683009278	1.00568431366569
S10753	0.0477419951914131	0.181990377377823	0.587572642679511	0.0289098636473283	0	0.159870523400402	9999	0.322104007892724	1.11115356313057	1.00608540229648
S10756	0.173546097773943	0	0.727097032770618	0.0215872629950138	0	0.0824083461259107	9999	0.275715065673759	1.1397174863415	1.00463873966549
S10757	0.162111609265785	0	0.782148162670816	0.0165444962487381	0	0.0443744682357894	9999	0.33056433825696	1.09778723593128	1.00517873642113
S1076	0.147130220215831	0.0521862872446166	0.666700090768827	0.0181191881615868	0	0.121447151164763	9999	0.366966197878466	1.06915583702449	1.00558293755562
S10764	0.0627692508793287	0.0690049300853026	0.712561932466193	0.0415443785366449	0.00508664649006974	0.113399318202355	9999	0.302080495487294	1.12410432177452	1.00436645665989
S10767	0.193351910216663	0	0.731631411805337	0.0149680879252937	0	0.0642794501818191	9999	0.331660269198935	1.09396229083226	1.00423086012911
S10776	0.0875512147763519	0	0.811163748702955	0.0184976379795207	0	0.0889059722717456	9999	0.315743314526086	1.11944989475072	1.00611857373057
S10778	0.127174569658208	0.0718025376336589	0.699557938421304	0.0322867601227419	0	0.0750305233270455	9999	0.319980047264579	1.10369879185948	1.00585232916296
S10784	0.0843846226936219	0	0.775899314617364	0.0216126506681785	0	0.124122183161206	9999	0.313307539674349	1.12251768550447	1.00601877114037
S10787	0.170117571266393	0.106525594106822	0.62918596352688	0.030146865174626	0	0.0689669355173545	9999	0.330756093915027	1.08898535103401	1.00494292959208
S10800	0.273012751964922	0	0.668489946996058	0.00659959559771045	0	0.0581497984051718	9999	0.34352828361275	1.07855453418997	1.00625209296386
S10805	0.116227015809691	0.0142973636925766	0.739574164101676	0.0270770143189849	0	0.108776433801825	9999	0.309618946591168	1.11874124529575	1.00595199172475
S10813	0.131801116223753	0	0.764501739452265	0.01486112247627	0	0.094149547286922	9999	0.321763687442979	1.10991108897797	1.00531352543921
S10814	0.0420003080820995	0	0.792434036487028	0.0428474315934143	0	0.126141043557603	9999	0.283969467772775	1.14695177210552	1.00342281972014
S10815	0.165885998088272	0	0.754302267369535	0.0128695792051125	0	0.0731942483009421	9999	0.293334815696773	1.12842802543869	1.00625209296386
S10817	0.0833800484286848	0.0374689212438154	0.806483600603015	0.0306842195873264	7.98189001580051e-06	0.0460742751243412	9999	0.279376940010251	1.14393108853496	1.0040990468772
S1083	0.124362214234897	0	0.776420319721142	0.0296896621000503	0	0.0749421265806066	9999	0.317150290920165	1.11066092341819	1.0054143226367
S10835	0.115196430451351	0	0.737379914413078	0.0218767434187994	0	0.131532223135129	9999	0.315438155960051	1.11751796494257	1.00598531141836
S10838	0.0946924114251125	0	0.829339697838716	0.0199577771247588	0	0.0613236390506232	9999	0.303608391693814	1.12763818769782	1.00531352543921
S10844	0.180730429029796	0.0044016435200938	0.74941156393678	0.0151633383366411	0	0.0557750232319872	9999	0.29677293745872	1.12282128650935	1.0054819980553
S10845	0.114537403814293	0	0.792510495408323	0.0177667434212019	0	0.080498882795392	9999	0.306847789884686	1.12302860771922	1.00531352543921
S10846	0.278234709299574	0.0217727748805959	0.649466003054961	0.00881301360092974	0	0.0471615883585162	9999	0.349431620258715	1.07152410931845	1.00544808919458
