B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S14440	0.2178	0.3394	0.2366	0.0439	0.0042	0.1581
S14462	0.2026	0.2844	0.1869	0.071	0.0076	0.2475
S14467	0.2465	0.4508	0.0911	0.0443	0.0086	0.1588
S14469	0.2129	0.4192	0.191	0.0381	0.0062	0.1326
S14488	0.1755	0.4547	0.1233	0.0418	0.0037	0.2009
S14492	0.2226	0.3176	0.1884	0.0473	0.0044	0.2198
S14493	0.2101	0.4287	0.0514	0.0555	0.0073	0.2469
S14495	0.2266	0.309	0.2827	0.0364	0.0017	0.1437
S14502	0.2005	0.3943	0.1572	0.0553	0.0074	0.1854
S14507	0.2789	0.2582	0.1944	0.0562	0.0115	0.2008
S14513	0.2458	0.3359	0.1651	0.0616	0.0046	0.1871
S14522	0.1561	0.4872	0.0434	0.0599	0.0118	0.2416
S14532	0.2003	0.3562	0.0921	0.0646	0.0058	0.2809
S14533	0.164	0.327	0.3987	0.0302	0.0026	0.0775
S14534	0.1882	0.3656	0.0819	0.0703	0.0048	0.2893
S14538	0.1803	0.2653	0.3499	0.0486	0.0037	0.1522
S1454	0.2114	0.3708	0.164	0.0521	0.0076	0.1941
S14549	0.2067	0.211	0.2806	0.0541	0.0121	0.2355
S14554	0.2106	0.3431	0.0377	0.0777	0.0142	0.3168
S14562	0.1499	0.4103	0.1383	0.0581	0.0102	0.2331
S14564	0.2121	0.4311	0.1676	0.035	0.0034	0.1509
S1457	0.2842	0.2166	0.2837	0.0467	0.0043	0.1646
S14570	0.1844	0.3707	0.1721	0.0564	0.0037	0.2128
S14571	0.1711	0.3732	0.1615	0.0444	0.0039	0.2459
S14579	0.1953	0.3206	0.2005	0.0639	0.0028	0.217
S1458	0.2126	0.3267	0.1079	0.0734	0.0098	0.2696
S1459	0.2241	0.2005	0.3245	0.042	0.0046	0.2044
S14594	0.2134	0.3882	0.1654	0.0541	0.0036	0.1754
S14595	0.174	0.3046	0.2082	0.0678	0.0064	0.2389
S14599	0.2123	0.4811	0.1196	0.0406	0.0088	0.1375
S14608	0.1317	0.4828	0.156	0.0562	0.0077	0.1656
S14614	0.2391	0.373	0.0928	0.0665	0.0114	0.2172
S14619	0.1886	0.323	0.2473	0.0461	0.0039	0.1911
S14640	0.2528	0.3297	0.0395	0.0651	0.0053	0.3076
S14641	0.197	0.4105	0.1741	0.0482	0.0072	0.163
S14644	0.1519	0.3348	0.316	0.0584	0.0035	0.1355
S14647	0.2072	0.3835	0.1563	0.0493	0.0064	0.1974
S1465	0.1848	0.3367	0.2529	0.0782	0.0126	0.1347
S14650	0.1837	0.4023	0.1996	0.0416	0.0074	0.1654
S14653	0.1846	0.4812	0.0205	0.0625	0.0141	0.2371
S14660	0.2086	0.3439	0.1636	0.0661	0.0107	0.207
S14663	0.2227	0.439	0.1036	0.0487	0.006	0.18
S14664	0.2129	0.3477	0.1693	0.0545	0.006	0.2095
S14674	0.1836	0.3443	0.1384	0.071	0.0091	0.2536
S14676	0.1776	0.383	0.194	0.0607	0.0076	0.177
S14678	0.225	0.4022	0.1262	0.0436	0.0082	0.1947
S14682	0.1837	0.39	0.168	0.056	0.0085	0.1938
S14683	0.2019	0.4196	0.107	0.0654	0.0085	0.1976
S14685	0.1988	0.3113	0.1043	0.057	0.0094	0.3192
S14694	0.2892	0.3533	0.1334	0.0553	0.0052	0.1637
S14696	0.2497	0.3617	0.1046	0.0569	0.0042	0.2229
S14705	0.3366	0.2602	0.1815	0.0435	0.0072	0.1711
S14707	0.2538	0.3232	0.1432	0.0546	0.0038	0.2214
S14714	0.2491	0.3414	0.275	0.0452	0.0054	0.0839
S14729	0.2062	0.3995	0.1629	0.055	0.0089	0.1675
S14733	0.1647	0.1858	0.4791	0.0447	0.0039	0.1218
S14735	0.2076	0.3735	0.2117	0.0505	0.0077	0.149
S14749	0.1497	0.5168	0.0765	0.048	0.0158	0.1932
S14761	0.1645	0.3931	0.0902	0.0813	0.0249	0.246
S14762	0.1574	0.486	0.0813	0.1025	0.0139	0.1588
S14766	0.1794	0.3123	0.2844	0.0516	0.0079	0.1645
S14767	0.185	0.4043	0.1163	0.0542	0.008	0.2322
S14769	0.1646	0.5567	0.0301	0.0673	0.0179	0.1634
S14770	0.7985	0.129	0	0.0214	0.0056	0.0455
S14774	0.1859	0.2444	0.3069	0.0561	0.0081	0.1986
S14780	0.1954	0.445	0.1744	0.0454	0.0097	0.1302
S14793	0.1953	0.329	0.2039	0.0506	0.0076	0.2135
S14796	0.2464	0.4032	0.1552	0.0415	0.0036	0.1499
S14803	0.1533	0.4923	0.1281	0.0531	0.0136	0.1597
S14804	0.125	0.3607	0.2991	0.0517	0.0021	0.1614
S14805	0.172	0.3547	0.1695	0.0685	0.0116	0.2237
S14814	0.144	0.3275	0.324	0.0457	0.0036	0.1552
S14816	0.1641	0.4055	0.0663	0.0875	0.0185	0.2581
S1482	0.1666	0.5024	0.1077	0.0534	0.018	0.1519
S14823	0.2383	0.3668	0.0698	0.0679	0.0065	0.2507
S14824	0.1369	0.3947	0.2962	0.0452	0.005	0.1219
S14829	0.1989	0.4621	0.1048	0.059	0.0114	0.1637
S14838	0.2581	0.3339	0.1157	0.0568	0.0064	0.2291
S14841	0.1484	0.437	0.1406	0.0604	0.0083	0.2052
S14848	0.1856	0.3744	0.1802	0.0612	0.009	0.1896
S14853	0.2163	0.3624	0.1894	0.0455	0.0059	0.1806
S1486	0.1672	0.3846	0.1171	0.0913	0.0089	0.2309
S14862	0.2177	0.4102	0.1202	0.0494	0.0111	0.1915
S14873	0.143	0.392	0.2727	0.0502	0.0038	0.1382
S14885	0.1602	0.4743	0.1261	0.0473	0.0021	0.19
S14888	0.1852	0.5563	0.0522	0.0346	0.0038	0.1678
S14890	0.2015	0.3894	0.107	0.0729	0.0115	0.2177
S14895	0.1679	0.3735	0.1794	0.0686	0.009	0.2018
S14896	0.2199	0.3263	0.186	0.0668	0.0039	0.1971
S14900	0.1746	0.3148	0.2626	0.0493	0.0059	0.1928
S14906	0.1915	0.3601	0.1867	0.0632	0.0075	0.191
S14909	0.2402	0.3278	0.2272	0.0505	0.0057	0.1488
S1491	0.1609	0.3431	0.2129	0.063	0.0046	0.2156
S14913	0.1952	0.3872	0.2157	0.0548	0.0056	0.1415
S14914	0.2118	0.38	0.1035	0.0445	0.0045	0.2557
S14916	0.2086	0.5178	0.1587	0.0333	0.0064	0.0753
S14919	0.1996	0.3603	0.1092	0.0603	0.0054	0.2652
S14949	0.218	0.4308	0.1864	0.0409	0.0032	0.1207
S1495	0.1694	0.5093	0.1184	0.0594	0.0135	0.13
S14954	0.2102	0.4454	0.1178	0.0498	0.0057	0.1711
S14956	0.1841	0.3043	0.2752	0.0526	0.0032	0.1806
S14961	0.5606	0.248	0.0667	0.0393	0.0093	0.0761
S14976	0.2476	0.3743	0.1168	0.06	0.0105	0.1908
S14978	0.1782	0.4587	0.1124	0.0472	0.0051	0.1984
S14980	0.2084	0.3669	0.1812	0.0495	0.006	0.188
S14983	0.18	0.3772	0.1421	0.0569	0.0074	0.2363
S14989	0.2096	0.3583	0.1444	0.0567	0.0048	0.2262
S14991	0.3398	0.2289	0.1556	0.0774	0.0036	0.1947
S14999	0.2238	0.3909	0.1497	0.0427	0.0136	0.1794
S15000	0.1923	0.356	0.2582	0.0348	0.0034	0.1552
S15012	0.2013	0.3814	0.0876	0.0658	0.0113	0.2526
S15013	0.2231	0.3456	0.1359	0.0698	0.0075	0.2182
S1502	0.1943	0.4487	0.202	0.0377	0.002	0.1153
S15023	0.259	0.4011	0.1083	0.0473	0.006	0.1783
S15024	0.2138	0.2956	0.1869	0.06	0.0039	0.2398
S15025	0.2455	0.3296	0.1743	0.048	0.0057	0.1969
S15032	0.2292	0.3542	0.1704	0.0489	0.0028	0.1945
S15033	0.1815	0.255	0.3406	0.049	0.0063	0.1675
S15041	0.231	0.3561	0.1933	0.0497	0.003	0.1668
S1505	0.2262	0.2771	0.1193	0.0736	0.0041	0.2997
S15054	0.2928	0.3128	0.1066	0.0471	0.0031	0.2375
S15061	0.2072	0.4108	0.1546	0.0496	0.0039	0.174
S15063	0.192	0.3776	0.2018	0.0592	0.0017	0.1676
S15065	0.1951	0.3631	0.276	0.0402	0.0054	0.1202
S15069	0.2138	0.3764	0.1421	0.0592	0.0033	0.2053
S15070	0.2102	0.3094	0.2114	0.0558	0.0054	0.2078
S15071	0.2354	0.4468	0.0689	0.0422	0.0069	0.2
S15077	0.1869	0.3369	0.2358	0.0658	0.0186	0.156
S15078	0.2837	0.414	0.1383	0.0314	0.0027	0.1298
S1508	0.2058	0.3933	0.2314	0.0548	0.0069	0.1077
S15080	0.1706	0.4414	0.1792	0.0421	0.0064	0.1602
S15085	0.1769	0.3004	0.2656	0.0556	0.0048	0.1966
S15089	0.2135	0.3534	0.2249	0.0566	0.0034	0.1482
S15092	0.2073	0.2958	0.2167	0.0556	0.0071	0.2175
S15093	0.2108	0.4653	0.0708	0.051	0.0033	0.1988
S15099	0.2281	0.4839	0.0626	0.0564	0.0194	0.1495
S1510	0.1847	0.5017	0.1211	0.0511	0.0059	0.1354
S15100	0.1811	0.4595	0.2002	0.0399	0.0053	0.114
S15107	0.1935	0.4067	0.126	0.0507	0.0108	0.2123
S15108	0.1637	0.3105	0.261	0.0626	0.0049	0.1973
S1511	0.1834	0.3121	0.2668	0.0414	0.0028	0.1936
S15110	0.1624	0.4266	0.1812	0.0533	0.0053	0.1711
S15111	0.1802	0.358	0.1721	0.0733	0.0103	0.2061
S15113	0.2411	0.347	0.0728	0.0888	0.007	0.2434
S15115	0.2057	0.3575	0.2526	0.0396	0.0097	0.1349
S15120	0.2306	0.3553	0.1649	0.0589	0.0023	0.188
S15121	0.2946	0.4188	0.1257	0.0439	0.0096	0.1073
S15124	0.1834	0.3969	0.1748	0.0548	0.006	0.1841
S15126	0.1718	0.4168	0.1599	0.071	0.0086	0.1719
S15129	0.1977	0.3716	0.1551	0.0544	0.0062	0.215
S15130	0.167	0.2969	0.3294	0.0519	0.0047	0.1501
S15153	0.1701	0.296	0.2527	0.057	0.0088	0.2154
S15160	0.1566	0.3318	0.2171	0.062	0.0088	0.2236
S15167	0.1832	0.3652	0.1503	0.0637	0.007	0.2306
S1517	0.2066	0.386	0.1296	0.0519	0.0048	0.2212
S15179	0.2264	0.3672	0.1294	0.0527	0.0066	0.2177
S15184	0.2606	0.355	0.145	0.0526	0.0061	0.1808
S15192	0.2585	0.2705	0.2646	0.0524	0.0034	0.1506
S15193	0.2428	0.3598	0.1558	0.0499	0.0056	0.1862
S15198	0.1731	0.2516	0.2653	0.0737	0.0148	0.2215
S1520	0.2352	0.3772	0.121	0.0572	0.0057	0.2037
S15208	0.2044	0.3686	0.1866	0.0498	0.0071	0.1836
S1521	0.1588	0.4346	0.0756	0.0839	0.0188	0.2284
S15216	0.2238	0.3531	0.1733	0.0633	0.0068	0.1796
S15218	0.1771	0.3979	0.104	0.0696	0.0201	0.2313
S1522	0.2107	0.3771	0.1377	0.052	0.0091	0.2134
S15223	0.1909	0.3662	0.1614	0.063	0.0031	0.2154
S15237	0.2439	0.382	0.1785	0.045	0.0046	0.146
S15239	0.24	0.3241	0.1826	0.056	0.0064	0.1908
S15241	0.147	0.4721	0.0886	0.0602	0.0142	0.2179
S15246	0.1486	0.4146	0.1405	0.0521	0.0107	0.2336
S15254	0.199	0.5461	0.1208	0.0383	0.0074	0.0884
S15258	0.1804	0.3366	0.185	0.0578	0.0061	0.2341
S15259	0.1873	0.2851	0.369	0.0378	0.0031	0.1177
S15264	0.1489	0.3287	0.295	0.045	0.0013	0.1812
S15266	0.185	0.5026	0.075	0.0526	0.0179	0.1669
S15273	0.1969	0.3443	0.1129	0.0707	0.012	0.2631
S1528	0.1831	0.351	0.1601	0.0556	0.0041	0.2461
S15285	0.142	0.4289	0.2343	0.0488	0.0037	0.1424
S15294	0.1266	0.4094	0.2681	0.0522	0	0.1436
S15304	0.1915	0.4717	0.0324	0.0462	0.0072	0.251
S15308	0.1437	0.3389	0.2798	0.0576	0.0084	0.1716
S15313	0.2303	0.3673	0.1662	0.0485	0.0048	0.183
S15329	0.2153	0.2747	0.2058	0.0665	0.0032	0.2345
S1533	0.1517	0.487	0.0689	0.071	0.0197	0.2018
S15338	0.1379	0.4058	0.2485	0.0556	0.0084	0.1437
S15340	0.241	0.2818	0.2618	0.0476	0.0066	0.1612
S15345	0.1648	0.4045	0.0782	0.0708	0.0099	0.2719
S15354	0.1846	0.3549	0.1624	0.0621	0.0158	0.2202
S15366	0.2161	0.3674	0.1586	0.0552	0.012	0.1907
S15368	0.2176	0.4347	0.0936	0.0583	0.0074	0.1884
S15372	0.1603	0.3717	0.1427	0.0669	0.0023	0.256
S15374	0.168	0.512	0.1143	0.0518	0.0073	0.1467
S15375	0.2392	0.3382	0.1734	0.0487	0.0028	0.1977
S15380	0.1776	0.4763	0.1124	0.0702	0.01	0.1535
S15382	0.1703	0.4976	0.1021	0.0445	0.0066	0.1788
S1539	0.1982	0.2905	0.3003	0.0461	0.003	0.1619
S15394	0.1719	0.4504	0.1422	0.0451	0.0108	0.1796
S15401	0.2048	0.4518	0.0914	0.0568	0.0071	0.1882
S15413	0.1499	0.5098	0.0646	0.0808	0.0139	0.1809
S15417	0.208	0.3979	0.1101	0.0572	0.0052	0.2216
S1542	0.2196	0.475	0.0793	0.0504	0.012	0.1637
S15420	0.1442	0.4451	0.2519	0.0374	0.0086	0.1129
S15427	0.2321	0.3973	0.138	0.0607	0.0028	0.169
S15428	0.2314	0.474	0.099	0.0436	0.0071	0.145
S15429	0.1798	0.4274	0.0974	0.0694	0.0117	0.2144
S15432	0.204	0.358	0.1371	0.0598	0.0122	0.229
S15433	0.2156	0.3288	0.2371	0.0585	0.0043	0.1557
S1544	0.2044	0.2814	0.2672	0.0672	0.004	0.1758
S15446	0.1904	0.3943	0.172	0.0532	0.0078	0.1823
S15452	0.2369	0.2512	0.259	0.0477	0.0035	0.2018
S15455	0.1943	0.2772	0.2118	0.0599	0.0088	0.2481
S15458	0.2582	0.3555	0.1439	0.0493	0.0063	0.1868
S1546	0.2014	0.3056	0.1955	0.0622	0.0073	0.228
S15463	0.2099	0.3905	0.1361	0.0524	0.0065	0.2046
S15470	0.1771	0.319	0.23	0.0589	0.0059	0.209
S15479	0.2096	0.2845	0.2249	0.0541	0.0038	0.2231
S15487	0.1719	0.4047	0.1948	0.0528	0.0069	0.169
S15490	0.1028	0.536	0.131	0.054	0.0201	0.1561
S15496	0.2203	0.2924	0.3343	0.035	0.0038	0.1142
S1550	0.2302	0.4005	0.1475	0.0494	0.0078	0.1646
S15503	0.2145	0.3079	0.1545	0.0719	0.0077	0.2435
S15513	0.2397	0.3658	0.0944	0.0604	0.0039	0.2358
S15515	0.2321	0.27	0.2733	0.0432	0.0077	0.1738
S15525	0.2333	0.3724	0.1097	0.0533	0.0066	0.2248
S15526	0.2481	0.2838	0.2841	0.0475	0.0078	0.1286
S15527	0.234	0.2937	0.1793	0.064	0.0062	0.2228
S15528	0.1967	0.3127	0.2492	0.0428	0.0068	0.1918
S15543	0.163	0.3166	0.2955	0.056	0.0034	0.1656
S15545	0.1592	0.4442	0.0338	0.0712	0.0075	0.2842
S15556	0.2006	0.4218	0.1526	0.0423	0.0064	0.1764
S15558	0.2103	0.3973	0.139	0.0489	0.0144	0.1901
S15570	0.1689	0.3923	0.048	0.1033	0.0166	0.2708
S15571	0.2635	0.3795	0.1343	0.0451	0.0079	0.1697
S15574	0.196	0.4223	0.1455	0.0534	0.011	0.1717
S15580	0.2253	0.3774	0.1384	0.0552	0.0074	0.1962
S15585	0.1382	0.3651	0.2635	0.0574	0.0018	0.174
S15587	0.1901	0.3981	0.1699	0.0554	0.0062	0.1803
S15589	0.1659	0.3654	0.2596	0.0502	0.015	0.1438
S15600	0.2439	0.3941	0.0938	0.0483	0.0041	0.2157
S15605	0.1796	0.4051	0.133	0.0645	0.01	0.2079
S1561	0.1693	0.4698	0.0777	0.0425	0.0088	0.2318
S15618	0.1965	0.3718	0.2885	0.036	0.0041	0.1031
S15621	0.1872	0.4523	0.098	0.0632	0.0094	0.1898
S15628	0.1769	0.2608	0.3095	0.0498	0.0034	0.1996
S15629	0.2056	0.3025	0.2597	0.0578	0.0037	0.1708
S15631	0.2066	0.403	0.1397	0.0654	0.0041	0.1811
S15634	0.2128	0.4188	0.1118	0.057	0.0078	0.1918
S1564	0.2076	0.2419	0.2026	0.0548	0.0032	0.2899
S15648	0.206	0.2727	0.2966	0.0504	0.0028	0.1715
S15659	0.2116	0.2551	0.3129	0.0442	0.0091	0.1671
S15677	0.2034	0.372	0.2662	0.0358	0.0042	0.1184
S15683	0.1695	0.3664	0.1336	0.0581	0.0099	0.2625
S15689	0.2198	0.3924	0.1037	0.0613	0.0102	0.2125
S15690	0.1344	0.4948	0.1048	0.0614	0.0076	0.1969
S15692	0.2069	0.3769	0.1266	0.0609	0.0071	0.2215
S15693	0.2078	0.3607	0.146	0.0591	0.006	0.2205
S15703	0.1903	0.397	0.0877	0.0638	0.0118	0.2494
S15705	0.3301	0.4175	0.12	0.0399	0.0066	0.0858
S1572	0.2263	0.1948	0.2293	0.054	0.0044	0.2913
S15722	0.3142	0.2348	0.0958	0.0771	0.0066	0.2715
S15730	0.2248	0.4455	0.0964	0.0511	0.0076	0.1746
S15732	0.1931	0.528	0.1431	0.0331	0.0078	0.0949
S15738	0.206	0.4122	0.1508	0.0526	0.0061	0.1722
S1574	0.2021	0.3246	0.2321	0.0456	0.0058	0.1898
S1576	0.1823	0.3562	0.1875	0.0677	0.0094	0.1969
S15768	0.1979	0.3969	0.1581	0.0537	0.0056	0.1879
S1577	0.2086	0.3694	0.1735	0.0619	0.0098	0.1768
S15770	0.2066	0.277	0.3055	0.0472	0.0088	0.1548
S15778	0.2176	0.3417	0.1994	0.0556	0.0046	0.1811
S1578	0.1801	0.3806	0.1086	0.0733	0.015	0.2424
S15781	0.1961	0.387	0.2075	0.0505	0.0045	0.1545
S15789	0.1582	0.3455	0.3091	0.0388	0	0.1484
S15791	0.2159	0.3536	0.1732	0.0613	0.0059	0.19
S15795	0.1307	0.4849	0.2379	0.0556	0.0146	0.0762
S15802	0.2358	0.423	0.1139	0.0436	0.006	0.1777
S15816	0.1539	0.4002	0.2227	0.0569	0.0154	0.151
S15819	0.1736	0.3267	0.1693	0.0784	0.0112	0.2409
S15825	0.1543	0.3714	0.2654	0.0476	0.0024	0.1587
S15828	0.1504	0.4047	0.0992	0.0897	0.0087	0.2474
S15833	0.1901	0.344	0.1781	0.0499	0.0041	0.2339
S15834	0.2158	0.3879	0.1515	0.0572	0.0126	0.175
S15840	0.2095	0.4198	0.1258	0.0477	0.0084	0.1888
S15844	0.1987	0.3286	0.1009	0.067	0.0112	0.2935
S15851	0.179	0.2976	0.279	0.0542	0.004	0.1863
S15862	0.2631	0.273	0.2234	0.0522	0.008	0.1802
S15863	0.0949	0.4316	0.2039	0.07	0.0241	0.1756
S15878	0.2315	0.3946	0.0955	0.0649	0.0105	0.203
S1588	0.2191	0.3557	0.22	0.0546	0.0067	0.144
S15886	0.203	0.3756	0.116	0.0672	0.0058	0.2324
S15887	0.203	0.4329	0.0961	0.0508	0.0082	0.2091
S15895	0.199	0.3622	0.2073	0.0534	0.0056	0.1726
S15898	0.1648	0.3522	0.2304	0.0527	0.0046	0.1953
S15903	0.189	0.403	0.1047	0.0591	0.0128	0.2314
S15908	0.1859	0.2811	0.3094	0.0492	0.0039	0.1706
S15910	0.1543	0.3407	0.308	0.0493	0.0037	0.144
S15925	0.2085	0.4554	0.0314	0.0598	0.0105	0.2345
S1593	0.1953	0.4793	0.0881	0.0494	0.0046	0.1833
S15931	0.2129	0.2172	0.2404	0.0537	0.0089	0.2669
S15941	0.1764	0.4238	0.0958	0.0555	0.0041	0.2445
S15946	0.1988	0.3171	0.2559	0.0763	0.0051	0.1468
S15955	0.2359	0.3768	0.102	0.0668	0.0112	0.2073
S15956	0.6831	0.1821	0.0503	0.0241	0.0035	0.0568
S15960	0.2385	0.3106	0.1484	0.0582	0.0034	0.2408
S15966	0.2193	0.3583	0.2096	0.044	0.0054	0.1633
S15973	0.253	0.328	0.1213	0.0518	0.0052	0.2406
S15974	0.2464	0.3254	0.1498	0.0692	0.0048	0.2044
S15976	0.2218	0.2473	0.3026	0.0578	0.0066	0.1639
S15978	0.2496	0.36	0.1801	0.0514	0.0034	0.1554
S15979	0.2243	0.408	0.1584	0.0585	0.0115	0.1393
S15981	0.202	0.4008	0.2322	0.0437	0.0032	0.118
S15984	0.1881	0.4503	0.096	0.0524	0.01	0.2033
S15994	0.216	0.3286	0.1674	0.0607	0.0083	0.219
S15996	0.1906	0.2932	0.2621	0.0596	0.0044	0.19
S15998	0.2774	0.2798	0.2765	0.0517	0.0053	0.1093
S160	0.1005	0.3609	0.3618	0.04	7e-04	0.136
S1600	0.2228	0.3788	0.1788	0.0542	0.0058	0.1596
S16012	0.1449	0.172	0.5598	0.0344	0.0022	0.0867
S16013	0.1756	0.3525	0.1759	0.0569	0.0061	0.233
S16022	0.1841	0.3097	0.164	0.093	0.006	0.2432
S16037	0.174	0.4304	0.1209	0.0661	0.0054	0.2031
S16038	0.1661	0.3425	0.2346	0.0644	0.0086	0.1838
S16040	0.2386	0.4022	0.0987	0.0561	0.0081	0.1964
S16048	0.1848	0.4223	0.0971	0.0622	0.0113	0.2223
S16054	0.2138	0.2325	0.2817	0.0546	0.0044	0.2129
S16056	0.1575	0.3423	0.3043	0.0494	3e-04	0.1462
S16069	0.2087	0.46	0.1558	0.0419	0.0038	0.1298
S1609	0.1701	0.4474	0.1166	0.065	0.0099	0.1909
S16093	0.2463	0.3699	0.1064	0.0561	0.0061	0.2152
S16097	0.228	0.3716	0.0797	0.0652	0.0128	0.2428
S16099	0.7632	0.1532	0.0139	0.0197	0.0067	0.0433
S16108	0.2002	0.2688	0.2985	0.0536	2e-04	0.1786
S16109	0.183	0.5034	0.1733	0.0389	0.0062	0.0953
S1611	0.2479	0.245	0.3083	0.0399	0.0033	0.1556
S16112	0.19	0.4078	0.1547	0.0487	0.0079	0.1909
S16116	0.1542	0.2963	0.2571	0.085	0.0091	0.1982
S16118	0.228	0.3014	0.1706	0.0686	0.0053	0.226
S16122	0.2632	0.3166	0.0648	0.0686	0.0074	0.2794
S16126	0.2288	0.3368	0.1804	0.0532	0.0047	0.196
S16130	0.1595	0.4789	0.0819	0.0681	0.0063	0.2053
S16138	0.2246	0.4484	0.1424	0.0484	0.0113	0.125
S16146	0.2297	0.3547	0.1236	0.0528	0.0047	0.2344
S16147	0.2174	0.3373	0.1595	0.0609	0.0076	0.2173
S16151	0.2014	0.4431	0.1466	0.0463	0.0093	0.1532
S16154	0.1789	0.3902	0.0964	0.0607	0.0032	0.2707
S16155	0.1617	0.4856	0.101	0.0569	0.0049	0.1899
S16160	0.1021	0.4267	0.2058	0.0725	0.0125	0.1804
S16163	0.22	0.3384	0.1801	0.0509	0.0054	0.2052
S16167	0.2044	0.4414	0.1455	0.0548	0.0119	0.1421
S16168	0.184	0.326	0.1662	0.0572	0.0098	0.2568
S16169	0.165	0.4321	0.1161	0.06	0.0133	0.2135
S16170	0.2304	0.4638	0.1252	0.0408	0.0077	0.1321
S16171	0.1567	0.3295	0.3337	0.0536	0.0082	0.1182
S16178	0.1888	0.2715	0.2821	0.0515	0.0045	0.2016
S16180	0.21	0.3734	0.1219	0.0659	0.011	0.2178
S16187	0.2229	0.2808	0.1094	0.0671	0.0107	0.3092
S16195	0.2101	0.3461	0.2209	0.0448	0.0053	0.1728
S16199	0.1694	0.4076	0.1756	0.0459	0.0065	0.1951
S1620	0.2154	0.3969	0.1004	0.0588	0.0053	0.2233
S16203	0.2037	0.3658	0.2117	0.0508	0.0048	0.1631
S16208	0.2575	0.1791	0.3079	0.0499	0.0052	0.2004
S16211	0.2635	0.2552	0.2143	0.047	0.004	0.216
S16213	0.1829	0.3881	0.2262	0.0425	0.0018	0.1585
S16229	0.171	0.4016	0.1446	0.0437	0.0046	0.2346
S16232	0.1892	0.42	0.1678	0.0441	7e-04	0.1781
S16237	0.2003	0.37	0.1103	0.0633	0.0071	0.249
S16239	0.2648	0.325	0.1569	0.0627	0.005	0.1856
S16249	0.209	0.3781	0.0793	0.0729	0.0116	0.2491
S16253	0.1937	0.3489	0.237	0.0512	0.0105	0.1587
S16255	0.1909	0.3372	0.261	0.0419	0.0035	0.1655
S16257	0.2195	0.4289	0.1141	0.0466	0.01	0.181
S16272	0.1734	0.3863	0.0591	0.0802	0.0112	0.2898
S16274	0.2366	0.3752	0.0769	0.0535	0.004	0.2537
S16275	0.1886	0.3555	0.1685	0.0664	0.0083	0.2127
S1628	0.184	0.3328	0.1744	0.059	0.004	0.2458
S16282	0.158	0.4317	0.2324	0.0388	0.0067	0.1325
S16288	0.2682	0.301	0.1456	0.0607	0.0028	0.2217
S16294	0.1888	0.3529	0.2874	0.0376	0.0052	0.1282
S16297	0.1749	0.4172	0.0847	0.0631	0.0087	0.2514
S16305	0.2032	0.3714	0.1264	0.0569	0.002	0.24
S16306	0.1856	0.5027	0.0476	0.0489	0.0081	0.207
S16308	0.2145	0.2881	0.2172	0.0606	0.0075	0.212
S16311	0.215	0.4049	0.1642	0.0376	0.0024	0.176
S16318	0.1451	0.2668	0.3363	0.0576	0.0077	0.1865
S16322	0.2042	0.4237	0.0714	0.0619	0.0038	0.235
S16327	0.2803	0.2295	0.2051	0.0627	0.0067	0.2157
S16352	0.1956	0.3112	0.2436	0.0566	0.0052	0.1878
S16354	0.1705	0.3876	0.0292	0.0832	0.0131	0.3163
S16358	0.1461	0.3261	0.3378	0.0384	0.0056	0.146
S1636	0.2145	0.321	0.23	0.0456	0.0071	0.1818
S16367	0.1855	0.43	0.143	0.0515	0.0057	0.1841
S16368	0.1809	0.4574	0.1038	0.0604	0.0065	0.191
S16372	0.2408	0.3185	0.2483	0.0406	0.0055	0.1463
S16373	0.1597	0.3444	0.1383	0.0843	0.014	0.2594
S16379	0.1911	0.3457	0.159	0.0597	0.0042	0.2402
S16386	0.2066	0.3422	0.2092	0.049	0.0045	0.1885
S16389	0.196	0.3996	0.124	0.0543	0.0056	0.2204
S1639	0.1625	0.3959	0.2952	0.0397	0.0018	0.1049
S16391	0.1797	0.4417	0.1525	0.048	0.0066	0.1716
S16401	0.1791	0.353	0.2988	0.0396	0.0044	0.1252
S16407	0.2152	0.4546	0.159	0.0458	0.0069	0.1184
S16408	0.1527	0.2727	0.342	0.0553	0.0069	0.1704
S16412	0.1874	0.3203	0.1982	0.065	0.0031	0.226
S16414	0.1998	0.4081	0.1587	0.0603	0.005	0.168
S16419	0.2563	0.3237	0.1775	0.0537	0.0086	0.1802
S16420	0.2577	0.2569	0.223	0.046	0.0046	0.2119
S16422	0.2233	0.3163	0.141	0.0676	0.0109	0.2408
S16423	0.1849	0.4074	0.1686	0.0537	0.009	0.1764
S16428	0.223	0.2956	0.2539	0.0518	0.0041	0.1716
S16439	0.2273	0.2452	0.2872	0.0652	0.0077	0.1674
S16441	0.2299	0.2961	0.2121	0.0607	0.0046	0.1966
S16450	0.1917	0.4245	0.1875	0.0353	0.0058	0.1551
S16455	0.1885	0.4303	0.1459	0.0529	0.008	0.1744
S16460	0.2634	0.255	0.2262	0.0526	0.0021	0.2007
S16473	0.1904	0.3568	0.1534	0.052	0.0051	0.2424
S16475	0.1303	0.3749	0.359	0.036	0.0029	0.0969
S16476	0.2227	0.3128	0.216	0.0536	0.0065	0.1884
S16478	0.2236	0.3849	0.1537	0.0496	0.0026	0.1857
S16480	0.2088	0.3724	0.113	0.0588	0.0072	0.2398
