CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S10001	0.11854706095711	0.123354059537977	0.120880443442904	0.0903621574878633	0.136698848557565	0.132597955600571	0.114096207681107	0.0919414251074932	0.0715218416274093
S10006	0.116295696316321	0.124258960281912	0.120095792289221	0.0896736544780242	0.13618771977534	0.129677873543231	0.116273188167075	0.0954093915911556	0.0721277235577191
S1001	0.116559468432548	0.123263255288672	0.120132980813202	0.0908546298538842	0.135611678448739	0.128176003403308	0.117711838683273	0.0959003057592361	0.0717898393171383
S10010	0.120006379093324	0.122007588904417	0.120668371462436	0.0904372751703511	0.135325483762831	0.128323680472706	0.117658931108984	0.0941053343655811	0.0714669556593696
S10011	0.117935695714213	0.121221621766405	0.120711122672086	0.0916661990037426	0.137898814965015	0.12931420402172	0.114669673789943	0.0939354886767381	0.0726471793901369
S10014	0.117562764573917	0.123993052135381	0.12018353873444	0.0909810390743851	0.13440794031624	0.129211200840554	0.117348336325742	0.0947819857034845	0.0715301422958564
S10026	0.116273766943686	0.124344609359897	0.119946209227483	0.0898410911955159	0.136605294584795	0.126647500669858	0.117099851072733	0.0962632430002906	0.0729784339457423
S10032	0.11856033845477	0.12659419607428	0.119466141695055	0.0905307156181069	0.13420705159686	0.127512991499208	0.116713937643369	0.0945057122643394	0.0719089151540116
S10036	0.11504436834459	0.122445277382711	0.119650393492488	0.0897132828205601	0.137836910519273	0.127919710364332	0.117396460502074	0.0968405617127534	0.0731530348612183
S10042	0.118210956581117	0.124133731672786	0.119838421505874	0.0906214760983403	0.135221024153666	0.127836751504612	0.117509138644488	0.0953831166501374	0.0712453831889789
S10044	0.115409211463465	0.124600374996606	0.120389481426432	0.0901432721780457	0.136954127213597	0.127300048941047	0.11694848561485	0.0964440117981459	0.0718109863678118
S10049	0.115432196827001	0.126004226627128	0.12021449766755	0.0897995814889377	0.137525183450047	0.127158657045333	0.116350258662999	0.0958944750402666	0.0716209231907359
S10057	0.115908404690484	0.122521343943007	0.119596306060448	0.0914635871975017	0.135838987653873	0.13192911448099	0.11546651233789	0.0948324413143014	0.0724433023215046
S10062	0.11698669659602	0.124213736095373	0.12063246624844	0.0903302694814413	0.136268999307481	0.128816988771828	0.116126708030621	0.0949200351927586	0.0717041002760385
S10066	0.120612960421481	0.121826536796527	0.120725344269807	0.0906551229893156	0.136625886945959	0.12996440257912	0.11582285448104	0.093363050671226	0.0704038408455256
S10067	0.114310079850999	0.124418471377305	0.120026516563589	0.0902131410648933	0.138523407531334	0.12700268228011	0.116947117935467	0.0965864373983311	0.0719721459979723
S1007	0.116907361086166	0.123804552220179	0.119415923475836	0.0906563455311705	0.135695391289902	0.131564735366683	0.115418803168233	0.0950878856033678	0.0714490022584618
S10073	0.11508707487364	0.122035819393257	0.120980292599792	0.0908844314297793	0.137521141666335	0.128616292223033	0.116468572695372	0.096003016340697	0.0724033587780937
S10077	0.119470071525416	0.123975959825779	0.120628916477121	0.0910614833251923	0.135217524361354	0.130500236214424	0.11583973574102	0.0925516312338573	0.0707544412958374
S10080	0.118882510132888	0.123925266573423	0.120017515940271	0.0913047681334278	0.133959017141977	0.130277217425738	0.116620305571724	0.093392664024134	0.0716207350564181
S10082	0.114984435083412	0.124014023814132	0.121096943332029	0.0914587721649098	0.135684822157946	0.128380945667712	0.11593415686511	0.0957980931250357	0.0726478077897136
S10087	0.116751062873757	0.127328194983952	0.120840807421805	0.0899753313363215	0.135557050584487	0.127732640705466	0.116346089553915	0.0946599830597947	0.0708088394805013
S10089	0.118034321282723	0.1242010329183	0.119796128082838	0.0903696237696225	0.137907467721739	0.1301927529135	0.115366663040952	0.093271269083598	0.0708607411867274
S1009	0.114805861391012	0.124780293828927	0.121374004051524	0.0915331260664757	0.136377492753141	0.129193662645483	0.115106031224825	0.0946616686569524	0.0721678593816607
S10090	0.117697494452441	0.124108944839258	0.120926033213287	0.0895582967204243	0.135257480880798	0.131828733548133	0.115270086833374	0.0942800773982307	0.071072852114055
S10093	0.117775462250524	0.120785697622851	0.118966322842431	0.0912909142859028	0.135845014141601	0.129941337034365	0.116424294978749	0.0960140650846198	0.0729568917589569
S10094	0.118150370537547	0.123940048920635	0.120403433744453	0.0905605081201451	0.135552657881024	0.128680048763556	0.117313705639491	0.0945204848748984	0.0708787415182505
S1010	0.118304671444627	0.123847757305086	0.1200496288416	0.0910431035085947	0.135798773702875	0.129893484538223	0.115615469680043	0.0937301382166537	0.0717169727622977
S10111	0.115450909431016	0.123773386088969	0.120918941456161	0.0910316547834127	0.136858665818983	0.127407651418271	0.116876571479644	0.0955219502828935	0.0721602692406493
S10116	0.116237378611185	0.120749207075685	0.121522420249303	0.0927219582497634	0.135897741917518	0.131144540523297	0.115132505369881	0.0941624796012084	0.0724317684021595
S10119	0.115094747781372	0.123532466872089	0.119768064290505	0.0905358689616893	0.137798178841963	0.128481894237537	0.11590618009895	0.0957962416741953	0.0730863572417002
S10121	0.116774749435471	0.124290446678322	0.120061623876321	0.0898114481046395	0.136848898138726	0.127542472765085	0.116959801495845	0.0952625195783289	0.0724480399272618
S10130	0.119242984702369	0.122896738200165	0.119653416120973	0.0902837019497305	0.135218532646458	0.131938038076375	0.11626802147509	0.0934175808259902	0.0710809860028501
S10140	0.118651547841157	0.127915485669597	0.120300257643433	0.0904293645383301	0.133109048374063	0.128162339806004	0.117590783019879	0.0937591076738797	0.0700820654336566
S10142	0.115444298640254	0.127950504790504	0.120026107972965	0.0899928548656822	0.134709897593671	0.127812773201311	0.118328435143605	0.0952185220265359	0.0705166057654712
S10150	0.12243289966851	0.123474825534583	0.11897245929135	0.0909962787125984	0.132172074451355	0.13193797032473	0.117465069254751	0.0925536126442272	0.0699948101178946
S10155	0.11579632198625	0.124218238965843	0.12048407554935	0.0905509072074502	0.137998882023561	0.127337460352763	0.11581696179341	0.0950489629016031	0.0727481892197691
S1016	0.117455311030518	0.123936958641261	0.120203660282566	0.0904348305710184	0.135785885245004	0.129072461716507	0.117317442944535	0.0953027548924826	0.0704906946761081
S10163	0.120436394818593	0.12232195347193	0.12060090970561	0.0915350298960324	0.136358868059652	0.130503756641253	0.115116285653245	0.0918082166578778	0.0713185850958053
S10167	0.117591292616177	0.122455942215653	0.119332184281303	0.0912979041955543	0.132694525835074	0.129194983664745	0.117898150477505	0.0965598773696137	0.0729751393443751
S10168	0.115254259831396	0.124423049940807	0.119855440300246	0.0907705889710027	0.137338977936782	0.127538345465426	0.117051226042132	0.0956359692838458	0.0721321422283648
S10173	0.113657569474414	0.124495058064023	0.120785447464012	0.0921042494902083	0.136578676910887	0.12728455846497	0.115428672132567	0.0957543897133307	0.0739113782855884
S10175	0.117006687330423	0.125234839087582	0.120261168858331	0.09025330302008	0.13504888615427	0.129632066314425	0.117042434549745	0.0947611333476173	0.0707594813375266
S10179	0.114907411605587	0.122801854172607	0.120931150750458	0.090606371800812	0.136665098925892	0.127091382908051	0.118603706654564	0.0964280798679228	0.071964943314106
S10186	0.113900905167	0.126334594938375	0.119703582218088	0.0907095441522496	0.137985749309393	0.127144337843645	0.116216828048063	0.0949744772745628	0.0730299810486234
S1019	0.115871319675714	0.12411281009606	0.120413958407518	0.0902992821908506	0.1375358579572	0.129489511592313	0.116082052061163	0.0944738540337047	0.0717213539854773
S10190	0.114100214238952	0.124880103639684	0.120224565319468	0.0912064502050823	0.137427493853673	0.125758551943991	0.116742092777748	0.0963957984082526	0.0732647296131493
S10195	0.118371217064779	0.123879978691379	0.119308654456875	0.0896427162898115	0.13698226917596	0.129657668652536	0.116321294635779	0.0945666972424074	0.0712695037904742
