Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE
Mix_25	0.428991216146887	0.0937163901335902	0.0744410597878409	0.0183494664026498	0	0.180632066159577	0.203869801369454	9999	0.661063077147407	0.796716351126218
Mix_26	0.334924780733184	0.136045888182761	0.0729886202421714	0	0	0.217186928320718	0.238853782521165	9999	0.663790589144903	0.794182514904267
Mix_27	0.35006348201057	0.252075788081573	0.0741669575174312	0	0	0.146200342761248	0.177493429629179	9999	0.653911672702457	0.804806533230584
Mix_28	0.304096754529981	0.284146935554817	0.0700464792657056	0.0192786793116225	0	0.134979257005204	0.18745189433267	9999	0.651841094998641	0.807787554536549
Mix_29	0.369553996718283	0.130737461707169	0.0720905526588003	0	0	0.217672364826408	0.209945624089339	9999	0.66325302900205	0.79440506380437
Mix_30	0.328090730933399	0.0845658424458089	0.0802188171697643	0.0195865869351622	0	0.159325420538429	0.328212601977437	9999	0.656435239842047	0.803733898159483
Mix_31	0.334961066145882	0.193710309768031	0.07593513140584	0.0111162182891824	0	0.183808709805681	0.200468564585384	9999	0.658251947609508	0.800019026864934
Mix_32	0.236729970933102	0.206094665724068	0.0984564904975939	0	0	0.269686742173593	0.189032130671643	9999	0.661408959303995	0.797678347579413
Mix_33	0.210410226986082	0.238759383193383	0.0827702222917766	0.00845127085464645	0	0.231171839328249	0.228437057345863	9999	0.658683052682079	0.801241666460744
Mix_34	0.331744887787455	0.30493017325298	0.0740134754994431	0.0318068147850634	0	0.0822633723211031	0.175241276353955	9999	0.64674375432368	0.813484264403991
Mix_35	0.330192291449568	0.15043144377433	0.0774625444578167	0.0135196949291819	0	0.167087558105304	0.261306467283799	9999	0.656994889355284	0.801972899861728
Mix_36	0.333759230182307	0.165035332530767	0.0827444495537892	0.0152346243211981	0	0.156273800859327	0.246952562552611	9999	0.657094580578898	0.801595743452998
Mix_37	0.239031386928702	0.16114445178457	0.107182575042131	0.0381131686256781	0	0.161181476596131	0.293346941022788	9999	0.651784120395047	0.809038029830681
Mix_38	0.203079399074446	0.290428205803512	0.0562775276352311	0	0	0.155277238361323	0.294937629125487	9999	0.654350871773622	0.806525172035687
Mix_39	0.394880043493203	0.298990720833583	0.0770641786010252	0.0127269532761064	0	0.124363879538874	0.0919742242572083	9999	0.648982994334734	0.810222093981214
Mix_40	0.341166459293335	0.139040349712471	0.0796353498278476	0.0266245191309212	0	0.106182201224307	0.307351120811118	9999	0.651810421295062	0.808115001420866
Mix_41	0.300889091196845	0.185365144215328	0.0866161596721382	0.0259316695527895	0	0.124899624890553	0.276298310472346	9999	0.650626597795495	0.809401363904362
Mix_42	0.356213032987412	0.133727616517954	0.0720199533451579	0	0	0.227145864155606	0.210893532993871	9999	0.664723233643735	0.792810974530015
Mix_43	0.315199351608595	0.227271905705517	0.0904463100916236	0.0490809044868213	0	0.153906207437104	0.164095320670339	9999	0.649090824841223	0.810611621111231
Mix_44	0.250952117094928	0.275794731336968	0.0679516760492234	0.0118958336796488	0	0.128894979988983	0.264510661850249	9999	0.651432057908093	0.809067094599644
Mix_45	0.248316290075345	0.218996061788817	0.087959816296128	0.021595745948426	0	0.194686173875749	0.228445912015534	9999	0.655451514671069	0.804350333721467
Mix_46	0.343591289122921	0.195970578166053	0.0824763955248844	0	0	0.191326737253013	0.186634999933128	9999	0.658704805210262	0.799352521748435
Mix_47	0.296947704222342	0.29400372171088	0.0671137118935639	0.0286423599129722	0	0.0904282057658092	0.222864296494433	9999	0.647416092298768	0.813086921177857
Mix_48	0.334573914779618	0.173157153025871	0.0752397605549081	0.0108706326761091	0	0.164775610640366	0.241382928323128	9999	0.657856961064434	0.800702518631153
Mix_49	0.300430836740943	0.110477438410028	0.0721963461319844	0.0182270068466331	0	0.158829276972152	0.33983909489826	9999	0.655560273883668	0.804892680441045
Mix_50	0.233561695714042	0.198366699054167	0.087921403579979	0	0	0.245248425800512	0.234901775851299	9999	0.662272493285373	0.796791219938748
Mix_51	0.308374200662687	0.197715922048394	0.0810681496503486	0.00312213515295295	0	0.195284497034667	0.21443509545095	9999	0.65804899631923	0.800579511970562
Mix_52	0.228687182196174	0.146698745326777	0.101875879107235	0.0197254575628867	0	0.215068441215834	0.287944294591092	9999	0.660095832989549	0.799732485156456
Mix_53	0.303604600109169	0.283112842508773	0.0637060845036618	0.00857174702582672	0	0.134803559067319	0.20620116678525	9999	0.652761033038446	0.806768241407036
Mix_54	0.261815548482235	0.309085419161113	0.0661660467174622	0.0462681768950819	0	0.0515469089033987	0.265117899840709	9999	0.641054930186842	0.821044620969673
Mix_55	0.229981250154082	0.160313794159672	0.0976022650922995	0.0409495443696932	0	0.165976504278421	0.305176641945832	9999	0.653300252475545	0.807566034242022
Mix_56	0.237300562851943	0.233792784163277	0.0818096091828801	0.00513500173519787	0	0.218935810507038	0.223026231559664	9999	0.658945087196646	0.800482441429764
Mix_57	0.218011404071598	0.225987135013534	0.0649963485851796	0.0138718033795808	0	0.129519136389111	0.347614172560996	9999	0.648005860474199	0.813811449625283
Mix_58	0.274136813428204	0.173998378547555	0.0623273832944947	0	0	0.213308691105038	0.276228733624709	9999	0.663500487063698	0.795166854010862
Mix_59	0.284399850707736	0.163605919953087	0.0826479042993251	0.0247882929341875	0	0.105394925994207	0.339163106111457	9999	0.650389381867585	0.810333131269095
Mix_60	0.474577797263487	0.0433243386147667	0.0782011094285174	0.00931027248373425	0	0.185640915480117	0.208945566729378	9999	0.663964635350338	0.79377453594687
Mix_61	0.384108845108394	0.198047624665547	0.0843079755858787	0.0366463657822305	0	0.103640110394513	0.193249078463436	9999	0.649630473462246	0.809345567157212
Mix_62	0.460797787384067	0.0469998778974341	0.0871205174005641	0.0395503688216828	0	0.138492987030519	0.227038461465733	9999	0.655805838149809	0.803116079921118
Mix_63	0.212297373544817	0.310845984327417	0.0646546526699151	0.0236682484218238	0	0.0806140425221949	0.307919698513832	9999	0.644199019240763	0.818219911073286
Mix_64	0.314159572686735	0.309760183706061	0.0682335513940552	0.0243333534090453	0	0.0826557416058135	0.20085759719829	9999	0.64776625607097	0.812565929206524
Mix_65	0.30920183809369	0.284188155505796	0.0710108798165081	0.0141785266690768	0	0.115843162038692	0.205577437876237	9999	0.651418497856523	0.808261070873959
Mix_66	0.365672096263	0.105492179434304	0.080170834696531	0.0126921996435294	0	0.177221208476767	0.258751481485868	9999	0.660989280910458	0.797393187423932
Mix_67	0.442509913184497	0.259209216892536	0.0722736581138206	0.0383989761471832	0	0.0922880574737377	0.0953201781882251	9999	0.645143347226493	0.813919673833802
Mix_68	0.251597022407947	0.223491351523509	0.0861119170388782	0	0	0.229748934623872	0.209050774405794	9999	0.659190780477634	0.79997961689062
Mix_69	0.429294054633462	0.140097812062825	0.0801119780604436	0.0286894838108153	0	0.122291238999401	0.199515432433053	9999	0.65447880186719	0.803733971830604
Mix_70	0.245214332455444	0.174168044213759	0.0950244287865305	0	0	0.259305054587006	0.226288139957262	9999	0.661955563566903	0.797075371470603
Mix_71	0.313473872110906	0.168159922060981	0.076277437311653	0.0245551988554868	0	0.121591036305829	0.295942533355144	9999	0.652827762206503	0.80698260663206
Mix_72	0.218275960263404	0.302588179416538	0.0787735742590698	0	0	0.237572960319953	0.162789325741034	9999	0.656580327436046	0.803712830862921
Mix_73	0.233427564808331	0.153964812560502	0.0912638925790368	0.0380485339455715	0	0.188386204667583	0.294908991438976	9999	0.652753879307131	0.808229165242893
Mix_74	0.376694814607755	0.238595237594694	0.0685598526964886	0.0343311909333519	0	0.0792068799130842	0.202612024254627	9999	0.645722435412815	0.813965978376463
Mix_75	0.31502709749059	0.131664085105316	0.0778483444664264	0.0191623918752626	0	0.167863222587902	0.288434858474502	9999	0.653552367179693	0.806427429684308
Mix_76	0.325912867138815	0.121589667575966	0.0778375299903391	0.0196010385601636	0	0.155227551115636	0.299831345619079	9999	0.653664160126654	0.806329183226016
Mix_77	0.279411590417522	0.297174464395508	0.0682876780794635	0.0232108512190732	0	0.11711275629345	0.214802659594984	9999	0.649954781778981	0.810375644846113
Mix_78	0.247503279324994	0.0773598582712507	0.076515968085721	0	0	0.204216071863931	0.394404822454103	9999	0.664569572486493	0.795948328503892
Mix_79	0.238713254978416	0.257214945794575	0.0809812787861696	0.0717786555823236	0	0.103281922142119	0.248029942716397	9999	0.64129210382553	0.820884213870491
Mix_80	0.274274147031778	0.202722477058788	0.0766721841021143	9.2061327681366e-05	0	0.20761946610573	0.238619664373908	9999	0.659017962453623	0.799978437018624
Mix_81	0.290030448730641	0.251850818022418	0.0678634036525797	0.0255150397858774	0	0.106838582536915	0.25790170727157	9999	0.648225569974235	0.812188223107836
Mix_82	0.381341291035718	0.0295517041095587	0.0798306342447919	0.0192610129263672	0	0.181641789077069	0.308373568606495	9999	0.662485304676988	0.797018596908549
Mix_83	0.318717504157925	0.188525746566881	0.106815272821	0.0428852165243645	0	0.172724054906419	0.17033220502341	9999	0.652148259733702	0.807058422092187
Mix_84	0.288640483967883	0.257432714374369	0.0622173866180638	0.00135540932481389	0	0.179024725597547	0.211329280117323	9999	0.656755470719754	0.802298854128862
Mix_85	0.322542746518874	0.0970878019967322	0.0793546971104423	0.0130312767773034	0	0.191061398063091	0.296922079533557	9999	0.660216997815435	0.7990944045469
Mix_86	0.240118168708823	0.22580312505542	0.0996040213436697	0.0431863839868531	0	0.13962209638248	0.251666204522754	9999	0.647338217718759	0.813831883539684
Mix_87	0.489130523284074	0.233504597499269	0.0655708633485085	0.0478287599735559	0	0.070417781190118	0.0935474747044749	9999	0.644378805584341	0.814436756990391
Mix_88	0.358297874402023	0.1679492890598	0.0792292217625764	0	0	0.219544807365372	0.174978807410229	9999	0.661094414700247	0.796568274302277
Mix_89	0.20067302542402	0.320563248389909	0.0586476567128669	0.00823143329943348	0	0.119983716994114	0.291900919179658	9999	0.651370679506414	0.81012396605225
Mix_90	0.370720468980873	0.101772533180256	0.0723681997370115	0.038291875876849	0	0.118245116804168	0.298601805420843	9999	0.649811499845444	0.810590190041778
Mix_91	0.51598205715359	0.107546331173981	0.0750650913647741	0.025659724108317	0	0.151513674633816	0.124233121565521	9999	0.655816094335293	0.801742995093738
Mix_92	0.341272787101421	0.211089330071318	0.0725821934273625	0.0290871486573992	0	0.113435177281867	0.232533363460632	9999	0.651556541745502	0.807708426452259
Mix_93	0.230748621022557	0.278603873410491	0.0852933765105807	0	0	0.253688352385836	0.151665776670535	9999	0.664477003049186	0.79421449126742
Mix_94	0.396762973516539	0.160669849420924	0.0791988471958866	0.00252245766919919	0	0.213183404766348	0.147662467431104	9999	0.660545698436829	0.79679682910673
Mix_95	0.275419698327962	0.185537088262584	0.0687008177214361	0.00371520784312382	0	0.196599576958545	0.270027610886349	9999	0.658376482040327	0.800933846768094
Mix_96	0.225295783509727	0.177055319315915	0.0952410273750544	0.00571909857379173	0	0.255466618769116	0.241222152456396	9999	0.661785970894475	0.79759409676661
Mix_97	0.332386542712213	0.254361824559114	0.0705240257303706	0.03345536033744	0	0.0877113239287245	0.221560922732139	9999	0.646257683518156	0.813856444187524
Mix_98	0.349069437421689	0.347415962851581	0.102889056294861	0.000551930110474591	0	0.133439928615388	0.0666336847060064	9999	0.637727456912563	0.824315167637976
Mix_99	0.198541332209836	0.137197702768804	0.0821661931881704	0	0	0.313025527003811	0.269069244829378	9999	0.667325483217832	0.792254736092601
Mix_100	0.323667045444263	0.302396455762475	0.0662749460460667	0.0310625263765457	0	0.106256820222437	0.170342206148212	9999	0.648502877516504	0.811478266845593
